"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"42","Mike Davis","SG","25","BUF","62","0","1068","213","501","0.425","0","0","0","213","501","0.425","0.425","138","180","0.767","0","0","120","82","0","0","0","141","564",1972
"43","Dave DeBusschere*","PF","31","NYK","80","0","3072","520","1218","0.427","0","0","0","520","1218","0.427","0.427","193","265","0.728","0","0","901","291","0","0","0","219","1233",1972
"44","Jackie Dinkins","SF","22","CHI","18","0","89","17","41","0.415","0","0","0","17","41","0.415","0.415","11","20","0.55","0","0","20","7","0","0","0","10","45",1972
"45","Bill Dinwiddie","PF","28","MIL","23","0","144","16","57","0.281","0","0","0","16","57","0.281","0.281","5","9","0.556","0","0","32","9","0","0","0","23","37",1972
"46","Terry Dischinger","SF","31","DET","79","0","2062","295","574","0.514","0","0","0","295","574","0.514","0.514","156","200","0.78","0","0","338","92","0","0","0","289","746",1972
"47","Terry Driscoll","PF","24","BAL","40","0","313","40","104","0.385","0","0","0","40","104","0.385","0.385","27","39","0.692","0","0","109","23","0","0","0","53","107",1972
"48","Ken Durrett","SF","23","CIN","19","0","233","31","79","0.392","0","0","0","31","79","0.392","0.392","21","28","0.75","0","0","39","14","0","0","0","41","83",1972
"49","Johnny Egan","PG","33","HOU","38","0","437","42","104","0.404","0","0","0","42","104","0.404","0.404","26","32","0.813","0","0","26","51","0","0","0","55","110",1972
"50","Joe Ellis","SF","27","GSW","78","0","1462","280","681","0.411","0","0","0","280","681","0.411","0.411","95","132","0.72","0","0","389","97","0","0","0","224","655",1972
"51","Leroy Ellis","C","31","LAL","74","0","1081","138","300","0.46","0","0","0","138","300","0.46","0.46","66","95","0.695","0","0","310","46","0","0","0","115","342",1972
"52","Keith Erickson","SF","27","LAL","15","0","262","40","83","0.482","0","0","0","40","83","0.482","0.482","6","7","0.857","0","0","39","35","0","0","0","26","86",1972
"53","Greg Fillmore","C","24","NYK","10","0","67","7","27","0.259","0","0","0","7","27","0.259","0.259","1","3","0.333","0","0","15","3","0","0","0","17","15",1972
"54","Hank Finkel","C","29","BOS","78","0","736","103","254","0.406","0","0","0","103","254","0.406","0.406","43","74","0.581","0","0","251","61","0","0","0","118","249",1972
"55","Jake Ford","PG","25","SEA","26","0","181","33","66","0.5","0","0","0","33","66","0.5","0.5","26","33","0.788","0","0","11","26","0","0","0","21","92",1972
"56","Fred Foster","SF","25","PHI","74","0","1699","347","837","0.415","0","0","0","347","837","0.415","0.415","185","243","0.761","0","0","276","90","0","0","0","184","879",1972
"57","Jim Fox","C","28","TOT","81","0","2180","354","788","0.449","0","0","0","354","788","0.449","0.449","227","297","0.764","0","0","713","86","0","0","0","257","935",1972
"58","Walt Frazier*","PG","26","NYK","77","0","3126","669","1307","0.512","0","0","0","669","1307","0.512","0.512","450","557","0.808","0","0","513","446","0","0","0","185","1788",1972
"59","Dick Garrett","SG","25","BUF","73","0","1905","325","735","0.442","0","0","0","325","735","0.442","0.442","136","157","0.866","0","0","225","165","0","0","0","225","786",1972
"60","Dick Gibbs","SF","23","HOU","64","0","757","90","265","0.34","0","0","0","90","265","0.34","0.34","55","66","0.833","0","0","140","51","0","0","0","127","235",1972
"61","Herm Gilliam","PG","25","ATL","82","0","2337","345","774","0.446","0","0","0","345","774","0.446","0.446","145","173","0.838","0","0","335","377","0","0","0","232","835",1972
"62","Clarence Glover","PF","24","BOS","25","0","119","25","55","0.455","0","0","0","25","55","0.455","0.455","15","32","0.469","0","0","46","4","0","0","0","26","65",1972
"63","Gail Goodrich*","SG","28","LAL","82","0","3040","826","1695","0.487","0","0","0","826","1695","0.487","0.487","475","559","0.85","0","0","295","365","0","0","0","210","2127",1972
"64","Johnny Green","PF","38","CIN","82","0","1914","331","582","0.569","0","0","0","331","582","0.569","0.569","141","250","0.564","0","0","560","120","0","0","0","238","803",1972
"65","Lamar Green","PF","24","PHO","67","0","991","133","298","0.446","0","0","0","133","298","0.446","0.446","66","90","0.733","0","0","348","45","0","0","0","134","332",1972
"66","Hal Greer*","PG","35","PHI","81","0","2410","389","866","0.449","0","0","0","389","866","0.449","0.449","181","234","0.774","0","0","271","316","0","0","0","268","959",1972
"67","Gary Gregor","SF","26","POR","82","0","2371","399","884","0.451","0","0","0","399","884","0.451","0.451","114","151","0.755","0","0","591","187","0","0","0","201","912",1972
"68","Matt Guokas","SG","27","CIN","61","0","1975","191","385","0.496","0","0","0","191","385","0.496","0.496","64","83","0.771","0","0","142","321","0","0","0","150","446",1972
"69","Happy Hairston","PF","29","LAL","80","0","2748","368","798","0.461","0","0","0","368","798","0.461","0.461","311","399","0.779","0","0","1045","193","0","0","0","251","1047",1972
"70","Shaler Halimon","SF","26","ATL","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",1972
"71","Jeff Halliburton","SG","22","ATL","37","0","288","61","133","0.459","0","0","0","61","133","0.459","0.459","25","30","0.833","0","0","37","20","0","0","0","50","147",1972
"72","Art Harris","SG","25","PHO","21","0","145","23","70","0.329","0","0","0","23","70","0.329","0.329","9","21","0.429","0","0","13","18","0","0","0","26","55",1972
"73","Clem Haskins","PG","28","PHO","79","0","2453","509","1054","0.483","0","0","0","509","1054","0.483","0.483","220","258","0.853","0","0","270","290","0","0","0","194","1238",1972
"74","John Havlicek*","SF","31","BOS","82","0","3698","897","1957","0.458","0","0","0","897","1957","0.458","0.458","458","549","0.834","0","0","672","614","0","0","0","183","2252",1972
"75","Connie Hawkins*","SF","29","PHO","76","0","2798","571","1244","0.459","0","0","0","571","1244","0.459","0.459","456","565","0.807","0","0","633","296","0","0","0","235","1598",1972
"76","Elvin Hayes*","C","26","HOU","82","0","3461","832","1918","0.434","0","0","0","832","1918","0.434","0.434","399","615","0.649","0","0","1197","270","0","0","0","233","2063",1972
"77","Spencer Haywood*","PF","22","SEA","73","0","3167","717","1557","0.461","0","0","0","717","1557","0.461","0.461","480","586","0.819","0","0","926","148","0","0","0","208","1914",1972
"78","Walt Hazzard","PG","29","BUF","72","0","2389","450","998","0.451","0","0","0","450","998","0.451","0.451","237","303","0.782","0","0","213","406","0","0","0","230","1137",1972
"79","Gar Heard","PF","23","SEA","58","0","1499","190","474","0.401","0","0","0","190","474","0.401","0.401","79","128","0.617","0","0","442","55","0","0","0","126","459",1972
"80","Al Henry","C","22","PHI","43","0","421","68","156","0.436","0","0","0","68","156","0.436","0.436","51","73","0.699","0","0","137","8","0","0","0","42","187",1972
"81","Bill Hewitt","PF","27","DET","68","0","1203","131","277","0.473","0","0","0","131","277","0.473","0.473","41","82","0.5","0","0","370","71","0","0","0","134","303",1972
"82","Fred Hilton","SG","24","BUF","61","0","1349","309","795","0.389","0","0","0","309","795","0.389","0.389","90","122","0.738","0","0","156","116","0","0","0","145","708",1972
"83","Bill Hosket","PF","25","BUF","44","0","592","89","181","0.492","0","0","0","89","181","0.492","0.492","42","52","0.808","0","0","123","38","0","0","0","79","220",1972
"84","Greg Howard","PF","24","CLE","48","0","426","50","131","0.382","0","0","0","50","131","0.382","0.382","39","51","0.765","0","0","108","27","0","0","0","50","139",1972
"85","Lou Hudson","SG","27","ATL","77","0","3042","775","1540","0.503","0","0","0","775","1540","0.503","0.503","349","430","0.812","0","0","385","309","0","0","0","225","1899",1972
"86","John Hummer","PF","23","BUF","55","0","1186","113","290","0.39","0","0","0","113","290","0.39","0.39","58","124","0.468","0","0","229","72","0","0","0","178","284",1972
"87","Darrall Imhoff","C","33","TOT","49","0","480","52","132","0.394","0","0","0","52","132","0.394","0.394","24","43","0.558","0","0","134","52","0","0","0","98","128",1972
"88","Luke Jackson","PF","30","PHI","63","0","1083","137","346","0.396","0","0","0","137","346","0.396","0.396","92","133","0.692","0","0","309","88","0","0","0","141","366",1972
"89","Phil Jackson*","PF","26","NYK","80","0","1273","205","466","0.44","0","0","0","205","466","0.44","0.44","167","228","0.732","0","0","326","72","0","0","0","224","577",1972
"90","Gus Johnson*","PF","33","BAL","39","0","668","103","269","0.383","0","0","0","103","269","0.383","0.383","43","63","0.683","0","0","226","51","0","0","0","91","249",1972
"91","John Johnson","SF","24","CLE","82","0","3041","557","1286","0.433","0","0","0","557","1286","0.433","0.433","277","353","0.785","0","0","631","415","0","0","0","268","1391",1972
"92","Jake Jones","SG","22","TOT","17","0","202","28","72","0.389","0","0","0","28","72","0.389","0.389","20","31","0.645","0","0","26","12","0","0","0","22","76",1972
"93","Nick Jones","SG","26","GSW","65","0","478","82","196","0.418","0","0","0","82","196","0.418","0.418","51","61","0.836","0","0","39","45","0","0","0","109","215",1972
"94","Wali Jones","PG","29","MIL","48","0","1030","144","354","0.407","0","0","0","144","354","0.407","0.407","74","90","0.822","0","0","75","141","0","0","0","112","362",1972
"95","Bob Kauffman","PF","25","BUF","77","0","3205","558","1123","0.497","0","0","0","558","1123","0.497","0.497","341","429","0.795","0","0","787","297","0","0","0","273","1457",1972
"96","Toby Kimball","PF","29","MIL","74","0","971","107","229","0.467","0","0","0","107","229","0.467","0.467","44","81","0.543","0","0","312","60","0","0","0","137","258",1972
"97","Jim King","SG","30","CHI","73","0","1014","162","356","0.455","0","0","0","162","356","0.455","0.455","89","113","0.788","0","0","81","101","0","0","0","103","413",1972
"98","Ron Knight","SF","24","POR","49","0","483","112","257","0.436","0","0","0","112","257","0.436","0.436","31","62","0.5","0","0","116","33","0","0","0","52","255",1972
"99","Don Kojis","SF","33","SEA","73","0","1857","322","687","0.469","0","0","0","322","687","0.469","0.469","188","237","0.793","0","0","335","82","0","0","0","168","832",1972
"100","Howard Komives","PG","30","DET","79","0","2071","262","702","0.373","0","0","0","262","702","0.373","0.373","164","203","0.808","0","0","172","291","0","0","0","196","688",1972
"101","Steve Kuberski","PF","24","BOS","71","0","1128","185","444","0.417","0","0","0","185","444","0.417","0.417","80","102","0.784","0","0","320","46","0","0","0","130","450",1972
"102","Sam Lacey","C","23","CIN","81","0","2832","410","972","0.422","0","0","0","410","972","0.422","0.422","119","169","0.704","0","0","968","173","0","0","0","284","939",1972
"103","Bob Lanier*","C","23","DET","80","0","3092","834","1690","0.493","0","0","0","834","1690","0.493","0.493","388","505","0.768","0","0","1132","248","0","0","0","297","2056",1972
"104","Stu Lantz","SG","25","HOU","81","0","3097","557","1279","0.435","0","0","0","557","1279","0.435","0.435","387","462","0.838","0","0","345","337","0","0","0","211","1501",1972
"105","Mo Layton","PG","23","PHO","80","0","1849","304","717","0.424","0","0","0","304","717","0.424","0.424","122","165","0.739","0","0","164","247","0","0","0","219","730",1972
"106","Clyde Lee","PF","27","GSW","78","0","2674","256","544","0.471","0","0","0","256","544","0.471","0.471","120","222","0.541","0","0","1132","85","0","0","0","244","632",1972
"107","Kevin Loughery","SG","31","TOT","76","0","1771","341","809","0.422","0","0","0","341","809","0.422","0.422","263","320","0.822","0","0","183","196","0","0","0","213","945",1972
"108","Bob Love","PF","29","CHI","79","0","3108","819","1854","0.442","0","0","0","819","1854","0.442","0.442","399","509","0.784","0","0","518","125","0","0","0","235","2037",1972
"109","Stan Love","PF","22","BAL","74","0","1327","242","536","0.451","0","0","0","242","536","0.451","0.451","103","140","0.736","0","0","338","52","0","0","0","202","587",1972
"110","Charlie Lowery","PG","22","MIL","20","0","134","17","38","0.447","0","0","0","17","38","0.447","0.447","11","18","0.611","0","0","19","14","0","0","0","16","45",1972
"111","Jerry Lucas*","C","31","NYK","77","0","2926","543","1060","0.512","0","0","0","543","1060","0.512","0.512","197","249","0.791","0","0","1011","318","0","0","0","218","1283",1972
"112","Pete Maravich*","SG","24","ATL","66","0","2302","460","1077","0.427","0","0","0","460","1077","0.427","0.427","355","438","0.811","0","0","256","393","0","0","0","207","1275",1972
"113","Jack Marin","SF","27","BAL","78","0","2927","690","1444","0.478","0","0","0","690","1444","0.478","0.478","356","398","0.894","0","0","528","169","0","0","0","240","1736",1972
"114","Harvey Marlatt","SG","23","DET","31","0","506","60","149","0.403","0","0","0","60","149","0.403","0.403","36","42","0.857","0","0","62","60","0","0","0","64","156",1972
"115","Jim Marsh","SF","25","POR","39","0","375","39","117","0.333","0","0","0","39","117","0.333","0.333","41","59","0.695","0","0","84","30","0","0","0","50","119",1972
"116","Eddie Mast","PF","23","NYK","40","0","270","39","112","0.348","0","0","0","39","112","0.348","0.348","25","41","0.61","0","0","73","10","0","0","0","39","103",1972
"117","Don May","SF","26","ATL","75","0","1285","234","476","0.492","0","0","0","234","476","0.492","0.492","126","164","0.768","0","0","217","55","0","0","0","133","594",1972
"118","Willie McCarter","SG","25","POR","39","0","612","103","257","0.401","0","0","0","103","257","0.401","0.401","37","55","0.673","0","0","43","85","0","0","0","58","243",1972
"119","Jim McDaniels","C","23","SEA","12","0","235","51","123","0.415","0","0","0","51","123","0.415","0.415","11","18","0.611","0","0","82","9","0","0","0","26","113",1972
"120","Jon McGlocklin","SG","28","MIL","80","0","2213","374","733","0.51","0","0","0","374","733","0.51","0.51","109","126","0.865","0","0","181","231","0","0","0","146","857",1972
"121","Gil McGregor","PF","22","CIN","42","0","532","66","182","0.363","0","0","0","66","182","0.363","0.363","39","56","0.696","0","0","148","18","0","0","0","120","171",1972
"122","Kenny McIntosh","SF","23","CHI","43","0","405","57","168","0.339","0","0","0","57","168","0.339","0.339","21","44","0.477","0","0","89","18","0","0","0","41","135",1972
"123","Stan McKenzie","SF","27","POR","82","0","2036","410","834","0.492","0","0","0","410","834","0.492","0.492","315","379","0.831","0","0","272","148","0","0","0","240","1135",1972
"124","McCoy McLemore","SF","29","TOT","27","0","246","28","71","0.394","0","0","0","28","71","0.394","0.394","20","24","0.833","0","0","73","22","0","0","0","33","76",1972
"125","Jim McMillian","SF","23","LAL","80","0","3050","642","1331","0.482","0","0","0","642","1331","0.482","0.482","219","277","0.791","0","0","522","209","0","0","0","209","1503",1972
"126","Cliff Meely","PF","24","HOU","77","0","1815","315","776","0.406","0","0","0","315","776","0.406","0.406","133","197","0.675","0","0","507","119","0","0","0","254","763",1972
"127","Dean Meminger","SG","23","NYK","78","0","1173","139","293","0.474","0","0","0","139","293","0.474","0.474","79","140","0.564","0","0","185","103","0","0","0","137","357",1972
"128","John Mengelt","SG","22","CIN","78","0","1438","287","605","0.474","0","0","0","287","605","0.474","0.474","208","252","0.825","0","0","148","146","0","0","0","163","782",1972
"129","Eddie Miles","SG","31","NYK","42","0","198","23","64","0.359","0","0","0","23","64","0.359","0.359","16","18","0.889","0","0","16","17","0","0","0","46","62",1972
"130","Steve Mix","SF","24","DET","8","0","104","15","47","0.319","0","0","0","15","47","0.319","0.319","7","12","0.583","0","0","23","4","0","0","0","7","37",1972
"131","Earl Monroe*","SG-PG","27","TOT","63","0","1337","287","662","0.434","0","0","0","287","662","0.434","0.434","175","224","0.781","0","0","100","142","0","0","0","139","749",1972
"132","Otto Moore","C","25","PHO","81","0","1624","260","597","0.436","0","0","0","260","597","0.436","0.436","94","156","0.603","0","0","540","88","0","0","0","212","614",1972
"133","Rex Morgan","SG","23","BOS","28","0","150","16","50","0.32","0","0","0","16","50","0.32","0.32","23","31","0.742","0","0","30","17","0","0","0","34","55",1972
"134","Erwin Mueller","PF","27","DET","42","0","605","68","197","0.345","0","0","0","68","197","0.345","0.345","43","74","0.581","0","0","147","57","0","0","0","64","179",1972
"135","Jeff Mullins","SG","29","GSW","80","0","3214","685","1466","0.467","0","0","0","685","1466","0.467","0.467","350","441","0.794","0","0","444","471","0","0","0","260","1720",1972
"136","Calvin Murphy*","PG","23","HOU","82","0","2538","571","1255","0.455","0","0","0","571","1255","0.455","0.455","349","392","0.89","0","0","258","393","0","0","0","298","1491",1972
"137","Dorie Murrey","PF","28","BAL","51","0","421","43","113","0.381","0","0","0","43","113","0.381","0.381","24","39","0.615","0","0","126","17","0","0","0","76","110",1972
"138","Barry Nelson","C","22","MIL","28","0","102","15","36","0.417","0","0","0","15","36","0.417","0.417","5","10","0.5","0","0","20","7","0","0","0","21","35",1972
"139","Don Nelson*","PF","31","BOS","82","0","2086","389","811","0.48","0","0","0","389","811","0.48","0.48","356","452","0.788","0","0","453","192","0","0","0","220","1134",1972
"140","Mike Newlin","SG","23","HOU","82","0","1495","256","618","0.414","0","0","0","256","618","0.414","0.414","108","144","0.75","0","0","228","135","0","0","0","233","620",1972
"141","Willie Norwood","SF","24","DET","78","0","1272","222","440","0.505","0","0","0","222","440","0.505","0.505","140","215","0.651","0","0","316","43","0","0","0","229","584",1972
"142","Steve Patterson","C","23","CLE","65","0","775","94","263","0.357","0","0","0","94","263","0.357","0.357","23","46","0.5","0","0","228","54","0","0","0","80","211",1972
"143","Charlie Paulk","PF","25","TOT","35","0","211","24","88","0.273","0","0","0","24","88","0.273","0.273","15","21","0.714","0","0","64","11","0","0","0","31","63",1972
"144","Tom Payne","C","21","ATL","29","0","227","45","103","0.437","0","0","0","45","103","0.437","0.437","29","46","0.63","0","0","69","15","0","0","0","40","119",1972
"145","Curtis Perry","C","23","TOT","75","0","1826","181","486","0.372","0","0","0","181","486","0.372","0.372","76","119","0.639","0","0","593","100","0","0","0","261","438",1972
"146","Geoff Petrie","SG","23","POR","60","0","2155","465","1115","0.417","0","0","0","465","1115","0.417","0.417","202","256","0.789","0","0","133","248","0","0","0","108","1132",1972
"147","Howard Porter","SF","23","CHI","67","0","730","171","403","0.424","0","0","0","171","403","0.424","0.424","59","77","0.766","0","0","183","24","0","0","0","88","401",1972
"148","Bob Portman","SG","24","GSW","61","0","553","89","221","0.403","0","0","0","89","221","0.403","0.403","53","60","0.883","0","0","133","26","0","0","0","69","231",1972
"149","Mike Price","SG","23","NYK","6","0","40","5","14","0.357","0","0","0","5","14","0.357","0.357","9","11","0.818","0","0","6","6","0","0","0","10","19",1972
"150","Bob Quick","SF","25","DET","18","0","204","39","82","0.476","0","0","0","39","82","0.476","0.476","34","45","0.756","0","0","51","11","0","0","0","29","112",1972
"151","Luther Rackley","C","25","TOT","71","0","683","103","240","0.429","0","0","0","103","240","0.429","0.429","50","88","0.568","0","0","208","21","0","0","0","107","256",1972
"152","Clifford Ray","C","23","CHI","82","0","1872","222","445","0.499","0","0","0","222","445","0.499","0.499","134","218","0.615","0","0","869","254","0","0","0","296","578",1972
"153","Willis Reed*","C","29","NYK","11","0","363","60","137","0.438","0","0","0","60","137","0.438","0.438","27","39","0.692","0","0","96","22","0","0","0","30","147",1972
"154","Jackie Ridgle","SG","23","CLE","32","0","107","19","44","0.432","0","0","0","19","44","0.432","0.432","19","26","0.731","0","0","15","7","0","0","0","15","57",1972
"155","Pat Riley*","SG","26","LAL","67","0","926","197","441","0.447","0","0","0","197","441","0.447","0.447","55","74","0.743","0","0","127","75","0","0","0","110","449",1972
"156","Rich Rinaldi","SG","22","BAL","39","0","159","42","104","0.404","0","0","0","42","104","0.404","0.404","20","30","0.667","0","0","18","15","0","0","0","25","104",1972
"157","Mike Riordan","SF","26","TOT","58","0","1377","233","499","0.467","0","0","0","233","499","0.467","0.467","84","124","0.677","0","0","128","126","0","0","0","129","550",1972
"158","Rick Roberson","PF","24","CLE","63","0","2207","304","688","0.442","0","0","0","304","688","0.442","0.442","215","366","0.587","0","0","801","109","0","0","0","251","823",1972
"159","Oscar Robertson*","PG","33","MIL","64","0","2390","419","887","0.472","0","0","0","419","887","0.472","0.472","276","330","0.836","0","0","323","491","0","0","0","116","1114",1972
"160","Flynn Robinson","SG","30","LAL","64","0","1007","262","535","0.49","0","0","0","262","535","0.49","0.49","111","129","0.86","0","0","115","138","0","0","0","139","635",1972
"161","Curtis Rowe","PF","22","DET","82","0","2661","369","802","0.46","0","0","0","369","802","0.46","0.46","192","287","0.669","0","0","699","99","0","0","0","171","930",1972
"162","Bob Rule","C","27","TOT","76","0","2230","461","1058","0.436","0","0","0","461","1058","0.436","0.436","226","335","0.675","0","0","534","116","0","0","0","189","1148",1972
"163","Cazzie Russell","SF","27","GSW","79","0","2902","689","1514","0.455","0","0","0","689","1514","0.455","0.455","315","378","0.833","0","0","428","248","0","0","0","176","1693",1972
"164","Tom Sanders*","SF","33","BOS","82","0","1631","215","524","0.41","0","0","0","215","524","0.41","0.41","111","136","0.816","0","0","353","98","0","0","0","257","541",1972
"165","Dale Schlueter","C","26","POR","81","0","2693","353","672","0.525","0","0","0","353","672","0.525","0.525","241","326","0.739","0","0","860","285","0","0","0","277","947",1972
"166","Charlie Scott*","PG","23","PHO","6","0","177","48","113","0.425","0","0","0","48","113","0.425","0.425","17","21","0.81","0","0","23","26","0","0","0","19","113",1972
"167","Larry Siegfried","PG","32","TOT","31","0","558","43","123","0.35","0","0","0","43","123","0.35","0.35","32","37","0.865","0","0","42","72","0","0","0","53","118",1972
