"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"27","Nate DeLong","C","26","MLH","17","0","132","20","42","0.476","0","0","0","20","42","0.476","0.476","24","35","0.686","0","0","31","14","0","0","0","47","64",1952
"28","Dick Dickey","PG","25","BOS","45","0","440","40","136","0.294","0","0","0","40","136","0.294","0.294","47","69","0.681","0","0","81","50","0","0","0","79","127",1952
"29","Bob Donham","SG","25","BOS","66","0","1980","201","413","0.487","0","0","0","201","413","0.487","0.487","149","293","0.509","0","0","330","228","0","0","0","223","551",1952
"30","Dike Eddleman","SF","29","TOT","66","0","1904","270","813","0.332","0","0","0","270","813","0.332","0.332","203","332","0.611","0","0","269","135","0","0","0","252","743",1952
"31","Jake Fendley","SG","22","FTW","58","0","651","54","170","0.318","0","0","0","54","170","0.318","0.318","75","95","0.789","0","0","80","58","0","0","0","118","183",1952
"32","Larry Foust","C","23","FTW","66","0","2615","390","989","0.394","0","0","0","390","989","0.394","0.394","267","394","0.678","0","0","880","200","0","0","0","245","1047",1952
"33","Jerry Fowler","C","24","MLH","6","0","41","4","13","0.308","0","0","0","4","13","0.308","0.308","1","4","0.25","0","0","10","2","0","0","0","9","9",1952
"34","Joe Fulks*","PF","30","PHW","61","0","1904","336","1078","0.312","0","0","0","336","1078","0.312","0.312","250","303","0.825","0","0","368","123","0","0","0","255","922",1952
"35","Bill Gabor","SG","29","SYR","57","0","1085","173","538","0.322","0","0","0","173","538","0.322","0.322","142","183","0.776","0","0","93","86","0","0","0","188","488",1952
"36","Harry Gallatin*","PF","24","NYK","66","0","1931","233","527","0.442","0","0","0","233","527","0.442","0.442","275","341","0.806","0","0","661","115","0","0","0","223","741",1952
"37","Vern Gardner","SG","26","PHW","27","0","507","72","194","0.371","0","0","0","72","194","0.371","0.371","15","23","0.652","0","0","112","37","0","0","0","60","159",1952
"38","Joe Graboski","C","22","INO","66","0","2439","320","827","0.387","0","0","0","320","827","0.387","0.387","264","396","0.667","0","0","655","130","0","0","0","254","904",1952
"39","Alex Hannum*","F-C","28","TOT","66","0","1508","170","462","0.368","0","0","0","170","462","0.368","0.368","98","138","0.71","0","0","336","133","0","0","0","271","438",1952
"40","Bob Harris","PF","24","BOS","66","0","1899","190","463","0.41","0","0","0","190","463","0.41","0.41","134","209","0.641","0","0","531","120","0","0","0","194","514",1952
"41","Bob Harrison","SG","24","MNL","65","0","1712","156","487","0.32","0","0","0","156","487","0.32","0.32","89","124","0.718","0","0","160","188","0","0","0","203","401",1952
"42","Lew Hitch","PF","22","MNL","61","0","849","77","215","0.358","0","0","0","77","215","0.358","0.358","63","94","0.67","0","0","243","50","0","0","0","89","217",1952
"43","Joe Holland","SF","26","INO","55","0","737","93","265","0.351","0","0","0","93","265","0.351","0.351","40","69","0.58","0","0","166","47","0","0","0","90","226",1952
"44","Red Holzman*","PG","31","ROC","65","0","1065","104","372","0.28","0","0","0","104","372","0.28","0.28","61","85","0.718","0","0","106","115","0","0","0","95","269",1952
"45","Mel Hutchins","C","23","MLH","66","0","2618","231","633","0.365","0","0","0","231","633","0.365","0.365","145","225","0.644","0","0","880","190","0","0","0","192","607",1952
"46","Joe Hutton","SG","23","MNL","60","0","723","53","158","0.335","0","0","0","53","158","0.335","0.335","49","70","0.7","0","0","85","62","0","0","0","110","155",1952
"47","Arnie Johnson","SF","31","ROC","66","0","2158","178","411","0.433","0","0","0","178","411","0.433","0.433","301","387","0.778","0","0","404","182","0","0","0","259","657",1952
"48","Ralph Johnson","PG","30","FTW","66","0","2265","211","592","0.356","0","0","0","211","592","0.356","0.356","101","140","0.721","0","0","222","210","0","0","0","243","523",1952
"49","Neil Johnston*","C","22","PHW","64","0","993","141","299","0.472","0","0","0","141","299","0.472","0.472","100","151","0.662","0","0","342","39","0","0","0","154","382",1952
"50","Wah Wah Jones","PF","25","INO","58","0","1320","164","524","0.313","0","0","0","164","524","0.313","0.313","102","136","0.75","0","0","283","150","0","0","0","137","430",1952
"51","Noble Jorgensen","C","26","SYR","66","0","1318","190","460","0.413","0","0","0","190","460","0.413","0.413","149","187","0.797","0","0","288","63","0","0","0","190","529",1952
"52","George Kaftan","SF","23","NYK","52","0","955","115","307","0.375","0","0","0","115","307","0.375","0.375","92","134","0.687","0","0","196","88","0","0","0","107","322",1952
"53","Jack Kerris","PF","27","FTW","66","0","2148","186","480","0.388","0","0","0","186","480","0.388","0.388","217","325","0.668","0","0","514","212","0","0","0","265","589",1952
"54","Jack Kiley","SG","23","FTW","47","0","477","44","193","0.228","0","0","0","44","193","0.228","0.228","30","54","0.556","0","0","49","62","0","0","0","54","118",1952
"55","George King","PG","23","SYR","66","0","1889","235","579","0.406","0","0","0","235","579","0.406","0.406","188","264","0.712","0","0","274","244","0","0","0","199","658",1952
"56","Walt Kirk","PG","27","MLH","11","0","396","28","101","0.277","0","0","0","28","101","0.277","0.277","55","78","0.705","0","0","44","28","0","0","0","47","111",1952
"57","Frank Kudelka","SF","26","BLB","65","0","1583","204","614","0.332","0","0","0","204","614","0.332","0.332","198","258","0.767","0","0","275","183","0","0","0","220","606",1952
"58","Bob Lavoy","PF","25","INO","63","0","1829","240","604","0.397","0","0","0","240","604","0.397","0.397","168","223","0.753","0","0","479","107","0","0","0","210","648",1952
"59","Don Lofgran","SF","22","INO","63","0","1254","149","417","0.357","0","0","0","149","417","0.357","0.357","156","219","0.712","0","0","257","48","0","0","0","147","454",1952
"60","Ray Lumpp","SG","28","NYK","62","0","1317","184","476","0.387","0","0","0","184","476","0.387","0.387","90","119","0.756","0","0","125","123","0","0","0","165","458",1952
"61","Ed Macauley*","C","23","BOS","66","0","2631","384","888","0.432","0","0","0","384","888","0.432","0.432","496","621","0.799","0","0","529","232","0","0","0","174","1264",1952
"62","John Mahnken","C","29","BOS","60","0","581","78","227","0.344","0","0","0","78","227","0.344","0.344","26","43","0.605","0","0","132","63","0","0","0","91","182",1952
"63","Slater Martin*","PG","26","MNL","66","0","2480","237","632","0.375","0","0","0","237","632","0.375","0.375","142","190","0.747","0","0","228","249","0","0","0","226","616",1952
"64","John McConathy","F","21","MLH","11","0","106","4","29","0.138","0","0","0","4","29","0.138","0.138","6","14","0.429","0","0","20","8","0","0","0","7","14",1952
"65","Alfred McGuire*","PG","23","NYK","59","0","788","72","167","0.431","0","0","0","72","167","0.431","0.431","64","122","0.525","0","0","121","107","0","0","0","136","208",1952
"66","Dick McGuire*","PG","26","NYK","64","0","2018","204","474","0.43","0","0","0","204","474","0.43","0.43","183","290","0.631","0","0","332","388","0","0","0","181","591",1952
"67","Bones McKinney","SF","33","BOS","63","0","1083","136","418","0.325","0","0","0","136","418","0.325","0.325","65","80","0.813","0","0","175","111","0","0","0","148","337",1952
"68","Joe McNamee","F-C","25","TOT","58","0","695","68","222","0.306","0","0","0","68","222","0.306","0.306","30","50","0.6","0","0","137","40","0","0","0","108","166",1952
"69","Dick Mehen","PF","29","MLH","65","0","2294","293","824","0.356","0","0","0","293","824","0.356","0.356","117","167","0.701","0","0","282","171","0","0","0","209","703",1952
"70","Stan Miasek","PF","28","BLB","66","0","2174","258","707","0.365","0","0","0","258","707","0.365","0.365","263","372","0.707","0","0","639","140","0","0","0","257","779",1952
"71","Ed Mikan","C","26","PHW","66","0","1781","202","571","0.354","0","0","0","202","571","0.354","0.354","116","148","0.784","0","0","492","87","0","0","0","252","520",1952
"72","George Mikan*","C","27","MNL","64","0","2572","545","1414","0.385","0","0","0","545","1414","0.385","0.385","433","555","0.78","0","0","866","194","0","0","0","286","1523",1952
"73","Vern Mikkelsen*","PF","23","MNL","66","0","2345","363","866","0.419","0","0","0","363","866","0.419","0.419","283","372","0.761","0","0","681","180","0","0","0","282","1009",1952
"74","Dave Minor","SG","29","BLB","57","0","1558","185","522","0.354","0","0","0","185","522","0.354","0.354","101","132","0.765","0","0","275","160","0","0","0","161","471",1952
"75","Paul Noel","F","27","ROC","8","0","32","2","9","0.222","0","0","0","2","9","0.222","0.222","2","3","0.667","0","0","4","3","0","0","0","6","6",1952
"76","Ralph O'Brien","SG","23","INO","64","0","1577","228","613","0.372","0","0","0","228","613","0.372","0.372","122","149","0.819","0","0","122","124","0","0","0","115","578",1952
"77","Kevin O'Shea","PG","26","TOT","65","0","1725","153","466","0.328","0","0","0","153","466","0.328","0.328","144","210","0.686","0","0","201","171","0","0","0","175","450",1952
"78","Wally Osterkorn","SF","23","SYR","66","0","1721","145","413","0.351","0","0","0","145","413","0.351","0.351","199","335","0.594","0","0","444","117","0","0","0","226","489",1952
"79","Don Otten","C","30","TOT","64","0","1789","222","636","0.349","0","0","0","222","636","0.349","0.349","323","418","0.773","0","0","435","123","0","0","0","218","767",1952
"80","Red Owens","SG","26","TOT","29","0","626","83","252","0.329","0","0","0","83","252","0.329","0.329","64","114","0.561","0","0","102","64","0","0","0","92","230",1952
"81","Mel Payton","SF","25","PHW","45","0","471","54","140","0.386","0","0","0","54","140","0.386","0.386","21","28","0.75","0","0","83","45","0","0","0","68","129",1952
"82","Andy Phillip*","SG","29","PHW","66","0","2933","279","762","0.366","0","0","0","279","762","0.366","0.366","232","308","0.753","0","0","434","539","0","0","0","218","790",1952
"83","John Pilch","F","26","MNL","9","0","41","1","10","0.1","0","0","0","1","10","0.1","0.1","3","6","0.5","0","0","9","2","0","0","0","10","5",1952
"84","Jim Pollard*","SF","29","MNL","65","0","2545","411","1155","0.356","0","0","0","411","1155","0.356","0.356","183","260","0.704","0","0","593","234","0","0","0","199","1005",1952
"85","Ray Ragelis","SF","23","ROC","51","0","337","25","96","0.26","0","0","0","25","96","0.26","0.26","18","29","0.621","0","0","76","31","0","0","0","62","68",1952
"86","Sam Ranzino","SG","23","ROC","39","0","234","30","90","0.333","0","0","0","30","90","0.333","0.333","26","37","0.703","0","0","39","25","0","0","0","63","86",1952
"87","George Ratkovicz","PF","29","SYR","66","0","1356","165","473","0.349","0","0","0","165","473","0.349","0.349","163","242","0.674","0","0","328","90","0","0","0","235","493",1952
"88","Don Rehfeldt","SF","25","TOT","39","0","788","99","285","0.347","0","0","0","99","285","0.347","0.347","63","80","0.788","0","0","243","50","0","0","0","102","261",1952
"89","John Rennicke","G","22","MLH","6","0","54","4","18","0.222","0","0","0","4","18","0.222","0.222","3","9","0.333","0","0","9","1","0","0","0","7","11",1952
"90","Arnie Risen*","C","27","ROC","66","0","2396","365","926","0.394","0","0","0","365","926","0.394","0.394","302","431","0.701","0","0","841","150","0","0","0","258","1032",1952
"91","Red Rocha","C","28","SYR","66","0","2543","300","749","0.401","0","0","0","300","749","0.401","0.401","254","330","0.77","0","0","549","128","0","0","0","249","854",1952
"92","Pep Saul","G-F","27","TOT","64","0","1479","157","436","0.36","0","0","0","157","436","0.36","0.36","119","153","0.778","0","0","165","147","0","0","0","120","433",1952
"93","Don Savage","F-G","23","SYR","12","0","118","9","43","0.209","0","0","0","9","43","0.209","0.209","18","28","0.643","0","0","24","12","0","0","0","22","36",1952
"94","Fred Schaus","SF","26","FTW","62","0","2581","281","778","0.361","0","0","0","281","778","0.361","0.361","310","372","0.833","0","0","434","247","0","0","0","221","872",1952
"95","Dolph Schayes*","PF","23","SYR","63","0","2004","263","740","0.355","0","0","0","263","740","0.355","0.355","342","424","0.807","0","0","773","182","0","0","0","213","868",1952
"96","Herb Scherer","C","23","NYK","12","0","167","19","65","0.292","0","0","0","19","65","0.292","0.292","9","14","0.643","0","0","26","6","0","0","0","25","47",1952
"97","Howie Schultz","PF","29","MNL","66","0","1301","89","315","0.283","0","0","0","89","315","0.283","0.283","90","119","0.756","0","0","246","102","0","0","0","197","268",1952
"98","Fred Scolari","PG","29","BLB","64","0","2242","290","867","0.334","0","0","0","290","867","0.334","0.334","353","423","0.835","0","0","214","303","0","0","0","213","933",1952
"99","George Senesky","PG","29","PHW","57","0","1925","164","454","0.361","0","0","0","164","454","0.361","0.361","146","194","0.753","0","0","232","280","0","0","0","123","474",1952
"100","Paul Seymour","SG","24","SYR","66","0","2209","206","615","0.335","0","0","0","206","615","0.335","0.335","186","245","0.759","0","0","225","220","0","0","0","165","598",1952
"101","Chuck Share","C","24","FTW","63","0","882","76","236","0.322","0","0","0","76","236","0.322","0.322","96","155","0.619","0","0","331","66","0","0","0","141","248",1952
"102","Bill Sharman*","SG","25","BOS","63","0","1389","244","628","0.389","0","0","0","244","628","0.389","0.389","183","213","0.859","0","0","221","151","0","0","0","181","671",1952
"103","Connie Simmons","C","26","NYK","66","0","1558","227","600","0.378","0","0","0","227","600","0.378","0.378","175","254","0.689","0","0","471","121","0","0","0","214","629",1952
"104","Zeke Sinicola","G","23","FTW","3","0","15","1","4","0.25","0","0","0","1","4","0.25","0.25","0","2","0","0","0","1","0","0","0","0","2","2",1952
"105","Whitey Skoog","SG","25","MNL","35","0","988","102","296","0.345","0","0","0","102","296","0.345","0.345","30","38","0.789","0","0","122","60","0","0","0","94","234",1952
"106","Jim Slaughter","C","23","BLB","28","0","525","53","165","0.321","0","0","0","53","165","0.321","0.321","41","68","0.603","0","0","148","25","0","0","0","81","147",1952
"107","Belus Smawley","SG","33","BLB","11","0","139","13","63","0.206","0","0","0","13","63","0.206","0.206","14","17","0.824","0","0","18","8","0","0","0","9","40",1952
"108","Odie Spears","SF","27","ROC","66","0","1673","225","570","0.395","0","0","0","225","570","0.395","0.395","116","152","0.763","0","0","303","163","0","0","0","225","566",1952
"109","Bill Tosheff","PG","25","INO","65","0","2055","213","651","0.327","0","0","0","213","651","0.327","0.327","182","221","0.824","0","0","216","222","0","0","0","204","608",1952
"110","Gene Vance","G-F","28","MLH","7","0","118","7","26","0.269","0","0","0","7","26","0.269","0.269","9","14","0.643","0","0","15","9","0","0","0","18","23",1952
"111","Ernie Vandeweghe","SF","23","NYK","57","0","1507","200","457","0.438","0","0","0","200","457","0.438","0.438","124","160","0.775","0","0","264","164","0","0","0","188","524",1952
"112","Brady Walker","PF","30","BLB","35","0","699","89","217","0.41","0","0","0","89","217","0.41","0.41","26","34","0.765","0","0","195","40","0","0","0","38","204",1952
"113","Paul Walther","SG","24","INO","55","0","1903","220","549","0.401","0","0","0","220","549","0.401","0.401","231","308","0.75","0","0","246","137","0","0","0","171","671",1952
"114","Bobby Wanzer*","SG","30","ROC","66","0","2498","328","772","0.425","0","0","0","328","772","0.425","0.425","377","417","0.904","0","0","333","262","0","0","0","201","1033",1952
"115","Bob Wilson","PG","25","MLH","63","0","1308","79","264","0.299","0","0","0","79","264","0.299","0.299","78","135","0.578","0","0","210","108","0","0","0","172","236",1952
"116","Max Zaslofsky","SG","26","NYK","66","0","2113","322","958","0.336","0","0","0","322","958","0.336","0.336","287","380","0.755","0","0","194","156","0","0","0","183","931",1952
