"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"30","Ron Brewer","SG","23","POR","81","0","2454","434","878","0.494","0","0","0","434","878","0.494","0.494","210","256","0.82","88","141","229","165","102","79","153","181","1078",1979
"31","Junior Bridgeman","SG","25","MIL","82","0","1963","540","1067","0.506","0","0","0","540","1067","0.506","0.506","189","228","0.829","113","184","297","163","88","41","138","184","1269",1979
"32","Allan Bristow","SF","27","SAS","74","0","1324","174","354","0.492","0","0","0","174","354","0.492","0.492","124","149","0.832","80","167","247","231","56","15","108","154","472",1979
"33","Fred Brown","PG","30","SEA","77","0","1961","446","951","0.469","0","0","0","446","951","0.469","0.469","183","206","0.888","38","134","172","260","119","23","164","142","1075",1979
"34","John Brown","SF","27","CHI","77","0","1265","152","317","0.479","0","0","0","152","317","0.479","0.479","84","98","0.857","83","155","238","104","18","10","89","180","388",1979
"35","Joe Bryant","PF","24","PHI","70","0","1064","205","478","0.429","0","0","0","205","478","0.429","0.429","123","170","0.724","96","163","259","103","49","9","114","171","533",1979
"36","Quinn Buckner","PG","24","MIL","81","0","1757","251","553","0.454","0","0","0","251","553","0.454","0.454","79","125","0.632","57","153","210","468","156","17","208","224","581",1979
"37","Greg Bunch","SF","22","NYK","12","0","97","9","26","0.346","0","0","0","9","26","0.346","0.346","10","12","0.833","9","8","17","4","3","3","5","10","28",1979
"38","Tom Burleson","C","26","KCK","56","0","927","157","342","0.459","0","0","0","157","342","0.459","0.459","121","169","0.716","84","197","281","50","26","58","64","183","435",1979
"39","Don Buse","PG","28","PHO","82","0","2544","285","576","0.495","0","0","0","285","576","0.495","0.495","70","91","0.769","44","173","217","356","156","18","96","149","640",1979
"40","Marty Byrnes","SF","22","TOT","79","0","1264","187","389","0.481","0","0","0","187","389","0.481","0.481","106","154","0.688","90","101","191","104","27","10","119","111","480",1979
"41","Corky Calhoun","SF","28","IND","81","0","1332","153","335","0.457","0","0","0","153","335","0.457","0.457","72","86","0.837","64","174","238","104","37","19","56","189","378",1979
"42","Austin Carr","SG","30","CLE","82","0","2714","551","1161","0.475","0","0","0","551","1161","0.475","0.475","292","358","0.816","155","135","290","217","77","14","175","210","1394",1979
"43","Kenny Carr","PF","23","LAL","72","0","1149","225","450","0.5","0","0","0","225","450","0.5","0.5","83","137","0.606","70","222","292","60","38","31","116","152","533",1979
"44","M.L. Carr","SF","28","DET","80","0","3207","587","1143","0.514","0","0","0","587","1143","0.514","0.514","323","435","0.743","219","370","589","262","197","46","255","279","1497",1979
"45","Ron Carter","SG","22","LAL","46","0","332","54","124","0.435","0","0","0","54","124","0.435","0.435","36","54","0.667","21","24","45","25","17","7","40","54","144",1979
"46","Harvey Catchings","C","27","TOT","57","0","948","102","243","0.42","0","0","0","102","243","0.42","0.42","60","78","0.769","101","201","302","48","23","91","88","132","264",1979
"47","Don Chaney","SG","32","BOS","65","0","1074","174","414","0.42","0","0","0","174","414","0.42","0.42","36","42","0.857","63","78","141","75","72","11","65","167","384",1979
"48","Maurice Cheeks*","PG","22","PHI","82","0","2409","292","572","0.51","0","0","0","292","572","0.51","0.51","101","140","0.721","63","191","254","431","174","12","193","198","685",1979
"49","Phil Chenier","SG","28","WSB","27","0","385","69","158","0.437","0","0","0","69","158","0.437","0.437","18","28","0.643","3","17","20","31","4","5","31","28","156",1979
"50","Jim Chones","C","29","CLE","82","0","2850","472","1073","0.44","0","0","0","472","1073","0.44","0.44","158","215","0.735","260","582","842","181","47","102","187","278","1102",1979
"51","Jim Cleamons","PG","29","NYK","79","0","2390","311","657","0.473","0","0","0","311","657","0.473","0.473","130","171","0.76","65","160","225","376","73","11","142","147","752",1979
"52","E.C. Coleman","PF","28","HOU","6","0","39","5","7","0.714","0","0","0","5","7","0.714","0.714","1","1","1","1","6","7","1","2","0","0","11","11",1979
"53","Doug Collins","SG","27","PHI","47","0","1595","358","717","0.499","0","0","0","358","717","0.499","0.499","201","247","0.814","36","87","123","191","52","20","131","139","917",1979
"54","Michael Cooper","SG","22","LAL","3","0","7","3","6","0.5","0","0","0","3","6","0.5","0.5","0","0","0","0","0","0","0","1","0","1","1","6",1979
"55","Wayne Cooper","C","22","GSW","65","0","795","128","293","0.437","0","0","0","128","293","0.437","0.437","41","61","0.672","90","190","280","21","7","44","52","118","297",1979
"56","Dave Corzine","C","22","WSB","59","0","532","63","118","0.534","0","0","0","63","118","0.534","0.534","49","63","0.778","52","95","147","49","10","14","53","67","175",1979
"57","Dave Cowens*","C","30","BOS","68","0","2517","488","1010","0.483","0","0","0","488","1010","0.483","0.483","151","187","0.807","152","500","652","242","76","51","174","263","1127",1979
"58","Wesley Cox","SF","24","GSW","31","0","360","53","123","0.431","0","0","0","53","123","0.431","0.431","40","92","0.435","18","45","63","11","13","5","44","68","146",1979
"59","Charlie Criss","PG","30","ATL","54","0","879","109","289","0.377","0","0","0","109","289","0.377","0.377","67","86","0.779","19","41","60","138","41","3","79","70","285",1979
"60","Geoff Crompton","C","23","DEN","20","0","88","10","26","0.385","0","0","0","10","26","0.385","0.385","6","12","0.5","6","17","23","5","0","3","12","19","26",1979
"61","Louie Dampier*","PG","34","SAS","70","0","760","123","251","0.49","0","0","0","123","251","0.49","0.49","29","39","0.744","15","48","63","124","35","8","39","42","275",1979
"62","Bob Dandridge","SF","31","WSB","78","0","2629","629","1260","0.499","0","0","0","629","1260","0.499","0.499","331","401","0.825","109","338","447","365","71","57","222","259","1589",1979
"63","Adrian Dantley*","SF","23","LAL","60","0","1775","374","733","0.51","0","0","0","374","733","0.51","0.51","292","342","0.854","131","211","342","138","63","12","155","162","1040",1979
"64","Brad Davis","PG","23","TOT","27","0","298","31","55","0.564","0","0","0","31","55","0.564","0.564","16","23","0.696","1","16","17","52","16","2","17","32","78",1979
"65","Harry Davis","SF","23","CLE","40","0","394","66","153","0.431","0","0","0","66","153","0.431","0.431","30","43","0.698","27","39","66","16","13","8","23","66","162",1979
"66","Johnny Davis","PG","23","IND","79","0","2971","565","1240","0.456","0","0","0","565","1240","0.456","0.456","314","396","0.793","70","121","191","453","95","22","214","177","1444",1979
"67","Walter Davis","SF","24","PHO","79","0","2437","764","1362","0.561","0","0","0","764","1362","0.561","0.561","340","409","0.831","111","262","373","339","147","26","293","250","1868",1979
"68","Darryl Dawkins","C","22","PHI","78","0","2035","430","831","0.517","0","0","0","430","831","0.517","0.517","158","235","0.672","123","508","631","128","32","143","197","295","1018",1979
"69","Coby Dietrick","C","30","SAS","76","0","1487","209","400","0.523","0","0","0","209","400","0.523","0.523","79","99","0.798","88","227","315","198","72","38","92","206","497",1979
"70","Jacky Dorsey","SF","24","HOU","20","0","108","24","43","0.558","0","0","0","24","43","0.558","0.558","8","16","0.5","12","11","23","2","1","2","8","25","56",1979
"71","Leon Douglas","C","24","DET","78","0","2215","342","698","0.49","0","0","0","342","698","0.49","0.49","208","328","0.634","248","416","664","74","39","55","190","319","892",1979
"72","John Drew","SF","24","ATL","79","0","2410","650","1375","0.473","0","0","0","650","1375","0.473","0.473","495","677","0.731","225","297","522","119","128","16","211","332","1795",1979
"73","Charles Dudley","PG","28","CHI","43","0","684","45","125","0.36","0","0","0","45","125","0.36","0.36","28","42","0.667","25","61","86","116","32","1","64","82","118",1979
"74","Mike Dunleavy","SG","24","HOU","74","0","1486","215","425","0.506","0","0","0","215","425","0.506","0.506","159","184","0.864","28","100","128","324","56","5","130","168","589",1979
"75","T.R. Dunn","SG","23","POR","80","0","1828","246","549","0.448","0","0","0","246","549","0.448","0.448","122","158","0.772","145","199","344","103","86","23","93","166","614",1979
"76","James Edwards","C","23","IND","82","0","2546","534","1065","0.501","0","0","0","534","1065","0.501","0.501","298","441","0.676","179","514","693","92","60","109","162","363","1366",1979
"77","Bob Elliott","PF","23","NJN","14","0","282","41","73","0.562","0","0","0","41","73","0.562","0.562","41","56","0.732","16","40","56","22","6","4","26","34","123",1979
"78","Bo Ellis","PF","24","DEN","42","0","269","42","92","0.457","0","0","0","42","92","0.457","0.457","29","36","0.806","17","45","62","10","10","13","22","45","113",1979
"79","Len Elmore","C","26","IND","80","0","1264","139","342","0.406","0","0","0","139","342","0.406","0.406","56","78","0.718","115","287","402","75","62","79","73","183","334",1979
"80","Alex English*","SF","25","IND","81","0","2696","563","1102","0.511","0","0","0","563","1102","0.511","0.511","173","230","0.752","253","402","655","271","70","78","196","214","1299",1979
"81","Ray Epps","SF","22","GSW","13","0","72","10","23","0.435","0","0","0","10","23","0.435","0.435","6","8","0.75","0","5","5","2","1","0","2","7","26",1979
"82","Julius Erving*","SF","28","PHI","78","0","2802","715","1455","0.491","0","0","0","715","1455","0.491","0.491","373","501","0.745","198","366","564","357","133","100","315","207","1803",1979
"83","Chris Ford","SG","30","TOT","81","0","2737","538","1142","0.471","0","0","0","538","1142","0.471","0.471","172","227","0.758","124","150","274","374","115","25","210","209","1248",1979
"84","Don Ford","PF","26","LAL","79","0","1540","228","450","0.507","0","0","0","228","450","0.507","0.507","72","89","0.809","83","185","268","101","51","25","93","177","528",1979
"85","Phil Ford","PG","22","KCK","79","0","2723","467","1004","0.465","0","0","0","467","1004","0.465","0.465","326","401","0.813","33","149","182","681","174","6","323","245","1260",1979
"86","Bayard Forrest","C","24","PHO","75","0","1243","118","272","0.434","0","0","0","118","272","0.434","0.434","62","115","0.539","110","205","315","167","29","37","107","151","298",1979
"87","Walt Frazier*","PG","33","CLE","12","0","279","54","122","0.443","0","0","0","54","122","0.443","0.443","21","27","0.778","7","13","20","32","13","2","22","22","129",1979
"88","World B. Free","PG","25","SDC","78","0","2954","795","1653","0.481","0","0","0","795","1653","0.481","0.481","654","865","0.756","127","174","301","340","111","35","297","253","2244",1979
"89","Terry Furlow","SG","24","TOT","78","0","1686","388","804","0.483","0","0","0","388","804","0.483","0.483","163","195","0.836","76","91","167","184","58","30","134","122","939",1979
"90","Mike Gale","SG","28","SAS","82","0","2121","284","612","0.464","0","0","0","284","612","0.464","0.464","91","108","0.843","40","146","186","374","152","40","153","192","659",1979
"91","Gus Gerard","SF","25","TOT","58","0","465","84","194","0.433","0","0","0","84","194","0.433","0.433","50","91","0.549","40","58","98","21","20","13","36","74","218",1979
"92","George Gervin*","SF","26","SAS","80","0","2888","947","1749","0.541","0","0","0","947","1749","0.541","0.541","471","570","0.826","142","258","400","219","137","91","286","275","2365",1979
"93","John Gianelli","C","28","MIL","82","0","2057","256","527","0.486","0","0","0","256","527","0.486","0.486","72","102","0.706","122","286","408","160","44","57","106","196","584",1979
"94","Artis Gilmore*","C","29","CHI","82","0","3265","753","1310","0.575","0","0","0","753","1310","0.575","0.575","434","587","0.739","293","750","1043","274","50","156","310","280","1940",1979
"95","Jack Givens","SF","22","ATL","74","0","1347","234","564","0.415","0","0","0","234","564","0.415","0.415","102","135","0.756","98","116","214","83","72","17","75","121","570",1979
"96","Mike Glenn","SG","23","NYK","75","0","1171","263","486","0.541","0","0","0","263","486","0.541","0.541","57","63","0.905","28","54","82","136","37","6","64","113","583",1979
"97","Glen Gondrezick","SF","23","NYK","75","0","1602","161","326","0.494","0","0","0","161","326","0.494","0.494","55","97","0.567","147","277","424","106","98","18","95","226","377",1979
"98","Gail Goodrich*","SG","35","NOJ","74","0","2130","382","850","0.449","0","0","0","382","850","0.449","0.449","174","204","0.853","68","115","183","357","90","13","185","177","938",1979
"99","Mike Green","C","27","SAS","76","0","1641","235","477","0.493","0","0","0","235","477","0.493","0.493","101","144","0.701","131","223","354","116","37","122","89","230","571",1979
"100","Rickey Green","PG","24","DET","27","0","431","67","177","0.379","0","0","0","67","177","0.379","0.379","45","67","0.672","15","25","40","63","25","1","44","37","179",1979
"101","Steve Green","SF","25","IND","39","0","265","42","89","0.472","0","0","0","42","89","0.472","0.472","20","34","0.588","22","30","52","21","11","3","17","39","104",1979
"102","Tommie Green","PG","22","NOJ","59","0","809","92","237","0.388","0","0","0","92","237","0.388","0.388","48","63","0.762","20","48","68","140","61","6","89","111","232",1979
"103","Kevin Grevey","SF","25","WSB","65","0","1856","418","922","0.453","0","0","0","418","922","0.453","0.453","173","224","0.772","90","142","232","153","46","14","120","159","1009",1979
"104","Paul Griffin","PF","25","NOJ","77","0","1398","106","223","0.475","0","0","0","106","223","0.475","0.475","91","147","0.619","126","265","391","138","54","36","117","198","303",1979
"105","Bob Gross","SF","25","POR","53","0","1441","209","443","0.472","0","0","0","209","443","0.472","0.472","96","119","0.807","106","144","250","184","70","47","121","161","514",1979
"106","Ernie Grunfeld","SF","23","MIL","82","0","1778","326","661","0.493","0","0","0","326","661","0.493","0.493","191","251","0.761","124","236","360","216","58","15","141","220","843",1979
"107","Lars Hansen","C","24","SEA","15","0","205","29","57","0.509","0","0","0","29","57","0.509","0.509","18","31","0.581","22","37","59","14","1","1","9","28","76",1979
"108","James Hardy","SF","22","NOJ","68","0","1456","196","426","0.46","0","0","0","196","426","0.46","0.46","61","88","0.693","121","189","310","65","52","61","93","133","453",1979
"109","Joe Hassett","SG","23","SEA","55","0","463","100","211","0.474","0","0","0","100","211","0.474","0.474","23","23","1","13","32","45","42","14","4","32","58","223",1979
"110","Steve Hawes","PF","28","ATL","81","0","2205","372","756","0.492","0","0","0","372","756","0.492","0.492","108","132","0.818","190","401","591","184","79","47","145","264","852",1979
"111","Bubbles Hawkins","SG","24","DET","4","0","28","6","16","0.375","0","0","0","6","16","0.375","0.375","6","6","1","3","3","6","4","5","0","2","7","18",1979
"112","Elvin Hayes*","PF","33","WSB","82","0","3105","720","1477","0.487","0","0","0","720","1477","0.487","0.487","349","534","0.654","312","682","994","143","75","190","235","308","1789",1979
"113","Spencer Haywood*","PF","29","TOT","68","0","2361","595","1205","0.494","0","0","0","595","1205","0.494","0.494","231","292","0.791","172","361","533","127","40","82","200","236","1421",1979
"114","Gar Heard","PF","30","PHO","63","0","1213","162","367","0.441","0","0","0","162","367","0.441","0.441","71","103","0.689","98","253","351","60","53","57","60","141","395",1979
"115","Tom Henderson","PG","27","WSB","70","0","2081","299","641","0.466","0","0","0","299","641","0.466","0.466","156","195","0.8","51","112","163","419","87","10","148","123","754",1979
"116","Keith Herron","SG","22","ATL","14","0","81","14","48","0.292","0","0","0","14","48","0.292","0.292","12","13","0.923","4","6","10","3","6","2","5","11","40",1979
"117","Phil Hicks","SF","26","DEN","20","0","128","18","43","0.419","0","0","0","18","43","0.419","0.419","3","5","0.6","13","15","28","8","5","0","13","20","39",1979
"118","Kenny Higgs","PG","24","CLE","68","0","1050","127","279","0.455","0","0","0","127","279","0.455","0.455","85","111","0.766","18","84","102","141","66","11","47","176","339",1979
"119","Armond Hill","PG","25","ATL","82","0","2527","296","682","0.434","0","0","0","296","682","0.434","0.434","246","288","0.854","41","123","164","480","102","16","202","292","838",1979
"120","Darnell Hillman","PF","29","KCK","78","0","1618","211","428","0.493","0","0","0","211","428","0.493","0.493","125","224","0.558","138","293","431","91","50","66","134","288","547",1979
"121","Wilbur Holland","SG","27","CHI","82","0","2483","445","940","0.473","0","0","0","445","940","0.473","0.473","141","176","0.801","78","176","254","330","122","12","185","240","1031",1979
"122","Lionel Hollins","PG","25","POR","64","0","1967","402","886","0.454","0","0","0","402","886","0.454","0.454","172","221","0.778","32","117","149","325","114","24","223","199","976",1979
"123","Essie Hollis","SF","23","DET","25","0","154","30","75","0.4","0","0","0","30","75","0.4","0.4","9","12","0.75","21","24","45","6","11","1","14","28","69",1979
"124","Otis Howard","PF","22","TOT","14","0","113","24","56","0.429","0","0","0","24","56","0.429","0.429","11","23","0.478","18","23","41","5","2","2","7","24","59",1979
"125","Lou Hudson","SG","34","LAL","78","0","1686","329","636","0.517","0","0","0","329","636","0.517","0.517","110","124","0.887","64","76","140","141","58","17","99","133","768",1979
"126","Kim Hughes","C","26","DEN","81","0","1086","98","182","0.538","0","0","0","98","182","0.538","0.538","18","45","0.4","112","223","335","74","56","102","78","215","214",1979
"127","Dan Issel*","C","30","DEN","81","0","2742","532","1030","0.517","0","0","0","532","1030","0.517","0.517","316","419","0.754","240","498","738","255","61","46","171","233","1380",1979
"128","Phil Jackson*","PF","33","NJN","59","0","1070","144","303","0.475","0","0","0","144","303","0.475","0.475","86","105","0.819","59","119","178","85","45","22","78","168","374",1979
"129","Aaron James","SF","26","NOJ","73","0","1417","311","630","0.494","0","0","0","311","630","0.494","0.494","105","140","0.75","97","151","248","78","28","21","111","202","727",1979
"130","Charles Johnson","SG","29","WSB","82","0","1819","342","786","0.435","0","0","0","342","786","0.435","0.435","67","79","0.848","70","132","202","177","95","6","87","161","751",1979
"131","Clemon Johnson","C","22","POR","74","0","794","102","217","0.47","0","0","0","102","217","0.47","0.47","36","74","0.486","83","143","226","78","23","36","65","121","240",1979
"132","Dennis Johnson*","SG","24","SEA","80","0","2717","482","1110","0.434","0","0","0","482","1110","0.434","0.434","306","392","0.781","146","228","374","280","100","97","191","209","1270",1979
"133","Eddie Johnson","SG","23","ATL","78","0","2413","501","982","0.51","0","0","0","501","982","0.51","0.51","243","292","0.832","65","105","170","360","121","11","213","241","1245",1979
"134","George Johnson","C","30","NJN","78","0","2058","206","483","0.427","0","0","0","206","483","0.427","0.427","105","138","0.761","201","415","616","88","68","253","178","315","517",1979
"135","John Johnson","SF","31","SEA","82","0","2386","356","821","0.434","0","0","0","356","821","0.434","0.434","190","250","0.76","127","285","412","358","59","25","254","245","902",1979
"136","Marques Johnson","SF","22","MIL","77","0","2779","820","1491","0.55","0","0","0","820","1491","0.55","0.55","332","437","0.76","212","374","586","234","116","89","170","186","1972",1979
"137","Mickey Johnson","PF","26","CHI","82","0","2594","496","1105","0.449","0","0","0","496","1105","0.449","0.449","273","329","0.83","193","434","627","380","88","59","312","286","1265",1979
"138","Ollie Johnson","SF","29","CHI","71","0","1734","281","540","0.52","0","0","0","281","540","0.52","0.52","88","110","0.8","58","169","227","163","54","33","114","182","650",1979
"139","Bobby Jones*","PF","27","PHI","80","0","2304","378","704","0.537","0","0","0","378","704","0.537","0.537","209","277","0.755","199","332","531","201","107","96","165","245","965",1979
"140","Caldwell Jones","C","28","PHI","78","0","2171","302","637","0.474","0","0","0","302","637","0.474","0.474","121","162","0.747","177","570","747","151","39","157","156","303","725",1979
"141","Dwight Jones","C","26","HOU","81","0","1215","181","395","0.458","0","0","0","181","395","0.458","0.458","96","132","0.727","110","218","328","57","34","26","102","204","458",1979
"142","Eddie Jordan","PG","24","NJN","82","0","2260","401","960","0.418","0","0","0","401","960","0.418","0.418","213","274","0.777","74","141","215","365","201","40","244","209","1015",1979
"143","Jeff Judkins","SF","22","BOS","81","0","1521","295","587","0.503","0","0","0","295","587","0.503","0.503","119","146","0.815","70","121","191","145","81","12","109","184","709",1979
"144","Rich Kelley","C","25","NOJ","80","0","2705","440","870","0.506","0","0","0","440","870","0.506","0.506","373","458","0.814","303","723","1026","285","126","166","288","309","1253",1979
"145","Larry Kenon","PF","26","SAS","81","0","2947","748","1484","0.504","0","0","0","748","1484","0.504","0.504","295","349","0.845","260","530","790","335","154","19","300","192","1791",1979
"146","Bernard King*","SF","22","NJN","82","0","2859","710","1359","0.522","0","0","0","710","1359","0.522","0.522","349","619","0.564","251","418","669","295","118","39","323","326","1769",1979
"147","Billy Knight","SF","26","TOT","79","0","2095","441","835","0.528","0","0","0","441","835","0.528","0.528","249","296","0.841","94","253","347","152","63","8","225","160","1131",1979
"148","Toby Knight","SF","23","NYK","82","0","2667","609","1174","0.519","0","0","0","609","1174","0.519","0.519","145","206","0.704","201","347","548","124","61","60","163","309","1363",1979
"149","Joel Kramer","PF","23","PHO","82","0","1401","181","370","0.489","0","0","0","181","370","0.489","0.489","125","176","0.71","134","203","337","92","45","23","98","224","487",1979
"150","John Kuester","PG","23","DEN","33","0","212","16","52","0.308","0","0","0","16","52","0.308","0.308","13","14","0.929","5","8","13","37","18","1","20","29","45",1979
"151","Kevin Kunnert","C","27","SDC","81","0","1684","234","501","0.467","0","0","0","234","501","0.467","0.467","56","85","0.659","202","367","569","113","45","118","141","309","524",1979
"152","Mitch Kupchak","PF","24","WSB","66","0","1604","369","685","0.539","0","0","0","369","685","0.539","0.539","223","300","0.743","152","278","430","88","23","23","120","141","961",1979
"153","Sam Lacey","C","30","KCK","82","0","2627","350","697","0.502","0","0","0","350","697","0.502","0.502","167","226","0.739","179","523","702","430","106","141","245","309","867",1979
"154","Tom LaGarde","C","23","SEA","23","0","575","98","181","0.541","0","0","0","98","181","0.541","0.541","57","95","0.6","61","129","190","32","6","18","47","75","253",1979
"155","John Lambert","PF","26","CLE","70","0","1030","148","329","0.45","0","0","0","148","329","0.45","0.45","35","55","0.636","116","174","290","43","25","29","65","163","331",1979
"156","Mark Landsberger","PF","23","CHI","80","0","1959","278","585","0.475","0","0","0","278","585","0.475","0.475","91","194","0.469","292","450","742","68","27","22","149","125","647",1979
"157","Bob Lanier*","C","30","DET","53","0","1835","489","950","0.515","0","0","0","489","950","0.515","0.515","275","367","0.749","164","330","494","140","50","75","175","181","1253",1979
"158","Butch Lee","PG","22","TOT","82","0","1779","290","634","0.457","0","0","0","290","634","0.457","0.457","175","230","0.761","33","93","126","295","86","1","154","146","755",1979
"159","Ron Lee","PG","26","TOT","60","0","1346","218","507","0.43","0","0","0","218","507","0.43","0.43","98","141","0.695","63","105","168","205","107","6","165","182","534",1979
"160","Scott Lloyd","C","26","TOT","72","0","496","42","122","0.344","0","0","0","42","122","0.344","0.344","27","47","0.574","49","47","96","32","10","8","51","92","111",1979
"161","John Long","SG","22","DET","82","0","2498","581","1240","0.469","0","0","0","581","1240","0.469","0.469","157","190","0.826","127","139","266","121","102","19","137","224","1319",1979
"162","John Lucas","PG","25","GSW","82","0","3095","530","1146","0.462","0","0","0","530","1146","0.462","0.462","264","321","0.822","65","182","247","762","152","9","255","229","1324",1979
"163","Maurice Lucas","PF","26","POR","69","0","2462","568","1208","0.47","0","0","0","568","1208","0.47","0.47","270","345","0.783","192","524","716","215","66","81","233","254","1406",1979
"164","Moses Malone*","C","23","HOU","82","0","3390","716","1325","0.54","0","0","0","716","1325","0.54","0.54","599","811","0.739","587","857","1444","147","79","119","326","223","2031",1979
"165","Pete Maravich*","SG","31","NOJ","49","0","1824","436","1035","0.421","0","0","0","436","1035","0.421","0.421","233","277","0.841","33","88","121","243","60","18","200","104","1105",1979
"166","Cedric Maxwell","SF","23","BOS","80","0","2969","472","808","0.584","0","0","0","472","808","0.584","0.584","574","716","0.802","272","519","791","228","98","74","273","266","1518",1979
"167","Scott May","SF","24","CHI","37","0","403","59","136","0.434","0","0","0","59","136","0.434","0.434","30","40","0.75","14","50","64","39","22","1","51","51","148",1979
