"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"22","Mike Bratz","PG","29","GSW","56","6","746","6.6","15.6","0.424","0.4","1.6","0.231","6.2","14","0.446","4.3","5.1","0.841","0.7","2.9","3.6","7.6","2.9","0.2","3.4","4.7","17.9","104","113",1985
"23","Randy Breuer","C","24","MIL","78","0","1083","7.2","14.1","0.511","0","0","0","7.2","14.1","0.511","4","5.6","0.701","4.1","7.3","11.4","1.8","0.9","3.6","2.8","8","18.4","110","102",1985
"24","Ron Brewer","SG","29","TOT","20","0","326","9","17.1","0.525","0","0.3","0","9","16.8","0.534","3.3","3.6","0.92","1.3","1.7","3","2.5","0.9","0.9","1.3","3.3","21.3","119","113",1985
"25","Frank Brickowski","C","25","SEA","78","9","1115","6.5","13.2","0.492","0","0.2","0","6.5","13.1","0.498","3.7","5.5","0.669","3.3","8","11.3","4.3","1.5","0.7","4.3","7.4","16.7","97","107",1985
"26","Junior Bridgeman","SF","31","LAC","80","15","2042","10.7","23.1","0.465","0.3","0.9","0.359","10.4","22.1","0.469","4.2","4.8","0.879","1.3","4.1","5.4","4","1.1","0.4","2.7","3","26","107","113",1985
"27","Rickey Brown","C","26","ATL","69","5","814","4.6","11.3","0.406","0","0","0","4.6","11.3","0.406","2.3","4","0.574","4.5","8.7","13.2","1.5","1.1","1.3","3","6.9","11.5","90","106",1985
"28","Tony Brown","SF","24","IND","82","26","1586","6.2","13.4","0.46","0","0.2","0","6.2","13.2","0.466","3.3","4.9","0.678","4.2","4.1","8.3","4.6","1.7","0.3","3.3","6.1","15.7","102","109",1985
"29","Wallace Bryant","C","25","DAL","56","35","860","3.8","8.4","0.453","0","0","0","3.8","8.4","0.453","1.7","2.5","0.682","4.2","9.4","13.6","4.7","1.2","1.4","2.6","6.2","9.3","104","107",1985
"30","Quinn Buckner","PG","30","BOS","75","6","858","4.1","10.6","0.383","0","0.1","0","4.1","10.6","0.385","1.8","2.8","0.64","1.4","3.4","4.8","8.2","3.5","0.1","3.7","7.8","9.9","90","105",1985
"31","Steve Burtt","SG","22","GSW","47","0","418","8","20.9","0.383","0","0.1","0","8","20.8","0.385","5.9","8.6","0.688","1.1","2","3.1","2.2","2.3","0.4","3.7","8.5","21.9","90","114",1985
"32","Don Buse","PG","34","KCK","65","14","939","4","9.9","0.404","1.5","4.3","0.356","2.5","5.7","0.44","1.1","1.5","0.767","1","2","3","9.9","1.9","0","2.2","3.7","10.7","114","114",1985
"33","Michael Cage","PF","23","LAC","75","41","1610","6.4","11.8","0.543","0","0","0","6.4","11.8","0.543","3","4","0.737","3.7","7.9","11.6","1.5","1.2","0.9","2.4","4.8","15.7","113","109",1985
"34","Tony Campbell","SF","22","DET","56","0","625","9.5","19.2","0.496","0","0.1","0","9.5","19.1","0.498","4.1","5.1","0.8","3","3.5","6.5","1.8","2","0.2","5","7.8","23.1","97","108",1985
"35","Rick Carlisle","SG","25","BOS","38","0","179","6.9","17.7","0.388","0","0.5","0","6.9","17.2","0.4","4","4.5","0.882","2.1","3.4","5.5","6.6","0.8","0","5","5.5","17.7","90","111",1985
"36","Antoine Carr","PF","23","ATL","62","15","1195","8","15.1","0.528","0.1","0.2","0.333","7.9","14.9","0.531","4.1","5.2","0.789","3.2","6.2","9.3","3.2","1.2","3.1","4.3","8.8","20.1","104","106",1985
"37","Kenny Carr","PF","29","POR","48","30","1120","7.9","15","0.523","0","0.1","0","7.9","14.9","0.528","4.9","6.8","0.72","3.7","9.6","13.4","2.3","1","0.7","4.1","5.8","20.6","105","106",1985
"38","M.L. Carr","SF","34","BOS","47","0","397","7.4","17.7","0.416","1.1","2.7","0.391","6.3","15","0.421","2","2","1","2.5","2.6","5.1","2.9","2.5","0.7","2.9","5.2","17.9","98","107",1985
"39","Butch Carter","SG","26","NYK","69","11","1279","8.1","18","0.45","0.4","1.6","0.256","7.7","16.3","0.469","4.1","5.1","0.813","1.4","2.2","3.6","6.3","2.2","0.2","4.1","5.7","20.7","100","111",1985
"40","Howard Carter","SG","23","DAL","11","0","66","2.9","16.9","0.174","0","2.2","0","2.9","14.7","0.2","0.7","0.7","1","0.7","1.5","2.2","2.9","0.7","0","5.9","2.9","6.6","40","114",1985
"41","Harvey Catchings","C","33","LAC","70","14","1049","3.3","6.8","0.483","0","0","0","3.3","6.7","0.486","2.7","4","0.663","4","7.8","11.9","0.6","0.7","2.6","2.5","7.3","9.2","101","109",1985
"42","Ron Cavenall","C","25","NYK","53","2","653","2.1","6.4","0.326","0","0","0","2.1","6.4","0.326","1.6","2.9","0.564","3.9","8.3","12.3","1.4","0.9","3.1","3.3","9.1","5.8","76","107",1985
"43","Tom Chambers","PF","25","SEA","81","60","2923","10.4","21.5","0.483","0.1","0.4","0.273","10.3","21.2","0.487","7.9","9.4","0.832","2.7","6.9","9.6","3.5","1.2","0.9","4.3","5.2","28.8","106","108",1985
"44","Maurice Cheeks*","PG","28","PHI","78","78","2616","7.7","13.5","0.57","0.1","0.5","0.231","7.6","13","0.582","3.2","3.6","0.879","1","3","3.9","9","3.1","0.4","2.8","3.3","18.7","124","108",1985
"45","Carlos Clark","SG","24","BOS","62","3","562","5.4","12.8","0.421","0","0.4","0","5.4","12.4","0.435","3.4","4.5","0.774","2.4","3.4","5.8","4","2.9","0.2","3.5","5.5","14.2","96","106",1985
"46","Don Collins","SG","26","WSB","11","0","91","6.3","17.9","0.353","0","0","0","6.3","17.9","0.353","4.2","4.7","0.889","5.3","4.7","10","3.7","3.7","2.1","4.2","2.6","16.8","89","101",1985
"47","Steve Colter","PG","22","POR","78","22","1462","6.8","15.1","0.453","0.8","2.3","0.351","6","12.8","0.471","3.1","4.1","0.754","1.3","3.5","4.8","7.7","2.4","0.3","3.6","4.5","17.6","105","108",1985
"48","Lester Conner","PG","25","GSW","79","49","2258","5.1","11.2","0.451","0.1","0.4","0.2","5","10.8","0.46","3","4","0.75","1.8","3.3","5.1","7.6","3.3","0.3","2.8","2.8","13.2","107","112",1985
"49","Darwin Cook","PG","26","NJN","58","9","1063","9.5","20.2","0.468","0.1","1","0.087","9.4","19.2","0.488","2.1","2.4","0.87","0.9","3.2","4.1","7.1","3.3","0.4","3.4","4.3","21.1","102","107",1985
"50","Jeff Cook","PF","28","TOT","72","5","1288","5","10.1","0.495","0","0","0","5","10","0.496","1.7","2.3","0.734","4.4","6.9","11.3","2.2","1.1","0.8","1.7","7.3","11.7","112","109",1985
"51","Joe Cooper","C","27","SEA","3","1","45","7.5","16.1","0.467","0","0","0","7.5","16.1","0.467","3.2","6.4","0.5","3.2","6.4","9.7","2.1","2.1","1.1","0","7.5","18.3","112","106",1985
"52","Michael Cooper","SG","28","LAL","82","20","2189","5.9","12.6","0.465","0.7","2.6","0.285","5.1","10","0.513","2.4","2.8","0.865","1.2","4.2","5.4","9.1","2","1","3.3","4.4","14.9","110","108",1985
"53","Wayne Cooper","C","28","DEN","80","78","2031","8.9","18.8","0.472","0","0","0","8.9","18.8","0.473","3.5","5.2","0.685","5","8.8","13.9","1.9","0.6","4.3","3.3","6.7","21.3","103","106",1985
"54","Dave Corzine","C","28","CHI","82","50","2062","6.5","13.3","0.486","0","0","0","6.5","13.3","0.487","3.5","4.7","0.745","3","6.8","9.9","3.3","0.7","1.5","2.9","4.4","16.4","106","110",1985
"55","Charlie Criss","PG","36","ATL","4","2","115","2.9","7.1","0.412","0","0.8","0","2.9","6.3","0.467","1.7","2.5","0.667","0.8","5","5.9","9.2","1.3","0","4.6","2.1","7.5","86","110",1985
"56","Pat Cummings","C","28","NYK","63","63","2069","9.6","18.6","0.514","0","0.1","0","9.6","18.5","0.517","4.1","5.3","0.78","3.2","8.8","12.1","2.5","1.2","0.4","3.9","5.8","23.2","104","108",1985
"57","Terry Cummings","PF","23","MIL","79","78","2722","13.4","27.1","0.495","0","0","0","13.4","27.1","0.496","6.1","8.2","0.741","4.3","8.3","12.7","4","2.1","1.2","3.4","4.7","32.9","112","101",1985
"58","Earl Cureton","C","27","DET","81","1","1642","5.8","11.9","0.484","0","0.1","0","5.8","11.8","0.487","2.3","4","0.569","4.7","7","11.7","2.3","1.6","1.2","3.2","6","13.8","99","106",1985
"59","Quintin Dailey","SG","24","CHI","79","0","2101","12.1","25.5","0.473","0.2","0.7","0.233","11.9","24.9","0.479","4.7","5.8","0.817","1.3","3.5","4.8","4.4","1.6","0.1","3.5","4.4","29","104","112",1985
"60","Adrian Dantley*","SF","29","UTA","55","46","1971","11.9","22.3","0.531","0","0","0","11.9","22.3","0.531","10.1","12.6","0.804","3.4","4.1","7.5","4.3","1.3","0.2","4","3.1","33.9","117","107",1985
"61","Brad Davis","PG","29","DAL","82","82","2539","5.9","11.7","0.505","0.9","2.2","0.409","5","9.5","0.527","3","3.4","0.888","0.7","2.9","3.7","11.1","1.7","0.2","2.4","4.2","15.8","124","111",1985
"62","Charles Davis","SF","26","TOT","61","2","774","9.5","22.1","0.43","0.1","0.6","0.1","9.5","21.5","0.439","3.2","3.9","0.823","3.7","5.8","9.5","3.2","1.4","0.3","3.4","7","22.3","98","105",1985
"63","Johnny Davis","PG","29","CLE","76","30","1920","8.3","19.4","0.426","0.3","1.1","0.261","8","18.3","0.436","6.3","7.4","0.85","0.9","2.1","2.9","10.4","1.1","0.1","3.7","3.3","23.1","108","113",1985
"64","Walter Davis","SG","30","PHO","23","9","570","11.4","25.4","0.45","0.2","0.8","0.3","11.2","24.6","0.455","5.3","6","0.877","0.5","2.4","2.9","8.1","1.5","0","4.1","3.5","28.3","101","110",1985
"65","Darryl Dawkins","C","28","NJN","39","30","972","9.4","16.6","0.566","0","0","0","9.4","16.5","0.568","7","9.8","0.711","2.7","6.2","8.8","2.2","0.7","1.7","4.5","8.4","25.8","109","109",1985
"66","Darren Daye","SF","24","WSB","80","8","1573","7.9","15.3","0.512","0","0.2","0.143","7.8","15.1","0.517","5.4","7.6","0.715","2.8","5.4","8.3","7.3","1.6","0.6","4.1","5","21.2","108","105",1985
"67","James Donaldson","C","27","LAC","82","58","2392","7","11","0.637","0","0","0","7","11","0.637","4.5","6","0.749","3.3","9.9","13.3","1","0.6","2.6","4.1","4.3","18.5","111","108",1985
"68","John Drew","SF","30","UTA","19","16","463","10.6","25.6","0.412","0","0.4","0","10.6","25.2","0.418","9.3","12","0.77","3.5","4.5","8.1","3.5","2.2","0.2","4.1","6.4","30.4","99","104",1985
"69","Larry Drew","PG","26","KCK","72","66","2373","8.9","17.7","0.501","0.1","0.5","0.25","8.7","17.1","0.508","3","3.8","0.794","0.8","2.4","3.2","9.4","1.8","0.2","3.5","2.8","20.8","110","114",1985
"70","Clyde Drexler*","SG","22","POR","80","43","2555","10.4","21.1","0.494","0.1","0.7","0.216","10.3","20.4","0.503","4","5.3","0.759","3.9","4.7","8.6","8","3.2","1.2","4","4.8","25","110","105",1985
"71","Mike Dunleavy","PG","30","MIL","19","19","433","7.1","15","0.474","1.8","5.2","0.34","5.3","9.8","0.545","2.8","3.2","0.862","0.7","2.8","3.4","9.4","1.7","0.3","4.4","6.1","18.8","108","107",1985
"72","T.R. Dunn","SG","29","DEN","81","81","2290","3.4","7","0.489","0","0","0","3.4","6.9","0.492","1.6","2.3","0.724","3.3","4.2","7.5","3","2.7","0.3","1.3","4.1","8.5","117","108",1985
"73","Devin Durrant","SF","24","IND","59","8","756","6.9","16.6","0.416","0","0.2","0","6.9","16.4","0.421","4.4","6.2","0.706","3","4.5","7.5","4.8","1.1","0.6","4.7","6.4","18.1","92","110",1985
"74","Mark Eaton","C","28","UTA","82","82","2813","4.9","10.9","0.449","0","0","0","4.9","10.9","0.449","3.1","4.3","0.712","3.4","11.7","15","2","0.6","7.4","3.3","5.1","12.9","94","97",1985
"75","Jerry Eaves","PG","25","ATL","3","0","37","3.9","7.8","0.5","0","0","0","3.9","7.8","0.5","6.5","7.8","0.833","0","0","0","5.2","0","0","5.2","7.8","14.3","98","116",1985
"76","Kenton Edelin","SF","22","IND","10","1","143","1.3","4.2","0.308","0","0","0","1.3","4.2","0.308","1","2.6","0.375","2.6","5.7","8.3","3.2","1.6","1.3","1","12.5","3.5","93","107",1985
"77","Franklin Edwards","PG","25","LAC","16","0","198","8.6","15.8","0.545","0","0","0","8.6","15.8","0.545","4.6","5.8","0.792","0.7","2.6","3.4","9.1","4.1","0","4.1","2.4","21.9","114","108",1985
"78","James Edwards","C","29","PHO","70","58","1787","10.1","20.1","0.501","0","0.1","0","10.1","20","0.503","7.2","9.7","0.746","2.5","7.7","10.1","4","0.7","1.4","4.2","6.2","27.4","106","107",1985
"79","Craig Ehlo","SG","23","HOU","45","0","189","8.4","17.1","0.493","0","0.7","0","8.4","16.4","0.515","4.7","7.5","0.633","2","4.2","6.2","6.5","2.7","0.7","5.5","6.5","21.6","98","106",1985
"80","Dale Ellis","SF","24","DAL","72","4","1314","10.1","22.3","0.454","1.6","4","0.385","8.6","18.3","0.47","2.8","3.8","0.74","3.7","5.1","8.8","2.1","1.7","0.3","2.1","4.8","24.7","107","110",1985
"81","Chris Engler","C","25","TOT","11","0","82","4.6","11.6","0.4","0","0","0","4.6","11.6","0.4","2.9","5.2","0.556","7","10.4","17.4","0","1.2","2.9","1.2","2.9","12.2","106","104",1985
"82","Alex English*","SF","31","DEN","81","81","2924","14.3","27.6","0.518","0","0.1","0.2","14.3","27.6","0.519","5.8","7","0.829","3.1","3.9","7","5.2","1.5","0.7","3.8","4","34.5","113","111",1985
"83","Julius Erving*","SF","34","PHI","78","78","2535","11.5","23.2","0.494","0.1","0.3","0.214","11.4","22.9","0.497","6.3","8.3","0.765","3.2","4.5","7.8","4.4","2.5","2","3.9","3.7","29.3","111","106",1985
"84","Mike Evans","SG","29","DEN","81","0","1437","10","20.5","0.489","1.8","4.9","0.363","8.3","15.6","0.528","3.5","4.1","0.863","0.8","2.9","3.7","7.2","2","0.4","4","5.4","25.3","109","110",1985
"85","Kenny Fields","SF","22","MIL","51","1","535","7.6","17.2","0.44","0","0","0","7.6","17.2","0.44","2.4","3.2","0.75","3.7","3.9","7.6","3.4","0.8","0.9","2.9","7.6","17.5","100","107",1985
"86","Vern Fleming","PG","22","IND","80","65","2486","8","16.9","0.47","0","0.1","0","8","16.9","0.472","4.8","6.2","0.767","2.7","3.2","5.9","4.5","1.8","0.1","3.6","4.3","20.7","104","110",1985
"87","Sleepy Floyd","SG","24","GSW","82","82","2873","9.9","22.2","0.445","0.7","2.3","0.294","9.2","19.9","0.462","5.4","6.7","0.81","1","2.3","3.3","6.6","2.2","0.7","4.1","3.7","25.9","105","114",1985
"88","Phil Ford","PG","28","HOU","25","1","290","2.3","7.6","0.298","0","0.6","0","2.3","7","0.326","2.6","2.9","0.889","0.5","3.9","4.4","9.9","1","0.2","2.8","5.3","7.1","98","110",1985
"89","Rod Foster","PG","24","PHO","79","1","1318","10.2","22.6","0.45","1.5","4.5","0.325","8.7","18.1","0.48","2.9","3.9","0.755","1","1.9","2.8","6.6","2.2","0","4.2","6.1","24.7","98","109",1985
"90","World B. Free","SG","31","CLE","71","50","2249","12.8","27.8","0.459","1.5","4","0.368","11.3","23.8","0.474","6.5","8.6","0.749","1.3","3.1","4.4","6.7","1.6","0.3","2.9","3.4","33.4","111","111",1985
"91","Bill Garnett","PF","24","IND","65","13","1123","6.1","12.6","0.481","0","0.1","0","6.1","12.5","0.484","4.9","7.1","0.69","4","7.6","11.6","2.7","1.1","0.6","3.7","8","17","102","108",1985
"92","George Gervin*","SG","32","SAS","72","69","2091","13.3","26.1","0.508","0","0.2","0","13.3","25.9","0.512","7.2","8.5","0.844","1.7","3.4","5.2","3.9","1.5","1.1","4.4","4.6","33.7","109","111",1985
"93","Artis Gilmore*","C","35","SAS","81","81","2756","8.9","14.3","0.623","0","0","0","8.9","14.3","0.624","8.1","10.8","0.749","3.9","10.3","14.2","2.2","0.7","2.9","4","5.1","25.9","121","106",1985
"94","Mike Glenn","SG","29","ATL","60","5","1126","9.7","16.6","0.588","0","0.1","0","9.7","16.5","0.591","2.6","3.2","0.816","0.9","2.6","3.5","5.2","1.2","0","2.3","3.2","22.1","119","112",1985
"95","Mike Gminski","C","25","NJN","81","54","2418","7.5","16.1","0.465","0","0","0","7.5","16.1","0.465","5.4","6.4","0.841","4.5","7.9","12.4","3.1","0.7","1.8","2.7","2.7","20.4","113","108",1985
"96","Lancaster Gordon","SG","22","LAC","63","1","682","7.7","20","0.383","0.1","0.6","0.222","7.5","19.4","0.388","2.6","3.4","0.755","1.8","2.4","4.3","6.1","2.3","0.4","4.8","4.3","18.1","86","111",1985
"97","Stewart Granger","PG","23","ATL","9","1","92","3.1","8.9","0.353","0","0.5","0","3.1","8.4","0.375","2.1","4.2","0.5","0.5","2.6","3.1","6.3","1","0","6.3","6.8","8.4","66","112",1985
"98","Butch Graves","SG","23","CLE","4","0","11","8.6","25.7","0.333","0","4.3","0","8.6","21.4","0.4","4.3","21.4","0.2","0","8.6","8.6","4.3","4.3","0","4.3","17.1","21.4","63","101",1985
"99","Stuart Gray","C","21","IND","52","0","391","4.1","10.7","0.38","0","0","0","4.1","10.7","0.38","3.7","5.5","0.681","3.4","11","14.4","1.8","1.1","1.6","6","9.6","11.9","75","105",1985
"100","Rickey Green","PG","30","UTA","77","77","2431","7.2","15","0.477","0.1","0.4","0.3","7","14.6","0.482","4.4","5","0.869","0.7","2.9","3.5","11.2","2.5","0.1","3.3","2.5","18.8","112","105",1985
"101","Sidney Green","PF","24","CHI","48","1","740","7","16.3","0.432","0","0.3","0","7","16.1","0.439","5.2","6.4","0.806","4.7","11.4","16.1","1.9","0.7","0.9","4.4","6.7","19.3","97","108",1985
"102","Dave Greenwood","PF","27","CHI","61","28","1523","4.8","10.5","0.458","0","0","0","4.8","10.5","0.459","2.1","3","0.713","3.4","8.9","12.3","2.5","1.1","0.6","2","6","11.8","105","109",1985
"103","Kevin Grevey","SF","31","MIL","78","6","1182","7.7","17.3","0.448","0.3","1.3","0.242","7.4","15.9","0.465","3.6","4.4","0.822","1.1","3.1","4.2","3.8","1.2","0.1","2.2","3.5","19.4","106","108",1985
"104","Darrell Griffith","SG","26","UTA","78","78","2776","12","26.2","0.457","1.5","4.2","0.358","10.5","22","0.476","3.6","4.9","0.725","2","3.6","5.7","4","2.2","0.5","4.1","2.9","29","99","105",1985
"105","Ernie Grunfeld","SF","29","NYK","69","0","1061","8.5","17.5","0.49","0.1","0.4","0.25","8.5","17.1","0.495","3.5","4.7","0.74","1.9","5","6.9","4.8","2.3","0.3","1.8","5.9","20.7","112","109",1985
"106","Bob Hansen","SG","24","UTA","54","4","646","7.8","15.9","0.489","0.1","0.5","0.143","7.7","15.4","0.5","2.8","5.1","0.556","1.4","3.5","4.9","5.3","1.8","0.1","3.5","6.2","18.4","97","106",1985
"107","Bill Hanzlik","SF","27","DEN","80","1","1673","5.9","13.9","0.421","0","0.4","0.067","5.8","13.5","0.432","4.8","6.3","0.756","2.3","3.2","5.5","5.6","2.2","0.7","3.1","7.8","16.6","104","109",1985
"108","Derek Harper","PG","23","DAL","82","1","2218","7.2","13.9","0.52","0.5","1.3","0.344","6.7","12.5","0.538","2.4","3.4","0.721","1","3.3","4.4","7.9","3.2","0.8","2.7","4.2","17.3","113","107",1985
"109","Scott Hastings","PF","24","ATL","64","1","825","5.2","11","0.473","0","0","0","5.2","11","0.473","3.7","4.7","0.778","3.4","5.8","9.3","2.7","1.4","1.3","2.9","7.9","14","105","107",1985
"110","Steve Hayes","C","29","PHI","11","0","101","4.7","8.5","0.556","0","0","0","4.7","8.5","0.556","0.9","1.9","0.5","5.2","10.8","16","0.5","0.5","1.9","0.9","9","10.4","124","106",1985
"111","Gerald Henderson","PG","29","SEA","79","78","2648","7.8","16.3","0.479","0.2","0.7","0.237","7.6","15.6","0.49","3.6","4.7","0.78","1.3","2.2","3.5","10.2","2.6","0.2","4.2","3.6","19.4","104","109",1985
"112","Rod Higgins","SF","25","CHI","68","5","942","6.1","13.8","0.441","0.5","1.9","0.27","5.6","11.9","0.468","3.1","4.6","0.667","2.8","4.7","7.5","3.7","1.1","0.7","2.5","4.7","15.8","104","112",1985
"113","Roy Hinson","PF","23","CLE","76","75","2344","9.3","18.6","0.503","0","0.1","0","9.3","18.5","0.504","5.4","7.6","0.721","3.7","8.2","12","1.4","1","3.5","3.4","6.2","24.1","106","106",1985
"114","Craig Hodges","SG","24","MIL","82","63","2496","6.9","14.1","0.49","0.9","2.6","0.348","6","11.5","0.523","2","2.5","0.815","1.4","2.2","3.6","6.7","1.9","0","2.6","5.1","16.8","113","107",1985
"115","Lionel Hollins","PG","31","HOU","80","60","1950","6","13","0.461","0.1","0.3","0.231","5.9","12.7","0.467","2.6","3.3","0.794","0.8","3.4","4.2","10","1.9","0.2","4.1","4.5","14.7","103","109",1985
"116","Mike Holton","SG","23","PHO","74","59","1761","6.8","15.3","0.446","0.4","1.2","0.311","6.5","14.1","0.458","2.6","3.1","0.814","0.8","2.7","3.5","5.3","1.6","0.2","3.3","3.7","16.6","96","110",1985
"117","Phil Hubbard","SF","28","CLE","76","55","2249","8.7","17.2","0.505","0","0.1","0","8.7","17.1","0.507","7.8","10.3","0.751","4.5","5.5","10","2.4","1.7","0.2","3.7","5.4","25.2","112","109",1985
"118","Jay Humphries","SG","22","PHO","80","39","2062","6.3","14.2","0.446","0.1","0.5","0.2","6.2","13.8","0.454","3.2","3.9","0.829","0.7","3","3.7","7.9","2.4","0.2","3.8","4.7","16","98","108",1985
"119","Geoff Huston","PG","27","CLE","8","0","93","6.1","12.7","0.48","0","0","0","6.1","12.7","0.48","1","1.5","0.667","0","0.5","0.5","11.6","0","0","4.1","4.1","13.2","99","116",1985
"120","Marc Iavaroni","PF","28","TOT","69","43","1334","5.6","12.3","0.458","0","0.1","0","5.6","12.2","0.463","3","4.4","0.68","3.3","7.3","10.6","4.1","1.2","1.2","4.1","7.5","14.3","95","109",1985
"121","Dan Issel*","C","36","DEN","77","9","1684","9.6","20.9","0.459","0","0.2","0.143","9.6","20.8","0.462","6.8","8.4","0.806","2.1","6.6","8.8","3.6","1.7","0.8","2.5","4.5","26.1","111","108",1985
"122","Ralph Jackson","PG","22","IND","1","0","12","3.8","11.4","0.333","0","0","0","3.8","11.4","0.333","0","0","0","3.8","0","3.8","15.2","7.6","0","3.8","3.8","7.6","94","100",1985
"123","Clemon Johnson","C","28","PHI","58","0","875","6.4","12.8","0.498","0","0.1","0","6.4","12.7","0.5","2","2.7","0.735","5","7","12","1.8","0.8","2.4","2.3","6.1","14.7","110","108",1985
