"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"12","Willie Anderson","SG","29","TOT","76","44","2060","7.2","16.6","0.436","0.9","3","0.283","6.4","13.6","0.47","3.3","4.1","0.81","1.2","5","6.2","5","1.9","1.5","3.6","5.8","18.7","99","110",1996
"13","Greg Anthony","PG","28","VAN","69","68","2096","8.2","19.7","0.415","2.3","6.8","0.332","5.9","12.8","0.459","5.8","7.5","0.771","0.7","3.6","4.4","12","2.9","0.3","4","3.4","24.3","109","109",1996
"14","B.J. Armstrong","PG","28","GSW","82","64","2262","7.7","16.5","0.468","2.2","4.7","0.473","5.5","11.8","0.465","5.3","6.3","0.839","0.5","3.7","4.2","9.1","1.5","0.1","2.9","3.3","23","123","113",1996
"15","Darrell Armstrong","PG","27","ORL","13","0","41","20.4","40.8","0.5","7.7","15.3","0.5","12.8","25.5","0.5","5.1","5.1","1","0","2.6","2.6","6.4","7.7","0","7.7","5.1","53.6","104","98",1996
"16","Vincent Askew","SG","29","SEA","69","2","1725","6.4","12.9","0.493","0.9","2.6","0.337","5.5","10.4","0.531","3.6","4.8","0.764","1.9","4.5","6.5","4.8","1.4","0.4","2.8","5.3","17.3","112","106",1996
"17","Keith Askins","SF","28","MIA","75","14","1897","4.4","10.9","0.402","2.7","6.6","0.418","1.6","4.3","0.377","1.2","1.6","0.789","3.1","5.9","9","3.4","1.3","1.7","2.3","7.5","12.7","111","104",1996
"18","Stacey Augmon","SF","27","ATL","77","49","2294","8.4","17.2","0.491","0","0.1","0.25","8.4","17.1","0.492","5.9","7.4","0.792","3.2","3.9","7.1","3.2","2.5","0.7","3.2","4.4","22.8","112","109",1996
"19","Anthony Avent","PF","26","VAN","71","32","1586","6","15.5","0.384","0","0","0","6","15.5","0.384","1.9","2.6","0.74","3.6","8.2","11.8","2.3","1","1.4","3.6","6.7","13.8","82","108",1996
"20","Vin Baker","PF","24","MIL","82","82","3319","11.2","22.9","0.489","0.2","0.8","0.208","11","22.1","0.499","5.1","7.7","0.67","4.2","8.7","12.9","3.4","1.1","1.5","3.5","4.4","27.7","106","110",1996
"21","Steve Bardo","SG","27","DET","9","0","123","4","10.2","0.391","0","1.8","0","4","8.5","0.474","1.8","2.7","0.667","0.9","8.9","9.8","6.7","1.8","0.4","2.2","7.6","9.8","97","103",1996
"22","Charles Barkley*","PF","32","PHO","71","71","2632","11.3","22.7","0.5","1","3.4","0.28","10.4","19.3","0.539","8.6","11.1","0.777","4.8","11.3","16.1","5.1","2.2","1.1","4.3","4.1","32.3","115","105",1996
"23","Dana Barros","PG","28","BOS","80","25","2328","8.1","17.3","0.47","3.2","7.9","0.408","4.9","9.4","0.523","2.8","3.1","0.884","0.4","3.7","4.1","6.6","1.2","0.1","2.6","2.5","22.2","118","113",1996
"24","Brent Barry","SG","24","LAC","79","44","1898","7.7","16.2","0.474","3.3","8","0.416","4.3","8.2","0.532","3","3.7","0.81","1","3.5","4.6","6.2","2.6","0.6","3.3","5.3","21.7","117","111",1996
"25","Jon Barry","SG","26","GSW","68","0","712","6.6","13.3","0.492","3.2","6.7","0.473","3.4","6.6","0.511","2.2","2.7","0.838","1.2","3.3","4.5","6.1","2.4","0.8","3","3.7","18.5","120","111",1996
"26","Corey Beck","PG","24","CHH","5","0","33","3.2","12.7","0.25","0","0","0","3.2","12.7","0.25","1.6","3.2","0.5","4.8","6.4","11.1","7.9","1.6","0","6.4","12.7","7.9","70","112",1996
"27","Benoit Benjamin","C","31","TOT","83","71","1896","8.2","16.5","0.498","0","0.1","0","8.2","16.4","0.501","3.9","5.4","0.722","3.9","11.1","15.1","1.8","1.3","2.4","4","6.3","20.4","99","107",1996
"28","Elmer Bennett","PG","25","PHI","8","0","66","3.2","13.4","0.235","0","0","0","3.2","13.4","0.235","2.4","3.2","0.75","0.8","3.2","3.9","6.3","0.8","0.8","5.5","4.7","8.7","62","117",1996
"29","Mario Bennett","SF","22","PHO","19","14","230","6.5","14.3","0.453","0","0.2","0","6.5","14.1","0.46","6","9.4","0.643","4.7","6.3","11","1.3","2.5","2.5","2.5","10.3","19","107","106",1996
"30","David Benoit","SF","27","UTA","81","63","1961","6.9","15.8","0.439","1.7","5.2","0.333","5.2","10.6","0.491","2.4","3","0.777","2.4","8","10.4","2.2","1.2","1.3","1.9","4.5","18","108","106",1996
"31","Travis Best","PG","23","IND","59","1","571","6.5","15.3","0.423","0.8","2.4","0.32","5.7","13","0.442","7.1","8.5","0.833","1","3.1","4.1","9.1","1.9","0.3","5.9","7.5","20.8","102","109",1996
"32","Mookie Blaylock","PG","28","ATL","81","81","2893","8.4","20.8","0.405","4.3","11.5","0.371","4.1","9.3","0.448","2.4","3.1","0.747","2","4.1","6.1","8.8","3.9","0.3","3.5","2.8","23.5","113","106",1996
"33","Corie Blount","PF","27","LAL","57","2","715","5.7","12.1","0.473","0","0.1","0","5.7","12","0.479","1.8","3.2","0.568","5","7.3","12.4","3.1","1.8","2.5","3.4","7.9","13.3","98","105",1996
"34","Muggsy Bogues","PG","31","CHH","6","0","77","4.1","10.9","0.375","0","0.7","0","4.1","10.2","0.4","1.4","1.4","1","4.1","0.7","4.8","12.9","1.4","0","4.1","2.7","9.5","104","117",1996
"35","Anthony Bonner","PF","27","ORL","4","0","43","6.1","18.2","0.333","0","0","0","6.1","18.2","0.333","3.6","8.5","0.429","7.3","15.8","23.1","4.9","3.6","0","3.6","13.4","15.8","88","96",1996
"36","Melvin Booker","PG","23","HOU","11","0","131","6.3","19.7","0.32","1.2","7.5","0.158","5.1","12.2","0.419","3.5","4.3","0.818","0.4","3.1","3.5","8.3","2","0.4","4.7","7.1","17.3","84","110",1996
"37","Anthony Bowie","SG","32","ORL","74","4","1078","6.2","13.2","0.471","0.6","1.5","0.387","5.6","11.7","0.481","1.9","2.2","0.87","1.9","4","6","5.1","1.6","0.5","2.7","5.4","14.9","106","109",1996
"38","Donnie Boyce","SG","22","ATL","8","0","41","11.8","30","0.391","5.2","10.4","0.5","6.5","19.6","0.333","2.6","5.2","0.5","6.5","6.5","13.1","3.9","3.9","1.3","7.8","2.6","31.3","92","103",1996
"39","Shawn Bradley","C","23","TOT","79","68","2329","8.8","19.8","0.443","0","0.1","0.25","8.7","19.7","0.444","3.8","5.6","0.687","5","9.4","14.4","1.4","1.1","6.5","4","6.5","21.4","95","101",1996
"40","Marques Bragg","PF","25","MIN","53","0","369","7.5","16.7","0.45","0","0","0","7.5","16.7","0.45","3.2","5.7","0.561","5.3","5.7","11","1.1","2.4","1.1","3.6","9.9","18.2","93","108",1996
"41","Terrell Brandon","PG","25","CLE","75","75","2570","11.6","24.9","0.465","2.1","5.3","0.387","9.5","19.5","0.487","7.7","8.6","0.887","1.1","4.6","5.6","11","3","0.7","3.2","3.3","32.9","121","106",1996
"42","Tim Breaux","SF","25","HOU","54","4","570","5.3","14.5","0.366","1.4","4.2","0.326","4","10.4","0.383","2.5","4.1","0.622","2","3.4","5.4","2.2","1","0.7","2.7","3.8","14.5","89","112",1996
"43","Frank Brickowski","C","36","SEA","63","8","986","6.4","13.1","0.488","1.7","4.1","0.405","4.7","9","0.526","3.2","4.5","0.709","1.3","6.5","7.8","3","1.3","0.4","4","9.6","17.6","100","104",1996
"44","Scott Brooks","PG","30","DAL","69","0","716","9.4","20.6","0.457","1.8","4.4","0.403","7.7","16.2","0.472","4.1","4.8","0.855","0.8","2.1","2.9","7","3","0.2","3","3.7","24.7","113","112",1996
"45","Chucky Brown","PF","27","HOU","82","82","2019","7.7","14.2","0.541","0","0.2","0.125","7.6","14","0.547","2.7","3.8","0.693","3.4","7.8","11.2","2.3","1.2","1","2.4","4.2","18","110","108",1996
"46","Dee Brown","PG","27","BOS","65","23","1591","7.7","19.3","0.399","2.1","6.9","0.309","5.6","12.4","0.449","4.2","5","0.854","1.1","3.1","4.3","4.6","2.5","0.4","2.3","3.7","21.8","106","111",1996
"47","Mike Brown","C","32","PHI","9","1","162","2.9","5.1","0.563","0","0","0","2.9","5.1","0.563","2.6","5.5","0.471","4.5","7.4","11.9","1","1","0.6","1.9","7.7","8.4","107","114",1996
"48","P.J. Brown","C","26","NJN","81","81","2942","6.4","14.3","0.444","0.1","0.3","0.2","6.3","14.1","0.448","3.7","4.8","0.77","3.9","6.2","10.1","3","1.4","1.8","2.4","4.5","16.4","107","107",1996
"49","Randy Brown","PG","27","CHI","68","0","671","6.1","15.1","0.406","0.1","0.9","0.091","6","14.2","0.425","2.2","3.6","0.609","1.3","3.8","5.2","5.7","4.5","0.9","2.4","6.9","14.5","99","98",1996
"50","Mark Bryant","PF","30","HOU","71","9","1587","7.9","14.5","0.543","0","0.1","0","7.9","14.4","0.545","4.1","5.7","0.718","4.3","7.1","11.4","1.7","1","0.6","2.8","7.6","19.8","112","109",1996
"51","Jud Buechler","SF","27","CHI","74","0","740","8","17.2","0.463","2.8","6.4","0.444","5.1","10.8","0.474","1","1.6","0.636","3.2","4.7","7.9","4","2.4","0.5","2.8","5","19.8","113","102",1996
"52","Matt Bullard","PF","28","ATL","46","0","460","7.7","18.9","0.407","3","8.4","0.361","4.7","10.5","0.444","1.9","2.3","0.8","2.1","4.9","7","2.1","2","1.3","2.8","5.8","20.3","103","109",1996
"53","Scott Burrell","SF","25","CHH","20","20","693","7","15.6","0.447","2.8","7.4","0.378","4.2","8.2","0.509","3.2","4.2","0.75","2","5.4","7.4","3.6","2","1","3.3","5.7","19.9","108","111",1996
"54","Junior Burrough","PF","23","BOS","61","3","495","6.4","17.1","0.376","0","0","0","6.4","17.1","0.376","6.1","9.4","0.656","4.5","6.4","11","1.5","1.5","1","4","7.5","19","90","110",1996
"55","Mitchell Butler","SG","25","WSB","61","3","858","5.3","13.7","0.384","0.8","3.6","0.217","4.5","10.1","0.444","2.9","5","0.578","1.7","5.3","7","4","2.4","0.7","4","6.2","14.1","86","107",1996
"56","Jason Caffey","PF","22","CHI","57","0","545","6.9","15.7","0.438","0","0.1","0","6.9","15.6","0.441","3.9","6.6","0.588","4.9","5.8","10.7","2.3","1.2","0.7","4.6","8.8","17.6","93","104",1996
"57","Michael Cage","C","34","CLE","82","80","2631","4.9","8.8","0.556","0","0","0","4.9","8.8","0.557","1.1","2","0.543","6.4","9.8","16.2","1.2","1.9","1.8","1.2","4.8","10.9","124","104",1996
"58","Adrian Caldwell","PF","29","IND","51","1","327","7.6","13.6","0.554","0","0","0","7.6","13.6","0.554","3","5.9","0.5","6.9","11.2","18.1","1","1.5","0.8","5.8","12","18.1","94","103",1996
"59","Elden Campbell","PF","27","LAL","82","82","2699","8.6","17.1","0.503","0","0.1","0","8.6","17","0.506","4.8","6.7","0.713","3.1","8.9","12","3.5","1.7","4.1","2.6","5.8","22","111","103",1996
"60","Antoine Carr","SF","34","UTA","80","0","1532","8.1","17.8","0.457","0","0.1","0","8.1","17.7","0.46","4","5","0.792","2.5","4.5","7","2.6","1","2.3","2.7","8.8","20.2","102","108",1996
"61","Chris Carr","SG","21","PHO","60","10","590","7.9","18.9","0.415","1","3.7","0.262","6.9","15.3","0.451","4.3","5.2","0.817","2.4","6.5","8.9","3.8","0.9","0.4","3.5","6.7","20.9","98","112",1996
"62","Sam Cassell","PG","26","HOU","61","0","1682","8.8","20.1","0.439","2.2","6.4","0.348","6.6","13.7","0.482","7.2","8.7","0.825","1.6","4.2","5.8","8.5","1.6","0.1","4.8","5.1","27.1","109","110",1996
"63","Duane Causwell","C","27","SAC","73","26","1044","4.4","10.6","0.417","0","0","0","4.4","10.6","0.419","3.4","4.7","0.729","4.2","8","12.2","1","1.3","3.8","2.6","8.5","12.3","99","106",1996
"64","Cedric Ceballos","SF","26","LAL","78","71","2628","12.6","23.8","0.53","1","3.6","0.277","11.6","20.1","0.576","6.5","8.1","0.804","4.3","6.3","10.6","2.4","1.9","0.4","3.3","2.8","32.7","117","107",1996
"65","Rex Chapman","SG","28","MIA","56","50","1865","8.2","19.2","0.426","3.5","9.5","0.371","4.6","9.7","0.48","2.3","3.2","0.735","0.6","3.5","4.1","4.7","1.3","0.3","2.2","3.3","22.2","110","108",1996
"66","Calbert Cheaney","SF","24","WSB","70","70","2324","9.4","19.9","0.471","1.1","3.4","0.338","8.2","16.5","0.498","3.3","4.7","0.706","1.5","3.8","5.3","3.4","1.5","0.4","2.8","4.5","23.2","104","110",1996
"67","Pete Chilcutt","PF","27","HOU","74","0","651","5.8","14.2","0.408","2.9","7.8","0.378","2.8","6.4","0.444","1.3","2.1","0.654","4","8.3","12.3","2.1","1.5","1.1","1.7","5.1","15.8","110","106",1996
"68","Randolph Childress","PG","23","POR","28","0","250","5.2","16.4","0.316","2.7","9.7","0.277","2.5","6.6","0.375","4.6","5.6","0.815","0.2","3.7","3.9","6.6","1.7","0.2","5.8","4.6","17.6","88","106",1996
"69","Chris Childs","PG","28","NJN","78","54","2408","7.1","17.1","0.416","2.1","5.7","0.367","5","11.4","0.441","5.7","6.7","0.852","1.1","4.3","5.4","12","2.4","0.2","5","5.4","22","109","108",1996
"70","Doug Christie","SF","25","TOT","55","17","1036","7.5","16.8","0.445","2.3","5.3","0.434","5.2","11.5","0.45","3.4","4.6","0.742","1.7","6","7.7","5.8","3.5","0.9","4.7","7","20.7","101","107",1996
"71","Robert Churchwell","SG","23","GSW","4","0","20","7.7","20.5","0.375","0","0","0","7.7","20.5","0.375","0","0","0","0","7.7","7.7","2.6","0","0","5.1","2.6","15.4","68","114",1996
"72","Charles Claxton","C","25","BOS","3","0","7","7.1","14.2","0.5","0","0","0","7.1","14.2","0.5","0","14.2","0","14.2","0","14.2","0","0","7.1","7.1","28.5","14.2","72","110",1996
"73","John Coker","C","24","PHO","5","0","11","18.7","23.4","0.8","0","0","0","18.7","23.4","0.8","0","0","0","9.4","0","9.4","4.7","0","4.7","0","4.7","37.4","166","114",1996
"74","Derrick Coleman","PF","28","PHI","11","11","294","8.5","20.9","0.407","1.2","3.7","0.333","7.3","17.2","0.423","3.5","5.7","0.625","2.3","10.4","12.7","5.5","0.7","1.8","5","5.3","21.8","90","111",1996
"75","Bimbo Coles","PG","27","TOT","81","55","2615","6.4","15.5","0.409","1.8","5.1","0.346","4.6","10.5","0.44","3.4","4.2","0.796","1","4.2","5.2","8.4","1.9","0.3","3.4","5.1","17.8","107","107",1996
"76","Marty Conlon","C","28","MIL","74","1","958","8.5","18.2","0.468","0.3","1.7","0.167","8.2","16.5","0.498","4.7","6.1","0.764","3.2","6.6","9.8","3.8","1.1","0.6","4.4","7","21.9","100","112",1996
"77","Anthony Cook","PF","28","POR","11","0","60","6","13.8","0.438","0","1.7","0","6","12.1","0.5","0.9","3.5","0.25","4.3","6","10.4","1.7","0","0.9","0.9","6.9","13","101","108",1996
"78","Tyrone Corbin","SF","33","TOT","71","2","1284","6.2","14.1","0.442","0.1","0.7","0.167","6.1","13.4","0.456","4","4.8","0.833","3.3","6.6","9.8","3.4","2.5","0.8","2.7","5.9","16.6","106","106",1996
"79","Joe Courtney","PF","26","CLE","23","0","200","4.4","10.2","0.429","0","0","0","4.4","10.2","0.429","2.3","5.2","0.444","7","7.3","14.3","2.6","1.5","1.7","5","10.2","11.1","87","106",1996
"80","John Crotty","PG","26","CLE","58","4","617","4.8","10.8","0.447","0.8","2.6","0.296","4.1","8.2","0.494","5.9","6.8","0.861","1.9","3.2","5.1","9.6","2.1","0.6","4.8","5.7","16.3","110","109",1996
"81","Terry Cummings","PF","34","MIL","81","13","1777","8.1","17.5","0.462","0","0.2","0.143","8.1","17.3","0.466","3.1","4.8","0.65","4.8","8.5","13.3","2.7","1.7","0.9","2.1","7.9","19.3","107","109",1996
"82","Dell Curry","SG","31","CHH","82","29","2371","9.8","21.5","0.453","3.6","9","0.404","6.1","12.6","0.488","3.2","3.8","0.854","1.5","4.3","5.8","3.9","2.4","0.6","2.9","3.8","26.4","111","111",1996
"83","Michael Curry","SG-SF","27","TOT","46","1","783","5.1","11.2","0.453","1.4","3.7","0.377","3.7","7.5","0.491","3.1","4.3","0.726","1.9","4","5.9","1.9","1.7","0.1","1.7","6.4","14.7","112","107",1996
"84","Rastko Cvetkovic","C","25","DEN","14","0","48","5.4","17.4","0.313","0","1.1","0","5.4","16.3","0.333","0","4.3","0","4.3","7.6","11.9","3.3","2.2","1.1","3.3","11.9","10.8","67","106",1996
"85","Sasha Danilovic","SG","25","MIA","19","18","542","8.1","17.9","0.451","3.3","7.6","0.436","4.8","10.3","0.462","5.3","7","0.764","1.2","3.3","4.5","4.6","1.5","0.3","3.6","4.8","24.8","112","107",1996
"86","Yinka Dare","C","23","NJN","58","23","626","5.3","12.1","0.438","0","0","0","5.3","12.1","0.438","3.2","5.2","0.613","4.7","10.5","15.3","0","0.7","3.4","6.1","9.9","13.8","77","104",1996
"87","Antonio Davis","PF","27","IND","82","14","2092","6.1","12.4","0.49","0","0.1","0.5","6","12.3","0.49","6.3","8.9","0.713","4.8","8","12.9","1.1","0.8","1.7","2.2","6.4","18.5","117","107",1996
"88","Dale Davis","PF","26","IND","78","77","2617","6.9","12.3","0.558","0","0","0","6.9","12.3","0.558","2.8","5.9","0.467","5.2","9.4","14.6","1.6","1.2","2.3","2.4","4.9","16.5","110","105",1996
"89","Hubert Davis","SG","25","NYK","74","14","1773","8.2","16.8","0.486","3.8","7.9","0.476","4.4","8.9","0.495","3.3","3.8","0.868","1","2.6","3.7","3.1","0.9","0.2","1.9","3.6","23.5","122","109",1996
"90","Mark Davis","SF","22","MIN","57","0","571","4.9","13.4","0.369","0.4","1.2","0.308","4.6","12.2","0.375","6.7","10.4","0.638","5","6.2","11.2","4.2","3.6","2","6.1","8.3","16.9","88","105",1996
"91","Terry Davis","PF","28","DAL","28","0","501","5.5","10.8","0.509","0","0","0","5.5","10.8","0.509","2.7","4.7","0.574","4.3","7.4","11.7","2.1","1","0.4","2.5","6.6","13.8","106","112",1996
"92","Todd Day","SG","26","TOT","79","12","1807","8.3","22.7","0.366","2.8","8.4","0.331","5.5","14.3","0.386","6.2","8","0.78","1.9","4.3","6.2","3","2.2","1.4","3","6.2","25.6","101","109",1996
"93","Andrew DeClercq","C","22","GSW","22","1","203","6.1","12.7","0.48","0","0.3","0","6.1","12.4","0.49","2.8","4.8","0.579","4.6","5.3","9.9","2.3","1.8","1.3","1","7.6","14.9","116","110",1996
"94","Terry Dehere","PG","24","LAC","82","10","2018","8","17.5","0.459","3.5","8.1","0.44","4.5","9.4","0.476","6.3","8.3","0.755","1","2.6","3.7","8.9","1.4","0.4","4.9","6.1","25.9","115","114",1996
"95","Vinny Del Negro","SG","29","SAS","82","82","2766","8.9","17.9","0.497","1.1","2.8","0.38","7.8","15.1","0.518","3.3","4","0.832","0.7","4.4","5.1","5.9","1.6","0.1","1.9","3.1","22.1","116","107",1996
"96","Bison Dele","C","26","LAC","65","65","2157","9.9","18.3","0.543","0","0.1","0.167","9.9","18.2","0.546","4.7","6.4","0.734","3.6","8.2","11.8","2.9","1.7","1.3","4.5","5.4","24.6","106","109",1996
"97","Dell Demps","SG","25","SAS","16","0","87","11.2","19.5","0.576","0.6","1.2","0.5","10.6","18.3","0.581","8.3","10","0.824","1.2","4.1","5.3","4.7","1.8","0.6","7.1","5.9","31.3","105","106",1996
"98","Vlade Divac*","C","27","LAL","79","79","2470","8.7","17","0.513","0.1","0.4","0.167","8.6","16.6","0.521","4","6.2","0.641","4.2","10.1","14.3","5.5","1.6","2.8","4.2","5.8","21.5","106","103",1996
"99","Sherman Douglas","PG","29","TOT","79","66","2335","7.8","15.5","0.504","0.9","2.5","0.364","6.9","13","0.53","3.6","5","0.731","1.2","2.8","4.1","9.9","1.4","0.1","4.4","3.7","20.1","109","115",1996
"100","Clyde Drexler*","SG","33","HOU","52","51","1997","8.5","19.7","0.433","2","6.1","0.332","6.5","13.6","0.478","6.8","8.7","0.784","2.5","7.1","9.6","7.8","2.7","0.6","3.5","3.9","25.9","113","105",1996
"101","Kevin Duckworth","C","31","MIL","8","1","58","2.8","12.8","0.214","0","0","0","2.8","12.8","0.214","2.8","5.5","0.5","1.8","4.6","6.4","1.8","1.8","0","1.8","17.4","8.3","66","112",1996
"102","Chris Dudley","C","30","POR","80","61","1924","4.4","9.6","0.453","0","0","0","4.4","9.6","0.454","2.2","4.2","0.51","6.4","13","19.4","1","1.1","2.7","2.1","6.8","10.9","103","99",1996
"103","Joe Dumars*","PG","32","DET","67","40","2193","6.4","14.9","0.426","3","7.4","0.406","3.3","7.5","0.447","4","4.9","0.822","0.7","2.7","3.4","6.6","1.1","0.1","2.4","2.6","19.8","118","110",1996
"104","Richard Dumas","PF","26","PHI","39","14","739","6.7","14.3","0.468","0.1","0.6","0.222","6.6","13.7","0.479","3.5","4.9","0.7","3","4","7","3.1","3","0.4","3.5","5.6","17","99","112",1996
"105","Tony Dumas","SG","23","DAL","67","12","1284","10.7","25.7","0.418","2.9","8.1","0.357","7.8","17.6","0.446","6","10.1","0.599","2.3","2.2","4.5","3.9","1.6","0.5","3","5","30.4","105","114",1996
"106","Ledell Eackles","SG","29","WSB","55","26","1238","6.7","15.6","0.427","2.2","5.3","0.422","4.4","10.3","0.43","4.1","4.9","0.831","1.8","4.3","6.1","3.6","1.2","0.1","2.4","3.5","19.6","112","111",1996
"107","Acie Earl","C","25","TOR","42","7","655","9.2","21.7","0.424","0","0.2","0","9.2","21.5","0.429","6.4","9","0.719","4","6.1","10.1","2.1","1.4","2.9","3.9","5.7","24.8","98","111",1996
"108","Tyus Edney","PG","22","SAC","80","60","2481","6.3","15.3","0.412","1.1","3","0.368","5.2","12.3","0.423","4.1","5.2","0.782","1.3","2.9","4.2","10.2","1.8","0.1","4","4.2","17.8","106","112",1996
"109","Blue Edwards","SF","30","VAN","82","82","2773","7.6","18.2","0.419","1.6","4.7","0.343","6","13.5","0.446","3","4","0.755","1.9","4.7","6.6","4","2.2","0.9","3.2","4.6","19.8","97","109",1996
"110","Doug Edwards","PF","25","VAN","31","0","519","3.3","9.2","0.352","0","0.4","0","3.3","8.8","0.368","2.9","3.9","0.763","3.6","5.3","8.8","4","1","1.8","2.9","5.2","9.4","91","110",1996
"111","James Edwards","C","40","CHI","28","0","274","7.9","21.2","0.373","0","0","0","7.9","21.2","0.373","3.1","5","0.615","2.9","4.8","7.7","2.1","0.2","1.5","4","11.7","18.8","84","106",1996
"112","Kevin Edwards","SG","30","NJN","34","33","1007","7.4","20.4","0.364","2.2","5.5","0.404","5.2","15","0.35","3.6","4.4","0.81","0.7","3.2","3.9","3.7","2.8","0.4","3.6","3.5","20.7","94","108",1996
"113","Craig Ehlo","SG","34","ATL","79","8","1758","7.7","18","0.428","2.5","6.7","0.371","5.2","11.3","0.462","2.5","3.1","0.786","2","5.8","7.8","4.2","2.6","0.3","3.2","4.2","20.4","106","108",1996
"114","Howard Eisley","PG","23","UTA","65","0","961","5.8","13.4","0.43","0.8","3.4","0.226","5","10","0.5","3.6","4.3","0.844","1.2","3.1","4.3","8.1","1.6","0.2","4.3","7.2","15.9","101","110",1996
"115","Mario Elie","SF","32","HOU","45","16","1385","6.7","13.3","0.504","1.5","4.7","0.323","5.2","8.6","0.604","3.6","4.3","0.852","1.7","4","5.8","5.1","1.7","0.4","2.2","3.5","18.6","121","110",1996
"116","Sean Elliott","SF","27","SAS","77","77","2901","9.3","20","0.466","2.9","6.9","0.411","6.5","13","0.495","5.8","7.5","0.771","1.2","5.8","7","3.7","1.2","0.6","3.5","3.2","27.2","110","106",1996
"117","Dale Ellis","SF","35","DEN","81","52","2626","9.1","19","0.479","3","7.2","0.412","6.1","11.8","0.519","2.7","3.5","0.76","1.7","4.5","6.2","2.8","1.1","0.1","1.9","3.8","23.9","116","112",1996
"118","LaPhonso Ellis","SF","25","DEN","45","28","1269","7.8","17.7","0.438","0.2","0.9","0.182","7.6","16.8","0.451","3.7","6.1","0.601","3.8","9.4","13.2","3","1.5","1.4","3.4","6.7","19.3","96","106",1996
"119","LeRon Ellis","C","26","MIA","12","1","74","3.6","15.7","0.227","0","0","0","3.6","15.7","0.227","2.1","4.3","0.5","3.6","2.1","5.7","2.8","1.4","2.1","2.1","7.8","9.3","70","106",1996
"120","Pervis Ellison","C","28","BOS","69","29","1431","5.1","10.3","0.492","0","0","0","5.1","10.3","0.492","2.6","4.1","0.641","5.3","10.5","15.7","2.2","1.4","3.5","2.9","7.2","12.7","104","105",1996
"121","Vincenzo Esposito","PG","26","TOR","30","0","282","6.6","18.3","0.36","2.4","10.2","0.232","4.2","8","0.523","5.7","7.1","0.795","0.7","2.2","2.9","4.2","1.3","0","7.1","4.9","21.2","84","117",1996
"122","Patrick Ewing*","C","33","NYK","76","76","2783","12.8","27.6","0.466","0.1","0.5","0.143","12.8","27.1","0.472","6.7","8.7","0.761","3","12.3","15.3","3","1.3","3.5","4.2","4.7","32.4","100","98",1996
