"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"17","Ron Boone","SG","34","UTA","52","0","1146","6.9","15.9","0.431","0.5","1.7","0.282","6.4","14.2","0.449","3.2","4","0.798","0.7","2.9","3.6","6.9","1.4","0.3","4.8","5.4","17.4","91","112",1981
"18","Winford Boynes","SG","23","DAL","44","0","757","7.8","20.1","0.387","0","0","0","7.8","20.1","0.387","2.9","3.5","0.818","1.5","3.3","4.8","2.4","1.5","1","4.4","5.1","18.4","80","112",1981
"19","Dudley Bradley","SG","23","IND","82","0","1867","6.7","14.2","0.474","0.1","0.4","0.125","6.7","13.8","0.484","3.2","4.5","0.702","1.8","3.1","4.9","4.8","4.7","0.9","3.1","6","16.7","103","101",1981
"20","Mike Bratz","PG","25","CLE","80","0","2595","5.9","15","0.39","1","3.1","0.337","4.8","11.9","0.404","2","2.4","0.811","1.2","2.4","3.6","8.3","2.5","0.3","3","3.6","14.7","100","110",1981
"21","Jim Brewer","PF","29","LAL","78","0","1107","4.3","8.3","0.513","0","0.1","0","4.3","8.2","0.518","0.6","1.7","0.375","5.4","6.5","11.9","2.3","1.8","2.4","2","6.7","9.2","107","103",1981
"22","Ron Brewer","SG","25","TOT","75","0","1452","8.8","20.3","0.436","0","0.2","0.143","8.8","20","0.439","2.9","3.7","0.798","1.1","1.7","2.8","4.8","2","1.1","3","3.1","20.6","99","108",1981
"23","Junior Bridgeman","SF","27","MIL","77","0","2215","11.2","23","0.487","0.1","0.4","0.143","11.2","22.6","0.494","4.5","5","0.884","1.6","4.4","6","4.9","1.8","0.6","3.1","3.8","27","110","104",1981
"24","Allan Bristow","SF","29","UTA","82","0","2001","6.7","15","0.444","0.1","0.4","0.278","6.5","14.6","0.449","4.1","4.9","0.838","2.5","8","10.6","9.4","1.5","0.1","4.2","4.7","17.5","103","109",1981
"25","Dave Britton","PG","22","WSB","2","0","9","10.4","15.6","0.667","0","0","0","10.4","15.6","0.667","0","0","0","0","10.4","10.4","15.6","5.2","0","10.4","10.4","20.8","93","93",1981
"26","Michael Brooks","SF","22","SDC","82","0","2479","9.4","19.7","0.479","0","0.1","0","9.4","19.5","0.482","4.4","6.2","0.706","4.1","4.5","8.5","4","1.9","0.6","3.1","4.5","23.2","107","108",1981
"27","Fred Brown","SG","32","SEA","78","0","1986","12.2","24.9","0.488","0.6","1.5","0.359","11.6","23.4","0.496","4.2","5","0.832","1.3","2.9","4.2","5.6","2.1","0.3","3.2","3.4","29.1","109","107",1981
"28","Lewis Brown","C","25","WSB","2","0","5","0","28.1","0","0","0","0","0","28.1","0","18.8","46.9","0.4","9.4","9.4","18.8","0","0","0","9.4","18.8","18.8","46","103",1981
"29","Rickey Brown","C","22","GSW","45","0","580","6.8","13.3","0.512","0","0","0","6.8","13.3","0.512","1.3","1.7","0.762","4.3","9.3","13.6","1.7","0.7","1.1","2.5","8.4","14.9","107","108",1981
"30","Joe Bryant","PF","26","SDC","82","0","2359","7.7","16.1","0.479","0","0.3","0.133","7.7","15.8","0.486","3.9","5","0.791","3","6","8.9","3.8","1.5","0.7","3.6","5.4","19.3","103","108",1981
"31","Quinn Buckner","PG","26","MIL","82","0","2384","9.2","18.6","0.493","0","0.1","0.167","9.1","18.5","0.495","2.9","3.9","0.734","1.7","4.1","5.8","7.5","3.8","0.1","4.6","5.3","21.2","102","100",1981
"32","Tom Burleson","C","28","ATL","31","0","363","5.5","13.2","0.414","0","0","0","5.5","13.2","0.414","2.7","5.5","0.488","5.9","6.7","12.5","1.6","1.1","2.5","3.2","9.7","13.6","92","106",1981
"33","Don Buse","SG","30","IND","58","0","1095","5","12.5","0.397","0.8","2.5","0.328","4.1","9.9","0.415","2.2","2.8","0.769","0.8","2.8","3.6","6.1","3.2","0.3","1.7","2.6","12.9","107","105",1981
"34","Marty Byrnes","SF","24","DAL","72","0","1360","7.7","16.1","0.479","0.3","0.7","0.45","7.4","15.4","0.48","4.3","5.6","0.764","2.6","3.7","6.3","4","1","0.6","2.2","4.5","20.1","111","113",1981
"35","Mack Calvin","PG","33","CLE","21","0","128","4.8","14.5","0.333","0.4","1.9","0.2","4.5","12.6","0.353","9.3","13","0.714","0.7","3.7","4.5","10.4","1.9","0","6.3","4.8","19.3","93","110",1981
"36","Austin Carr","SG","32","TOT","47","0","657","6.2","16.8","0.372","0","0.5","0","6.2","16.3","0.383","2.4","3.9","0.63","1.6","2.8","4.4","4.2","1.1","0.1","2.9","3.8","14.9","85","108",1981
"37","Kenny Carr","PF","25","CLE","81","0","2615","8.5","16.7","0.511","0","0.1","0","8.5","16.6","0.513","5.3","7.4","0.714","4.7","10.5","15.2","3.5","1.4","0.8","4.2","5.4","22.4","107","106",1981
"38","M.L. Carr","SF","30","BOS","41","7","655","7.1","15.7","0.449","0.1","1","0.071","7","14.7","0.475","3.9","4.9","0.791","1.9","4.1","6","4.1","2.2","1.3","3.4","5.4","18","100","103",1981
"39","Joe Barry Carroll","C","22","GSW","82","0","2919","10","20.4","0.491","0","0","0","10","20.4","0.492","5.1","7.2","0.716","4.5","7.9","12.4","1.9","0.8","2","4","5.1","25.2","106","108",1981
"40","Butch Carter","SF","22","LAL","54","0","672","7.9","17.2","0.462","0.2","0.7","0.3","7.7","16.5","0.468","4.9","6.6","0.737","2.4","2.2","4.5","3.6","1.6","0.1","3.5","6.9","20.9","103","108",1981
"41","Reggie Carter","SG","23","NYK","60","0","536","5.2","15.9","0.33","0","0.3","0","5.2","15.6","0.335","4.5","6.1","0.739","2.7","3.5","6.1","6.7","2","0.2","3.4","6","15","91","107",1981
"42","Bill Cartwright","C","23","NYK","82","0","2925","10.1","18.2","0.554","0","0","0","10.1","18.1","0.554","6.6","8.4","0.788","2.6","7.3","10","1.8","0.8","1.3","3.2","4.2","26.7","116","105",1981
"43","Harvey Catchings","PF","29","MIL","77","0","1635","3.8","8.5","0.447","0","0","0","3.8","8.5","0.447","1.7","2.6","0.641","4.4","9","13.4","2.8","0.9","5.2","3","8","9.3","97","98",1981
"44","Maurice Cheeks*","PG","24","PHI","81","0","2415","6","11.2","0.534","0.1","0.2","0.375","5.9","11","0.536","2.7","3.4","0.787","1.3","3.4","4.7","10.8","3.7","0.7","3.3","4.4","14.7","114","99",1981
"45","Phil Chenier","SG","30","GSW","9","0","82","6.4","19.1","0.333","0.6","1.7","0.333","5.8","17.4","0.333","3.5","3.5","1","0.6","4.1","4.6","4.1","0","0","2.3","5.8","16.8","94","114",1981
"46","Jim Chones","PF","31","LAL","82","0","2562","6.9","13.7","0.503","0","0.1","0","6.9","13.6","0.506","2.3","3.5","0.653","3.3","8.7","12","2.8","0.7","1.8","2.9","5.9","16.1","103","104",1981
"47","Art Collins","SG","26","ATL","29","0","395","4.3","12.1","0.354","0","0.2","0","4.3","11.9","0.361","2.9","4.4","0.667","2.3","2.7","5","3.1","1.3","0.1","3.9","4.3","11.5","81","111",1981
"48","Don Collins","SF","22","TOT","81","0","1845","9.3","21","0.444","0","0.2","0","9.3","20.9","0.447","5.5","7","0.776","3.3","3.6","6.9","4.9","2.7","0.6","4.5","6.7","24.1","99","105",1981
"49","Doug Collins","SG","29","PHI","12","0","329","8.7","17.8","0.492","0","0","0","8.7","17.8","0.492","3.4","4.1","0.828","0.8","3.2","4.1","5.9","1","0.6","3.1","3.2","20.9","106","104",1981
"50","Darwin Cook","SG","22","NJN","81","0","1980","8.8","18.9","0.468","0.1","0.6","0.24","8.7","18.3","0.475","3","4.1","0.733","2.2","3.2","5.4","6.8","3.2","0.8","4.1","4.5","20.8","99","105",1981
"51","Jeff Cook","SF","24","PHO","79","0","2192","6","12.9","0.464","0","0.1","0","6","12.8","0.468","2.1","3.2","0.645","3.6","6.2","9.8","4.2","1.7","1.1","3.1","4.9","14","100","100",1981
"52","Michael Cooper","SG","24","LAL","81","0","2625","5.7","11.6","0.491","0.1","0.3","0.211","5.6","11.3","0.499","2.1","2.7","0.785","2.2","3.8","6","5.9","2.4","1.4","2.9","4.4","13.6","106","105",1981
"53","Wayne Cooper","C","24","UTA","71","0","1420","7.4","16.3","0.452","0","0.1","0.333","7.3","16.2","0.453","2.1","3.1","0.689","5.7","9.5","15.2","1.8","0.6","1.8","2.7","7.6","16.9","100","108",1981
"54","Dave Corzine","C","24","SAS","82","0","1960","8.7","17.8","0.49","0","0.1","0","8.7","17.7","0.492","3","4.2","0.714","5.4","9.7","15.1","2.8","1","2.4","3.1","5","20.4","108","104",1981
"55","Charlie Criss","PG","32","ATL","66","0","1708","6.2","13.7","0.454","0","0.6","0.048","6.2","13.1","0.472","5.2","6.1","0.864","0.7","2.1","2.8","8","1.7","0.1","3.8","2.5","17.7","107","111",1981
"56","Geoff Crompton","C","25","POR","6","0","33","5.6","11.3","0.5","0","0","0","5.6","11.3","0.5","1.4","7.1","0.2","9.9","15.5","25.4","2.8","0","2.8","7.1","5.6","12.7","80","101",1981
"57","Pat Cummings","C","24","MIL","74","0","1084","10.6","19.7","0.539","0","0.1","0","10.6","19.6","0.541","4.2","6","0.707","4.1","8.3","12.5","2.6","1.3","0.8","4.9","8.2","25.4","104","101",1981
"58","Earl Cureton","C","23","PHI","52","0","528","8.2","18","0.454","0","0.1","0","8.2","17.9","0.456","2.9","5.6","0.516","4.5","9.1","13.6","2.2","1.8","2","2.5","6","19.3","99","97",1981
"59","Bob Dandridge","SF","33","WSB","23","0","545","8.7","20.4","0.426","0","0.1","0","8.7","20.3","0.428","2.4","3.4","0.718","1.6","5.5","7.1","5.2","1.4","0.8","2.8","4.6","19.8","94","104",1981
"60","Adrian Dantley*","SF","25","UTA","80","0","3417","13.1","23.4","0.559","0","0.1","0.286","13","23.3","0.56","9.1","11.3","0.806","2.8","4.6","7.3","4.6","1.6","0.3","4.1","3.5","35.3","118","111",1981
"61","Brad Davis","PG","25","DAL","56","0","1686","6.6","11.8","0.561","0.1","0.5","0.176","6.6","11.3","0.578","4.7","5.9","0.799","0.8","3.5","4.4","11.1","1.5","0.3","3.5","4.5","18.1","118","112",1981
"62","Johnny Davis","PG","25","IND","76","0","2536","8","17.2","0.465","0.1","0.6","0.121","7.9","16.6","0.477","4.5","5.6","0.796","1.1","2.1","3.2","9","1.8","0.3","3.1","3.4","20.5","110","109",1981
"63","Monti Davis","PF","22","TOT","2","0","10","4.8","24.1","0.2","0","0","0","4.8","24.1","0.2","4.8","24.1","0.2","9.6","9.6","19.3","0","0","4.8","0","0","14.5","53","105",1981
"64","Ron Davis","SF","26","SDC","64","0","817","8.1","18.4","0.443","0.1","0.5","0.25","8","17.9","0.448","5.5","9.3","0.595","2.8","4.2","7","2.8","2.1","0.6","3.6","5.7","21.9","97","108",1981
"65","Walter Davis","SG","26","PHO","78","0","2182","12.5","23.1","0.539","0.1","0.4","0.412","12.3","22.8","0.541","4.4","5.3","0.836","1.3","2.9","4.2","6.3","2","0.3","4.7","4","29.4","109","102",1981
"66","Darryl Dawkins","C","24","PHI","76","0","2088","9.4","15.5","0.607","0","0","0","9.4","15.5","0.607","4.9","6.8","0.72","2.4","9.8","12.1","2.4","0.8","2.5","4.9","7","23.7","106","98",1981
"67","Larry Demic","PF","23","NYK","76","0","964","6.3","12.5","0.504","0","0.1","0","6.3","12.4","0.508","2.9","4.5","0.63","5.6","6.4","12","1.4","0.6","0.6","2.9","7.5","15.5","106","107",1981
"68","Coby Dietrick","C","32","CHI","82","0","1243","5.6","12.3","0.456","0.1","0.2","0.333","5.5","12","0.459","3","4.3","0.694","3","7.1","10.2","4.5","1.8","2","3.4","6.8","14.2","102","104",1981
"69","James Donaldson","C","23","SEA","68","0","980","6.3","11.6","0.542","0","0","0","6.3","11.6","0.542","4.9","8.3","0.594","5.2","9.9","15.1","2.1","0.4","3.6","3.3","3.9","17.5","108","102",1981
"70","Jacky Dorsey","SF","26","SEA","29","0","253","3.8","13.2","0.286","0","0","0","3.8","13.2","0.286","2.5","4.7","0.52","4.4","12.3","16.6","1.7","1.7","0.2","2.6","8.9","10","77","100",1981
"71","Leon Douglas","C","26","KCK","79","0","1356","6.5","11.3","0.573","0","0.1","0","6.5","11.2","0.578","3.6","6.5","0.548","5.2","8.2","13.4","2.4","0.9","1.3","3.1","8.8","16.5","109","104",1981
"72","John Drew","SF","26","ATL","67","0","2075","11.6","25.5","0.456","0","0.2","0","11.6","25.3","0.459","10.6","13.4","0.787","3.4","5.5","8.9","1.8","2.3","0.3","4.5","6.1","33.8","107","107",1981
"73","Larry Drew","PG","22","DET","76","0","1581","5.9","14.5","0.407","0.1","0.5","0.235","5.8","14","0.413","3.2","4","0.797","0.7","2.9","3.6","7.5","2.6","0.2","5","3.7","15.1","88","106",1981
"74","Ralph Drollinger","C","26","DAL","6","0","67","5.1","10.2","0.5","0","0","0","5.1","10.2","0.5","0.7","2.9","0.25","3.6","10.2","13.8","10.2","0.7","1.5","9.4","11.6","10.9","73","108",1981
"75","Terry Duerod","SG-SF","24","TOT","50","0","451","11.2","25.1","0.444","0.9","1.7","0.5","10.3","23.4","0.44","3.3","4.4","0.756","1.8","2.9","4.7","3.9","1.8","0.4","3.8","2.9","26.5","97","110",1981
"76","Mike Dunleavy","SG","26","HOU","74","0","1609","9.2","18.8","0.491","0","0.5","0.063","9.2","18.3","0.502","4.6","5.5","0.839","0.8","2.7","3.5","8","1.9","0.1","4.1","4.9","23.1","107","109",1981
"77","T.R. Dunn","SG","25","DEN","82","0","1427","4.5","10.8","0.412","0","0.1","0","4.5","10.8","0.415","2.4","3.7","0.653","4.1","5.1","9.2","2.5","2","0.9","1.7","4.3","11.4","104","109",1981
"78","John Duren","PG","22","UTA","40","0","458","3.5","10.8","0.327","0","0.1","0","3.5","10.7","0.33","0.5","1","0.556","0.9","2.9","3.8","5.8","1.9","0.2","4","5.8","7.6","69","111",1981
"79","James Edwards","C","25","IND","81","0","2375","10.2","20.1","0.509","0","0.1","0","10.2","20","0.51","4.9","6.9","0.703","3.8","7.6","11.4","4.2","0.6","2.6","3.3","6.1","25.3","111","105",1981
"80","Bob Elliott","C","25","NJN","73","0","1320","7.4","14.5","0.511","0","0.1","0.5","7.4","14.4","0.511","4.2","7","0.599","3.6","5.4","9","4.5","1.2","0.6","4.1","6","19","101","108",1981
"81","Len Elmore","C","28","MIL","72","0","925","3.8","10.6","0.358","0","0","0","3.8","10.6","0.358","2.7","3.8","0.72","3.4","7","10.4","3.5","1.9","2.6","2.2","8.9","10.3","97","100",1981
"82","Alex English*","SF","27","DEN","81","0","3093","10.9","22","0.494","0","0.1","0.6","10.8","21.9","0.494","5.5","6.5","0.85","3.9","5.3","9.1","4.1","1.5","1.4","3.4","3.6","27.3","112","110",1981
"83","Julius Erving*","SF","30","PHI","82","0","2874","12.8","24.6","0.521","0.1","0.3","0.222","12.8","24.3","0.525","6.8","8.7","0.787","3.9","6.7","10.6","5.9","2.8","2.4","4.3","3.8","32.5","113","97",1981
"84","Mike Evans","PG","25","MIL","71","0","911","6.8","14.8","0.46","0.1","0.7","0.143","6.7","14.1","0.477","2.5","3.3","0.781","1.1","3.3","4.4","8.5","1.7","0.2","3.7","5.8","16.3","103","105",1981
"85","Eric Fernsten","C","27","BOS","45","0","279","6.5","13.5","0.481","0","0","0","6.5","13.5","0.481","3.4","5.1","0.667","5","5.6","10.6","1.7","1","1.2","3.4","5","16.4","102","104",1981
"86","Chris Ford","SG","32","BOS","82","75","2723","5.5","12.4","0.444","0.6","1.9","0.33","4.9","10.5","0.465","1.1","1.5","0.736","1.3","1.6","2.9","5.2","1.7","0.4","2.2","3.7","12.7","103","107",1981
"87","Don Ford","SF","28","CLE","64","0","996","4.8","10.7","0.446","0","0.1","0","4.8","10.6","0.452","1.1","1.1","0.917","3.5","4.3","7.8","4","0.7","0.6","2.3","4.8","10.6","101","112",1981
"88","Phil Ford","PG","24","KCK","66","0","2287","8.8","18.4","0.478","0.2","0.7","0.306","8.6","17.6","0.485","6.1","7.3","0.831","0.5","2.1","2.7","12","2.1","0.1","5","3.9","23.9","107","107",1981
"89","World B. Free","SG","27","GSW","65","0","2370","10.4","23.2","0.446","0.1","0.6","0.161","10.2","22.6","0.454","10.6","13","0.814","1","2.2","3.2","7.2","1.7","0.2","3.9","3.7","31.4","115","112",1981
"90","Tony Fuller","SG","22","DET","15","0","248","4.6","12.6","0.364","0","0.2","0","4.6","12.4","0.369","2.3","3.1","0.75","2.5","5.5","8","5.4","1.9","0.2","4.4","4.8","11.5","82","105",1981
"91","Mike Gale","PG","30","TOT","77","0","1112","6.6","13","0.508","0.1","0.3","0.286","6.5","12.7","0.513","2.3","2.9","0.809","0.7","3.5","4.2","7.1","3.9","0.3","3.2","4.9","15.6","107","104",1981
"92","Calvin Garrett","SF","24","HOU","70","0","1638","5.5","12.1","0.453","0","0.1","0.333","5.5","12","0.454","1.5","1.8","0.806","2.5","5.2","7.7","3.8","1.5","0.3","2.6","4.9","12.4","99","108",1981
"93","Gus Gerard","SF","27","TOT","27","0","252","7.6","20.7","0.369","0","0.7","0","7.6","20","0.383","5","7.5","0.675","5.6","6.9","12.5","2.8","1.9","1.7","2.8","7.6","20.3","97","104",1981
"94","George Gervin*","SG","28","SAS","82","0","2765","14.3","29.2","0.492","0.2","0.6","0.257","14.2","28.6","0.496","8.6","10.5","0.826","2.1","4.9","7.1","4.4","1.6","0.9","4.2","3.6","37.5","113","107",1981
"95","Artis Gilmore*","C","31","CHI","82","0","2832","9.2","13.7","0.67","0","0","0","9.2","13.7","0.67","6.3","9","0.705","3.7","10.2","13.9","2.9","0.8","3.3","4","5","24.7","123","103",1981
"96","Mike Glenn","PG","25","NYK","82","0","1506","9","16.1","0.558","0.1","0.3","0.364","8.9","15.8","0.562","3.1","3.5","0.891","0.9","1.9","2.8","3.4","2.3","0.2","2","4","21.2","118","107",1981
"97","Mike Gminski","C","21","NJN","56","0","1579","8.4","19.9","0.423","0","0","0","8.4","19.8","0.424","4.5","5.8","0.767","4","8.1","12.1","2.1","1.6","2.9","3.7","3.7","21.3","95","104",1981
"98","Glen Gondrezick","PF","25","DEN","73","0","1077","6.3","13.4","0.471","0","0.1","0","6.3","13.3","0.474","4.5","5.6","0.818","5.5","6.9","12.5","3.4","3.7","0.8","2.8","7.5","17.1","113","104",1981
"99","Rickey Green","PG","26","UTA","47","0","1307","6.6","13.8","0.481","0","0","0","6.6","13.7","0.482","2.6","3.6","0.722","1.1","3.2","4.4","8.8","2.8","0","3.1","4.6","15.9","105","109",1981
"100","Dave Greenwood","PF","23","CHI","82","0","2710","8.5","17.4","0.486","0","0","0","8.5","17.4","0.487","3.8","5.1","0.748","4.3","8.5","12.7","3.8","1.4","2.2","3.4","5","20.8","109","104",1981
"101","Kevin Grevey","SG","27","WSB","75","0","2616","9","19.8","0.453","0.8","2.4","0.331","8.2","17.3","0.471","4.4","5.2","0.841","1.2","2.7","3.9","5.4","1.2","0.3","2.6","2.9","23.1","107","106",1981
"102","Paul Griffin","PF","27","SAS","82","0","1930","4","7.9","0.511","0","0","0","4","7.9","0.511","4.1","6.1","0.672","4.4","7.8","12.2","6","1.9","0.9","3.2","5","12.1","113","104",1981
"103","Darrell Griffith","SG","22","UTA","81","0","2867","12.3","26.5","0.464","0.2","0.9","0.192","12.1","25.6","0.473","3.9","5.5","0.716","1.4","3.6","4.9","3.3","1.8","0.7","4","3.8","28.6","95","111",1981
"104","Bob Gross","SF","27","POR","82","0","1934","6.1","11.5","0.528","0","0.2","0","6.1","11.3","0.538","3.3","3.8","0.849","3","4.9","7.9","6","2.2","1.6","3.6","5.7","15.4","110","105",1981
"105","Ernie Grunfeld","SF","25","KCK","79","0","1584","7.8","14.5","0.535","0","0","0","7.8","14.5","0.535","2.2","3","0.743","0.9","5.2","6.2","6.1","1.8","0.4","2.6","4.6","17.8","109","105",1981
"106","Roy Hamilton","PG","23","POR","1","0","5","9.3","28","0.333","0","0","0","9.3","28","0.333","9.3","18.6","0.5","18.6","9.3","28","0","0","0","9.3","9.3","28","83","107",1981
"107","Bill Hanzlik","SF","23","SEA","74","0","1259","5.2","11","0.478","0","0.2","0.2","5.2","10.8","0.482","4.5","5.7","0.793","2.5","3.3","5.8","4.2","2.2","0.8","3.2","6.4","15.1","107","106",1981
"108","Alan Hardy","SG","23","LAL","22","0","111","9.3","24.8","0.373","0","0","0","9.3","24.8","0.373","2.9","4.2","0.7","3.4","4.6","8","1.3","0.4","3.8","4.6","5.5","21.5","81","106",1981
"109","James Hardy","PF","24","UTA","23","0","509","5","10.7","0.468","0","0","0","5","10.7","0.468","1.1","1.9","0.55","3.8","9.1","12.8","3.5","2","1.9","2.2","5.6","11.1","101","105",1981
"110","Mike Harper","PF","23","POR","55","0","461","5.7","13.7","0.412","0","0.3","0","5.7","13.4","0.421","3.7","8.6","0.435","2.8","6.6","9.4","1.7","2.3","2","3.2","7.4","15.1","86","103",1981
"111","Joe Hassett","SG","25","TOT","41","0","714","9.6","22.8","0.421","3.6","10.5","0.34","6","12.4","0.489","1.1","1.4","0.81","1.6","3","4.6","5","0.9","0.1","1.5","4.4","23.9","114","113",1981
"112","Steve Hawes","C","30","ATL","74","0","2309","7","13.3","0.523","0","0.1","0.25","6.9","13.2","0.524","4.6","5.8","0.799","3.5","8.3","11.7","3.5","1.5","0.7","3.4","6","18.6","112","106",1981
"113","Elvin Hayes*","PF","35","WSB","81","0","2931","9.3","20.7","0.451","0","0.2","0","9.3","20.6","0.454","4.3","7","0.617","3.8","8.9","12.6","1.6","1.1","2.7","3","4.8","23","97","100",1981
"114","Gar Heard","PF","32","SDC","78","0","1631","4.4","11.6","0.376","0","0.2","0","4.4","11.4","0.383","2.3","3","0.782","3.5","6.7","10.2","3.6","3.1","2.1","2.4","5.8","11.1","96","103",1981
"115","Gerald Henderson","PG","25","BOS","82","10","1608","7.7","17.1","0.451","0","0.5","0.063","7.7","16.7","0.462","3.3","4.6","0.72","1.3","2.6","3.9","6.3","2.3","0.4","4.7","5.2","18.8","94","105",1981
"116","Tom Henderson","SG","29","HOU","66","0","1411","4.6","11.2","0.413","0","0.1","0","4.6","11.1","0.416","2.6","3.2","0.821","1","2.5","3.5","10.4","1.8","0.1","3.1","3.8","11.9","103","110",1981
"117","Keith Herron","SG","24","DET","80","0","2270","9","19.9","0.453","0","0.2","0.182","9","19.7","0.456","4.8","5.6","0.854","2","2.4","4.4","3.1","1.9","0.5","3.2","3.2","22.9","103","107",1981
"118","Kenny Higgs","PG","26","DEN","72","0","1689","5.4","12.3","0.441","0.1","0.9","0.118","5.3","11.4","0.466","3.6","4.5","0.814","0.6","3.1","3.8","10.6","2.6","0.2","4.3","6.3","14.5","101","110",1981
"119","Johnny High","PG","23","PHO","81","0","1750","6.4","15.1","0.427","0.1","0.6","0.083","6.4","14.5","0.442","4.8","6.9","0.693","2.3","3.6","6","5.3","3.4","0.7","4.9","6.6","17.7","93","98",1981
"120","Armond Hill","PG","27","TOT","75","0","1738","3.2","9.3","0.349","0","0.2","0","3.2","9.1","0.357","3.9","4.8","0.82","1.1","3.3","4.4","8.1","1.8","0.3","3.5","5.7","10.4","95","108",1981
"121","Brad Holland","SG","24","LAL","41","0","295","7.4","17.6","0.423","0.2","0.5","0.333","7.3","17.1","0.426","5.5","7.8","0.714","1.4","3.2","4.6","3.6","3.3","0.2","4.9","7","20.6","92","104",1981
"122","Lionel Hollins","PG","27","PHI","82","0","2154","7","15","0.47","0","0.3","0.133","7","14.7","0.477","2.7","3.7","0.731","1","3.1","4.1","7.6","2.2","0.4","4.5","4.4","16.8","96","102",1981
"123","Cedrick Hordges","PF","24","DEN","68","0","1599","6","13.1","0.46","0","0.1","0","6","13","0.463","3.6","5.1","0.699","3.3","9.2","12.5","2.8","0.9","0.5","3.3","6.2","15.6","100","109",1981
