"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"33","Nicolas Batum","SG","29","CHO","64","64","1981","6.6","16","0.415","2.3","6.7","0.336","4.4","9.3","0.473","2.7","3.2","0.831","1.4","6.1","7.5","8.6","1.6","0.6","3.2","1.8","18.2","107","110",2018
"34","Jerryd Bayless","SG","29","PHI","39","11","925","5.7","13.6","0.416","2.8","7.6","0.37","2.9","6","0.474","1.8","2.3","0.795","0.8","3.4","4.2","2.8","1.2","0.3","2.4","4.7","16","102","109",2018
"35","Aron Baynes","C","31","BOS","81","67","1485","7.1","15","0.471","0.1","0.7","0.143","7","14.3","0.487","2","2.6","0.756","4.4","10.2","14.6","3.1","0.7","1.7","2.7","6.7","16.2","103","103",2018
"36","Kent Bazemore","SG","28","ATL","65","65","1789","7.8","18.5","0.42","2.9","7.5","0.394","4.8","11","0.438","4.4","5.5","0.796","0.7","6.1","6.8","6.2","2.7","1.2","4.3","4","22.8","101","108",2018
"37","Bradley Beal","SG","24","WAS","82","82","2977","11.4","24.8","0.46","3.3","8.8","0.375","8.1","15.9","0.507","4.9","6.2","0.791","1","5","6.1","6.2","1.6","0.6","3.6","2.7","31","109","110",2018
"38","Malik Beasley","SG","21","DEN","62","0","583","6.2","15.1","0.41","2.4","7","0.341","3.8","8.2","0.469","1.9","2.8","0.667","1.2","4.8","6","2.6","1.3","0.6","2","3.1","16.7","101","113",2018
"39","Michael Beasley","PF","29","NYK","74","30","1653","12.3","24.2","0.507","1","2.6","0.395","11.2","21.6","0.52","3.7","4.8","0.78","2.9","9.5","12.4","3.7","1.1","1.3","4.3","4.3","29.3","103","110",2018
"40","Marco Belinelli","SG","31","TOT","80","2","1947","8.4","19.1","0.441","3.7","9.9","0.377","4.7","9.2","0.509","3.7","4.1","0.908","0.5","3.3","3.8","3.7","1.6","0.3","2.3","2.3","24.2","110","111",2018
"41","Jordan Bell","C","23","GSW","57","13","809","6.9","11","0.627","0","0.2","0","6.9","10.8","0.641","1.8","2.6","0.682","3.6","8.8","12.3","6.1","2.1","3.3","3","5.5","15.6","121","103",2018
"42","DeAndre' Bembry","SF","23","ATL","26","3","455","5.7","13.7","0.414","1.2","3.2","0.367","4.5","10.5","0.429","2","3.5","0.576","0.9","6.9","7.7","5.3","2.3","1.3","5","4.1","14.6","83","109",2018
"43","Dragan Bender","PF","20","PHO","82","37","2069","4.3","11.2","0.386","2.7","7.5","0.366","1.6","3.7","0.426","0.9","1.2","0.765","0.9","7.4","8.4","3","0.5","1.2","2.6","3.8","12.3","95","114",2018
"44","Davis Bertans","PF","25","SAS","77","10","1086","7.5","17","0.44","4.4","11.7","0.373","3.1","5.3","0.588","1.9","2.3","0.816","0.8","6.3","7.1","3.4","1.2","1.3","1.7","4.3","21.2","115","106",2018
"45","Patrick Beverley","SG","29","LAC","11","11","334","7","17.3","0.403","3.5","8.7","0.4","3.5","8.6","0.407","2","2.5","0.824","2.3","4.2","6.6","4.7","2.8","0.7","3.6","4.9","19.5","102","110",2018
"46","Khem Birch","C","25","ORL","42","0","578","5.8","10.7","0.54","0","0","0","5.8","10.7","0.54","3.6","5.2","0.689","5.9","9.3","15.2","2.9","1.3","1.8","1.8","4.7","15.1","123","108",2018
"47","Jabari Bird","SG","23","BOS","13","1","115","6.5","11.3","0.577","1.3","3","0.429","5.2","8.3","0.632","2.6","5.6","0.462","2.6","5.6","8.3","3.5","1.3","0.4","3.5","3","16.9","107","106",2018
"48","Bismack Biyombo","C","25","ORL","82","25","1495","6","11.5","0.52","0","0","0","6","11.5","0.521","3.3","5.1","0.65","4.7","10.6","15.3","2.2","0.7","3.1","2.8","5.2","15.3","108","107",2018
"49","Nemanja Bjelica","PF","29","MIN","67","21","1371","6.2","13.5","0.461","2.8","6.7","0.415","3.5","6.9","0.505","1.3","1.6","0.8","1.9","8.1","10","3.1","1.8","0.6","1.9","5.1","16.6","114","110",2018
"50","Tarik Black","C","26","HOU","51","2","536","6.9","11.7","0.591","0.1","1","0.091","6.8","10.6","0.638","2.7","5.8","0.46","5.8","9.2","15","1.2","1.9","2.8","3.2","9.8","16.5","110","102",2018
"51","Antonio Blakeney","SG","21","CHI","19","0","314","8.2","22.2","0.371","2.3","8.1","0.288","5.9","14.1","0.418","4.7","6.1","0.769","0.6","4.5","5.1","3.1","1.1","0.2","1.7","3","23.5","96","114",2018
"52","Eric Bledsoe","PG","28","TOT","74","74","2322","10","21.2","0.473","2.7","7.7","0.347","7.4","13.5","0.545","5.4","6.8","0.795","1.1","5","6.1","7.9","3.2","0.9","4.6","4","28.2","109","108",2018
"53","Vander Blue","SG","25","LAL","5","0","45","1.1","5.3","0.2","0","2.1","0","1.1","3.2","0.333","1.1","2.1","0.5","0","1.1","1.1","3.2","1.1","0","3.2","2.1","3.2","52","114",2018
"54","Bogdan Bogdanovic","SG","25","SAC","78","53","2175","8","18","0.446","3","7.7","0.392","5","10.3","0.485","2.3","2.8","0.84","0.7","4.5","5.2","6","1.7","0.4","2.9","4","21.3","107","113",2018
"55","Bojan Bogdanovic","SF","28","IND","80","80","2464","8.2","17.3","0.474","3.1","7.8","0.402","5.1","9.5","0.534","3.6","4.2","0.868","0.6","4.9","5.5","2.4","1.1","0.2","2.2","2.6","23.1","114","112",2018
"56","Andrew Bogut","C","33","LAL","24","5","216","3.8","5.5","0.68","0","0","0","3.8","5.5","0.68","0.4","0.4","1","5.8","11.5","17.3","3.3","0.9","2.9","4.2","8.9","8","106","104",2018
"57","Joel Bolomboy","PF","24","MIL","6","0","38","3.9","7.9","0.5","0","1.3","0","3.9","6.6","0.6","3.9","7.9","0.5","7.9","5.2","13.1","0","2.6","0","2.6","3.9","11.8","109","111",2018
"58","Devin Booker","SG","21","PHO","54","54","1865","11.7","27.1","0.432","3.8","9.9","0.383","7.9","17.2","0.46","7.4","8.4","0.878","0.7","5.6","6.3","6.5","1.2","0.4","5","4.3","34.5","105","115",2018
"59","Trevor Booker","PF","30","TOT","68","7","1158","7.4","14.4","0.516","0.3","1.4","0.242","7.1","13","0.545","2.8","3.9","0.71","4.9","8.4","13.4","3.4","1.2","0.9","2.5","5","18","114","108",2018
"60","Chris Boucher","PF","25","GSW","1","0","1","0","48.2","0","0","48.2","0","0","0","0","0","0","0","0","48.2","48.2","0","0","0","0","0","0","0","88",2018
"61","Avery Bradley","SG","27","TOT","46","46","1433","9","21.7","0.414","2.6","7","0.369","6.4","14.6","0.436","2.2","2.8","0.768","0.8","3.3","4","3.3","1.8","0.3","3.5","3.2","22.8","92","110",2018
"62","Tony Bradley","C","20","UTA","9","0","29","5.2","19","0.273","0","1.7","0","5.2","17.3","0.3","3.5","3.5","1","6.9","12.1","19","1.7","0","0","0","1.7","13.8","95","107",2018
"63","Corey Brewer","SF-SG","31","TOT","72","18","1208","5.7","12.7","0.449","1.2","4.4","0.282","4.5","8.3","0.539","2.6","3.6","0.722","1.7","4.5","6.2","2.6","3.2","0.6","2","5.6","15.3","107","106",2018
"64","Malcolm Brogdon","PG","25","MIL","48","20","1436","8.5","17.5","0.485","2.2","5.6","0.385","6.3","11.9","0.532","2.6","3","0.882","0.8","4.6","5.4","5.3","1.4","0.5","2.3","4.4","21.7","112","113",2018
"65","Aaron Brooks","PG","33","MIN","32","1","189","7.4","18.3","0.406","2.9","8.2","0.355","4.5","10.1","0.447","2.1","2.9","0.727","1.9","2.6","4.5","5.3","1.6","0","2.9","7.4","19.8","103","115",2018
"66","Dillon Brooks","SF","22","MEM","82","74","2350","7.3","16.6","0.44","2","5.7","0.356","5.3","10.9","0.484","2.7","3.6","0.747","1.1","4.5","5.5","2.9","1.6","0.4","2.7","5","19.3","100","113",2018
"67","MarShon Brooks","SG","29","MEM","7","1","193","13.4","26.7","0.5","5","8.4","0.594","8.4","18.3","0.457","5.2","6","0.87","2.1","3.4","5.5","6.5","2.9","0.8","4.2","1.6","36.9","117","111",2018
"68","Anthony Brown","SF","25","MIN","1","0","4","12.5","12.5","1","12.5","12.5","1","0","0","0","0","0","0","0","0","0","12.5","0","0","0","0","37.5","279","120",2018
"69","Bobby Brown","PG","33","HOU","20","0","115","8.1","24.8","0.328","4.7","17.1","0.275","3.4","7.7","0.444","0.4","0.9","0.5","0","3","3","4.7","1.7","0","3.9","2.6","21.4","83","110",2018
"70","Jaylen Brown","SG","21","BOS","70","70","2152","8.7","18.6","0.465","2.8","7.1","0.395","5.9","11.5","0.507","3.5","5.4","0.644","1.5","6.5","8","2.6","1.6","0.6","2.9","4.2","23.6","105","105",2018
"71","Lorenzo Brown","PG","27","TOR","14","0","139","5","12.1","0.412","0.7","4.3","0.167","4.3","7.8","0.545","0.7","0.7","1","0.4","5","5.3","4.6","1.8","0","1.1","2.5","11.3","102","108",2018
"72","Markel Brown","SG","26","HOU","4","0","31","3.2","11.1","0.286","1.6","7.9","0.2","1.6","3.2","0.5","0","0","0","1.6","6.3","7.9","3.2","0","0","3.2","9.5","7.9","74","111",2018
"73","Sterling Brown","SG","22","MIL","54","4","776","5.3","13.2","0.4","2.1","5.8","0.352","3.2","7.3","0.439","1.3","1.5","0.875","1.7","7.5","9.2","1.6","2","0.8","1.6","5.1","13.9","100","110",2018
"74","Nicolás Brussino","SF","24","ATL","4","0","10","0","9.8","0","0","9.8","0","0","0","0","0","0","0","0","14.7","14.7","0","0","0","0","0","0","0","111",2018
"75","Thomas Bryant","C","20","LAL","15","0","72","5.3","14","0.381","0.7","6.6","0.1","4.7","7.3","0.636","3.3","6","0.556","2","9.3","11.3","4","0.7","1.3","1.3","4","14.6","100","108",2018
"76","Reggie Bullock","SF","26","DET","62","52","1732","7.7","15.7","0.489","3.6","8.1","0.445","4.1","7.6","0.536","1.1","1.4","0.796","0.8","3.7","4.4","2.7","1.4","0.4","1.4","2","20.1","118","110",2018
"77","Trey Burke","PG","25","NYK","36","9","785","12.2","24.2","0.503","2.4","6.6","0.362","9.8","17.6","0.556","2.3","3.6","0.649","0.8","3.7","4.5","10.7","1.5","0.3","2.7","2.7","29.1","117","114",2018
"78","Alec Burks","SG","26","UTA","64","1","1059","8.1","19.6","0.411","2.2","6.7","0.331","5.8","12.9","0.452","5.1","5.9","0.863","0.9","8.2","9.1","3.2","1.8","0.4","2.8","3.6","23.4","102","105",2018
"79","Jimmy Butler","SG","28","MIN","59","59","2164","10.1","21.3","0.474","1.6","4.6","0.35","8.5","16.7","0.509","8.4","9.8","0.854","1.8","5.4","7.3","6.7","2.7","0.6","2.5","1.8","30.2","122","110",2018
"80","Dwight Buycks","PG","28","DET","29","0","427","9.6","23.1","0.414","1.8","5.3","0.333","7.8","17.9","0.438","4.2","4.8","0.878","1.4","3.4","4.8","6.9","2.2","0.2","4.6","4.6","25.1","97","109",2018
"81","Bruno Caboclo","SF","22","TOT","12","0","107","4.2","14.6","0.29","1.4","8","0.176","2.8","6.6","0.429","2.4","2.8","0.833","3.3","7.1","10.4","1.9","1.4","1.9","1.9","3.8","12.3","86","110",2018
"82","José Calderón","PG","36","CLE","57","32","914","5","9.9","0.503","2.4","5.2","0.464","2.6","4.7","0.545","1.3","1.6","0.8","0.8","3.8","4.5","6.3","1.4","0.1","2.2","4.3","13.7","122","115",2018
"83","Kentavious Caldwell-Pope","SG","24","LAL","74","74","2458","6.6","15.5","0.426","3.1","8.1","0.383","3.5","7.5","0.473","3","3.8","0.789","1.2","6.4","7.5","3.2","2.1","0.3","1.9","2.8","19.3","111","108",2018
"84","Isaiah Canaan","PG-SG","26","TOT","20","1","422","5.9","15.5","0.38","2.5","7.5","0.333","3.4","8.1","0.423","5.2","5.8","0.902","0.7","4.4","5.1","8.6","1.8","0.1","3.3","4.1","19.5","110","114",2018
"85","Clint Capela","C","23","HOU","74","74","2034","10.7","16.4","0.652","0","0","0","10.7","16.3","0.653","3.5","6.2","0.56","5.8","13.6","19.4","1.6","1.4","3.3","2.5","4.5","24.8","126","101",2018
"86","DeMarre Carroll","PF","31","BRK","73","73","2180","7.2","17.5","0.414","3.2","8.7","0.371","4","8.8","0.457","4.2","5.5","0.764","2.3","8.3","10.7","3.3","1.3","0.7","2.3","3.7","21.9","109","110",2018
"87","Vince Carter","SF","41","SAC","58","5","1026","5.6","14","0.403","2.8","8.1","0.345","2.8","5.8","0.483","1.4","1.8","0.757","0.9","6.4","7.3","3.4","2.1","1.3","1.8","4.7","15.4","103","110",2018
"88","Michael Carter-Williams","PG","26","CHO","52","2","835","4.4","13.4","0.332","0.8","3.4","0.237","3.6","9.9","0.365","4.3","5.2","0.82","2.2","5.9","8.1","6.8","2.6","1.3","3","5.8","14","98","107",2018
"89","Alex Caruso","PG","23","LAL","37","7","562","4.3","9.9","0.431","1.1","3.7","0.302","3.1","6.2","0.507","1.8","2.6","0.7","1.3","4.3","5.5","6.4","2","0.9","3.6","4.4","11.4","98","109",2018
"90","Omri Casspi","SF","29","GSW","53","7","740","7.8","13.5","0.58","0.7","1.4","0.455","7.2","12","0.595","3.3","4.5","0.725","2","11.1","13","3.3","1.2","1.2","2.4","4.6","19.5","117","106",2018
"91","Willie Cauley-Stein","C","24","SAC","73","58","2044","9.6","19.1","0.502","0.1","0.3","0.25","9.5","18.8","0.506","3.8","6.1","0.619","3.2","9.4","12.6","4.3","1.9","1.7","2.7","4.6","23.1","106","108",2018
"92","Tyler Cavanaugh","PF","23","ATL","39","1","518","6.3","14.3","0.441","3","8.4","0.36","3.3","5.9","0.556","1.6","2","0.81","4.2","7.7","12","2.5","0.8","0.4","1.3","5.8","17.3","119","112",2018
"93","Mario Chalmers","PG","31","MEM","66","10","1421","6","15.8","0.379","1.9","6.8","0.277","4.1","9","0.456","4.2","4.9","0.855","0.5","5.1","5.6","7","2.8","0.5","4.2","6.4","18","96","110",2018
"94","Tyson Chandler","C","35","PHO","46","46","1151","5","7.8","0.647","0","0","0","5","7.8","0.647","2.4","3.9","0.624","5.6","11.8","17.4","2.2","0.7","1.1","2.5","4.4","12.5","123","111",2018
"95","Wilson Chandler","SF","30","DEN","74","71","2346","5.9","13.3","0.445","1.9","5.2","0.358","4.1","8.1","0.501","1.9","2.4","0.772","2.2","6.3","8.4","3.4","0.9","0.8","1.9","3.3","15.6","110","113",2018
"96","Marquese Chriss","PF","20","PHO","72","49","1527","6.3","15","0.423","1.8","6","0.295","4.6","9","0.509","3","5","0.608","2.4","10","12.4","2.6","1.6","2.2","3.4","6.4","17.4","95","109",2018
"97","Ian Clark","SG","26","NOP","74","2","1455","7.3","16.2","0.448","2","6.4","0.318","5.2","9.8","0.533","1.5","1.9","0.763","0.3","3.8","4.2","3.6","1.1","0.3","1.9","3.9","18.1","102","112",2018
"98","Jordan Clarkson","SG","25","TOT","81","2","1888","11","24.4","0.451","2.9","8.1","0.352","8.1","16.2","0.5","3.9","4.9","0.8","1.5","4.1","5.5","5.6","1.5","0.2","3.2","2.7","28.7","106","112",2018
"99","Gian Clavell","SG","24","DAL","7","0","64","4.7","14.1","0.333","4.7","11.8","0.4","0","2.4","0","1.6","1.6","1","0.8","4.7","5.5","2.4","1.6","0","1.6","6.3","15.7","102","111",2018
"100","Antonius Cleveland","SG","23","TOT","17","0","123","3.2","8.5","0.381","1.2","1.6","0.75","2","6.9","0.294","1.6","2.4","0.667","1.2","4.4","5.7","0.8","2.8","2","2.8","9.3","9.3","78","107",2018
"101","John Collins","PF","20","ATL","74","26","1785","8.6","14.9","0.576","0.4","1.3","0.34","8.2","13.6","0.598","3.6","5.1","0.715","4.8","10","14.8","2.7","1.3","2.2","2.9","5.9","21.3","117","108",2018
"102","Zach Collins","C","20","POR","66","1","1045","5.5","13.8","0.398","1.7","5.4","0.31","3.8","8.4","0.455","1.3","2","0.643","2.1","8.4","10.5","2.5","0.8","1.5","2.8","6.3","13.9","93","107",2018
"103","Kyle Collinsworth","SF","26","DAL","32","2","480","4","10.4","0.384","0.4","1.8","0.235","3.6","8.6","0.415","2.2","4.2","0.525","3.3","7.8","11.2","5.9","1.8","0.9","2.5","4.6","10.6","98","108",2018
"104","Darren Collison","PG","30","IND","69","64","2018","7.8","15.8","0.495","2.4","5.1","0.468","5.4","10.7","0.508","3.1","3.6","0.882","0.9","3.5","4.4","9.1","2.3","0.4","2.1","3","21.2","126","110",2018
"105","Nick Collison","PF","37","OKC","15","0","75","8.6","12.6","0.684","0","0","0","8.6","12.6","0.684","3.3","8.6","0.385","4.6","8.6","13.2","2.6","0","0","4.6","4.6","20.5","106","112",2018
"106","Mike Conley","PG","30","MEM","12","12","373","8.7","22.8","0.381","3.3","10.4","0.312","5.4","12.3","0.44","7.2","8.9","0.803","0","3.7","3.7","6.6","1.6","0.4","2.4","3.3","27.8","108","114",2018
"107","Pat Connaughton","SG","25","POR","82","5","1488","5.5","13","0.423","2.5","7","0.352","3","6","0.506","1.2","1.5","0.841","1.2","4.2","5.4","3","0.8","0.7","1.4","4","14.7","110","110",2018
"108","Quinn Cook","PG","24","GSW","33","18","740","7.9","16.4","0.484","3","6.8","0.442","4.9","9.6","0.514","1.4","1.6","0.88","0.7","4.7","5.3","5.8","0.8","0.1","2.1","3.8","20.3","115","113",2018
"109","Charles Cooke","SG","23","NOP","13","0","38","2.5","17.6","0.143","1.3","10.1","0.125","1.3","7.5","0.167","1.3","2.5","0.5","0","2.5","2.5","1.3","1.3","0","1.3","0","7.5","45","113",2018
"110","Jack Cooley","PF","26","SAC","7","0","87","7.6","15.7","0.481","0","0","0","7.6","15.7","0.481","8.1","11","0.737","8.1","9.3","17.4","3.5","0.6","0","1.7","7.6","23.3","126","113",2018
"111","Matt Costello","C","24","SAS","4","0","32","3.2","6.3","0.5","0","0","0","3.2","6.3","0.5","0","0","0","1.6","12.6","14.2","3.2","3.2","3.2","1.6","11.1","6.3","101","96",2018
"112","DeMarcus Cousins","C","27","NOP","48","48","1737","11.2","23.7","0.47","2.9","8.1","0.354","8.3","15.7","0.53","8.1","10.8","0.746","2.9","14.1","17","7.1","2.2","2.1","6.7","5","33.3","104","102",2018
"113","Robert Covington","SF","27","PHI","80","80","2532","6.6","15.9","0.413","3.9","10.4","0.369","2.7","5.4","0.497","2.2","2.6","0.853","1","7.2","8.2","3","2.6","1.4","2.4","4.5","19.2","107","103",2018
"114","Allen Crabbe","SG","25","BRK","75","68","2197","7.4","18.3","0.407","4.4","11.8","0.378","3","6.5","0.461","2.5","3","0.852","0.6","6.5","7.2","2.6","1","0.8","1.7","3.7","21.9","108","112",2018
"115","Torrey Craig","SF","27","DEN","39","5","629","4.9","10.8","0.453","1.3","4.6","0.293","3.5","6.2","0.57","1.7","2.8","0.629","3.2","6.9","10","2","0.9","1.2","1.6","5","12.8","111","112",2018
"116","Jamal Crawford","SG","37","MIN","80","0","1653","9.3","22.4","0.415","3.1","9.5","0.331","6.2","12.9","0.477","3.1","3.4","0.903","0.6","2.4","3","5.6","1.2","0.3","2.9","2.6","24.9","104","116",2018
"117","Jordan Crawford","SG","29","NOP","5","0","53","10.8","24.3","0.444","7.2","12.6","0.571","3.6","11.7","0.308","0.9","0.9","1","1.8","1.8","3.6","11.7","0.9","0.9","4.5","6.3","29.7","116","113",2018
"118","Jae Crowder","SF","27","TOT","80","47","2090","6.4","15.9","0.404","2.6","8.1","0.323","3.8","7.8","0.488","2.9","3.5","0.818","1.4","5.1","6.5","2.3","1.5","0.5","1.7","4.4","18.3","105","111",2018
"119","Dante Cunningham","SF","30","TOT","73","25","1562","5","11.2","0.451","1.8","5.2","0.345","3.3","6","0.541","1","1.6","0.596","2.4","6.8","9.2","1.5","1.2","0.9","1","3.4","12.8","110","110",2018
"120","Stephen Curry","PG","29","GSW","51","51","1631","12.6","25.5","0.495","6.3","14.8","0.423","6.4","10.7","0.595","8.2","8.9","0.921","1.1","6.6","7.7","9.2","2.4","0.2","4.5","3.4","39.8","125","108",2018
"121","Troy Daniels","SG","26","PHO","79","15","1622","6.8","17","0.403","5.4","13.5","0.4","1.4","3.5","0.419","1.7","1.9","0.875","0.4","3.4","3.7","1.4","0.8","0.1","1.7","4","20.7","109","117",2018
"122","Anthony Davis","PF","24","NOP","75","75","2727","13.7","25.6","0.534","1","2.8","0.34","12.7","22.8","0.558","8.7","10.5","0.828","3.3","11.3","14.6","3","2","3.4","2.8","2.8","36.9","119","102",2018
