"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"46","Bismack Biyombo","C","19","CHA","63","41","1455","4.7","10.1","0.464","0","0","0","4.7","10.1","0.464","2.5","5.2","0.483","4.1","9.2","13.3","1","0.7","4.2","2.6","5.3","11.8","92","107",2012
"47","DeJuan Blair","PF","22","SAS","64","62","1363","10.2","19.1","0.534","0","0","0","10.2","19.1","0.535","2.8","4.5","0.613","5.8","7.5","13.3","3","2.2","0.5","3.5","6.4","23.2","108","102",2012
"48","Steve Blake","PG","31","LAL","53","5","1237","4.3","11.5","0.377","2.3","6.8","0.335","2.1","4.7","0.436","0.9","1.2","0.778","0.4","3.3","3.6","7.5","1.7","0.1","3.1","3.2","11.8","98","108",2012
"49","Andray Blatche","PF","25","WAS","26","13","626","7.7","20.3","0.38","0.2","0.6","0.286","7.5","19.7","0.382","2.7","4.1","0.673","3.5","8.9","12.4","2.3","1.7","1.4","3.1","4.5","18.3","87","105",2012
"50","Eric Bledsoe","PG","22","LAC","40","1","464","5.7","14.6","0.389","0.7","3.5","0.2","5","11.1","0.448","3.2","5.1","0.636","2.6","5","7.5","7.7","3.6","1.6","5.5","6.7","15.3","90","102",2012
"51","Keith Bogans","SF","31","NJN","5","1","94","4.5","11.9","0.381","1.7","6.8","0.25","2.8","5.1","0.556","1.1","2.8","0.4","2.8","3.4","6.2","1.7","1.1","0","1.7","8.5","11.9","95","113",2012
"52","Andrew Bogut","C","27","MIL","12","12","364","8.6","19.1","0.449","0","0.1","0","8.6","19","0.452","2","3.2","0.609","3.1","11","14.1","4.4","1.7","3.4","3.4","5.1","19.1","94","100",2012
"53","Matt Bonner","PF","31","SAS","65","2","1326","6","13.6","0.44","4.1","9.7","0.42","1.9","3.9","0.49","0.6","0.8","0.762","1.1","7.2","8.3","2.4","0.6","0.8","0.5","2.6","16.7","124","106",2012
"54","Trevor Booker","PF","24","WAS","50","32","1261","7.4","14","0.531","0","0.1","0.5","7.4","13.9","0.531","2.3","3.8","0.602","4.9","8.5","13.4","1.6","2","1.8","2.4","5.7","17.2","109","104",2012
"55","Carlos Boozer","PF","30","CHI","66","66","1948","12.4","23.3","0.532","0","0","0","12.4","23.2","0.533","2.6","3.8","0.693","3.2","12.4","15.6","3.5","1.7","0.7","3.2","4.6","27.4","108","95",2012
"56","Chris Bosh","PF","27","MIA","57","57","2007","10.3","21.2","0.487","0.3","0.9","0.286","10","20.2","0.496","6","7.3","0.821","2.5","9.4","11.9","2.7","1.3","1.2","3.1","3.4","26.9","109","100",2012
"57","Earl Boykins","PG","35","HOU","8","0","111","5.7","17","0.333","0.9","4.2","0.222","4.7","12.7","0.37","6.1","7.1","0.867","0","5.2","5.2","8","0.5","0","3.3","2.4","18.4","98","110",2012
"58","Craig Brackins","PF","24","PHI","14","1","88","5.5","20.1","0.273","1.8","5.5","0.333","3.6","14.6","0.25","0.6","1.2","0.5","3","6.1","9.1","4.9","0","0.6","2.4","3.6","13.4","77","104",2012
"59","Avery Bradley","PG","21","BOS","64","28","1368","7.8","15.6","0.498","0.9","2.1","0.407","6.9","13.5","0.511","2.4","3","0.795","1.3","3.1","4.5","3.4","1.7","0.5","2.9","4.2","18.8","100","102",2012
"60","Elton Brand","C","32","PHI","60","60","1732","8.9","18","0.494","0","0","0","8.9","17.9","0.495","2.6","3.6","0.733","4.5","8.8","13.3","3","1.8","3","2","5.4","20.4","108","96",2012
"61","Corey Brewer","SF","25","DEN","59","17","1287","8","18.3","0.434","1.3","5","0.26","6.7","13.3","0.5","3.6","5.1","0.692","1.7","4.2","5.9","3.5","2.9","0.7","2.2","4.5","20.8","104","106",2012
"62","Ronnie Brewer","SG","26","CHI","66","43","1635","6.3","14.7","0.427","0.6","2.3","0.275","5.6","12.4","0.455","1.8","3.3","0.56","2.4","5.2","7.6","4.5","2.4","0.7","1.9","2.1","15","103","99",2012
"63","Jon Brockman","PF","24","MIL","35","0","239","3.2","9.6","0.333","0","0.2","0","3.2","9.4","0.341","1.5","3.2","0.467","7.1","9","16.1","1.9","0.9","0.2","2.1","7.1","7.9","92","106",2012
"64","MarShon Brooks","SG","23","NJN","56","47","1648","8.9","20.7","0.428","1.5","4.8","0.313","7.3","15.8","0.463","3.7","4.8","0.764","2.3","4.2","6.5","4.2","1.7","0.5","3.8","3.7","22.9","98","111",2012
"65","Derrick Brown","SF","24","CHA","65","17","1443","7.7","14.9","0.518","0.2","0.9","0.25","7.5","14.1","0.535","3.4","5.1","0.667","3.5","5.1","8.6","2.4","1.8","0.4","2","3.5","19.1","110","111",2012
"66","Kwame Brown","C","29","GSW","9","3","187","5.8","11.1","0.525","0","0","0","5.8","11.1","0.525","4.2","9.5","0.441","4.4","11.4","15.8","1.1","2.2","0","3.9","5.8","15.8","94","105",2012
"67","Shannon Brown","SG","26","PHO","59","19","1400","9.3","22.1","0.42","2.5","7","0.362","6.8","15.2","0.446","3","3.7","0.808","1.4","4.4","5.8","2.6","1.6","0.6","2.4","2.4","24.1","101","108",2012
"68","Kobe Bryant*","SG","33","LAL","58","58","2232","13.6","31.7","0.43","2.1","6.8","0.303","11.6","24.9","0.464","9.1","10.7","0.845","1.6","5.9","7.4","6.3","1.6","0.4","4.8","2.5","38.4","105","106",2012
"69","Chase Budinger","SF","23","HOU","58","9","1298","8.4","19","0.442","3.5","8.8","0.402","4.8","10.2","0.476","2.2","2.8","0.771","1.5","7.2","8.8","3","1.2","0.3","2.2","2.6","22.5","110","107",2012
"70","Alec Burks","SG","20","UTA","59","0","939","8.6","20","0.429","0.8","2.5","0.333","7.7","17.4","0.442","5.8","8","0.727","3.2","4.2","7.4","3.1","1.5","0.3","2.9","4.7","23.8","105","109",2012
"71","Caron Butler","SF","31","LAC","63","63","1871","8.3","20.3","0.407","2.6","7.4","0.358","5.6","12.9","0.435","2.5","3.1","0.813","1.3","5.4","6.6","2.2","1.5","0.3","2.2","3.5","21.7","102","108",2012
"72","Jimmy Butler","SG","22","CHI","42","0","359","4.8","11.8","0.405","0.3","1.6","0.182","4.5","10.2","0.441","6.4","8.4","0.768","3.4","4.9","8.4","2.1","1.6","0.7","2.1","3","16.3","112","100",2012
"73","Rasual Butler","SF","32","TOR","34","14","453","4.9","15.8","0.308","2.5","9.1","0.273","2.4","6.6","0.357","0.8","1.4","0.583","0.7","7.1","7.8","2.3","0.8","0.6","1.8","4.6","13.1","82","106",2012
"74","Derrick Byars","PF","27","SAS","2","0","37","4.2","15.4","0.273","0","8.4","0","4.2","7","0.6","5.6","5.6","1","8.4","7","15.4","1.4","2.8","0","0","2.8","14","113","102",2012
"75","Andrew Bynum","C","24","LAL","60","60","2112","11.1","20","0.558","0","0.1","0.2","11.1","19.9","0.56","5.9","8.5","0.692","4.8","13","17.8","2.1","0.7","2.9","3.8","2.6","28.2","112","100",2012
"76","Will Bynum","PG","29","DET","36","0","514","7.7","20.3","0.381","0.7","3","0.241","7","17.3","0.406","5.1","6.7","0.766","1","4.8","5.9","6.9","2.4","0.3","5.7","6.4","21.3","88","106",2012
"77","José Calderón","PG","30","TOR","53","53","1799","6.5","14.3","0.457","1.8","4.8","0.371","4.8","9.5","0.5","1.8","2","0.882","0.6","4.2","4.8","14","1.4","0.1","3.1","2.8","16.6","116","108",2012
"78","Marcus Camby","C","37","TOT","59","53","1352","5","11.2","0.446","0.1","0.2","0.4","4.9","11","0.447","1.1","2.5","0.453","6.1","14.5","20.6","4.2","1.9","3.3","2.2","4.9","11.2","105","98",2012
"79","Brian Cardinal","SF","34","DAL","44","0","277","2.7","10.4","0.255","1.9","9.3","0.204","0.8","1.1","0.667","0.9","1.1","0.833","0.8","5.7","6.4","3","1.5","0.4","1.5","7.2","8.1","82","105",2012
"80","DeMarre Carroll","SF-PF","25","TOT","24","9","348","6.5","15.8","0.41","1.1","2.9","0.368","5.4","13","0.419","2.1","2.4","0.875","4.2","3.8","8","2.7","1.8","0.2","1.7","5.6","16.1","106","109",2012
"81","Matt Carroll","SG","31","CHA","53","2","596","4.6","13.9","0.331","0.7","3.8","0.186","3.9","10.1","0.386","2.7","3.4","0.789","0.7","4.4","5.1","3.4","1.4","0.6","2.1","4.6","12.6","84","112",2012
"82","Anthony Carter","PG","36","TOR","24","0","209","4.4","13.6","0.321","1.3","4.4","0.294","3.1","9.3","0.333","2.1","2.6","0.8","1.3","7.2","8.5","8.7","2.1","1","4.4","5.1","12.1","85","103",2012
"83","Vince Carter","SG","35","DAL","61","40","1542","7.6","18.5","0.411","2.5","7","0.361","5.1","11.5","0.442","3.2","3.9","0.826","1.1","5.9","7","4.7","1.9","0.9","2.9","4.6","20.9","102","103",2012
"84","Omri Casspi","SF","23","CLE","65","35","1341","6.5","16.1","0.403","2.1","6.6","0.315","4.4","9.6","0.463","2.9","4.2","0.685","2.5","6.5","8.9","2.6","1.5","0.8","2.5","4.5","18","101","109",2012
"85","Mario Chalmers","PG","25","MIA","64","64","1825","6.4","14.4","0.448","2.9","7.5","0.388","3.5","6.9","0.513","2.3","2.9","0.792","0.5","4.5","4.9","6.4","2.8","0.3","4.1","4.8","18.1","104","101",2012
"86","Tyson Chandler","C","29","NYK","62","62","2061","6","8.9","0.679","0","0","0","6","8.8","0.683","5.4","7.9","0.689","5.3","10","15.3","1.4","1.4","2.2","2.5","4.6","17.5","130","99",2012
"87","Wilson Chandler","SF","24","DEN","8","6","215","7.3","18.7","0.392","0.7","2.8","0.25","6.6","15.9","0.418","2.4","2.8","0.833","1.4","8.3","9.7","4","1.4","1.4","4.3","4.3","17.8","86","105",2012
"88","Josh Childress","SF","28","PHO","34","0","491","5.1","10.4","0.485","0.4","2.5","0.167","4.6","7.9","0.587","0","0.2","0","3.3","6.8","10","3.6","1.5","0.6","0.9","4","10.6","114","107",2012
"89","Earl Clark","PF","24","ORL","45","1","559","4.9","13.4","0.367","0","0","0","4.9","13.4","0.367","2","2.8","0.724","3.4","8.6","12","1.7","1.2","3.1","2.4","6.9","11.9","87","101",2012
"90","Norris Cole","PG","23","MIA","65","2","1260","7.4","18.8","0.393","0.9","3.2","0.276","6.5","15.6","0.417","2.8","3.6","0.776","0.9","2.9","3.8","5.6","1.8","0.1","4.4","5.2","18.4","88","104",2012
"91","Jason Collins","C","33","ATL","30","10","308","2.8","6.9","0.4","0","0","0","2.8","6.9","0.4","1.2","2.6","0.467","2.1","6.2","8.3","1.7","0.7","0.5","1.7","5.9","6.7","87","104",2012
"92","Darren Collison","PG","24","IND","60","56","1878","6.5","14.7","0.44","1","2.6","0.362","5.5","12.1","0.457","3.6","4.3","0.83","0.8","4.4","5.3","8.1","1.4","0.4","3.2","2.8","17.5","108","107",2012
"93","Nick Collison","PF","31","OKC","63","0","1307","4.7","7.9","0.597","0","0","0","4.7","7.9","0.6","1.7","2.4","0.71","4.7","6.1","10.8","3.2","1.3","1.1","2.4","6","11.2","121","105",2012
"94","Mike Conley","PG","24","MEM","62","61","2174","7.2","16.6","0.433","1.5","3.9","0.377","5.7","12.8","0.45","3.3","3.8","0.861","0.5","3.3","3.8","9.8","3.3","0.3","3","3.2","19.2","110","102",2012
"95","Brian Cook","PF","31","TOT","32","0","276","5.9","18.7","0.316","1.9","9.5","0.2","4","9.2","0.438","1.7","1.9","0.9","1.9","10.1","12","1.9","1.1","1","2.1","9.2","15.5","85","105",2012
"96","Daequan Cook","SG","24","OKC","57","22","989","5.7","15.4","0.368","4.1","11.9","0.346","1.6","3.5","0.441","0.7","1.1","0.636","0.6","5.7","6.4","0.8","1.1","0.6","0.8","3.6","16.2","106","107",2012
"97","DeMarcus Cousins","C","21","SAC","64","62","1950","11.6","26","0.448","0.1","0.4","0.143","11.6","25.6","0.453","6.8","9.7","0.702","6.9","11.4","18.3","2.7","2.4","1.9","4.4","6.7","30.2","102","104",2012
"98","Jamal Crawford","PG","31","POR","60","6","1613","9.2","24","0.384","2.6","8.5","0.308","6.6","15.6","0.426","6.2","6.7","0.927","0.5","3.3","3.8","6.2","1.8","0.5","3.6","2.4","27.3","102","109",2012
"99","Jordan Crawford","SG","23","WAS","64","32","1753","10.3","25.8","0.4","2.3","8.1","0.289","8","17.7","0.451","4.8","6","0.793","1.3","3.7","5","5.6","1.7","0.1","4.2","3.3","27.8","97","110",2012
"100","Dante Cunningham","PF","24","MEM","64","5","1124","6.8","13.1","0.516","0","0.1","0","6.8","13","0.52","2.1","3.2","0.652","4.3","7.3","11.6","1.7","2","1.6","1.4","4.6","15.7","115","101",2012
"101","Eddy Curry","C","29","MIA","14","1","83","7.6","16.5","0.462","0","0","0","7.6","16.5","0.462","3.8","5.1","0.75","2.5","5.1","7.6","0.6","0","1.3","6.3","10.8","19","82","105",2012
"102","Stephen Curry","PG","23","GSW","26","23","732","10.3","21","0.49","3.9","8.6","0.455","6.4","12.4","0.514","2.7","3.3","0.809","1.1","5.2","6.2","9.8","2.8","0.6","4.6","4.4","27.2","112","108",2012
"103","Samuel Dalembert","C","30","HOU","65","45","1446","7.2","14.3","0.506","0","0","0","7.2","14.3","0.508","3.3","4.1","0.796","5.7","10.8","16.5","1.2","1.3","4","3","5.9","17.7","108","100",2012
"104","Erick Dampier","C","36","ATL","15","0","83","0.6","5.1","0.125","0","0","0","0.6","5.1","0.125","0","0","0","6.4","9.6","16","2.6","0.6","2.6","1.9","5.8","1.3","80","100",2012
"105","Marquis Daniels","SG","31","BOS","38","0","484","5.7","15.7","0.364","0","1.1","0","5.7","14.6","0.391","1.9","2.5","0.739","1.8","5.5","7.2","5.2","2.3","1","3.1","4","13.3","82","98",2012
"106","Baron Davis","PG","32","NYK","29","14","595","5.9","15.9","0.37","2.3","7.4","0.306","3.6","8.6","0.424","1.4","2.1","0.667","1.1","3.7","4.8","11.7","2.9","0.3","6.6","5.3","15.4","88","102",2012
"107","Ed Davis","PF","22","TOR","66","9","1534","6","11.7","0.513","0","0","0","6","11.7","0.515","2.5","3.7","0.67","4.7","10.7","15.4","2.1","1.4","2.2","2.3","5.5","14.5","108","101",2012
"108","Glen Davis","PF","26","ORL","61","13","1427","8.5","20.2","0.421","0.1","0.5","0.143","8.4","19.6","0.429","4.3","6.3","0.683","4","8.5","12.5","1.8","1.6","0.7","2.8","4","21.4","96","103",2012
"109","Josh Davis","PF","31","MEM","15","0","130","4.1","11","0.37","1.6","5.3","0.308","2.4","5.7","0.429","1.6","3.3","0.5","6.5","4.5","11","2.4","2.8","0.4","1.2","7.7","11.4","112","102",2012
"110","Eric Dawson","C","27","SAS","4","0","39","9.3","15.9","0.583","0","0","0","9.3","15.9","0.583","1.3","2.6","0.5","6.6","6.6","13.2","0","1.3","2.6","4","7.9","19.9","104","102",2012
"111","Austin Daye","SF","23","DET","41","4","603","6.5","20.2","0.322","1.2","5.5","0.21","5.4","14.7","0.364","3.1","3.8","0.814","1.2","6.9","8.1","2.9","2","1.9","3.6","5.5","17.3","80","104",2012
"112","Carlos Delfino","SF","29","MIL","54","53","1537","6.1","15.1","0.402","2.9","8","0.36","3.2","7.1","0.449","1.3","1.6","0.792","0.7","6.3","6.9","4.1","2.6","0.3","2.2","3.3","16.3","102","104",2012
"113","Luol Deng","SF","26","CHI","54","54","2129","7.9","19.1","0.412","2","5.4","0.367","5.9","13.7","0.43","3.2","4.2","0.77","1.9","6.9","8.9","4","1.4","0.9","2.4","2","20.9","105","100",2012
"114","Justin Dentmon","PG","26","TOT","6","0","91","5.9","16.4","0.357","1.2","8.2","0.143","4.7","8.2","0.571","2.3","3.5","0.667","0","4.7","4.7","5.9","1.2","0","4.1","5.9","15.2","82","107",2012
"115","DeMar DeRozan","SG","22","TOR","63","63","2206","9.3","22","0.422","0.6","2.2","0.261","8.7","19.8","0.44","6.5","8.1","0.81","1","4.2","5.1","3.1","1.2","0.4","3","3.9","25.7","100","108",2012
"116","Boris Diaw","PF","29","TOT","57","35","1424","5.7","12.9","0.444","1.1","3.6","0.313","4.6","9.3","0.496","0.8","1.3","0.629","2.6","7.7","10.3","7.5","1.3","0.9","4.1","4.6","13.4","95","108",2012
"117","Ike Diogu","PF","28","SAS","2","0","14","0","7.4","0","0","0","0","0","7.4","0","7.4","7.4","1","0","3.7","3.7","0","0","0","3.7","3.7","7.4","58","110",2012
"118","DeSagana Diop","C","30","CHA","27","9","325","2.4","6.8","0.357","0","0","0","2.4","6.8","0.357","0.2","1","0.167","5.4","8.4","13.8","3.7","1","2.1","3.1","5.8","5","81","109",2012
"119","Keyon Dooling","SG","31","BOS","46","2","662","5.3","13.1","0.405","2.2","6.5","0.333","3.1","6.6","0.476","1.8","2.5","0.742","0.2","2.9","3.1","4.1","1","0.2","2.7","4.6","14.6","93","104",2012
"120","Toney Douglas","PG","25","NYK","38","9","656","7.4","22.8","0.324","2.1","9.2","0.231","5.3","13.6","0.387","1.7","2","0.846","1.3","4.4","5.7","6","2.3","0.1","4.4","4.3","18.6","82","103",2012
"121","Goran Dragic","PG","25","HOU","66","28","1752","8.3","17.9","0.462","2","6","0.337","6.2","11.9","0.525","4.6","5.7","0.805","1.6","3.4","5","10.5","2.5","0.3","4.7","5","23.2","111","106",2012
"122","Jared Dudley","SG","26","PHO","65","60","2020","8","16.5","0.485","2.1","5.4","0.383","6","11.1","0.535","3.1","4.2","0.726","2.4","5.3","7.7","2.9","1.3","0.5","1.8","2.7","21.1","115","109",2012
"123","Chris Duhon","PG","29","ORL","63","9","1226","3.7","8.9","0.419","2.2","5.2","0.42","1.5","3.7","0.417","0.7","0.9","0.81","0.6","3.9","4.5","6.6","1.5","0.4","3.6","3.1","10.4","100","107",2012
