"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"18","Walt Bellamy*","C","35","NOJ","1","0","14","6.3","6.3","1","0","0","0","6.3","6.3","1","6.3","6.3","1","0","15.7","15.7","0","0","0","0","6.3","18.8","0","97",1975
"19","Leon Benbow","SG","24","CHI","39","0","252","6.7","18","0.372","0","0","0","6.7","18","0.372","2.9","3.4","0.833","2.7","4.6","7.3","4.8","2.1","1.1","0","7.8","16.2","0","94",1975
"20","Henry Bibby","PG","25","TOT","75","0","1400","8.8","20.1","0.436","0","0","0","8.8","20.1","0.436","4.5","6.1","0.725","1.5","2.9","4.5","5.9","1.8","0.1","0","5.1","22","0","101",1975
"21","Dave Bing*","PG","31","DET","79","0","3222","8.6","19.8","0.434","0","0","0","8.6","19.8","0.434","5.1","6.3","0.809","1.3","3","4.2","9","1.7","0.4","0","3.3","22.2","0","102",1975
"22","John Block","PF","30","TOT","54","0","939","8.1","17.6","0.46","0","0","0","8.1","17.6","0.46","5.8","7.3","0.792","3.5","8.3","11.8","2.6","2.1","1.6","0","6.2","22","0","92",1975
"23","Tom Boerwinkle","C","29","CHI","80","0","1175","5.4","11.1","0.487","0","0","0","5.4","11.1","0.487","3","3.9","0.768","4.3","11.3","15.6","11.1","1","1.8","0","6.7","13.8","0","92",1975
"24","Freddie Boyd","PG","24","PHI","66","0","1362","7","16.9","0.414","0","0","0","7","16.9","0.414","1.9","3.9","0.478","0.5","2.5","3","5.5","1.5","0.1","0","4.6","15.8","0","102",1975
"25","Ken Boyd","SF","22","NOJ","6","0","25","12.3","22.8","0.538","0","0","0","12.3","22.8","0.538","8.8","19.3","0.455","5.3","3.5","8.8","3.5","5.3","0","0","3.5","33.3","0","94",1975
"26","Steve Bracey","SG","24","GSW","42","0","340","7.1","17.1","0.415","0","0","0","7.1","17.1","0.415","3.3","5","0.658","1.3","3.7","5","6.8","1.8","0.1","0","5.4","17.5","0","100",1975
"27","Bill Bradley*","SF","31","NYK","79","0","2787","7.5","17.3","0.436","0","0","0","7.5","17.3","0.436","2.4","2.8","0.873","1.1","3.1","4.2","4.1","1.2","0.3","0","4.7","17.5","0","102",1975
"28","Jim Brewer","PF","23","CLE","82","0","1991","7","15.3","0.455","0","0","0","7","15.3","0.455","2.5","3.8","0.648","4.9","7.3","12.2","3.1","1.8","1","0","3.6","16.4","0","96",1975
"29","Bill Bridges","PF","35","TOT","32","0","415","3.8","10.1","0.376","0","0","0","3.8","10.1","0.376","1.8","3.7","0.5","6.9","7.6","14.5","3.4","1.2","0.5","0","7","9.4","0","100",1975
"30","John Brisker","SG","27","SEA","21","0","276","9.9","23.2","0.426","0","0","0","9.9","23.2","0.426","6.9","8.1","0.857","2.5","3","5.4","3.1","1.2","0.5","0","5.4","26.7","0","102",1975
"31","Allan Bristow","SF","23","PHI","72","0","1101","6.9","16.6","0.415","0","0","0","6.9","16.6","0.415","5.1","6.4","0.791","4.7","6","10.7","4.2","1.1","0.1","0","4.3","18.8","0","100",1975
"32","Gary Brokaw","SG","21","MIL","73","0","1639","6.7","14.7","0.455","0","0","0","6.7","14.7","0.455","3.6","5.3","0.685","1","3.2","4.2","6.3","0.9","0.5","0","5","17","0","102",1975
"33","Fred Brown","SG","26","SEA","81","0","2669","12.6","26.2","0.48","0","0","0","12.6","26.2","0.48","3.9","4.6","0.831","1.9","3.9","5.8","4.8","3.2","0.2","0","3.9","29","0","97",1975
"34","John Brown","SF","23","ATL","73","0","1986","7.2","15.6","0.461","0","0","0","7.2","15.6","0.461","4.2","5.7","0.74","4.1","5.8","9.9","3","1.2","0.3","0","5.2","18.5","0","101",1975
"35","Tom Burleson","C","22","SEA","82","0","1888","7.8","18.6","0.417","0","0","0","7.8","18.6","0.417","4.4","6.4","0.687","3.7","10","13.8","2.8","1.5","3.7","0","5.3","19.9","0","93",1975
"36","Corky Calhoun","SF","24","TOT","70","0","1378","4.3","10.4","0.415","0","0","0","4.3","10.4","0.415","1.9","2.5","0.753","3.6","5.2","8.8","2.6","1.8","0.8","0","5.9","10.6","0","100",1975
"37","Austin Carr","SG","26","CLE","41","0","1081","11.1","23.8","0.468","0","0","0","11.1","23.8","0.468","3.9","4.7","0.84","2.3","2.5","4.7","6.8","2.1","0.1","0","2.5","26.2","0","100",1975
"38","Fred Carter","PG","29","PHI","77","0","3046","10.9","24.3","0.447","0","0","0","10.9","24.3","0.447","3.9","5.3","0.738","1.1","4.1","5.2","5.1","1.2","0.3","0","3.9","25.7","0","101",1975
"39","Harvey Catchings","C","23","PHI","37","0","528","3.6","6.5","0.554","0","0","0","3.6","6.5","0.554","1.4","2.2","0.64","4.3","9.1","13.4","1.8","0.9","5.3","0","7.2","8.6","0","94",1975
"40","Don Chaney","SG","28","BOS","82","0","2208","6.6","15.4","0.428","0","0","0","6.6","15.4","0.428","2.7","3.4","0.806","3.5","4.1","7.6","3.7","2.5","1.4","0","5","15.9","0","94",1975
"41","Ken Charles","SG","23","BUF","79","0","1690","6.3","13.6","0.466","0","0","0","6.3","13.6","0.466","3.2","3.8","0.822","1.8","2.5","4.3","4.5","2.3","0.5","0","4.4","15.8","0","100",1975
"42","Phil Chenier","SG","24","WSB","77","0","2869","10.9","24.2","0.45","0","0","0","10.9","24.2","0.45","4.7","5.8","0.825","1.2","3.4","4.6","3.9","2.8","0.9","0","2.5","26.5","0","92",1975
"43","Jim Chones","C","25","CLE","72","0","2427","8.8","18","0.487","0","0","0","8.8","18","0.487","3","4.4","0.679","3.1","10.3","13.3","2.6","1","2.4","0","4.9","20.6","0","95",1975
"44","Archie Clark","PG","33","SEA","77","0","2481","8.3","16.9","0.495","0","0","0","8.3","16.9","0.495","3","3.5","0.834","1.1","3.2","4.3","7.9","2","0.1","0","3.4","19.6","0","100",1975
"45","Jim Cleamons","PG","25","CLE","74","0","2691","6.6","13.6","0.48","0","0","0","6.6","13.6","0.48","2.6","3.2","0.796","1.7","4.1","5.8","6.8","1.5","0.4","0","3.4","15.7","0","100",1975
"46","Barry Clemens","SF","31","POR","77","0","952","8.1","17.1","0.473","0","0","0","8.1","17.1","0.473","2.2","2.9","0.75","1.6","6.2","7.8","3.7","3.3","0.1","0","6.7","18.4","0","96",1975
"47","Ben Clyde","SF","23","BOS","25","0","157","8.9","20.8","0.431","0","0","0","8.9","20.8","0.431","2","2.6","0.778","4.3","7.5","11.8","1.4","1.4","0.9","0","9.8","19.9","0","94",1975
"48","E.C. Coleman","PF","24","NOJ","77","0","2176","5.1","11.5","0.445","0","0","0","5.1","11.5","0.445","2.3","3.3","0.699","3.8","7.3","11.1","2.1","1.7","0.7","0","5.6","12.5","0","98",1975
"49","Doug Collins","SG","23","PHI","81","0","2820","9.2","18.9","0.488","0","0","0","9.2","18.9","0.488","5.4","6.5","0.844","1.7","3.5","5.2","3.5","1.8","0.3","0","4.8","23.9","0","100",1975
"50","Mel Counts","C","33","NOJ","75","0","1421","6.7","15.3","0.438","0","0","0","6.7","15.3","0.438","2.7","3.5","0.761","3.1","10.5","13.6","5.6","1.5","1.3","0","6.1","16.1","0","96",1975
"51","Dave Cowens*","C","26","BOS","65","0","2632","9.8","20.6","0.475","0","0","0","9.8","20.6","0.475","3.3","4.2","0.783","3.9","12.5","16.5","5.1","1.5","1.3","0","4.2","22.8","0","91",1975
"52","Billy Cunningham*","SF","31","PHI","80","0","2859","9.9","23.1","0.428","0","0","0","9.9","23.1","0.428","5.6","7.2","0.777","2.1","9.7","11.8","7.2","1.5","0.6","0","4.4","25.4","0","96",1975
"53","Dick Cunningham","C","28","MIL","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8","11.8","5.9","0","0","0","5.9","0","0","98",1975
"54","Mike D'Antoni","SG","23","KCO","67","0","759","4.2","10.5","0.399","0","0","0","4.2","10.5","0.399","1.7","2.2","0.778","0.8","3.9","4.7","6.5","4.1","0.7","0","6.4","10.1","0","94",1975
"55","Bob Dandridge","SF","27","MIL","80","0","3031","10.7","22.6","0.473","0","0","0","10.7","22.6","0.473","3.3","4.1","0.805","2.2","6.3","8.5","3.8","1.9","0.7","0","5.1","24.7","0","97",1975
"56","Jesse Dark","SG","23","NYK","47","0","401","8.6","18.2","0.471","0","0","0","8.6","18.2","0.471","2.6","4.6","0.55","1.7","2.6","4.3","3.5","0.3","0.1","0","5.6","19.7","0","104",1975
"57","Dwight Davis","PF","25","CLE","78","0","1964","7.2","16.2","0.443","0","0","0","7.2","16.2","0.443","4.3","6","0.718","2.6","8.7","11.3","3.7","1.1","0.9","0","6.2","18.6","0","97",1975
"58","Jim Davis","C","33","DET","79","0","1078","5.2","11.5","0.454","0","0","0","5.2","11.5","0.454","3.8","5.2","0.726","4.3","8.4","12.6","4","2.2","1.6","0","5.7","14.2","0","97",1975
"59","Mel Davis","PF","24","NYK","62","0","903","7.9","20.4","0.39","0","0","0","7.9","20.4","0.39","2.5","3.6","0.686","3.6","12.9","16.5","2.8","0.8","0.4","0","5.4","18.4","0","96",1975
"60","Mickey Davis","SF","24","MIL","75","0","1077","7.6","15.8","0.479","0","0","0","7.6","15.8","0.479","3.4","3.8","0.886","3","7.4","10.3","3.4","1.3","0.2","0","4.5","18.6","0","98",1975
"61","Rod Derline","SG","22","SEA","58","0","666","9.7","22.7","0.428","0","0","0","9.7","22.7","0.428","2.9","3.8","0.768","0.8","3.2","4","3.1","1.6","0.3","0","3.2","22.3","0","101",1975
"62","Derrek Dickey","PF","23","GSW","80","0","1859","6.6","13.7","0.482","0","0","0","6.6","13.7","0.482","1.6","2.4","0.667","4.6","8.6","13.2","3","1.2","0.5","0","4.8","14.7","0","98",1975
"63","Ernie DiGregorio","PG","24","BUF","31","0","712","6.4","14.6","0.44","0","0","0","6.4","14.6","0.44","2.2","2.8","0.778","0.4","2.4","2.8","9.5","1.2","0","0","3.9","15.1","0","102",1975
"64","Steve Downing","C","24","BOS","3","0","9","0","10.1","0","0","0","0","0","10.1","0","0","10.1","0","0","10.1","10.1","0","0","0","0","0","0","0","97",1975
"65","John Drew","PF","20","ATL","78","0","2289","10.4","24.3","0.428","0","0","0","10.4","24.3","0.428","7.7","10.7","0.713","7","9.4","16.5","2.7","2.3","0.8","0","5.4","28.4","0","96",1975
"66","Terry Driscoll","PF","27","MIL","11","0","52","2.7","11.8","0.231","0","0","0","2.7","11.8","0.231","0.9","1.8","0.5","6.3","8.1","14.5","2.7","0.9","0","0","6.3","6.3","0","99",1975
"67","Charles Dudley","PG","24","GSW","67","0","756","6","12.8","0.47","0","0","0","6","12.8","0.47","4.1","5.7","0.722","3.6","5","8.6","6.1","2.4","0.1","0","6.2","16.2","0","99",1975
"68","Ken Durrett","SF","26","TOT","48","0","445","7","17.2","0.404","0","0","0","7","17.2","0.404","3.2","5.4","0.596","3.6","7","10.6","1.9","0.9","0.8","0","7.5","17.1","0","99",1975
"69","Dennis DuVal","PG","22","WSB","37","0","137","7.9","21.5","0.369","0","0","0","7.9","21.5","0.369","4","5.9","0.667","2.6","5","7.6","4.6","5.3","0.7","0","11.2","19.8","0","86",1975
"70","Al Eberhard","SF","22","DET","34","0","277","5.3","14.7","0.365","0","0","0","5.3","14.7","0.365","2.9","3.6","0.81","3.1","5","8.1","2.8","2.2","0.2","0","5.7","13.6","0","100",1975
"71","Leroy Ellis","PF","34","PHI","82","0","2183","6.1","13.2","0.461","0","0","0","6.1","13.2","0.461","1.5","2.1","0.727","4.1","8.2","12.4","2.5","0.9","1.2","0","3.8","13.7","0","98",1975
"72","Keith Erickson","SF","30","PHO","49","0","1469","7.4","17.4","0.425","0","0","0","7.4","17.4","0.425","4.1","4.9","0.833","2.2","5.4","7.6","5.3","1.6","0.4","0","4.7","18.9","0","100",1975
"73","Hank Finkel","C","32","BOS","62","0","518","4.5","11.3","0.403","0","0","0","4.5","11.3","0.403","2","3.8","0.535","2.9","6.9","9.8","2.8","0.6","0.3","0","6.3","11.1","0","97",1975
"74","Chris Ford","SG","26","DET","80","0","1962","5","10.6","0.474","0","0","0","5","10.6","0.474","1.5","2.3","0.663","2.3","4.3","6.5","5.6","2.8","0.6","0","4.6","11.6","0","99",1975
"75","Fred Foster","SF","28","CLE","73","0","1136","9.1","21.9","0.417","0","0","0","9.1","21.9","0.417","2.9","4.1","0.711","2.4","2.3","4.6","4.3","0.9","0.1","0","5.5","21.2","0","103",1975
"76","Jim Fox","C","31","SEA","75","0","1766","6.5","13.9","0.469","0","0","0","6.5","13.9","0.469","4.4","5.5","0.802","3.3","9.4","12.7","3.5","1.2","0.4","0","4.3","17.4","0","97",1975
"77","Walt Frazier*","PG","29","NYK","78","0","3204","9.8","20.2","0.483","0","0","0","9.8","20.2","0.483","4.8","5.8","0.828","1.3","5.4","6.8","6.9","2.8","0.2","0","3","24.3","0","97",1975
"78","Bernie Fryer","SG","25","NOJ","31","0","432","4.8","10.8","0.443","0","0","0","4.8","10.8","0.443","3.4","4.4","0.767","1.6","3","4.7","5.3","2.2","0","0","5.5","12.9","0","101",1975
"79","Rowland Garrett","SF","24","CHI","70","0","1183","9.3","19.3","0.481","0","0","0","9.3","19.3","0.481","3.1","3.9","0.794","3.3","6.8","10.1","1.8","1","0.5","0","5","21.7","0","96",1975
"80","John Gianelli","C","24","NYK","80","0","2797","5.7","12.1","0.472","0","0","0","5.7","12.1","0.472","2.2","3.2","0.692","3.6","7.9","11.5","2.7","0.6","2","0","4.4","13.7","0","98",1975
"81","Dick Gibbs","SF","26","WSB","59","0","424","7.9","20.3","0.389","0","0","0","7.9","20.3","0.389","5.1","6.8","0.75","2.8","3.7","6.5","2","1.3","0.3","0","6.4","20.9","0","96",1975
"82","Herm Gilliam","SG","28","ATL","60","0","1393","10.2","23.9","0.427","0","0","0","10.2","23.9","0.427","3","3.7","0.832","2.5","4.1","6.6","5.5","2.5","0.4","0","4","23.4","0","99",1975
"83","Gail Goodrich*","SG","31","LAL","72","0","2668","11.1","24.2","0.459","0","0","0","11.1","24.2","0.459","5.4","6.4","0.841","1.6","2.1","3.7","7.1","1.7","0.1","0","3.6","27.6","0","104",1975
"84","Leonard Gray","PF","23","SEA","75","0","2280","7.5","15.4","0.489","0","0","0","7.5","15.4","0.489","2.1","2.9","0.722","2.7","6.9","9.5","3.3","1.3","0.5","0","5.8","17.2","0","99",1975
"85","Lamar Green","C","27","NOJ","15","0","280","3.8","11","0.343","0","0","0","3.8","11","0.343","1.4","3.1","0.45","4.4","12.7","17.1","2.5","0.6","0.8","0","6","8.9","0","97",1975
"86","Matt Guokas","SG","30","CHI","82","0","2089","5.9","11.5","0.51","0","0","0","5.9","11.5","0.51","1.8","2.4","0.757","0.6","2.7","3.2","4.1","1","0.4","0","3.6","13.6","0","99",1975
"87","Happy Hairston","PF","32","LAL","74","0","2283","5.4","10.6","0.506","0","0","0","5.4","10.6","0.506","4.3","5.4","0.801","6","12.7","18.7","3.4","1","0.2","0","4.3","15","0","97",1975
"88","Phil Hankinson","SF","23","BOS","3","0","24","11.3","20.7","0.545","0","0","0","11.3","20.7","0.545","0","0","0","1.9","11.3","13.2","3.8","1.9","0","0","5.7","22.6","0","92",1975
"89","Bernie Harris","PF","24","BUF","11","0","25","3.6","19.6","0.182","0","0","0","3.6","19.6","0.182","1.8","3.6","0.5","3.6","10.7","14.3","1.8","0","1.8","0","0","8.9","0","97",1975
"90","Clem Haskins","SG","31","WSB","70","0","702","7.4","18.7","0.397","0","0","0","7.4","18.7","0.397","3.4","4.1","0.841","1.9","3.3","5.2","5.1","1.5","0.4","0","4.7","18.2","0","95",1975
"91","John Havlicek*","SF","34","BOS","82","0","3132","9.3","20.4","0.455","0","0","0","9.3","20.4","0.455","4.2","4.8","0.87","2.2","4.8","7","6.2","1.6","0.2","0","3.3","22.7","0","96",1975
"92","Steve Hawes","C","24","HOU","55","0","897","7.3","14.5","0.502","0","0","0","7.3","14.5","0.502","2.3","2.9","0.818","4.2","10.1","14.3","4.6","1.9","1.9","0","5.1","16.9","0","96",1975
"93","Connie Hawkins*","PF","32","LAL","43","0","1026","6.1","14.2","0.429","0","0","0","6.1","14.2","0.429","3","4.4","0.687","2.4","6.3","8.7","5.3","2.2","1","0","5.1","15.2","0","99",1975
"94","Nate Hawthorne","SG","25","PHO","50","0","618","8.8","21.4","0.411","0","0","0","8.8","21.4","0.411","4.5","7","0.649","2.5","4.3","6.8","2.9","2.2","1.6","0","7","22.1","0","98",1975
"95","Elvin Hayes*","PF","29","WSB","82","0","3465","9.6","21.8","0.443","0","0","0","9.6","21.8","0.443","5.3","7","0.766","2.9","10.2","13.1","2.7","2.1","2.4","0","3.1","24.6","0","88",1975
"96","Spencer Haywood*","PF","25","SEA","68","0","2529","10.9","23.8","0.459","0","0","0","10.9","23.8","0.459","5.6","6.9","0.811","3.6","7.8","11.3","2.5","1","1.9","0","3.1","27.4","0","98",1975
"97","Gar Heard","PF","26","BUF","67","0","2148","6.6","17","0.388","0","0","0","6.6","17","0.388","2.2","3.9","0.564","3.8","10","13.8","3.9","2.2","2.5","0","5","15.4","0","93",1975
"98","Tom Henderson","PG","23","ATL","79","0","2131","7.8","18.9","0.411","0","0","0","7.8","18.9","0.411","3.6","5.1","0.697","1.1","3.4","4.5","6.7","2.2","0.1","0","3.2","19.1","0","101",1975
"99","Bill Hewitt","PF","30","CHI","18","0","467","5.8","13.3","0.434","0","0","0","5.8","13.3","0.434","1.4","2.4","0.609","3.1","8.9","12","2.5","0.9","1","0","4.7","13","0","94",1975
"100","Lou Hudson","SG","30","ATL","11","0","380","11.5","26.7","0.431","0","0","0","11.5","26.7","0.431","5.7","6.8","0.842","1.7","3.9","5.6","4.8","1.5","0.2","0","3.9","28.8","0","102",1975
"101","John Hummer","PF","26","SEA","43","0","568","3.3","8.7","0.38","0","0","0","3.3","8.7","0.38","1.1","4.1","0.275","2.2","6.1","8.3","3","0.6","0.6","0","5","7.7","0","100",1975
"102","Greg Jackson","SG","22","TOT","49","0","802","4.2","10.1","0.415","0","0","0","4.2","10.1","0.415","2.1","3.6","0.581","1.1","2.9","4","5.5","1.3","0.5","0","7.5","10.4","0","101",1975
"103","Phil Jackson*","PF","29","NYK","78","0","2285","6.6","14.5","0.455","0","0","0","6.6","14.5","0.455","3.9","5.2","0.763","2.8","9.4","12.2","2.8","1.7","1.1","0","6.7","17.1","0","96",1975
"104","Wardell Jackson","SF","23","SEA","56","0","939","4.7","11.7","0.397","0","0","0","4.7","11.7","0.397","2.5","3.4","0.718","2.6","3.9","6.4","1.5","1.3","0.2","0","6.1","11.8","0","101",1975
"105","Aaron James","SF","22","NOJ","76","0","1731","9.4","19.7","0.477","0","0","0","9.4","19.7","0.477","3.7","4.8","0.778","3.5","5.7","9.3","1.7","1","0.4","0","5.5","22.5","0","101",1975
"106","Charles Johnson","SG","25","GSW","79","0","2171","8.1","19.7","0.412","0","0","0","8.1","19.7","0.412","1.5","2.1","0.735","2.8","3.6","6.4","4.8","2.8","0.2","0","4.2","17.7","0","99",1975
"107","George Johnson","C","26","GSW","82","0","1439","4.7","9.9","0.476","0","0","0","4.7","9.9","0.476","1.9","2.8","0.659","6.7","11.1","17.8","2.1","1","4.2","0","6.4","11.3","0","93",1975
"108","John Johnson","SF","27","POR","80","0","2540","9.5","19.5","0.487","0","0","0","9.5","19.5","0.487","4.3","5.4","0.784","2.9","6.1","9","4.3","1.4","0.7","0","4.5","23.3","0","99",1975
"109","Mickey Johnson","PF","22","CHI","38","0","291","8.8","19.5","0.449","0","0","0","8.8","19.5","0.449","6.1","9.6","0.638","5.3","10.3","15.6","3.3","1.7","1.8","0","9.4","23.7","0","91",1975
"110","Ollie Johnson","SF","25","TOT","73","0","1667","5.4","11.5","0.473","0","0","0","5.4","11.5","0.473","2.5","3","0.833","2.3","4.2","6.5","2.9","1.6","0.9","0","4.6","13.4","0","100",1975
"111","Dwight Jones","C","22","ATL","75","0","2086","7","16.3","0.43","0","0","0","7","16.3","0.43","2.9","4","0.721","5.1","10","15.1","3.3","1.1","1.1","0","4.9","16.8","0","98",1975
"112","Jimmy Jones","PG","30","WSB","73","0","1424","6.6","12.7","0.518","0","0","0","6.6","12.7","0.518","3.3","4.5","0.725","1.1","3.2","4.4","5.1","2.4","0.3","0","6","16.4","0","94",1975
"113","Bob Kauffman","PF","28","ATL","73","0","797","6.4","14.8","0.433","0","0","0","6.4","14.8","0.433","3.3","4.8","0.702","3.8","6.5","10.3","4.6","1.1","0.2","0","5.8","16.1","0","101",1975
"114","Frank Kendrick","SF","24","GSW","24","0","121","11.4","28.4","0.403","0","0","0","11.4","28.4","0.403","6.6","8.1","0.818","7","6.3","13.3","2.2","4.1","1.1","0","8.1","29.5","0","93",1975
"115","Toby Kimball","PF","32","NOJ","3","0","90","3.4","11.2","0.304","0","0","0","3.4","11.2","0.304","2.9","3.4","0.857","3.9","8.8","12.7","2","1","0","0","5.9","9.8","0","99",1975
"116","Don Kojis","SF","36","KCO","21","0","232","9.1","19.4","0.469","0","0","0","9.1","19.4","0.469","4","5.9","0.667","2.8","5","7.7","2","2.4","0.2","0","6.1","22.2","0","97",1975
"117","Len Kosmalski","C","23","KCO","67","0","413","3.7","9.2","0.398","0","0","0","3.7","9.2","0.398","2.7","3.2","0.828","3.5","9.8","13.2","4.6","0.7","0.7","0","7.1","10","0","97",1975
"118","Tom Kozelko","PF","23","WSB","73","0","754","3.6","10","0.359","0","0","0","3.6","10","0.359","1.9","2.2","0.861","3","5.4","8.4","2.5","1.7","0.3","0","7.5","9.1","0","94",1975
"119","Steve Kuberski","SF","27","MIL","59","0","517","5.6","14.5","0.39","0","0","0","5.6","14.5","0.39","4","5.1","0.786","4.7","6.5","11.2","3.2","1","0.3","0","5.4","15.3","0","100",1975
"120","Kevin Kunnert","C","23","HOU","75","0","1801","9","17.5","0.512","0","0","0","9","17.5","0.512","3","4.4","0.686","5.5","10.8","16.3","2.8","0.9","2.2","0","5.8","20.9","0","97",1975
"121","Sam Lacey","C","26","KCO","81","0","3378","5.3","12.5","0.427","0","0","0","5.3","12.5","0.427","2","2.6","0.754","3.1","12.5","15.6","5.8","1.9","2.3","0","3.7","12.6","0","92",1975
"122","Bob Lanier*","C","26","DET","76","0","2987","11.7","22.9","0.51","0","0","0","11.7","22.9","0.51","5.8","7.2","0.802","3.6","11","14.6","5.6","1.2","2.7","0","3.8","29.1","0","96",1975
"123","Stu Lantz","SG","28","TOT","75","0","1783","5.7","14.1","0.406","0","0","0","5.7","14.1","0.406","4.8","5.8","0.838","2.2","2.7","4.9","4.7","1.4","0.3","0","4.1","16.3","0","103",1975
"124","Clyde Lee","C-PF","30","TOT","80","0","2456","3.3","8.1","0.412","0","0","0","3.3","8.1","0.412","2.2","3.3","0.672","5.4","8.8","14.3","2","0.6","0.4","0","5.4","8.9","0","99",1975
"125","Russ Lee","SF","25","NOJ","15","0","139","9.2","24","0.382","0","0","0","9.2","24","0.382","2.2","4.4","0.5","4.7","5.1","9.8","2.2","3.5","0.9","0","5.4","20.5","0","96",1975
"126","Bill Ligon","SG","22","DET","38","0","272","9.7","25.1","0.385","0","0","0","9.7","25.1","0.385","2.8","4.4","0.64","2.5","2.1","4.6","4.4","1.4","1.6","0","5.4","22.1","0","102",1975
"127","Bob Love","PF","32","CHI","61","0","2401","10.8","25.2","0.429","0","0","0","10.8","25.2","0.429","5.3","6.4","0.83","2","5.7","7.7","2","1.3","0.2","0","4.2","26.9","0","96",1975
"128","Stan Love","PF","25","LAL","30","0","431","8.9","20.3","0.438","0","0","0","8.9","20.3","0.438","4.9","6.9","0.712","3.2","6.9","10.1","2.7","1.7","1.4","0","7.2","22.7","0","99",1975
