"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"39","Chucky Brown","SF","22","CLE","74","51","1485","8.9","17.1","0.524","0","0.1","0","8.9","16.9","0.528","3.4","4.9","0.701","2.6","4.6","7.2","2.7","0.9","0.8","3.2","4.4","21.3","104","112",1991
"40","Dee Brown","PG","22","BOS","82","5","1945","7.1","15.3","0.464","0.2","0.9","0.206","6.9","14.5","0.479","3.4","3.9","0.873","1","3.5","4.6","8.6","2.1","0.4","3.4","4","17.8","108","109",1991
"41","Mike Brown","C","27","UTA","82","2","1391","4.7","10.3","0.454","0","0","0","4.7","10.3","0.454","4.8","6.4","0.742","3.9","8.3","12.2","1.8","1.1","0.9","3","6","14.1","104","105",1991
"42","Tony Brown","SG-SF","30","TOT","30","0","294","5.1","13.7","0.375","0.5","2.1","0.25","4.6","11.7","0.397","3.4","3.9","0.87","4.1","3.3","7.4","2.7","0.7","0","2.7","8.1","14.2","97","110",1991
"43","Mark Bryant","PF","25","POR","53","0","781","6.1","12.4","0.488","0","0.1","0","6.1","12.3","0.49","4.5","6.2","0.733","4","7.6","11.6","1.7","0.9","0.7","2","7.3","16.6","115","105",1991
"44","Jud Buechler","SF","22","NJN","74","10","859","5.3","12.7","0.416","0.1","0.2","0.25","5.2","12.5","0.419","2.4","3.7","0.652","3.4","4.5","7.9","2.9","1.9","0.8","1.5","4.4","13.1","105","109",1991
"45","Matt Bullard","PF","23","HOU","18","0","63","10.8","24","0.452","0","2.3","0","10.8","21.7","0.5","8.5","13.2","0.647","4.6","6.2","10.8","1.5","2.3","0","2.3","7.7","30.2","109","104",1991
"46","Willie Burton","SF","22","MIA","76","26","1928","8.6","19.4","0.441","0.1","0.8","0.133","8.5","18.6","0.454","5.7","7.3","0.782","2.8","3.8","6.6","2.7","1.8","0.6","3.6","6.9","22.9","101","110",1991
"47","Greg Butler","C","24","LAC","9","0","37","6.5","24.7","0.263","0","0","0","6.5","24.7","0.263","5.2","7.8","0.667","10.4","10.4","20.8","1.3","0","0","5.2","11.7","18.2","77","108",1991
"48","Michael Cage","C","29","SEA","82","55","2141","5.3","10.4","0.508","0","0.1","0","5.3","10.3","0.511","1.6","2.6","0.625","4.1","8.9","13","2.1","2","1.4","1.9","4.5","12.2","110","106",1991
"49","Adrian Caldwell","PF","24","HOU","42","0","343","5","11.8","0.422","0","0.1","0","5","11.7","0.427","1","2.4","0.412","6.1","8.1","14.2","1.1","2.7","1.4","4.3","5","10.9","83","101",1991
"50","Rick Calloway","SG","24","SAC","64","0","678","5.6","14.4","0.391","0","0.1","0","5.6","14.2","0.395","4.1","5.9","0.696","1.9","4","5.8","4.6","1.6","0.5","3.8","7.3","15.3","88","111",1991
"51","Elden Campbell","PF","22","LAL","52","0","380","7.5","16.5","0.455","0","0","0","7.5","16.5","0.455","4.3","6.6","0.653","5.4","7.5","12.9","1.3","1.5","5.1","2.1","9.5","19.3","108","101",1991
"52","Tony Campbell","SG","28","MIN","77","71","2893","11.7","27","0.434","0.3","1.1","0.262","11.4","25.9","0.441","6.4","8","0.803","2.9","3.3","6.2","3.8","2.2","0.9","3.4","3.7","30.2","104","112",1991
"53","Antoine Carr","PF","29","SAC","77","48","2527","12.6","24.6","0.511","0","0.1","0","12.6","24.6","0.513","5.9","7.8","0.758","3.3","5.2","8.4","3.8","0.9","2","3.4","6.3","31.1","108","110",1991
"54","Joe Barry Carroll","C","32","PHO","11","0","96","6.4","17.8","0.361","0","0","0","6.4","17.8","0.361","5.4","5.9","0.917","1.5","10.4","11.9","5.4","0.5","4","5.9","8.9","18.3","85","103",1991
"55","Bill Cartwright","C","33","CHI","79","79","2273","7","14.3","0.49","0","0","0","7","14.3","0.49","2.7","3.9","0.697","3.7","7","10.7","2.8","0.7","0.3","2.5","3.7","16.8","108","108",1991
"56","Terry Catledge","PF","27","ORL","51","38","1459","9.7","20.9","0.462","0","0.2","0","9.7","20.7","0.466","5.3","8.5","0.624","5.6","6.2","11.7","1.9","1.1","0.3","3.5","3.7","24.6","102","111",1991
"57","Duane Causwell","C","22","SAC","76","55","1719","6.2","12.2","0.508","0","0","0","6.2","12.2","0.508","3.1","4.9","0.636","4.2","7.4","11.5","2","1.4","4.4","2.8","6.6","15.5","103","106",1991
"58","Cedric Ceballos","SF","21","PHO","63","0","730","13.3","27.3","0.487","0.1","0.4","0.167","13.2","26.9","0.492","7.2","10.8","0.663","5","4.8","9.8","2.3","1.4","0.3","4.5","4.6","33.8","104","109",1991
"59","Tom Chambers","PF","31","PHO","76","75","2475","10.7","24.4","0.437","0.4","1.4","0.274","10.3","23","0.447","7.3","8.8","0.826","2","7.4","9.4","3.7","1.2","1","3.4","4.5","29","106","106",1991
"60","Rex Chapman","PG","23","CHH","70","68","2100","9.6","21.7","0.445","1.1","3.5","0.324","8.5","18.2","0.468","5.5","6.6","0.83","1.1","3.4","4.5","5.9","1.7","0.4","3.1","3.9","25.9","106","113",1991
"61","Maurice Cheeks*","PG","34","NYK","76","64","2147","5.7","11.4","0.499","0.1","0.5","0.25","5.6","10.9","0.51","2.5","3","0.814","0.5","3.6","4.1","10.2","3","0.2","2.5","3.2","13.9","114","107",1991
"62","Derrick Chievous","SF","23","CLE","18","0","110","7.8","21.1","0.37","0","0","0","7.8","21.1","0.37","4.1","7.3","0.563","5","3.2","8.3","0.9","1.4","0.5","2.8","7.3","19.7","87","112",1991
"63","Richard Coffey","SF","25","MIN","52","1","320","4.5","12.2","0.373","0","0.2","0","4.5","12","0.378","1.9","3.6","0.545","6.8","6","12.8","0.5","1","0.6","0.8","7.3","11","104","113",1991
"64","Derrick Coleman","PF","23","NJN","74","68","2602","9.6","20.4","0.467","0.2","0.7","0.342","9.3","19.7","0.472","6","8.2","0.731","5","9.1","14.1","3","1.3","1.8","4","4","25.4","106","106",1991
"65","Bimbo Coles","PG","22","MIA","82","9","1355","5.8","14","0.412","0.2","1.2","0.176","5.6","12.8","0.435","2.5","3.4","0.747","2","3.5","5.5","8.3","2.3","0.4","3.5","5.3","14.3","98","109",1991
"66","Steve Colter","PG","28","SAC","19","0","251","4.6","11.3","0.411","1","2.8","0.357","3.6","8.5","0.429","1.4","2","0.7","1","4.2","5.3","7.5","2.2","0.2","2.2","5.5","11.7","103","110",1991
"67","Lester Conner","PG","31","TOT","74","4","1008","4.7","10.1","0.464","0","0.2","0","4.7","9.9","0.475","3.3","4.6","0.723","1","4.4","5.5","8","4.1","0.1","2.8","3.7","12.7","108","105",1991
"68","Anthony Cook","PF","23","DEN","58","25","1121","4.4","10.7","0.417","0","0.1","0","4.4","10.5","0.421","2.7","4.9","0.55","5","7.2","12.3","1","1.3","2.7","1.9","3.8","11.6","100","113",1991
"69","Wayne Cooper","C","34","POR","67","1","746","3.6","9.3","0.393","0","0.1","0","3.6","9.2","0.396","2.1","2.7","0.786","3.5","8.6","12","1.4","0.4","3.9","1.4","7.7","9.4","103","103",1991
"70","Tyrone Corbin","SF","28","MIN","82","82","3196","9.5","21.3","0.448","0","0.2","0.2","9.5","21.2","0.45","4.8","6","0.798","3","6.6","9.6","5.6","2.6","0.9","3.4","4.2","23.9","105","109",1991
"71","Dave Corzine","C","34","SEA","28","0","147","5.8","12.9","0.447","0","0","0","5.8","12.9","0.447","4.4","7.5","0.591","3.4","7.8","11.2","1.4","1.7","1.7","0.7","6.1","16","115","107",1991
"72","Pat Cummings","PF","34","UTA","4","0","26","7.8","11.6","0.667","0","0","0","7.8","11.6","0.667","13.6","19.4","0.7","5.8","3.9","9.7","0","0","0","3.9","15.5","29.1","128","111",1991
"73","Terry Cummings","PF","29","SAS","67","62","2195","11.2","23.1","0.484","0.2","0.7","0.212","11","22.3","0.493","3.6","5.3","0.683","4.3","7.3","11.6","3.5","1.4","0.7","2.9","5","26.1","107","104",1991
"74","Earl Cureton","PF","33","CHH","9","1","159","2.5","7.4","0.333","0","0.3","0","2.5","7.1","0.348","0.3","0.9","0.333","1.9","9.3","11.2","0.9","0","0.9","1.9","5","5.3","70","111",1991
"75","Dell Curry","SG","26","CHH","76","14","1515","11","23.3","0.471","1","2.8","0.372","9.9","20.5","0.485","3.1","3.7","0.842","1.5","5","6.5","5.4","2.4","0.8","2.6","4.1","26.1","106","110",1991
"76","Quintin Dailey","SG","30","SEA","30","0","299","12.2","25.9","0.471","0","0.2","0","12.2","25.7","0.474","6.3","10.3","0.613","1.8","3.5","5.3","2.7","1.2","0.2","3.2","4.2","30.7","104","113",1991
"77","Adrian Dantley*","SF","35","MIL","10","0","126","7.5","19.8","0.38","0.4","1.2","0.333","7.1","18.6","0.383","7.1","10.3","0.692","3.2","2","5.2","3.6","2","0","2.4","3.2","22.6","103","111",1991
"78","Brad Daugherty","C","25","CLE","76","76","2946","10.4","19.8","0.524","0","0.1","0","10.4","19.7","0.525","7.4","9.9","0.751","3","11.2","14.2","4.3","1.3","0.8","3.6","3.3","28.2","112","106",1991
"79","Brad Davis","PG","35","DAL","80","6","1426","5.7","13.3","0.426","0.8","3","0.259","4.9","10.3","0.476","3.3","4.2","0.771","0.5","3.8","4.2","8.2","1.6","0.6","2.8","7.6","15.4","105","112",1991
"80","Terry Davis","PF","23","MIA","55","17","996","5.6","11.5","0.487","0","0.1","0.5","5.5","11.4","0.487","3.3","6","0.556","5.2","7.7","12.9","1.9","0.9","1.4","1.7","6.3","14.6","111","108",1991
"81","Walter Davis","SG","36","TOT","71","14","1483","11.9","25.4","0.468","0.3","1.1","0.306","11.6","24.4","0.475","3.2","3.4","0.915","2.1","3.2","5.3","3.7","2.4","0.1","2.6","4.4","27.2","106","113",1991
"82","Johnny Dawkins","PG","27","PHI","4","4","124","10.5","16.6","0.634","0.4","1.6","0.25","10.1","15","0.676","4","4.4","0.909","0","6.5","6.5","11.3","1.2","0","3.2","1.6","25.5","131","110",1991
"83","Tony Dawson","SF","23","SAC","4","0","17","11.9","20.9","0.571","3","3","1","8.9","17.9","0.5","0","0","0","6","0","6","0","0","0","3","0","26.8","112","118",1991
"84","Byron Dinkins","PG","23","TOT","12","0","149","4.6","11.1","0.412","0","0","0","4.6","11.1","0.412","2.6","2.9","0.889","0","3.9","3.9","6.2","0.7","0","4.2","4.9","11.8","86","109",1991
"85","Vlade Divac*","C","22","LAL","82","81","2310","7.9","14.1","0.565","0.1","0.3","0.357","7.8","13.8","0.57","4.3","6.2","0.703","4.5","10.2","14.7","2","2.3","2.8","3.2","5.5","20.3","114","99",1991
"86","James Donaldson","C","33","DAL","82","82","2800","6","11.2","0.532","0","0","0","6","11.2","0.532","3","4.2","0.721","3.7","9.6","13.2","1.3","0.6","1.7","2.7","3.3","14.9","107","109",1991
"87","Sherman Douglas","PG","24","MIA","73","73","2562","10","19.9","0.504","0.1","0.6","0.129","10","19.3","0.516","5.4","7.8","0.686","1.5","2.5","3.9","11.8","2.3","0.1","5.1","3.4","25.5","108","110",1991
"88","Greg Dreiling","C","28","IND","73","42","1031","4.6","9.1","0.505","0","0.1","0","4.6","9","0.51","3","4.9","0.6","3.1","8.9","11.9","2.4","1.1","1.4","2.7","8.3","12.1","103","110",1991
"89","Larry Drew","PG","32","LAL","48","2","496","5.6","12.9","0.432","1.4","3.4","0.424","4.1","9.5","0.435","1.7","2.3","0.773","0.5","3","3.5","12.1","1.5","0.1","5","4.1","14.3","100","109",1991
"90","Clyde Drexler*","SG","28","POR","82","82","2852","10.8","22.4","0.482","1","3.2","0.319","9.8","19.2","0.509","7","8.8","0.794","3.5","5.6","9.1","8.3","2.4","1","3.9","3.8","29.6","117","103",1991
"91","Kevin Duckworth","C","26","POR","81","81","2511","9.9","20.6","0.481","0","0","0","9.9","20.6","0.482","4.6","5.9","0.772","3.4","6.7","10.1","1.7","0.6","0.6","3.5","4.8","24.4","103","107",1991
"92","Chris Dudley","C","25","NJN","61","25","1560","5.3","12.9","0.408","0","0","0","5.3","12.9","0.408","2.9","5.5","0.534","7.1","8.7","15.8","1.1","1.2","4.7","2.5","6.7","13.5","98","104",1991
"93","Joe Dumars*","SG","27","DET","80","80","3046","10.7","22.2","0.481","0.2","0.8","0.311","10.4","21.4","0.488","6.4","7.1","0.89","1.1","2.1","3.2","7.6","1.5","0.1","3.2","2.3","27.9","115","108",1991
"94","T.R. Dunn","SG","35","DEN","17","3","217","4.1","9.1","0.447","0.2","0.8","0.25","3.9","8.4","0.465","1.8","1.9","0.9","3.9","4.3","8.2","4.7","2.3","0.2","1.4","5.8","10.1","118","115",1991
"95","Ledell Eackles","SG","24","WSB","67","17","1616","10.5","23.2","0.453","0.4","1.8","0.237","10.1","21.4","0.471","5","6.8","0.739","1.4","2.5","3.9","4.1","1.4","0.3","3.5","3.7","26.4","100","112",1991
"96","Mark Eaton","C","34","UTA","80","80","2580","3.3","5.7","0.579","0","0","0","3.3","5.7","0.579","1.4","2.2","0.634","3.6","9.5","13","1","0.8","3.7","1.9","5.8","8","109","103",1991
"97","Blue Edwards","SF","25","UTA","62","56","1611","7.6","14.5","0.526","0.2","0.8","0.25","7.4","13.8","0.541","2.6","3.7","0.701","1.6","4.7","6.3","3.4","1.8","0.9","3.3","6.3","18","101","106",1991
"98","James Edwards","C","35","DET","72","70","1903","10.5","21.7","0.484","0","0.1","0.5","10.5","21.7","0.484","5.9","8.1","0.729","2.5","5.1","7.6","1.8","0.3","0.8","3.5","6.8","26.9","105","108",1991
"99","Kevin Edwards","SG","25","MIA","79","16","2000","9.2","22.4","0.41","0.6","2","0.286","8.6","20.4","0.422","4.1","5.1","0.803","1.9","3","5","5.8","3.1","1.1","3.9","3.7","23.1","97","107",1991
"100","Craig Ehlo","SG","29","CLE","82","68","2766","6.3","14.1","0.445","0.9","2.7","0.329","5.4","11.4","0.473","1.7","2.6","0.679","2.6","4.5","7.1","6.9","2.2","0.6","2.9","3.8","15.2","103","109",1991
"101","Mario Elie","SF-SG","27","TOT","33","0","644","5.7","11.5","0.497","0.3","0.7","0.4","5.4","10.7","0.503","5.4","6.4","0.843","3.3","4.6","7.9","3.2","1.4","0.7","2.2","6.1","17.1","122","112",1991
"102","Sean Elliott","SF","22","SAS","82","82","3044","7.6","15.6","0.49","0.3","1","0.313","7.3","14.6","0.502","5.2","6.4","0.808","2.3","5","7.3","3.8","1.1","0.5","2.4","3","20.8","115","107",1991
"103","Dale Ellis","SG","30","TOT","51","24","1424","11.9","25.2","0.474","2","5.5","0.363","9.9","19.7","0.504","4.2","5.8","0.723","2.3","3.8","6.1","3.3","1.7","0.3","2.8","3.9","30","110","111",1991
"104","Pervis Ellison","C","23","WSB","76","30","1942","8.3","16.1","0.513","0","0.2","0","8.3","16","0.517","3.5","5.4","0.65","5.7","9.1","14.8","2.6","1.2","4","3.7","6.8","20","104","104",1991
"105","A.J. English","SG","23","WSB","70","12","1443","8.6","19.5","0.439","0.1","1.1","0.097","8.5","18.4","0.458","3.8","5.4","0.707","2.3","2.8","5","6","0.9","0.5","3.9","4.3","21","97","113",1991
"106","Alex English*","SF","37","DAL","79","26","1748","9.4","21.4","0.439","0","0","0","9.4","21.4","0.439","3.5","4.1","0.85","3.1","4.3","7.4","3.1","1.2","0.7","2.9","4.1","22.3","98","113",1991
"107","Patrick Ewing*","C","28","NYK","81","81","3104","13.8","26.8","0.514","0","0.1","0","13.8","26.7","0.516","7.6","10.1","0.745","3.2","11.6","14.7","4","1.3","4.2","4.7","4.7","35.1","107","101",1991
"108","Jim Farmer","SG","26","TOT","27","1","456","9.4","20.7","0.453","0.5","2.1","0.217","8.9","18.6","0.48","4.5","6","0.738","2.7","3.6","6.3","3.5","1.2","0.2","3.5","5.4","23.7","102","118",1991
"109","Dave Feitl","C","28","HOU","52","2","372","6.8","18.3","0.371","0","0.4","0","6.8","18","0.38","4.3","5.8","0.75","3.8","9.3","13.1","1","0.4","1.6","3.3","6.8","18","90","104",1991
"110","Duane Ferrell","SF","25","ATL","78","2","1165","7.3","14.9","0.489","0.1","0.1","0.667","7.2","14.8","0.487","5.2","6.5","0.801","4.1","3.4","7.5","2.3","1.4","1.1","3.3","6.3","19.8","110","112",1991
"111","Danny Ferry","PF","24","CLE","81","2","1661","8.4","19.5","0.428","0.7","2.3","0.299","7.7","17.2","0.445","3.8","4.6","0.816","3","5.7","8.7","4.3","1.3","0.8","3.6","7","21.2","98","110",1991
"112","Vern Fleming","PG","28","IND","69","45","1929","8.9","16.8","0.531","0.1","0.5","0.222","8.8","16.4","0.539","4","5.5","0.729","2.1","3.3","5.4","9.2","1.9","0.3","3.4","2.9","22","115","114",1991
"113","Sleepy Floyd","PG","30","HOU","82","4","1850","10.2","24.7","0.411","1.3","4.6","0.273","8.9","20.1","0.443","4.9","6.5","0.752","1.4","2.8","4.2","8.4","2.5","0.4","3.7","3.2","26.5","104","106",1991
"114","Greg Foster","PF","22","WSB","54","3","606","7.9","17.1","0.46","0","0.4","0","7.9","16.7","0.471","3.4","5","0.689","4.2","8","12.3","3","1","1.8","3.7","9.1","19.2","98","107",1991
"115","Anthony Frederick","SF","26","SAC","35","3","475","7.1","17.9","0.399","0","0","0","7.1","17.9","0.399","4.6","6.4","0.717","3.8","5.1","9","4.7","2.3","1.4","4.3","5.3","18.9","91","108",1991
"116","Corey Gaines","SG","25","DEN","10","2","226","5.2","13.1","0.4","0.9","3.9","0.238","4.3","9.2","0.469","4.1","4.9","0.846","0.7","1.9","2.6","17","1.9","0.4","4.3","4.7","15.5","111","117",1991
"117","Kevin Gamble","SF","25","BOS","82","76","2706","9.9","16.8","0.587","0","0.1","0","9.9","16.7","0.592","3.3","4.1","0.815","1.5","3.3","4.8","4.6","1.8","0.6","2.7","4.3","23.1","120","110",1991
"118","Winston Garland","PG","26","LAC","69","26","1702","6.2","14.7","0.426","0.1","0.7","0.154","6.1","13.9","0.44","3.3","4.4","0.752","1.3","4.3","5.6","9","2.7","0.3","3.3","5.3","15.9","102","107",1991
"119","Tom Garrick","SG","24","LAC","67","0","949","5.1","12","0.424","0","1.1","0","5.1","10.8","0.467","3","4","0.759","2","4.4","6.4","11.3","3.1","0.1","3.3","5.1","13.2","105","106",1991
"120","Kenny Gattison","PF","26","CHH","72","6","1552","7.7","14.5","0.532","0","0.1","0","7.7","14.5","0.534","5.2","7.9","0.661","4.3","7.7","12.1","1.4","1.5","2.1","3.2","6.7","20.7","108","108",1991
"121","Tate George","PG","22","NJN","56","11","594","6.5","15.7","0.415","0","0.2","0","6.5","15.6","0.419","2.6","3.3","0.8","1.5","2.3","3.8","8.5","2","0.4","3.4","4.7","15.6","99","111",1991
"122","Derrick Gervin","PF","27","NJN","56","4","743","10.7","25.6","0.416","0.5","1.8","0.25","10.2","23.8","0.429","5.9","7.4","0.789","2.6","4.6","7.2","2","1.2","1.2","2.9","5.7","27.7","101","110",1991
"123","Kendall Gill","SG","22","CHH","82","36","1944","9.5","21.2","0.45","0.1","0.4","0.143","9.5","20.9","0.455","3.9","4.6","0.835","2.7","4","6.7","7.7","2.6","1","4.1","4.7","23","100","110",1991
