"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"16","Del Beshore","PG","23","CHI","68","0","869","4.8","13.6","0.352","0.5","1.4","0.385","4.2","12.1","0.348","3.1","4.7","0.667","0.9","2.5","3.4","7.5","3.1","0.3","5.6","5.7","13.2","80","107",1980
"17","Henry Bibby","PG","30","PHI","82","0","2035","5.7","14.3","0.401","0.3","1.2","0.212","5.5","13.1","0.418","5.2","6.5","0.79","1.5","3.3","4.8","7","1.4","0.1","3.4","3.7","16.9","102","105",1980
"18","Larry Bird*","PF","23","BOS","82","82","2955","11","23.2","0.474","0.9","2.3","0.406","10.1","20.9","0.481","4.8","5.7","0.836","3.4","10.1","13.5","5.9","2.3","0.8","4.2","4.4","27.6","109","98",1980
"19","Otis Birdsong","SG","24","KCK","82","0","2885","12.6","24.9","0.505","0.2","0.6","0.278","12.4","24.3","0.511","4.6","6.6","0.694","2.7","2.6","5.3","3.3","2.2","0.4","2.9","3.6","30","108","103",1980
"20","Ron Boone","SG","33","TOT","81","0","2392","8.3","18.8","0.443","0.4","1","0.38","7.9","17.7","0.446","3.6","4","0.893","1.1","3.5","4.7","6.3","2","0.1","4","4.8","20.6","98","112",1980
"21","Lawrence Boston","PF","23","WSB","13","0","125","9","19.5","0.462","0","0","0","9","19.5","0.462","3","4.9","0.615","7.1","7.5","14.6","0.7","1.5","0.7","3","9.4","21","100","105",1980
"22","Tom Boswell","PF","26","TOT","79","0","2077","8.1","14.3","0.564","0.1","0.2","0.5","7.9","14.1","0.566","4.8","6.4","0.755","3.4","6.9","10.3","3.8","0.7","0.9","4.2","6.3","21","110","111",1980
"23","Winford Boynes","SG","22","NJN","64","0","1102","9.1","19.2","0.473","0","0.2","0","9.1","19","0.477","4.3","5.6","0.765","2.1","3.4","5.5","3.9","2.4","0.8","3.9","5.4","22.4","99","104",1980
"24","Alonzo Bradley","SF","26","HOU","22","0","96","8.4","23.7","0.354","0.5","0.5","1","7.9","23.2","0.34","3","4.4","0.667","1","2","3","1.5","1.5","0","4","4.4","20.3","81","112",1980
"25","Dudley Bradley","SG","22","IND","82","0","2027","6.2","13.8","0.452","0","0.1","0.4","6.2","13.7","0.452","3.1","3.9","0.782","1.6","3.5","5.1","5.7","4.8","1.1","3.8","4.4","15.6","98","102",1980
"26","Mike Bratz","PG","24","PHO","82","0","1589","7.8","19.8","0.392","0.6","2.5","0.244","7.1","17.3","0.413","4.1","4.7","0.87","1.4","3.4","4.8","6.4","2.7","0.3","3.9","4.8","20.2","94","103",1980
"27","Jim Brewer","PF","28","POR","67","0","1016","4.3","8.8","0.489","0","0.2","0","4.3","8.6","0.503","0.7","1.4","0.483","4.8","7.5","12.3","3.6","2","2.1","2.3","6.2","9.3","105","102",1980
"28","Ron Brewer","SG","24","POR","82","0","2815","9.5","20.4","0.464","0.1","0.6","0.188","9.4","19.9","0.471","3.2","3.8","0.84","0.9","2.8","3.7","3.7","1.7","0.8","2.9","2.7","22.2","103","107",1980
"29","Junior Bridgeman","SF","26","MIL","81","0","2316","12","25.1","0.478","0.1","0.5","0.185","11.9","24.6","0.484","4.7","5.4","0.865","2.1","4","6.1","4.8","1.9","0.4","3.5","4.4","28.8","107","105",1980
"30","Allan Bristow","SF","28","UTA","82","0","2304","8","16.8","0.48","0","0.1","0.286","8","16.6","0.482","4.2","5.2","0.811","3.6","7.3","10.9","7.3","1.9","0.1","3.8","4.5","20.3","108","110",1980
"31","Fred Brown","SG","31","SEA","80","0","1701","11.2","23.4","0.479","1.1","2.4","0.443","10.1","20.9","0.483","3.1","3.7","0.837","1","3.3","4.3","4.8","1.8","0.5","2.9","3.2","26.6","109","104",1980
"32","John Brown","SF","28","TOT","32","0","385","4.7","13.2","0.352","0","0","0","4.7","13.2","0.352","4.8","6.1","0.792","3.3","5.7","9","2.3","0.4","0.5","3.7","8.8","14.1","90","106",1980
"33","Roger Brown","C","29","CHI","4","0","37","1.3","3.8","0.333","0","0","0","1.3","3.8","0.333","0","0","0","2.5","10.2","12.7","1.3","0","3.8","0","5.1","2.5","111","105",1980
"34","Joe Bryant","PF","25","SDC","81","0","2328","6","13.9","0.431","0.1","0.7","0.147","5.9","13.2","0.446","3.3","4.4","0.742","3.5","7","10.5","2.9","2.1","0.8","3.5","5.2","15.3","97","108",1980
"35","Quinn Buckner","PG","25","MIL","67","0","1690","8.5","18.2","0.467","0.1","0.1","0.4","8.4","18","0.468","2.9","4","0.734","1.9","4.7","6.6","10.6","3.7","0.1","4.1","5.6","19.9","105","101",1980
"36","Tom Burleson","C","27","KCK","37","0","272","6.2","17.8","0.346","0","0.5","0","6.2","17.3","0.356","3.9","6.8","0.575","3.9","8.4","12.3","3.4","1.4","2.2","4.3","8.4","16.2","82","99",1980
"37","Don Buse","PG","29","PHO","81","0","2499","4.8","10.8","0.443","0.3","1.4","0.241","4.4","9.3","0.475","1.6","2.3","0.664","1.3","3","4.3","5.9","2.4","0.2","1.7","2","11.5","106","104",1980
"38","Marty Byrnes","SF","23","LAL","32","0","194","5.9","11.9","0.5","0","0","0","5.9","11.9","0.5","3.1","3.6","0.867","2.1","4.3","6.4","3.1","1.2","0.2","5.2","7.6","15","91","107",1980
"39","Corky Calhoun","SF","29","IND","7","0","30","6.1","13.8","0.444","0","0","0","6.1","13.8","0.444","0","3.1","0","10.7","4.6","15.3","0","3.1","0","1.5","9.2","12.3","101","105",1980
"40","Mack Calvin","PG","32","UTA","48","0","772","6.4","14.5","0.441","0.1","0.7","0.091","6.3","13.8","0.458","6.7","7.5","0.897","0.8","4.5","5.4","8.5","1.7","0","3.6","4.6","19.5","110","112",1980
"41","Austin Carr","SG","31","CLE","77","0","1595","11.1","23.9","0.465","0.1","0.2","0.333","11.1","23.7","0.466","3.6","4.9","0.738","2.3","2.4","4.7","4.3","1.1","0.1","3.1","3.4","25.9","103","110",1980
"42","Kenny Carr","PF","24","TOT","79","0","1838","9.3","19","0.492","0","0.1","0","9.3","18.9","0.495","4.3","6.5","0.658","4.9","9.6","14.5","1.9","1.6","1.3","3.8","6.1","23","103","103",1980
"43","M.L. Carr","SF","29","BOS","82","7","1994","8.5","17.9","0.474","0.3","1","0.293","8.2","16.9","0.485","4.2","5.7","0.739","2.5","5.3","7.7","3.7","2.8","0.8","3.4","5","21.4","105","100",1980
"44","Bob Carrington","SG","26","SDC","10","0","134","5.3","13.1","0.405","0","0.7","0","5.3","12.4","0.429","2.1","2.8","0.75","2.1","2.5","4.6","1.1","1.4","0.4","1.8","6.4","12.7","95","113",1980
"45","Ron Carter","SG","23","IND","13","0","117","5.9","14.5","0.405","0","0","0","5.9","14.5","0.405","0.8","2.7","0.286","2","5.5","7.5","3.5","0.8","1.2","3.9","7.5","12.6","78","108",1980
"46","Bill Cartwright","C","22","NYK","82","0","3150","9.5","17.4","0.547","0","0","0","9.5","17.4","0.547","6.5","8.1","0.797","2.8","7.6","10.4","2.4","0.7","1.4","3.2","4","25.5","117","108",1980
"47","Harvey Catchings","C","28","MIL","72","0","1366","3.3","8.4","0.398","0","0","0","3.3","8.3","0.399","1.3","2.1","0.629","5.6","8.4","14.1","2.8","0.8","5.6","2.3","6.6","8","99","100",1980
"48","Don Chaney","SG","33","BOS","60","0","523","6","16.9","0.354","0.1","0.5","0.167","5.9","16.4","0.361","2.9","3.8","0.762","2.8","3.8","6.5","3.4","2.8","1","3","7.2","14.9","89","101",1980
"49","Maurice Cheeks*","PG","23","PHI","79","0","2623","6.3","11.7","0.54","0.1","0.2","0.444","6.3","11.6","0.541","3.2","4.1","0.779","1.3","3.5","4.9","9.9","3.3","0.6","3.8","3.5","16","111","101",1980
"50","Phil Chenier","SG","29","TOT","43","0","850","7.4","19.1","0.39","0.3","0.7","0.417","7.2","18.4","0.389","2.7","3.7","0.731","1","3.2","4.3","4.9","1.8","0.8","3","3","17.8","91","108",1980
"51","Jim Chones","C","30","LAL","82","0","2394","7.2","14.6","0.489","0","0","0","7.2","14.6","0.491","2.4","3.3","0.74","2.8","8.1","10.9","2.9","1.1","1.3","3.4","5.2","16.7","100","104",1980
"52","Jim Cleamons","PG","30","TOT","79","0","1789","5.6","11.7","0.476","0.2","0.8","0.226","5.4","10.9","0.494","2.2","2.9","0.743","1.4","2.6","4","7.5","1.5","0.3","2.8","3.5","13.5","105","109",1980
"53","Doug Collins","SG","28","PHI","36","0","963","9.2","19.8","0.466","0","0","0","9.2","19.8","0.467","5.5","6","0.911","1.4","3.1","4.5","4.8","1.5","0.3","4","3.7","24","104","105",1980
"54","Jeff Cook","PF","23","PHO","66","0","904","6.5","13.9","0.469","0","0.2","0","6.5","13.8","0.474","5.3","6.5","0.806","4.6","7.6","12.2","4.3","1.4","0.9","3.6","5.2","18.3","108","102",1980
"55","Michael Cooper","SG","23","LAL","82","0","1973","7.1","13.5","0.524","0.1","0.5","0.25","7","13","0.534","2.6","3.3","0.776","2.4","3","5.4","5.2","2","0.9","3.3","5","16.9","108","106",1980
"56","Wayne Cooper","PF","23","GSW","79","0","1781","9.8","20.1","0.489","0","0.1","0.25","9.8","20","0.491","3.6","4.9","0.751","5.4","8.2","13.6","1.1","0.5","2.1","3.8","6.6","23.4","102","106",1980
"57","Hollis Copeland","SF","24","NYK","75","0","1142","7.2","14.5","0.495","0","0.1","0","7.2","14.4","0.497","2.5","3.4","0.733","2.8","3.4","6.2","3.2","2.4","1","3.3","6.1","16.9","101","108",1980
"58","Dave Corzine","C","23","WSB","78","0","826","5.1","12.2","0.417","0","0","0","5.1","12.2","0.417","2.5","3.9","0.662","5.9","9.4","15.3","3.6","0.5","1.8","3.4","6.8","12.7","96","104",1980
"59","John Coughran","SF","28","GSW","24","0","160","8.7","24.2","0.358","0.6","2.7","0.222","8.1","21.5","0.375","2.4","4.2","0.571","0.6","5.1","5.7","3.6","2.1","0.3","3.9","7.2","20.3","79","107",1980
"60","Dave Cowens*","C","31","BOS","66","55","2159","9.1","20.2","0.453","0","0.3","0.083","9.1","19.9","0.458","2.1","2.6","0.779","2.7","8.8","11.6","4.5","1.5","1.3","2.3","4.7","20.4","104","100",1980
"61","Charlie Criss","PG","31","ATL","81","0","1794","6.7","15.6","0.431","0","0.5","0.059","6.7","15.2","0.442","4.7","5.7","0.811","0.7","2.4","3.1","6.7","2","0.1","3.5","3.6","18.2","102","106",1980
"62","Terry Crosby","PG","23","KCK","4","0","28","3.3","6.6","0.5","0","0","0","3.3","6.6","0.5","3.3","3.3","1","0","1.7","1.7","11.6","0","0","8.3","6.6","10","81","109",1980
"63","Pat Cummings","C","23","MIL","71","0","900","9.7","19.3","0.505","0","0","0","9.7","19.3","0.505","4.9","6.4","0.764","4.2","8.2","12.4","2.8","1.1","0.9","3.9","7.3","24.4","107","103",1980
"64","Bob Dandridge","SF","32","WSB","45","0","1457","10.6","23.4","0.451","0.1","0.4","0.182","10.5","23.1","0.455","3.9","4.9","0.809","2","5.9","7.9","5.7","0.9","1.2","3.9","3.6","25.1","99","107",1980
"65","Adrian Dantley*","SF","24","UTA","68","0","2674","13.4","23.3","0.576","0","0","0","13.4","23.3","0.577","8.1","9.7","0.842","3.4","6.1","9.5","3.5","1.8","0.3","4.3","3.9","35","119","110",1980
"66","Brad Davis","PG","24","TOT","18","0","268","6.4","11.4","0.556","0","0.2","0","6.4","11.3","0.565","2.4","2.9","0.813","0.7","2.4","3.1","9.1","2.4","0.2","2.5","5.1","15.1","118","111",1980
"67","Harry Davis","SF","24","SAS","4","0","30","8.8","17.5","0.5","0","0","0","8.8","17.5","0.5","1.5","2.9","0.5","2.9","5.8","8.8","0","1.5","0","4.4","11.7","19","87","110",1980
"68","Johnny Davis","PG","24","IND","82","0","2912","7.8","18.3","0.428","0.1","0.7","0.095","7.8","17.6","0.44","4.8","5.6","0.864","1.6","2","3.6","6.9","1.7","0.4","3.2","2.8","20.5","106","110",1980
"69","Walter Davis","SF","25","PHO","75","0","2309","13","23.1","0.563","0","0.1","0","13","23","0.565","5.9","7.2","0.819","1.5","3.9","5.4","6.7","2.3","0.4","4.8","4","32","112","104",1980
"70","Darryl Dawkins","C","23","PHI","80","0","2541","9.1","17.3","0.522","0","0.1","0","9.1","17.2","0.526","3.5","5.3","0.653","3.6","9.1","12.7","2.7","0.9","2.6","4.2","6","21.6","101","100",1980
"71","Paul Dawkins","SF","22","UTA","57","0","776","8.9","19","0.47","0.1","0.3","0.2","8.9","18.7","0.475","2.1","3","0.688","2.7","5.3","7.9","4.9","2.1","0.6","4.8","7.1","20","92","110",1980
"72","Greg Deane","SG","22","UTA","7","0","48","2","11.3","0.182","1","1","1","1","10.2","0.1","5.1","7.2","0.714","2","4.1","6.1","6.1","0","0","3.1","3.1","10.2","84","116",1980
"73","Larry Demic","PF","22","NYK","82","0","1872","5.5","12.7","0.436","0","0","0","5.5","12.7","0.436","2.6","4.4","0.601","4.7","6.9","11.6","1.5","1.3","0.7","4","7.4","13.7","89","108",1980
"74","Coby Dietrick","C","31","CHI","79","0","1830","5.8","12.9","0.454","0","0.2","0.111","5.8","12.6","0.46","2.3","3","0.763","2.6","6.7","9.3","5.6","2.3","1.3","2.9","5.9","14","102","105",1980
"75","Leon Douglas","C","25","DET","70","0","1782","5.6","11.4","0.486","0","0","0","5.6","11.4","0.487","3.1","4.7","0.676","4.3","8.3","12.6","3","0.8","1.6","3.2","6.3","14.3","103","109",1980
"76","John Drew","SF","25","ATL","80","0","2306","11.3","24.9","0.453","0","0.1","0","11.3","24.7","0.455","10.3","13.6","0.757","4.3","5.6","9.9","2.1","1.9","0.5","5.1","6.6","32.8","105","103",1980
"77","Terry Duerod","SG","23","DET","67","0","1331","9.5","20.1","0.472","0.5","1.8","0.283","9","18.3","0.49","1.5","2.2","0.682","1","2.3","3.3","3.9","1.4","0.4","2.7","3.4","21","100","113",1980
"78","Mike Dunleavy","PG","25","HOU","51","0","1036","6.8","14.6","0.464","0.1","0.9","0.15","6.6","13.7","0.485","5.1","6.1","0.828","1.2","3.4","4.6","9.6","1.8","0.2","5","5.5","18.8","104","110",1980
"79","T.R. Dunn","SG","24","POR","82","0","1841","6.3","14.6","0.436","0","0.1","0","6.3","14.5","0.438","2.2","2.9","0.757","3.5","5.1","8.6","3.9","2.7","0.8","2.4","3.8","14.9","102","103",1980
"80","James Edwards","C","24","IND","82","0","2314","10.5","20.5","0.512","0","0","0","10.5","20.5","0.512","4.6","6.7","0.681","3.6","7.9","11.5","2.5","1.1","2.1","2.6","6.4","25.6","112","105",1980
"81","Bob Elliott","PF","24","NJN","54","0","722","6.3","14.3","0.443","0.1","0.3","0.25","6.3","14","0.446","6.5","9.5","0.684","4.2","7.4","11.6","3.3","1.8","0.9","5.5","6.1","19.2","94","102",1980
"82","Bo Ellis","PF","25","DEN","48","0","502","5.6","12.5","0.449","0","0.3","0","5.6","12.2","0.459","3.7","4.9","0.755","4.7","6","10.7","2.8","0.9","2.2","2.2","6.2","14.9","109","108",1980
"83","Len Elmore","C","27","KCK","58","0","915","5.3","12.3","0.43","0","0","0","5.3","12.3","0.43","2.6","3.8","0.689","3.8","9.3","13.1","3.3","2.1","2","3.4","7.8","13.2","93","97",1980
"84","Alex English*","SF","26","TOT","78","0","2401","10.6","21.3","0.497","0","0.1","0.333","10.6","21.2","0.498","4","5.1","0.789","5.2","6.4","11.6","4.3","1.4","1.2","4.1","4","25.3","106","107",1980
"85","Julius Erving*","SF","29","PHI","78","0","2812","13.9","26.7","0.519","0.1","0.3","0.2","13.8","26.4","0.523","7","8.8","0.787","3.6","6","9.5","5.9","2.8","2.3","4.7","3.4","34.8","111","99",1980
"86","Earl Evans","PF","24","DET","36","0","381","7.4","16.5","0.45","0.8","2.1","0.389","6.6","14.3","0.459","2.8","4.9","0.571","3.1","5.8","8.8","4.4","1.6","0.1","4.2","7.5","18.5","95","110",1980
"87","Mike Evans","SG","24","SAS","79","0","1246","7.3","16.3","0.448","0.4","1.5","0.286","6.9","14.9","0.464","2","3","0.682","1","2.7","3.8","8.1","2.1","0.3","4.5","6.8","17.1","94","110",1980
"88","Eric Fernsten","PF","26","BOS","56","0","431","7.7","16.6","0.464","0","0","0","7.7","16.6","0.464","3.6","5.6","0.635","4.3","6.1","10.4","3","1.8","1.3","2.2","4.7","19","108","101",1980
"89","Chris Ford","SG","31","BOS","73","73","2115","7.3","15.7","0.465","1.5","3.6","0.427","5.7","12.1","0.477","1.9","2.5","0.754","1.7","2.3","4","4.8","2.5","0.6","2.3","3.9","18","111","104",1980
"90","Don Ford","SF","27","TOT","73","0","999","6","12.6","0.478","0","0.1","0.333","6","12.4","0.48","2.1","2.4","0.849","2","6.5","8.5","3","1","1","2.3","6","14.1","104","106",1980
"91","Phil Ford","PG","23","KCK","82","0","2621","8.7","18.8","0.462","0.1","0.4","0.174","8.6","18.4","0.469","6.1","7.5","0.818","0.5","2.5","3.1","10.8","2.4","0.1","5","3.7","23.6","104","103",1980
"92","Walt Frazier*","PG","34","CLE","3","0","27","6.7","18.5","0.364","0","1.7","0","6.7","16.8","0.4","3.4","3.4","1","1.7","3.4","5","13.5","3.4","1.7","6.7","3.4","16.8","87","104",1980
"93","World B. Free","SG","26","SDC","68","0","2585","13.5","28.5","0.474","0.2","0.5","0.36","13.3","28","0.476","10.5","13.9","0.753","2.4","2","4.4","5.2","1.5","0.6","4.2","3.6","37.6","112","113",1980
"94","Terry Furlow","SG","25","TOT","76","0","2122","9.9","21.4","0.464","0.6","1.9","0.293","9.4","19.5","0.481","4","4.5","0.872","1.6","2.9","4.5","6.8","1.7","0.5","3.8","2.3","24.4","104","111",1980
"95","Mike Gale","PG","29","SAS","67","0","1474","5.1","11.2","0.454","0.1","0.4","0.154","5","10.8","0.464","2.9","3.6","0.808","1","3.5","4.5","9.3","3.7","0.4","3.4","4","13.1","104","107",1980
"96","Gary Garland","PG","22","DEN","78","0","1106","6.5","14.9","0.435","0.3","0.8","0.316","6.2","14.1","0.442","0.8","1.1","0.692","2.1","3.7","5.8","6.1","2.3","0.2","3","3.3","13.9","95","109",1980
"97","Gus Gerard","SF","26","KCK","73","0","869","8.5","18.6","0.457","0.1","0.2","0.333","8.5","18.5","0.458","3.5","5.4","0.66","4.1","5.4","9.5","2.3","2.2","1.4","2.6","5.1","20.6","101","100",1980
"98","George Gervin*","SG","27","SAS","78","0","2934","15.3","29","0.528","0.5","1.5","0.314","14.8","27.5","0.54","7.5","8.9","0.852","2.3","3.7","6","3","1.6","1.2","3.8","3.1","38.6","115","110",1980
"99","John Gianelli","C","29","UTA","17","0","285","4","11.4","0.348","0","0","0","4","11.4","0.348","1.6","2.8","0.563","2.4","8.3","10.7","2.9","1","1.2","3.8","4.5","9.5","75","110",1980
"100","Artis Gilmore*","C","30","CHI","48","0","1568","9.2","15.4","0.595","0","0","0","9.2","15.4","0.595","7.4","10.3","0.712","3.2","9.7","13","4","0.9","1.8","4","5","25.7","117","105",1980
"101","Jack Givens","SF","23","ATL","82","0","1254","7","18.3","0.385","0","0.1","0","7","18.2","0.386","4.1","5","0.828","4.4","5","9.4","2.3","2","0.7","2.3","5.1","18.2","101","103",1980
"102","Mike Glenn","SG","24","NYK","75","0","800","10.6","20.5","0.516","0.1","0.6","0.2","10.5","19.9","0.525","3.5","4.1","0.863","1.2","2.5","3.7","4.8","2","0.4","2.1","4.5","24.8","115","110",1980
"103","Glen Gondrezick","SF","24","DEN","59","0","1020","6.7","13","0.517","0.1","0.3","0.333","6.6","12.7","0.521","4.2","5.5","0.76","4.8","6.9","11.7","3.7","3.1","0.7","2.6","5.4","17.7","116","104",1980
"104","Mike Green","C","28","KCK","21","0","459","7","16.1","0.434","0","0.2","0","7","15.9","0.439","2.4","4.3","0.571","3.5","7.9","11.4","2.8","1.3","2.1","3.6","5.6","16.4","90","100",1980
"105","Dave Greenwood","PF","22","CHI","82","0","2791","8.4","17.7","0.474","0","0.1","0.143","8.4","17.6","0.476","5.7","7","0.81","3.8","9.3","13.1","3.1","1","2.2","3.5","5.3","22.5","107","105",1980
"106","Kevin Grevey","SF","26","WSB","65","0","1818","8.5","20.7","0.412","0.9","2.4","0.37","7.6","18.3","0.417","5.6","6.4","0.867","2.1","2.8","4.8","4.6","1.4","0.4","2.6","4.1","23.5","106","108",1980
"107","Paul Griffin","C","26","SAS","82","0","1812","4.2","7.6","0.553","0","0","0","4.2","7.6","0.553","4.2","5.8","0.725","3.7","6.9","10.6","6","2","1.3","3.2","7.4","12.6","116","107",1980
"108","Bob Gross","SF","26","POR","62","0","1581","6.8","14.5","0.468","0","0.3","0.1","6.8","14.2","0.476","2.9","3.5","0.833","2.6","5.1","7.7","7","1.8","1.4","5.1","5.5","16.6","96","104",1980
"109","Ernie Grunfeld","SF","24","KCK","80","0","1397","6.2","14","0.443","0","0.1","0.5","6.2","13.9","0.443","3.4","4.4","0.771","2.9","4.8","7.7","3.6","1.9","0.3","2.7","5","15.8","101","102",1980
"110","Roy Hamilton","PG","22","DET","72","0","1116","4.6","11.5","0.401","0","0.1","0","4.6","11.4","0.404","4.1","6","0.687","1.8","2.5","4.3","7.7","1.9","0.2","4.7","3.3","13.4","91","112",1980
"111","James Hardy","PF","23","UTA","76","0","1600","5.7","11.2","0.507","0","0.1","0.5","5.6","11.1","0.507","1.6","2","0.773","3.8","8.5","12.3","3.2","1.4","2.7","3.2","6.4","12.9","101","107",1980
"112","Joe Hassett","SG","24","IND","74","0","1135","8.7","20.6","0.422","2.8","8","0.348","5.9","12.6","0.469","1","1.2","0.828","1.4","2.4","3.8","4.2","1.9","0.3","1.8","3.4","21.2","108","110",1980
"113","Steve Hawes","PF","29","ATL","82","0","1853","8","15.8","0.502","0.1","0.2","0.375","7.9","15.6","0.504","3.9","4.8","0.824","3.9","9.1","13","3.8","1.9","0.8","3.2","5.4","19.9","111","100",1980
"114","Elvin Hayes*","PF","34","WSB","81","0","3183","11.2","24.6","0.454","0","0.2","0.231","11.1","24.5","0.456","4.9","7","0.699","4","9.2","13.2","1.9","0.9","2.8","3.2","4.5","27.3","101","103",1980
"115","Spencer Haywood*","PF","30","LAL","76","0","1544","8.6","17.7","0.487","0","0.1","0.25","8.6","17.5","0.489","4.7","6.2","0.772","3.9","6.4","10.3","2.8","1","1.7","4","5.9","22","104","105",1980
"116","Gar Heard","PF","31","PHO","82","0","1403","5.6","13.4","0.417","0","0.1","0","5.6","13.3","0.419","2.1","2.8","0.744","3.9","8.5","12.4","3.2","2.7","1.6","2.9","5.8","13.2","95","98",1980
"117","Gerald Henderson","PG","24","BOS","76","2","1061","8.4","16.8","0.5","0.1","0.3","0.333","8.3","16.6","0.503","3.9","5.7","0.69","1.6","2","3.7","6.5","2","0.7","4.8","4.2","20.9","101","105",1980
"118","Tom Henderson","PG","28","HOU","66","0","1551","4.7","9.9","0.477","0","0.1","0","4.7","9.8","0.48","1.7","2.4","0.727","1","2.4","3.4","8.4","1.7","0.1","3.1","3.3","11.1","104","111",1980
"119","Johnny High","PG","22","PHO","82","0","1121","5.9","13.2","0.446","0","0.3","0.143","5.8","12.9","0.453","4.9","7.3","0.674","2.8","4.2","7.1","4.9","2.9","0.6","5","7","16.7","93","102",1980
"120","Armond Hill","PG","26","ATL","79","0","2092","4.1","10","0.411","0","0.1","0.25","4.1","9.9","0.412","2.9","3.4","0.849","0.7","2.5","3.2","9.8","2.5","0.2","4","6.1","11.1","97","104",1980
"121","Darnell Hillman","PF","30","GSW","49","0","708","5.5","12.1","0.458","0","0","0","5.5","12.1","0.458","2.3","4.6","0.5","4","8.2","12.1","3.2","1.4","1.6","4","8.6","13.4","90","105",1980
"122","Brad Holland","SG","23","LAL","38","0","197","10.3","24.3","0.423","0.7","3.5","0.2","9.6","20.8","0.461","3.5","3.7","0.938","0.9","3","4","5.2","3.5","0.2","3","5.6","24.8","100","104",1980
"123","Lionel Hollins","SG-PG","26","TOT","47","0","1209","8.3","20.6","0.403","0.1","0.8","0.15","8.2","19.8","0.413","4","5.5","0.721","1.1","2.3","3.5","6.3","3","0.4","5","4","20.7","89","103",1980
