"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"27","Tom Boerwinkle","C","31","CHI","82","0","1070","6","12.2","0.491","0","0","0","6","12.2","0.491","1.5","2.8","0.54","4.5","9.5","14","8.5","0.9","0.9","0","6.6","13.5","0","97",1977
"28","Ron Boone","SG","30","KCK","82","0","3021","11.2","23.6","0.474","0","0","0","11.2","23.6","0.474","4.8","5.7","0.844","1.9","2.9","4.8","5","1.8","0.3","0","3.9","27.2","0","103",1977
"29","Tom Boswell","PF","23","BOS","70","0","1083","7.2","14","0.515","0","0","0","7.2","14","0.515","4","5.6","0.711","4.6","8","12.6","3.5","1.1","0.3","0","9.8","18.4","0","98",1977
"30","Freddie Boyd","PG","26","NOJ","47","0","1212","7.2","15","0.478","0","0","0","7.2","15","0.478","2.9","3.6","0.806","0.7","2.6","3.3","5.4","1.6","0.2","0","2.9","17.3","0","102",1977
"31","Bill Bradley*","SF","33","NYK","67","0","1027","5.5","11.8","0.464","0","0","0","5.5","11.8","0.464","1.5","1.8","0.81","1.2","3.3","4.5","5.5","1.1","0.3","0","5.3","12.5","0","103",1977
"32","Jim Brewer","PF","25","CLE","81","0","2672","5.2","11.6","0.451","0","0","0","5.2","11.6","0.451","1.7","3.1","0.545","4.9","8.6","13.5","3.5","1.7","1.5","0","3.8","12.2","0","96",1977
"33","Junior Bridgeman","SF","23","MIL","82","0","2410","9","20.1","0.449","0","0","0","9","20.1","0.449","3.6","4.2","0.864","2.4","5.3","7.7","3.8","1.5","0.5","0","4.1","21.7","0","104",1977
"34","Allan Bristow","SF","25","SAS","82","0","2017","7.8","15.9","0.489","0","0","0","7.8","15.9","0.489","4.4","5.5","0.798","2.5","4.9","7.4","5.1","1.9","0","0","4.2","19.9","0","103",1977
"35","Gary Brokaw","SG","23","TOT","80","0","1487","7.4","17.2","0.429","0","0","0","7.4","17.2","0.429","5","6.7","0.744","0.7","3.1","3.8","7","1.1","1.1","0","5","19.8","0","104",1977
"36","Fred Brown","SG","28","SEA","72","0","2098","11.4","23.9","0.479","0","0","0","11.4","23.9","0.479","3.6","4.1","0.884","1.5","3.5","5","3.8","2.7","0.4","0","3","26.5","0","99",1977
"37","John Brown","SF","25","ATL","77","0","1405","5.2","11.4","0.457","0","0","0","5.2","11.4","0.457","4","4.9","0.807","2.5","5.3","7.7","3.4","1.5","0.2","0","7.1","14.4","0","103",1977
"38","Roger Brown","C","26","DET","43","0","322","2.9","7.7","0.375","0","0","0","2.9","7.7","0.375","2.5","3.6","0.692","4.2","8.1","12.3","1.6","2.1","2.5","0","9.3","8.2","0","98",1977
"39","Joe Bryant","PF","22","PHI","61","0","612","7.7","17.4","0.446","0","0","0","7.7","17.4","0.446","3.8","5.1","0.757","3.3","5.2","8.5","3.5","2.6","0.9","0","6.1","19.3","0","97",1977
"40","Quinn Buckner","PG","22","MIL","79","0","2095","6.3","14.6","0.434","0","0","0","6.3","14.6","0.434","1.8","3.3","0.539","1.9","3.7","5.6","7.9","4.1","0.4","0","6.2","14.4","0","100",1977
"41","Ticky Burden","SG","23","NYK","61","0","608","10.8","25.7","0.42","0","0","0","10.8","25.7","0.42","3.7","6.2","0.6","1.9","2.9","4.8","4.5","3.4","0.1","0","6.4","25.3","0","99",1977
"42","Tom Burleson","C","24","SEA","82","0","1803","7.2","16.3","0.442","0","0","0","7.2","16.3","0.442","5.5","7.5","0.731","4.6","9.1","13.7","2.3","1.8","2.9","0","6.5","19.8","0","95",1977
"43","Don Buse","PG","26","IND","81","0","2947","4","9.7","0.416","0","0","0","4","9.7","0.416","1.7","2.2","0.786","1","3.1","4.1","10.4","4.3","0.2","0","2","9.8","0","99",1977
"44","Corky Calhoun","SF","26","POR","70","0","743","5.1","10.9","0.464","0","0","0","5.1","10.9","0.464","3.9","5.1","0.776","2.4","6.2","8.6","2.1","1.4","0.5","0","7.4","14.1","0","99",1977
"45","Mack Calvin","PG","29","TOT","76","0","1438","6.6","16.4","0.404","0","0","0","6.6","16.4","0.404","8.7","10.2","0.849","1.1","1.8","2.9","7.2","1.8","0.1","0","3.8","22","0","103",1977
"46","Austin Carr","SG","28","CLE","82","0","2409","11","24","0.457","0","0","0","11","24","0.457","4.2","5.3","0.795","2.4","2.4","4.7","4.3","1.1","0.2","0","4.3","26.1","0","103",1977
"47","M.L. Carr","SF","26","DET","82","0","2643","7.4","15.5","0.476","0","0","0","7.4","15.5","0.476","3.4","4.7","0.735","3.5","7","10.5","3","2.8","1","0","4.8","18.2","0","99",1977
"48","Fred Carter","SG","31","TOT","61","0","1112","8.3","19.9","0.418","0","0","0","8.3","19.9","0.418","2.7","3.8","0.708","2.2","2.5","4.7","5","1.6","0.4","0","5","19.4","0","105",1977
"49","Cornelius Cash","PF","24","DET","6","0","49","8.1","20.7","0.391","0","0","0","8.1","20.7","0.391","2.7","5.4","0.5","7.2","7.2","14.4","0.9","1.8","0.9","0","7.2","18.9","0","100",1977
"50","Harvey Catchings","C","25","PHI","53","0","864","3.2","6.3","0.504","0","0","0","3.2","6.3","0.504","1.7","2.4","0.702","3.3","8.7","12","1.5","1.2","4","0","6.7","8.1","0","95",1977
"51","Don Chaney","SG","30","LAL","81","0","2408","4.1","9.9","0.408","0","0","0","4.1","9.9","0.408","1.3","1.8","0.745","2.3","4","6.3","5.9","2.7","0.6","0","4.3","9.4","0","99",1977
"52","Ken Charles","SG","25","ATL","82","0","2487","6.5","15.8","0.414","0","0","0","6.5","15.8","0.414","3.8","4.7","0.801","0.8","2.3","3.1","5.4","2.6","0.8","0","4.4","16.9","0","102",1977
"53","Phil Chenier","SG","26","WSB","78","0","2842","10.4","23.5","0.444","0","0","0","10.4","23.5","0.444","4.3","5.1","0.841","0.9","3.9","4.8","4.7","1.9","0.6","0","2.6","25.2","0","100",1977
"54","Jim Chones","C","27","CLE","82","0","2378","8.9","19.3","0.463","0","0","0","8.9","19.3","0.463","3.1","4.2","0.731","4.1","9.5","13.7","2.1","0.6","1.5","0","5.1","21","0","98",1977
"55","Jim Cleamons","PG","27","CLE","60","0","2045","5.9","13.7","0.434","0","0","0","5.9","13.7","0.434","2.6","3.4","0.757","2.3","4","6.3","7.1","1.5","0.5","0","2.9","14.5","0","101",1977
"56","E.C. Coleman","PF","26","NOJ","77","0","2369","5.5","11.9","0.462","0","0","0","5.5","11.9","0.462","1.5","2.1","0.732","2.8","7.5","10.4","1.9","1.2","0.6","0","5.3","12.5","0","99",1977
"57","Doug Collins","SG","25","PHI","58","0","2037","9.3","17.9","0.518","0","0","0","9.3","17.9","0.518","4.6","5.4","0.84","1.4","2.8","4.2","5.9","1.5","0.3","0","3.8","23.1","0","101",1977
"58","Norm Cook","SF","21","BOS","25","0","138","8.7","23.3","0.375","0","0","0","8.7","23.3","0.375","2.9","5.5","0.529","3.2","5.5","8.7","1.6","3.2","1","0","8.7","20.4","0","94",1977
"59","Dave Cowens*","C","28","BOS","50","0","1888","7.8","17.9","0.434","0","0","0","7.8","17.9","0.434","3.8","4.7","0.818","3.5","13","16.5","5.9","1.1","1.2","0","4.3","19.3","0","94",1977
"60","Mike D'Antoni","SG","25","SAS","2","0","9","4.8","14.3","0.333","0","0","0","4.8","14.3","0.333","4.8","9.5","0.5","0","9.5","9.5","9.5","0","0","0","14.3","14.3","0","103",1977
"61","Louie Dampier*","PG","32","SAS","80","0","1634","6.1","13.3","0.46","0","0","0","6.1","13.3","0.46","1.7","2.3","0.744","0.6","1.4","2","6.1","1.3","0.4","0","2.4","13.9","0","107",1977
"62","Bob Dandridge","SF","29","MIL","70","0","2501","10.4","22.2","0.467","0","0","0","10.4","22.2","0.467","5","6.5","0.771","2.6","5.2","7.8","4.8","1.7","0.5","0","3.9","25.8","0","104",1977
"63","Mel Daniels*","C","32","NYN","11","0","126","4.8","12.9","0.371","0","0","0","4.8","12.9","0.371","4.8","8.4","0.565","3.7","8.8","12.5","2.2","1.1","4","0","10.6","14.3","0","95",1977
"64","Adrian Dantley*","SF","21","BUF","77","0","2816","8.6","16.6","0.52","0","0","0","8.6","16.6","0.52","7.6","9.2","0.818","4","5.3","9.3","2.3","1.4","0.2","0","3.4","24.8","0","103",1977
"65","Dwight Davis","PF","27","GSW","33","0","552","4.4","10","0.444","0","0","0","4.4","10","0.444","4","5.8","0.681","2.7","4.9","7.7","2.3","0.9","0.6","0","7.5","12.8","0","103",1977
"66","Johnny Davis","SG","21","POR","79","0","1451","7.2","16.3","0.441","0","0","0","7.2","16.3","0.441","5.1","6.4","0.794","1.9","2","3.9","4.5","1.3","0.3","0","3.9","19.4","0","103",1977
"67","Mel Davis","PF","26","TOT","56","0","1094","7","19.4","0.362","0","0","0","7","19.4","0.362","2.7","3.8","0.703","4.1","8.1","12.2","3","1.3","0.2","0","5.4","16.7","0","99",1977
"68","Mickey Davis","SF","26","MIL","19","0","165","7.8","18.3","0.426","0","0","0","7.8","18.3","0.426","6.2","6.7","0.92","3","4.8","7.8","5.4","1.6","1.1","0","3","21.8","0","104",1977
"69","Ron Davis","SF","22","ATL","7","0","67","5.5","24","0.229","0","0","0","5.5","24","0.229","2.7","8.9","0.308","1.4","3.4","4.8","1.4","4.8","0","0","6.2","13.7","0","98",1977
"70","Darryl Dawkins","C","20","PHI","59","0","684","8.7","13.9","0.628","0","0","0","8.7","13.9","0.628","2.6","5.1","0.506","3.8","11.1","14.9","1.6","0.8","3.2","0","8.4","20.1","0","94",1977
"71","Randy Denton","C","27","ATL","45","0","700","6.8","16.8","0.402","0","0","0","6.8","16.8","0.402","2.2","3.1","0.702","5.3","9","14.3","2.2","0.9","1","0","6.6","15.7","0","101",1977
"72","Henry Dickerson","PG","25","ATL","6","0","63","4.4","8.7","0.5","0","0","0","4.4","8.7","0.5","3.6","5.8","0.625","0","1.5","1.5","8","0.7","0","0","9.5","12.4","0","107",1977
"73","Derrek Dickey","PF","25","GSW","49","0","856","8.2","18","0.458","0","0","0","8.2","18","0.458","2.3","3.2","0.738","5.2","7.3","12.5","3.3","1","0.6","0","5.3","18.8","0","101",1977
"74","Coby Dietrick","C","28","SAS","82","0","1772","6.9","15","0.46","0","0","0","6.9","15","0.46","2.9","4","0.717","2.7","6.3","9","3.6","2.1","1.4","0","6.5","16.7","0","101",1977
"75","Ernie DiGregorio","PG","26","BUF","81","0","2267","7.2","17.3","0.417","0","0","0","7.2","17.3","0.417","2.7","2.9","0.945","1","2.6","3.6","7.5","1.1","0.1","0","3","17.1","0","106",1977
"76","Leon Douglas","C","22","DET","82","0","1626","6.6","13.9","0.479","0","0","0","6.6","13.9","0.479","3.4","6.2","0.555","4.9","9.4","14.3","1.8","1.2","2.2","0","8","16.7","0","99",1977
"77","John Drew","SF","22","ATL","74","0","2688","11.8","24.2","0.487","0","0","0","11.8","24.2","0.487","7","9.9","0.714","4.8","6.7","11.5","2.3","1.7","0.5","0","4.7","30.6","0","101",1977
"78","Charles Dudley","PG","26","GSW","79","0","1682","5.8","11.1","0.523","0","0","0","5.8","11.1","0.523","3.4","5.4","0.635","3.2","4.7","7.8","9.2","1.8","0.2","0","4.5","15.1","0","102",1977
"79","Mike Dunleavy","PG","22","PHI","32","0","359","7.4","17.9","0.414","0","0","0","7.4","17.9","0.414","4.2","5.6","0.756","1.2","3","4.2","6.9","1.6","0.2","0","7.9","19","0","101",1977
"80","Jim Eakins","C","30","KCK","82","0","1338","5.1","11.3","0.449","0","0","0","5.1","11.3","0.449","6.3","7.5","0.847","3.8","8.4","12.2","4","1","1.7","0","6.6","16.5","0","99",1977
"81","Al Eberhard","SF","24","DET","68","0","1219","6.6","13.8","0.476","0","0","0","6.6","13.8","0.476","3.9","5","0.79","2.8","5.2","8","1.8","1.6","0.5","0","7.1","17.1","0","103",1977
"82","Len Elmore","C","24","IND","6","0","46","6.8","16.6","0.412","0","0","0","6.8","16.6","0.412","3.9","4.9","0.8","6.8","7.8","14.6","1.9","0","3.9","0","10.7","17.5","0","101",1977
"83","Darrell Elston","SG","24","IND","5","0","40","2.2","15.7","0.143","0","0","0","2.2","15.7","0.143","1.1","2.2","0.5","1.1","5.6","6.7","2.2","1.1","0","0","6.7","5.6","0","104",1977
"84","Alex English*","SF","23","MIL","60","0","648","9","19","0.477","0","0","0","9","19","0.477","3.1","4.1","0.767","4.7","6.8","11.5","1.7","1.2","1.2","0","5.3","21.2","0","103",1977
"85","Keith Erickson","SF","32","PHO","50","0","949","6.7","13.9","0.483","0","0","0","6.7","13.9","0.483","1.8","2.4","0.74","1.7","5.1","6.8","4.9","1.4","0.3","0","5.8","15.2","0","99",1977
"86","Julius Erving*","SF","26","PHI","82","0","2940","10.3","20.7","0.499","0","0","0","10.3","20.7","0.499","6","7.8","0.777","2.9","7.6","10.5","4.6","2.4","1.7","0","3.8","26.7","0","95",1977
"87","Butch Feher","SG","22","PHO","48","0","487","7.9","15","0.531","0","0","0","7.9","15","0.531","7","9.2","0.768","1.7","5.2","6.8","3.3","1","0.6","0","4.3","22.9","0","100",1977
"88","Eric Fernsten","C","23","CHI","5","0","61","2.4","11.8","0.2","0","0","0","2.4","11.8","0.2","6.3","8.7","0.727","7.1","5.5","12.6","4.7","0.8","2.4","0","7.1","11","0","98",1977
"89","Mike Flynn","SG","23","IND","73","0","1324","8.5","19.4","0.436","0","0","0","8.5","19.4","0.436","3.4","4.8","0.711","2.6","3.8","6.3","6.1","1.9","0.2","0","3.6","20.3","0","104",1977
"90","Chris Ford","SG","28","DET","82","0","2539","7.6","16","0.476","0","0","0","7.6","16","0.476","2.3","3","0.771","1.7","3","4.7","5.9","3.1","0.5","0","3.3","17.5","0","101",1977
"91","Don Ford","PF","24","LAL","82","0","1782","6.7","14.7","0.46","0","0","0","6.7","14.7","0.46","1.9","2.6","0.716","2.7","6.4","9.1","3.4","1.5","0.5","0","4.4","15.4","0","100",1977
"92","Fred Foster","SF","30","BUF","59","0","689","6.4","16","0.401","0","0","0","6.4","16","0.401","1.9","2.9","0.682","2.1","2.8","4.9","3.1","1","0","0","6","14.8","0","106",1977
"93","Jim Fox","C","33","NYN","71","0","1165","7.3","15.8","0.462","0","0","0","7.3","15.8","0.462","3.8","4.5","0.833","4","9.1","13.1","1.9","0.8","1","0","6.3","18.4","0","99",1977
"94","Walt Frazier*","PG","31","NYK","76","0","2687","8.8","18","0.489","0","0","0","8.8","18","0.489","4.3","5.6","0.771","0.9","4","4.8","6.7","2.2","0.1","0","3.2","21.9","0","101",1977
"95","World B. Free","SG","23","PHI","78","0","2253","9.2","20.1","0.457","0","0","0","9.2","20.1","0.457","6.6","9.1","0.72","1.9","2.8","4.7","5.2","1.5","0.5","0","4.1","24.9","0","101",1977
"96","Terry Furlow","SG","22","PHI","32","0","174","8.7","25.5","0.34","0","0","0","8.7","25.5","0.34","4.1","4.6","0.889","4.6","5.3","9.9","4.8","1.8","0.5","0","2.8","21.4","0","99",1977
"97","Mike Gale","SG","26","SAS","82","0","2598","5.8","12.5","0.468","0","0","0","5.8","12.5","0.468","2.3","2.8","0.82","0.9","3.6","4.5","7.8","3.2","0.8","0","3.7","13.9","0","101",1977
"98","Rowland Garrett","SF","26","TOT","62","0","598","8","18.1","0.444","0","0","0","8","18.1","0.444","3.1","3.9","0.804","2.8","5.7","8.5","2","1.6","0.8","0","6.1","19.2","0","102",1977
"99","Gus Gerard","SF","23","TOT","65","0","1048","8.4","19.1","0.443","0","0","0","8.4","19.1","0.443","3.3","4.9","0.667","3.7","5.4","9.1","3.9","1.8","2.6","0","6.9","20.2","0","98",1977
"100","George Gervin*","SF","24","SAS","82","0","2705","11.5","21.2","0.544","0","0","0","11.5","21.2","0.544","7","8.4","0.833","2.1","5.1","7.2","3.8","1.7","1.7","0","4.5","30.1","0","102",1977
"101","John Gianelli","C","26","TOT","76","0","1913","6","13.5","0.444","0","0","0","6","13.5","0.444","2.1","2.9","0.72","3.6","7.5","11.1","1.9","0.8","2.3","0","4","14.1","0","101",1977
"102","Herm Gilliam","SG","30","POR","80","0","1665","8.7","19.9","0.438","0","0","0","8.7","19.9","0.438","2.5","3.2","0.767","1.7","3.7","5.4","4.5","2","0.2","0","4.5","19.9","0","100",1977
"103","Artis Gilmore*","C","27","CHI","82","0","2877","9.5","18.2","0.522","0","0","0","9.5","18.2","0.522","6.5","9.8","0.66","5.2","12.6","17.8","3.3","0.7","3.4","0","4.4","25.5","0","93",1977
"104","Gail Goodrich*","SG","33","NOJ","27","0","609","10","22.4","0.446","0","0","0","10","22.4","0.446","5","6.2","0.8","1.8","2.6","4.5","5.4","1.6","0.1","0","3.2","25","0","102",1977
"105","Leonard Gray","PF","25","TOT","83","0","1639","7.1","16.3","0.436","0","0","0","7.1","16.3","0.436","3.3","4.4","0.747","2.3","5.8","8.1","3.4","1.6","0.9","0","7.5","17.5","0","99",1977
"106","Mike Green","C","25","SEA","76","0","1928","6.8","15.3","0.441","0","0","0","6.8","15.3","0.441","3.9","5.5","0.706","4.5","7.3","11.7","2.8","1","3","0","4.7","17.4","0","98",1977
"107","Steve Green","SF","23","IND","70","0","918","8.9","20.7","0.432","0","0","0","8.9","20.7","0.432","4.1","5.5","0.743","3.9","4.8","8.6","2.2","2.2","0.6","0","7.7","22","0","102",1977
"108","Kevin Grevey","SF","23","WSB","76","0","1306","7.8","18.4","0.423","0","0","0","7.8","18.4","0.423","2.7","4.1","0.664","2.5","3.6","6.2","2.4","1","0.3","0","5.1","18.3","0","102",1977
"109","Paul Griffin","PF","23","NOJ","81","0","1645","3.8","7","0.547","0","0","0","3.8","7","0.547","3.9","5.5","0.721","4.5","8.9","13.5","4.5","1.4","1.2","0","6.6","11.6","0","97",1977
"110","Bob Gross","SF","23","POR","82","0","2232","7.5","14.2","0.529","0","0","0","7.5","14.2","0.529","3.6","4.3","0.851","3.4","4.4","7.8","4.8","2.1","1.1","0","5.1","18.6","0","99",1977
"111","Rudy Hackett","PF","23","TOT","6","0","46","2.9","9.8","0.3","0","0","0","2.9","9.8","0.3","7.8","13.7","0.571","3.9","8.8","12.7","2.9","0","1","0","7.8","13.7","0","102",1977
"112","Glenn Hansen","SG","24","KCK","41","0","289","10.5","24.2","0.432","0","0","0","10.5","24.2","0.432","3.6","5","0.719","4.4","4.8","9.2","3.9","2","0.5","0","6.9","24.5","0","100",1977
"113","John Havlicek*","SF","36","BOS","79","0","2913","8.9","19.7","0.452","0","0","0","8.9","19.7","0.452","3.6","4.4","0.816","1.7","4.2","5.9","6.1","1.3","0.3","0","3.2","21.4","0","100",1977
"114","Steve Hawes","PF","26","ATL","44","0","945","7.1","14.8","0.482","0","0","0","7.1","14.8","0.482","3.3","4.3","0.761","3.8","8.9","12.7","3.1","1.7","1.2","0","6.8","17.5","0","99",1977
"115","Bubbles Hawkins","SG","22","NYN","52","0","1481","12.7","28.4","0.447","0","0","0","12.7","28.4","0.447","6.1","8.8","0.688","2.1","2.7","4.8","2.9","2.4","0.8","0","5.1","31.4","0","100",1977
"116","Elvin Hayes*","PF","31","WSB","82","0","3364","10.2","20.4","0.501","0","0","0","10.2","20.4","0.501","5.7","8.3","0.687","3.9","10","13.9","2.1","1.2","3","0","4.2","26.2","0","95",1977
"117","Spencer Haywood*","PF","27","NYK","31","0","1021","8.8","19.5","0.45","0","0","0","8.8","19.5","0.45","4.7","5.7","0.832","3.3","8.8","12.2","2.2","0.6","1.3","0","3.1","22.3","0","100",1977
"118","Gar Heard","PF","28","PHO","46","0","1363","5.7","15.1","0.379","0","0","0","5.7","15.1","0.379","3.3","4.6","0.725","4","10.6","14.5","2.9","1.8","1.8","0","4.6","14.7","0","93",1977
"119","Tom Henderson","PG","25","TOT","87","0","2791","6.1","13.5","0.449","0","0","0","6.1","13.5","0.449","3.8","5.1","0.744","0.7","3.2","3.9","9.8","2.3","0.3","0","2.4","15.9","0","101",1977
"120","Phil Hicks","SF","24","TOT","37","0","262","7.5","16.3","0.461","0","0","0","7.5","16.3","0.461","2","2.4","0.846","4.8","7.3","12.1","4.4","1.5","0","0","6.8","17","0","98",1977
"121","Armond Hill","PG","23","ATL","81","0","1825","4.4","11","0.399","0","0","0","4.4","11","0.399","3.5","4.4","0.799","1","2.6","3.6","10.1","2.1","0.2","0","6.2","12.3","0","103",1977
"122","Darnell Hillman","C","27","IND","82","0","2302","7","15.8","0.443","0","0","0","7","15.8","0.443","3.1","4.8","0.66","4.4","9.1","13.5","3.2","1.8","2.1","0","6.9","17.1","0","98",1977
"123","Wilbur Holland","SG","25","CHI","79","0","2453","10","21.9","0.454","0","0","0","10","21.9","0.454","3.1","3.8","0.823","1.5","3.4","4.9","4.9","3.3","0.3","0","3.9","23","0","96",1977
"124","Lionel Hollins","PG","23","POR","76","0","2224","9","20.9","0.432","0","0","0","9","20.9","0.432","4.3","5.7","0.749","1","3.2","4.2","6.3","3.3","0.8","0","5.3","22.4","0","98",1977
"125","Mo Howard","SG","22","TOT","32","0","345","8.3","17.2","0.485","0","0","0","8.3","17.2","0.485","3.1","4.6","0.686","2.2","2.9","5.1","5.5","2.2","1","0","6.6","19.8","0","100",1977
"126","Lou Hudson","SG","32","ATL","58","0","1745","10.9","23.8","0.456","0","0","0","10.9","23.8","0.456","3.7","4.4","0.84","1.3","2.1","3.4","4.1","1.8","0.5","0","4.2","25.5","0","104",1977
"127","Kim Hughes","C","24","NYN","81","0","2081","3.4","7.9","0.427","0","0","0","3.4","7.9","0.427","0.4","1.5","0.275","4.2","8.3","12.5","2.2","2.7","2.6","0","6.8","7.1","0","94",1977
"128","Dan Issel*","C","28","DEN","79","0","2507","11.4","22.1","0.515","0","0","0","11.4","22.1","0.515","7.7","9.6","0.797","3.6","8.3","12","3","1.6","0.5","0","4.2","30.4","0","96",1977
"129","Phil Jackson*","PF","31","NYK","76","0","1033","4.4","10","0.44","0","0","0","4.4","10","0.44","2.2","3.1","0.718","3.2","6.6","9.8","3.7","1.4","0.8","0","7.9","11","0","100",1977
