"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"50","Willie Burton","SF","26","PHI","53","31","1564","8.2","20.4","0.401","3.6","9.3","0.385","4.6","11.2","0.414","7.4","9","0.824","1.7","3.9","5.5","3.2","1.1","0.6","4.1","5.6","27.4","109","113",1995
"51","Mitchell Butler","SG","24","WSB","76","5","1554","7","16.6","0.421","1.5","4.6","0.326","5.5","12","0.458","4","6","0.665","1.4","4.2","5.6","3","2","0.3","3.5","5.1","19.5","97","112",1995
"52","Michael Cage","C","33","CLE","82","21","2040","4.9","9.4","0.521","0","0.1","0","4.9","9.4","0.524","1.5","2.4","0.602","5.6","10","15.6","1.6","1.7","1.9","1.6","4.1","11.3","115","102",1995
"53","Adrian Caldwell","PF","28","HOU","7","0","30","1.7","6.8","0.25","0","0","0","1.7","6.8","0.25","5.1","10.2","0.5","1.7","15.3","17","0","1.7","0","1.7","10.2","8.5","79","102",1995
"54","Elden Campbell","PF","26","LAL","73","59","2076","8.7","19.1","0.459","0","0","0","8.7","19","0.459","4.7","7","0.666","4.1","6.7","10.8","2.2","1.7","3.2","2.4","6","22.2","105","108",1995
"55","Tony Campbell","SF","32","CLE","78","0","1128","8.1","19.7","0.411","0.8","2.1","0.357","7.3","17.6","0.417","6.6","8","0.83","3","4.7","7.7","3.5","1.6","0.4","3.3","6.1","23.5","105","107",1995
"56","Antoine Carr","C","33","UTA","78","4","1677","9","16.9","0.531","0","0.1","0.25","8.9","16.7","0.533","5.1","6.2","0.821","2.5","5.7","8.2","2.1","0.7","2.1","2.7","7.8","23.1","113","108",1995
"57","Bill Cartwright","C","37","SEA","29","19","430","3.2","8.1","0.391","0","0","0","3.2","8.1","0.391","1.8","2.8","0.625","2.9","7.2","10.2","1.2","0.7","0.4","2.1","8.2","8.1","91","109",1995
"58","Sam Cassell","PG","25","HOU","82","1","1882","6.9","16.1","0.427","1.7","5.2","0.33","5.1","10.9","0.473","5.8","6.9","0.843","1","4.7","5.7","11","2.5","0.4","4.5","5.7","21.2","111","108",1995
"59","Duane Causwell","C","26","SAC","58","24","820","4.8","9.3","0.517","0","0.1","0","4.8","9.3","0.521","3.6","6.2","0.582","3.6","7.4","11","1","0.9","5.1","2.1","9.3","13.2","108","104",1995
"60","Cedric Ceballos","SF","25","LAL","58","54","2029","12.4","24.3","0.509","1.4","3.6","0.397","10.9","20.7","0.528","5.2","7.3","0.716","4.2","7.3","11.5","2.6","1.5","0.5","3.6","3.3","31.3","111","110",1995
"61","Tom Chambers","PF","35","UTA","81","4","1240","8.1","17.8","0.457","0.2","1","0.167","8","16.8","0.474","4.6","5.6","0.807","2.8","6.1","8.9","3.1","1","1.3","2.2","7.2","21","108","108",1995
"62","Rex Chapman","SG","27","WSB","45","29","1468","8.8","22.1","0.397","3","9.5","0.314","5.8","12.6","0.46","4.7","5.5","0.862","0.8","3.1","3.9","4.4","2.3","0.5","2.1","2.9","25.3","109","113",1995
"63","Calbert Cheaney","SG","23","WSB","78","71","2651","9.8","21.6","0.453","1.8","5.4","0.339","8","16.2","0.492","3.3","4.1","0.812","2","4.1","6.1","3.4","1.5","0.4","2.9","4.1","24.8","106","113",1995
"64","Pete Chilcutt","PF","26","HOU","68","17","1347","5.5","12.4","0.445","1.3","3.3","0.407","4.2","9.2","0.459","1.2","1.6","0.738","4","8","12","2.5","0.9","1.6","2.3","4.4","13.5","105","108",1995
"65","Chris Childs","PG","27","NJN","53","11","1021","5.4","14.2","0.38","2.1","6.4","0.328","3.3","7.8","0.422","2.8","3.7","0.753","0.7","2.8","3.5","11.2","2.1","0.2","3.9","5.9","15.7","104","111",1995
"66","Doug Christie","SG","24","NYK","12","0","79","3.3","14.7","0.227","0.7","4.7","0.143","2.7","10","0.267","2.7","3.3","0.8","2","6.7","8.7","5.3","1.3","0.7","8.7","12","10","57","104",1995
"67","Derrick Coleman","PF","27","NJN","56","54","2103","9.2","21.6","0.424","0.7","3","0.233","8.5","18.7","0.454","9.3","12.1","0.767","4.1","10.5","14.6","4.6","0.9","2.3","4.3","4","28.3","107","106",1995
"68","Bimbo Coles","PG","26","MIA","68","65","2207","6.1","14.2","0.43","0.4","1.8","0.211","5.7","12.4","0.461","3.3","4.1","0.81","1.1","3.4","4.5","9.7","2.3","0.3","3.7","4.3","15.9","105","111",1995
"69","Steve Colter","PG","32","CLE","57","7","752","5","12.7","0.396","0.6","2.6","0.229","4.4","10.1","0.44","4.1","5.3","0.761","1","3.5","4.4","7.6","2.3","0.5","2.7","4","14.8","105","106",1995
"70","Marty Conlon","C","27","MIL","82","3","2064","8.6","16.2","0.532","0.2","0.7","0.276","8.4","15.5","0.544","3","4.9","0.613","4","6.7","10.7","2.8","1.1","0.5","3.1","5.5","20.4","108","112",1995
"71","Lester Conner","SG","35","LAL","2","0","5","0","0","0","0","0","0","0","0","0","20.2","20.2","1","0","0","0","0","10.1","0","0","30.3","20.2","250","96",1995
"72","Tyrone Corbin","SF","32","ATL","81","4","1389","7.9","17.8","0.442","0.5","2.2","0.25","7.3","15.7","0.468","3","4.4","0.684","3.8","6.3","10.1","2.6","2.1","0.6","2.8","6.2","19.3","101","105",1995
"73","John Crotty","PG","25","UTA","80","0","1019","4.7","11.7","0.403","0.6","1.8","0.306","4.2","9.9","0.421","5","6.2","0.81","1.4","3.6","4.9","10.4","2","0.3","3.6","5.3","15","109","108",1995
"74","Corey Crowder","SF","25","SAS","7","0","29","3.5","17.5","0.2","0","7","0","3.5","10.5","0.333","3.5","10.5","0.333","1.7","3.5","5.2","1.7","1.7","0","3.5","1.7","10.5","54","109",1995
"75","Terry Cummings","PF","33","SAS","76","20","1273","8.9","18.5","0.483","0","0","0","8.9","18.5","0.483","2.9","4.9","0.585","5.5","9.6","15.1","2.4","1.4","0.8","3.8","7.5","20.7","100","104",1995
"76","Bill Curley","PF","22","DET","53","1","595","5","11.6","0.433","0","0","0","5","11.6","0.433","2.3","3.1","0.75","4.7","6.1","10.7","2.2","1.8","1.8","2.2","11.1","12.4","103","112",1995
"77","Dell Curry","SG","30","CHH","69","0","1718","10.5","23.8","0.441","4.7","11.1","0.427","5.8","12.8","0.453","2.9","3.4","0.856","1.3","3.9","5.1","3.5","1.7","0.6","3","4.4","28.7","106","108",1995
"78","Lloyd Daniels","SG","27","TOT","30","14","604","6.7","17.5","0.383","2.2","8.4","0.26","4.5","9.1","0.495","1.8","2.3","0.815","2.4","2.9","5.3","3.4","1.8","0.8","2.6","4","17.4","98","112",1995
"79","Yinka Dare","C","22","NJN","1","0","3","0","17.3","0","0","0","0","0","17.3","0","0","0","0","0","17.3","17.3","0","0","0","17.3","34.7","0","0","103",1995
"80","Antonio Davis","PF","26","IND","44","1","1030","5.6","12.7","0.445","0","0","0","5.6","12.7","0.445","6.1","9","0.672","5.4","9.1","14.5","1.3","1","1.5","3.3","6.9","17.3","105","105",1995
"81","Dale Davis","PF","25","IND","74","70","2346","7.4","13.1","0.563","0","0","0","7.4","13.1","0.563","3.1","5.9","0.533","5.9","9.9","15.8","1.3","1.6","2.6","2.8","5","17.9","111","102",1995
"82","Hubert Davis","SG","24","NYK","82","4","1697","9.2","19.1","0.48","4.1","8.9","0.455","5.1","10.2","0.502","3","3.7","0.808","0.9","2.5","3.4","4.7","1.1","0.3","2.7","4.5","25.4","116","109",1995
"83","Terry Davis","PF","27","DAL","46","2","580","4.3","9.9","0.434","0","0.2","0","4.3","9.7","0.441","3.7","5.8","0.636","5.5","8.1","13.6","0.9","0.5","0.3","2.6","6.6","12.2","102","112",1995
"84","Johnny Dawkins","PG","31","DET","50","9","1170","5.5","11.9","0.463","1.1","3.2","0.342","4.4","8.7","0.508","2.2","2.4","0.909","1.2","3.7","5","9","2.3","0","3.8","3.3","14.3","107","115",1995
"85","Tony Dawson","SF","27","BOS","2","0","13","11.8","31.4","0.375","3.9","11.8","0.333","7.9","19.6","0.4","3.9","3.9","1","0","11.8","11.8","3.9","0","0","7.9","15.7","31.4","85","110",1995
"86","Todd Day","SG","25","MIL","82","81","2717","8.5","20","0.424","3.1","8","0.39","5.4","12","0.447","4.9","6.5","0.754","1.8","4.3","6.1","2.6","2","1.2","3","5.4","25","108","111",1995
"87","Terry Dehere","PG","23","LAC","80","28","1774","8","19.7","0.407","1.4","4.7","0.294","6.6","15","0.443","6.6","8.4","0.784","1","3.4","4.4","6.5","1.3","0.2","4.5","5.7","24","100","115",1995
"88","Vinny Del Negro","SG","28","SAS","75","71","2360","8","16.5","0.486","1.4","3.5","0.407","6.6","13","0.507","2.8","3.5","0.79","0.6","3.5","4.1","4.9","1.3","0.3","1.2","3.8","20.2","120","109",1995
"89","Bison Dele","C","25","DEN","63","10","1261","8.2","13.9","0.589","0","0","0","8.2","13.9","0.589","4.4","6.7","0.654","4.1","8.3","12.4","2.2","1.6","1.8","4.7","8.7","20.7","105","107",1995
"90","Vlade Divac*","C","26","LAL","80","80","2807","8.7","17.2","0.507","0.2","1","0.189","8.5","16.2","0.525","5.3","6.9","0.777","4.7","10.2","14.9","5.9","2","3.1","3.7","5.5","22.9","114","104",1995
"91","James Donaldson","C","37","UTA","43","40","613","3.7","6.3","0.595","0","0","0","3.7","6.3","0.595","1.9","2.6","0.71","1.6","7.4","9","1.2","0.5","2.4","1.9","5.6","9.3","109","107",1995
"92","Sherman Douglas","PG","28","BOS","65","43","2048","9.1","19.2","0.475","0.5","2","0.244","8.6","17.1","0.502","5.1","7.4","0.689","1.2","3","4.2","11.1","2","0","4","3.8","23.8","111","113",1995
"93","Greg Dreiling","C","32","CLE","58","3","483","4.9","12","0.412","0","0","0","4.9","12","0.412","3","4.8","0.634","3.8","9.8","13.6","2.6","0.7","2.6","2.9","12.7","12.9","94","103",1995
"94","Clyde Drexler*","SG","32","TOT","76","75","2728","10.7","23.2","0.461","2.8","7.6","0.36","7.9","15.5","0.511","6.8","8.3","0.824","2.8","6.1","9","6.8","2.5","0.8","3.5","3.9","30.9","119","106",1995
"95","Kevin Duckworth","C","30","WSB","40","22","818","7.3","16.6","0.442","0.1","0.6","0.2","7.2","16","0.451","2.8","4.3","0.643","4","8.1","12.1","1.2","1.3","1.5","3.7","6.8","17.6","92","110",1995
"96","Chris Dudley","C","29","POR","82","82","2245","4.1","10.2","0.406","0","0","0","4.1","10.1","0.407","1.9","4.2","0.464","7.4","10","17.4","0.8","1","2.9","1.8","6.5","10.2","102","103",1995
"97","Joe Dumars*","SG","31","DET","67","67","2544","8.4","19.6","0.43","2.1","6.8","0.305","6.4","12.8","0.497","5.6","7","0.805","1","2.2","3.2","7.5","1.5","0.1","4.4","3.1","24.6","105","117",1995
"98","Richard Dumas","SF","25","PHO","15","1","167","11.1","21.9","0.507","0","0.3","0","11.1","21.6","0.514","2.4","4.8","0.5","5.4","3.3","8.7","2.1","3","0.6","2.7","6.6","24.6","105","110",1995
"99","Tony Dumas","SG","22","DAL","58","0","613","7.9","20.7","0.384","1.8","6","0.301","6.1","14.6","0.418","4.1","6.4","0.649","2.6","2.5","5.1","4.7","1.1","0.3","4.1","6.4","21.8","97","114",1995
"100","Pat Durham","SF","27","MIN","59","2","852","7.2","14.6","0.494","0.3","1.6","0.192","6.9","13","0.531","3.9","5.9","0.656","2.3","3.5","5.8","3.3","2.2","2","2.8","7","18.6","104","112",1995
"101","Ledell Eackles","SG","28","MIA","54","6","898","8.2","18.8","0.439","1","2.4","0.439","7.2","16.4","0.439","5.2","7.2","0.722","1.9","3.6","5.5","4.1","1.1","0.1","3","5.1","22.7","106","114",1995
"102","Acie Earl","C","24","BOS","30","3","208","6.4","16.7","0.382","0","0","0","6.4","16.7","0.382","3.4","7.1","0.483","4.7","6.4","11","0.5","1.5","2","3.4","9.6","16.2","85","109",1995
"103","Blue Edwards","SF","29","TOT","67","7","1112","8.4","18.2","0.461","1","3.5","0.293","7.4","14.7","0.5","3.5","4.2","0.833","2.3","3.7","6","3.6","2","0.7","3.7","6.6","21.2","101","109",1995
"104","Doug Edwards","PF","24","ATL","38","0","212","5.5","12.1","0.458","0","0.3","0","5.5","11.8","0.468","5.8","8.1","0.719","4.8","7.3","12.1","3.3","1.3","1","5.5","7.6","16.9","96","106",1995
"105","James Edwards","C","39","POR","28","0","266","6.2","16","0.386","0","0","0","6.2","16","0.386","2.1","3.3","0.647","1.9","6.3","8.3","1.5","1","1.5","2.7","8.5","14.4","87","107",1995
"106","Kevin Edwards","SG","29","NJN","14","14","466","7.7","17.2","0.448","2","5","0.4","5.7","12.2","0.468","4.5","4.7","0.952","1.1","3","4.1","3","2.1","0.6","3.9","4.7","21.9","104","110",1995
"107","Craig Ehlo","SG","33","ATL","49","0","1166","8.8","19.3","0.453","2.3","6.1","0.381","6.4","13.2","0.486","2","3.3","0.62","2.5","4.2","6.7","5.2","2.1","0.3","3.3","3.9","21.9","105","107",1995
"108","Howard Eisley","PG","22","TOT","49","4","552","3.8","11.6","0.328","0.9","3.5","0.243","2.9","8.1","0.365","2.9","3.8","0.775","1.1","3.4","4.6","9","1.7","0.6","4.7","7.7","11.4","87","114",1995
"109","Mario Elie","SF","31","HOU","81","13","1896","6.5","13.1","0.499","2.2","5.4","0.398","4.4","7.7","0.57","3.9","4.6","0.842","1.3","3.9","5.3","5.1","1.7","0.3","2.8","4.2","19.1","119","111",1995
"110","Sean Elliott","SF","26","SAS","81","81","2858","8.9","19","0.468","2.4","5.9","0.408","6.5","13.1","0.495","5.8","7.2","0.807","1.1","4","5.1","3.7","1.4","0.7","2.7","3.8","26","116","108",1995
"111","Dale Ellis","SF","34","DEN","81","3","1996","9.2","20.4","0.453","2.8","6.9","0.403","6.4","13.4","0.479","2.9","3.3","0.866","1.5","4.4","5.8","1.5","1","0.2","2.1","3.7","24.1","111","113",1995
"112","Harold Ellis","SF","24","LAC","69","7","656","7.1","14.7","0.481","0.1","1","0.077","7","13.7","0.511","5.4","9.1","0.59","4.3","2.5","6.8","3.1","5.2","0.9","3.8","7.9","19.6","101","107",1995
"113","LaPhonso Ellis","PF","24","DEN","6","0","58","8.1","22.6","0.36","0","0","0","8.1","22.6","0.36","5.4","5.4","1","6.3","9","15.4","3.6","0.9","4.5","4.5","10.9","21.7","95","105",1995
"114","Pervis Ellison","C","27","BOS","55","11","1083","7.2","14.1","0.507","0","0.1","0","7.2","14","0.51","3.3","4.7","0.717","5.8","8.7","14.6","1.6","1","2.5","3.6","8.4","17.7","106","108",1995
"115","Jo Jo English","SG","24","CHI","8","0","127","6.2","16","0.385","1.2","4.9","0.25","4.9","11.1","0.444","4.1","5.3","0.769","0.4","0.8","1.2","2.9","2.9","0.4","2.5","7.8","17.7","98","107",1995
"116","Patrick Ewing*","C","32","NYK","79","79","2920","13.2","26.2","0.503","0.1","0.4","0.286","13.1","25.8","0.506","7.6","10.1","0.75","2.8","12.8","15.6","3.8","1.2","2.9","4.6","4.9","34","106","98",1995
"117","Duane Ferrell","SF","29","IND","56","1","607","7.3","15.2","0.48","0.1","0.5","0.167","7.2","14.7","0.491","5.6","7.5","0.753","4.4","3.3","7.7","2.7","2.3","0.5","3.8","6.9","20.3","107","107",1995
"118","Danny Ferry","PF","28","CLE","82","6","1290","9.8","21.9","0.446","4.1","10.2","0.403","5.7","11.7","0.483","3.2","3.7","0.881","1.3","5","6.3","4.2","1.2","1","2.6","5.7","26.9","114","107",1995
"119","Matt Fish","C","25","LAC","26","8","370","6.7","14.2","0.476","0","0.1","0","6.7","14","0.48","3.4","5.1","0.676","4.4","7.2","11.6","2.3","2.2","1","3.9","9.6","16.9","97","109",1995
"120","Vern Fleming","PG","32","IND","55","1","686","7.2","14.6","0.495","0","0.5","0","7.2","14.1","0.514","5.1","7","0.722","1.6","5.3","6.8","8.5","2.1","0.1","3.3","6.2","19.5","113","107",1995
"121","Sleepy Floyd","SG","34","NJN","48","1","831","4.4","13.3","0.335","1.6","5.5","0.284","2.9","7.8","0.371","1.9","2.7","0.698","0.5","2.9","3.4","7.9","0.8","0.4","3.2","4.6","12.3","93","113",1995
"122","Alphonso Ford","SG","23","PHI","5","0","98","4.8","21","0.231","0","4.8","0","4.8","16.1","0.3","0.5","1.1","0.5","4.3","6.5","10.8","4.8","0.5","0","4.3","2.7","10.2","62","113",1995
"123","Greg Foster","PF","26","TOT","78","3","1144","6.9","14.6","0.472","0.3","1.1","0.304","6.6","13.5","0.485","3.6","5.1","0.703","3.9","8","11.9","1.8","0.7","1.3","3.3","8.4","17.6","100","110",1995
