"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"35","Manute Bol","C","31","TOT","14","0","116","1.7","8.3","0.211","0","1.3","0","1.7","7","0.25","0","0","0","1.3","6.6","7.9","0.4","0.9","7","2.2","5.7","3.5","46","104",1994
"36","Walter Bond","SG","24","UTA","56","4","559","5.8","14.4","0.404","1.8","5","0.352","4.1","9.4","0.431","2.9","3.7","0.775","1.8","3.8","5.6","2.9","1.5","1.1","1.6","8.3","16.2","107","107",1994
"37","Anthony Bonner","SF","25","NYK","73","38","1402","6","10.6","0.563","0","0","0","6","10.6","0.563","1.8","3.9","0.476","5.5","7.2","12.7","3.2","2.8","0.5","3.3","6.5","13.8","105","96",1994
"38","Anthony Bowie","SG","30","ORL","70","0","948","7.4","15.4","0.481","0.1","1","0.056","7.3","14.4","0.509","2.2","2.6","0.837","1.5","4.8","6.4","5.4","1.7","0.6","3.1","4.3","17","104","108",1994
"39","Sam Bowie","C","32","LAL","25","7","556","6.8","15.6","0.436","0.1","0.4","0.25","6.7","15.2","0.44","6.5","7.5","0.867","2.4","9.4","11.8","4.3","0.4","2.5","3.9","5.9","20.2","104","108",1994
"40","Shawn Bradley","C","21","PHI","49","45","1385","7.3","17.8","0.409","0","0.1","0","7.3","17.7","0.412","3.7","6.1","0.607","3.5","7.5","11.1","3.5","1.6","5.3","5.4","6.2","18.3","84","105",1994
"41","Terrell Brandon","PG","23","CLE","73","10","1548","7.8","18.5","0.42","0.2","1.1","0.219","7.5","17.5","0.432","4.7","5.5","0.858","1.3","4.1","5.4","9.4","2.8","0.5","3.8","3.7","20.5","103","105",1994
"42","Randy Breuer","C","33","SAC","26","3","247","1.6","5.2","0.308","0","0.2","0","1.6","5","0.32","0.6","2.8","0.214","3","8.2","11.2","1.6","1.2","3.8","1.8","6","3.8","72","106",1994
"43","Frank Brickowski","C","34","TOT","71","46","2094","8.8","18.1","0.488","0.1","0.5","0.2","8.7","17.6","0.496","4.7","6.1","0.768","2","7.7","9.7","5.3","1.9","0.6","4.3","5.8","22.5","101","108",1994
"44","Kevin Brooks","SF","24","DEN","34","0","190","9.5","26","0.364","1.1","6","0.174","8.4","20","0.421","2.4","2.6","0.9","1.3","4.2","5.5","0.8","0","0.5","3.2","5","22.3","83","109",1994
"45","Scott Brooks","PG","28","HOU","73","0","1225","5.9","11.9","0.491","0.9","2.5","0.377","4.9","9.4","0.522","3.1","3.5","0.871","0.4","3.8","4.2","6.1","2.1","0.1","2.3","4","15.7","115","104",1994
"46","Chucky Brown","SF","25","DAL","1","0","10","5.1","5.1","1","0","0","0","5.1","5.1","1","5.1","5.1","1","0","5.1","5.1","0","0","0","0","10.2","15.2","218","114",1994
"47","Dee Brown","SG","25","BOS","77","76","2867","8.6","17.9","0.48","0.5","1.7","0.313","8.1","16.2","0.497","3.2","3.8","0.831","1.1","4.1","5.3","6.1","2.7","0.8","2.2","3.6","20.9","111","108",1994
"48","Mike Brown","C","30","MIN","82","40","1921","2.9","6.9","0.427","0","0.1","0","2.9","6.8","0.43","2","3.1","0.653","3.1","8.7","11.8","1.9","1.3","0.8","2","5.8","7.9","97","108",1994
"49","P.J. Brown","C","24","NJN","79","54","1950","4.3","10.4","0.415","0","0.2","0.167","4.3","10.2","0.419","3","3.9","0.757","4.8","7.9","12.7","2.4","1.8","2.4","1.9","4.6","11.6","107","103",1994
"50","Randy Brown","PG","25","SAC","61","2","1041","5.2","11.9","0.438","0","0.2","0","5.2","11.7","0.445","2.5","4.1","0.609","1.9","3.4","5.3","6.3","3","0.7","3.5","6.2","12.9","93","108",1994
"51","Mark Bryant","C","28","POR","79","10","1441","6.2","12.9","0.482","0","0","0","6.2","12.9","0.483","2.4","3.5","0.692","3.9","6.7","10.6","1.2","1.1","1","2.2","6.3","14.9","105","107",1994
"52","Jud Buechler","SF","25","GSW","36","0","218","9.3","18.7","0.5","2.7","6.4","0.414","6.7","12.2","0.545","2.2","4.4","0.5","2.9","4.2","7.1","3.6","1.8","0.2","2.7","5.3","23.6","112","109",1994
"53","Matt Bullard","PF","26","HOU","65","0","725","5.4","15.8","0.345","3.5","10.7","0.325","2","5","0.389","1.4","1.8","0.769","1.6","4.3","5.9","4.5","1","0.4","2","4.7","15.8","101","106",1994
"54","Evers Burns","PF","22","SAC","23","0","143","7.6","18.9","0.4","0","0","0","7.6","18.9","0.4","4.1","7.9","0.522","4.5","5.9","10.3","3.1","2.1","1","2.4","11.4","19.3","94","108",1994
"55","Scott Burrell","SF","23","CHH","51","16","767","6.3","15","0.419","0.1","0.4","0.333","6.2","14.6","0.421","3","4.5","0.657","3","5.5","8.5","4","2.4","1","2.9","5.6","15.7","96","108",1994
"56","Willie Burton","SF","25","MIA","53","1","697","9.1","20.8","0.438","0.2","1.1","0.2","8.9","19.7","0.451","8.8","11.6","0.759","3.7","6.3","10","2.9","1.3","1.5","4","7","27.2","107","107",1994
"57","Mitchell Butler","SG","23","WSB","75","19","1321","7.8","15.8","0.495","0","0.2","0","7.8","15.7","0.501","3.9","6.8","0.578","4","4.5","8.5","2.9","2","0.8","3.3","5","19.6","103","112",1994
"58","Michael Cage","C","32","SEA","82","42","1708","5.1","9.3","0.545","0","0","0","5.1","9.2","0.546","1.1","2.2","0.486","4.8","8.3","13.1","1.3","2.3","1.1","1.5","5.3","11.2","115","100",1994
"59","Elden Campbell","PF","25","LAL","76","74","2253","8.3","18","0.462","0","0","0","8.3","18","0.463","4.2","6.1","0.689","3.7","7.9","11.6","1.9","1.4","3.3","2.2","5.4","20.8","106","107",1994
"60","Tony Campbell","SF","31","TOT","63","14","1214","9.6","21.5","0.443","0.3","1.2","0.25","9.3","20.4","0.455","4","5","0.783","3.2","4.6","7.8","3.5","2.1","0.6","3.5","5.6","23.4","100","107",1994
"61","Antoine Carr","PF","32","SAS","34","0","465","8.9","18.3","0.488","0","0.1","0","8.9","18.2","0.491","4.8","6.6","0.724","1.4","4.5","5.8","1.7","1","2.5","1.7","8.6","22.7","112","106",1994
"62","Bill Cartwright","C","36","CHI","42","41","780","6.6","12.8","0.513","0","0","0","6.6","12.8","0.513","2.6","3.8","0.684","2.9","7.3","10.2","3.8","0.5","0.5","3.3","5.6","15.7","103","105",1994
"63","Sam Cassell","PG","24","HOU","66","6","1122","7.3","17.5","0.418","1.2","4","0.295","6.1","13.5","0.453","4.1","4.8","0.841","1.1","4.9","6","8.6","2.7","0.3","4.2","6.1","19.8","100","102",1994
"64","Duane Causwell","C","25","SAC","41","8","674","5.2","10","0.518","0","0","0","5.2","10","0.518","2.9","5","0.588","5","8.6","13.6","0.8","1.4","3.6","2.4","8","13.3","106","105",1994
"65","Cedric Ceballos","SF","24","PHO","53","43","1602","13.2","24.6","0.535","0","0.3","0","13.2","24.3","0.541","5","6.8","0.724","4.7","5.9","10.7","2.8","1.8","0.7","2.9","3.8","31.3","115","108",1994
"66","Tom Chambers","PF","34","UTA","80","0","1838","9.2","21","0.44","0.4","1.3","0.311","8.8","19.7","0.448","6.2","7.9","0.786","2.4","6.7","9.1","2.2","1.1","0.9","2.5","6.5","25","105","105",1994
"67","Rex Chapman","SG","26","WSB","60","59","2025","10.7","21.4","0.498","1.6","4.1","0.388","9.1","17.3","0.524","4.2","5.1","0.816","1.4","2.2","3.6","4.6","1.5","0.2","2.9","2.1","27","113","116",1994
"68","Calbert Cheaney","SG","22","WSB","65","21","1604","10.2","21.7","0.47","0","0.7","0.043","10.2","21","0.484","3.9","5","0.77","2.7","3.2","5.9","3.9","2","0.3","3.4","4.6","24.3","102","114",1994
"69","Pete Chilcutt","PF","25","TOT","76","24","1365","7.4","16.3","0.453","0.1","0.5","0.2","7.3","15.8","0.462","1.5","2.4","0.631","4.7","8.8","13.5","3.1","1.9","1.4","2.7","6","16.4","98","106",1994
"70","Doug Christie","SG","23","LAL","65","34","1515","8.1","18.7","0.434","1.3","3.9","0.328","6.8","14.7","0.463","4.8","6.9","0.697","3.1","4.7","7.8","4.5","3","0.9","4.6","6.2","22.3","98","108",1994
"71","Ben Coleman","PF","32","DET","9","0","77","7.9","16.6","0.48","0","0","0","7.9","16.6","0.48","2.6","5.3","0.5","6.6","10.6","17.2","0","1.3","1.3","4.6","6","18.5","90","107",1994
"72","Derrick Coleman","PF","26","NJN","77","77","2778","9.8","21.9","0.447","0.7","2.2","0.314","9.1","19.7","0.462","7.9","10.3","0.774","4.7","11","15.7","4.7","1.2","2.6","3.8","3.8","28.2","111","102",1994
"73","Bimbo Coles","PG","25","MIA","76","4","1726","6.9","15.4","0.449","0.6","2.9","0.202","6.3","12.5","0.507","3","3.9","0.779","1.5","3.2","4.7","7.8","2.2","0.4","3.2","3.9","17.4","108","108",1994
"74","Marty Conlon","C","26","TOT","30","9","579","8.1","14.1","0.576","0","0.2","0","8.1","13.9","0.583","3.7","4.5","0.811","4.5","7.4","11.9","2.9","0.8","0.7","2.8","5.9","19.9","118","111",1994
"75","Lester Conner","PG","34","IND","11","0","169","4.3","11.6","0.368","0","0.9","0","4.3","10.7","0.4","0.9","1.8","0.5","3","4.3","7.3","9.4","4.3","0.3","2.7","3.7","9.4","97","102",1994
"76","Anthony Cook","PF","26","TOT","25","0","203","6.5","13.5","0.481","0","0.3","0","6.5","13.3","0.491","2.5","6.3","0.4","5","9","14","1","0.8","3.5","3","5.5","15.5","93","107",1994
"77","Duane Cooper","PG","24","PHO","23","2","136","6.6","15","0.439","0.4","2.6","0.143","6.2","12.4","0.5","4","5.5","0.733","0.7","2.6","3.3","10.2","1.1","0","7.3","4.4","17.5","89","112",1994
"78","Tyrone Corbin","SF","31","UTA","82","17","2149","6.4","14.1","0.456","0.1","0.7","0.207","6.3","13.4","0.469","2.8","3.5","0.813","3.6","5.7","9.3","2.9","2.4","0.6","2.2","5.1","15.8","106","104",1994
"79","Chris Corchiani","PG","25","BOS","51","0","467","4.3","10.1","0.426","1.2","4.1","0.289","3.1","6","0.518","2.8","4.1","0.684","0.9","3.9","4.7","9.2","2.4","0.2","4.1","5.1","12.6","100","110",1994
"80","Joe Courtney","PF","24","TOT","52","1","345","9.8","21.5","0.453","0.3","0.4","0.667","9.5","21.1","0.448","4.7","6.8","0.681","4.1","4.1","8.2","2.2","1.5","1.7","3.1","6.4","24.5","102","110",1994
"81","John Crotty","PG","24","UTA","45","0","313","7.4","16.3","0.455","1.8","4","0.458","5.6","12.3","0.453","5.1","5.9","0.861","1.8","3.3","5.1","12.7","2.5","0.2","4.4","5.9","21.7","115","106",1994
"82","Terry Cummings","PF","32","SAS","59","29","1133","8.6","20.1","0.428","0","0.1","0","8.6","20","0.43","3","5","0.589","6.2","7.8","14","2.4","1.5","0.6","2.8","6.4","20.2","100","105",1994
"83","Earl Cureton","PF","36","HOU","2","0","30","3.4","13.5","0.25","0","0","0","3.4","13.5","0.25","0","3.4","0","6.7","13.5","20.2","0","0","0","1.7","6.7","6.7","66","101",1994
"84","Dell Curry","SG","29","CHH","82","0","2173","12.1","26.5","0.455","3.4","8.6","0.402","8.6","18","0.48","2.6","3","0.873","1.6","4.3","5.9","5","2.2","0.6","2.7","3.6","30.2","109","109",1994
"85","Michael Curry","SG","25","PHI","10","0","43","3.5","16.3","0.214","0","2.3","0","3.5","14","0.25","3.5","4.7","0.75","0","1.2","1.2","1.2","1.2","0","3.5","7","10.5","56","115",1994
"86","Lloyd Daniels","SG","26","SAS","65","5","980","7.6","20.2","0.376","2.4","6.8","0.352","5.2","13.4","0.389","2.5","3.5","0.719","2.4","3.6","6","5.1","1.6","0.9","3.3","3.8","20.1","99","107",1994
"87","Brad Daugherty","C","28","CLE","50","50","1838","8.4","17.3","0.488","0","0","0","8.4","17.3","0.488","7.3","9.3","0.785","3.6","10.8","14.5","4.2","1.2","1","3.1","4.1","24.2","114","103",1994
"88","Antonio Davis","PF","25","IND","81","4","1732","6.4","12.6","0.508","0","0","0","6.4","12.6","0.509","5.8","9","0.642","5.6","9.4","15","1.6","1.3","2.5","3.2","5.6","18.6","110","102",1994
"89","Brian Davis","SF","23","MIN","68","3","374","5.4","17.1","0.317","0.1","0.4","0.333","5.3","16.7","0.317","6.8","9.2","0.735","2.8","4.6","7.5","3","2.2","0.5","2.6","4.6","17.8","92","110",1994
"90","Dale Davis","PF","24","IND","66","64","2292","6.9","13.1","0.529","0","0","0","6.9","13","0.53","3.5","6.6","0.527","6.3","9.8","16.1","2.2","1.1","2.4","2.3","4.8","17.3","113","102",1994
"91","Hubert Davis","SG","23","NYK","56","27","1333","9.2","19.6","0.471","2.1","5.1","0.402","7.2","14.5","0.496","3.3","4","0.825","0.9","1.7","2.6","6.4","1.6","0.2","2.9","4.6","23.8","112","103",1994
"92","Terry Davis","PF","26","DAL","15","5","286","4.3","10.5","0.407","0","0","0","4.3","10.5","0.407","1.4","2.1","0.667","5.3","7.8","13.1","1.1","1.6","0.2","0.9","4.8","9.9","107","109",1994
"93","Johnny Dawkins","PG","30","PHI","72","12","1343","6.6","15.8","0.418","1.4","3.9","0.352","5.2","11.9","0.44","3.1","3.7","0.84","1","3.5","4.6","9.8","2.4","0.2","4.1","2.8","17.7","101","111",1994
"94","Todd Day","SG","24","MIL","76","39","2127","8.4","20.2","0.415","0.8","3.5","0.223","7.6","16.6","0.456","5.5","7.9","0.698","2.7","4.7","7.4","3.3","2.5","1.2","3.1","5.3","23.1","100","109",1994
"95","Terry Dehere","PG","22","LAC","64","6","759","8.2","21.7","0.377","1.5","3.6","0.404","6.7","18.1","0.372","3.9","5.1","0.753","1.6","2.7","4.3","5","1.8","0.2","3.9","4.4","21.7","91","112",1994
"96","Vinny Del Negro","SG","27","SAS","77","56","1949","8.4","17.3","0.487","0.4","1.2","0.349","8","16.2","0.497","3.8","4.6","0.824","0.7","3.7","4.4","8.7","1.7","0","2.8","4.6","21.1","115","108",1994
"97","Bison Dele","C","24","DEN","80","1","1507","8.3","15.4","0.541","0","0.1","0","8.3","15.3","0.544","4.5","7","0.649","4.6","10.2","14.8","1.7","1.6","2.9","3.4","7.3","21.2","108","99",1994
"98","Dell Demps","PG","23","GSW","2","0","11","8.8","26.4","0.333","0","0","0","8.8","26.4","0.333","0","8.8","0","0","0","0","4.4","8.8","0","4.4","4.4","17.6","60","98",1994
"99","Vlade Divac*","C","25","LAL","79","73","2685","8.5","16.8","0.506","0.2","0.9","0.191","8.3","15.9","0.524","3.9","5.7","0.686","5.3","10.7","15.9","5.7","1.7","2.1","3.6","5.4","21","110","105",1994
"100","Sherman Douglas","PG","27","BOS","78","78","2789","7.6","16.5","0.462","0.2","1","0.232","7.4","15.5","0.477","3.2","5","0.641","1.3","2.2","3.5","12.3","1.6","0.2","4.2","3.1","18.7","103","113",1994
"101","Greg Dreiling","C","31","DAL","54","19","685","3.9","7.7","0.5","0.1","0.1","1","3.8","7.6","0.495","2","2.8","0.711","3.5","9.1","12.6","2.3","1.2","1.8","3.2","11.8","9.8","97","107",1994
"102","Clyde Drexler*","SG","31","POR","68","68","2334","9.8","23","0.428","1.5","4.6","0.324","8.4","18.4","0.454","6","7.7","0.777","3.2","6.1","9.3","6.9","2","0.7","3.5","4.2","27.1","110","105",1994
"103","Kevin Duckworth","C","29","WSB","69","52","1485","6.2","14.9","0.417","0","0","0","6.2","14.9","0.417","3","4.4","0.667","3.5","7.5","11","1.9","1.2","1.2","3.4","7.5","15.4","91","111",1994
"104","Chris Dudley","C","28","POR","6","3","86","3.4","14.1","0.24","0","0","0","3.4","14.1","0.24","1.1","2.3","0.5","9","4.5","13.6","2.8","2.3","1.7","1.1","10.2","7.9","89","105",1994
"105","Joe Dumars*","SG","30","DET","69","69","2591","9.9","22","0.452","2.4","6.3","0.388","7.5","15.7","0.477","5.4","6.5","0.836","0.7","2.3","3","5.1","1.2","0.1","3.1","2.3","27.7","110","115",1994
"106","Acie Earl","C","23","BOS","74","8","1149","6.6","16.3","0.406","0","0","0","6.6","16.2","0.407","4.7","7","0.675","3.7","7.1","10.8","0.5","1","2.3","3.1","7.8","17.9","92","108",1994
"107","Bill Edwards","PF","22","PHI","3","0","44","2.3","20.5","0.111","0","5.7","0","2.3","14.8","0.154","2.3","5.7","0.4","5.7","10.3","16","4.6","3.4","1.1","4.6","6.8","6.8","48","103",1994
"108","Blue Edwards","SF","28","MIL","82","64","2322","8.4","17.5","0.478","0.8","2.3","0.358","7.5","15.2","0.496","3.3","4.1","0.799","2.3","4.9","7.2","3.7","1.8","0.6","3.2","5.1","20.8","104","111",1994
"109","Doug Edwards","PF","23","ATL","16","0","107","8.1","23.3","0.347","0","0.5","0","8.1","22.8","0.354","4.3","7.6","0.563","3.3","5.2","8.6","3.8","1","2.4","2.9","4.3","20.5","88","104",1994
"110","James Edwards","C","38","LAL","45","2","469","8.4","18","0.464","0","0","0","8.4","18","0.464","5.8","8.5","0.684","1.2","5.8","7","2.4","0.4","0.3","3.2","9.7","22.5","100","112",1994
"111","Kevin Edwards","SG","28","NJN","82","82","2727","8.7","18.9","0.458","0.6","1.8","0.354","8","17.1","0.469","3.1","4","0.77","1.7","3.4","5.2","4.3","2.2","0.6","2.5","2.8","21.1","106","107",1994
"112","Craig Ehlo","SG","32","ATL","82","0","2147","7.5","16.8","0.446","1.8","5.2","0.348","5.7","11.6","0.491","2.7","3.7","0.727","1.7","4.9","6.6","6.5","3.2","0.6","3.1","3.8","19.5","108","101",1994
"113","Mario Elie","SF","30","HOU","67","8","1606","6.5","14.7","0.446","1.8","5.3","0.335","4.8","9.4","0.508","4.8","5.6","0.86","0.9","4.8","5.7","6.5","1.6","0.3","3.4","3.9","19.7","110","104",1994
"114","Sean Elliott","SF","25","DET","73","73","2409","7.6","16.7","0.455","0.6","1.8","0.299","7.1","14.9","0.474","2.9","3.7","0.803","1.4","4.1","5.6","4.2","1.1","0.6","2.7","3.7","18.7","102","114",1994
"115","Dale Ellis","SF","33","SAS","77","75","2590","9.8","19.9","0.494","2.7","6.8","0.395","7.1","13.1","0.546","1.7","2.2","0.776","1.4","3.8","5.2","1.6","1.4","0.2","1.5","2.9","24.1","119","108",1994
"116","Harold Ellis","SF","23","LAC","49","16","923","8.3","15.2","0.545","0","0.2","0","8.3","15","0.552","5.5","7.8","0.711","4.9","3.1","8","1.6","3.8","0.1","2.2","5.1","22.1","118","108",1994
"117","LaPhonso Ellis","PF","23","DEN","79","79","2699","8.9","17.8","0.502","0.1","0.4","0.304","8.8","17.4","0.506","4.5","6.6","0.674","4.1","8.5","12.6","3.1","1.2","1.5","3.2","5.6","22.5","108","102",1994
"118","LeRon Ellis","C","24","CHH","50","1","680","6.4","13.2","0.484","0","0","0","6.4","13.2","0.484","3.3","4.9","0.662","5.1","8.5","13.6","1.7","1.2","1.8","1.5","6","16","113","107",1994
"119","Pervis Ellison","C","26","WSB","47","24","1178","5.8","12.4","0.469","0","0.1","0","5.8","12.3","0.474","3","4.1","0.722","3.3","7","10.3","3","1.1","2.1","3.1","5.9","14.6","100","111",1994
"120","Jo Jo English","SG","23","CHI","36","0","419","7","16.1","0.434","1","2.1","0.471","6","14","0.429","1.2","2.6","0.476","1.1","4.5","5.6","4.7","1","1.2","4.5","7.6","16.2","87","105",1994
"121","Patrick Ewing*","C","31","NYK","79","79","2972","13","26.1","0.496","0.1","0.2","0.286","12.9","25.9","0.498","7.7","10.1","0.765","3.8","11.6","15.4","3.1","1.6","3.8","4.5","4.8","33.7","108","93",1994
"122","Jim Farmer","SG","29","DEN","4","0","29","3.4","10.3","0.333","0","3.4","0","3.4","6.9","0.5","0","0","0","0","3.4","3.4","6.9","0","0","8.6","5.2","6.9","51","110",1994
