"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"36","Shawn Bradley","C","24","TOT","73","70","2288","9.4","20.9","0.449","0","0.2","0","9.4","20.7","0.453","3.4","5.3","0.654","5.1","9","14.1","1.2","0.9","5.7","3.1","5.5","22.2","98","105",1997
"37","Mark Bradtke","C","28","PHI","36","0","251","5","11.6","0.431","0","0","0","5","11.6","0.431","1.8","2.6","0.692","5.2","8.4","13.6","1.4","1","1","1.8","6.8","11.8","104","111",1997
"38","Terrell Brandon","PG","26","CLE","78","78","2868","11.6","26.5","0.438","2","5.5","0.373","9.6","21","0.455","5.4","6","0.902","1","5.1","6.1","9.9","2.8","0.6","3.6","3.6","30.7","111","102",1997
"39","Frank Brickowski","PF","37","BOS","17","2","255","6.3","14.3","0.438","1.4","3.9","0.35","4.9","10.4","0.472","2","2.8","0.714","1.2","5.5","6.7","2.9","1","0.8","3.7","8.3","15.9","92","113",1997
"40","Scott Brooks","PG","31","NYK","38","0","251","4","8.2","0.487","1.1","2.5","0.417","3","5.7","0.519","3","3.2","0.933","1.3","2.5","3.8","6.1","4.4","0","3.6","7.4","12","109","99",1997
"41","Chucky Brown","SF","28","TOT","70","1","757","5.5","10.9","0.506","0.1","0.4","0.167","5.4","10.4","0.52","3.3","4.9","0.671","2.9","7.5","10.4","2","0.6","1.6","1.3","7","14.4","116","109",1997
"42","Dee Brown","PG","28","BOS","21","2","522","5.9","15.9","0.367","1.9","6.2","0.308","3.9","9.7","0.406","1.7","2.1","0.818","0.8","3.8","4.6","6.4","3","0.7","2.3","4.3","15.4","99","111",1997
"43","Marcus Brown","PG","22","POR","21","0","184","8","20.1","0.4","3.7","9.2","0.406","4.3","10.9","0.395","3.7","5.5","0.684","1.1","3.2","4.3","5.7","2.3","0.6","3.7","7.5","23.5","105","105",1997
"44","Mike Brown","C","33","PHO","6","1","83","3.1","7.4","0.417","0","0","0","3.1","7.4","0.417","3.7","6.2","0.6","5.6","9.9","15.5","3.1","0.6","0.6","1.2","5.6","9.9","118","109",1997
"45","P.J. Brown","PF","27","MIA","80","71","2592","6.3","13.8","0.457","0","0","0","6.3","13.7","0.459","3.4","4.6","0.732","5","9","14.1","1.9","1.8","2.1","2.4","5.9","16","107","98",1997
"46","Randy Brown","PG","28","CHI","72","3","1057","7.1","16.8","0.42","0.2","1.1","0.182","6.9","15.7","0.437","2.9","4.2","0.679","1.7","3.9","5.6","6.7","4.1","0.9","2.9","5.9","17.2","102","100",1997
"47","Kobe Bryant*","SF","18","LAL","71","6","1103","8.4","20.2","0.417","2.4","6.5","0.375","6","13.7","0.437","6.5","7.9","0.819","2.2","4.1","6.3","4.3","2.3","1.1","5.3","4.9","25.7","101","105",1997
"48","Mark Bryant","PF","31","PHO","41","18","1018","7.7","13.9","0.553","0","0","0","7.7","13.9","0.553","3.8","5.5","0.704","3.4","7.3","10.7","2.4","1.1","0.3","2.3","6.9","19.2","114","110",1997
"49","Jud Buechler","SF","28","CHI","76","0","703","4.4","12","0.367","1.4","4.1","0.333","3","7.9","0.385","0.4","1.1","0.357","3.4","6.1","9.6","4.6","1.7","1.6","2","3.8","10.5","101","103",1997
"50","Matt Bullard","PF","29","HOU","71","12","1025","5.8","14.5","0.401","3.4","9.4","0.366","2.4","5.2","0.465","1.3","1.7","0.735","0.7","5.3","6","3.4","1.1","0.9","1.9","3.5","16.4","106","107",1997
"51","Scott Burrell","SF","26","TOT","57","2","939","5.6","15.4","0.362","2.3","6.6","0.353","3.2","8.8","0.368","3.2","4.3","0.75","2.8","6.2","9","4.2","1.6","1.1","3","6.8","16.7","101","110",1997
"52","Willie Burton","SF","28","ATL","24","2","380","5.7","16.9","0.336","1.9","6.7","0.283","3.8","10.2","0.371","8.3","9.9","0.838","1.6","4.4","6","1.6","1.2","0.4","3.8","8","21.5","100","106",1997
"53","Mitchell Butler","SG","26","POR","49","1","465","5.9","14.2","0.416","1.4","4.4","0.308","4.5","9.8","0.465","3.6","5.7","0.64","2.2","3.9","6","3.4","1.5","0.2","3.1","6.2","16.8","101","107",1997
"54","Jason Caffey","PF","23","CHI","75","19","1405","7.8","14.6","0.532","0","0","0","7.8","14.6","0.534","5.3","8","0.659","5.1","6.3","11.4","3.4","0.9","0.3","3.7","5.7","20.8","112","105",1997
"55","Michael Cage","C","35","PHI","82","24","1247","2.7","5.7","0.468","0","0","0","2.7","5.7","0.468","0.8","1.7","0.463","4.5","8.4","12.9","1.7","1.9","1.7","0.7","4.8","6.1","118","109",1997
"56","Adrian Caldwell","PF","30","TOT","45","0","569","3.6","8.2","0.435","0","0.2","0","3.6","8.1","0.444","1.9","4.5","0.42","5.2","9.8","14.9","1.1","1.4","0.7","2.5","7.8","9","92","109",1997
"57","Marcus Camby","C","22","TOR","63","38","1897","10.5","21.7","0.482","0.1","0.4","0.143","10.4","21.3","0.488","5.1","7.4","0.693","3.7","7.3","11","2.7","1.8","3.6","3.7","6","26.1","103","105",1997
"58","Elden Campbell","PF","28","LAL","77","77","2516","9.3","19.7","0.469","0","0.1","0.25","9.2","19.6","0.47","5.5","7.7","0.711","4.3","8.5","12.9","2.6","1","2.4","2.7","5.8","24","108","103",1997
"59","Antoine Carr","PF","35","UTA","82","0","1460","9.2","19.1","0.483","0","0.1","0","9.2","19","0.486","3.6","4.6","0.78","2.2","4.9","7.1","2.7","0.9","2.3","2.7","7.8","22","103","106",1997
"60","Chris Carr","SG","22","MIN","55","10","830","8","17.3","0.461","2","5.6","0.352","6","11.7","0.514","3.6","4.7","0.767","2","5.2","7.2","3.1","1.5","0.6","2.4","5.9","21.5","110","109",1997
"61","Jimmy Carruth","PF","27","MIL","4","0","21","5.1","7.7","0.667","0","0","0","5.1","7.7","0.667","2.6","2.6","1","0","10.2","10.2","0","0","5.1","2.6","10.2","12.8","110","105",1997
"62","Sam Cassell","PG","27","TOT","61","44","1714","10.3","23.9","0.43","2.5","7","0.351","7.8","16.8","0.464","6.5","7.7","0.845","1.4","4.1","5.5","9.3","2.3","0.6","5.1","6.1","29.5","108","110",1997
"63","Duane Causwell","C","28","SAC","46","8","581","4.4","8.5","0.511","0.2","0.3","0.667","4.2","8.3","0.505","1.8","3.4","0.541","5.2","6.4","11.5","1.8","1.4","3.4","3.1","11.9","10.7","100","106",1997
"64","Cedric Ceballos","SF","27","TOT","50","40","1426","10.2","22.4","0.457","0.9","3.7","0.255","9.3","18.7","0.497","5","6.7","0.747","3.7","8.3","12","2.3","1.2","0.8","3.1","4.1","26.4","104","108",1997
"65","Tom Chambers","PF","37","CHH","12","5","83","4.6","20.2","0.226","1.3","2","0.667","3.3","18.3","0.179","2","2.6","0.75","2","7.2","9.1","2.6","0.7","0","5.9","9.1","12.4","58","111",1997
"66","Rex Chapman","SG","29","PHO","65","33","1833","9.3","21","0.443","3.1","8.8","0.35","6.2","12.2","0.51","3.5","4.2","0.832","0.7","4.4","5.1","5.1","1.5","0.2","2.7","3","25.2","108","111",1997
"67","Calbert Cheaney","SG","25","WSB","79","79","2411","8","15.7","0.505","0.1","0.6","0.133","7.9","15.1","0.521","2","3","0.693","1.5","4.3","5.8","2.5","1.7","0.4","2","4.9","18","105","108",1997
"68","Pete Chilcutt","PF","28","VAN","54","1","662","5.9","13.5","0.436","2","5.7","0.362","3.9","7.9","0.49","1.1","1.8","0.591","5.5","7.3","12.8","3.9","2.1","1.4","2.3","4.3","14.9","110","110",1997
"69","Randolph Childress","PG","24","TOT","23","0","155","4.8","13.8","0.35","1.7","6.6","0.263","3.1","7.3","0.429","2.1","2.8","0.75","0.3","1.7","2.1","5.9","3.1","0","6.2","5.5","13.5","78","105",1997
"70","Chris Childs","PG","29","NYK","65","61","2076","5.4","13","0.414","1.8","4.6","0.387","3.6","8.4","0.429","2.9","3.8","0.758","0.6","4.3","4.9","10.2","2","0.3","4.6","5.4","15.5","102","103",1997
"71","Doug Christie","SG","26","TOR","81","81","3127","6.7","16.1","0.417","2.5","6.5","0.384","4.2","9.6","0.44","4","5.2","0.775","1.4","5.9","7.3","5.3","3.4","0.8","3.4","4.2","19.9","108","106",1997
"72","Derrick Coleman","PF","29","PHI","57","54","2102","8.7","20","0.435","0.8","2.9","0.269","8","17.2","0.463","6.5","8.7","0.745","3.8","10","13.7","4.6","1.2","1.8","4.4","3.9","24.7","104","109",1997
"73","Bimbo Coles","PG","28","GSW","51","13","1183","5.4","13.9","0.389","1.3","4.5","0.294","4.1","9.4","0.434","1.6","2.2","0.755","1.7","3.5","5.2","6.6","1.5","0.3","2.6","4.2","13.7","102","115",1997
"74","Marty Conlon","C","29","BOS","74","15","1614","6.6","14.1","0.471","0.1","0.3","0.2","6.6","13.8","0.477","4.5","5.3","0.842","4","6.1","10","3.2","1.4","0.6","3.4","4.8","17.8","106","113",1997
"75","Tyrone Corbin","SF","34","ATL","70","65","2305","6.1","14.4","0.422","1.8","5","0.356","4.3","9.4","0.457","2.1","2.6","0.796","1.8","5.2","7.1","3","2.2","0.2","2","4.2","16","107","104",1997
"76","Joe Courtney","PF","27","TOT","9","0","100","5.8","15.7","0.367","0","0","0","5.8","15.7","0.367","1.6","2.6","0.6","4.7","3.7","8.4","0","0","0","1.6","7.3","13.1","89","118",1997
"77","John Crotty","PG","27","MIA","48","0","659","6.5","12.7","0.513","1.7","4","0.408","4.9","8.7","0.562","4.5","5.3","0.844","1.2","2.6","3.9","8.4","1.5","0","3.5","6.5","19.1","122","105",1997
"78","Terry Cummings","PF","35","SEA","45","3","828","9.9","20.5","0.486","0.2","0.3","0.6","9.8","20.2","0.484","3.7","5.3","0.695","4.5","7.3","11.7","2.5","2.1","0.4","2.9","7.3","23.8","106","103",1997
"79","Earl Cureton","PF","39","TOR","9","0","46","3.5","9.2","0.375","0","0","0","3.5","9.2","0.375","1.2","3.5","0.333","4.6","5.8","10.4","4.6","0","0","1.2","11.5","8.1","102","113",1997
"80","Dell Curry","SG","32","CHH","68","20","2078","10","21.8","0.459","3.3","7.7","0.426","6.7","14.1","0.478","3","3.7","0.803","1","4.5","5.5","3.1","1.6","0.4","2.4","3.8","26.3","109","111",1997
"81","Michael Curry","SG","28","DET","81","2","1217","4.6","10.3","0.448","1.1","3.6","0.299","3.5","6.7","0.528","4.5","5","0.898","1.1","4.5","5.6","2","1.4","0.6","1.3","6","14.8","121","107",1997
"82","Erick Dampier","C","21","IND","72","21","1052","6.7","17.2","0.39","0.1","0.1","1","6.7","17.2","0.388","5.5","8.6","0.637","4.9","10.2","15.1","2.2","1","3.7","4.3","7.8","19","91","101",1997
"83","Lloyd Daniels","SG","29","TOT","22","0","310","6","20","0.303","3.5","11.7","0.3","2.5","8.2","0.306","0.8","1","0.833","3.2","4","7.2","4.4","1.7","0.5","2.3","5.5","16.4","95","112",1997
"84","Sasha Danilovic","SG","26","TOT","56","42","1789","7.5","17.3","0.435","2.6","7.2","0.36","4.9","10.1","0.488","3.7","4.6","0.801","0.9","3.2","4.1","3.1","1.6","0.3","3.5","4.9","21.3","102","106",1997
"85","Yinka Dare","C","24","NJN","41","2","313","3.2","9","0.352","0","0","0","3.2","9","0.352","3.2","6.1","0.514","5.8","7.8","13.6","0.5","0.7","4.6","3.5","8.5","9.5","83","107",1997
"86","Antonio Davis","PF","28","IND","82","28","2335","7.1","14.8","0.48","0","0.3","0.071","7.1","14.5","0.49","5.6","8.4","0.666","4.4","9.4","13.8","1.5","1","1.9","3.3","6","19.8","105","103",1997
"87","Ben Davis","PF","24","PHO","20","0","98","5.3","13.7","0.385","0","0","0","5.3","13.7","0.385","4.7","10.5","0.45","6.3","7.9","14.2","0","2.1","0.5","1.6","8.4","15.2","96","107",1997
"88","Dale Davis","PF","27","IND","80","76","2589","7.7","14.3","0.538","0","0","0","7.7","14.3","0.538","1.9","4.5","0.428","6.3","9.8","16.1","1.2","1.2","1.6","2.2","4.9","17.3","109","103",1997
"89","Emanual Davis","PG","28","HOU","13","0","230","5.5","12.3","0.444","2.7","6.2","0.444","2.7","6.2","0.444","1.1","1.8","0.625","0.5","4.6","5","5.9","2.1","0.5","3.9","4.6","14.8","100","106",1997
"90","Hubert Davis","SG","26","TOR","36","0","623","6.3","15.6","0.402","1.4","6","0.229","4.9","9.7","0.509","1.4","2","0.739","0.9","2.5","3.4","2.9","0.9","0.2","1.8","3.4","15.4","99","114",1997
"91","Mark Davis","SF","23","PHI","75","17","1705","7.4","15.8","0.469","0.7","2.7","0.258","6.7","13.1","0.514","3.3","5","0.673","4.1","5.5","9.5","4","2.5","0.9","3.5","6.8","18.9","105","110",1997
"92","Todd Day","SG","27","BOS","81","27","2277","8.8","22","0.398","2.8","7.7","0.362","6","14.3","0.418","5.6","7.3","0.773","2.4","4.9","7.3","2.6","2.4","1.1","2.8","4.6","25.9","105","111",1997
"93","Andrew DeClercq","C","23","GSW","71","1","1065","7","13.4","0.52","0","0","0","7","13.4","0.52","4.5","7.4","0.603","6","8.6","14.6","1.6","1.6","1.3","3.7","11.2","18.4","105","109",1997
"94","Terry Dehere","PG","25","LAC","73","3","1053","7.4","19.1","0.386","2.6","8","0.325","4.8","11.1","0.43","6.1","7.4","0.824","0.7","4","4.7","7.9","1.3","0.1","4.8","7.1","23.5","103","111",1997
"95","Vinny Del Negro","SG","30","SAS","72","53","2243","8.9","19.1","0.467","1.1","3.4","0.314","7.9","15.7","0.501","2.7","3.2","0.868","1","4.2","5.1","5.7","1.4","0.2","2.3","3.2","21.7","111","116",1997
"96","Bison Dele","C","27","CHI","9","0","138","10.1","24.4","0.413","0","0","0","10.1","24.4","0.413","4.3","5.8","0.733","5.4","7.3","12.8","4.6","1.2","1.9","4.3","7.7","24.4","98","102",1997
"97","Tony Delk","PG","23","CHH","61","1","867","7.4","16","0.465","3.3","7","0.464","4.2","9","0.465","2.6","3.2","0.824","1.9","4.3","6.2","6.2","2.3","0.4","4.3","4.4","20.8","108","110",1997
"98","Dell Demps","SG","26","ORL","2","0","10","0","16.3","0","0","5.4","0","0","10.9","0","10.9","10.9","1","0","0","0","0","5.4","0","0","5.4","10.9","67","104",1997
"99","Vlade Divac*","C","28","CHH","81","80","2840","8","16.2","0.494","0.2","0.9","0.234","7.8","15.3","0.509","3.4","4.9","0.683","4.6","9.2","13.8","5.7","2","3.4","3.7","5.3","19.5","108","104",1997
"100","Sherman Douglas","PG","30","MIL","79","79","2316","7.1","14.1","0.502","0.9","2.6","0.333","6.2","11.5","0.54","2.6","4","0.667","1.3","3.1","4.5","9.9","1.8","0.2","3.5","4.4","17.7","111","111",1997
"101","Greg Dreiling","C","34","DAL","40","3","389","4.7","10.3","0.459","0.1","0.1","1","4.6","10.1","0.452","1.5","3.7","0.407","2.6","7.9","10.5","1.5","1.1","1","1.2","9","11.1","99","108",1997
"102","Clyde Drexler*","SG","34","HOU","62","62","2271","9.2","20.7","0.442","2.7","7.7","0.355","6.4","13","0.493","4.6","6.2","0.75","2.7","5.9","8.6","8.2","2.7","0.8","3.6","3.5","25.7","113","103",1997
"103","Nate Driggers","SG","23","BOS","15","0","132","4.9","16.3","0.302","0","3.4","0","4.9","12.9","0.382","3.8","5.3","0.714","4.6","3.8","8.4","2.3","1.1","0.8","2.3","3.8","13.7","86","115",1997
"104","Kevin Duckworth","C","32","LAC","26","22","384","6.2","14.1","0.437","0.4","0.5","0.75","5.7","13.6","0.424","1.5","2.2","0.688","3.1","5.1","8.2","2.2","1.2","1.5","4.5","8.6","14.2","85","109",1997
"105","Chris Dudley","C","31","POR","81","14","1840","3.6","8.4","0.43","0","0","0","3.6","8.4","0.43","1.9","3.9","0.474","5.9","11.2","17","1.2","1.1","2.8","2.3","7.1","9.1","98","100",1997
"106","Joe Dumars*","SG","33","DET","79","79","2923","7.5","17","0.44","3.2","7.5","0.432","4.3","9.5","0.446","4.3","5","0.867","0.7","3","3.7","6.2","1.1","0","2.5","1.9","22.5","119","110",1997
"107","Tony Dumas","SG","24","TOT","24","1","278","6.3","18.5","0.344","0.8","5.4","0.143","5.6","13.1","0.426","3.1","4.8","0.64","0.6","2.5","3.1","4.8","1.9","0.4","3.1","8.7","16.5","84","111",1997
"108","Acie Earl","C","26","TOT","47","0","500","7.1","19.1","0.372","0","0.5","0","7.1","18.6","0.383","5.7","8.9","0.643","3.7","6.5","10.2","2.1","1.6","3","3.7","6.5","19.9","90","107",1997
"109","Tyus Edney","PG","23","SAC","70","20","1376","5.7","15","0.384","0.3","1.6","0.19","5.4","13.4","0.407","6.8","8.2","0.823","1.3","3","4.3","8.7","2.3","0.1","4.3","3.8","18.6","102","110",1997
"110","Blue Edwards","SF","31","VAN","61","12","1439","6.9","17.3","0.397","0.9","3.4","0.281","5.9","13.9","0.425","3.4","4.1","0.817","1.8","5.3","7.1","4.3","1.4","0.8","3.1","5.1","18","96","114",1997
"111","Kevin Edwards","PG","31","NJN","32","0","477","7.5","19.9","0.377","1.6","4.7","0.349","5.9","15.3","0.386","4","4.7","0.86","1","3.7","4.7","6.2","1.9","0.4","5.3","3.7","20.7","92","112",1997
"112","Craig Ehlo","SG","35","SEA","62","0","848","5.5","15.5","0.351","1.7","6","0.284","3.8","9.6","0.392","0.8","1.6","0.5","2.4","4.5","6.9","4.3","2.3","0.3","2.8","4.5","13.4","90","105",1997
"113","Howard Eisley","PG","24","UTA","82","0","1083","6.8","15.2","0.451","1","3.5","0.278","5.9","11.6","0.504","3.4","4.4","0.787","1","3.2","4.1","9.7","2.2","0.5","5.4","6.9","18.1","99","107",1997
"114","Mario Elie","SF","33","HOU","78","77","2687","5.7","11.4","0.497","2.3","5.6","0.42","3.3","5.8","0.572","4","4.5","0.896","1.2","3.4","4.6","6","1.8","0.2","2.6","3.9","17.7","125","107",1997
"115","Sean Elliott","SF","28","SAS","39","39","1393","7.7","18.3","0.422","1.7","5","0.333","6.1","13.3","0.456","5.8","7.7","0.755","1.9","5.6","7.5","4.9","0.9","0.9","3.5","4.1","23","106","115",1997
"116","Dale Ellis","SF","36","DEN","82","51","2940","8.4","20.3","0.414","3.4","9.3","0.364","5","11","0.457","3.8","4.6","0.817","1.7","3.4","5.2","2.9","1.1","0.1","2.6","3.1","24","107","115",1997
"117","LaPhonso Ellis","PF","26","DEN","55","49","2002","11.5","26.3","0.439","2.5","6.7","0.367","9.1","19.6","0.464","5.7","7.3","0.773","2.8","7.2","10","3.4","1.1","1.1","3","4.7","31.2","107","111",1997
"118","Pervis Ellison","PF","29","BOS","6","4","125","2.4","6.4","0.375","0","0","0","2.4","6.4","0.375","1.2","2","0.6","3.6","6.8","10.4","1.6","2","3.6","2.8","8.4","6","82","108",1997
"119","Brian Evans","SF","23","ORL","14","0","59","7.4","20.3","0.364","3.7","7.4","0.5","3.7","12.9","0.286","0","0","0","0.9","6.4","7.4","6.4","0.9","1.8","1.8","5.5","18.4","103","107",1997
"120","Patrick Ewing*","C","34","NYK","78","78","2887","12","24.6","0.488","0","0.2","0.222","12","24.5","0.49","8.1","10.7","0.754","3.2","12.1","15.3","2.9","1.3","3.5","4.9","4.6","32.2","104","96",1997
"121","Jamie Feick","PF-C","22","TOT","41","0","624","4.9","13.8","0.357","0.4","1.2","0.357","4.5","12.6","0.357","3","5.9","0.507","7.2","11.6","18.8","2.3","1.4","1.2","2.7","6.9","13.3","94","109",1997
"122","Duane Ferrell","SF","31","IND","62","18","1115","7.7","16.3","0.472","0.9","2.1","0.409","6.8","14.2","0.481","2.8","4.5","0.617","2.8","4.1","6.8","3.2","1.8","0.3","2.7","5.8","19.1","104","107",1997
