"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"16","Darrell Armstrong","PG","37","DAL","62","2","622","3.8","11.3","0.336","1","4.2","0.229","2.8","7","0.4","2.9","3.7","0.786","1.6","5.5","7.1","7.6","2.4","0.3","5.1","6.2","11.4","87","105",2006
"17","Carlos Arroyo","PG-SG","26","TOT","77","0","1194","7.7","17.4","0.444","0.3","0.9","0.35","7.4","16.4","0.45","4.9","6.3","0.774","1.5","4.5","6","10.7","1.7","0.2","3.8","5.5","20.6","108","107",2006
"18","Chucky Atkins","PG-SG","31","TOT","71","41","1713","7.2","18.2","0.394","3.1","8.7","0.354","4.1","9.5","0.431","4.1","5.2","0.791","0.7","3.1","3.8","6.3","1.4","0.1","2.8","4.8","21.5","108","108",2006
"19","Stacey Augmon","SF","37","ORL","36","3","385","3.5","10.3","0.342","0","0","0","3.5","10.3","0.342","3","4.2","0.7","2.5","4.9","7.5","3.2","1.7","0.8","1.6","5.6","10","96","108",2006
"20","Vin Baker","C","34","LAC","8","1","85","4.3","9.2","0.467","0","0","0","4.3","9.2","0.467","8","11.1","0.722","1.2","10.5","11.7","2.5","2.5","2.5","5.5","8","16.6","93","98",2006
"21","Marcus Banks","PG","24","TOT","58","29","1497","7.9","16.8","0.468","0.8","2.3","0.349","7.1","14.5","0.486","4.2","5.3","0.803","0.8","4","4.8","7.9","1.9","0.4","4.3","5.8","20.7","102","107",2006
"22","Leandro Barbosa","SG","23","PHO","57","11","1592","8.6","17.8","0.481","2.7","6.2","0.444","5.9","11.7","0.501","3.5","4.6","0.755","1","3.7","4.7","5","1.5","0.2","2.8","4.6","23.4","111","108",2006
"23","Matt Barnes","PF-SF","25","TOT","56","5","631","5.8","11.5","0.5","0.2","1.2","0.2","5.5","10.3","0.536","2.6","3.9","0.681","4","6","10","2.3","1.6","0.6","2.5","8.2","14.4","108","109",2006
"24","Andre Barrett","PG","23","TOT","19","0","282","7.1","19.4","0.365","0.4","2.6","0.143","6.7","16.8","0.4","1.7","2.2","0.75","1.7","3","4.7","9.7","1.9","0","2.8","2.4","16.2","94","114",2006
"25","Earl Barron","C","24","MIA","8","0","45","5.8","18.6","0.313","0","0","0","5.8","18.6","0.313","3.5","4.7","0.75","2.3","9.3","11.6","0","0","0","5.8","11.6","15.1","65","107",2006
"26","Brent Barry","SG","34","SAS","74","5","1259","6.7","14.9","0.452","3.4","8.7","0.396","3.3","6.2","0.531","1.7","2.5","0.661","1.2","5.6","6.8","5.3","1.7","1.2","2.2","4.3","18.6","115","100",2006
"27","Jon Barry","SG","36","HOU","20","0","342","4","10.4","0.385","1.9","5.1","0.375","2.1","5.3","0.394","3.8","4.6","0.828","0.2","4.8","4.9","4.1","2.1","0.2","3.5","4","13.7","97","105",2006
"28","Eddie Basden","SF","22","CHI","19","0","141","5.5","13.6","0.405","0.4","2.6","0.143","5.1","11","0.467","2.9","3.7","0.8","2.6","7.7","10.3","2.9","3.3","0.7","3.3","6.2","14.3","92","99",2006
"29","Brandon Bass","PF","20","NOK","29","1","268","5.6","14.1","0.4","0","0","0","5.6","14.1","0.4","2.4","3.8","0.632","3.6","10.1","13.7","0.6","0.6","1.4","2.2","3.6","13.7","90","106",2006
"30","Esteban Batista","PF","22","ATL","57","3","495","3.6","8.6","0.425","0","0.1","0","3.6","8.5","0.43","3.5","5.7","0.623","6.5","8.9","15.4","0.8","1.6","1.2","4.1","11.9","10.8","92","109",2006
"31","Tony Battie","C","29","ORL","82","82","2215","6.9","13.5","0.507","0","0.1","0","6.9","13.4","0.513","2.2","3.3","0.664","3.6","7.7","11.2","1.2","1.1","1.7","2.2","6.1","15.9","106","107",2006
"32","Shane Battier","SF","27","MEM","81","81","2839","5.9","12.2","0.488","1.3","3.2","0.394","4.7","8.9","0.522","2.9","4.1","0.707","3.2","5.2","8.4","2.7","1.8","2.2","1.8","4.4","16","117","102",2006
"33","Lonny Baxter","C-PF","27","TOT","41","0","400","6","13.9","0.433","0","0","0","6","13.9","0.433","3.7","4.7","0.8","6","9.6","15.7","0.5","1.5","1.1","2.7","7.5","15.8","101","103",2006
"34","Charlie Bell","SG","26","MIL","59","6","1283","7.4","16.8","0.439","2.9","6.9","0.423","4.5","9.9","0.45","2.6","3.6","0.708","0.9","4.1","4.9","5.3","2.4","0.2","1.7","5.2","20.3","114","108",2006
"35","Raja Bell","SG","29","PHO","79","79","2959","7.2","15.7","0.457","3.3","7.5","0.442","3.9","8.2","0.471","1.9","2.5","0.788","0.7","3.5","4.3","3.5","1.3","0.4","1.5","4.2","19.7","114","109",2006
"36","Jonathan Bender","SF","25","IND","2","0","21","10.2","12.7","0.8","0","0","0","10.2","12.7","0.8","5.1","5.1","1","0","10.2","10.2","5.1","0","2.5","0","5.1","25.5","180","102",2006
"37","Mike Bibby","PG","27","SAC","82","82","3167","9.8","22.8","0.432","3.2","8.2","0.386","6.7","14.6","0.458","5.6","6.6","0.849","0.5","3.5","4","7.3","1.4","0.2","3.3","2.8","28.5","110","109",2006
"38","Andris Biedrinš","C","19","GSW","68","2","1000","6.1","9.5","0.638","0","0","0","6.1","9.5","0.638","1.1","3.7","0.306","6.4","8.2","14.6","1.2","1.2","2.4","1.7","9.8","13.3","119","104",2006
"39","Chauncey Billups","PG","29","DET","81","81","2925","8","19.1","0.418","3.5","8","0.433","4.5","11.1","0.407","8.8","9.8","0.894","0.8","4","4.8","13.2","1.3","0.2","3.2","3","28.3","127","107",2006
"40","Steve Blake","PG","25","POR","68","57","1781","6.3","14.5","0.438","2.3","5.7","0.413","4","8.8","0.455","2.2","2.8","0.791","0.8","3.7","4.5","9.4","1.3","0.2","2.6","3.3","17.2","114","115",2006
"41","Andray Blatche","PF","19","WAS","29","0","175","7.7","19.9","0.388","0.9","3.9","0.231","6.8","16.1","0.426","3","3.6","0.833","3.6","7.7","11.3","3","1.5","2.1","3.6","10.7","19.3","93","105",2006
"42","Mark Blount","C","30","TOT","81","55","2240","8.8","17.4","0.508","0","0","0","8.8","17.4","0.508","4","5.3","0.757","2.3","6.4","8.7","2.3","0.9","1.8","4.6","6","21.7","96","106",2006
"43","Keith Bogans","SG-SF","25","TOT","72","31","1912","6","15.1","0.395","1.8","5.6","0.325","4.2","9.5","0.436","3.5","5.2","0.683","1.5","5.6","7.1","3.6","2","0.2","2.5","4.6","17.3","99","106",2006
"44","Andrew Bogut","PF","21","MIL","82","77","2348","7.2","13.6","0.533","0","0.1","0","7.2","13.5","0.536","2.7","4.3","0.629","4.2","8.6","12.8","4.3","1.1","1.5","2.8","5.8","17.2","111","106",2006
"45","Matt Bonner","PF","25","TOR","78","6","1710","6.4","14.4","0.448","3.1","7.5","0.42","3.3","6.9","0.478","1.9","2.3","0.829","2.7","6.1","8.8","1.7","1.5","1","1","6.7","18","122","112",2006
"46","Calvin Booth","C","29","WAS","33","2","250","4.2","9.8","0.426","0.2","0.4","0.5","4","9.4","0.422","1","1.9","0.556","4","6.9","10.8","2.5","1.9","1.9","1.7","9.2","9.6","103","105",2006
"47","Carlos Boozer","PF","24","UTA","33","19","1025","11.7","21.3","0.549","0","0","0","11.7","21.3","0.549","5.3","7.3","0.723","3.9","11.3","15.2","4.7","1.6","0.4","3.7","5.6","28.6","113","105",2006
"48","Chris Bosh","C","21","TOR","70","70","2751","10.5","20.8","0.505","0","0.2","0","10.5","20.6","0.511","9.1","11.1","0.816","3.9","8.5","12.4","3.5","1","1.5","3","4","30.1","118","111",2006
"49","Bruce Bowen","SF","34","SAS","82","82","2755","4.6","10.6","0.433","2","4.8","0.424","2.5","5.7","0.44","1","1.7","0.607","0.7","5.6","6.3","2.5","1.6","0.6","1.3","3.8","12.2","107","101",2006
"50","Ryan Bowen","SF","30","HOU","68","19","652","3.1","10.4","0.298","0.3","1.8","0.136","2.8","8.5","0.333","0.9","1.2","0.786","2.6","4.8","7.4","2","1.8","0.5","1.1","7.1","7.4","83","105",2006
"51","Earl Boykins","PG","29","DEN","60","0","1542","9","21.9","0.41","2.1","5.9","0.346","6.9","16","0.434","5","5.8","0.874","0.7","2","2.7","7.6","1.6","0.1","2.8","2.4","25.1","107","110",2006
"52","Michael Bradley","PF","26","PHI","46","1","367","4.5","11.1","0.405","0.1","0.7","0.2","4.4","10.4","0.419","0.3","0.4","0.667","5.6","9.5","15.1","2.4","0.7","1","2.7","5.5","9.5","93","108",2006
"53","Elton Brand","PF","26","LAC","79","79","3099","12.8","24.2","0.527","0","0.1","0.333","12.7","24.2","0.527","7.4","9.6","0.775","4","9.4","13.3","3.5","1.4","3.4","2.9","3.8","33","116","100",2006
"54","Primož Brezec","C","26","CHA","79","79","2165","9.7","18.8","0.517","0","0","0","9.7","18.7","0.518","3.9","5.3","0.732","4.3","6.1","10.4","1.1","0.5","0.8","2","5.4","23.3","111","110",2006
"55","Devin Brown","SG","27","UTA","81","14","1711","6.6","16.8","0.393","1.2","3.8","0.331","5.4","13.1","0.411","5","6.8","0.745","2.3","4.3","6.6","3.3","1.4","0.4","3.2","4.9","19.5","100","110",2006
"56","Kwame Brown","C","23","LAL","72","49","1978","5.4","10.4","0.526","0","0","0","5.4","10.3","0.527","3.4","6.3","0.545","4.9","7.8","12.6","1.9","0.7","1.2","2.7","5.2","14.3","108","107",2006
"57","P.J. Brown","C","36","NOK","75","73","2380","6.1","13.2","0.461","0","0","0","6.1","13.2","0.461","3.2","3.8","0.827","4.1","8.3","12.4","2","1","1.1","2","4.9","15.3","107","107",2006
"58","Rick Brunson","PG","33","TOT","27","0","246","4.6","11.9","0.389","1.1","2.9","0.385","3.5","9","0.39","1.5","2.6","0.583","0.2","4.6","4.9","7.7","1.8","0.2","4.9","4.9","11.9","83","107",2006
"59","Kobe Bryant*","SG","27","LAL","80","80","3277","15.8","35","0.45","2.9","8.3","0.347","12.9","26.7","0.482","11.2","13.2","0.85","1.1","5.7","6.8","5.8","2.4","0.5","4","3.8","45.6","114","105",2006
"60","Greg Buckner","SG","29","DEN","73","27","1758","5.3","12.1","0.434","2.5","7.1","0.354","2.8","5.1","0.546","1.2","1.6","0.782","0.9","5.2","6.1","3.7","2.5","0.6","1.5","5.2","14.3","111","105",2006
"61","Pat Burke","C","32","PHO","42","0","346","9.1","18.4","0.496","0.3","1","0.286","8.8","17.4","0.508","1.9","3","0.619","3","7.5","10.6","2.3","0.9","1.9","4.8","9","20.4","90","105",2006
"62","Antonio Burks","PG","25","MEM","57","1","570","5","14.1","0.354","0.1","0.6","0.167","4.9","13.5","0.362","1","2.2","0.435","0.4","3.2","3.6","7.4","2","0","3.5","4.4","11","80","105",2006
"63","Kevin Burleson","PG","26","CHA","39","1","340","3.3","13.3","0.25","1.5","8.2","0.185","1.8","5.1","0.353","2.4","2.6","0.941","0.6","3.3","3.9","7.3","3.9","0.3","3.8","9.5","10.6","79","105",2006
"64","Caron Butler","SF","25","WAS","75","54","2708","9.5","20.9","0.455","0.8","2.3","0.342","8.7","18.6","0.469","5.6","6.4","0.87","2.2","6.8","9","3.6","2.4","0.3","3.4","4.6","25.3","107","106",2006
"65","Jackie Butler","C","20","NYK","55","0","740","8.4","15.4","0.544","0","0","0","8.4","15.4","0.544","4.1","5.5","0.753","4.8","8.3","13.1","1.8","1.2","2.2","4.4","9.1","20.9","105","109",2006
"66","Rasual Butler","SF","26","NOK","79","20","1875","7.4","18.2","0.406","2.6","7","0.38","4.7","11.3","0.422","2.3","3.3","0.693","1.5","5.2","6.7","1.2","0.9","1.3","1.9","4.1","19.7","100","109",2006
"67","Andrew Bynum","C","18","LAL","46","0","338","5.2","12.8","0.402","0","0","0","5.2","12.8","0.402","1.2","4.2","0.296","5.3","7.2","12.5","1.4","0.6","3.4","2.7","8.7","11.6","87","105",2006
"68","Will Bynum","PG","23","GSW","15","0","162","6.7","16.5","0.404","0.6","2.9","0.222","6","13.7","0.442","3.2","5.1","0.625","1","2.9","3.8","6","2.2","0","4.4","3.2","17.2","88","108",2006
"69","Žarko Cabarkapa","PF","24","GSW","61","0","505","6.8","17.7","0.385","0.5","2","0.25","6.3","15.7","0.403","6.1","8.6","0.714","3.8","7.5","11.3","2","1.3","0.7","3.6","8.9","20.3","95","106",2006
"70","José Calderón","SG","24","TOR","64","11","1487","4.7","11.1","0.423","0.2","1.5","0.163","4.4","9.5","0.465","2.8","3.3","0.848","1.1","3.9","5","10.2","1.5","0.1","3.6","3.3","12.4","104","115",2006
"71","Marcus Camby","C","31","DEN","56","54","1857","8.3","17.9","0.465","0","0.3","0.091","8.3","17.6","0.472","3.1","4.3","0.712","3.6","14.7","18.4","3.2","2.2","5.1","2.5","4.3","19.7","102","95",2006
"72","Brian Cardinal","PF","28","MEM","36","0","402","6.4","15.4","0.414","1.8","4","0.448","4.6","11.3","0.402","2.6","3.7","0.704","1.5","6.1","7.6","4.6","3.2","0","3.7","9","17.2","96","100",2006
"73","Matt Carroll","SG","25","CHA","78","6","1275","7.7","19.2","0.403","2.9","7.5","0.389","4.8","11.7","0.412","5.6","6.8","0.821","1.4","5","6.3","1.4","1.9","0.4","1.9","4.8","23.9","108","108",2006
"74","Anthony Carter","PG","30","MIN","45","8","589","4.9","12.6","0.387","0.4","1.4","0.267","4.5","11.2","0.402","3.7","5","0.727","0.8","4.9","5.7","9.3","2.2","0.8","3.7","6.5","13.8","96","105",2006
"75","Vince Carter","SG","29","NJN","79","79","2906","12","27.9","0.43","2.3","6.7","0.341","9.7","21.2","0.459","8.8","11","0.799","2.5","6","8.5","6.2","1.7","1","3.9","4.3","35.1","107","102",2006
"76","Sam Cassell","PG","36","LAC","78","75","2653","9.7","21.9","0.443","1.4","3.7","0.368","8.3","18.2","0.459","5.7","6.6","0.863","0.8","4.9","5.7","9.7","1.5","0.2","3.5","4.4","26.5","109","106",2006
"77","Kelvin Cato","C","31","TOT","27","0","333","5.9","13.7","0.429","0","0","0","5.9","13.7","0.429","4.3","5.7","0.743","3.3","8.2","11.4","0.7","1","2","2.9","8.5","16","96","106",2006
"78","Tyson Chandler","C","23","CHI","79","50","2121","3.9","6.9","0.565","0","0","0","3.9","6.9","0.567","2.4","4.7","0.503","6.5","10.9","17.4","2","1","2.5","3","7.3","10.2","107","100",2006
"79","Calbert Cheaney","SF","34","GSW","42","0","448","4.8","12.4","0.389","0","0.9","0","4.8","11.5","0.42","0.9","0.9","1","2.3","4.7","7","2.2","1.5","0.2","2","4.4","10.6","88","108",2006
"80","Josh Childress","SF","22","ATL","74","10","2249","6.6","11.9","0.552","0.8","1.5","0.492","5.8","10.4","0.56","3.6","4.7","0.766","3.2","6","9.1","3.1","2","0.9","2.4","4.3","17.5","121","111",2006
"81","Doug Christie","SG","35","DAL","7","7","185","2.7","7.7","0.346","0","0.3","0","2.7","7.4","0.36","2.4","3.5","0.667","0.6","3.3","3.8","4.1","2.7","0.3","1.8","3","7.7","93","106",2006
"82","Speedy Claxton","PG","27","NOK","71","3","2019","8.1","19.7","0.413","0.5","1.7","0.27","7.7","18","0.426","6.6","8.6","0.769","1","4.1","5.2","9.1","2.9","0.2","4.1","4.7","23.3","101","107",2006
"83","Mateen Cleaves","PG","28","SEA","27","0","230","5.7","16.2","0.352","0.9","3.6","0.25","4.8","12.5","0.382","4.3","5.5","0.792","0.5","2.7","3.2","9.6","0.7","0.5","3.2","6.8","16.6","101","119",2006
"84","Jarron Collins","C","27","UTA","79","41","1730","4.1","8.8","0.461","0","0","0","4.1","8.8","0.461","5","6.9","0.717","4.2","6.3","10.5","3.1","1.1","0.9","1.9","8","13.1","117","108",2006
"85","Jason Collins","C","27","NJN","71","70","1895","2.9","7.4","0.397","0.1","0.3","0.25","2.8","7","0.404","1.2","2.4","0.512","2.6","7","9.6","2","1.3","1.1","1.7","7.1","7.2","90","102",2006
"86","Nick Collison","PF","25","SEA","66","27","1448","7.5","14.3","0.525","0","0.1","0","7.5","14.1","0.529","2.9","4.1","0.699","5.2","8.1","13.3","2.7","0.8","1.3","2.8","7.7","17.8","112","114",2006
"87","Brian Cook","PF","25","LAL","81","46","1535","9","17.6","0.511","1.2","2.9","0.429","7.7","14.7","0.527","2.9","3.5","0.832","3","6.4","9.4","2.5","1.3","1.1","2.1","7.1","22.1","116","106",2006
"88","Jamal Crawford","SG","25","NYK","79","27","2555","7.6","18.2","0.416","2.1","6.1","0.345","5.5","12.1","0.452","6.1","7.4","0.826","0.7","4.4","5.1","6.2","1.8","0.3","3.6","3.1","23.3","109","112",2006
"89","Austin Croshere","PF","30","IND","50","26","1148","6.2","13.3","0.463","2.5","6.5","0.386","3.6","6.8","0.538","4.2","4.8","0.882","2.9","9.5","12.4","2.9","1","0.3","2.2","4.9","19","121","103",2006
"90","Eddy Curry","C","23","NYK","72","69","1865","9.5","16.9","0.563","0","0","0","9.5","16.9","0.563","8.7","13.8","0.632","4.1","8.1","12.2","0.5","0.8","1.6","5.1","6.8","27.8","106","110",2006
"91","Samuel Dalembert","C","24","PHI","66","52","1761","5.8","10.9","0.531","0","0","0","5.8","10.8","0.533","2.7","3.9","0.705","4.7","11.2","15.9","0.7","1","4.7","3.1","7.2","14.3","104","102",2006
"92","Erick Dampier","C","30","DAL","82","36","1934","4.8","9.8","0.493","0","0","0","4.8","9.8","0.493","3.6","6.1","0.591","7.7","10.4","18.1","1.4","0.8","3","3.3","7.4","13.3","108","103",2006
"93","Antonio Daniels","SG","30","WAS","80","17","2283","5.2","12.5","0.418","0.5","2.3","0.228","4.7","10.2","0.461","6.5","7.7","0.845","0.4","3.5","3.9","6.5","1.2","0.2","2","2.2","17.5","118","111",2006
"94","Marquis Daniels","SG","25","DAL","62","29","1766","7.6","15.9","0.48","0.1","0.6","0.211","7.5","15.3","0.491","4.3","5.7","0.754","2.5","4.4","6.9","5.3","2.1","0.4","3.1","4.4","19.6","110","107",2006
"95","Antonio Davis","PF-C","37","TOT","44","39","940","4.6","10.7","0.432","0","0.1","0","4.6","10.6","0.434","2.9","4.6","0.642","5.1","6.6","11.7","1.2","1.3","0.6","2.9","7","12.1","97","112",2006
"96","Baron Davis","PG","26","GSW","54","48","1971","8.7","22.5","0.389","2.7","8.5","0.315","6.1","14","0.434","5.1","7.5","0.675","1.2","5","6.2","12.5","2.3","0.4","4.2","4.3","25.2","105","106",2006
"97","Dale Davis","C","36","DET","28","2","178","2.8","7.5","0.375","0","0.3","0","2.8","7.1","0.391","2.5","4.7","0.533","6.5","9.9","16.5","1.9","0","2.8","1.2","7.1","8.1","110","103",2006
"98","Josh Davis","PF","25","TOT","6","0","17","6.1","21.3","0.286","0","6.1","0","6.1","15.2","0.4","6.1","9.1","0.667","9.1","3","12.2","3","6.1","0","3","9.1","18.3","90","100",2006
"99","Ricky Davis","SG-SF","26","TOT","78","78","3207","9.6","21.5","0.448","1.2","4","0.302","8.4","17.5","0.481","4.5","5.7","0.797","1.1","4.7","5.8","6.5","1.5","0.3","3.5","3.1","25","103","108",2006
"100","Carlos Delfino","SG","23","DET","68","1","726","6.9","17.2","0.403","1.5","4.6","0.333","5.4","12.6","0.428","3.4","5.1","0.672","2.1","6.5","8.6","3.4","1.6","1.1","2.7","6.6","18.8","98","103",2006
"101","Tony Delk","PG-SG","32","TOT","24","0","385","10.2","23.1","0.441","2.9","6.7","0.426","7.3","16.4","0.447","2.9","3.9","0.741","2","5.6","7.6","4.7","1.9","0.1","2.7","4","26.1","106","105",2006
"102","Luol Deng","SF","20","CHI","78","56","2604","8.8","18.9","0.463","0.4","1.5","0.269","8.3","17.4","0.481","4.1","5.5","0.75","2.5","7.7","10.2","2.9","1.4","1","2.1","2.5","22.1","106","103",2006
"103","Boris Diaw","PF","23","PHO","81","70","2874","7.8","14.9","0.526","0.1","0.5","0.267","7.7","14.3","0.536","3","4.1","0.731","2.8","7","9.7","8.8","1","1.5","3.3","4.5","18.8","115","106",2006
"104","Dan Dickau","PG","27","BOS","19","0","234","3.8","10.2","0.37","2.2","4.5","0.5","1.6","5.8","0.269","4","4","1","1.1","2.4","3.6","8.9","2.4","0.2","4","8.9","13.8","109","108",2006
"105","Travis Diener","PG","23","ORL","23","0","246","6.4","15.2","0.42","5.5","12.6","0.439","0.9","2.7","0.333","1.1","1.3","0.833","0.9","3.8","4.6","3.5","1.5","0","2.2","4.9","19.4","118","110",2006
"106","Ike Diogu","PF","22","GSW","69","14","1031","8.7","16.7","0.524","0","0","0","8.7","16.7","0.524","6.8","8.4","0.81","4.7","6.7","11.4","1.4","0.7","1.5","3.9","8.2","24.3","111","107",2006
"107","DeSagana Diop","C","24","DAL","81","45","1510","2.7","5.6","0.487","0","0.1","0.5","2.7","5.5","0.487","1.4","2.6","0.542","5.3","8.3","13.5","0.8","1.6","5.3","1.3","9.2","6.9","116","100",2006
"108","Juan Dixon","SG","27","POR","76","42","1920","10.2","23.4","0.435","1.9","4.8","0.382","8.3","18.6","0.449","4.5","5.5","0.804","0.9","4.2","5","4.3","1.7","0.2","3.2","4.5","26.7","102","114",2006
"109","Michael Doleac","C","28","MIA","31","3","371","5.2","12.4","0.42","0","0","0","5.2","12.4","0.42","3.4","4.2","0.8","3.2","8.8","12","1.1","1.4","1","2","6.4","13.8","101","104",2006
"110","Keyon Dooling","PG","25","ORL","50","7","1137","8.5","19.4","0.44","0.6","2.1","0.302","7.9","17.3","0.456","4.8","5.8","0.835","0.5","3.2","3.7","5.2","2.3","0.2","3.9","5.5","22.5","99","109",2006
"111","Chris Duhon","PG","23","CHI","74","38","2155","5.2","12.9","0.4","2.4","6.7","0.36","2.8","6.2","0.442","2.8","3.4","0.818","0.7","4.6","5.3","8.9","1.7","0.1","2.8","3.6","15.5","111","105",2006
"112","Tim Duncan*","PF","29","SAS","80","80","2784","11.2","23.1","0.484","0","0.1","0.4","11.1","23","0.485","6.5","10.4","0.629","4.5","12.7","17.2","4.9","1.4","3.2","3.9","4.3","28.9","106","94",2006
"113","Mike Dunleavy","SF","25","GSW","81","68","2578","6.6","16.3","0.406","1.5","5.2","0.285","5.1","11.1","0.462","3.9","5","0.778","1.6","6.4","8","4.7","1.2","0.6","2.4","4","18.6","104","107",2006
"114","Ronald Dupree","SF","25","MIN","36","0","265","6.7","12.9","0.524","0","0.2","0","6.7","12.7","0.532","2.9","8.4","0.341","4.3","5.7","10","2.9","2.4","0","2.9","9","16.3","97","104",2006
"115","John Edwards","C","24","ATL","40","4","296","5.6","11.5","0.484","0","0","0","5.6","11.5","0.484","1.4","2","0.727","3.2","5.4","8.6","0.9","0.5","2.7","2.2","13.6","12.6","101","112",2006
"116","Howard Eisley","PG","33","TOT","32","0","394","4.4","13.4","0.33","1.7","5.5","0.31","2.7","8","0.344","2.6","3.1","0.833","0.4","3.9","4.3","9","1.4","0.3","2.7","4.4","13.2","98","108",2006
"117","Monta Ellis","SG","20","GSW","49","3","886","7.7","18.5","0.415","1.6","4.8","0.341","6","13.7","0.441","2.4","3.4","0.712","1.3","4.8","6.1","4.5","1.9","0.6","3.4","4","19.4","95","107",2006
"118","Francisco Elson","C","29","DEN","72","54","1579","4.9","9.2","0.532","0","0.2","0.2","4.9","9","0.538","1.6","2.4","0.662","3.2","7.8","11","1.5","1.7","1.5","2.1","6.8","11.4","105","104",2006
"119","Melvin Ely","PF","27","CHA","57","22","1348","8.2","16.2","0.508","0","0.1","0","8.2","16.1","0.511","4.9","7.3","0.667","3.6","7","10.6","2.9","1.1","1.7","3.8","6.1","21.3","103","107",2006
"120","Maurice Evans","SG","27","DET","80","1","1139","7.5","16.6","0.452","2.1","5.6","0.371","5.4","10.9","0.493","2.5","3.2","0.8","3.7","4.2","7.9","2.9","2","0.7","1.9","5.9","19.6","113","105",2006
"121","Reggie Evans","PF","25","TOT","67","25","1393","4.9","10","0.489","0","0","0","4.9","9.9","0.491","4.3","8.1","0.53","6.4","12.3","18.7","1.4","1.5","0.4","3.2","6.2","14","104","107",2006
"122","Daniel Ewing","SG","22","LAC","66","5","971","5.2","13.7","0.38","1.2","4.2","0.282","4","9.5","0.424","1.9","2.5","0.783","1.2","3.3","4.6","4.5","2","0.3","3.1","4.6","13.6","90","106",2006
