"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"13","Chris Andersen","C","37","TOT","27","15","402","4.9","9.2","0.528","0.5","1.8","0.286","4.4","7.4","0.586","3.2","4.6","0.694","4.6","7.9","12.5","1.5","1.9","1.7","1.2","3.7","13.4","127","106",2016
"14","Alan Anderson","SG","33","WAS","13","0","192","5.3","15","0.356","3","9.4","0.324","2.3","5.6","0.409","2.8","3.8","0.733","0.3","6.6","6.9","3.6","1","0.3","0.5","6.3","16.5","107","108",2016
"15","James Anderson","SG","26","SAC","51","15","721","4.5","11.9","0.376","1.5","5.7","0.267","2.9","6.1","0.478","1.5","1.9","0.759","0.9","4.9","5.7","2.7","1.4","0.9","2.8","3.6","11.9","87","111",2016
"16","Justin Anderson","SF","22","DAL","55","9","647","5.6","13.8","0.406","1.7","6.5","0.265","3.9","7.2","0.533","3.5","4.3","0.8","1.4","9","10.4","2.3","1.5","2","1.9","3.5","16.4","103","104",2016
"17","Kyle Anderson","SF","22","SAS","78","11","1245","5.7","12.1","0.468","0.5","1.5","0.324","5.2","10.6","0.488","2.5","3.4","0.747","1","9","10","5.1","2.5","1.2","2.4","4","14.4","104","97",2016
"18","Ryan Anderson","PF","27","NOP","66","7","2008","9.8","22.9","0.427","3.2","8.8","0.366","6.6","14.1","0.466","4.9","5.6","0.873","3.2","6.5","9.8","1.8","0.9","0.6","2.2","2.7","27.8","108","112",2016
"19","Giannis Antetokounmpo","PG","21","MIL","80","79","2823","9.3","18.3","0.506","0.5","2","0.257","8.8","16.3","0.537","5.3","7.4","0.724","2","9","11","6.2","1.7","2","3.8","4.7","24.4","109","106",2016
"20","Thanasis Antetokounmpo","SF","23","NYK","2","0","6","25.7","34.3","0.75","0","8.6","0","25.7","25.7","1","0","0","0","0","8.6","8.6","0","0","0","0","17.1","51.4","140","110",2016
"21","Carmelo Anthony","SF","31","NYK","72","72","2530","11.5","26.6","0.434","2.1","6.3","0.339","9.4","20.3","0.463","6.8","8.2","0.829","2","9.3","11.3","6.1","1.3","0.8","3.6","3.7","32","107","107",2016
"22","Joel Anthony","C","33","DET","19","0","96","3.2","5.3","0.6","0","0","0","3.2","5.3","0.6","3.2","4.2","0.75","4.2","6.8","11","0.5","1.1","6.3","1.1","7.9","9.5","136","99",2016
"23","Keith Appling","PG","23","ORL","5","0","27","3.7","14.8","0.25","0","5.6","0","3.7","9.3","0.4","3.7","3.7","1","0","1.9","1.9","1.9","1.9","0","5.6","9.3","11.1","57","110",2016
"24","Trevor Ariza","SF","30","HOU","81","81","2859","6.1","14.8","0.416","3.2","8.6","0.371","3","6.2","0.478","2.2","2.8","0.783","1.2","5.1","6.3","3.2","2.8","0.4","1.9","3","17.6","110","108",2016
"25","Darrell Arthur","PF","27","DEN","70","16","1516","7.3","16.2","0.452","1.5","3.9","0.385","5.8","12.3","0.473","1.3","1.8","0.755","2.8","6.8","9.7","3.2","1.8","1.6","2.2","6.1","17.4","104","108",2016
"26","Ömer Asik","C","29","NOP","68","64","1178","4.4","8.2","0.533","0","0","0","4.4","8.2","0.533","2.6","4.7","0.545","5.1","12.4","17.4","1.1","0.9","1","2.5","5.2","11.3","106","108",2016
"27","D.J. Augustin","PG","28","TOT","62","0","1178","6.3","14.8","0.423","2.9","7.1","0.405","3.4","7.7","0.44","4.4","5.4","0.805","0.3","3.7","4","8.4","1.6","0.2","3.6","3.6","19.8","113","111",2016
"28","Jeff Ayres","C","28","LAC","17","0","107","5.6","10.8","0.522","0","0.5","0","5.6","10.3","0.545","2.8","2.8","1","1.9","8.4","10.3","2.3","0","1.4","2.8","8.4","14","105","106",2016
"29","Luke Babbitt","SF","26","NOP","47","13","845","7.2","17","0.422","2.6","6.4","0.404","4.6","10.6","0.433","2.3","2.9","0.78","1.5","7.2","8.7","3.1","0.6","0.4","1.3","5.3","19.2","107","112",2016
"30","Cameron Bairstow","C","25","CHI","18","2","103","6.3","19.5","0.325","0.5","2.4","0.2","5.8","17","0.343","3.4","3.9","0.875","1.9","11.7","13.6","2.9","1","1.5","1.9","9.2","16.6","86","104",2016
"31","Leandro Barbosa","SG","33","GSW","68","0","1079","7.7","16.6","0.462","1.7","4.9","0.355","5.9","11.6","0.508","2.3","2.8","0.839","1.3","4","5.2","3.7","2","0.4","2.4","4.8","19.4","106","106",2016
"32","J.J. Barea","PG","31","DAL","74","16","1667","9.7","21.7","0.446","3.1","7.9","0.385","6.6","13.8","0.481","2.3","2.9","0.771","0.8","3.8","4.6","9.2","0.8","0.1","3.5","3.4","24.7","106","111",2016
"33","Andrea Bargnani","C","30","BRK","46","0","634","10.1","22.2","0.455","0.2","1.3","0.188","9.9","20.9","0.471","3.7","4.5","0.825","2.2","5.5","7.7","1.4","0.3","0.7","2.1","4.8","24.2","100","115",2016
"34","Harrison Barnes","SF","23","GSW","66","59","2042","7","15","0.466","1.9","5.1","0.383","5","9.9","0.508","2.4","3.2","0.761","1.8","5.9","7.7","2.8","1","0.2","1.3","3.2","18.3","114","107",2016
"35","Matt Barnes","SF","35","MEM","76","45","2190","6.2","16.3","0.381","2.8","8.7","0.322","3.4","7.6","0.449","2.6","3.2","0.804","2","7.9","9.9","3.8","1.8","1.3","2.8","5.5","17.8","99","107",2016
"36","Will Barton","SG","25","DEN","82","1","2353","9.1","20.9","0.432","2.4","6.9","0.345","6.7","14","0.476","4.6","5.7","0.806","1.3","8.9","10.1","4.3","1.5","0.8","3","3.1","25.1","105","108",2016
"37","Brandon Bass","PF","30","LAL","66","0","1342","6.5","11.9","0.549","0","0.1","0","6.5","11.8","0.552","4.7","5.5","0.845","3.9","6.8","10.7","2.8","1.2","2.1","1.6","4.7","17.7","127","111",2016
"38","Nicolas Batum","SF","27","CHO","70","70","2448","7.6","17.9","0.426","2.8","8.2","0.348","4.8","9.7","0.492","3.3","3.9","0.849","1.1","7.6","8.8","8.3","1.3","0.9","4.2","2.3","21.4","104","105",2016
"39","Jerryd Bayless","SG","27","MIL","52","18","1505","6.3","14.8","0.423","3.4","7.8","0.437","2.8","7","0.408","2.4","3","0.778","0.7","4.1","4.8","5.5","1.6","0.4","2.5","3.8","18.3","110","112",2016
"40","Aron Baynes","C","29","DET","81","1","1233","7.9","15.7","0.505","0","0.1","0","7.9","15.6","0.508","5.2","6.8","0.764","5.7","10","15.7","2.1","0.9","2.1","2.7","6.2","21","114","104",2016
"41","Kent Bazemore","SF","26","ATL","75","68","2083","7.6","17.2","0.441","2.6","7.2","0.357","5","10","0.502","2.9","3.6","0.815","0.7","8.3","9","4.1","2.3","0.9","3.3","4.2","20.7","99","100",2016
"42","Bradley Beal","SG","22","WAS","55","35","1708","10.2","22.8","0.449","3","7.7","0.387","7.2","15.1","0.481","3.9","5","0.767","1.2","4.2","5.4","4.6","1.5","0.3","3.2","3.3","27.3","103","108",2016
"43","Michael Beasley","PF","27","HOU","20","0","363","14.5","27.8","0.522","0.4","1.2","0.333","14.1","26.5","0.531","5.1","6.6","0.776","3.9","9.3","13.3","2.2","1.5","1.2","3.3","5.3","34.5","108","107",2016
"44","Marco Belinelli","SG","29","SAC","68","7","1672","7","18.2","0.386","2.6","8.5","0.306","4.4","9.7","0.456","3.3","4","0.833","0.3","3.1","3.4","3.6","1.1","0.1","2.3","2.6","20","99","113",2016
"45","Anthony Bennett","PF","22","TOR","19","0","84","4.9","16.6","0.296","1.8","8.6","0.214","3.1","8","0.385","5.5","6.2","0.9","3.7","10.5","14.1","0","3.1","0","2.5","4.9","17.2","94","102",2016
"46","Patrick Beverley","PG","27","HOU","71","63","2041","6.2","14.3","0.434","3","7.5","0.4","3.2","6.8","0.472","1.4","2.1","0.682","1.8","4.3","6","5.8","2.3","0.6","2.2","5.6","16.9","114","110",2016
"47","Bismack Biyombo","C","23","TOR","82","22","1808","4.5","8.2","0.542","0","0","0","4.5","8.2","0.544","4.1","6.5","0.628","5.2","13.5","18.7","0.8","0.5","3.8","2","6.4","13","118","101",2016
"48","Nemanja Bjelica","PF","27","MIN","60","0","1075","5.2","11","0.468","2.3","5.9","0.384","2.9","5.2","0.564","1.9","2.6","0.727","2.3","7.5","9.8","3.9","1.2","1","2.2","7.2","14.4","114","110",2016
"49","Tarik Black","C","24","LAL","39","0","496","5.8","10.5","0.548","0","0","0","5.8","10.5","0.548","1.9","4.6","0.422","4.5","11.4","15.9","1.6","1.4","1.8","2.2","7.9","13.5","105","108",2016
"50","DeJuan Blair","C","26","WAS","29","0","218","6.3","15.2","0.412","0","0.2","0","6.3","15","0.418","1.1","2.9","0.385","4.5","8.3","12.7","2.5","1.8","0.4","3.4","11.9","13.6","85","105",2016
"51","Steve Blake","PG","35","DET","58","2","986","4.8","12.3","0.388","2.7","7.7","0.344","2.1","4.6","0.461","0.8","1","0.8","0.5","4.1","4.6","10.2","1.2","0.3","4.1","3.6","13","101","108",2016
"52","Eric Bledsoe","PG","26","PHO","31","31","1059","10.3","22.6","0.453","2.2","5.9","0.372","8.1","16.7","0.482","6.3","7.9","0.802","0.8","4.9","5.8","8.7","2.9","0.9","5.1","3.5","29.1","107","107",2016
"53","Bojan Bogdanovic","SF","26","BRK","79","39","2115","7.7","17.8","0.433","3.1","8.1","0.382","4.6","9.8","0.474","2.6","3.1","0.833","0.9","5.2","6.1","2.4","0.7","0.1","2.7","2.8","21.1","102","115",2016
"54","Andrew Bogut","C","31","GSW","70","66","1451","5.8","9.3","0.627","0","0","1","5.8","9.3","0.626","0.8","1.7","0.48","4","12.4","16.4","5.4","1.1","3.8","2.8","7.4","12.5","120","99",2016
"55","Matt Bonner","C","35","SAS","30","2","206","7.2","14.2","0.509","3.7","8.4","0.441","3.5","5.7","0.609","0.7","1","0.75","0.7","6","6.7","2.2","1.5","0.2","0.7","4","18.9","126","102",2016
"56","Devin Booker","SG","19","PHO","76","51","2108","8.5","20","0.423","2.3","6.7","0.343","6.2","13.4","0.464","5","5.9","0.84","0.6","3.7","4.3","4.6","1","0.5","3.7","5.2","24.2","102","112",2016
"57","Trevor Booker","PF","28","UTA","79","2","1632","6.1","12.5","0.49","0.4","1.3","0.293","5.8","11.2","0.513","2.3","3.4","0.67","5.4","9.2","14.6","2.7","1.9","1.3","2.6","5.5","15","109","102",2016
"58","Chris Bosh","PF","31","MIA","53","53","1778","10.3","22.1","0.467","2.3","6.4","0.365","8","15.7","0.508","6.1","7.7","0.795","1.4","9.9","11.3","3.7","1","1","2.3","2.9","29.1","114","104",2016
"59","Avery Bradley","SG","25","BOS","76","72","2536","8.8","19.6","0.447","2.8","7.8","0.361","5.9","11.8","0.505","1.8","2.4","0.78","0.9","3.3","4.2","3","2.2","0.4","2.1","3.2","22.2","105","106",2016
"60","Elton Brand","C","36","PHI","17","1","225","6.8","15.7","0.431","0","0.2","0","6.8","15.5","0.437","1.7","2","0.889","2","11.8","13.7","3.9","2","1.7","2.4","7","15.2","93","105",2016
"61","Corey Brewer","SF","29","HOU","82","12","1669","6.2","16.3","0.384","1.8","6.6","0.272","4.4","9.7","0.46","3.1","4.1","0.75","1.2","4.6","5.9","3.2","2.5","0.6","2.3","4.9","17.4","98","109",2016
"62","Aaron Brooks","PG","31","CHI","69","0","1108","8.5","21.2","0.401","3","8.4","0.357","5.5","12.9","0.43","2.2","2.9","0.766","1","3.6","4.6","8.1","1.4","0.5","3.7","6","22.2","99","109",2016
"63","Anthony Brown","SF","23","LAL","29","11","599","3.3","10.6","0.31","1.7","5.9","0.286","1.6","4.7","0.339","1.4","1.7","0.85","0.8","5.1","5.9","1.6","1.2","0.4","1.3","2.9","9.6","88","114",2016
"64","Lorenzo Brown","PG","25","PHO","8","0","61","6.4","20","0.32","0.8","6.4","0.125","5.6","13.6","0.412","2.4","3.2","0.75","0","5.6","5.6","8.8","2.4","0.8","7.2","3.2","16","72","108",2016
"65","Markel Brown","SG","24","BRK","62","6","982","6.5","16.5","0.394","2","6.2","0.314","4.6","10.3","0.443","3.6","4.8","0.755","1.2","5.1","6.3","4.7","2","0.8","2.8","4.8","18.6","99","111",2016
"66","Kobe Bryant*","SF","37","LAL","66","66","1863","10.7","30","0.358","3.6","12.6","0.285","7.1","17.4","0.41","6.3","7.6","0.826","1.1","5.6","6.7","5","1.7","0.4","3.5","3.1","31.3","95","113",2016
"67","Chase Budinger","SF","27","TOT","66","2","929","5.5","12.7","0.435","1.3","4.6","0.279","4.3","8.1","0.523","2.1","3","0.696","2.3","5.7","8","3.4","1.7","0.5","2.3","3.3","14.4","102","106",2016
"68","Reggie Bullock","SF","24","DET","37","0","429","5.1","11.5","0.439","2.6","6.2","0.415","2.5","5.3","0.467","1.6","1.8","0.933","1.6","6.4","8","3.2","1.2","0.2","0.9","3.4","14.4","125","107",2016
"69","Trey Burke","PG","23","UTA","64","0","1366","10.1","24.5","0.413","3.4","9.9","0.344","6.7","14.6","0.46","2.6","3.2","0.817","0.7","3.6","4.3","5.7","1.4","0.2","3.1","3.3","26.2","102","108",2016
"70","Alec Burks","SG","24","UTA","31","3","797","9.1","22.1","0.41","2.1","5.2","0.405","6.9","16.9","0.412","7","9.3","0.752","1.1","6.2","7.2","4.2","1.2","0.3","3.4","4.7","27.3","104","107",2016
"71","Caron Butler","SF","35","SAC","17","1","176","6.8","16.1","0.424","0.8","4.9","0.167","6","11.2","0.537","2.7","3.3","0.833","1.4","4.6","6","2.7","2.5","0.3","0.8","5.2","17.2","106","109",2016
"72","Jimmy Butler","SG","26","CHI","67","67","2474","9.5","21","0.454","1.3","4.2","0.312","8.2","16.8","0.489","8","9.6","0.832","1.6","5.7","7.3","6.5","2.2","0.9","2.7","2.5","28.4","116","106",2016
"73","Rasual Butler","SF","36","SAS","46","0","432","5.8","12.3","0.471","1.8","5.8","0.306","4","6.5","0.618","1.3","1.9","0.688","0.4","6.3","6.6","2.8","1.5","2.7","0.9","1.3","14.7","112","98",2016
"74","Bruno Caboclo","SF","20","TOR","6","1","43","1.2","14.4","0.083","1.2","8.4","0.143","0","6","0","0","0","0","1.2","1.2","2.4","1.2","2.4","1.2","4.8","2.4","3.6","29","107",2016
"75","José Calderón","PG","34","NYK","72","72","2024","5.3","11.6","0.459","2.1","5.2","0.414","3.2","6.4","0.496","1.1","1.2","0.875","0.6","5.3","5.8","7.6","1.6","0.2","2.2","3.4","13.8","114","109",2016
"76","Kentavious Caldwell-Pope","SG","22","DET","76","76","2789","7.3","17.4","0.42","2.1","6.7","0.309","5.2","10.7","0.489","3.3","4.1","0.811","1.3","3.8","5.1","2.5","2","0.3","1.9","3","20","107","107",2016
"77","Isaiah Canaan","SG","24","PHI","77","39","1966","6.5","18","0.36","4.4","12.1","0.363","2.1","5.9","0.354","3.7","4.5","0.833","0.5","3.8","4.3","3.4","1.4","0.3","2.3","3.3","21.1","102","113",2016
"78","Clint Capela","C","21","HOU","77","35","1471","7.7","13.3","0.582","0","0","0","7.7","13.2","0.583","2.7","7.1","0.379","6.5","10","16.5","1.6","2","3.1","2","6.4","18.1","114","104",2016
"79","DeMarre Carroll","SF","29","TOR","26","22","786","6.9","17.8","0.389","3","7.8","0.39","3.9","10","0.388","2","3.3","0.6","2","6","8","1.8","2.9","0.4","1.8","4.1","18.8","100","104",2016
"80","Vince Carter","SG","39","MEM","60","3","1005","6.8","17.6","0.388","3","8.7","0.349","3.8","8.9","0.425","3.6","4.3","0.833","1.6","5.9","7.5","2.9","1.9","0.8","1.8","5.2","20.2","107","108",2016
"81","Michael Carter-Williams","PG","24","MIL","54","37","1649","7.8","17.1","0.452","0.5","1.7","0.273","7.3","15.4","0.472","3.3","5","0.654","1.5","7","8.5","8.7","2.5","1.3","4.7","5","19.2","96","107",2016
"82","Omri Casspi","PF","27","SAC","69","21","1880","7.6","15.9","0.481","2.9","7","0.409","4.8","8.9","0.537","2.6","4.1","0.648","1.5","9","10.5","2.4","1.4","0.4","2.4","3.9","20.8","109","108",2016
"83","Willie Cauley-Stein","C","22","SAC","66","39","1412","6.5","11.5","0.563","0","0.1","0","6.5","11.5","0.567","2.8","4.3","0.648","4.6","7.4","12","1.3","1.6","2.2","1.6","5","15.7","119","107",2016
"84","Mario Chalmers","PG","29","TOT","61","7","1373","6.8","16.6","0.41","1.7","5.6","0.309","5.1","11.1","0.461","8.2","9.8","0.832","0.9","5","5.9","8.6","3.3","0.5","4.1","6.8","23.5","110","106",2016
"85","Tyson Chandler","C","33","PHO","66","60","1618","5.5","9.5","0.583","0","0","0","5.5","9.4","0.585","3.2","5.1","0.62","5.3","12.1","17.3","1.9","1.1","1.3","2.8","4.4","14.2","114","107",2016
"86","Rakeem Christmas","PF","24","IND","1","0","6","16.6","16.6","1","0","0","0","16.6","16.6","1","0","0","0","8.3","0","8.3","0","0","0","0","8.3","33.1","204","112",2016
"87","Ian Clark","SG","24","GSW","66","1","578","7.4","16.9","0.441","2.5","7","0.357","4.9","9.9","0.5","2.3","2.8","0.824","1.1","4.6","5.7","5.4","1.4","1.1","3.6","4.8","19.7","102","106",2016
"88","Coty Clarke","SF","23","BOS","3","0","6","16.2","32.5","0.5","16.2","16.2","1","0","16.2","0","0","0","0","0","8.1","8.1","0","0","0","8.1","0","48.7","96","108",2016
"89","Jordan Clarkson","SG","23","LAL","79","79","2552","9.3","21.6","0.433","2.2","6.3","0.347","7.2","15.3","0.468","3.2","4","0.804","1.8","4.3","6.2","3.8","1.7","0.1","2.7","3.3","24.1","103","114",2016
"90","Norris Cole","PG","27","NOP","45","23","1198","8.1","20","0.405","1.4","4.2","0.324","6.7","15.8","0.427","2.2","2.7","0.8","0.4","5.8","6.3","6.9","1.5","0.2","3.1","4.2","19.7","94","111",2016
"91","Darren Collison","PG","28","SAC","74","15","2219","8.2","16.8","0.486","1.9","4.7","0.401","6.3","12.1","0.519","4.2","4.9","0.858","0.6","3.1","3.7","6.9","1.6","0.1","2.8","3.1","22.4","115","112",2016
"92","Nick Collison","PF","35","OKC","59","4","699","3.6","7.7","0.459","0","0.1","0","3.6","7.6","0.467","1.6","2.3","0.697","4.8","7.3","12.1","3.7","1.1","1.1","3.6","7.6","8.7","99","107",2016
"93","Mike Conley","PG","28","MEM","56","56","1761","8.6","20.3","0.422","2.3","6.3","0.363","6.3","14.1","0.449","5.6","6.7","0.834","0.8","4","4.8","10","2","0.5","2.5","2.9","25","115","110",2016
"94","Pat Connaughton","SG","23","POR","34","0","143","4.5","17.1","0.265","1.7","7.3","0.238","2.8","9.8","0.286","1.7","1.7","1","3.8","7.3","11.2","3.5","0.7","0","3.5","2.1","12.6","80","111",2016
"95","Chris Copeland","PF","31","MIL","24","1","156","5.6","16.7","0.333","3.3","11.8","0.278","2.3","4.9","0.467","2","2.3","0.857","0.3","2.9","3.3","3.6","0.7","0","2","5.6","16.3","94","115",2016
"96","Bryce Cotton","PG","23","TOT","8","0","39","5","12.6","0.4","0","3.8","0","5","8.8","0.571","0","0","0","0","0","0","3.8","3.8","0","6.3","2.5","10.1","54","109",2016
"97","DeMarcus Cousins","C","25","SAC","65","65","2246","12.9","28.5","0.451","1.5","4.5","0.333","11.4","24","0.473","10.2","14.2","0.718","3.4","12.6","16","4.6","2.2","2","5.3","5","37.4","103","103",2016
"98","Robert Covington","SF","25","PHI","67","49","1903","7.1","18.3","0.385","4.4","12.4","0.353","2.7","5.9","0.452","3.6","4.6","0.791","1.7","9.1","10.8","2.5","2.7","1","3.7","6","22.1","97","106",2016
"99","Allen Crabbe","SG","23","POR","81","8","2105","7.4","16.1","0.459","2.7","6.8","0.393","4.7","9.3","0.506","2.3","2.7","0.867","0.6","4.5","5.1","2.4","1.5","0.4","1.5","4.6","19.8","114","110",2016
"100","Jamal Crawford","SG","35","LAC","79","5","2126","8.9","22.1","0.404","2.8","8.1","0.34","6.2","14","0.44","5.8","6.4","0.904","0.5","2.9","3.4","4.3","1.2","0.3","2.7","2.9","26.4","104","109",2016
"101","Jae Crowder","SF","25","BOS","73","73","2308","7.6","17.2","0.443","2.6","7.7","0.336","5","9.5","0.529","4.1","5","0.82","1.5","6.4","7.9","2.9","2.7","0.7","1.8","4.2","21.9","113","102",2016
"102","Dante Cunningham","SF","28","NOP","80","46","1971","4.7","10.4","0.451","1.4","4.4","0.316","3.3","6","0.55","1.4","2.1","0.695","1.4","4.5","5.9","1.9","1.1","0.8","1","4.4","12.2","109","112",2016
"103","Jared Cunningham","SG","24","TOT","44","3","410","4.5","13.2","0.343","1.5","4.9","0.308","3","8.3","0.364","4.5","6.9","0.655","0.4","4.4","4.8","2.5","1.8","0.3","2.6","5.1","15","91","107",2016
"104","Seth Curry","PG","25","SAC","44","9","692","7.1","15.5","0.455","3.5","7.7","0.45","3.6","7.8","0.46","3.1","3.7","0.833","0.6","3.5","4.2","4.6","1.5","0.2","2.5","2.8","20.7","114","112",2016
"105","Stephen Curry","PG","27","GSW","79","79","2700","14.4","28.6","0.504","7.2","15.9","0.454","7.2","12.7","0.566","6.5","7.2","0.908","1.2","6.5","7.7","9.4","3","0.3","4.7","2.9","42.5","125","103",2016
"106","Troy Daniels","SG","24","CHO","43","0","476","9.4","19.7","0.476","6.2","12.9","0.484","3.2","6.9","0.462","0.5","0.9","0.556","0.7","5.3","6","2.2","1.2","0.3","2.5","4.2","25.5","110","107",2016
"107","Anthony Davis","C","22","NOP","61","61","2164","12.8","26","0.493","0.8","2.5","0.324","12","23.6","0.511","7.5","9.9","0.758","3","11.4","14.4","2.7","1.8","2.9","2.8","3.4","33.9","110","104",2016
"108","Ed Davis","PF","26","POR","81","0","1684","6.1","10","0.611","0","0","0","6.1","10","0.611","3.4","6.1","0.559","6.7","11.1","17.8","2.6","1.7","2.1","1.9","6","15.6","128","104",2016
"109","Branden Dawson","PF","22","LAC","6","0","29","3.5","8.6","0.4","0","0","0","3.5","8.6","0.4","1.7","1.7","1","3.5","3.5","6.9","0","0","1.7","0","3.5","8.6","113","110",2016
"110","Dewayne Dedmon","C","26","ORL","58","20","705","7","12.6","0.559","0","0","0","7","12.6","0.559","4","5.4","0.75","4.8","11.4","16.2","0.9","1.6","3.3","2.3","7.7","18.1","117","102",2016
"111","Bryce Dejean-Jones","SG","23","NOP","14","11","279","5","12.3","0.406","2.1","5.7","0.375","2.8","6.6","0.432","2","3.7","0.524","1.4","7.1","8.5","2.7","1.8","0.4","2","3","14","99","110",2016
"112","Sam Dekker","PF","21","HOU","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","8.2","8.2","0","8.2","0","0","0","0","0","95",2016
"113","Matthew Dellavedova","PG","25","CLE","76","14","1867","5.7","14.1","0.405","2.7","6.6","0.41","3","7.5","0.401","1.6","1.8","0.864","0.9","3.6","4.5","9.3","1.2","0.2","3.2","4.9","15.7","109","108",2016
"114","Luol Deng","PF","30","MIA","74","73","2394","7.3","16","0.455","1.9","5.5","0.344","5.4","10.5","0.513","3.1","4.1","0.755","2.3","7.2","9.5","3","1.6","0.6","1.7","2.6","19.5","112","105",2016
"115","DeMar DeRozan","SG","26","TOR","78","78","2804","11.3","25.4","0.446","0.9","2.6","0.338","10.4","22.8","0.458","10.2","12","0.85","1.2","5.3","6.4","5.8","1.5","0.4","3.2","3.1","33.7","113","108",2016
"116","Boris Diaw","PF","33","SAS","76","4","1386","7.5","14.1","0.527","0.9","2.5","0.362","6.5","11.6","0.564","2.1","2.8","0.737","2.1","6.5","8.6","6.5","1","0.8","3.6","3.8","17.9","109","102",2016
"117","Gorgui Dieng","C","26","MIN","82","39","2220","7","13.1","0.532","0.1","0.5","0.3","6.9","12.7","0.54","4.7","5.6","0.827","3.6","9.7","13.3","3.2","2.1","2.2","3.2","5","18.8","113","106",2016
"118","Spencer Dinwiddie","PG","22","DET","12","0","159","6","17.1","0.352","0.3","3.2","0.1","5.7","14","0.409","6","10.5","0.576","1.3","4.1","5.4","7","1","0","2.2","6.3","18.4","97","109",2016
"119","Toney Douglas","PG","29","NOP","61","18","1262","7.2","17.5","0.411","3.2","8","0.399","4","9.5","0.421","3.3","3.9","0.848","1","4.6","5.6","6.2","2.8","0.2","2.5","5.1","20.9","108","109",2016
"120","Goran Dragic","PG","29","MIA","72","72","2363","9.1","19","0.477","1.4","4.4","0.312","7.7","14.5","0.527","2.6","3.6","0.727","1.2","4.8","6","9.1","1.5","0.4","4","4.1","22.1","105","107",2016
"121","Andre Drummond","C","22","DET","81","81","2666","10.5","20.1","0.521","0","0.1","0.333","10.4","20","0.522","3.9","11.1","0.355","7.5","15.2","22.7","1.3","2.3","2.1","2.9","4.6","24.9","103","98",2016
"122","Jared Dudley","PF","30","WAS","81","41","2098","5.4","11.3","0.478","2.3","5.5","0.42","3.1","5.8","0.534","1.7","2.3","0.735","1.3","5.4","6.6","4","1.7","0.4","1.9","4.4","14.8","114","107",2016
