"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"11","Richard Anderson","PF","28","POR","72","3","1082","6.2","14.9","0.417","2.1","6","0.348","4.1","8.8","0.464","1.4","1.6","0.842","2.6","7.2","9.9","4.2","1.9","0.5","2.3","4.3","15.8","109","107",1989
"12","Ron Anderson","SF","30","PHI","82","12","2618","10.5","21.4","0.491","0","0.2","0.182","10.5","21.2","0.494","3.6","4.3","0.856","3.1","4.4","7.6","2.6","1.3","0.4","2.3","3.1","24.7","110","114",1989
"13","Willie Anderson","SF","22","SAS","81","79","2738","10.8","21.6","0.498","0.1","0.4","0.19","10.7","21.3","0.503","3.8","4.9","0.775","2.6","4.5","7","6.3","2.5","1","4.4","5","25.4","105","108",1989
"14","John Bagley","PG","28","NJN","68","20","1642","5.8","14","0.416","0.3","1.6","0.204","5.5","12.5","0.443","2.6","3.6","0.724","1.1","3.2","4.2","11.4","2.1","0.1","4.6","3.4","14.6","96","111",1989
"15","Thurl Bailey","SF","27","UTA","82","3","2777","10.9","22.4","0.483","0","0.1","0.4","10.8","22.4","0.484","6.4","7.8","0.825","2","5.9","7.9","2.4","0.8","1.6","3.7","3.3","28.1","105","104",1989
"16","Greg Ballard","SF","34","SEA","2","0","15","3.2","25.6","0.125","0","3.2","0","3.2","22.4","0.143","12.8","12.8","1","6.4","16","22.4","0","0","0","0","9.6","19.2","93","106",1989
"17","Ken Bannister","PF","28","LAC","9","2","130","7.8","12.7","0.611","0","0.4","0","7.8","12.4","0.629","10.6","18.7","0.566","2.1","9.5","11.7","1.1","2.5","0.7","2.8","6","26.2","116","106",1989
"18","Charles Barkley*","PF","25","PHI","79","79","3088","11","19.1","0.579","0.6","2.6","0.216","10.5","16.5","0.636","9.5","12.6","0.753","6.4","9.2","15.6","5.1","2","1.1","4","4.1","32.1","127","108",1989
"19","John Battle","SG","26","ATL","82","0","1672","8.4","18.3","0.457","0.3","1","0.324","8.1","17.3","0.465","5.7","6.9","0.815","0.9","3.2","4.1","5.8","1.2","0.3","3","3.6","22.7","110","112",1989
"20","Benoit Benjamin","C","24","LAC","79","62","2585","8.7","16.1","0.541","0","0","0","8.7","16.1","0.543","5.6","7.6","0.744","2.9","9.5","12.4","2.8","1","3.9","4.2","3.9","23.1","106","107",1989
"21","Ricky Berry","SG","24","SAC","64","21","1406","8.7","19.3","0.45","2.2","5.4","0.406","6.5","13.8","0.467","4.5","5.6","0.789","1.9","4.8","6.7","2.7","1.3","0.7","2.8","6.7","24","109","111",1989
"22","Walter Berry","PF","24","TOT","69","31","1355","8.9","17.6","0.507","0","0.1","0.5","8.9","17.5","0.507","3.5","5","0.699","3","6.3","9.4","2.7","1","1.7","3.1","6.4","21.3","105","108",1989
"23","Larry Bird*","SF","32","BOS","6","6","189","12.7","26.9","0.471","0","0","0","12.7","26.9","0.471","4.7","4.9","0.947","0.3","9.3","9.6","7.5","1.6","1.3","2.8","4.7","30","110","107",1989
"24","Otis Birdsong","SG","33","BOS","13","0","108","8.2","16.3","0.5","0.5","1.4","0.333","7.7","14.9","0.515","0","0.9","0","1.8","4.1","5.9","4.1","1.4","0.5","5.4","4.5","16.8","85","112",1989
"25","Uwe Blab","C","26","DAL","37","0","208","5.8","12.5","0.462","0","0","0","5.8","12.5","0.462","4.8","6","0.8","2.6","7.9","10.6","2.9","0.7","3.1","3.4","8.7","16.4","102","107",1989
"26","Rolando Blackman","SG","29","DAL","78","78","2946","10.1","21.2","0.476","0.5","1.4","0.353","9.6","19.8","0.485","5.4","6.3","0.854","1.2","3.5","4.6","4.9","1.1","0.3","2.8","2.3","26.1","110","112",1989
"27","Muggsy Bogues","PG","24","CHH","79","21","1755","4.9","11.4","0.426","0","0.4","0.077","4.8","11","0.437","1.8","2.4","0.75","1.4","3.1","4.5","16.9","3","0.2","3.4","3.8","11.5","108","112",1989
"28","Manute Bol","C","26","GSW","80","4","1769","3.2","8.7","0.369","0.5","2.3","0.22","2.7","6.4","0.423","1","1.7","0.606","2.9","8.7","11.7","0.7","0.3","8.7","2","5.7","7.9","88","103",1989
"29","Anthony Bowie","SG","25","SAS","18","5","438","7.6","15.2","0.5","0.1","0.5","0.2","7.5","14.6","0.511","1.1","1.6","0.667","2.6","3.3","5.9","3.1","1.9","0.4","2.3","4.5","16.3","104","111",1989
"30","Sam Bowie","C","27","POR","20","0","412","7.7","17.2","0.451","0.6","0.8","0.714","7.2","16.4","0.438","3.1","5.5","0.571","4","7.8","11.9","4","0.8","3.7","3.7","4.8","19.2","100","106",1989
"31","Dudley Bradley","SG","31","ATL","38","0","267","5.1","15.7","0.326","1.5","5.7","0.258","3.7","10.1","0.364","1.5","2.9","0.5","1.3","4.6","5.8","4.4","2.9","0.4","2.6","7.5","13.2","88","107",1989
"32","Adrian Branch","SF","25","POR","67","4","811","11.5","24.8","0.463","0.4","1.8","0.226","11.1","23.1","0.481","5","6.8","0.725","3.6","3.9","7.5","3.4","2.6","0.2","3.6","5.6","28.4","105","109",1989
"33","Randy Breuer","C","28","MIL","48","4","513","8.2","17","0.48","0","0","0","8.2","17","0.48","2.7","4.8","0.549","4.8","8","12.8","2.1","0.9","3.5","2.8","5.6","19","102","105",1989
"34","Frank Brickowski","C","29","SAS","64","60","1822","8.5","16.5","0.515","0","0.1","0","8.5","16.5","0.517","5.1","7.1","0.715","3.7","6.5","10.3","3.3","2.6","0.9","4.2","6.4","22.1","105","106",1989
"35","Scott Brooks","PG","23","PHI","82","6","1372","5.5","13.2","0.42","2","5.4","0.359","3.6","7.7","0.463","2.2","2.4","0.884","0.7","2.7","3.3","10.9","2.4","0.1","2.3","4.1","15.2","118","113",1989
"36","Mike Brown","C","25","UTA","66","16","1051","4.8","11.6","0.419","0","0","0","4.8","11.6","0.419","4.3","6.1","0.708","4.3","7.7","12","1.9","1.2","0.8","3.6","6.2","14","96","102",1989
"37","Tony Brown","SF-SG","28","TOT","43","0","365","6.6","15.6","0.424","0.5","2.1","0.25","6.1","13.5","0.451","3.2","4.1","0.774","2.9","2.9","5.8","3.4","2","0.5","2.2","5.6","16.9","104","108",1989
"38","Mark Bryant","PF","23","POR","56","32","803","6.9","14.2","0.486","0","0","0","6.9","14.2","0.486","2.3","4","0.58","3.7","6.6","10.3","1.9","1.2","0.4","2.4","8.3","16.1","104","109",1989
"39","Greg Butler","C","22","NYK","33","0","140","6.6","15.8","0.417","0","1","0","6.6","14.8","0.444","5.3","6.6","0.8","3","6.2","9.2","0.7","0.3","0.7","5.6","9.2","18.4","87","111",1989
"40","Michael Cage","PF","27","SEA","80","71","2536","5.9","11.9","0.498","0","0.1","0","5.9","11.8","0.502","3.7","5","0.743","5.2","9.2","14.5","2.4","1.7","1","2.3","3.5","15.6","116","107",1989
"41","Tony Campbell","SF","26","LAL","63","2","787","9.6","21","0.458","0.1","1.3","0.095","9.5","19.7","0.481","4.3","5.1","0.843","3.2","4.7","7.9","2.9","2.3","0.4","3.8","6.6","23.6","101","107",1989
"42","Antoine Carr","PF","27","ATL","78","12","1488","7.4","15.4","0.48","0","0","0","7.4","15.4","0.481","4.3","5","0.855","3.5","5.5","9","3","1","2","2.7","7.2","19.1","112","109",1989
"43","Joe Barry Carroll","C","30","NJN","64","62","1996","8.7","19.5","0.448","0","0","0","8.7","19.5","0.448","4.2","5.3","0.8","2.8","8.5","11.4","2.5","1.7","1.9","3.4","4.6","21.7","99","107",1989
"44","Bill Cartwright","C","31","CHI","78","76","2333","7.7","16.3","0.475","0","0","0","7.7","16.3","0.475","5","6.5","0.766","3.2","7.8","11","1.9","0.4","0.9","4","5","20.5","100","109",1989
"45","Terry Catledge","PF","25","WSB","79","77","2077","7.7","15.6","0.49","0","0.1","0.2","7.6","15.5","0.493","3.5","5.8","0.602","5.3","7.8","13.1","1.7","1.1","0.6","2.7","5.7","18.8","105","109",1989
"46","Ron Cavenall","C","29","NJN","5","0","16","6","9","0.667","0","0","0","6","9","0.667","6","15","0.4","0","6","6","0","0","6","6","6","18","79","108",1989
"47","Tom Chambers","PF","29","PHO","81","81","3002","11.8","25.1","0.471","0.4","1.3","0.326","11.4","23.8","0.479","7.8","9.1","0.851","2.2","8.3","10.5","3.5","1.3","0.8","3.5","4.1","31.9","110","105",1989
"48","Mike Champion","SF","24","SEA","2","0","4","0","36","0","0","12","0","0","24","0","0","0","0","0","0","0","0","0","0","12","24","0","0","117",1989
"49","Rex Chapman","SG","21","CHH","75","44","2219","11.3","27.4","0.414","1.3","4.1","0.314","10.1","23.3","0.431","3.3","4.2","0.795","1.6","2.4","4","3.8","1.5","0.5","2.4","3.6","27.3","97","115",1989
"50","Maurice Cheeks*","PG","32","PHI","71","70","2298","7.1","14.8","0.483","0","0.3","0.077","7.1","14.5","0.49","3.2","4.1","0.774","0.8","3.1","3.9","11.7","2.2","0.4","2.5","2.4","17.5","117","113",1989
"51","Derrick Chievous","SF","21","HOU","81","1","1539","8.5","19.4","0.437","0.2","0.7","0.208","8.3","18.7","0.446","5.9","7.5","0.783","3.5","4.4","7.8","2.4","1.5","0.3","4.2","4.9","23","99","108",1989
"52","Ben Coleman","PF","27","PHI","58","11","703","8.1","16.7","0.485","0","0","0","8.1","16.7","0.485","4.2","5.3","0.792","3.4","8.9","12.3","1.2","0.7","1.2","3.3","8.3","20.4","103","111",1989
"53","Steve Colter","PG","26","WSB","80","5","1425","6.8","15.3","0.444","0.1","0.8","0.12","6.7","14.4","0.463","4.2","5.6","0.749","2.1","4","6.1","7.5","2.3","0.5","2.1","5.3","17.8","111","109",1989
"54","Dallas Comegys","PF","24","SAS","67","10","1119","6.8","14","0.487","0","0.1","0","6.8","14","0.49","4.4","6.6","0.658","4.6","5","9.6","1.2","1.7","2.6","3.5","6.6","18","101","108",1989
"55","Lester Conner","PG","29","NJN","82","63","2532","5.9","12.8","0.457","0.2","0.7","0.351","5.6","12.1","0.463","4","5.1","0.788","1.9","4.8","6.7","11.4","3.4","0.1","3.4","2.5","16","112","108",1989
"56","Darwin Cook","SG","30","TOT","66","4","1143","8.7","19.1","0.456","0.3","1.6","0.195","8.4","17.4","0.481","2.5","3.1","0.808","1.4","2.9","4.3","5.1","2.8","0.4","3.5","4.8","20.2","98","108",1989
"57","Michael Cooper","SG","32","LAL","80","13","1943","5.3","12.2","0.431","2","5.2","0.381","3.3","7","0.468","2","2.3","0.871","0.8","3.9","4.7","7.7","1.8","0.8","2.3","4.6","14.5","115","109",1989
"58","Wayne Cooper","C","32","DEN","79","72","1864","5.3","10.6","0.495","0","0.1","0.25","5.2","10.5","0.498","1.9","2.5","0.745","5.1","9.7","14.8","1.9","0.9","5.1","1.7","7.2","12.5","113","102",1989
"59","Tyrone Corbin","SF","26","PHO","77","30","1655","6.8","12.6","0.54","0","0.1","0","6.8","12.5","0.542","3.9","5","0.788","4.9","6.2","11","3.3","2.3","0.4","2.6","6.2","17.5","119","105",1989
"60","Dave Corzine","C","32","CHI","81","7","1483","6.8","14.7","0.461","0.1","0.3","0.25","6.7","14.4","0.465","2.4","3.2","0.74","3.1","7.4","10.5","3.4","1","1.5","3.1","4.5","16","99","108",1989
"61","Winston Crite","SF","23","PHO","2","0","6","0","23","0","0","0","0","0","23","0","0","0","0","7.7","0","7.7","0","0","0","7.7","7.7","0","20","114",1989
"62","Pat Cummings","PF","32","MIA","53","28","1096","8.7","17.4","0.5","0","0.1","0","8.7","17.3","0.503","3.2","4.3","0.742","3.7","8.7","12.4","2.1","1.3","0.8","4.9","7.1","20.6","95","108",1989
"63","Terry Cummings","SF","27","MIL","80","78","2824","12.6","27","0.467","0.1","0.3","0.467","12.5","26.7","0.467","6.2","7.9","0.787","4.8","6.4","11.2","3.4","1.8","1.2","3.5","4.6","31.5","108","106",1989
"64","Earl Cureton","C","31","CHH","82","41","2047","5.4","10.9","0.501","0","0","0","5.4","10.9","0.502","1.5","2.9","0.537","4.4","7","11.4","3","1.2","1.4","2.7","5.4","12.4","101","111",1989
"65","Dell Curry","SG","24","CHH","48","0","813","15.1","30.7","0.491","1.1","3.2","0.345","14","27.4","0.509","2.4","2.7","0.87","1.5","4.6","6.1","2.9","2.5","0.2","2.6","4","33.6","102","112",1989
"66","Quintin Dailey","SG","28","LAC","69","51","1722","12","25.7","0.465","0","0.2","0.111","11.9","25.5","0.468","5.8","7.6","0.759","1.8","3.6","5.4","4.1","2.4","0.2","3.3","4.1","29.7","103","112",1989
"67","Adrian Dantley*","SF","33","TOT","73","67","2422","9.7","19.8","0.493","0","0","0","9.7","19.7","0.493","9.5","11.8","0.81","2.4","4.1","6.6","3.5","0.9","0.3","3.4","3.9","29","115","110",1989
"68","Brad Daugherty","C","23","CLE","78","78","2821","9.4","17.6","0.538","0","0.1","0.333","9.4","17.5","0.538","6.7","9.1","0.737","2.9","9.6","12.5","4.9","1.1","0.7","4","3","25.6","113","103",1989
"69","Brad Davis","PG","33","DAL","78","4","1395","6.6","13.6","0.483","1.1","3.7","0.314","5.4","9.9","0.545","3.6","4.4","0.805","0.5","3.4","3.9","8.7","1.7","0.6","3.3","5.4","17.8","111","111",1989
"70","Charles Davis","SF","30","CHI","49","3","545","7.4","17.3","0.426","0.4","1.4","0.267","7","15.9","0.44","1.7","2.4","0.731","4.3","6.1","10.4","2.8","1","0.5","2","5.3","16.8","101","110",1989
"71","Mark Davis","SF","25","TOT","33","0","258","9.2","19.2","0.48","0.2","1.9","0.1","9","17.3","0.522","5.3","6.4","0.824","3","4","7","2.6","2.4","0.9","2.3","7.3","23.9","113","107",1989
"72","Walter Davis","SG","34","DEN","81","0","1857","12.9","25.9","0.498","0.5","1.7","0.29","12.4","24.2","0.512","4.2","4.8","0.879","1","2.6","3.6","4.6","1.7","0.1","3.2","4.5","30.5","107","110",1989
"73","Darryl Dawkins","C","32","DET","14","0","48","9.4","19.9","0.474","0","0","0","9.4","19.9","0.474","9.4","18.9","0.5","3.1","4.2","7.3","1","0","1","4.2","13.6","28.3","97","109",1989
"74","Johnny Dawkins","PG","25","SAS","32","30","1083","7.5","17","0.443","0","0.2","0","7.5","16.9","0.447","4.3","4.8","0.893","1.4","2.9","4.3","9.5","2.3","0","4.7","2.7","19.3","101","110",1989
"75","Vinny Del Negro","SG","22","SAC","80","2","1556","7.3","15.4","0.475","0.2","0.6","0.3","7.2","14.8","0.482","2.6","3.1","0.85","1.5","3.8","5.2","6.3","2","0.4","2.4","4.9","17.5","109","111",1989
"76","Fennis Dembo","SF","23","DET","31","0","74","9.5","28.5","0.333","0","2.7","0","9.5","25.8","0.368","5.4","6.8","0.8","5.4","10.2","15.6","3.4","0.7","0","4.8","10.2","24.5","86","104",1989
"77","James Donaldson","C","31","DAL","53","53","1746","5.5","9.7","0.573","0","0","0","5.5","9.7","0.573","2.7","3.6","0.766","4.5","11.8","16.3","1.1","0.7","2.3","2.4","3.2","13.8","115","105",1989
"78","Greg Dreiling","C","26","IND","53","4","396","5.3","9.4","0.558","0","0","0","5.3","9.4","0.558","5.3","7.8","0.672","4.8","6.5","11.2","2.2","0.6","1.3","4.8","12.2","15.8","103","112",1989
"79","Clyde Drexler*","SG","26","POR","78","78","3064","12.5","25.2","0.496","0.4","1.6","0.26","12.1","23.6","0.511","6.6","8.3","0.799","4.4","4.9","9.3","6.8","3.2","0.8","3.8","4.1","32","117","106",1989
"80","Kevin Duckworth","C","24","POR","79","79","2662","9.6","20.1","0.477","0","0","0","9.6","20.1","0.478","5.6","7.4","0.757","4.3","6.7","11","1","1","0.9","3.5","5.2","24.8","106","109",1989
"81","Chris Dudley","C","23","CLE","61","2","544","6.6","15.1","0.435","0","0.1","0","6.6","15","0.437","3.5","9.6","0.364","6.5","7.7","14.1","1.9","0.8","2.1","4","7.4","16.7","89","104",1989
"82","Joe Dumars*","SG","25","DET","69","67","2408","9.5","18.9","0.505","0.3","0.6","0.483","9.2","18.2","0.506","5.4","6.4","0.85","1.2","2.4","3.6","8.1","1.3","0.1","3.7","2.2","24.8","114","109",1989
"83","Mike Dunleavy","PG","34","MIL","2","0","5","9.7","19.5","0.5","9.7","19.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.2","150","116",1989
"84","T.R. Dunn","SG","33","PHO","34","1","321","1.7","5","0.343","0","0","0","1.7","5","0.343","1.3","1.7","0.75","4.3","4.3","8.6","3.6","1.7","0.1","0.9","5","4.7","117","108",1989
"85","Ledell Eackles","SG","22","WSB","80","6","1459","10.4","23.9","0.434","0.3","1.3","0.225","10.1","22.6","0.447","8.9","11.3","0.786","3.3","2.6","5.9","4","1.3","0.2","4.2","5.1","29.9","105","112",1989
"86","Mark Eaton","C","32","UTA","82","82","2914","3.2","6.8","0.462","0","0","0","3.2","6.8","0.462","2.2","3.4","0.66","3.8","10.4","14.2","1.4","0.7","5.3","2.4","4.9","8.5","99","98",1989
"87","James Edwards","C","33","DET","76","1","1254","8.5","16.9","0.5","0","0.1","0","8.5","16.8","0.502","5.3","7.8","0.686","2.7","6.5","9.3","2","0.4","1.2","2.9","9.1","22.2","108","106",1989
"88","Kevin Edwards","SG","23","MIA","79","62","2349","9.7","22.8","0.425","0.2","0.8","0.27","9.5","22","0.431","3","4","0.746","1.8","3.7","5.4","7.2","2.9","0.6","5.1","3.2","22.6","92","109",1989
"89","Craig Ehlo","SG","27","CLE","82","4","1867","6.5","13.7","0.475","1","2.6","0.39","5.5","11.1","0.495","1.9","3.1","0.607","2.6","5.1","7.7","7","2.9","0.5","3","4.2","15.9","107","103",1989
"90","Dale Ellis","SG","28","SEA","82","82","3190","12.9","25.7","0.501","2.4","5.1","0.478","10.4","20.6","0.507","5.7","6.9","0.816","2.3","2.8","5.1","2.5","1.6","0.3","3.3","3","33.9","119","112",1989
"91","Wayne Englestad","PF","22","DEN","11","0","50","9.8","25.9","0.379","0","0","0","9.8","25.9","0.379","5.4","8.9","0.6","4.5","9.8","14.3","6.2","0.9","0","2.7","10.7","25","96","107",1989
"92","Alex English*","SF","35","DEN","82","82","2990","13.8","28.1","0.491","0","0.1","0.25","13.8","28","0.492","4.9","5.7","0.858","2.2","2.7","4.9","5.7","1","0.2","3","2.6","32.5","109","112",1989
"93","Patrick Ewing*","C","26","NYK","80","80","2896","11.5","20.4","0.567","0","0.1","0","11.5","20.3","0.57","5.7","7.7","0.746","3.4","8.4","11.8","3","1.9","4.5","4.2","4.9","28.8","115","103",1989
"94","Jim Farmer","SG","24","UTA","37","0","412","6.8","16.9","0.401","1.1","2.4","0.45","5.7","14.5","0.393","3.4","4.9","0.707","2.6","3.9","6.5","3.3","1.1","0","3.1","4.9","18.1","97","106",1989
"95","Dave Feitl","C","26","WSB","57","36","828","6.7","15.3","0.436","0","0.1","0","6.7","15.2","0.438","3.1","3.7","0.831","4","7.6","11.6","2.1","1","1","3.7","7.8","16.4","94","108",1989
"96","Rolando Ferreira","C","24","POR","12","0","34","1.4","24.5","0.056","0","0","0","1.4","24.5","0.056","9.5","10.9","0.875","5.4","12.2","17.7","1.4","0","1.4","8.2","9.5","12.2","51","107",1989
"97","Duane Ferrell","SF","23","ATL","41","0","231","7.4","17.5","0.422","0","0","0","7.4","17.5","0.422","6.3","9.3","0.682","4","4.6","8.7","2.1","1.5","1.3","2.5","7","21.1","106","109",1989
"98","Vern Fleming","PG","26","IND","76","69","2552","7.9","15.4","0.515","0.1","0.4","0.13","7.9","15","0.526","4.6","5.8","0.799","1.6","4.3","5.9","9.4","1.5","0.2","3.6","4","20.6","114","113",1989
"99","Sleepy Floyd","PG","28","HOU","82","82","2788","6.7","15.1","0.443","1.8","4.9","0.373","4.9","10.2","0.478","4.4","5.2","0.845","0.8","4.4","5.2","12","2.1","0.2","4.3","3.3","19.7","112","107",1989
"100","Tellis Frank","PF","23","GSW","32","2","245","6.2","16.6","0.374","0","0.2","0","6.2","16.4","0.378","7.1","9.3","0.765","4.7","6.4","11.1","2.7","2.6","1.1","5.3","10.8","19.5","92","106",1989
"101","Anthony Frederick","SF","24","IND","46","0","313","9.7","19.3","0.504","0.3","0.8","0.4","9.4","18.6","0.508","3.7","5.3","0.706","4","4","8","3.1","2.2","0.9","5.3","9.1","23.5","98","111",1989
"102","Corey Gaines","SG","23","NJN","32","0","337","3.8","9.1","0.422","0.1","0.7","0.2","3.7","8.4","0.441","1.7","2.3","0.75","0.4","2.3","2.7","9.5","2.1","0.1","2.8","3.8","9.5","101","112",1989
"103","Kevin Gamble","SF","23","BOS","44","6","375","9.8","17.7","0.551","0.3","1.4","0.182","9.5","16.3","0.584","4.6","7.2","0.636","1.4","4","5.5","4.4","1.8","0.4","2.5","5.2","24.4","116","111",1989
"104","Winston Garland","PG","24","GSW","79","79","2661","7.8","18.1","0.434","0.2","0.7","0.233","7.7","17.3","0.442","3.4","4.2","0.809","1.7","3.8","5.5","8.5","2.9","0.2","3.1","3.6","19.2","105","108",1989
"105","Tom Garrick","SG","22","LAC","71","20","1499","5.4","11","0.49","0","0.4","0","5.4","10.6","0.509","3.1","3.9","0.803","1.1","3.6","4.8","7.5","2.4","0.3","3.6","4.3","13.9","103","112",1989
"106","Kenny Gattison","PF","24","PHO","2","0","9","0","5.1","0","0","0","0","0","5.1","0","5.1","10.2","0.5","0","5.1","5.1","0","0","0","0","10.2","5.1","65","110",1989
"107","Ben Gillery","C","23","SAC","24","0","84","3.4","10.8","0.316","0","0","0","3.4","10.8","0.316","7.4","13.1","0.565","4","9.1","13.1","1.1","1.1","2.3","2.8","16.5","14.2","91","107",1989
"108","Armen Gilliam","PF","24","PHO","74","60","2120","10.1","20.1","0.503","0","0","0","10.1","20.1","0.503","5.2","7","0.743","3.6","8.1","11.7","1.1","1.2","0.6","3","3.8","25.5","108","106",1989
"109","Mike Gminski","C","29","PHI","82","82","2739","9.9","20.7","0.477","0","0.1","0","9.9","20.6","0.479","5.3","6.1","0.871","3.8","9.9","13.7","2.5","0.8","1.9","2.3","2.5","25.1","113","110",1989
"110","Grant Gondrezick","SG","26","LAC","27","0","244","7.2","17.9","0.4","0.6","2.1","0.273","6.6","15.8","0.417","4.9","7.5","0.65","2.8","4","6.8","6.4","2.4","0.2","3.2","6.8","19.8","99","111",1989
"111","Orlando Graham","PF","23","GSW","7","0","22","6.1","20.3","0.3","0","0","0","6.1","20.3","0.3","4.1","8.1","0.5","16.3","6.1","22.4","0","0","0","4.1","12.2","16.3","90","112",1989
"112","Ron Grandison","PF","24","BOS","72","0","528","5.5","13.2","0.415","0","0.9","0","5.5","12.2","0.447","5.5","7.4","0.738","4.4","4.2","8.5","3.9","1.7","0.3","3.3","6.6","16.4","104","111",1989
"113","Gary Grant","PG","23","LAC","71","48","1924","8.6","19.8","0.435","0.1","0.5","0.227","8.5","19.3","0.441","2.8","3.9","0.735","1.9","3.8","5.7","12.1","3.4","0.2","6.2","4.1","20.2","93","109",1989
"114","Harvey Grant","PF","23","WSB","71","1","1193","7.2","15.6","0.464","0","0","0","7.2","15.5","0.465","1.4","2.3","0.596","3","3.5","6.5","3.2","1.4","1.2","1.1","5.9","15.8","108","110",1989
"115","Horace Grant","PF","23","CHI","79","79","2809","7.1","13.8","0.519","0","0.1","0","7.1","13.7","0.522","2.5","3.5","0.704","4.2","7.8","12","3","1.5","1.1","2.3","4.4","16.7","112","107",1989
"116","Stuart Gray","C","25","IND","72","0","783","4.4","9.5","0.471","0","0.1","0","4.4","9.4","0.474","2.7","4","0.688","5.2","10","15.1","1.8","0.7","1.3","3","7.9","11.6","102","109",1989
"117","Sylvester Gray","SF","21","MIA","55","15","1220","6.6","15.8","0.42","0","0.2","0.25","6.6","15.6","0.421","4.2","6.2","0.673","4.6","6.7","11.4","4.6","1.4","1","4.1","5.7","17.5","96","109",1989
"118","Jeff Grayer","SG","23","MIL","11","2","200","7.8","17.8","0.438","0","0.5","0","7.8","17.3","0.451","4.1","4.9","0.85","3.4","5.1","8.5","5.4","2.4","0.2","4.6","3.7","19.7","98","107",1989
"119","A.C. Green","PF","25","LAL","82","82","2510","7.7","14.5","0.529","0.1","0.3","0.235","7.6","14.2","0.536","5.4","6.9","0.786","4.9","9.2","14.1","2","1.8","1.1","2.3","3.3","20.8","122","105",1989
"120","Rickey Green","PG","34","TOT","63","2","871","7.2","14.7","0.489","0.2","0.6","0.273","7","14","0.498","1.7","1.8","0.909","0.6","3.2","3.8","10.4","2.2","0.1","3.4","1.9","16.2","106","111",1989
"121","Sidney Green","PF","28","NYK","82","0","1277","7","15.2","0.46","0","0.1","0","7","15.1","0.463","4.6","6.1","0.759","5.7","8.5","14.2","2.7","1.7","0.6","4.5","6.2","18.6","102","106",1989
"122","Dave Greenwood","PF","31","TOT","67","18","1403","5.4","12.8","0.423","0","0","0","5.4","12.8","0.423","4.3","5.7","0.75","4.5","8.5","13.1","3.1","1.5","1.7","3","6.5","15.1","102","106",1989
"123","Darrell Griffith","SG","30","UTA","82","73","2382","9.6","21.5","0.446","1.3","4","0.311","8.3","17.5","0.477","2.9","3.7","0.78","1.6","5.2","6.8","2.7","1.8","0.5","2.9","3.6","23.3","100","104",1989
