"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Zaid Abdul-Aziz","C",22,"TOT",49,0,945,144,390,0.369,0,0,0,144,390,0.369,0.369,70,113,0.619,0,0,409,37,0,0,0,115,358,1969,12.3,0.407,0,0.29,0,0,0,5.2,0,0,0,0,-1.1,0.8,-0.3,-0.016,0,0,0,0
"2","Rick Adelman","PG",22,"SDR",77,0,1448,177,449,0.394,0,0,0,177,449,0.394,0.394,131,204,0.642,0,0,216,238,0,0,0,158,485,1969,11.4,0.45,0,0.454,0,0,0,20.3,0,0,0,0,0.2,2.1,2.2,0.074,0,0,0,0
"3","Bob Allen","PF",22,"SFW",27,0,232,14,43,0.326,0,0,0,14,43,0.326,0.326,20,36,0.556,0,0,56,10,0,0,0,27,48,1969,6.8,0.408,0,0.837,0,0,0,5.4,0,0,0,0,-0.1,0.3,0.1,0.028,0,0,0,0
"4","Cliff Anderson","SG",24,"LAL",35,0,289,44,108,0.407,0,0,0,44,108,0.407,0.407,47,82,0.573,0,0,44,31,0,0,0,58,135,1969,11.5,0.468,0,0.759,0,0,0,14.4,0,0,0,0,0.1,0.2,0.4,0.063,0,0,0,0
"5","Al Attles*","PG",32,"SFW",51,0,1516,162,359,0.451,0,0,0,162,359,0.451,0.451,95,149,0.638,0,0,181,306,0,0,0,183,419,1969,12,0.493,0,0.415,0,0,0,26.9,0,0,0,0,1.3,2.2,3.6,0.113,0,0,0,0
"6","Harry Barnes","SF",23,"SDR",22,0,126,18,64,0.281,0,0,0,18,64,0.281,0.281,7,13,0.538,0,0,26,5,0,0,0,25,43,1969,2.4,0.308,0,0.203,0,0,0,5,0,0,0,0,-0.5,0.1,-0.4,-0.154,0,0,0,0
"7","Jim Barnes","C-PF",27,"TOT",59,0,706,115,261,0.441,0,0,0,115,261,0.441,0.441,75,111,0.676,0,0,224,28,0,0,0,122,305,1969,13.6,0.492,0,0.425,0,0,0,5.3,0,0,0,0,0.7,1.4,2.1,0.141,0,0,0,0
"8","Dick Barnett","SG",32,"NYK",82,0,2953,565,1220,0.463,0,0,0,565,1220,0.463,0.463,312,403,0.774,0,0,251,291,0,0,0,239,1442,1969,14.3,0.516,0,0.33,0,0,0,13.7,0,0,0,0,5.2,2.6,7.8,0.126,0,0,0,0
"9","Jim Barnett","SG",24,"SDR",80,0,2346,465,1093,0.425,0,0,0,465,1093,0.425,0.425,233,310,0.752,0,0,362,339,0,0,0,240,1163,1969,14.7,0.473,0,0.284,0,0,0,19.7,0,0,0,0,1.6,3.2,4.8,0.098,0,0,0,0
"10","John Barnhill","PG",30,"BAL",30,0,504,76,175,0.434,0,0,0,76,175,0.434,0.434,39,65,0.6,0,0,53,71,0,0,0,63,191,1969,11.4,0.469,0,0.371,0,0,0,17.5,0,0,0,0,0.2,0.7,1,0.091,0,0,0,0
"11","Elgin Baylor*","SF",34,"LAL",76,0,3064,730,1632,0.447,0,0,0,730,1632,0.447,0.447,421,567,0.743,0,0,805,408,0,0,0,204,1881,1969,20.7,0.5,0,0.347,0,0,0,20.2,0,0,0,0,5.1,3.4,8.5,0.133,0,0,0,0
"12","Zelmo Beaty*","C",29,"ATL",72,0,2578,588,1251,0.47,0,0,0,588,1251,0.47,0.47,370,506,0.731,0,0,798,131,0,0,0,272,1546,1969,19.1,0.525,0,0.404,0,0,0,7.4,0,0,0,0,5.8,2.6,8.4,0.156,0,0,0,0
"13","Walt Bellamy*","C",29,"TOT",88,0,3159,563,1103,0.51,0,0,0,563,1103,0.51,0.51,401,618,0.649,0,0,1101,176,0,0,0,320,1527,1969,18,0.555,0,0.56,0,0,0,7.6,0,0,0,0,7.7,2.6,10.4,0.157,0,0,0,0
"14","Ed Biedenbach","G",23,"PHO",7,0,18,0,6,0,0,0,0,0,6,0,0,4,6,0.667,0,0,2,3,0,0,0,1,4,1969,2.7,0.231,0,1,0,0,0,18.6,0,0,0,0,-0.1,0,-0.1,-0.248,0,0,0,0
"15","Dave Bing*","PG",25,"DET",77,0,3039,678,1594,0.425,0,0,0,678,1594,0.425,0.425,444,623,0.713,0,0,382,546,0,0,0,256,1800,1969,17.8,0.482,0,0.391,0,0,0,26,0,0,0,0,3.3,1.2,4.5,0.071,0,0,0,0
"16","John Block","PF",24,"SDR",78,0,2489,448,1061,0.422,0,0,0,448,1061,0.422,0.422,299,400,0.748,0,0,703,141,0,0,0,249,1195,1969,14.5,0.483,0,0.377,0,0,0,7.5,0,0,0,0,2,3.5,5.5,0.107,0,0,0,0
"17","Tom Boerwinkle","C",23,"CHI",80,0,2365,318,831,0.383,0,0,0,318,831,0.383,0.383,145,222,0.653,0,0,889,178,0,0,0,317,781,1969,12.9,0.42,0,0.267,0,0,0,10.5,0,0,0,0,-1.7,4.3,2.6,0.053,0,0,0,0
"18","Bob Boozer","PF",31,"CHI",79,0,2872,661,1375,0.481,0,0,0,661,1375,0.481,0.481,394,489,0.806,0,0,614,156,0,0,0,218,1716,1969,19.9,0.54,0,0.356,0,0,0,8.8,0,0,0,0,8,3.5,11.6,0.193,0,0,0,0
"19","Nate Bowman","C",25,"NYK",67,0,607,82,226,0.363,0,0,0,82,226,0.363,0.363,29,61,0.475,0,0,220,53,0,0,0,142,193,1969,9.2,0.382,0,0.27,0,0,0,11.3,0,0,0,0,-1,1,0,0,0,0,0,0
"20","Bill Bradley*","SF",25,"NYK",82,0,2413,407,948,0.429,0,0,0,407,948,0.429,0.429,206,253,0.814,0,0,350,302,0,0,0,295,1020,1969,13.1,0.481,0,0.267,0,0,0,16.9,0,0,0,0,1.9,2.7,4.7,0.093,0,0,0,0
"21","Bill Bridges","PF",29,"ATL",80,0,2930,351,775,0.453,0,0,0,351,775,0.453,0.453,239,353,0.677,0,0,1132,298,0,0,0,290,941,1969,15.4,0.506,0,0.455,0,0,0,12.8,0,0,0,0,3,3.7,6.7,0.11,0,0,0,0
"22","Em Bryant","PG",30,"BOS",80,0,1388,197,488,0.404,0,0,0,197,488,0.404,0.404,65,100,0.65,0,0,192,176,0,0,0,264,459,1969,8.8,0.431,0,0.205,0,0,0,16.7,0,0,0,0,-0.5,2.4,1.9,0.066,0,0,0,0
"23","Joe Caldwell","SG",27,"ATL",81,0,2720,561,1106,0.507,0,0,0,561,1106,0.507,0.507,159,296,0.537,0,0,303,320,0,0,0,231,1281,1969,14.5,0.518,0,0.268,0,0,0,16.6,0,0,0,0,4.7,2,6.7,0.118,0,0,0,0
"24","Jay Carty","PF",27,"LAL",28,0,192,34,89,0.382,0,0,0,34,89,0.382,0.382,8,11,0.727,0,0,58,11,0,0,0,31,76,1969,10.1,0.405,0,0.124,0,0,0,7.9,0,0,0,0,-0.3,0.2,-0.1,-0.017,0,0,0,0
"25","Wilt Chamberlain*","C",32,"LAL",81,0,3669,641,1099,0.583,0,0,0,641,1099,0.583,0.583,382,857,0.446,0,0,1712,366,0,0,0,142,1664,1969,21.9,0.564,0,0.78,0,0,0,13.8,0,0,0,0,9.4,5.3,14.7,0.192,0,0,0,0
"26","Don Chaney","SG",22,"BOS",20,0,209,36,113,0.319,0,0,0,36,113,0.319,0.319,8,20,0.4,0,0,46,19,0,0,0,32,80,1969,6.3,0.328,0,0.177,0,0,0,12.4,0,0,0,0,-0.9,0.4,-0.5,-0.107,0,0,0,0
"27","Len Chappell","PF",28,"MIL",80,0,2207,459,1011,0.454,0,0,0,459,1011,0.454,0.454,250,339,0.737,0,0,637,95,0,0,0,247,1168,1969,16,0.503,0,0.335,0,0,0,6.2,0,0,0,0,3.1,1.6,4.7,0.102,0,0,0,0
"28","Archie Clark","SG",27,"PHI",82,0,2144,444,928,0.478,0,0,0,444,928,0.478,0.478,219,314,0.697,0,0,265,296,0,0,0,188,1107,1969,15.9,0.519,0,0.338,0,0,0,18.6,0,0,0,0,4,2.2,6.2,0.139,0,0,0,0
"29","Barry Clemens","SF",25,"CHI",75,0,1444,235,628,0.374,0,0,0,235,628,0.374,0.374,82,125,0.656,0,0,318,125,0,0,0,163,552,1969,10.9,0.404,0,0.199,0,0,0,12.6,0,0,0,0,-1.9,2,0.1,0.004,0,0,0,0
"30","Mel Counts","PF",27,"LAL",77,0,1866,390,867,0.45,0,0,0,390,867,0.45,0.45,178,221,0.805,0,0,600,109,0,0,0,223,958,1969,16.5,0.497,0,0.255,0,0,0,8.5,0,0,0,0,2.3,1.9,4.3,0.11,0,0,0,0
"31","Freddie Crawford","SG",27,"LAL",81,0,1690,211,454,0.465,0,0,0,211,454,0.465,0.465,83,154,0.539,0,0,215,154,0,0,0,224,505,1969,8.8,0.484,0,0.339,0,0,0,11.8,0,0,0,0,1,1.2,2.2,0.063,0,0,0,0
"32","Billy Cunningham*","PF",25,"PHI",82,0,3345,739,1736,0.426,0,0,0,739,1736,0.426,0.426,556,754,0.737,0,0,1050,287,0,0,0,329,2034,1969,18.7,0.492,0,0.434,0,0,0,11.8,0,0,0,0,4.4,4.6,9,0.129,0,0,0,0
"33","Dick Cunningham","C",22,"MIL",77,0,1236,141,332,0.425,0,0,0,141,332,0.425,0.425,69,106,0.651,0,0,438,58,0,0,0,166,351,1969,10.9,0.464,0,0.319,0,0,0,6,0,0,0,0,0.2,1,1.2,0.048,0,0,0,0
"34","Jim Davis","C",27,"ATL",78,0,1367,265,568,0.467,0,0,0,265,568,0.467,0.467,154,231,0.667,0,0,529,97,0,0,0,239,684,1969,17.3,0.511,0,0.407,0,0,0,9.9,0,0,0,0,2.2,1.6,3.8,0.134,0,0,0,0
"35","Dave DeBusschere*","PF",28,"TOT",76,0,2943,506,1140,0.444,0,0,0,506,1140,0.444,0.444,229,328,0.698,0,0,888,191,0,0,0,290,1241,1969,14.4,0.483,0,0.288,0,0,0,8.8,0,0,0,0,2.2,3,5.2,0.085,0,0,0,0
"36","Connie Dierking","C",32,"CIN",82,0,2540,546,1232,0.443,0,0,0,546,1232,0.443,0.443,243,319,0.762,0,0,739,222,0,0,0,305,1335,1969,16.1,0.486,0,0.259,0,0,0,12.8,0,0,0,0,2.5,0.5,3,0.057,0,0,0,0
"37","Bill Dinwiddie","SF",25,"CIN",69,0,1028,124,352,0.352,0,0,0,124,352,0.352,0.352,45,87,0.517,0,0,242,55,0,0,0,146,293,1969,6.4,0.375,0,0.247,0,0,0,6.9,0,0,0,0,-1.6,0.2,-1.5,-0.068,0,0,0,0
"38","Terry Dischinger","SF",28,"DET",75,0,1456,264,513,0.515,0,0,0,264,513,0.515,0.515,130,178,0.73,0,0,323,93,0,0,0,230,658,1969,14.1,0.556,0,0.347,0,0,0,8.7,0,0,0,0,3.3,0.5,3.8,0.125,0,0,0,0
"39","Sonny Dove","PF",23,"DET",29,0,236,47,100,0.47,0,0,0,47,100,0.47,0.47,24,36,0.667,0,0,62,12,0,0,0,49,118,1969,13.6,0.509,0,0.36,0,0,0,7.1,0,0,0,0,0.3,0.1,0.4,0.088,0,0,0,0
"40","Johnny Egan","PG",30,"LAL",82,0,1805,246,597,0.412,0,0,0,246,597,0.412,0.412,204,240,0.85,0,0,147,215,0,0,0,206,696,1969,11.3,0.495,0,0.402,0,0,0,15.6,0,0,0,0,1.8,1.3,3.1,0.082,0,0,0,0
"41","Joe Ellis","SF",24,"SFW",74,0,1731,371,939,0.395,0,0,0,371,939,0.395,0.395,147,201,0.731,0,0,481,130,0,0,0,258,889,1969,13.6,0.433,0,0.214,0,0,0,11.7,0,0,0,0,-1.2,2.5,1.3,0.036,0,0,0,0
"42","Leroy Ellis","C",28,"BAL",80,0,1603,229,527,0.435,0,0,0,229,527,0.435,0.435,117,155,0.755,0,0,510,73,0,0,0,168,575,1969,12.8,0.483,0,0.294,0,0,0,5.6,0,0,0,0,1,2.6,3.6,0.108,0,0,0,0
"43","Wayne Embry*","C",31,"MIL",78,0,2355,382,894,0.427,0,0,0,382,894,0.427,0.427,259,390,0.664,0,0,672,149,0,0,0,302,1023,1969,13.5,0.48,0,0.436,0,0,0,8.6,0,0,0,0,1.6,1.8,3.4,0.069,0,0,0,0
"44","Keith Erickson","SG",24,"LAL",77,0,1974,264,629,0.42,0,0,0,264,629,0.42,0.42,120,175,0.686,0,0,308,194,0,0,0,222,648,1969,9.9,0.459,0,0.278,0,0,0,12.9,0,0,0,0,0.4,1.6,1.9,0.047,0,0,0,0
"45","Bob Ferry","C",31,"BAL",7,0,36,5,14,0.357,0,0,0,5,14,0.357,0.357,3,6,0.5,0,0,9,4,0,0,0,3,13,1969,11.1,0.391,0,0.429,0,0,0,13.6,0,0,0,0,-0.1,0.1,0,0.012,0,0,0,0
"46","Hank Finkel","C",26,"SDR",35,0,332,49,111,0.441,0,0,0,49,111,0.441,0.441,31,41,0.756,0,0,107,21,0,0,0,53,129,1969,13.1,0.5,0,0.369,0,0,0,8.1,0,0,0,0,0.3,0.5,0.9,0.123,0,0,0,0
"47","Fred Foster","SF",22,"CIN",56,0,497,74,193,0.383,0,0,0,74,193,0.383,0.383,43,66,0.652,0,0,61,36,0,0,0,49,191,1969,8.7,0.43,0,0.342,0,0,0,9.6,0,0,0,0,-0.3,0.1,-0.2,-0.019,0,0,0,0
"48","Jim Fox","C",25,"TOT",76,0,2354,318,677,0.47,0,0,0,318,677,0.47,0.47,191,267,0.715,0,0,818,166,0,0,0,266,827,1969,13.9,0.52,0,0.394,0,0,0,9.3,0,0,0,0,2.9,0.9,3.9,0.079,0,0,0,0
"49","Walt Frazier*","PG",23,"NYK",80,0,2949,531,1052,0.505,0,0,0,531,1052,0.505,0.505,341,457,0.746,0,0,499,635,0,0,0,245,1403,1969,20.2,0.56,0,0.434,0,0,0,29.5,0,0,0,0,8.3,4.4,12.7,0.207,0,0,0,0
"50","Pat Frink","SG",23,"CIN",48,0,363,50,147,0.34,0,0,0,50,147,0.34,0.34,23,29,0.793,0,0,41,55,0,0,0,54,123,1969,7.9,0.385,0,0.197,0,0,0,19.9,0,0,0,0,-0.5,0.1,-0.5,-0.064,0,0,0,0
"51","Dave Gambee","SF",31,"TOT",59,0,926,210,465,0.452,0,0,0,210,465,0.452,0.452,159,195,0.815,0,0,257,47,0,0,0,159,579,1969,17.9,0.526,0,0.419,0,0,0,7.5,0,0,0,0,2.2,0.6,2.7,0.141,0,0,0,0
"52","Gail Goodrich*","PG",25,"PHO",81,0,3236,718,1746,0.411,0,0,0,718,1746,0.411,0.411,495,663,0.747,0,0,437,518,0,0,0,253,1931,1969,16.9,0.474,0,0.38,0,0,0,23.8,0,0,0,0,2.6,1,3.6,0.054,0,0,0,0
