"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Zaid Abdul-Aziz","PF-C",31,"TOT",16,0,158,23,60,0.383,0,0,0,23,60,0.383,0.383,17,23,0.739,19,31,50,10,3,3,14,29,63,1978,11.4,0.449,0,0.383,12.4,20.9,16.6,8.5,0.9,1,16.6,21.1,0,0.1,0.1,0.033,-3.2,-0.8,-4,-0.1
"2","Kareem Abdul-Jabbar*","C",30,"LAL",62,0,2265,663,1205,0.55,0,0,0,663,1205,0.55,0.55,274,350,0.783,186,615,801,269,103,185,208,182,1600,1978,29.2,0.589,0,0.29,8.7,26.8,18.1,18.3,2.1,4.1,13.3,27,7.7,4.4,12.1,0.257,6.5,2.9,9.3,6.5
"3","Tom Abernethy","SF",23,"LAL",73,0,1317,201,404,0.498,0,0,0,201,404,0.498,0.498,91,111,0.82,105,160,265,101,55,22,50,122,493,1978,15.6,0.544,0,0.275,8.5,12,10.3,9.7,1.9,0.8,9.9,14.9,2.9,1.3,4.1,0.15,1.5,0.4,1.9,1.3
"4","Alvan Adams","C",23,"PHO",70,0,1914,434,895,0.485,0,0,0,434,895,0.485,0.485,214,293,0.73,158,407,565,225,86,63,234,242,1082,1978,17.7,0.528,0,0.327,8.4,22.2,15.2,16.4,1.9,1.7,18.6,24.5,1.5,3.4,4.9,0.123,0.1,0.9,1,1.5
"5","Lucius Allen","PG",30,"KCK",77,0,2147,373,846,0.441,0,0,0,373,846,0.441,0.441,174,220,0.791,66,163,229,360,93,28,217,180,920,1978,13.3,0.488,0,0.26,3.1,7.8,5.5,22.8,1.9,0.7,18.7,20.6,0.7,1.4,2.1,0.046,-0.3,-0.7,-1,0.6
"6","Jim Ard","C",29,"TOT",15,0,125,8,17,0.471,0,0,0,8,17,0.471,0.471,3,5,0.6,9,27,36,8,0,0,14,19,19,1978,3.2,0.495,0,0.294,7.8,23.2,15.6,8.1,0,0,42.2,10.7,-0.2,0.1,-0.1,-0.041,-4.6,-0.5,-5.2,-0.1
"7","Tate Armstrong","SG",22,"CHI",66,0,716,131,280,0.468,0,0,0,131,280,0.468,0.468,22,27,0.815,24,44,68,74,23,0,58,42,284,1978,11.1,0.487,0,0.096,3.7,6.7,5.2,15.7,1.5,0,16.6,19.7,0.1,0.3,0.4,0.027,-1.2,-1.5,-2.7,-0.1
"8","Bird Averitt","SG",25,"TOT",55,0,1085,198,484,0.409,0,0,0,198,484,0.409,0.409,100,141,0.709,17,66,83,196,39,9,143,123,496,1978,10.3,0.454,0,0.291,1.6,6.4,3.9,26.3,1.6,0.4,20.8,24.6,-1.2,0.5,-0.7,-0.03,-2.7,-2,-4.7,-0.7
"9","Dennis Awtrey","C",29,"PHO",81,0,1623,112,264,0.424,0,0,0,112,264,0.424,0.424,69,109,0.633,97,205,302,163,19,25,127,153,293,1978,6.1,0.47,0,0.413,6,13.2,9.6,11.5,0.5,0.8,28.9,10.1,-0.6,1.6,1,0.03,-2.9,-0.2,-3.1,-0.5
"10","Gus Bailey","SG",26,"NOJ",48,0,449,59,139,0.424,0,0,0,59,139,0.424,0.424,37,67,0.552,44,38,82,40,18,15,33,46,155,1978,11.8,0.46,0,0.482,9.6,8,8.8,11.6,1.8,1.7,16.4,17,0.1,0.4,0.5,0.059,-0.8,0.4,-0.4,0.2
