"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jay Arnette","G",27,"CIN",3,0,14,1,6,0.167,0,0,0,1,6,0.167,0.167,0,0,0,0,0,0,0,0,0,0,3,2,1966,-9,0.167,0,0,0,0,0,0,0,0,0,0,-0.1,0,-0.1,-0.301,0,0,0,0
"2","Al Attles*","PG",29,"SFW",79,0,2053,364,724,0.503,0,0,0,364,724,0.503,0.503,154,252,0.611,0,0,322,225,0,0,0,265,882,1966,13.2,0.528,0,0.348,0,0,0,14.7,0,0,0,0,3.6,2,5.6,0.131,0,0,0,0
"3","Jim Barnes","PF",24,"TOT",73,0,2191,348,818,0.425,0,0,0,348,818,0.425,0.425,212,310,0.684,0,0,755,94,0,0,0,283,908,1966,12.8,0.476,0,0.379,0,0,0,5.5,0,0,0,0,1.3,1.6,2.9,0.063,0,0,0,0
"4","Dick Barnett","SG",29,"NYK",75,0,2589,631,1344,0.469,0,0,0,631,1344,0.469,0.469,467,605,0.772,0,0,310,259,0,0,0,235,1729,1966,18.4,0.537,0,0.45,0,0,0,14.7,0,0,0,0,7.5,0.5,8,0.149,0,0,0,0
"5","John Barnhill","PG",27,"TOT",76,0,1617,243,606,0.401,0,0,0,243,606,0.401,0.401,113,184,0.614,0,0,203,196,0,0,0,134,599,1966,10.8,0.436,0,0.304,0,0,0,16.3,0,0,0,0,-0.3,1.5,1.1,0.034,0,0,0,0
"6","Rick Barry*","SF",21,"SFW",80,0,2990,745,1698,0.439,0,0,0,745,1698,0.439,0.439,569,660,0.862,0,0,850,173,0,0,0,297,2059,1966,20,0.518,0,0.389,0,0,0,8.6,0,0,0,0,7.2,3.2,10.4,0.167,0,0,0,0
"7","Elgin Baylor*","SF",31,"LAL",65,0,1975,415,1034,0.401,0,0,0,415,1034,0.401,0.401,249,337,0.739,0,0,621,224,0,0,0,157,1079,1966,16.9,0.456,0,0.326,0,0,0,15.7,0,0,0,0,0.5,2,2.6,0.062,0,0,0,0
"8","Zelmo Beaty*","C",26,"STL",80,0,3072,616,1301,0.473,0,0,0,616,1301,0.473,0.473,424,559,0.758,0,0,1086,125,0,0,0,344,1656,1966,18.5,0.535,0,0.43,0,0,0,6,0,0,0,0,7.3,3,10.3,0.161,0,0,0,0
"9","Walt Bellamy*","C",26,"TOT",80,0,3352,695,1373,0.506,0,0,0,695,1373,0.506,0.506,430,689,0.624,0,0,1254,235,0,0,0,294,1820,1966,19.3,0.543,0,0.502,0,0,0,9.8,0,0,0,0,8.3,1.2,9.5,0.136,0,0,0,0
"10","Al Bianchi","PG",33,"PHI",78,0,1312,214,560,0.382,0,0,0,214,560,0.382,0.382,66,98,0.673,0,0,134,134,0,0,0,232,494,1966,7.1,0.41,0,0.175,0,0,0,13,0,0,0,0,-1.2,1.4,0.2,0.006,0,0,0,0
"11","Ron Bonham","SG",23,"BOS",39,0,312,76,207,0.367,0,0,0,76,207,0.367,0.367,52,61,0.852,0,0,35,11,0,0,0,29,204,1966,13.1,0.436,0,0.295,0,0,0,5.3,0,0,0,0,-0.2,0.4,0.2,0.028,0,0,0,0
"12","Bob Boozer","PF",28,"LAL",78,0,1847,365,754,0.484,0,0,0,365,754,0.484,0.484,225,289,0.779,0,0,548,87,0,0,0,196,955,1966,16.4,0.542,0,0.383,0,0,0,6.4,0,0,0,0,4.3,1.6,5.8,0.151,0,0,0,0
"13","Gary Bradds","SF",23,"BAL",3,0,15,2,6,0.333,0,0,0,2,6,0.333,0.333,3,4,0.75,0,0,8,1,0,0,0,1,7,1966,18,0.451,0,0.667,0,0,0,8.3,0,0,0,0,0,0,0,0.057,0,0,0,0
"14","Jesse Branson","SF",24,"PHI",5,0,14,1,6,0.167,0,0,0,1,6,0.167,0.167,3,4,0.75,0,0,9,1,0,0,0,4,5,1966,10.3,0.322,0,0.667,0,0,0,8.1,0,0,0,0,-0.1,0,0,-0.06,0,0,0,0
"15","Bill Bridges","PF",26,"STL",78,0,2677,377,927,0.407,0,0,0,377,927,0.407,0.407,257,364,0.706,0,0,951,208,0,0,0,333,1011,1966,13.9,0.465,0,0.393,0,0,0,10.5,0,0,0,0,1.1,2.9,3.9,0.07,0,0,0,0
"16","Em Bryant","PG",27,"NYK",71,0,1193,212,449,0.472,0,0,0,212,449,0.472,0.472,74,101,0.733,0,0,170,216,0,0,0,215,498,1966,13.1,0.505,0,0.225,0,0,0,24.3,0,0,0,0,1.6,0.3,2,0.079,0,0,0,0
"17","Bill Buntin","C",23,"DET",42,0,713,118,299,0.395,0,0,0,118,299,0.395,0.395,88,143,0.615,0,0,252,36,0,0,0,119,324,1966,13.3,0.448,0,0.478,0,0,0,6.8,0,0,0,0,0,0.9,0.9,0.062,0,0,0,0
"18","Donnie Butcher","PG",29,"DET",15,0,285,45,96,0.469,0,0,0,45,96,0.469,0.469,18,34,0.529,0,0,33,30,0,0,0,40,108,1966,10.7,0.487,0,0.354,0,0,0,14.1,0,0,0,0,0.3,0.3,0.5,0.088,0,0,0,0
"19","Joe Caldwell","SF",24,"TOT",79,0,1857,411,938,0.438,0,0,0,411,938,0.438,0.438,179,254,0.705,0,0,436,126,0,0,0,203,1001,1966,15.3,0.477,0,0.271,0,0,0,10.1,0,0,0,0,1.6,1.8,3.3,0.087,0,0,0,0
