"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"11","Junior Bridgeman","SF","27","MIL","7","0","26.1","6","13","0.462","0.1","0.1","1","5.9","12.9","0.456","0.467","1.9","2.3","0.813","0.9","1.3","2.1","3.3","0.9","0","1.6","3.9","14","3",1981
"12","Quinn Buckner","PG","26","MIL","7","0","26.1","3.7","8.6","0.433","0","0","0","3.7","8.6","0.433","0.433","1.6","2.3","0.688","0.7","2.1","2.9","5","1.6","0","2","3.7","9","3",1981
"13","Don Buse","SG","30","IND","2","0","17.5","0.5","4","0.125","0.5","2","0.25","0","2","0","0.188","1","1","1","0","2.5","2.5","3.5","1.5","0","1","2","2.5","0",1981
"14","M.L. Carr","SF","30","BOS","17","0","16.9","2.5","5.9","0.416","0","0.2","0","2.5","5.7","0.433","0.416","1.1","1.4","0.75","0.5","1","1.5","0.8","0.6","0.4","0.5","1.9","6","12",1981
"15","Reggie Carter","SG","23","NYK","1","0","7","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","1","4","0","0",1981
"16","Bill Cartwright","C","23","NYK","2","0","24.5","3","8.5","0.353","0","0","0","3","8.5","0.353","0.353","4","6","0.667","2","4.5","6.5","0.5","0.5","0.5","3","3.5","10","0",1981
"17","Harvey Catchings","PF","29","MIL","7","0","15.6","0.4","2.3","0.188","0","0","0","0.4","2.3","0.188","0.188","0.3","0.3","1","1.4","2.3","3.7","1.1","0","1.6","1","3.4","1.1","3",1981
"18","Maurice Cheeks*","PG","24","PHI","16","0","32.1","4.3","7.8","0.544","0","0.2","0","4.3","7.6","0.557","0.544","2","2.6","0.762","0.3","2.9","3.2","7.3","2.5","0.8","2.3","3.4","10.5","9",1981
"19","Jim Chones","PF","31","LAL","3","0","22.3","3.3","5.7","0.588","0","0","0","3.3","5.7","0.588","0.588","1.3","2.7","0.5","2","3.7","5.7","0.3","0.3","1.3","1","3","8","1",1981
"20","Jeff Cook","SF","24","PHO","7","0","29.4","3.6","7.7","0.463","0.1","0.1","1","3.4","7.6","0.453","0.472","2","2.7","0.737","2.4","4.3","6.7","1.6","0.1","0","1.4","4.1","9.3","3",1981
"22","Michael Cooper","SG","24","LAL","3","0","34","3.7","6.7","0.55","0","1","0","3.7","5.7","0.647","0.55","3.3","4.7","0.714","0.7","2.7","3.3","2.3","2","0","2.3","2.3","10.7","1",1981
"23","Dave Corzine","C","24","SAS","7","0","23","3.9","7.9","0.491","0","0","0","3.9","7.9","0.491","0.491","1.3","1.9","0.692","1.7","5.1","6.9","2.3","0.6","1.1","1.6","2.1","9","3",1981
"24","Pat Cummings","C","24","MIL","5","0","5","0.6","2.2","0.273","0","0","0","0.6","2.2","0.273","0.273","0.6","0.8","0.75","0.6","0.6","1.2","0","0.2","0","0.2","0.4","1.8","3",1981
"25","Earl Cureton","C","23","PHI","9","0","4","0.7","2","0.333","0","0","0","0.7","2","0.333","0.333","0","0.2","0","0.1","0.9","1","0.2","0.1","0.2","0.1","0.3","1.3","9",1981
"26","Johnny Davis","PG","25","IND","2","0","37","7","17.5","0.4","0","0.5","0","7","17","0.412","0.4","6","6.5","0.923","1","3","4","5.5","1","0","0.5","3","20","0",1981
"27","Walter Davis","SG","26","PHO","7","0","28.4","7.3","15.1","0.481","0","0.1","0","7.3","15","0.486","0.481","1.4","2.4","0.588","1","1.7","2.7","3.1","1","0.1","2.4","2.4","16","3",1981
"28","Darryl Dawkins","C","24","PHI","16","0","26.3","5.4","9.6","0.562","0","0","0","5.4","9.6","0.562","0.562","3.1","4.3","0.721","1.8","4.4","6.1","0.9","0.2","1","2.3","4.4","13.8","9",1981
"29","Larry Demic","PF","23","NYK","2","0","18.5","2","2.5","0.8","0","0","0","2","2.5","0.8","0.8","0.5","1","0.5","2.5","1","3.5","0","0","0.5","0","1.5","4.5","0",1981
"30","Coby Dietrick","C","32","CHI","6","0","13.5","1.3","4.3","0.308","0","0.5","0","1.3","3.8","0.348","0.308","0.5","0.7","0.75","0.5","2","2.5","0.7","0.3","0.5","0.3","3.2","3.2","2",1981
"31","Leon Douglas","C","26","KCK","15","0","21.2","1","2.1","0.469","0","0","0","1","2.1","0.469","0.469","1","2.3","0.429","1.2","3.1","4.3","0.7","0.3","0.2","1.2","3.1","3","7",1981
"32","Terry Duerod","SG","24","BOS","10","0","1.2","0.4","1","0.4","0","0.2","0","0.4","0.8","0.5","0.4","0","0","0","0","0","0","0","0.1","0","0.1","0","0.8","12",1981
"33","Mike Dunleavy","SG","26","HOU","20","0","23.6","3.5","7.6","0.454","0.3","0.8","0.4","3.2","6.9","0.46","0.474","1.7","1.9","0.868","0.5","1.7","2.1","3.4","0.8","0.1","1.5","3","8.9","12",1981
"34","James Edwards","C","25","IND","2","0","28","3.5","12","0.292","0","0","0","3.5","12","0.292","0.292","0","0","0","2","5","7","2.5","0.5","0.5","2","4","7","0",1981
"35","Len Elmore","C","28","MIL","4","0","3","0","0.3","0","0","0","0","0","0.3","0","0","0","0","0","0","0","0","0","0","0","0.3","1","0","3",1981
"36","Julius Erving*","SF","30","PHI","16","0","37","8.9","18.8","0.475","0","0.1","0","8.9","18.8","0.477","0.475","5.1","6.7","0.757","3.3","3.9","7.1","3.4","1.4","2.6","3.4","3.4","22.9","9",1981
"37","Mike Evans","PG","25","MIL","4","0","9.5","2.3","4.3","0.529","0","0.5","0","2.3","3.8","0.6","0.529","1.8","2","0.875","0","0.3","0.3","1.5","0","0.3","0.8","2.3","6.3","3",1981
"38","Eric Fernsten","C","27","BOS","8","0","1.8","0","0.4","0","0","0","0","0","0.4","0","0","0.3","0.4","0.667","0.1","0.4","0.5","0.1","0.1","0","0","0.4","0.3","12",1981
"39","Chris Ford","SG","32","BOS","17","0","29.8","3.9","8.6","0.452","0.4","1.5","0.28","3.5","7.1","0.488","0.476","0.9","1.5","0.6","0.8","1.9","2.6","2.7","0.8","0.1","1.1","2.8","9.1","12",1981
"40","Phil Ford","PG","24","KCK","5","0","31.6","3","7","0.429","0","0.2","0","3","6.8","0.441","0.429","1.8","2.6","0.692","0.2","1.4","1.6","5.8","1","0","3.4","1.8","7.8","7",1981
"41","Mike Gale","PG","30","POR","3","0","17","1.3","5.3","0.25","0","0","0","1.3","5.3","0.25","0.25","0","0","0","0.7","1","1.7","3","1.7","0","0.7","0.7","2.7","1",1981
"43","Calvin Garrett","SF","24","HOU","13","0","9","0.7","1.6","0.429","0","0","0","0.7","1.6","0.429","0.429","0.5","0.6","0.875","0.2","0.9","1.2","0.5","0.4","0.1","0.5","0.8","1.9","12",1981
"44","George Gervin*","SG","28","SAS","7","0","39.1","11","22","0.5","0","0.4","0","11","21.6","0.51","0.5","5.1","6.4","0.8","1.3","3.7","5","3.4","0.7","0.7","2.9","2.7","27.1","3",1981
"45","Artis Gilmore*","C","31","CHI","6","0","41.2","5.8","10","0.583","0","0","0","5.8","10","0.583","0.583","6.3","9.2","0.691","4","7.2","11.2","2","1","2.8","2.8","2.5","18","2",1981
"46","Mike Glenn","PG","25","NYK","2","0","13","2","3.5","0.571","0","0.5","0","2","3","0.667","0.571","1.5","1.5","1","0.5","1.5","2","0.5","0.5","0","1","0","5.5","0",1981
"47","Dave Greenwood","PF","23","CHI","6","0","35.3","8.5","14.5","0.586","0","0.3","0","8.5","14.2","0.6","0.586","0.8","2","0.417","2.7","4.7","7.3","1.8","1.5","0.8","1.5","4.3","17.8","2",1981
"48","Paul Griffin","PF","27","SAS","7","0","26.1","2","3.4","0.583","0","0","0","2","3.4","0.583","0.583","1.3","2.9","0.45","2.3","3.4","5.7","4.1","0.9","0.7","1.3","4","5.3","3",1981
"49","Bob Gross","SF","27","POR","3","0","20","3","4.7","0.643","0","0","0","3","4.7","0.643","0.643","3","4.7","0.643","1.7","1","2.7","1.7","0.7","0.7","1.7","3","9","1",1981
"50","Ernie Grunfeld","SF","25","KCK","15","0","42.2","6.5","13.4","0.488","0.1","0.3","0.5","6.4","13.1","0.487","0.493","3.6","4.5","0.806","0.7","3.5","4.2","5.9","2","0.6","2.9","3.4","16.8","7",1981
"51","Mike Harper","PF","23","POR","1","0","6","1","1","1","0","0","0","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","3","1",1981
"52","Gerald Henderson","PG","25","BOS","16","0","14.3","2.6","5.4","0.477","0","0.1","0","2.6","5.3","0.482","0.477","0.6","0.8","0.833","0.6","0.9","1.6","1.6","0.6","0.2","0.8","1.5","5.8","12",1981
"53","Tom Henderson","SG","29","HOU","21","0","29.3","2.8","6.3","0.447","0","0","0","2.8","6.2","0.45","0.447","1.1","1.3","0.821","0.7","2","2.6","5","0.8","0","1.6","1.9","6.7","12",1981
"54","Johnny High","PG","23","PHO","7","0","16.7","2","4.7","0.424","0","0","0","2","4.7","0.424","0.424","1.3","2","0.643","1.3","1.4","2.7","0.9","0.9","0.3","0.9","3.4","5.3","3",1981
"55","Brad Holland","SG","24","LAL","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",1981
"56","Lionel Hollins","PG","27","PHI","16","0","30.6","4.2","9.5","0.441","0","0.1","0","4.2","9.4","0.444","0.441","1.8","2.3","0.784","0.5","1.6","2.1","4.1","1.1","0.1","1.2","2.6","10.2","9",1981
"57","Clemon Johnson","C","24","IND","2","0","27.5","2.5","6","0.417","0","0","0","2.5","6","0.417","0.417","2.5","5","0.5","5","5","10","1.5","2","1","1.5","1.5","7.5","0",1981
"58","Dennis Johnson*","PG","26","PHO","7","0","38.1","7.4","15.7","0.473","0.1","0.7","0.2","7.3","15","0.486","0.477","4.6","6","0.762","1","3.7","4.7","2.9","1.3","1.3","2.7","2.6","19.6","3",1981
"59","George Johnson","C","32","SAS","7","0","23.6","1.7","3.7","0.462","0","0","0","1.7","3.7","0.462","0.462","1","1.4","0.7","3.4","5.6","9","0.9","0.4","2.3","1","2.9","4.4","3",1981
"60","George Johnson","PF","24","IND","2","0","11.5","2.5","4","0.625","0","0","0","2.5","4","0.625","0.625","0","0","0","0.5","1.5","2","0.5","0","0","1","0.5","5","0",1981
"61","Magic Johnson*","SG","21","LAL","3","0","42.3","6.3","16.3","0.388","0","0","0","6.3","16.3","0.388","0.388","4.3","6.7","0.65","2.7","11","13.7","7","2.7","1","3.7","4.7","17","1",1981
"62","Marques Johnson","SF","24","MIL","7","0","38","10.7","19.3","0.556","0","0.1","0","10.7","19.1","0.56","0.556","3.3","4.6","0.719","5.9","3.6","9.4","4.9","1.4","1","1.9","2","24.7","3",1981
"64","Mickey Johnson","PF","28","MIL","7","0","24.3","3.7","9.3","0.4","0","0.1","0","3.7","9.1","0.406","0.4","4.3","5","0.857","3.4","3.3","6.7","1.9","1.3","0.9","3","3.6","11.7","3",1981
"65","Ollie Johnson","SF","31","PHI","8","0","2.8","0.4","1.3","0.3","0","0.1","0","0.4","1.1","0.333","0.3","0","0","0","0.3","0.4","0.6","0.3","0.3","0.1","0.3","0.1","0.8","9",1981
"66","Reggie Johnson","PF","23","SAS","7","0","32","5","10.4","0.479","0","0","0","5","10.4","0.479","0.479","2.7","3.6","0.76","2.1","2.7","4.9","2.3","0.6","0.7","1.4","3.9","12.7","3",1981
"67","Bobby Jones*","PF","29","PHI","16","0","27.7","5.1","10","0.506","0","0","0","5.1","10","0.506","0.506","4.6","5.5","0.83","2.2","3.3","5.5","2.1","1.1","1.3","2","3.8","14.7","9",1981
"68","Caldwell Jones","C","30","PHI","16","0","36.3","3.4","5.9","0.568","0","0","0","3.4","5.9","0.568","0.568","1.9","2.6","0.738","2.3","7.4","9.7","1.7","0.4","1.9","2.1","3.3","8.7","9",1981
"69","Dwight Jones","PF","28","CHI","6","0","36.2","4.8","10.2","0.475","0","0","0","4.8","10.2","0.475","0.475","2.8","2.8","1","3","6.8","9.8","1.8","0.8","0.5","2.7","3.5","12.5","2",1981
"70","Major Jones","PF","27","HOU","12","0","7.3","0.8","1.8","0.476","0","0","0","0.8","1.8","0.476","0.476","0.2","0.4","0.4","0.6","0.9","1.5","0.4","0.3","0.2","0.2","1.3","1.8","12",1981
"71","Eddie Jordan","PG","26","LAL","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","1",1981
"72","Rich Kelley","C","27","PHO","7","0","16.1","1.4","3.6","0.4","0","0.1","0","1.4","3.4","0.417","0.4","1.3","2","0.643","1.9","3.1","5","1.9","0.9","0.4","2","1.7","4.1","3",1981
"73","Larry Kenon","SF","28","CHI","6","0","19","3","7.7","0.391","0","0.2","0","3","7.5","0.4","0.391","0.7","1.3","0.5","2.8","1.7","4.5","1.3","0.7","0.2","0.2","0.7","6.7","2",1981
"74","Reggie King","PF","23","KCK","15","0","41.3","8.1","16.5","0.492","0","0.1","0","8.1","16.5","0.494","0.492","5","6.8","0.735","3.7","6.2","9.9","1.7","1.2","0.7","2.3","3.3","21.3","7",1981
"75","Billy Knight","SG","28","IND","2","0","35.5","8","15","0.533","0","0","0","8","15","0.533","0.533","2.5","4","0.625","3","3","6","2.5","0.5","0","2.5","2.5","18.5","0",1981
"76","Joel Kramer","PF","25","PHO","7","0","14.4","1.9","3.6","0.52","0","0","0","1.9","3.6","0.52","0.52","0.1","0.3","0.5","0.3","2","2.3","0.6","0.3","0.3","0.1","2.6","3.9","3",1981
"77","Kevin Kunnert","C","29","POR","3","0","14.3","1.7","3.3","0.5","0","0.3","0","1.7","3","0.556","0.5","0.3","1.3","0.25","0.7","2.3","3","0.3","0.3","0","1","2.3","3.7","1",1981
"78","Sam Lacey","C","32","KCK","15","0","35.5","4","9.5","0.42","0","0.2","0","4","9.3","0.429","0.42","2","2.3","0.857","2","6","8","5.3","1.9","1.5","2.6","4.2","10","7",1981
"79","John Lambert","PF","28","KCK","15","0","11.7","1.5","3.6","0.407","0","0.2","0","1.5","3.4","0.431","0.407","0.3","0.4","0.833","1.3","1.2","2.5","0.6","0.3","0.3","0.4","1.4","3.3","7",1981
"80","Mark Landsberger","PF","25","LAL","3","0","10.7","0.7","2.3","0.286","0","0","0","0.7","2.3","0.286","0.286","0.3","0.3","1","3","2","5","0","0.3","0","0.3","1.7","1.7","1",1981
"81","Bob Lanier*","C","32","MIL","7","0","33.7","7.1","12.1","0.588","0","0","0","7.1","12.1","0.588","0.588","3.3","4.6","0.719","1.7","5.7","7.4","4","1.7","1.1","2.1","2.6","17.6","3",1981
"82","Allen Leavell","PG","23","HOU","17","0","12.8","1.8","4.5","0.39","0","0","0","1.8","4.5","0.39","0.39","0.9","1","0.882","0.3","0.7","1","2.6","1.1","0.2","1.2","1.5","4.4","12",1981
"83","Ronnie Lester","PG","22","CHI","5","0","8.4","1.4","3.6","0.389","0","0.2","0","1.4","3.4","0.412","0.389","1","1.4","0.714","1","0.2","1.2","0.8","0.4","0","1","0.8","3.8","2",1981
"85","Kyle Macy","PG","23","PHO","7","0","14.6","2.7","5.1","0.528","0.6","1.1","0.5","2.1","4","0.536","0.583","1","1","1","0.3","1.6","1.9","1.6","0.7","0","1","1.1","7","3",1981
"86","Moses Malone*","C","25","HOU","21","0","45.5","9.9","20.6","0.479","0","0.1","0","9.9","20.5","0.481","0.479","7","9.9","0.712","6","8.6","14.5","1.7","0.6","1.6","2.8","2.6","26.8","12",1981
"87","Cedric Maxwell","SF","25","BOS","17","0","35.2","5.9","10.2","0.58","0","0","0","5.9","10.2","0.58","0.58","4.2","5.2","0.818","3.6","3.8","7.4","2.7","0.7","0.9","2.5","3.1","16.1","12",1981
"88","George McGinnis*","PF","30","IND","2","0","19.5","1.5","7.5","0.2","0","0","0","1.5","7.5","0.2","0.2","2","4","0.5","1","4","5","3.5","1","0","2.5","3","5","0",1981
"89","Kevin McHale*","PF","23","BOS","17","0","17.4","3.6","6.6","0.54","0","0","0","3.6","6.6","0.54","0.54","1.4","2.1","0.639","1.7","1.8","3.5","0.8","0.2","1.5","0.9","3","8.5","12",1981
"90","Joe Meriweather","C","27","KCK","10","0","19.9","2.4","4.9","0.49","0","0","0","2.4","4.9","0.49","0.49","0.8","1.4","0.571","1.2","1.9","3.1","0.5","0.5","0.7","0.9","3.1","5.6","7",1981
"91","Steve Mix","SF","33","PHI","16","0","12.9","2","4.8","0.416","0","0.1","0","2","4.8","0.421","0.416","1.5","1.6","0.923","1.2","1.4","2.6","0.6","0.3","0.1","0.7","1","5.5","9",1981
"92","Sidney Moncrief*","SG","23","MIL","7","0","39.6","4.3","9.9","0.435","0","0","0","4.3","9.9","0.435","0.435","5.4","7.3","0.745","2.7","4","6.7","2.9","1.7","0.4","2.9","3.4","14","3",1981
"93","Johnny Moore","PG","22","SAS","7","0","17.7","2.6","5.3","0.486","0","0.4","0","2.6","4.9","0.529","0.486","0.9","1.1","0.75","1.1","0.7","1.9","3.9","1.4","0.1","1.1","2","6","3",1981
"94","Calvin Murphy*","PG","32","HOU","19","0","28.4","7.5","15.1","0.495","0.1","0.4","0.286","7.4","14.7","0.5","0.498","3.1","3.2","0.967","0.4","0.9","1.3","3","1.4","0","2.2","3.6","18.1","12",1981
"95","Calvin Natt","SF","24","POR","3","0","31.7","4.7","10.3","0.452","0","0","0","4.7","10.3","0.452","0.452","1.3","2.7","0.5","2","4.7","6.7","0.3","0.3","0.3","2.3","1.3","10.7","1",1981
"96","Mike Niles","SF","25","PHO","2","0","2","0","2.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","3",1981
"97","Norm Nixon","PG","25","LAL","3","0","44.3","8.3","16.3","0.51","0","0","0","8.3","16.3","0.51","0.51","2.7","3.3","0.8","0.3","3.3","3.7","8.7","0.3","0.3","1.7","3","19.3","1",1981
"98","Mark Olberding","SF","24","SAS","7","0","36.3","8.3","15","0.552","0.1","0.4","0.333","8.1","14.6","0.559","0.557","3","3.6","0.84","1.6","4.3","5.9","4.3","0.6","0","2.4","4.4","19.7","3",1981
"99","Louis Orr","SF","22","IND","2","0","28","4.5","12.5","0.36","0","0","0","4.5","12.5","0.36","0.36","3","3.5","0.857","3","2","5","2","2.5","0.5","3","2","12","0",1981
"100","Tom Owens","PF","31","POR","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1",1981
"101","Robert Parish*","C","27","BOS","17","0","28.9","6.4","12.9","0.493","0","0","0","6.4","12.9","0.493","0.493","2.3","3.4","0.672","2.9","5.6","8.6","1.1","1.2","2.3","2.6","4.4","15","12",1981
"102","Billy Paultz","PF","32","HOU","21","0","34.3","5.3","11.7","0.451","0","0","0","5.3","11.7","0.453","0.451","1.5","2.3","0.667","2.5","4.5","7","1.7","0.6","1.3","1.3","3.3","12.1","12",1981
"103","Jim Paxson","SG","23","POR","1","0","4","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1981
"104","Kelvin Ransey","PG","22","POR","3","0","43.7","7.7","21.7","0.354","0","0.3","0","7.7","21.3","0.359","0.354","1","2","0.5","1.7","2.3","4","8.3","2","0.3","3.7","2.7","16.3","1",1981
"106","Robert Reid","SF","25","HOU","21","0","41.3","6.6","14.4","0.459","0","0.1","0","6.6","14.3","0.462","0.459","2.9","4.4","0.663","2.7","4.1","6.8","4.7","2.4","1.1","2.1","3.8","16.1","12",1981
"107","Kevin Restani","SF","29","SAS","3","0","3.7","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","0","0","0","0","0.7","0.7","0","0","0.3","0.3","0.7","0.7","3",1981
"108","Clint Richardson","SG","24","PHI","13","0","13.9","1.5","2.9","0.526","0","0","0","1.5","2.9","0.526","0.526","0.7","1.3","0.529","0.7","0.9","1.6","0.9","0.5","0.2","0.6","1.2","3.8","9",1981
"109","Micheal Ray Richardson","SG","25","NYK","2","0","43","4","16.5","0.242","0","2","0","4","14.5","0.276","0.242","3.5","6","0.583","3","6.5","9.5","5.5","3.5","0","4","4","11.5","0",1981
"110","Rick Robey","C","25","BOS","17","0","15.6","2.1","4.8","0.432","0","0","0","2.1","4.8","0.432","0.432","0.9","2.1","0.457","1.1","2.4","3.5","0.7","0.1","0.3","1.1","2.6","5.1","12",1981
"111","Truck Robinson","PF","29","PHO","7","0","33.3","3.9","11","0.351","0","0","0","3.9","11","0.351","0.351","2.9","4.9","0.588","3.3","7.4","10.7","1.9","0.7","0.3","1.9","2.1","10.6","3",1981
"112","Campy Russell","SF","29","NYK","2","0","44.5","7.5","17","0.441","0","1","0","7.5","16","0.469","0.441","8","8.5","0.941","0.5","4","4.5","4.5","2","0.5","4","4.5","23","0",1981
"113","Frankie Sanders","SF","24","KCK","9","0","5.6","1","2","0.5","0.1","0.2","0.5","0.9","1.8","0.5","0.528","0.4","0.4","1","0.4","0.1","0.6","0.2","0.3","0","0.9","0.9","2.6","7",1981
"114","Alvin Scott","SF","25","PHO","7","0","17.1","2","4.3","0.467","0","0","0","2","4.3","0.467","0.467","1.4","2.1","0.667","1.1","1.6","2.7","1","0.6","0.9","1","0.9","5.4","3",1981
"115","Jerry Sichting","PG","24","IND","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1981
"116","James Silas","PG","31","SAS","7","0","23","3.9","9.9","0.391","0","0","0","3.9","9.9","0.391","0.391","3.7","4.6","0.813","0.7","1.4","2.1","2.7","0.6","0","2.6","1.3","11.4","3",1981
"117","Ricky Sobers","PG","28","CHI","6","0","27","5.8","13.5","0.432","0.2","1","0.167","5.7","12.5","0.453","0.438","1.3","1.5","0.889","0.5","1.3","1.8","3.7","0.7","0","2.5","4.3","13.2","2",1981
"118","Reggie Theus","SG","23","CHI","6","0","38.7","6.7","15","0.444","0.3","1.5","0.222","6.3","13.5","0.469","0.456","6.2","7.2","0.86","1.2","2.3","3.5","6.3","1.5","0","2.5","3.7","19.8","2",1981
"119","Mychal Thompson","C","26","POR","3","0","44","10.3","17","0.608","0","0","0","10.3","17","0.608","0.608","4.3","6","0.722","1.7","6","7.7","1.3","1","3","2.3","3.3","25","1",1981
"120","Rudy Tomjanovich","PF","32","HOU","8","0","3.9","0.1","1.1","0.111","0","0.4","0","0.1","0.8","0.167","0.111","0.5","0.8","0.667","0.3","0.5","0.8","0","0","0","0.3","0.4","0.8","12",1981
"121","Andrew Toney","SG","23","PHI","16","0","22.3","4.8","11.3","0.428","0.1","0.6","0.111","4.8","10.7","0.444","0.431","4.1","5.1","0.815","0.6","1.7","2.3","3.4","0.7","0.4","3.4","3.1","13.8","9",1981
"122","Lloyd Walton","PG","27","KCK","8","0","9.1","0.5","1.9","0.267","0","0.1","0","0.5","1.8","0.286","0.267","0.4","0.5","0.75","0.4","0.5","0.9","2.4","0.5","0","1.1","0.8","1.4","7",1981
"123","Kermit Washington","PF","29","POR","3","0","42.7","4","7.7","0.522","0","0.3","0","4","7.3","0.545","0.522","0.7","0.7","1","4.7","12.7","17.3","2.3","2.7","0.7","2.3","3","8.7","1",1981
"124","Marvin Webster","C","28","NYK","2","0","31.5","3","6","0.5","0","0","0","3","6","0.5","0.5","0","2","0","2","3","5","0.5","0","0.5","1.5","3","6","0",1981
"125","Scott Wedman","SF","28","KCK","15","0","43.8","8.6","19.8","0.434","0.6","2.1","0.281","8","17.7","0.453","0.449","2.7","3.7","0.714","1.1","4.7","5.8","3.9","1.2","0.5","2.6","3.4","20.5","7",1981
"127","Michael Wiley","PF","23","SAS","3","0","1.7","0","0.3","0","0","0","0","0","0.3","0","0","0.7","0.7","1","0","0","0","0","0","0","0","0.7","0.7","3",1981
"128","Bob Wilkerson","SG","26","CHI","6","0","25.3","4.2","9.8","0.424","0","0.2","0","4.2","9.7","0.431","0.424","0.8","0.8","1","1","1.7","2.7","2.3","0.8","0.2","1.8","2.2","9.2","2",1981
"129","Jamaal Wilkes*","SF","27","LAL","3","0","37.7","7","16","0.438","0","0.3","0","7","15.7","0.447","0.438","4","6","0.667","1.3","1.3","2.7","1.3","0.3","0.3","1.3","3.3","18","1",1981
"130","James Wilkes","SF","22","CHI","2","0","2.5","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0","1","0","0","2",1981
"131","Ray Williams","PG","26","NYK","2","0","42","9","20.5","0.439","0.5","1.5","0.333","8.5","19","0.447","0.451","3","5.5","0.545","1.5","2.5","4","4.5","2","0","4.5","5","21.5","0",1981
"132","Sly Williams","PF","23","NYK","2","0","28","6.5","9","0.722","0","0","0","6.5","9","0.722","0.722","0","0","0","2","2.5","4.5","2.5","1.5","0","1.5","3.5","13","0",1981
"133","Bill Willoughby","SF","23","HOU","19","0","21.9","2.2","6.1","0.362","0","0.1","0","2.2","6.1","0.365","0.362","1.6","2.1","0.75","1.5","3","4.5","1.2","0.7","1","1.2","2.2","6","12",1981
"134","Brian Winters","SG","28","MIL","7","0","25.9","4","8.7","0.459","0.3","0.9","0.333","3.7","7.9","0.473","0.475","1.7","2.3","0.75","0.6","2.7","3.3","3.1","1.4","0.1","1.7","3.1","10","3",1981
"135","Mike Woodson","SG","22","NYK","2","0","4","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","1","1","1","1","0","1","0","0","0","0","1.5","2","0",1981
