"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"12","David Benoit","SF","32","UTA","4","0","15.3","1.8","4.8","0.368","0.5","1.5","0.333","1.3","3.3","0.385","0.421","1.8","1.8","1","0.3","1.5","1.8","0.5","0","0.5","0.5","1.5","5.8","2",2001
"13","Travis Best","PG","28","IND","4","4","40.8","4.3","9.8","0.436","0.3","0.8","0.333","4","9","0.444","0.449","1","1","1","1.5","3.3","4.8","9.3","1","0","1.5","3.8","9.8","1",2001
"14","Chauncey Billups","SG","24","MIN","3","0","8.7","0.3","2","0.167","0","0.3","0","0.3","1.7","0.2","0.167","0.3","0.3","1","0.3","1.3","1.7","0.7","0","0","0.3","1.7","1","1",2001
"15","Calvin Booth","C","24","DAL","10","0","13.7","1.5","3.7","0.405","0","0","0","1.5","3.7","0.405","0.405","0.8","0.9","0.889","1.6","1.2","2.8","0.2","0.7","0.6","0.4","2.9","3.8","4",2001
"16","Bruce Bowen","SF","29","MIA","3","3","19.3","1.7","5.3","0.313","0.7","2.7","0.25","1","2.7","0.375","0.375","0","0","0","0.3","0.3","0.7","0.7","0.7","0.7","0.7","2.7","4","0",2001
"17","Shawn Bradley","C","28","DAL","10","10","25.6","2.7","5.1","0.529","0","0","0","2.7","5.1","0.529","0.529","1","1.3","0.769","2.4","4.7","7.1","0.5","0.4","3","1","3.7","6.4","4",2001
"18","Terrell Brandon","PG","30","MIN","4","4","38.3","6.8","15.5","0.435","1","2.3","0.444","5.8","13.3","0.434","0.468","0.8","0.8","1","0.5","3.8","4.3","6.3","1","0.5","2","2.5","15.3","1",2001
"19","Dee Brown","PG","32","ORL","3","0","18","2","4.3","0.462","2","3.7","0.545","0","0.7","0","0.692","0","0","0","0","1","1","1.3","0.7","0","0.3","1","6","1",2001
"20","P.J. Brown","C","31","CHH","10","10","38.5","2.8","6.7","0.418","0","0","0","2.8","6.7","0.418","0.418","2.4","2.9","0.828","4.1","5.9","10","1.1","1.2","1.4","1.2","3.1","8","6",2001
"22","Rick Brunson","PG","28","NYK","2","0","2","0","0.5","0","0","0","0","0","0.5","0","0","1.5","2","0.75","0","0","0","0","0","0","0.5","0","1.5","2",2001
"23","Kobe Bryant","SG","22","LAL","16","16","43.4","10.5","22.4","0.469","0.7","2.1","0.324","9.8","20.3","0.485","0.485","7.8","9.4","0.821","1.8","5.4","7.3","6.1","1.6","0.8","3.2","3.3","29.4","15",2001
"24","Mark Bryant","PF","35","DAL","4","0","8.5","0.3","0.5","0.5","0","0","0","0.3","0.5","0.5","0.5","0","0","0","0.8","0.8","1.5","0","0.3","0","0.3","1.5","0.5","4",2001
"25","Greg Buckner","SG","24","DAL","5","0","15","2.2","4.6","0.478","0.2","0.6","0.333","2","4","0.5","0.5","1.4","2","0.7","1.6","2.6","4.2","0.6","1","0","0.4","2.4","6","4",2001
"26","Rodney Buford","SF","23","PHI","15","0","4.8","0.5","1.6","0.333","0.2","0.4","0.5","0.3","1.2","0.278","0.396","0.1","0.1","1","0.3","0.5","0.8","0.2","0.3","0.1","0.3","1","1.4","12",2001
"27","Scott Burrell","SF","30","CHH","2","0","6","1","1.5","0.667","0","0.5","0","1","1","1","0.667","0.5","1","0.5","0","1.5","1.5","0.5","1","0","0","0","2.5","6",2001
"28","Jason Caffey","PF","27","MIL","18","0","16.5","1.3","3.5","0.381","0","0","0","1.3","3.5","0.381","0.381","1.1","1.7","0.645","1.7","2.4","4.1","0.8","0.2","0.3","0.8","2.4","3.8","10",2001
"29","Marcus Camby","C","26","NYK","4","4","35.3","2.5","6.5","0.385","0","0","0","2.5","6.5","0.385","0.385","1.3","3.3","0.385","1","7","8","1.8","0.5","2.3","0.5","4.5","6.3","2",2001
"30","Elden Campbell","PF","32","CHH","10","10","28.7","4.2","10.6","0.396","0","0","0","4.2","10.6","0.396","0.396","3.7","4.9","0.755","2.7","5.2","7.9","0.7","0.5","1.1","1.7","3.7","12.1","6",2001
"31","Anthony Carter","PG","25","MIA","3","1","23","3","6.3","0.474","0","0.3","0","3","6","0.5","0.474","0","0","0","0","2","2","3.7","0.7","0.3","3.3","3","6","0",2001
"32","Vince Carter","SF","24","TOR","12","12","44.9","10.2","23.3","0.436","2.1","5.1","0.41","8.1","18.3","0.443","0.48","4.8","6.2","0.784","3.1","3.4","6.5","4.7","1.7","1.7","2.3","3.8","27.3","6",2001
"33","Sam Cassell","PG","31","MIL","18","18","37.9","6.1","15.4","0.396","0.6","1.7","0.333","5.6","13.8","0.403","0.414","4.7","5.4","0.866","0.7","3.9","4.6","6.7","1.1","0.2","2.9","4.2","17.4","10",2001
"34","Duane Causwell","C","32","MIA","1","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0",2001
"35","Cedric Ceballos","SF","31","MIA","3","0","5","0.7","2.3","0.286","0","0","0","0.7","2.3","0.286","0.286","0.3","0.7","0.5","1","1","2","0.3","0","0","0.3","1","1.7","0",2001
"36","Chris Childs","PG","33","TOR","12","9","31.7","3.1","7.5","0.411","1.3","3","0.417","1.8","4.5","0.407","0.494","1.7","1.9","0.87","0.2","3","3.2","6.5","1","0.3","2.9","4","9.1","6",2001
"37","Doug Christie","SG","30","SAC","8","8","38","3.1","8.5","0.368","0.6","2.1","0.294","2.5","6.4","0.392","0.404","3","3.6","0.828","0.9","3.5","4.4","3.3","2.5","1.1","2.4","3.9","9.9","3",2001
"38","Keon Clark","PF","25","TOR","11","0","9.4","1","2.7","0.367","0","0","0","1","2.7","0.367","0.367","1.2","1.8","0.65","0.6","1.5","2.1","0.5","0.2","0.3","0.4","1.5","3.2","6",2001
"39","Derrick Coleman","PF","33","CHH","5","0","17.6","1.8","6.8","0.265","0.4","1.6","0.25","1.4","5.2","0.269","0.294","1.4","1.8","0.778","1.8","3.2","5","1.2","0.8","0.4","1","2.4","5.4","6",2001
"40","Austin Croshere","PF","25","IND","4","0","32.3","3.5","8.8","0.4","0.5","2.5","0.2","3","6.3","0.48","0.429","3.3","3.8","0.867","1.3","3.8","5","1.5","1","0.5","2.3","3.8","10.8","1",2001
"41","John Crotty","PG","31","UTA","4","0","4.8","0","0.8","0","0","0","0","0","0.8","0","0","0.8","0.8","1","0.3","0.5","0.8","0.8","0.3","0.3","0","0.8","0.8","2",2001
"43","Dell Curry","SG","36","TOR","12","0","15.2","2.3","5.3","0.422","1.2","3.1","0.378","1.1","2.3","0.481","0.531","0.8","1","0.833","0.2","1","1.2","0.8","0.5","0.1","0.9","0.8","6.5","6",2001
"44","Antonio Daniels","PG","25","SAS","13","8","31.2","4.8","10.1","0.481","1.3","3.5","0.37","3.5","6.5","0.541","0.546","2.5","2.7","0.943","0.3","1.7","2","2.9","0.5","0.1","1","1.7","13.5","7",2001
"45","Antonio Davis","C","32","TOR","12","12","40.4","6.4","12.8","0.5","0","0","0","6.4","12.8","0.5","0.5","3.6","4.4","0.811","3.4","7.7","11.1","1.9","0.8","1.8","1.8","2.9","16.4","6",2001
"46","Baron Davis","PG","21","CHH","10","10","39.7","5.9","12.3","0.48","2","5","0.4","3.9","7.3","0.534","0.561","4","5.6","0.714","0.9","3.5","4.4","5.8","2.8","0.5","2.2","3.3","17.8","6",2001
"47","Dale Davis","C","31","POR","2","0","10","0","1","0","0","0.5","0","0","0.5","0","0","0.5","1","0.5","1.5","0.5","2","0","0.5","0","0.5","3.5","0.5","0",2001
"48","Andrew DeClercq","C","27","ORL","4","4","13.5","2","3.5","0.571","0","0","0","2","3.5","0.571","0.571","1","2","0.5","1.8","2.3","4","0.3","0.5","0.5","0.5","4.3","5","1",2001
"49","Vinny Del Negro","PG","34","PHO","3","0","8.7","1.3","2.3","0.571","0","0","0","1.3","2.3","0.571","0.571","0","0","0","0","0.7","0.7","1.7","0","0","0","0.7","2.7","1",2001
"50","Tony Delk","SG","27","PHO","4","0","28.5","4.5","10.8","0.419","1","2.5","0.4","3.5","8.3","0.424","0.465","1.8","2.8","0.636","1.3","2.8","4","1","0.8","0","1.3","1.8","11.8","1",2001
"51","Vlade Divac*","C","32","SAC","8","8","28.1","3.5","10","0.35","0.1","0.4","0.333","3.4","9.6","0.351","0.356","3.6","4.8","0.763","2.5","5.9","8.4","2.4","1","1.5","2.3","3.1","10.8","3",2001
"52","Michael Doleac","C","23","ORL","4","0","11.3","1.5","4","0.375","0","0","0","1.5","4","0.375","0.375","0","0","0","1","2.5","3.5","0.3","0.8","0","0.5","2.5","3","1",2001
"53","Chris Dudley","C","35","PHO","3","0","8.7","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0","0","0","1","1.3","2.3","0","0.3","0.3","1.3","0.3","0.7","1",2001
"54","Tim Duncan","PF","24","SAS","13","13","40.5","9.2","18.9","0.488","0.1","0.1","1","9.2","18.8","0.486","0.49","5.8","9.2","0.639","4.2","10.3","14.5","3.8","1.1","2.7","3.8","3.3","24.4","7",2001
"55","Tyus Edney","PG","27","IND","2","0","5","1","3.5","0.286","0","0.5","0","1","3","0.333","0.286","0","0.5","0","0","0","0","1.5","0.5","0","0","0.5","2","1",2001
"56","Howard Eisley","SG","28","DAL","9","0","21.6","2.1","5.9","0.358","1.1","2.9","0.385","1","3","0.333","0.453","0.4","0.4","1","0.1","1.2","1.3","1.9","0.6","0.1","1.4","2","5.8","4",2001
"57","Mario Elie","SG","37","PHO","4","4","25.8","3.5","7.8","0.452","0.5","3.3","0.154","3","4.5","0.667","0.484","1.5","2","0.75","0.5","2.8","3.3","1.8","0.8","0.3","0.5","1.5","9","1",2001
"58","Sean Elliott","SF","32","SAS","12","0","19.9","1.6","4.3","0.373","0.7","1.8","0.364","0.9","2.4","0.379","0.451","0.9","0.9","1","0.3","1.9","2.2","1.2","0.4","0.5","1.1","1.8","4.8","7",2001
"59","LaPhonso Ellis","PF","30","MIN","4","0","19.3","2.3","5.8","0.391","0","0.3","0","2.3","5.5","0.409","0.391","1.5","2","0.75","1.8","1.8","3.5","0","0.3","0.8","1.3","3.3","6","1",2001
"60","Danny Ferry","SF","34","SAS","13","11","25.7","2.1","5.2","0.397","1.6","3.5","0.457","0.5","1.7","0.273","0.551","0","0","0","0.6","2.5","3.2","1.3","0.3","0.1","0.5","2.5","5.8","7",2001
"61","Michael Finley","SF","27","DAL","10","10","43.4","7.2","20","0.36","1.7","4.7","0.362","5.5","15.3","0.359","0.403","3.6","4.4","0.818","1.3","4","5.3","4.4","1.2","0.2","2.4","2.3","19.7","4",2001
"62","Derek Fisher","PG","26","LAL","16","16","36","4.8","9.9","0.484","2.2","4.3","0.515","2.6","5.7","0.462","0.594","1.6","2.1","0.765","0.3","3.5","3.8","3","1.3","0.1","0.8","2.8","13.4","15",2001
"64","Greg Foster","C","32","LAL","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","15",2001
"65","Jeff Foster","C","24","IND","4","2","13","1","2.3","0.444","0","0","0","1","2.3","0.444","0.444","0.5","0.5","1","0.8","2.3","3","0.5","0","0.8","1","2","2.5","1",2001
"66","Rick Fox","SF","31","LAL","16","16","35.8","3.6","8.1","0.45","1.1","3.6","0.316","2.5","4.5","0.556","0.519","1.6","1.9","0.867","0.8","4.1","4.9","3.6","1.9","0.4","2.3","3.4","10","15",2001
"67","Lawrence Funderburke","PF","30","SAC","3","0","5.7","1","2.7","0.375","0","0","0","1","2.7","0.375","0.375","0.3","0.3","1","1.3","0.7","2","0","0.7","0.7","0.3","1.3","2.3","3",2001
"68","Kevin Garnett","PF","24","MIN","4","4","41.3","6.8","14.5","0.466","0","0.8","0","6.8","13.8","0.491","0.466","7.5","9","0.833","2.5","9.5","12","4.3","1","1.5","1.5","3.3","21","1",2001
"69","Dean Garrett","C","34","MIN","3","2","13.7","1.3","4","0.333","0","0","0","1.3","4","0.333","0.333","1.7","2","0.833","0.7","2.3","3","0","0.3","0.3","0","2","4.3","1",2001
"70","Pat Garrity","SF","24","ORL","4","0","29.3","4.3","9","0.472","2.5","5","0.5","1.8","4","0.438","0.611","1","1.3","0.8","0.3","1","1.3","0.5","0","0.3","0.5","2.8","12","1",2001
"71","Matt Geiger","C","31","PHI","12","0","8.3","1.4","2.4","0.586","0","0","0","1.4","2.4","0.586","0.586","0.3","0.3","1","0.8","0.7","1.5","0.6","0.2","0","0.4","2.5","3.2","12",2001
"72","Devean George","SF","23","LAL","7","0","3.9","0.9","1.7","0.5","0.1","0.3","0.5","0.7","1.4","0.5","0.542","0.1","0.3","0.5","0.4","0.3","0.7","0.1","0","0","0.4","0.9","2","15",2001
"73","Brian Grant","C","28","MIA","3","0","28","3.3","8","0.417","0","0","0","3.3","8","0.417","0.417","3.3","4.7","0.714","2","6","8","0.3","0","1.7","2","3","10","0",2001
"74","Horace Grant","PF","35","LAL","16","16","26.4","2.3","6","0.385","0","0","0","2.3","6","0.385","0.385","1.4","1.9","0.733","2.5","3.5","6","1.2","0.9","0.8","0.9","2.7","6","15",2001
"75","A.C. Green","PF","37","MIA","3","0","7","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","0.3","0.3","1","0.3","1","1.3","0.7","0.3","0","0.3","1.3","1","0",2001
"76","Tom Gugliotta","PF","31","PHO","4","0","21.5","2","6.5","0.308","0","0","0","2","6.5","0.308","0.308","1.8","2.3","0.778","1","2.8","3.8","0.8","2","0.3","1.3","2.3","5.8","1",2001
"77","Darvin Ham","SF","27","MIL","14","6","9.4","0.6","1.1","0.6","0","0","0","0.6","1.1","0.6","0.6","0.8","1.4","0.55","0.7","0.6","1.4","0.4","0.3","0.5","0.4","2.2","2.1","10",2001
"78","Tim Hardaway","PG","34","MIA","2","2","18","1","4.5","0.222","0.5","1.5","0.333","0.5","3","0.167","0.278","0","0","0","0.5","0.5","1","4.5","0","0","4","2","2.5","0",2001
"79","Ron Harper","PG","37","LAL","6","0","7","0.8","1.7","0.5","0.2","0.7","0.25","0.7","1","0.667","0.55","0.3","0.5","0.667","0.2","1.2","1.3","0.7","0.7","0.2","0.2","0.7","2.2","15",2001
"80","Al Harrington","PF","20","IND","3","0","13.3","0.7","4.3","0.154","0","0.7","0","0.7","3.7","0.182","0.154","0.3","0.7","0.5","1","0.3","1.3","1","0","0","0.3","2.7","1.7","1",2001
"81","Othella Harrington","C","27","NYK","5","1","15.4","1.4","2.8","0.5","0","0","0","1.4","2.8","0.5","0.5","0.8","1","0.8","1.4","1.6","3","0.4","0.8","0.4","0.6","3.2","3.6","2",2001
"82","Antonio Harvey","PF","30","POR","2","0","7","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0.5","2.5","3","0","0","0","0.5","2","0","0",2001
"83","Hersey Hawkins","SG","34","CHH","6","0","8.3","0.5","1.3","0.375","0.2","0.7","0.25","0.3","0.7","0.5","0.438","0.8","1.2","0.714","0.2","1.3","1.5","0.7","0.5","0","0","0.7","2","6",2001
"85","Tyrone Hill","PF","32","PHI","23","23","32.3","2.8","6.9","0.409","0","0","0","2.8","6.9","0.411","0.409","1.6","2.3","0.679","2.3","5","7.3","0.4","0.6","0.5","1.1","3.5","7.2","12",2001
"86","Robert Horry","PF","30","LAL","16","0","23.9","2","5.4","0.368","1.1","2.9","0.362","0.9","2.5","0.375","0.466","0.8","1.4","0.591","1.9","3.3","5.2","1.9","1.4","1","1.1","3.1","5.9","15",2001
"87","Eddie House","PG","22","MIA","3","0","21.3","5.3","13.3","0.4","0.7","2.3","0.286","4.7","11","0.424","0.425","1.3","1.7","0.8","0.3","1.3","1.7","1.7","1","0.3","1.7","2.3","12.7","0",2001
"88","Allan Houston","SG","29","NYK","5","5","37.8","7.6","12.8","0.594","1.2","2.2","0.545","6.4","10.6","0.604","0.641","4.4","4.4","1","0","1.8","1.8","1.4","1","0.2","2","3.4","20.8","2",2001
"89","Juwan Howard","PF","27","DAL","10","10","39.1","4.9","13.6","0.36","0","0","0","4.9","13.6","0.36","0.36","3.6","4.5","0.8","2.9","5.4","8.3","1.4","0.6","0.5","1.4","3.8","13.4","4",2001
"90","Troy Hudson","PG","24","ORL","4","0","14","1.5","5.3","0.286","0","0.8","0","1.5","4.5","0.333","0.286","1.3","1.5","0.833","1.3","1","2.3","2.3","0.3","0","0.8","0.8","4.3","1",2001
"91","Lindsey Hunter","PG","30","MIL","18","0","16.1","1.3","5.5","0.242","0.4","2.9","0.151","0.9","2.6","0.348","0.283","0.4","0.6","0.727","0.1","1.6","1.7","1.9","0.8","0.2","0.7","1.3","3.6","10",2001
"92","Allen Iverson*","SG","25","PHI","22","22","46.2","11.7","30","0.389","2.2","6.5","0.338","9.5","23.6","0.403","0.425","7.3","9.5","0.774","0.7","4","4.7","6.1","2.4","0.3","2.9","2.5","32.9","12",2001
"93","Bobby Jackson","PG","27","SAC","8","0","22.8","2.6","6","0.438","0.5","1.8","0.286","2.1","4.3","0.5","0.479","1.3","1.8","0.714","0.8","2.5","3.3","2.3","1","0","0.9","2.3","7","3",2001
"94","Mark Jackson","PG","35","NYK","5","5","31.2","4","8","0.5","0.4","1.6","0.25","3.6","6.4","0.563","0.525","0.6","0.6","1","0.6","4.6","5.2","5.2","1.6","0","2","1.2","9","2",2001
"95","Avery Johnson","PG","35","SAS","13","0","21.6","2.6","6.8","0.386","0","0.1","0","2.6","6.7","0.391","0.386","0.6","1.2","0.533","0.2","1","1.2","3.2","0.8","0.1","0.8","1.8","5.8","7",2001
"96","Ervin Johnson","C","33","MIL","18","10","32.1","2.2","3.8","0.574","0","0","0","2.2","3.8","0.574","0.574","1.1","1.8","0.625","3.3","7.5","10.8","0.6","0.5","2.1","0.7","2.9","5.4","10",2001
"97","Eddie Jones","SG","29","MIA","3","3","36","7.3","14.7","0.5","2.3","5.3","0.438","5","9.3","0.536","0.58","2","2.3","0.857","0.7","5.3","6","2.3","1","0.3","2.3","3","19","0",2001
"98","Jumaine Jones","SF","21","PHI","23","14","19.4","2.3","5.4","0.416","0.3","1.4","0.25","1.9","4","0.473","0.448","0.7","0.9","0.714","1.5","2.1","3.7","0.7","0.4","0.5","0.6","1.4","5.5","12",2001
"99","Steve Kerr","PG","35","SAS","9","0","11.2","1.3","2.8","0.48","0.6","1.7","0.333","0.8","1.1","0.7","0.58","0.1","0.2","0.5","0.3","0.7","1","0.7","0.4","0.1","0.2","0.9","3.3","7",2001
"100","Jason Kidd*","PG","27","PHO","4","4","41.5","5.5","17.3","0.319","1","4.3","0.235","4.5","13","0.346","0.348","2.3","3","0.75","2.3","3.8","6","13.3","2","0","3","3.3","14.3","1",2001
"101","Travis Knight","C","26","NYK","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2",2001
"102","Felipe López","PG","26","MIN","4","0","13.8","1.8","5.5","0.318","0.3","1.3","0.2","1.5","4.3","0.353","0.341","0.5","0.8","0.667","1","1.8","2.8","1.3","1","0","0.5","1.3","4.3","1",2001
"103","Tyronn Lue","PG","23","LAL","15","0","8.7","0.7","1.9","0.345","0.3","0.9","0.385","0.3","1.1","0.313","0.431","0.3","0.3","0.8","0.1","0.6","0.7","0.7","0.8","0.1","0.5","0.7","1.9","15",2001
"104","George Lynch","SF","30","PHI","10","8","22.2","2.4","5","0.48","0","0.1","0","2.4","4.9","0.49","0.48","0.9","1.4","0.643","2","3.1","5.1","1.2","1.3","0.2","1.3","3","5.7","12",2001
"106","Todd MacCulloch","C","25","PHI","18","0","6.1","1.3","2.1","0.632","0","0","0","1.3","2.1","0.632","0.632","0.4","0.6","0.8","0.9","0.7","1.6","0.2","0","0.2","0.2","0.8","3.1","12",2001
"107","Mark Madsen","PF","25","LAL","13","0","3.7","0.1","1","0.077","0","0","0","0.1","1","0.077","0.077","0.2","0.4","0.6","0.5","0.3","0.8","0.3","0","0.2","0.2","0.3","0.4","15",2001
"108","Jamaal Magloire","C","22","CHH","10","0","11","1.6","2.8","0.571","0","0","0","1.6","2.8","0.571","0.571","0.7","2.3","0.304","0.8","2","2.8","0.3","0","0.6","0.4","2","3.9","6",2001
"109","Dan Majerle","SG","35","MIA","3","0","23.7","1.7","5.3","0.313","1.3","4.7","0.286","0.3","0.7","0.5","0.438","0.7","1.3","0.5","1","2.3","3.3","1.7","1","0","0.7","2.3","5.3","0",2001
"110","Karl Malone*","PF","37","UTA","5","5","39.8","9.8","24.2","0.405","0.2","0.4","0.5","9.6","23.8","0.403","0.409","7.8","9.8","0.796","1.8","7","8.8","3.4","1","0.8","3.8","2.6","27.6","2",2001
"111","Danny Manning","PF","34","UTA","5","0","19.2","3.8","6.8","0.559","0.4","0.4","1","3.4","6.4","0.531","0.588","1.8","2.4","0.75","0.4","1.8","2.2","0.6","0.6","0.8","1.4","4.2","9.8","2",2001
"112","Shawn Marion","SF","22","PHO","4","4","34.8","5.8","15.5","0.371","0.3","0.3","1","5.5","15.3","0.361","0.379","3","3.5","0.857","2.5","5.8","8.3","0.8","1.5","1.5","1.5","3.3","14.8","1",2001
"113","Donyell Marshall","SF","27","UTA","5","5","32","4.4","10.8","0.407","0.2","1.6","0.125","4.2","9.2","0.457","0.417","1.4","1.8","0.778","2.6","5","7.6","1.6","0.4","1","1.8","3.8","10.4","2",2001
"114","Darrick Martin","PG","29","SAC","2","0","4.5","0","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1.5","0","0","0.5","0.5","0","3",2001
"115","Jamal Mashburn","SF","28","CHH","10","10","41.9","8.4","20.8","0.404","0.7","2.1","0.333","7.7","18.7","0.412","0.421","7.4","8.8","0.841","1.8","4.4","6.2","5.7","1.2","0.3","3","2.4","24.9","6",2001
"116","Anthony Mason","PF","34","MIA","3","3","32.7","1.7","4.3","0.385","0","0.3","0","1.7","4","0.417","0.385","2","2","1","0.3","2.7","3","1.3","0.3","0","2.3","2","5.3","0",2001
"117","Vernon Maxwell","PG","35","DAL","4","0","10.8","0.5","2.5","0.2","0","1.3","0","0.5","1.3","0.4","0.2","0","0","0","0.3","1.3","1.5","1.3","0","0","0.5","1.5","1","4",2001
"118","Tracy McGrady*","SG","21","ORL","4","4","44.5","12.8","30.8","0.415","0.5","2.5","0.2","12.3","28.3","0.434","0.423","7.8","9.5","0.816","1.5","5","6.5","8.3","1.8","1.3","2","2.8","33.8","1",2001
"119","Derrick McKey","SF","34","IND","4","0","8.8","0.5","1.3","0.4","0.3","0.3","1","0.3","1","0.25","0.5","0.3","0.5","0.5","1","1.3","2.3","1","0.3","0","0.3","1.8","1.5","1",2001
"120","Aaron McKie","SG","28","PHI","23","16","38.8","5.4","13.1","0.415","1.2","2.8","0.422","4.3","10.3","0.414","0.46","2.6","3.3","0.787","1","4.1","5.2","5.3","1.5","0.1","2","2.9","14.6","12",2001
"121","Mike Miller","SF","20","ORL","4","4","28","4.8","12","0.396","1.8","4.5","0.389","3","7.5","0.4","0.469","0.8","1","0.75","1.3","3.3","4.5","1.8","0","0.8","0.8","3.3","12","1",2001
"122","Reggie Miller*","SG","35","IND","4","4","44.3","10.3","22.5","0.456","3.8","8.8","0.429","6.5","13.8","0.473","0.539","7","7.5","0.933","1.8","3.3","5","2.5","0.8","0.5","2.8","0.8","31.3","1",2001
"123","Sam Mitchell","SF","37","MIN","4","0","12.5","0.5","2.5","0.2","0","0.3","0","0.5","2.3","0.222","0.2","0.5","0.5","1","0.3","1.5","1.8","0.8","0.3","0","0.3","1.3","1.5","1",2001
"124","Eric Montross","C","29","TOR","5","0","6.2","0.4","1","0.4","0","0","0","0.4","1","0.4","0.4","0","0","0","1","1","2","0.2","0","0.6","0.4","1.2","0.8","6",2001
"125","Alonzo Mourning*","C","30","MIA","3","3","30.3","4","8.3","0.48","0","0","0","4","8.3","0.48","0.48","3.7","6.3","0.579","1","4.3","5.3","1","0","1.7","1.7","3","11.7","0",2001
"127","Tracy Murray","SF","29","TOR","2","0","2.5","0.5","1.5","0.333","0","1","0","0.5","0.5","1","0.333","0","0","0","0","0","0","0","0.5","0","1","0.5","1","6",2001
"128","Dikembe Mutombo*","C","34","PHI","23","23","42.7","4.4","9","0.49","0","0","0","4.4","9","0.493","0.49","5","6.4","0.777","4.9","8.8","13.7","0.7","0.7","3.1","1.6","2.4","13.9","12",2001
"129","Eduardo Nájera","PF","24","DAL","7","0","6.3","1.3","2.4","0.529","0.4","0.6","0.75","0.9","1.9","0.462","0.618","0","0","0","1","1.1","2.1","0.1","0.1","0.1","0.1","1.1","3","4",2001
"130","Steve Nash*","PG","26","DAL","10","10","37","4.5","10.8","0.417","1.6","3.9","0.41","2.9","6.9","0.42","0.491","3","3.4","0.882","0.6","2.6","3.2","6.4","0.6","0.1","2.5","1.9","13.6","4",2001
"131","Rasho Nesterovic","C","24","MIN","4","2","12.3","1.3","3.3","0.385","0","0","0","1.3","3.3","0.385","0.385","0","0","0","1.3","1.8","3","0.8","0.3","0.8","0.8","2.3","2.5","1",2001
"132","Dirk Nowitzki","PF","22","DAL","10","10","39.9","6.9","16.3","0.423","1.3","4.6","0.283","5.6","11.7","0.479","0.463","8.3","9.4","0.883","1.4","6.7","8.1","1.4","1.1","0.8","1.4","3.7","23.4","4",2001
