"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"41","Jim Paxson","SG","25","CIN","2","0","15","1.5","10","0.15","0","0","0","1.5","10","0.15","0.15","3","4","0.75","0","0","4","2.5","0","0","0","3.5","6","0",1958
"43","Bob Pettit*","PF","25","STL","11","0","39.1","8.2","20.9","0.391","0","0","0","8.2","20.9","0.391","0.391","7.8","10.7","0.729","0","0","16.5","1.8","0","0","0","2.8","24.2","8",1958
"44","Andy Phillip*","PG","35","BOS","10","0","9.1","0.5","2.1","0.238","0","0","0","0.5","2.1","0.238","0.238","0.7","0.9","0.778","0","0","1.4","0.7","0","0","0","2","1.7","6",1958
"45","Dave Piontek","SF","23","CIN","2","0","13.5","2","5","0.4","0","0","0","2","5","0.4","0.4","1","2.5","0.4","0","0","5","0","0","0","0","3.5","5","0",1958
"46","Frank Ramsey*","SG","26","BOS","11","0","32","6.7","15.8","0.425","0","0","0","6.7","15.8","0.425","0.425","4.9","5.4","0.915","0","0","8.2","1.5","0","0","0","4.5","18.4","6",1958
"47","Richie Regan","SG","27","CIN","2","0","31.5","6","13","0.462","0","0","0","6","13","0.462","0.462","0","0.5","0","0","0","4.5","1.5","0","0","0","2.5","12","0",1958
"48","Dick Ricketts","PF","24","CIN","2","0","15.5","2.5","7.5","0.333","0","0","0","2.5","7.5","0.333","0.333","2.5","2.5","1","0","0","5","1","0","0","0","4.5","7.5","0",1958
"49","Arnie Risen*","C","33","BOS","10","0","16.8","1.2","5.2","0.231","0","0","0","1.2","5.2","0.231","0.231","2.2","3.3","0.667","0","0","6.2","0.9","0","0","0","3.2","4.6","6",1958
"50","Lennie Rosenbluth","SF","25","PHW","4","0","2.8","0.8","2.3","0.333","0","0","0","0.8","2.3","0.333","0.333","0.5","0.8","0.667","0","0","0.8","0","0","0","0","0","2","3",1958
"51","Bill Russell*","C","23","BOS","9","0","39.4","5.3","14.8","0.361","0","0","0","5.3","14.8","0.361","0.361","4.4","7.3","0.606","0","0","24.6","2.7","0","0","0","2.7","15.1","6",1958
"52","Woody Sauldsberry","PF","23","PHW","8","0","36.3","5.6","16.4","0.344","0","0","0","5.6","16.4","0.344","0.344","1.6","2.9","0.565","0","0","10.9","0.8","0","0","0","3.4","12.9","3",1958
"53","Dolph Schayes*","PF","29","SYR","3","0","43.7","8.3","21.3","0.391","0","0","0","8.3","21.3","0.391","0.391","10","12","0.833","0","0","15","2","0","0","0","3.3","26.7","1",1958
"54","Paul Seymour","PG","30","SYR","3","0","16.7","2.7","7.7","0.348","0","0","0","2.7","7.7","0.348","0.348","0.7","1","0.667","0","0","1.3","1.3","0","0","0","1.7","6","1",1958
"55","Chuck Share","C","30","STL","11","0","18.1","2.2","5.5","0.393","0","0","0","2.2","5.5","0.393","0.393","2.3","3.5","0.658","0","0","6.2","1","0","0","0","4.5","6.6","8",1958
"56","Bill Sharman*","SG","31","BOS","11","0","36.9","8.2","20.1","0.407","0","0","0","8.2","20.1","0.407","0.407","4.7","5.1","0.929","0","0","4.9","2.3","0","0","0","2.5","21.1","6",1958
"57","Gene Shue","SG","26","DET","7","0","40.1","6.4","17.6","0.366","0","0","0","6.4","17.6","0.366","0.366","5.7","6.1","0.93","0","0","6.6","4.7","0","0","0","2.1","18.6","3",1958
"58","Maurice Stokes*","PF","24","CIN","1","0","39","3","12","0.25","0","0","0","3","12","0.25","0.25","6","7","0.857","0","0","15","2","0","0","0","3","12","0",1958
"59","Lou Tsioropoulos","SF","27","BOS","11","0","21.7","2.3","7.7","0.294","0","0","0","2.3","7.7","0.294","0.294","1.7","2.6","0.655","0","0","5.8","1.3","0","0","0","3.6","6.3","6",1958
"60","Jack Twyman*","SF","23","CIN","2","0","37","7.5","22.5","0.333","0","0","0","7.5","22.5","0.333","0.333","3.5","6","0.583","0","0","11","0.5","0","0","0","3","18.5","0",1958
"61","Win Wilfong","PG","24","STL","11","0","14.7","1.7","6.3","0.275","0","0","0","1.7","6.3","0.275","0.275","2.1","3","0.697","0","0","3.7","2.3","0","0","0","2.2","5.5","8",1958
"62","George Yardley*","SF","29","DET","7","0","36.3","7.4","18.1","0.409","0","0","0","7.4","18.1","0.409","0.409","8.6","9.6","0.896","0","0","10.3","2.4","0","0","0","3.7","23.4","3",1958
