"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"22","Don Buse","PG","29","PHO","8","0","29.5","3.5","8","0.438","0.6","1.6","0.385","2.9","6.4","0.451","0.477","0.9","1.4","0.636","1","1.6","2.6","5.5","0.8","0","1.6","1.9","8.5","3",1980
"23","Marty Byrnes","SF","23","LAL","4","0","2","0.3","0.8","0.333","0","0","0","0.3","0.8","0.333","0.333","1","1.5","0.667","0.3","0","0.3","0.3","0","0","0.3","0","1.5","12",1980
"24","M.L. Carr","SF","29","BOS","9","0","19.1","3.6","8.9","0.4","0.2","0.6","0.4","3.3","8.3","0.4","0.413","1.8","2.7","0.667","1.6","2.1","3.7","1.2","0.7","0.1","0.8","2.2","9.1","5",1980
"25","Harvey Catchings","C","28","MIL","6","0","10.7","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","0.3","0.7","0.5","0.8","2.7","3.5","0.3","0","1.3","0.3","2.2","1","3",1980
"26","Maurice Cheeks*","PG","23","PHI","18","0","37.5","4.9","9.7","0.511","0.1","0.3","0.2","4.9","9.4","0.521","0.514","1.6","2.3","0.707","1.2","2.9","4.1","6.2","2.5","0.2","2.5","2.4","11.6","12",1980
"27","Jim Chones","C","30","LAL","16","0","27.4","3","7.4","0.407","0","0","0","3","7.4","0.407","0.407","1.4","2.1","0.676","2","4.5","6.5","1.8","0.5","0.4","2","3.8","7.4","12",1980
"28","Jim Cleamons","PG","30","WSB","2","0","10","0","1.5","0","0","0","0","0","1.5","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0","0.5","0","0","0",1980
"29","Jeff Cook","PF","23","PHO","7","0","14","2.3","3.4","0.667","0","0","0","2.3","3.4","0.667","0.667","3.1","3.7","0.846","0.7","2.3","3","1","0.6","0.3","0.7","1.4","7.7","3",1980
"30","Michael Cooper","SG","23","LAL","16","0","29","3.6","8.8","0.407","0","0.1","0","3.6","8.6","0.413","0.407","1.9","2.3","0.861","1.8","1.9","3.7","3.6","1.5","0.7","1.8","3.4","9.1","12",1980
"31","Dave Corzine","C","23","WSB","2","0","4.5","2","2.5","0.8","0","0","0","2","2.5","0.8","0.8","1","1","1","1","0.5","1.5","0","0","0","1.5","1","5","0",1980
"32","Dave Cowens*","C","31","BOS","9","0","33.4","5.4","11.4","0.476","0","0.2","0","5.4","11.2","0.485","0.476","1.1","1.2","0.909","2","5.3","7.3","2.3","1","0.8","0.9","4.1","12","5",1980
"33","Charlie Criss","PG","31","ATL","5","0","30.4","5.8","11.8","0.492","0.2","0.6","0.333","5.6","11.2","0.5","0.5","2.2","2.4","0.917","0","1","1","4.4","1.2","0","2.2","2.4","14","1",1980
"34","Pat Cummings","C","23","MIL","6","0","9.5","1.8","2.8","0.647","0","0","0","1.8","2.8","0.647","0.647","0.8","1","0.833","0.7","2","2.7","0.3","0.2","0","1.3","1.5","4.5","3",1980
"35","Walter Davis","SF","25","PHO","8","0","30.6","8.6","17.1","0.504","0","0.4","0","8.6","16.8","0.515","0.504","3.5","4.8","0.737","1.1","1.8","2.9","4.4","0.5","0.1","2.5","2.5","20.8","3",1980
"36","Darryl Dawkins","C","23","PHI","18","0","33.7","7","13.2","0.529","0","0.2","0","7","13.1","0.536","0.529","3.3","5.2","0.645","2.4","5.2","7.6","1.8","0.7","2.3","2.6","4.2","17.3","12",1980
"37","John Drew","SF","25","ATL","5","0","30","4.8","12.6","0.381","0","0","0","4.8","12.6","0.381","0.381","5","7","0.714","2","4","6","0.8","1.4","0","2.4","4.2","14.6","1",1980
"38","Mike Dunleavy","PG","25","HOU","6","0","7.5","1","2","0.5","0","0.3","0","1","1.7","0.6","0.5","0.8","1","0.833","0.3","0.5","0.8","2.2","0.8","0","1","1.8","2.8","2",1980
"39","T.R. Dunn","SG","24","POR","3","0","8","0.7","2.7","0.25","0","0","0","0.7","2.7","0.25","0.25","0.7","0.7","1","0.3","1","1.3","1.3","0.3","0","0.3","1","2","1",1980
"40","Len Elmore","C","27","KCK","3","0","14.3","1.3","4.3","0.308","0","0","0","1.3","4.3","0.308","0.308","0.3","0.7","0.5","2","1.7","3.7","0.3","1","0.3","1.3","1.3","3","1",1980
"41","Julius Erving*","SF","29","PHI","18","0","38.6","9.2","18.8","0.488","0.1","0.5","0.222","9.1","18.3","0.495","0.491","6","7.6","0.794","1.7","5.8","7.6","4.4","2","2.1","3.1","3.1","24.4","12",1980
"43","Mike Evans","SG","24","SAS","2","0","6","1.5","4","0.375","1","2","0.5","0.5","2","0.25","0.5","1.5","2","0.75","0","1","1","1","0","0","0","1","5.5","1",1980
"44","Eric Fernsten","PF","26","BOS","5","0","3.6","0.4","1.2","0.333","0","0","0","0.4","1.2","0.333","0.333","0.4","0.6","0.667","0.6","0.4","1","0","0","0.6","0.4","0.2","1.2","5",1980
"45","Chris Ford","SG","31","BOS","9","0","31","3.8","8.8","0.43","0.2","1.4","0.154","3.6","7.3","0.485","0.443","1.3","1.7","0.8","1","1.8","2.8","2.3","1.6","0.7","1.4","3.9","9.1","5",1980
"46","Phil Ford","PG","23","KCK","3","0","36.7","6.7","14.3","0.465","1","1.3","0.75","5.7","13","0.436","0.5","3","3.7","0.818","0","2","2","8.7","1.7","0","4","2","17.3","1",1980
"47","Mike Gale","PG","29","SAS","3","0","23","2.7","6.7","0.4","0.3","1.3","0.25","2.3","5.3","0.438","0.425","1.3","2.3","0.571","0.3","1.7","2","5.3","1.7","0","1","2","7","1",1980
"48","Gus Gerard","SF","26","KCK","3","0","8.7","1.3","3.3","0.4","0","0","0","1.3","3.3","0.4","0.4","0.7","1.3","0.5","1.3","1.3","2.7","0.7","0","0","1.3","0.7","3.3","1",1980
"49","George Gervin*","SG","27","SAS","3","0","40.7","12.3","24.7","0.5","0","0.7","0","12.3","24","0.514","0.5","8.7","10","0.867","3","3.7","6.7","4","1.7","1","3","2.7","33.3","1",1980
"50","Jack Givens","SF","23","ATL","4","0","9","0.8","3.5","0.214","0","0","0","0.8","3.5","0.214","0.214","0","0","0","0.3","1","1.3","0.8","0.5","0","0.8","1.8","1.5","1",1980
"51","Kevin Grevey","SF","26","WSB","2","0","36","8","15","0.533","2.5","5","0.5","5.5","10","0.55","0.617","2","2","1","0.5","2.5","3","4","2.5","1","2","4.5","20.5","0",1980
"52","Paul Griffin","C","26","SAS","3","0","23","2.3","4.7","0.5","0","0","0","2.3","4.7","0.5","0.5","2","2","1","1","4","5","2","0","0.3","2.3","3","6.7","1",1980
"53","Bob Gross","SF","26","POR","3","0","17","1","3","0.333","0","0","0","1","3","0.333","0.333","2","2","1","0.3","1","1.3","1.3","0.3","0","1","2.7","4","1",1980
"54","Ernie Grunfeld","SF","24","KCK","3","0","10.7","1.7","3","0.556","0","0","0","1.7","3","0.556","0.556","0.3","1","0.333","0.3","0","0.3","0","0.3","0","0","1","3.7","1",1980
"55","Steve Hawes","PF","29","ATL","5","0","29.8","3.6","8.2","0.439","0","0","0","3.6","8.2","0.439","0.439","3.2","3.6","0.889","2.6","4.4","7","2.4","1.8","0.2","1.6","4.4","10.4","1",1980
"56","Elvin Hayes*","PF","34","WSB","2","0","46","8","20.5","0.39","0","0","0","8","20.5","0.39","0.39","4","5","0.8","5","6","11","3","0","2","2","4","20","0",1980
"57","Spencer Haywood*","PF","30","LAL","11","0","13.2","2.3","4.8","0.472","0","0.1","0","2.3","4.7","0.481","0.472","1.2","1.5","0.813","1.3","1.1","2.4","0.4","0","0.5","1.8","1.5","5.7","12",1980
"58","Gar Heard","PF","31","PHO","8","0","27.9","2.8","7","0.393","0","0","0","2.8","7","0.393","0.393","1.4","1.9","0.733","2.4","4","6.4","1.5","1.1","1.4","1","2.9","6.9","3",1980
"59","Gerald Henderson","PG","24","BOS","9","0","11.2","1.7","4.1","0.405","0","0.2","0","1.7","3.9","0.429","0.405","1.3","2.2","0.6","0.4","0.7","1.1","1.3","0.4","0","0.8","0.9","4.7","5",1980
"60","Tom Henderson","PG","28","HOU","7","0","29","3.1","6.6","0.478","0","0.1","0","3.1","6.4","0.489","0.478","1.7","2.1","0.8","0.7","1.6","2.3","6","1","0.6","1.6","2.7","8","2",1980
"61","Johnny High","PG","22","PHO","8","0","15","1.5","3.9","0.387","0","0.3","0","1.5","3.6","0.414","0.387","1","2","0.5","1.3","1.9","3.1","2.5","0.8","0.3","0.9","2.5","4","3",1980
"62","Armond Hill","PG","26","ATL","5","0","21.8","2.4","6","0.4","0","0.2","0","2.4","5.8","0.414","0.4","2.2","2.4","0.917","0.4","0.8","1.2","3","0.8","0.2","2.2","2.8","7","1",1980
"64","Brad Holland","SG","23","LAL","9","0","3.6","0.6","1.1","0.5","0","0","0","0.6","1.1","0.5","0.5","0.4","0.4","1","0.2","0.3","0.6","0.3","0.6","0","0.3","0.9","1.6","12",1980
"65","Lionel Hollins","SG","26","PHI","18","0","34.3","5.4","12.9","0.416","0","0.6","0","5.4","12.4","0.435","0.416","3","3.8","0.794","0.9","3","3.9","6.3","1.5","0.2","2.6","2.7","13.8","12",1980
"66","Dennis Johnson*","SG","25","SEA","15","0","38.8","6.7","16.3","0.41","0.3","1","0.333","6.3","15.3","0.415","0.42","3.5","4.1","0.839","1.7","2.6","4.3","3.8","1.8","0.7","2.9","3.2","17.1","7",1980
"67","Eddie Johnson","SG","24","ATL","5","0","37.6","7.6","14.8","0.514","0","0","0","7.6","14.8","0.514","0.514","4.2","5.6","0.75","0.6","3","3.6","4.2","1.6","0.4","2.2","2.4","19.4","1",1980
"68","John Johnson","SF","32","SEA","15","0","32.4","5.2","10.5","0.494","0","0.1","0","5.2","10.5","0.497","0.494","2","2.5","0.811","2.9","3.9","6.8","5.7","0.5","0.2","3.7","3","12.4","7",1980
"69","Magic Johnson*","SG","20","LAL","16","0","41.1","6.4","12.4","0.518","0.1","0.5","0.25","6.3","11.9","0.529","0.523","5.3","6.6","0.802","3.3","7.3","10.5","9.4","3.1","0.4","4.1","2.9","18.3","12",1980
"70","Marques Johnson","SF","23","MIL","7","0","43.3","7.7","18.3","0.422","0.1","0.4","0.333","7.6","17.9","0.424","0.426","4.3","5.7","0.75","2.4","4.4","6.9","2.9","0.7","0.9","1.1","2.9","19.9","3",1980
"71","Vinnie Johnson","SG","23","SEA","5","0","2.4","0.2","0.6","0.333","0","0","0","0.2","0.6","0.333","0.333","0","0","0","0","0.4","0.4","0.4","0.2","0","0","0.2","0.4","7",1980
"72","Bobby Jones*","PF","28","PHI","18","0","26.1","5","9.6","0.523","0","0.1","0","5","9.5","0.526","0.523","2.9","3.4","0.855","1.6","3.2","4.8","1.7","1.2","1.8","1.3","3.1","12.9","12",1980
"73","Caldwell Jones","C","29","PHI","18","0","35.5","3.2","7.2","0.45","0","0.2","0","3.2","7","0.46","0.45","2.3","2.9","0.808","2.8","7.5","10.3","1.9","0.7","2.1","2.1","4.2","8.8","12",1980
"74","Major Jones","PF","26","HOU","6","0","11.7","1.8","3","0.611","0","0","0","1.8","3","0.611","0.611","1","1.5","0.667","1.3","2.3","3.7","0.7","0","0.3","0.7","1.3","4.7","2",1980
"75","Jeff Judkins","SF","23","BOS","7","0","1.4","0.6","1.1","0.5","0.1","0.4","0.333","0.4","0.7","0.6","0.563","0","0","0","0.4","0.1","0.6","0","0.1","0","0","0","1.3","5",1980
"76","Rich Kelley","C","26","PHO","8","0","18.3","2.4","5.5","0.432","0","0.1","0","2.4","5.4","0.442","0.432","1.1","1.3","0.9","1.8","2.8","4.5","2.8","1.1","0.9","1.3","2.1","5.9","3",1980
"77","Larry Kenon","PF","27","SAS","3","0","27","3.3","11.3","0.294","0","0","0","3.3","11.3","0.294","0.294","2","3.7","0.545","2","2.3","4.3","1.3","0","0","1.7","2","8.7","1",1980
"78","Reggie King","PF","22","KCK","3","0","25.7","3.3","7","0.476","0","0","0","3.3","7","0.476","0.476","1.7","3","0.556","2.3","6","8.3","1.3","0.3","0","0.7","3.3","8.3","1",1980
"79","Sam Lacey","C","31","KCK","3","0","33.7","2.7","7","0.381","0.3","0.3","1","2.3","6.7","0.35","0.405","1","1.3","0.75","2","5.3","7.3","4.3","2.3","0.7","2.7","3.7","6.7","1",1980
"80","Tom LaGarde","C","24","SEA","14","0","11.6","1.2","3.3","0.37","0","0","0","1.2","3.3","0.37","0.37","0.6","0.8","0.818","0.9","1.9","2.9","0.9","0.1","0","0.5","1.8","3.1","7",1980
"81","Mark Landsberger","C","24","LAL","16","0","12.2","1.6","4.3","0.362","0","0.1","0","1.6","4.3","0.368","0.362","0.3","0.4","0.833","1.6","2.8","4.3","0.1","0.2","0.1","0.6","2.2","3.4","12",1980
"82","Bob Lanier*","C","31","MIL","7","0","36.6","7.4","14.4","0.515","0","0","0","7.4","14.4","0.515","0.515","4.4","6","0.738","2.4","6.9","9.3","4.4","1","1.1","2.4","3.3","19.3","3",1980
"83","Allen Leavell","PG","22","HOU","7","0","21.3","1.4","5.4","0.263","0","0.6","0","1.4","4.9","0.294","0.263","2.7","3","0.905","0.3","1.4","1.7","3.4","0.9","0","0.9","1.7","5.6","2",1980
"85","Butch Lee","PG","23","LAL","3","0","2","0","0","0","0","0","0","0","0","0","0","0.7","0.7","1","0","0.3","0.3","0","0","0","1","0.7","0.7","12",1980
"86","Moses Malone*","C","24","HOU","7","0","39.3","10.6","19.7","0.536","0","0.1","0","10.6","19.6","0.54","0.536","4.7","6.1","0.767","6","7.9","13.9","1","0.6","2.3","3.1","2.6","25.9","2",1980
"87","Pete Maravich*","SG","32","BOS","9","0","11.6","2.8","5.7","0.49","0.2","0.7","0.333","2.6","5","0.511","0.51","0.2","0.3","0.667","0","0.9","0.9","0.7","0.3","0","1","1.3","6","5",1980
"88","Cedric Maxwell","SF","24","BOS","9","0","35.6","6.6","10.3","0.634","0","0","0","6.6","10.3","0.634","0.634","5.1","6.8","0.754","3.4","6.6","10","2.1","0.6","1.1","2.4","2.8","18.2","5",1980
"89","Jim McElroy","PG","26","ATL","5","0","6.4","0.8","1.8","0.444","0","0.2","0","0.8","1.6","0.5","0.444","0.8","1","0.8","0.2","0.2","0.4","0.8","0","0","0.4","0.2","2.4","1",1980
"90","Billy McKinney","PG","24","KCK","3","0","11.3","0.7","1.7","0.4","0","0.3","0","0.7","1.3","0.5","0.4","0","0","0","0.7","0.3","1","2.7","0","0","1","0.7","1.3","1",1980
"91","Dave Meyers","PF","26","MIL","7","0","27.9","3.7","8.9","0.419","0","0.4","0","3.7","8.4","0.441","0.419","2","4.3","0.467","2.3","2.7","5","2","1.3","0.9","2.1","3.6","9.4","3",1980
"92","Steve Mix","SF","32","PHI","17","0","11.8","2.6","5.6","0.458","0","0","0","2.6","5.6","0.458","0.458","1.5","1.6","0.893","0.6","1.2","1.8","0.8","0.5","0.3","0.9","1.3","6.6","12",1980
"93","Sidney Moncrief*","SG","22","MIL","7","0","26","4.3","7.3","0.588","0","0","0","4.3","7.3","0.588","0.588","3.9","4.4","0.871","2.4","2","4.4","1.6","0.7","0.1","2","2","12.4","3",1980
"94","Calvin Murphy*","SG","31","HOU","7","0","37.9","8.3","15.4","0.537","0.3","0.6","0.5","8","14.9","0.538","0.546","1.9","1.9","1","0.6","0.9","1.4","3.7","1.6","0","2.3","4.1","18.7","2",1980
"95","Calvin Natt","SF","23","POR","3","0","41.7","7","16","0.438","0","0.7","0","7","15.3","0.457","0.438","2","3.3","0.6","3","5","8","0.7","0.7","0.3","3.3","2.3","16","1",1980
"96","Norm Nixon","PG","24","LAL","16","0","40.5","7.1","14.9","0.477","0.1","0.3","0.2","7.1","14.6","0.483","0.479","2.6","3.2","0.804","0.8","2.7","3.5","7.8","2","0.2","3.1","3.7","16.9","12",1980
"97","Mark Olberding","SF","23","SAS","3","0","32.3","4.3","7.7","0.565","0","0","0","4.3","7.7","0.565","0.565","1","1.3","0.75","1.7","5.7","7.3","3.7","0.7","0.3","1","4.7","9.7","1",1980
"98","Tom Owens","C","30","POR","3","0","27.7","4.7","8.7","0.538","0","0","0","4.7","8.7","0.538","0.538","1.7","2.7","0.625","4.3","2.7","7","0.7","0.3","0.7","1.7","4.7","11","1",1980
"99","Billy Paultz","C","31","HOU","7","0","18.3","1.9","5.7","0.325","0","0","0","1.9","5.7","0.325","0.325","0.6","1","0.571","1.7","3","4.7","1.1","0.1","0.4","1.6","1.9","4.3","2",1980
"100","Jim Paxson","SG","22","POR","3","0","14.7","1.7","5.3","0.313","0","0","0","1.7","5.3","0.313","0.313","2","2","1","0","1.3","1.3","1","0.7","0.3","0.7","0.7","5.3","1",1980
"101","Wiley Peck","SF","22","SAS","2","0","4.5","0","1.5","0","0","0","0","0","1.5","0","0","0","0","0","0","1.5","1.5","0","0","0.5","0","0.5","0","1",1980
"102","Sam Pellom","PF","28","ATL","4","0","4.5","0","0.8","0","0","0","0","0","0.8","0","0","0.3","0.8","0.333","0","0","0","0.3","0","0.3","0","0.8","0.3","1",1980
"103","Kevin Porter","PG","29","WSB","2","0","24.5","3.5","8","0.438","0","0.5","0","3.5","7.5","0.467","0.438","1","2.5","0.4","1","0","1","4.5","1.5","0","2","3.5","8","0",1980
"104","Robert Reid","SF","24","HOU","7","0","38","7.4","14.6","0.51","0","0.1","0","7.4","14.4","0.515","0.51","3.1","3.7","0.846","2","5.9","7.9","3.7","0.9","1","2.7","4","18","2",1980
"106","Kevin Restani","SF","28","SAS","3","0","24.7","5.7","9.3","0.607","0","0.3","0","5.7","9","0.63","0.607","1.3","3","0.444","2.7","2.7","5.3","1","0","0.3","0.7","2.7","12.7","1",1980
"107","Clint Richardson","SG","23","PHI","3","0","1","0.3","1","0.333","0","0.7","0","0.3","0.3","1","0.333","0","0","0","0","0","0","0","0.3","0","0.3","0","0.7","12",1980
"108","Rick Robey","C","24","BOS","9","0","16.8","2.7","5.9","0.453","0","0.1","0","2.7","5.8","0.462","0.453","0.8","1.6","0.5","1.4","2.1","3.6","1.1","0.8","0.3","0.9","3","6.1","5",1980
"109","Truck Robinson","PF","28","PHO","3","0","21.3","2","5.3","0.375","0","0","0","2","5.3","0.375","0.375","1.7","2.3","0.714","1.7","5","6.7","1.3","1","0.7","2.7","2","5.7","3",1980
"110","Bill Robinzine","PF","27","KCK","3","0","23","4.3","8","0.542","0","0","0","4.3","8","0.542","0.542","2.3","3.3","0.7","2.3","3.7","6","0","1","0","2","2","11","1",1980
"111","Tree Rollins","C","24","ATL","5","0","26.8","3.6","6.2","0.581","0","0","0","3.6","6.2","0.581","0.581","1.2","2","0.6","3.6","4","7.6","0.6","0.4","2.8","1.2","5","8.4","1",1980
"112","Dan Roundfield","PF","26","ATL","5","0","34.8","6.4","13.8","0.464","0","0.2","0","6.4","13.6","0.471","0.464","4.4","7","0.629","5","6.6","11.6","2.2","0.8","1.6","2.2","4.4","17.2","1",1980
"113","Alvin Scott","SF","24","PHO","8","0","17.5","2.1","4.1","0.515","0","0.3","0","2.1","3.9","0.548","0.515","0.5","1","0.5","1","1.8","2.8","1.3","0.5","0.6","0.9","1","4.8","3",1980
"114","Lonnie Shelton","PF","24","SEA","15","0","31.3","4.9","9.7","0.507","0","0.1","0","4.9","9.7","0.51","0.507","2.1","3.4","0.627","2.3","6","8.3","1.7","1.5","0.8","2.5","3.6","12","7",1980
"115","John Shumate","PF","27","SAS","3","0","26","3","6.7","0.45","0","0","0","3","6.7","0.45","0.45","1","1","1","2.3","2","4.3","1.7","1.3","1.3","1.7","3","7","1",1980
"116","Jack Sikma*","C","24","SEA","15","0","35.6","4.3","10.9","0.399","0","0.1","0","4.3","10.7","0.404","0.399","3.1","3.6","0.852","2","6.4","8.4","3.7","1.1","0.3","2.3","3.7","11.7","7",1980
"117","James Silas","PG","30","SAS","3","0","30","5.3","12","0.444","0","0","0","5.3","12","0.444","0.444","3.7","3.7","1","0.3","2","2.3","3","2","0.3","1.7","2.7","14.3","1",1980
"118","Paul Silas","PF","36","SEA","15","0","17.1","0.9","2.9","0.302","0","0","0","0.9","2.9","0.302","0.302","0.7","0.9","0.846","2.2","2.8","5","1","0.6","0.1","0.6","1.9","2.5","7",1980
"119","Jim Spanarkel","SG","22","PHI","5","0","1.6","0","0.4","0","0","0","0","0","0.4","0","0","0.4","0.4","1","0","0.2","0.2","0.2","0","0","0","0.2","0.4","12",1980
"120","Rudy Tomjanovich","PF","31","HOU","7","0","26.4","3.4","9.1","0.375","0.1","1","0.143","3.3","8.1","0.404","0.383","1.3","1.9","0.692","1.7","4","5.7","1.4","0.3","0","2","3","8.3","2",1980
"121","Bernard Toone","PF","23","PHI","4","0","1.5","0","1","0","0","0.3","0","0","0.8","0","0","0","0","0","0","0.3","0.3","0.3","0","0","0","0.3","0","12",1980
"122","Dave Twardzik","PG","29","POR","2","0","10","0.5","2","0.25","0","0","0","0.5","2","0.25","0.25","0","0","0","0.5","1.5","2","1","1","0","1.5","1","1","1",1980
"123","Wes Unseld*","C","33","WSB","2","0","43.5","3.5","7","0.5","0","0.5","0","3.5","6.5","0.538","0.5","2","3","0.667","3.5","10.5","14","3.5","0","1.5","1.5","2.5","9","0",1980
"124","Wally Walker","SF","25","SEA","13","0","12.1","1.4","2.7","0.514","0","0","0","1.4","2.7","0.514","0.514","1.4","1.8","0.75","1.2","1.1","2.2","0.5","0.1","0.2","0.4","1.5","4.2","7",1980
"125","Lloyd Walton","PG","26","MIL","1","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","0","3",1980
"127","Kermit Washington","PF","28","POR","3","0","40.3","4.3","8.7","0.5","0","0.3","0","4.3","8.3","0.52","0.5","1.7","2.7","0.625","4","6.3","10.3","2","0.3","1.3","1.3","3","10.3","1",1980
"128","Richard Washington","PF","24","MIL","7","0","16","3.6","6.7","0.532","0","0","0","3.6","6.7","0.532","0.532","0.1","0.6","0.25","1","1.9","2.9","0.4","0.6","1.1","1.1","3.1","7.3","3",1980
"129","Scott Wedman","SF","27","KCK","3","0","38.7","9.7","21.3","0.453","0.7","1","0.667","9","20.3","0.443","0.469","2.7","3.7","0.727","2","5","7","3","0.3","1","0.7","3","22.7","1",1980
"130","Paul Westphal*","SG","29","PHO","8","0","31.6","8.6","17.8","0.486","0.1","1.5","0.083","8.5","16.3","0.523","0.489","3.5","4","0.875","0.3","1","1.3","3.9","1.4","0.4","1.6","2.5","20.9","3",1980
"131","Jamaal Wilkes*","SF","26","LAL","16","0","40.8","8.8","18.4","0.476","0","0.1","0","8.8","18.3","0.478","0.476","2.8","3.4","0.815","3.3","4.7","8","3","1.5","0.3","2.2","3.2","20.3","12",1980
"132","Gus Williams","PG","26","SEA","15","0","37.6","9.7","18.9","0.514","0.1","0.3","0.2","9.7","18.6","0.52","0.516","4.1","5.7","0.721","2","2","4","5.6","2.3","0.5","3.1","2.5","23.7","7",1980
"133","John Williamson","SG","28","WSB","2","0","15.5","5.5","9.5","0.579","1","3","0.333","4.5","6.5","0.692","0.632","1.5","1.5","1","0.5","0.5","1","0.5","0","0","2","3.5","13.5","0",1980
