"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"16","Rolando Blackman","SG","33","NYK","15","0","14.3","1.5","4.3","0.344","0.3","1","0.267","1.2","3.3","0.367","0.375","1","1.2","0.833","0.3","0.9","1.1","1.1","0.2","0.1","1.4","1.5","4.2","9",1993
"17","Mookie Blaylock","PG","25","ATL","3","3","33","3","8.3","0.36","1.3","4","0.333","1.7","4.3","0.385","0.44","1.7","2","0.833","0.7","3.7","4.3","4.3","1","1.3","3.7","3","9","0",1993
"18","Muggsy Bogues","PG","28","CHH","9","9","38.4","4.3","9.1","0.476","0","0.2","0","4.3","8.9","0.488","0.476","1.1","1.6","0.714","0.7","3.3","4","7.8","2.7","0","1.9","2.3","9.8","4",1993
"19","Sam Bowie","C","31","NJN","3","3","23.7","1.3","3","0.444","0","0","0","1.3","3","0.444","0.444","0.7","0.7","1","0.7","3.3","4","0.7","2","0.3","1.3","3","3.3","2",1993
"20","Terrell Brandon","PG","22","CLE","8","0","16.5","2.5","5.8","0.435","0.3","0.6","0.4","2.3","5.1","0.439","0.457","1.1","1.1","1","0.5","1.6","2.1","2.1","0.9","0.4","1.8","0.8","6.4","3",1993
"22","Randy Breuer","C","32","ATL","1","0","17","1","4","0.25","0","0","0","1","4","0.25","0.25","0","0","0","1","1","2","1","0","1","0","2","2","0",1993
"23","Scott Brooks","PG","27","HOU","12","0","16.4","1.3","3.5","0.381","0.4","1.1","0.385","0.9","2.4","0.379","0.44","0.8","1.1","0.769","0.1","0.8","0.8","2.6","0.8","0","1.1","1.8","3.9","6",1993
"24","Chucky Brown","SF","24","NJN","4","0","15.5","2.3","5.5","0.409","0","0","0","2.3","5.5","0.409","0.409","1.5","1.8","0.857","0.8","1.5","2.3","0.3","0.8","0.8","0.5","0.5","6","2",1993
"25","Dee Brown","PG","24","BOS","4","3","33.3","3.8","10.3","0.366","0.3","1.8","0.143","3.5","8.5","0.412","0.378","3.5","3.5","1","0.5","1","1.5","3.8","0.5","1","1.5","2.8","11.3","1",1993
"26","Mike Brown","C","29","UTA","5","0","18.6","2.6","5","0.52","0","0","0","2.6","5","0.52","0.52","1.4","2.2","0.636","0.8","2.4","3.2","0.4","0","0.2","1","1.8","6.6","2",1993
"27","Mark Bryant","C","27","POR","4","4","20.8","4.3","9.3","0.459","0","0","0","4.3","9.3","0.459","0.459","1.3","1.3","1","2.5","2","4.5","0","0","0.8","1.5","3.5","9.8","1",1993
"28","Matt Bullard","PF","25","HOU","12","0","14.1","1.7","3.5","0.476","1.3","2.3","0.536","0.4","1.2","0.357","0.655","0.5","0.5","1","0.3","1.6","1.9","1.1","0.3","0.4","0.8","0.9","5.1","6",1993
"29","Michael Cage","C","31","SEA","19","2","19.9","2.2","4.2","0.525","0","0","0","2.2","4.2","0.525","0.525","0.4","0.9","0.389","2.5","3.4","5.8","0.5","0.7","0.4","0.8","2.3","4.8","10",1993
"30","Elden Campbell","PF","24","LAL","5","5","35.6","5.8","13.8","0.42","0","0","0","5.8","13.8","0.42","0.42","2.4","4.8","0.5","3.4","5","8.4","1.4","1.2","2.4","2.4","3","14","2",1993
"31","Tony Campbell","SF","30","NYK","2","0","16.5","2","5","0.4","0","0.5","0","2","4.5","0.444","0.4","3","4","0.75","1","1","2","1","0.5","0","1.5","3.5","7","9",1993
"32","Antoine Carr","PF","31","SAS","8","8","21.4","4.9","9.3","0.527","0","0","0","4.9","9.3","0.527","0.527","0.8","1.3","0.6","1.6","3.1","4.8","1.1","0.4","1.1","0.9","3.5","10.5","5",1993
"33","Bill Cartwright","C","35","CHI","19","19","23.4","2.4","5.2","0.465","0","0","0","2.4","5.2","0.465","0.465","1.5","1.9","0.778","1.5","3","4.5","1.5","0.6","0.2","0.7","2.7","6.3","15",1993
"34","Cedric Ceballos","SF","23","PHO","16","3","11.6","2.5","4.4","0.571","0","0","0","2.5","4.4","0.571","0.571","1","1.4","0.727","0.8","1.5","2.3","0.8","0.3","0.4","0.3","0.8","6","13",1993
"35","Tom Chambers","PF","33","PHO","24","1","15.7","2.7","6.9","0.388","0.1","0.2","0.4","2.6","6.7","0.388","0.394","1.8","2.3","0.815","1","1.8","2.7","0.5","0.3","0.4","1.1","2.4","7.3","13",1993
"36","Maurice Cheeks*","PG","36","NJN","5","0","16.4","2.2","4.6","0.478","0","0","0","2.2","4.6","0.478","0.478","0","0.2","0","0.6","0.6","1.2","2.8","1.2","0.2","1.4","0.6","4.4","2",1993
"37","Doug Christie","SG","22","LAL","5","0","7.8","0.8","2.2","0.364","0.2","0.6","0.333","0.6","1.6","0.375","0.409","0","0","0","0.2","0.6","0.8","1.2","0.4","0.4","0.8","1","1.8","2",1993
"38","Derrick Coleman","PF","25","NJN","5","5","45","10","18.8","0.532","1","2.4","0.417","9","16.4","0.549","0.559","5.8","7.2","0.806","2.6","10.8","13.4","4.6","1.2","2.6","2.6","3.6","26.8","2",1993
"39","Lester Conner","PG","33","LAC","5","0","12.8","1.8","2.4","0.75","0.2","0.2","1","1.6","2.2","0.727","0.792","0.4","0.4","1","0.6","0.8","1.4","2","0.6","0.2","0","1","4.2","2",1993
"40","Duane Cooper","PG","23","LAL","2","0","2","0","3","0","0","1.5","0","0","1.5","0","0","0","0","0","1","0","1","0.5","0","0","0","0","0","2",1993
"41","Tyrone Corbin","SF","30","UTA","5","0","32.2","4.8","10","0.48","0","0","0","4.8","10","0.48","0.48","2.2","3.4","0.647","3.2","4.4","7.6","1.8","0.6","0.2","1.4","3","11.8","2",1993
"43","John Crotty","PG","23","UTA","1","0","3","2","2","1","0","0","0","2","2","1","1","0","0","0","1","0","1","1","0","0","0","0","4","2",1993
"44","Terry Cummings","PF","31","SAS","10","0","13.8","3.1","7","0.443","0","0.1","0","3.1","6.9","0.449","0.443","0.5","0.8","0.625","1.7","2.2","3.9","0.5","0.3","0.1","0.8","2.7","6.7","5",1993
"45","Dell Curry","SG","28","CHH","9","0","24.7","4.7","10.8","0.433","0.7","2.3","0.286","4","8.4","0.474","0.464","1","1.2","0.818","1.2","2.3","3.6","2","1.4","0","1.4","2.1","11","4",1993
"46","Lloyd Daniels","SG","25","SAS","8","0","9.3","1.4","3.8","0.367","0.1","0.9","0.143","1.3","2.9","0.435","0.383","0.6","0.8","0.833","1.1","0.8","1.9","0.3","0.4","0","0.6","1","3.5","5",1993
"47","Brad Daugherty","C","27","CLE","9","9","39.6","7.1","12.8","0.557","0","0","0","7.1","12.8","0.557","0.557","4.4","5.6","0.8","2.9","8.8","11.7","3.4","0.7","0.8","2.9","2.8","18.7","3",1993
"48","Dale Davis","PF","23","IND","4","4","29.3","2","3","0.667","0","0","0","2","3","0.667","0.667","0.3","1","0.25","1","7","8","1","1","1","0.8","3.8","4.3","1",1993
"49","Hubert Davis","SG","22","NYK","7","0","13.7","2","3.6","0.56","0.1","0.3","0.5","1.9","3.3","0.565","0.58","0.3","0.4","0.667","0.1","0.7","0.9","0.7","0.9","0","1.3","1.1","4.4","9",1993
"50","Vinny Del Negro","PG","26","SAS","8","0","14","2.1","4.8","0.447","0.3","1.1","0.222","1.9","3.6","0.517","0.474","0.5","0.5","1","0.8","1.6","2.4","3","0.1","0.1","0.4","1.6","5","5",1993
"51","Vlade Divac*","C","24","LAL","5","5","33.4","7.4","14.8","0.5","0.8","1.8","0.444","6.6","13","0.508","0.527","2.4","4.4","0.545","3.4","6","9.4","5.6","1.2","2.4","2.2","4.4","18","2",1993
"52","James Donaldson","C","35","UTA","1","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",1993
"53","Sherman Douglas","PG","26","BOS","4","4","41.5","4.3","11.3","0.378","0","0.8","0","4.3","10.5","0.405","0.378","2.5","3.8","0.667","3","3.5","6.5","9.5","1","0","3","2.5","11","1",1993
"54","Greg Dreiling","C","30","IND","2","0","2","0.5","0.5","1","0.5","0.5","1","0","0","0","1.5","0","0","0","0","0.5","0.5","0","0","0","0","0.5","1.5","1",1993
"55","Clyde Drexler*","SG","30","POR","3","3","38.7","6","14.3","0.419","1.7","4","0.417","4.3","10.3","0.419","0.477","5.3","6.7","0.8","2.7","3.7","6.3","4.7","1.7","1","1","3","19","1",1993
"56","Kevin Duckworth","C","28","POR","4","0","14.5","1.8","5.3","0.333","0","0","0","1.8","5.3","0.333","0.333","1","1","1","1","2.3","3.3","0.8","0","0.3","1.5","3","4.5","1",1993
"57","Richard Dumas","SF","23","PHO","23","20","21.7","4.7","8.9","0.525","0","0.1","0","4.7","8.8","0.53","0.525","1.6","2.1","0.755","1.6","1.3","2.8","1","0.9","0.6","1.2","2.3","10.9","13",1993
"58","Mark Eaton","C","36","UTA","5","5","23.4","2","3.8","0.526","0","0","0","2","3.8","0.526","0.526","0.4","0.8","0.5","3.2","3.4","6.6","0.4","0","1.8","0.4","1.8","4.4","2",1993
"59","James Edwards","C","37","LAL","3","0","4.7","1","1.3","0.75","0","0","0","1","1.3","0.75","0.75","0","0","0","0","0.7","0.7","0","0","0","0.3","0.7","2","2",1993
"60","Craig Ehlo","SG","31","CLE","9","9","32.1","4.2","10.1","0.418","1.1","2.9","0.385","3.1","7.2","0.431","0.473","1.3","1.7","0.8","1.1","2.3","3.4","2.8","1.3","0.4","1.9","2.1","10.9","3",1993
"61","Mario Elie","SF","29","POR","4","0","13","1.3","2.5","0.5","0.5","0.5","1","0.8","2","0.375","0.6","2","2.3","0.889","0.5","1","1.5","1","0.5","0.3","1.3","0.3","5","1",1993
"62","Sean Elliott","SF","24","SAS","10","10","38.1","5.9","12.5","0.472","0.3","1.4","0.214","5.6","11.1","0.505","0.484","3.7","4","0.925","0.8","4","4.8","3.6","0.8","0.3","2.2","2.2","15.8","5",1993
"64","Dale Ellis","SG","32","SAS","10","10","30.5","5.1","11.3","0.451","1","3.2","0.313","4.1","8.1","0.506","0.496","1.3","1.6","0.813","0.9","2.6","3.5","1.1","0.4","0","1","2.5","12.5","5",1993
"65","Patrick Ewing*","C","30","NYK","15","15","40.3","11","21.5","0.512","0.1","0.1","1","10.9","21.4","0.511","0.514","3.4","5.3","0.638","2.9","8.1","10.9","2.4","1.1","2.1","2.6","4","25.5","9",1993
"66","Duane Ferrell","SF","27","ATL","3","0","18","4.7","7.7","0.609","0.3","1","0.333","4.3","6.7","0.65","0.63","1.3","1.7","0.8","0.3","1.3","1.7","0.3","0","0","1.3","2","11","0",1993
"67","Danny Ferry","PF","26","CLE","8","0","14.8","1.6","4.3","0.382","0.5","1.1","0.444","1.1","3.1","0.36","0.441","1.1","1.3","0.9","0.5","2.6","3.1","1.8","0.5","0.4","0.9","1.8","4.9","3",1993
"68","Vern Fleming","PG","30","IND","3","3","26.7","4","9","0.444","0.7","1.3","0.5","3.3","7.7","0.435","0.481","1.3","1.3","1","0.3","1.3","1.7","1","0.7","0.3","1.7","2","10","1",1993
"69","Sleepy Floyd","PG","32","HOU","7","0","8.6","0.9","2.7","0.316","0.1","0.4","0.333","0.7","2.3","0.313","0.342","1","1.4","0.7","0.1","0.4","0.6","1.1","0.3","0","1.3","0.3","2.9","6",1993
"70","Greg Foster","PF","24","ATL","1","0","5","1","3","0.333","0","0","0","1","3","0.333","0.333","3","4","0.75","0","1","1","0","0","0","0","0","5","0",1993
"71","Rick Fox","SF","23","BOS","4","0","17.8","1.8","6.3","0.28","0.3","0.8","0.333","1.5","5.5","0.273","0.3","0.5","0.5","1","2","2.8","4.8","1.3","0.5","0.3","1","1.8","4.3","1",1993
"72","Kevin Gamble","SF","27","BOS","4","4","35.5","5.8","10.5","0.548","1.3","3","0.417","4.5","7.5","0.6","0.607","1","1","1","0.8","1.5","2.3","2.5","1.5","0.3","1.3","2.8","13.8","1",1993
"73","Winston Garland","PG","28","HOU","12","5","20.5","2.5","6.2","0.405","0","0.1","0","2.5","6.1","0.411","0.405","1.4","1.4","1","0.5","2.3","2.8","2.6","1.3","0","1.8","2.3","6.4","6",1993
"74","Kenny Gattison","PF","28","CHH","9","0","20.8","2.4","5.1","0.478","0","0","0","2.4","5.1","0.478","0.478","1","2.3","0.429","2.1","2.2","4.3","1.2","0.6","0.1","0.8","2","5.9","4",1993
"75","Tate George","PG","24","NJN","2","0","11","1","3.5","0.286","0","0","0","1","3.5","0.286","0.286","0","0","0","0.5","1","1.5","3","0.5","0","0.5","0.5","2","2",1993
"76","Kendall Gill","SG","24","CHH","9","9","39.2","7.2","18","0.401","0.1","0.7","0.167","7.1","17.3","0.41","0.404","2.8","3.9","0.714","2.9","2.2","5.1","2.9","2.3","0.7","2.1","3.2","17.3","4",1993
"77","Mike Gminski","C","33","CHH","2","0","2.5","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0","0","0","0","0.5","0.5","0","0","0","0","0","1","4",1993
"78","Paul Graham","SG","25","ATL","2","0","13.5","1","4","0.25","0","1","0","1","3","0.333","0.25","0","0","0","0.5","1","1.5","1","2","0","1","1","2","0",1993
"79","Gary Grant","PG","27","LAC","5","0","20.2","2","6.2","0.323","0","0","0","2","6.2","0.323","0.323","0.2","0.4","0.5","0.2","0.2","0.4","4.6","0.6","0","1.4","2.6","4.2","2",1993
"80","Horace Grant","PF","27","CHI","19","19","34.3","4.4","8","0.546","0","0","0","4.4","8","0.546","0.546","1.9","2.8","0.685","3.2","5","8.2","2.3","1.2","1.2","0.9","3.2","10.7","15",1993
"81","A.C. Green","PF","29","LAL","5","5","44","3.6","8.4","0.429","0","1","0","3.6","7.4","0.486","0.429","2.6","4.2","0.619","5.2","9.4","14.6","2.6","1.4","0.6","1.8","2.8","9.8","2",1993
"82","Sidney Green","PF","32","CHH","9","0","8.7","0.8","2","0.389","0","0","0","0.8","2","0.389","0.389","0.1","0.3","0.333","0.9","2.3","3.2","0.1","0.1","0.1","0.2","1.7","1.7","4",1993
"83","Jay Guidinger","C","23","CLE","4","0","3.8","0.3","0.8","0.333","0","0","0","0.3","0.8","0.333","0.333","0","0.5","0","0.3","0","0.3","0","0","0.3","0.5","0.3","0.5","3",1993
"85","Ron Harper","SG","29","LAC","5","5","34.8","7.4","15.6","0.474","1","2","0.5","6.4","13.6","0.471","0.506","2.2","3.4","0.647","0.8","3.2","4","3.2","3","2","2.2","1.4","18","2",1993
"86","Steve Henson","PG","24","ATL","3","0","15.7","1","3","0.333","0.7","1.7","0.4","0.3","1.3","0.25","0.444","0","0","0","0.3","1","1.3","1.7","1.3","0","0.7","1.3","2.7","0",1993
"87","Carl Herrera","PF","26","HOU","12","0","16.3","1.8","4.8","0.386","0","0.2","0","1.8","4.6","0.4","0.386","1","1.7","0.6","1.3","2.4","3.8","0.6","0.3","0.2","0.9","3","4.7","6",1993
"88","Robert Horry","SF","22","HOU","12","12","31.2","3.9","8.4","0.465","0.8","2.5","0.3","3.2","5.9","0.535","0.51","1.7","2.3","0.741","1.2","4","5.2","3.2","1.5","1.3","2.3","2.5","10.3","6",1993
"89","Jay Humphries","SG","30","UTA","5","0","23","2.2","6.6","0.333","0.4","1.6","0.25","1.8","5","0.36","0.364","0.4","0.8","0.5","1","1","2","3.4","0.6","0.6","1.2","1.6","5.2","2",1993
"90","Jaren Jackson","SG","25","LAC","4","0","7","1.3","3.3","0.385","0","0.3","0","1.3","3","0.417","0.385","0","0","0","1","0.3","1.3","0.5","0.5","0","0.8","1.5","2.5","2",1993
"91","Mark Jackson","PG","27","LAC","5","5","37.6","5.6","12.8","0.438","0.2","0.4","0.5","5.4","12.4","0.435","0.445","3.8","4.4","0.864","1.6","4.2","5.8","7.6","1.6","0.2","2.6","1.6","15.2","2",1993
"92","Avery Johnson","PG","27","SAS","10","10","31.4","3.6","7","0.514","0","0.1","0","3.6","6.9","0.522","0.514","1","1.4","0.714","0.8","2.3","3.1","8.1","1","0.1","2.3","2.7","8.2","5",1993
"93","Eddie Johnson","SF","33","SEA","19","0","20.1","4.3","11.1","0.39","0.6","1.9","0.333","3.7","9.2","0.402","0.419","1.5","1.6","0.935","0.9","1.5","2.4","0.9","0.2","0.1","1","2.3","10.8","10",1993
"94","Frank Johnson","PG","34","PHO","22","0","7.8","1","2.3","0.44","0","0.1","0.333","1","2.1","0.447","0.45","1.1","1.3","0.862","0.1","0.4","0.5","0.8","0.3","0","0.3","1.2","3.2","13",1993
"95","Kevin Johnson","PG","26","PHO","23","23","39.7","6.2","13","0.48","0","0.1","0","6.2","12.8","0.485","0.48","5.4","6.8","0.795","0.4","2.3","2.7","7.9","1.5","0.6","3.7","2.5","17.8","13",1993
"96","Larry Johnson","PF","23","CHH","9","9","38.7","7.6","13.6","0.557","0.1","0.4","0.25","7.4","13.1","0.568","0.561","4.6","5.8","0.788","2.1","4.8","6.9","3.3","0.6","0.2","2.1","3","19.8","4",1993
"97","Michael Jordan*","SG","29","CHI","19","19","41.2","13.2","27.8","0.475","1.5","3.8","0.389","11.7","24","0.489","0.502","7.2","8.9","0.805","1.7","5.1","6.7","6","2.1","0.9","2.4","3.1","35.1","15",1993
"98","Adam Keefe","PF","22","ATL","3","0","17.7","2.3","4.3","0.538","0","0","0","2.3","4.3","0.538","0.538","1.3","2","0.667","1.3","3","4.3","2","0.3","0","1","2.3","6","0",1993
"99","Shawn Kemp","PF","23","SEA","19","19","34.9","5.8","11.3","0.512","0","0","0","5.8","11.3","0.512","0.512","4.9","6.1","0.809","4.2","5.8","10","2.6","1.5","2.1","2.8","4.1","16.5","10",1993
"100","Jerome Kersey","SF","30","POR","4","1","24.5","5.5","10.5","0.524","0.3","0.3","1","5.3","10.3","0.512","0.536","3","4.3","0.706","2.5","6","8.5","1","1","0.5","0.5","3.8","14.3","1",1993
"101","Bernard King*","SF","36","NJN","3","1","8","1.3","2.3","0.571","0","0","0","1.3","2.3","0.571","0.571","0","0","0","0.3","0","0.3","0","0.3","0","0.3","1","2.7","2",1993
"102","Stacey King","C","26","CHI","19","0","12.1","1.4","3.5","0.394","0","0","0","1.4","3.5","0.394","0.394","1.3","1.6","0.806","1.1","1.1","2.1","0.7","0.5","0.2","0.7","2","4.1","15",1993
"103","Joe Kleine","C","31","BOS","4","0","7.3","0.8","1.3","0.6","0","0","0","0.8","1.3","0.6","0.6","0","0","0","0","1.3","1.3","0","0","0.3","0","1","1.5","1",1993
"104","Negele Knight","PG","25","PHO","9","1","3.8","1","1.8","0.563","0","0","0","1","1.8","0.563","0.563","0","0","0","0.1","0.2","0.3","0.8","0","0.1","0.3","0.1","2","13",1993
"106","Jon Koncak","C","29","ATL","3","3","29.7","0.3","3.3","0.1","0","0","0","0.3","3.3","0.1","0.1","0.3","0.7","0.5","2.7","5.3","8","1.3","1","1.7","0.7","3","1","0",1993
"107","Larry Krystkowiak","PF","28","UTA","1","0","8","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","1","1","0","2",1993
"108","Reggie Lewis","SG","27","BOS","1","1","13","7","11","0.636","0","1","0","7","10","0.7","0.636","3","4","0.75","2","0","2","1","0","1","1","1","17","1",1993
"109","Kevin Lynch","SG","24","CHH","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4",1993
"110","Rick Mahorn","PF","34","NJN","4","2","15.8","1","2.5","0.4","0","0","0","1","2.5","0.4","0.4","0","0","0","1","2.3","3.3","0.8","0","0.5","0.3","2.3","2","2",1993
"111","Dan Majerle","SG","27","PHO","24","24","44.6","5.6","13","0.431","2.3","5.7","0.394","3.3","7.3","0.46","0.518","2","2.9","0.696","1.2","4.6","5.8","3.7","1.4","1.2","1.3","2.4","15.4","13",1993
"112","Jeff Malone","SG","31","UTA","5","5","30","5.8","13","0.446","0","0","0","5.8","13","0.446","0.446","1.8","2.6","0.692","0.6","2.6","3.2","0.6","0.6","0.2","1.8","2.2","13.4","2",1993
"113","Karl Malone*","PF","29","UTA","5","5","43.2","8.8","19.4","0.454","0.2","0.4","0.5","8.6","19","0.453","0.459","6.2","7.6","0.816","2.4","8","10.4","2","1.2","0.4","4","4.2","24","2",1993
"114","Danny Manning","PF","26","LAC","5","5","34.2","7","17","0.412","0","0.4","0","7","16.6","0.422","0.412","4.2","5.2","0.808","2.4","4.8","7.2","1.6","1.4","1","2.6","3.8","18.2","2",1993
"115","Anthony Mason","PF","26","NYK","15","0","34","4.8","8.1","0.59","0","0","0","4.8","8.1","0.59","0.59","2.9","4.5","0.632","3.7","3.6","7.3","2.7","0.7","0.4","1.5","3.3","12.5","9",1993
"116","Vernon Maxwell","SG","27","HOU","9","7","34.2","5.2","13","0.402","1.2","5.1","0.239","4","7.9","0.507","0.449","2.3","2.7","0.875","0.3","2.1","2.4","3.6","1.2","0.2","1.9","1.9","14","6",1993
"117","Travis Mays","PG","24","ATL","1","0","20","2","4","0.5","0","1","0","2","3","0.667","0.5","0","0","0","0","1","1","0","0","0","1","3","4","0",1993
"118","George McCloud","SF","25","IND","4","0","19.8","2","5.8","0.348","0.5","3","0.167","1.5","2.8","0.545","0.391","0.3","1","0.25","0.8","2","2.8","3.5","1","0.3","1.3","3.5","4.8","1",1993
"119","Rodney McCray","SF","31","CHI","7","0","5.6","0.1","0.9","0.167","0","0","0","0.1","0.9","0.167","0.167","0","0","0","0.3","1.6","1.9","0.7","0","0.1","0.6","0.6","0.3","15",1993
"120","Xavier McDaniel","PF","29","BOS","4","0","31.5","5.5","13.3","0.415","0","0.5","0","5.5","12.8","0.431","0.415","1.5","2.3","0.667","1.5","3","4.5","2.3","0.3","0.8","1.8","4","12.5","1",1993
"121","Kevin McHale*","PF","35","BOS","4","0","28.3","8","13.8","0.582","0","0","0","8","13.8","0.582","0.582","3","3.5","0.857","2.3","5","7.3","0.8","0.5","1.8","1.3","1.5","19","1",1993
"122","Derrick McKey","SF","26","SEA","19","17","34.1","4.4","8.3","0.525","0.1","0.3","0.4","4.3","8.1","0.529","0.532","2.4","3.6","0.667","2.7","2.5","5.2","3.7","0.6","0.9","1.9","2.7","11.3","10",1993
"123","Nate McMillan","PG","28","SEA","19","2","21.8","1.8","5.4","0.34","0.3","1.3","0.208","1.6","4.2","0.38","0.364","0.8","1.6","0.533","1.1","2.4","3.5","5.4","2.1","0.6","1.3","2.8","4.8","10",1993
"124","Oliver Miller","C","22","PHO","24","0","21.4","3","5","0.587","0","0.1","0","3","5","0.597","0.587","1.3","2.3","0.564","1.4","3.8","5.2","2.1","0.9","2.5","1.8","3.2","7.2","13",1993
"125","Reggie Miller*","SG","27","IND","4","4","43.8","10","18.8","0.533","2.5","4.8","0.526","7.5","14","0.536","0.6","9","9.5","0.947","1","2","3","2.8","0.8","0","2.5","2.8","31.5","1",1993
"127","Sam Mitchell","SF","29","IND","4","0","6.3","1.3","2","0.625","0","0","0","1.3","2","0.625","0.625","0.5","0.5","1","0","0.3","0.3","0","0","0","0.5","1","3","1",1993
"128","Chris Morris","SF","27","NJN","5","4","32.6","6.8","12.2","0.557","1.2","3.2","0.375","5.6","9","0.622","0.607","2.2","2.4","0.917","2.6","3.8","6.4","1.4","1.6","1.2","0.6","1.6","17","2",1993
"129","Alonzo Mourning*","C","22","CHH","9","9","40.8","7.9","16.4","0.48","0","0.2","0","7.9","16.2","0.486","0.48","8","10.3","0.774","3.1","6.8","9.9","1.4","0.7","3.4","4.1","4.1","23.8","4",1993
"130","Jerrod Mustaf","PF","23","PHO","7","0","1.4","0.4","0.7","0.6","0","0","0","0.4","0.7","0.6","0.6","0","0","0","0","0.3","0.3","0","0","0.1","0","0","0.9","13",1993
"131","Larry Nance","PF","33","CLE","9","9","36.6","6.8","12","0.565","0","0","0","6.8","12","0.565","0.565","2.6","3.3","0.767","3.9","4.3","8.2","2.3","0.9","1.6","0.7","3.7","16.1","3",1993
"132","Johnny Newman","SF","29","CHH","9","9","19.2","3.1","6.1","0.509","0.1","0.6","0.2","3","5.6","0.54","0.518","1.2","1.8","0.688","0.8","1.3","2.1","2","1.1","0.1","1.7","2.1","7.6","4",1993
"133","Ken Norman","SF","28","LAC","5","5","32.8","5","13.4","0.373","0.6","1.6","0.375","4.4","11.8","0.373","0.396","2.2","4.4","0.5","2.8","5.4","8.2","2.4","0.8","0","0.2","1.6","12.8","2",1993
