"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"11","Corky Devlin","SG","25","FTW","1","0","25","6","8","0.75","0","0","0","6","8","0.75","0.75","1","1","1","0","0","5","5","0","0","0","5","13","0",1957
"12","Walter Dukes","C","26","MNL","5","0","35.4","4.8","11.4","0.421","0","0","0","4.8","11.4","0.421","0.421","4","5.4","0.741","0","0","14.8","1","0","0","0","5.2","13.6","2",1957
"13","Larry Foust","C","28","FTW","2","0","32","6.5","11.5","0.565","0","0","0","6.5","11.5","0.565","0.565","9.5","11.5","0.826","0","0","12.5","3","0","0","0","5","22.5","0",1957
"14","Dick Garmaker","SG","24","MNL","5","0","37.4","3.8","13.8","0.275","0","0","0","3.8","13.8","0.275","0.275","5.4","6.4","0.844","0","0","7","3.4","0","0","0","3.8","13","2",1957
"15","Jack George","SG","28","PHW","2","0","31.5","3.5","7.5","0.467","0","0","0","3.5","7.5","0.467","0.467","2","3","0.667","0","0","3.5","3","0","0","0","2.5","9","0",1957
"16","Joe Graboski","PF","27","PHW","2","0","45.5","6.5","20","0.325","0","0","0","6.5","20","0.325","0.325","4.5","5.5","0.818","0","0","11","2","0","0","0","3.5","17.5","0",1957
"17","Cliff Hagan*","SF","25","STL","10","0","31.9","6.2","14.3","0.434","0","0","0","6.2","14.3","0.434","0.434","4.6","6.3","0.73","0","0","11.2","2.8","0","0","0","4.7","17","8",1957
"18","Alex Hannum*","PF","33","STL","2","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","8",1957
"19","Bob Harrison","SG","29","SYR","5","0","26.6","2.4","9","0.267","0","0","0","2.4","9","0.267","0.267","1.6","1.8","0.889","0","0","2.6","3","0","0","0","4.2","6.4","2",1957
"20","Tom Heinsohn*","PF","22","BOS","10","0","37","9","23.1","0.39","0","0","0","9","23.1","0.39","0.39","4.9","6.9","0.71","0","0","11.7","2","0","0","0","4","22.9","7",1957
"22","Dick Hemric","PF","23","BOS","2","0","9.5","0.5","3.5","0.143","0","0","0","0.5","3.5","0.143","0.143","0","0","0","0","0","4.5","0.5","0","0","0","0.5","1","7",1957
"23","Lew Hitch","PF","27","PHW","2","0","1.5","0","0.5","0","0","0","0","0","0.5","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0",1957
"24","Joe Holup","SF","22","SYR","5","0","17.6","1.2","5.6","0.214","0","0","0","1.2","5.6","0.214","0.214","1.6","2.4","0.667","0","0","4","0.2","0","0","0","0.6","4","2",1957
"25","Bob Hopkins","C","22","SYR","5","0","14.6","1.8","5","0.36","0","0","0","1.8","5","0.36","0.36","2","3","0.667","0","0","3.8","0.4","0","0","0","0.8","5.6","2",1957
"26","Bob Houbregs*","C","24","FTW","2","0","19","3.5","8.5","0.412","0","0","0","3.5","8.5","0.412","0.412","4","5.5","0.727","0","0","3","1.5","0","0","0","1.5","11","0",1957
"27","Mel Hutchins","PF","28","FTW","2","0","34","4.5","15","0.3","0","0","0","4.5","15","0.3","0.3","2.5","3.5","0.714","0","0","11.5","5","0","0","0","4","11.5","0",1957
"28","Neil Johnston*","C","27","PHW","2","0","42","8.5","26.5","0.321","0","0","0","8.5","26.5","0.321","0.321","2","3","0.667","0","0","17.5","4.5","0","0","0","4.5","19","0",1957
"29","Ed Kalafat","SF","24","MNL","5","0","20.8","4.2","7.2","0.583","0","0","0","4.2","7.2","0.583","0.583","4.2","6.2","0.677","0","0","4.8","1.8","0","0","0","4","12.6","2",1957
"30","Billy Kenville","SG","26","FTW","2","0","15","1","6.5","0.154","0","0","0","1","6.5","0.154","0.154","0","0.5","0","0","0","0.5","2.5","0","0","0","0.5","2","0",1957
"31","Red Kerr","C","24","SYR","5","0","32.4","5.6","13","0.431","0","0","0","5.6","13","0.431","0.431","4","5.8","0.69","0","0","13.8","1.2","0","0","0","1.4","15.2","2",1957
"32","Slick Leonard*","PG","24","MNL","5","0","40.8","8.4","20","0.42","0","0","0","8.4","20","0.42","0.42","4.6","5.2","0.885","0","0","6","7.6","0","0","0","3","21.4","2",1957
"33","Earl Lloyd*","SF","28","SYR","5","0","16.6","2.4","6","0.4","0","0","0","2.4","6","0.4","0.4","1.4","2.2","0.636","0","0","4.2","1","0","0","0","3.6","6.2","2",1957
"34","Jim Loscutoff","SF","26","BOS","10","0","25.9","3.1","10.9","0.284","0","0","0","3.1","10.9","0.284","0.284","1.8","2.8","0.643","0","0","8.3","0.5","0","0","0","4.6","8","7",1957
"35","Clyde Lovellette*","C","27","MNL","5","0","36.2","10.2","23.6","0.432","0","0","0","10.2","23.6","0.432","0.432","3.8","5.2","0.731","0","0","9.4","2.2","0","0","0","4.2","24.2","2",1957
"36","Ed Macauley*","PF","28","STL","10","0","29.7","4.4","10.9","0.404","0","0","0","4.4","10.9","0.404","0.404","5.4","7.4","0.73","0","0","6.2","2.2","0","0","0","3.9","14.2","8",1957
"37","Slater Martin*","PG","31","STL","10","0","43.9","5.5","15.5","0.355","0","0","0","5.5","15.5","0.355","0.355","5.6","7.4","0.757","0","0","4.2","4.9","0","0","0","3.9","16.6","8",1957
"38","Jack McMahon","SG","28","STL","10","0","37.5","5.2","13.7","0.38","0","0","0","5.2","13.7","0.38","0.38","2","3.6","0.556","0","0","3.8","5.7","0","0","0","4.8","12.4","8",1957
"39","Chuck Mencel","PG","23","MNL","5","0","19.6","1.8","7.2","0.25","0","0","0","1.8","7.2","0.25","0.25","1.4","1.8","0.778","0","0","2.6","1.2","0","0","0","1.4","5","2",1957
"40","Vern Mikkelsen*","PF","28","MNL","5","0","32.4","6.6","16.6","0.398","0","0","0","6.6","16.6","0.398","0.398","4.4","6.8","0.647","0","0","8.6","3.4","0","0","0","5.8","17.6","2",1957
"41","Jackie Moore","SF","24","PHW","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1957
"43","Jack Nichols","PF","30","BOS","10","0","11.7","1.6","4","0.4","0","0","0","1.6","4","0.4","0.4","0.3","0.5","0.6","0","0","1.7","0.7","0","0","0","2.3","3.5","7",1957
"44","Chuck Noble","SG","25","FTW","2","0","22.5","5","13","0.385","0","0","0","5","13","0.385","0.385","0.5","1","0.5","0","0","1.5","2","0","0","0","2.5","10.5","0",1957
"45","Togo Palazzi","SF","24","SYR","5","0","17.4","3.8","9.8","0.388","0","0","0","3.8","9.8","0.388","0.388","1.4","1.8","0.778","0","0","3.6","1","0","0","0","2.2","9","2",1957
"46","Med Park","SG","23","STL","10","0","18.3","1.4","4.9","0.286","0","0","0","1.4","4.9","0.286","0.286","1.6","2.2","0.727","0","0","3.3","1.2","0","0","0","1.8","4.4","8",1957
"47","Jim Paxson","SF","24","MNL","5","0","10.8","1.8","5.4","0.333","0","0","0","1.8","5.4","0.333","0.333","1.4","2.8","0.5","0","0","2.8","0.6","0","0","0","0.8","5","2",1957
"48","Bob Pettit*","C","24","STL","10","0","43","9.8","23.7","0.414","0","0","0","9.8","23.7","0.414","0.414","10.2","13.3","0.767","0","0","16.8","2.5","0","0","0","3.3","29.8","8",1957
"49","Andy Phillip*","PG","34","BOS","10","0","12.8","0.8","2.2","0.364","0","0","0","0.8","2.2","0.364","0.364","0.6","1.5","0.4","0","0","2","1.7","0","0","0","1.8","2.2","7",1957
"50","Frank Ramsey*","SG","25","BOS","10","0","22.9","3.8","8.2","0.463","0","0","0","3.8","8.2","0.463","0.463","4.6","5.9","0.78","0","0","4.3","1.7","0","0","0","3.6","12.2","7",1957
"51","Arnie Risen*","C","32","BOS","10","0","15.2","2.8","6.3","0.444","0","0","0","2.8","6.3","0.444","0.444","1.9","2.9","0.655","0","0","5.8","0.8","0","0","0","4.8","7.5","7",1957
"52","Red Rocha","C","33","FTW","2","0","9","0","2.5","0","0","0","0","0","2.5","0","0","2","3","0.667","0","0","3","0","0","0","0","2","2","0",1957
"53","Bill Russell*","C","22","BOS","10","0","40.9","5.4","14.8","0.365","0","0","0","5.4","14.8","0.365","0.365","3.1","6.1","0.508","0","0","24.4","3.2","0","0","0","4.1","13.9","7",1957
"54","Dolph Schayes*","PF","28","SYR","5","0","43","5.8","19","0.305","0","0","0","5.8","19","0.305","0.305","9.8","11","0.891","0","0","18","2.8","0","0","0","3.6","21.4","2",1957
"55","Dick Schnittker","SF","28","MNL","5","0","16.6","1.2","4.2","0.286","0","0","0","1.2","4.2","0.286","0.286","3","3.4","0.882","0","0","2.4","1.6","0","0","0","1.2","5.4","2",1957
"56","Paul Seymour","PG","29","SYR","5","0","19.6","1.6","7.4","0.216","0","0","0","1.6","7.4","0.216","0.216","1","1.2","0.833","0","0","2","1.6","0","0","0","2.2","4.2","2",1957
"57","Chuck Share","C","29","STL","10","0","16.8","3.1","7.2","0.431","0","0","0","3.1","7.2","0.431","0.431","3","5","0.6","0","0","6.3","0.6","0","0","0","3.9","9.2","8",1957
"58","Bill Sharman*","SG","30","BOS","10","0","37.7","7.5","19.7","0.381","0","0","0","7.5","19.7","0.381","0.381","6.1","6.4","0.953","0","0","3.5","2.9","0","0","0","2.3","21.1","7",1957
"59","Gene Shue","PG","25","FTW","2","0","39.5","7","13.5","0.519","0","0","0","7","13.5","0.519","0.519","2","2","1","0","0","3.5","4","0","0","0","1.5","16","0",1957
"60","Bill Thieben","PF","21","FTW","2","0","14","3","3.5","0.857","0","0","0","3","3.5","0.857","0.857","1","3","0.333","0","0","3","1.5","0","0","0","2.5","7","0",1957
"61","George Yardley*","SF","28","FTW","2","0","42.5","12","26.5","0.453","0","0","0","12","26.5","0.453","0.453","4.5","5.5","0.818","0","0","9.5","4","0","0","0","3.5","28.5","0",1957
