"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"23","Elden Campbell","PF","22","LAL","14","0","9.9","1.8","2.7","0.658","0","0","0","1.8","2.7","0.658","0.658","0.5","1.1","0.467","0.6","1.5","2.1","0.2","0.4","0.6","0.4","1.6","4.1","12",1991
"24","Joe Barry Carroll","C","32","PHO","2","0","7.5","2","4","0.5","0","0","0","2","4","0.5","0.5","0","0.5","0","0","0.5","0.5","1","0","0.5","0.5","0","4","1",1991
"25","Bill Cartwright","C","33","CHI","17","17","30.1","4.1","7.9","0.519","0","0","0","4.1","7.9","0.519","0.519","1.3","1.9","0.688","1.5","3.2","4.7","1.9","0.5","0.4","1.2","3.2","9.5","15",1991
"26","Cedric Ceballos","SF","21","PHO","3","0","8","2.3","4","0.583","0","0","0","2.3","4","0.583","0.583","0.7","2","0.333","1","0.7","1.7","0.7","0.7","0","0.3","0","5.3","1",1991
"27","Tom Chambers","PF","31","PHO","4","4","35.5","6.8","16.5","0.409","0","1.3","0","6.8","15.3","0.443","0.409","3.5","4.8","0.737","0.5","5.3","5.8","2.5","1.8","1.3","3","3","17","1",1991
"28","Maurice Cheeks*","PG","34","NYK","3","3","33.7","4.7","7.7","0.609","0.3","1","0.333","4.3","6.7","0.65","0.63","0.3","0.7","0.5","1","2","3","5.3","1","0.3","2.7","3","10","0",1991
"29","Lester Conner","PG","31","MIL","1","0","7","1","1","1","0","0","0","1","1","1","1","0","1","0","1","0","1","2","0","0","1","1","2","0",1991
"30","Wayne Cooper","C","34","POR","3","0","4.3","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0","0","0","0.3","1.3","1.7","0.3","0","0","0.3","0.7","0.7","9",1991
"31","Dave Corzine","C","34","SEA","2","0","6","1","1.5","0.667","0","0","0","1","1.5","0.667","0.667","0.5","0.5","1","0","0.5","0.5","0","0","0","0","0.5","2.5","2",1991
"32","Terry Cummings","PF","29","SAS","4","4","31","6.3","12.3","0.51","0","0.3","0","6.3","12","0.521","0.51","2.3","4.5","0.5","3.5","5.8","9.3","1","0.8","0.5","2.3","3.3","14.8","1",1991
"33","Adrian Dantley*","SF","35","MIL","3","0","6.3","0.3","2.3","0.143","0","0","0","0.3","2.3","0.143","0.143","1","1.3","0.75","0.7","0.7","1.3","0","0","0","0.7","0","1.7","0",1991
"34","Walter Davis","SG","36","POR","13","0","8.5","1.5","3.7","0.396","0","0.1","0","1.5","3.6","0.404","0.396","0.4","0.5","0.833","0.5","0.6","1.2","0.5","0.3","0","0.5","0.4","3.3","9",1991
"35","Vlade Divac*","C","22","LAL","19","19","32.1","5.1","9.1","0.564","0.1","0.3","0.167","5.1","8.7","0.578","0.567","3","3.7","0.803","2.6","4.1","6.7","1.1","1.4","2.2","2.2","3.4","13.3","12",1991
"36","Greg Dreiling","C","28","IND","5","5","15","1","3","0.333","0","0","0","1","3","0.333","0.333","0.8","1.2","0.667","1.6","2","3.6","0","0","0","0.6","3.4","2.8","2",1991
"37","Larry Drew","PG","32","LAL","18","0","6.4","0.8","1.8","0.424","0.2","0.6","0.273","0.6","1.2","0.5","0.47","0.2","0.3","0.667","0","0.4","0.4","1.2","0","0","0.5","0.9","1.9","12",1991
"38","Clyde Drexler*","SG","28","POR","16","16","39.6","8","16.8","0.476","0.9","3.5","0.268","7.1","13.3","0.531","0.504","4.8","6.1","0.776","2.5","5.6","8.1","8.1","2.1","1","3.8","3.5","21.7","9",1991
"39","Kevin Duckworth","C","26","POR","16","16","31.9","4.6","11.4","0.401","0","0","0","4.6","11.4","0.401","0.401","2.6","3.5","0.732","2.5","4.2","6.7","0.9","0.5","0.5","2.4","3.3","11.7","9",1991
"40","Joe Dumars*","SG","27","DET","15","15","39.2","7","16.3","0.429","1.1","2.8","0.405","5.9","13.5","0.433","0.463","5.5","6.5","0.845","1.4","1.9","3.3","4.1","1.1","0.1","1.1","2.2","20.6","7",1991
"41","Mark Eaton","C","34","UTA","9","9","28.3","1.8","3.4","0.516","0","0","0","1.8","3.4","0.516","0.516","0.8","1.3","0.583","1.9","4.3","6.2","0.6","0.1","1.4","0.8","4.6","4.3","4",1991
"43","Blue Edwards","SF","25","UTA","9","9","26.8","4.1","8.6","0.481","0.1","0.2","0.5","4","8.3","0.48","0.487","1.8","2.2","0.8","0.8","2.3","3.1","1.8","0.9","0.1","1.7","4.1","10.1","4",1991
"44","James Edwards","C","35","DET","15","11","23","4.1","10","0.407","0","0","0","4.1","10","0.407","0.407","2.5","3.7","0.691","1","1.5","2.5","0.6","0.1","0.2","1.6","2.9","10.7","7",1991
"45","Mario Elie","SF","27","GSW","9","7","21.9","3.1","6.2","0.5","0.1","0.1","1","3","6.1","0.491","0.509","3","3.6","0.844","1.9","1.7","3.6","1.4","0.6","0.1","1.1","3.6","9.3","4",1991
"46","Sean Elliott","SF","22","SAS","4","4","33","4.3","10","0.425","0","0.8","0","4.3","9.3","0.459","0.425","6.3","8","0.781","2","3.5","5.5","4","1","0.3","2.3","2.3","14.8","1",1991
"47","Patrick Ewing*","C","28","NYK","3","3","36.7","6","15","0.4","0","0","0","6","15","0.4","0.4","4.7","6","0.778","0.7","9.3","10","2","0.3","1.7","3.7","4","16.7","0",1991
"48","Duane Ferrell","SF","25","ATL","5","0","14.6","1.6","3.6","0.444","0","0","0","1.6","3.6","0.444","0.444","1.6","2.4","0.667","1.2","2.2","3.4","0.6","0","0","0.4","2","4.8","2",1991
"49","Vern Fleming","PG","28","IND","5","0","23","3.6","8","0.45","0","0.2","0","3.6","7.8","0.462","0.45","2.2","2.8","0.786","2","1.4","3.4","4.6","0.2","0.6","1.6","2","9.4","2",1991
"50","Sleepy Floyd","PG","30","HOU","3","0","13.7","2.7","8","0.333","0","1.3","0","2.7","6.7","0.4","0.333","0","0","0","0","0.7","0.7","2.3","0.7","0.3","2.3","1.3","5.3","0",1991
"51","Kevin Gamble","SF","25","BOS","11","11","21.6","2.6","5.5","0.483","0","0","0","2.6","5.5","0.483","0.483","0.7","1.1","0.667","0.3","0.9","1.2","1.7","0.4","0.2","0.6","2.2","6","5",1991
"52","Armen Gilliam","PF","26","PHI","8","8","35.9","6","13","0.462","0","0","0","6","13","0.462","0.462","4.9","5.8","0.848","1.8","4.8","6.5","1.3","0.6","0.8","1.9","2","16.9","4",1991
"53","Horace Grant","PF","25","CHI","17","17","39.2","5.4","9.2","0.583","0","0","0","5.4","9.2","0.583","0.583","2.6","3.5","0.733","3.3","4.8","8.1","2.2","0.9","0.4","1.2","2.6","13.3","15",1991
"54","Jeff Grayer","SG","25","MIL","3","0","12.3","1.7","4.3","0.385","0","0","0","1.7","4.3","0.385","0.385","1.7","2","0.833","1","1","2","2","0.3","0","1","0.7","5","0",1991
"55","A.C. Green","PF","27","LAL","19","1","21.1","2.2","5.1","0.423","0.2","0.4","0.5","1.9","4.7","0.416","0.443","2","2.8","0.704","2.4","2.9","5.4","0.5","0.6","0.2","1","1.9","6.5","12",1991
"56","Rickey Green","PG","36","PHI","8","8","24.9","3","6.9","0.436","0.4","0.5","0.75","2.6","6.4","0.412","0.464","1","1.1","0.889","0.1","1","1.1","2.8","0.9","0","1.6","1.1","7.4","4",1991
"57","Sidney Green","PF","30","SAS","3","0","3.7","1","2","0.5","0","0","0","1","2","0.5","0.5","0.7","0.7","1","0.3","1","1.3","0","0","0","0.3","1","2.7","1",1991
"58","Dave Greenwood","PF","33","SAS","1","0","5","1","1","1","0","0","0","1","1","1","1","0","0","0","1","1","2","2","0","0","1","0","2","1",1991
"59","Darrell Griffith","SG","32","UTA","3","0","3","1.7","2.3","0.714","0","0","0","1.7","2.3","0.714","0.714","0","0","0","0.3","0.3","0.7","0","0","0","0.3","0","3.3","4",1991
"60","Tim Hardaway","PG","24","GSW","9","9","44","10","20.6","0.486","1.9","5.3","0.354","8.1","15.2","0.533","0.532","3.3","4.2","0.789","0.6","3.1","3.7","11.2","3.1","0.8","2.8","2.4","25.2","4",1991
"61","Scott Hastings","PF","30","DET","10","0","3.5","0.3","0.6","0.5","0.2","0.4","0.5","0.1","0.2","0.5","0.667","0","0","0","0.2","0.4","0.6","0.3","0","0.1","0.1","0.6","0.8","7",1991
"62","Hersey Hawkins","SG","24","PHI","8","8","41.1","5.9","12.6","0.465","1.8","3.3","0.538","4.1","9.4","0.44","0.535","7.4","7.9","0.937","1","4.8","5.8","3.4","2.5","1.3","2","3.6","20.9","4",1991
"64","Gerald Henderson","PG","35","DET","10","1","4","0.4","1.6","0.25","0","0.3","0","0.4","1.3","0.308","0.25","0","0","0","0.1","0","0.1","0.6","0.1","0","0","0.4","0.8","7",1991
"65","Steve Henson","PG","22","MIL","3","0","13.3","2","4","0.5","0.7","1","0.667","1.3","3","0.444","0.583","1","1.3","0.75","0","1","1","1","0.3","0","2","1","5.7","0",1991
"66","Rod Higgins","SF","31","GSW","9","3","23.8","2.9","6.8","0.426","0.9","2.9","0.308","2","3.9","0.514","0.492","2.6","3.1","0.821","1","2.2","3.2","2","0.2","0.9","0.8","3.1","9.2","4",1991
"67","Sean Higgins","SF","22","SAS","3","0","4.3","0","0.7","0","0","0","0","0","0.7","0","0","0","0","0","0","0","0","0.3","0","0","0","0.3","0","1",1991
"68","Tyrone Hill","PF","22","GSW","9","0","8.9","1","1.6","0.643","0","0.1","0","1","1.4","0.692","0.643","0.4","0.7","0.667","0.8","1.8","2.6","0.2","0.3","0.4","0.2","2.8","2.4","4",1991
"69","Craig Hodges","SG","30","CHI","17","0","12.3","1.9","4.6","0.423","0.6","1.6","0.393","1.3","2.9","0.44","0.494","0.2","0.2","0.75","0","0.2","0.2","0.6","0.6","0","0.6","1.2","4.7","15",1991
"70","Dave Hoppen","C","26","PHI","3","0","3","1","1","1","0","0","0","1","1","1","1","0","0.7","0","0","1","1","0","0","0","0","0.3","2","4",1991
"71","Dennis Hopson","SF","25","CHI","5","0","3.6","0.4","1.2","0.333","0","0","0","0.4","1.2","0.333","0.333","0.8","1.8","0.444","0.4","0.4","0.8","0.2","0","0.2","0.2","0.4","1.6","15",1991
"72","Jeff Hornacek","SG","27","PHO","4","4","36.3","5.5","12.8","0.431","0.8","1.5","0.5","4.8","11.3","0.422","0.461","6.5","7","0.929","0.8","5.5","6.3","2","0.8","0.5","0.8","3.3","18.3","1",1991
"73","Jay Humphries","PG","28","MIL","3","3","41","5.7","10.7","0.531","0.7","1.7","0.4","5","9","0.556","0.563","3","3.3","0.9","0.7","1.3","2","8.3","0.7","0","2","5.7","15","0",1991
"74","Mark Jackson","PG","25","NYK","3","0","12","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","0","0","0","0","0","0","2.7","0.3","0.3","1.7","0.3","0.7","0",1991
"75","Dave Jamerson","SG","23","HOU","2","0","10.5","2.5","6.5","0.385","0","0.5","0","2.5","6","0.417","0.385","3","3","1","0.5","1","1.5","2","0.5","0","0.5","2","8","0",1991
"76","Avery Johnson","PG","25","SAS","3","0","6.3","0","1.7","0","0","0.3","0","0","1.3","0","0","0.7","0.7","1","0","0","0","1.3","0.3","0","0","1","0.7","1",1991
"77","Buck Johnson","SF","27","HOU","3","3","28.7","3.3","9.3","0.357","0","0","0","3.3","9.3","0.357","0.357","1.3","1.3","1","1.3","3.3","4.7","2.7","0.7","0.3","1.7","4.3","8","0",1991
"78","Eddie Johnson","SG","31","SEA","5","5","34.2","9.2","17.8","0.517","0.8","3","0.267","8.4","14.8","0.568","0.539","4.8","5.8","0.828","2.4","1.8","4.2","1.4","1.4","0.2","1.6","2.6","24","2",1991
"79","Kevin Johnson","PG","24","PHO","4","4","36.5","4","13.3","0.302","0.3","1.8","0.143","3.8","11.5","0.326","0.311","4.5","7.5","0.6","0.5","2.8","3.3","9.8","0.5","0.3","3","2.3","12.8","1",1991
"80","Magic Johnson*","PG","31","LAL","19","19","43.3","6.2","14.1","0.44","1.1","3.7","0.296","5.1","10.4","0.492","0.479","8.3","9.4","0.882","1.2","6.9","8.1","12.6","1.2","0","4.1","2.3","21.8","12",1991
"81","Vinnie Johnson","SG","34","DET","15","3","29.2","6.8","14.7","0.464","0.1","0.9","0.154","6.7","13.8","0.483","0.468","1.5","2.1","0.71","2.5","2.6","5.1","2.9","0.7","0.3","1.1","2.2","15.2","7",1991
"82","Michael Jordan*","SG","27","CHI","17","17","40.5","11.6","22.1","0.524","0.6","1.5","0.385","11","20.6","0.534","0.537","7.4","8.7","0.845","1.1","5.3","6.4","8.4","2.4","1.4","2.5","3.1","31.1","15",1991
"83","Shawn Kemp","PF","21","SEA","5","5","29.8","4.4","11.4","0.386","0","0.2","0","4.4","11.2","0.393","0.386","4.4","5.4","0.815","2.6","4.6","7.2","1.2","0.6","0.8","3.2","4","13.2","2",1991
"85","Jerome Kersey","SF","28","POR","16","16","36.8","6.6","14.1","0.465","0","0","0","6.6","14.1","0.465","0.465","4.8","6.3","0.752","3.3","3.7","6.9","3.1","1.8","0.4","1.1","4.3","17.9","9",1991
"86","Stacey King","PF","24","CHI","11","0","7.8","0.7","2.5","0.296","0","0.1","0","0.7","2.4","0.308","0.296","0.6","1","0.636","0.8","1.2","2","0.2","0.1","0.1","0.8","1.4","2.1","15",1991
"87","Joe Kleine","C","29","BOS","5","1","6.2","0.8","1.8","0.444","0","0","0","0.8","1.8","0.444","0.444","0","0","0","1","1.2","2.2","0.2","0","0","0.4","1.4","1.6","5",1991
"88","Negele Knight","PG","23","PHO","4","0","14","3.3","6.5","0.5","0.3","0.8","0.333","3","5.8","0.522","0.519","1.3","1.8","0.714","0.3","0.8","1","2.3","0.3","0","1","1.8","8","1",1991
"89","Jon Koncak","C","27","ATL","5","5","26.6","0.8","2.8","0.286","0","0","0","0.8","2.8","0.286","0.286","0.4","0.4","1","0.8","3.8","4.6","1.4","0.4","0.8","0.6","3.4","2","2",1991
"90","Larry Krystkowiak","F-C","26","MIL","3","0","8.3","0.3","2","0.167","0","0","0","0.3","2","0.167","0.167","0","0","0","0","1","1","0.7","0.3","0","0","1","0.7","0",1991
"91","Bill Laimbeer","C","33","DET","15","15","29.7","4.4","9.9","0.446","0.3","1.1","0.294","4.1","8.7","0.466","0.463","1.8","2.1","0.871","2.8","5.3","8.1","1.3","0.3","0.8","1.1","3.6","10.9","7",1991
"92","Andrew Lang","C","24","PHO","4","0","13.8","1.5","2.8","0.545","0","0","0","1.5","2.8","0.545","0.545","3.5","4.3","0.824","1","3.5","4.5","0.3","0.3","0.8","0.5","3","6.5","1",1991
"93","Gary Leonard","C","23","ATL","2","0","2.5","1","1","1","0","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","2","2",1991
"94","Cliff Levingston","PF","30","CHI","17","0","11.3","1.2","2.4","0.512","0","0","0","1.2","2.4","0.512","0.512","0.2","0.4","0.5","1.3","1.1","2.4","0.4","0.6","0.4","0.1","1.6","2.6","15",1991
"95","Reggie Lewis","SG","25","BOS","11","11","42","8.6","17.7","0.487","0","0.4","0","8.6","17.4","0.497","0.487","5.1","6.2","0.824","1.6","4.5","6.2","2.9","1.1","0.5","1.8","3","22.4","5",1991
"96","Alton Lister","C","32","GSW","6","5","12","2","4.2","0.48","0","0","0","2","4.2","0.48","0.48","0.3","0.8","0.4","1.2","3.5","4.7","0.3","0","1.2","1.3","2.5","4.3","4",1991
"97","Brad Lohaus","PF","26","MIL","3","0","13.7","1.7","5.3","0.313","1","2.7","0.375","0.7","2.7","0.25","0.406","0.3","0.7","0.5","1.3","1.7","3","0.3","0","0","1","2","4.7","0",1991
"98","Rick Mahorn","C","32","PHI","8","8","26","2.5","4.5","0.556","0","0","0","2.5","4.5","0.556","0.556","1.4","1.8","0.786","0.9","4.4","5.3","1.8","0.3","0.5","1","3.1","6.4","4",1991
"99","Dan Majerle","SF","25","PHO","4","0","27.5","3","8","0.375","1","2.8","0.364","2","5.3","0.381","0.438","3.5","4.8","0.737","1.5","2.3","3.8","1.8","1.3","0.3","0.5","3","10.5","1",1991
"100","Jeff Malone","SG","29","UTA","9","9","39","7.9","16","0.493","0","0.2","0","7.9","15.8","0.5","0.493","4.9","5.3","0.917","0.8","3.1","3.9","3.2","1","0.1","1.3","2.4","20.7","4",1991
"101","Karl Malone*","PF","27","UTA","9","9","42.6","10.6","23.2","0.455","0","0.9","0","10.6","22.3","0.473","0.455","8.6","10.1","0.846","2.6","10.8","13.3","3.2","1","1.2","2.9","3.9","29.7","4",1991
"102","Moses Malone*","C","35","ATL","5","0","16.8","0.8","4","0.2","0","0","0","0.8","4","0.2","0.2","2.6","2.8","0.929","3.2","3","6.2","0.6","0.4","0.2","0.4","0.8","4.2","2",1991
"103","Šarunas Marciulionis*","SG","26","GSW","9","0","22.9","4.7","9.3","0.5","0","0.1","0","4.7","9.2","0.506","0.5","3.9","4.3","0.897","0.9","1.7","2.6","3","1.2","0.1","1.6","2.3","13.2","4",1991
"104","Tony Massenburg","PF","23","SAS","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1991
"106","Vernon Maxwell","SG","25","HOU","3","3","37.7","7.7","18.7","0.411","3","9","0.333","4.7","9.7","0.483","0.491","0.3","0.7","0.5","0.3","2.3","2.7","3","0.7","0.3","2.3","2.7","18.7","0",1991
"107","Tim McCormick","C","28","ATL","2","0","6.5","1","3.5","0.286","0","0","0","1","3.5","0.286","0.286","1","1.5","0.667","0.5","0.5","1","0","0","0","0","0.5","3","2",1991
"108","Xavier McDaniel","SF","27","PHO","4","4","25.3","4.3","10.3","0.415","0","0.3","0","4.3","10","0.425","0.415","1","1.5","0.667","1","2.8","3.8","1.3","0","0.5","2.5","2.5","9.5","1",1991
"109","Kevin McHale*","PF","33","BOS","11","1","34.2","7.1","13.5","0.527","0.5","1","0.545","6.5","12.5","0.526","0.547","6","7.3","0.825","1.6","4.9","6.5","1.8","0.5","1.3","1.3","3.8","20.7","5",1991
"110","Derrick McKey","SF","24","SEA","4","0","28.5","4","7","0.571","0","0.3","0","4","6.8","0.593","0.571","1.5","2.8","0.545","1.8","4","5.8","2","0.8","0","1.5","3.3","9.5","2",1991
"111","Nate McMillan","SG","26","SEA","5","0","19","1.2","4.6","0.261","0","0.4","0","1.2","4.2","0.286","0.261","0.4","0.8","0.5","1.2","2.4","3.6","4.4","1.2","0.2","0.6","3","2.8","2",1991
"112","Scott Meents","PF","27","SEA","2","0","4","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0.5","0","0","0.5","0.5","0","0.5","0","0","0.5","2","2",1991
"113","Reggie Miller*","SG","25","IND","5","5","38.6","6.8","14","0.486","1.6","3.8","0.421","5.2","10.2","0.51","0.543","6.4","7.4","0.865","1","2.2","3.2","2.8","1.6","0.4","2.4","2.8","21.6","2",1991
"114","Paul Mokeski","C","34","GSW","3","0","2.7","0.3","0.3","1","0","0","0","0.3","0.3","1","1","0","0","0","0","0.7","0.7","0.3","0.3","0","0.3","1.3","0.7","4",1991
"115","Sidney Moncrief*","SG","33","ATL","5","0","18.2","2.2","4.4","0.5","0.2","1.2","0.167","2","3.2","0.625","0.523","2.6","3.2","0.813","1.2","2","3.2","0.4","0.6","0","0.6","3.2","7.2","2",1991
"116","Chris Mullin*","SF","27","GSW","8","8","45.8","8.6","16.4","0.527","1.1","1.6","0.692","7.5","14.8","0.508","0.561","5.4","6.3","0.86","1.1","6.1","7.3","2.9","1.9","1.5","3.1","2.9","23.8","4",1991
"117","Jerrod Mustaf","PF","21","NYK","3","0","7.3","1.3","1.7","0.8","0","0","0","1.3","1.7","0.8","0.8","1.3","1.7","0.8","1","0.7","1.7","0","0","0.3","0.3","0.7","4","0",1991
"118","Ed Nealy","PF","30","PHO","2","0","10","0.5","2.5","0.2","0","0.5","0","0.5","2","0.25","0.2","0","0","0","1","1.5","2.5","0","0","0","0.5","1","1","1",1991
"119","Charles Oakley","PF","27","NYK","3","3","33.3","3.3","7","0.476","0","0","0","3.3","7","0.476","0.476","1","2","0.5","5","5.3","10.3","1","0.7","0.3","2.3","4.3","7.7","0",1991
"120","Hakeem Olajuwon*","C","28","HOU","3","3","43","8.7","15","0.578","0","0.3","0","8.7","14.7","0.591","0.578","4.7","5.7","0.824","4","10.7","14.7","2","1.3","2.7","2.7","3.7","22","0",1991
"121","Brian Oliver","SG","22","PHI","4","0","3.8","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0.5","0.5","1","0","0","0","0.3","0.3","0","0","1","1.5","4",1991
"122","Walter Palmer","C","22","UTA","2","0","3","0.5","2","0.25","0","0","0","0.5","2","0.25","0.25","0","0","0","0","0.5","0.5","0","0","0","0.5","1.5","1","4",1991
"123","Robert Parish*","C","37","BOS","10","10","29.6","5.8","9.7","0.598","0","0","0","5.8","9.7","0.598","0.598","4.2","6.1","0.689","3.3","5.9","9.2","0.6","0.8","0.7","1.6","3.4","15.8","5",1991
"124","John Paxson","PG","30","CHI","17","17","28.6","3.6","6.9","0.53","0.1","0.8","0.143","3.5","6.1","0.583","0.538","0.8","0.8","1","0.1","1.2","1.4","3.1","0.6","0","0.4","1.9","8.2","15",1991
"125","Gary Payton*","PG","22","SEA","5","5","27","2.2","5.4","0.407","0","0.2","0","2.2","5.2","0.423","0.407","0.4","0.4","1","1","1.6","2.6","6.4","1.6","0.2","1.8","3.2","4.8","2",1991
"127","Will Perdue","C","25","CHI","17","0","11.6","1.7","3.1","0.547","0","0","0","1.7","3.1","0.547","0.547","0.7","1.3","0.545","1.9","1.9","3.8","0.2","0.1","0.5","0.8","2.4","4.1","15",1991
"128","Sam Perkins","PF","29","LAL","19","19","39.6","6.4","11.6","0.548","0.6","1.6","0.367","5.8","10.1","0.576","0.572","4.4","5.7","0.761","2.2","6.1","8.3","1.7","0.8","1.4","1.9","3.6","17.7","12",1991
"129","Chuck Person","SF","26","IND","5","5","38.4","9.6","18","0.533","3.4","6.2","0.548","6.2","11.8","0.525","0.628","3.4","4.2","0.81","0.6","5","5.6","3.2","1","0","2.4","3","26","2",1991
"130","Jim Petersen","C","28","GSW","9","4","13","1.3","1.9","0.706","0","0","0","1.3","1.9","0.706","0.706","0.6","0.9","0.625","0.4","2.6","3","0.3","0.2","0.4","0.2","3.9","3.2","4",1991
"131","Ricky Pierce","SG","31","SEA","5","0","22.4","3.8","11.4","0.333","0.6","2","0.3","3.2","9.4","0.34","0.36","3.2","3.4","0.941","1.2","1.6","2.8","0.8","0.8","0.2","2.2","2.4","11.4","2",1991
"132","Ed Pinckney","PF","27","BOS","11","0","15.5","1.5","1.9","0.762","0","0","0","1.5","1.9","0.762","0.762","1.5","1.9","0.81","2.1","1.5","3.6","0.2","0.5","0.2","0.2","1.5","4.5","5",1991
