"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"46","K.C. Jones*","PG","34","BOS","9","0","28.2","2.7","8.3","0.32","0","0","0","2.7","8.3","0.32","0.32","1.2","2","0.611","0","0","2.7","5.3","0","0","0","4","6.6","4",1967
"47","Sam Jones*","SG","33","BOS","9","0","36.2","10.6","23","0.459","0","0","0","10.6","23","0.459","0.459","5.6","6.4","0.862","0","0","5.1","3.1","0","0","0","3.3","26.7","4",1967
"48","Wali Jones","PG","24","PHI","15","0","31.7","7.3","16.3","0.447","0","0","0","7.3","16.3","0.447","0.447","3","3.9","0.776","0","0","2.8","4.1","0","0","0","3.9","17.5","11",1967
"49","Toby Kimball","PF","24","BOS","1","0","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","1","0","4",1967
"50","Jim King","SG","25","SFW","15","0","30.5","6.8","14.4","0.472","0","0","0","6.8","14.4","0.472","0.472","2.7","3.9","0.69","0","0","6.7","3.3","0","0","0","3.9","16.3","9",1967
"51","Don Kojis","SF","28","CHI","3","0","34.7","7.7","16","0.479","0","0","0","7.7","16","0.479","0.479","1.7","2.7","0.625","0","0","10","1.3","0","0","0","3.3","17","0",1967
"52","Howard Komives","PG","25","NYK","4","0","32","4","14.8","0.271","0","0","0","4","14.8","0.271","0.271","2.5","3.3","0.769","0","0","2.8","3.8","0","0","0","3.3","10.5","1",1967
"53","Tommy Kron","SG","23","STL","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5",1967
"54","Clyde Lee","C","22","SFW","11","0","11.8","1.7","5.2","0.333","0","0","0","1.7","5.2","0.333","0.333","0.2","0.9","0.2","0","0","4.9","0.7","0","0","0","1.8","3.6","9",1967
"55","Freddie Lewis","PG","23","CIN","3","0","3","1.3","3","0.444","0","0","0","1.3","3","0.444","0.444","0","0","0","0","0","1.3","0","0","0","0","0.3","2.7","1",1967
"56","Jerry Lucas*","PF","26","CIN","4","0","45.8","6","13.8","0.436","0","0","0","6","13.8","0.436","0.436","0.5","0.5","1","0","0","19.3","2","0","0","0","3.8","12.5","1",1967
"57","McCoy McLemore","SF","24","CHI","3","0","15","4","10","0.4","0","0","0","4","10","0.4","0.4","4.3","5","0.867","0","0","3","1.3","0","0","0","1.7","12.3","0",1967
"58","Bill Melchionni","PG","22","PHI","1","0","5","0","2","0","0","0","0","0","2","0","0","0","2","0","0","0","3","1","0","0","0","0","0","11",1967
"59","Tom Meschery","PF","28","SFW","15","0","27.2","5.3","11.7","0.451","0","0","0","5.3","11.7","0.451","0.451","2.3","3.1","0.761","0","0","7.9","1.7","0","0","0","4.5","12.9","9",1967
"60","Wayne Molis","C","23","NYK","1","0","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1",1967
"61","Erwin Mueller","C","22","CHI","3","0","28","2.7","8.7","0.308","0","0","0","2.7","8.7","0.308","0.308","3.3","4.7","0.714","0","0","4.7","3","0","0","0","2.3","8.7","0",1967
"62","Jeff Mullins","SG","24","SFW","15","0","33.2","7.3","16.1","0.45","0","0","0","7.3","16.1","0.45","0.45","3.1","3.9","0.797","0","0","6.1","3.9","0","0","0","3.5","17.7","9",1967
"64","Don Nelson*","SF","26","BOS","9","0","15.8","3","6.6","0.458","0","0","0","3","6.6","0.458","0.458","1.1","1.9","0.588","0","0","4.7","1","0","0","0","1.3","7.1","4",1967
"65","Paul Neumann","PG","29","SFW","15","0","16.9","1.9","5.9","0.33","0","0","0","1.9","5.9","0.33","0.33","2.3","3.1","0.745","0","0","1.1","2.3","0","0","0","3.3","6.2","9",1967
"66","Bud Olsen","PF","26","SFW","4","0","3.5","1","3.3","0.308","0","0","0","1","3.3","0.308","0.308","0","0.5","0","0","0","2.3","0.3","0","0","0","0.5","2","9",1967
"67","Willis Reed*","PF","24","NYK","4","0","37","10.8","20","0.538","0","0","0","10.8","20","0.538","0.538","6","6.3","0.96","0","0","13.8","1.8","0","0","0","4.8","27.5","1",1967
"68","Oscar Robertson*","PG","28","CIN","4","0","45.8","8.3","16","0.516","0","0","0","8.3","16","0.516","0.516","8.3","9.3","0.892","0","0","4","11.3","0","0","0","2.3","24.8","1",1967
"69","Flynn Robinson","PG","25","CIN","4","0","18","6","11.8","0.511","0","0","0","6","11.8","0.511","0.511","0.5","1","0.5","0","0","1.8","2","0","0","0","2","12.5","1",1967
"70","Guy Rodgers*","PG","31","CHI","3","0","32.3","5","13.3","0.375","0","0","0","5","13.3","0.375","0.375","1.3","1.7","0.8","0","0","2","6","0","0","0","3.7","11.3","0",1967
"71","Bill Russell*","C","32","BOS","9","0","43.3","3.4","9.6","0.36","0","0","0","3.4","9.6","0.36","0.36","3.7","5.8","0.635","0","0","22","5.6","0","0","0","3.6","10.6","4",1967
"72","Cazzie Russell","SF","22","NYK","4","0","22.3","6.5","16.5","0.394","0","0","0","6.5","16.5","0.394","0.394","2.5","3.3","0.769","0","0","4.8","2.8","0","0","0","4","15.5","1",1967
"73","Tom Sanders*","SF","28","BOS","9","0","16","2.3","6.8","0.344","0","0","0","2.3","6.8","0.344","0.344","0.2","0.6","0.4","0","0","4.8","0.6","0","0","0","3.4","4.9","4",1967
"74","Dave Schellhase","PG","22","CHI","2","0","1.5","0","1","0","0","0","0","0","1","0","0","0.5","1","0.5","0","0","0.5","0","0","0","0","0","0.5","0",1967
"75","Larry Siegfried","PG","27","BOS","9","0","28.9","4.2","11.3","0.373","0","0","0","4.2","11.3","0.373","0.373","3.9","4.8","0.814","0","0","4.4","4.9","0","0","0","3.7","12.3","4",1967
"76","Paul Silas","PF","23","STL","8","0","15.3","1.1","4.5","0.25","0","0","0","1.1","4.5","0.25","0.25","1.4","2.3","0.611","0","0","6.5","0.8","0","0","0","2.1","3.6","5",1967
"77","Jerry Sloan*","SG","24","CHI","3","0","23.7","4","10.3","0.387","0","0","0","4","10.3","0.387","0.387","2","3","0.667","0","0","3.3","0.3","0","0","0","2.3","10","0",1967
"78","Adrian Smith","SG","30","CIN","4","0","30","4.5","12","0.375","0","0","0","4.5","12","0.375","0.375","2.3","3","0.75","0","0","2","2.8","0","0","0","2","11.3","1",1967
"79","Dick Snyder","SG","22","STL","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5",1967
"80","Rod Thorn*","PG","25","STL","9","0","17.3","3.7","8.6","0.429","0","0","0","3.7","8.6","0.429","0.429","2.8","3","0.926","0","0","3.1","1.2","0","0","0","1.4","10.1","5",1967
"81","Nate Thurmond*","C","25","SFW","15","0","46","6.2","14.3","0.433","0","0","0","6.2","14.3","0.433","0.433","3.5","6.1","0.571","0","0","23.1","3.1","0","0","0","3.5","15.9","9",1967
"82","Gene Tormohlen","C","29","STL","6","0","8.7","1.8","3.5","0.524","0","0","0","1.8","3.5","0.524","0.524","0.3","0.8","0.4","0","0","3.7","0.3","0","0","0","1.8","4","5",1967
"83","Dick Van Arsdale","SG","23","NYK","4","0","38.3","3.8","11.8","0.319","0","0","0","3.8","11.8","0.319","0.319","4","5.5","0.727","0","0","6.3","3.5","0","0","0","4","11.5","1",1967
"85","Chet Walker*","SF","26","PHI","15","0","36.7","7.7","16.4","0.467","0","0","0","7.7","16.4","0.467","0.467","6.4","7.9","0.807","0","0","7.6","2.1","0","0","0","2.9","21.7","11",1967
"86","Gerry Ward","SG","25","CHI","3","0","19.3","2","5.3","0.375","0","0","0","2","5.3","0.375","0.375","0.7","1.3","0.5","0","0","1.7","2.7","0","0","0","3.7","4.7","0",1967
"87","Jim Ware","PF","22","CIN","3","0","4.3","1.7","4.3","0.385","0","0","0","1.7","4.3","0.385","0.385","0","0","0","0","0","0.7","0","0","0","0","0.3","3.3","1",1967
"88","Bob Warlick","SG","25","SFW","2","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","9",1967
"89","Jim Washington","PF","23","CHI","3","0","12.7","3.3","7.3","0.455","0","0","0","3.3","7.3","0.455","0.455","1.3","1.7","0.8","0","0","3.3","0.7","0","0","0","2.7","8","0",1967
"90","Ron Watts","F","23","BOS","1","0","5","1","6","0.167","0","0","0","1","6","0.167","0.167","1","2","0.5","0","0","2","0","0","0","0","3","3","4",1967
"91","Bob Weiss","PG","24","PHI","1","0","4","2","3","0.667","0","0","0","2","3","0.667","0.667","0","0","0","0","0","2","2","0","0","0","1","4","11",1967
"92","Walt Wesley","C","22","CIN","3","0","7.7","0.7","3.3","0.2","0","0","0","0.7","3.3","0.2","0.2","0","0","0","0","0","3","0","0","0","0","2.3","1.3","1",1967
"93","Jerry West*","PG","28","LAL","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1967
"94","Lenny Wilkens*","PG","29","STL","9","0","42","6.4","16.1","0.4","0","0","0","6.4","16.1","0.4","0.4","8.6","10","0.856","0","0","7.6","7.2","0","0","0","3.8","21.4","5",1967
"95","George Wilson","C","24","CHI","2","0","13.5","1","4.5","0.222","0","0","0","1","4.5","0.222","0.222","1.5","3","0.5","0","0","4.5","0","0","0","0","2.5","3.5","0",1967
