"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"14","Bob Davies*","PG","32","ROC","6","0","38.8","6.2","15.3","0.402","0","0","0","6.2","15.3","0.402","0.402","7.5","9.2","0.818","0","0","2.2","4.7","0","0","0","3","19.8","3",1952
"15","Dick Dickey","PG","25","BOS","3","0","10.3","0.3","2.7","0.125","0","0","0","0.3","2.7","0.125","0.125","2","2.3","0.857","0","0","1","1.7","0","0","0","2.3","2.7","1",1952
"16","Bob Donham","SG","25","BOS","3","0","37.3","3","6.3","0.474","0","0","0","3","6.3","0.474","0.474","3","6","0.5","0","0","4.3","5.7","0","0","0","5.3","9","1",1952
"17","Dike Eddleman","SF","29","FTW","2","0","18.5","3","8","0.375","0","0","0","3","8","0.375","0.375","2","3.5","0.571","0","0","3.5","2","0","0","0","4.5","8","0",1952
"18","Jake Fendley","SG","22","FTW","1","0","4","1","4","0.25","0","0","0","1","4","0.25","0.25","0","0","0","0","0","1","1","0","0","0","2","2","0",1952
"19","Larry Foust","C","23","FTW","2","0","38.5","6","11.5","0.522","0","0","0","6","11.5","0.522","0.522","3","3.5","0.857","0","0","15","2.5","0","0","0","4","15","0",1952
"20","Joe Fulks*","PF","30","PHW","3","0","23.3","1.7","11","0.152","0","0","0","1.7","11","0.152","0.152","2.3","3","0.778","0","0","4","0.7","0","0","0","4.3","5.7","1",1952
"22","Bill Gabor","SG","29","SYR","7","0","11.4","1.6","4.7","0.333","0","0","0","1.6","4.7","0.333","0.333","1.7","2.3","0.75","0","0","0.9","1.4","0","0","0","2.3","4.9","3",1952
"23","Harry Gallatin*","PF","24","NYK","14","0","33.6","3.6","8.7","0.41","0","0","0","3.6","8.7","0.41","0.41","3.6","4.7","0.773","0","0","9.6","1.4","0","0","0","3.2","10.8","8",1952
"24","Vern Gardner","SG","26","PHW","3","0","25.7","2.3","6.3","0.368","0","0","0","2.3","6.3","0.368","0.368","3.3","3.7","0.909","0","0","4.7","1","0","0","0","4.7","8","1",1952
"25","Joe Graboski","C","22","INO","2","0","48","9.5","24","0.396","0","0","0","9.5","24","0.396","0.396","4","7.5","0.533","0","0","11.5","1.5","0","0","0","3.5","23","0",1952
"26","Alex Hannum*","PF","28","ROC","6","0","24.3","2.7","7","0.381","0","0","0","2.7","7","0.381","0.381","1.3","2.2","0.615","0","0","4.3","1.3","0","0","0","5","6.7","3",1952
"27","Bob Harris","PF","24","BOS","3","0","29","3","7","0.429","0","0","0","3","7","0.429","0.429","1.7","1.7","1","0","0","8.3","1.3","0","0","0","5.3","7.7","1",1952
"28","Bob Harrison","SG","24","MNL","12","0","19.6","2.5","5.7","0.441","0","0","0","2.5","5.7","0.441","0.441","1.2","1.4","0.824","0","0","1.7","2","0","0","0","3.3","6.2","9",1952
"29","Lew Hitch","PF","22","MNL","13","0","11.7","0.7","1.9","0.36","0","0","0","0.7","1.9","0.36","0.36","0.5","1.6","0.286","0","0","3.4","0.7","0","0","0","1.2","1.8","9",1952
"30","Joe Holland","SF","26","INO","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1952
"31","Red Holzman*","PG","31","ROC","6","0","10.8","0.5","2.5","0.2","0","0","0","0.5","2.5","0.2","0.2","0.2","1","0.167","0","0","1","0.3","0","0","0","0.5","1.2","3",1952
"32","Joe Hutton","SG","23","MNL","12","0","11.6","1","2.4","0.414","0","0","0","1","2.4","0.414","0.414","0.8","1.2","0.643","0","0","1.1","1","0","0","0","1.4","2.8","9",1952
"33","Arnie Johnson","SF","31","ROC","6","0","27.7","1.3","4.5","0.296","0","0","0","1.3","4.5","0.296","0.296","3.8","5.3","0.719","0","0","5.2","4","0","0","0","4.5","6.5","3",1952
"34","Ralph Johnson","PG","30","FTW","2","0","35","4","11.5","0.348","0","0","0","4","11.5","0.348","0.348","0.5","0.5","1","0","0","3","3.5","0","0","0","5.5","8.5","0",1952
"35","Neil Johnston*","C","22","PHW","3","0","10.7","1.7","3.3","0.5","0","0","0","1.7","3.3","0.5","0.5","2","2.7","0.75","0","0","3.3","0.3","0","0","0","2.7","5.3","1",1952
"36","Wah Wah Jones","PF","25","INO","1","0","8","1","3","0.333","0","0","0","1","3","0.333","0.333","0","0","0","0","0","0","0","0","0","0","2","2","0",1952
"37","Noble Jorgensen","C","26","SYR","7","0","21.4","2.7","7.4","0.365","0","0","0","2.7","7.4","0.365","0.365","3.3","4.4","0.742","0","0","3.9","0.7","0","0","0","4.3","8.7","3",1952
"38","George Kaftan","SF","23","NYK","13","0","17.8","2","5.1","0.394","0","0","0","2","5.1","0.394","0.394","2.2","3.2","0.667","0","0","2.3","1.7","0","0","0","3.2","6.2","8",1952
"39","Jack Kerris","PF","27","FTW","2","0","31.5","3.5","10","0.35","0","0","0","3.5","10","0.35","0.35","5.5","10","0.55","0","0","9","4.5","0","0","0","5.5","12.5","0",1952
"40","Jack Kiley","SG","23","FTW","1","0","2","1","3","0.333","0","0","0","1","3","0.333","0.333","0","0","0","0","0","0","1","0","0","0","0","2","0",1952
"41","George King","PG","23","SYR","6","0","34.5","3.2","9","0.352","0","0","0","3.2","9","0.352","0.352","3.2","4.7","0.679","0","0","4.8","3.5","0","0","0","2.8","9.5","3",1952
"43","Bob Lavoy","PF","25","INO","2","0","39","4.5","13.5","0.333","0","0","0","4.5","13.5","0.333","0.333","3","4","0.75","0","0","10","2","0","0","0","4","12","0",1952
"44","Don Lofgran","SF","22","INO","2","0","5","0","1.5","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0",1952
"45","Ray Lumpp","SG","28","NYK","12","0","16.2","1.1","4.4","0.245","0","0","0","1.1","4.4","0.245","0.245","1.9","2.1","0.92","0","0","1.6","1.3","0","0","0","2.9","4.1","8",1952
"46","Ed Macauley*","C","23","BOS","3","0","43","9","16.3","0.551","0","0","0","9","16.3","0.551","0.551","5.3","6.3","0.842","0","0","11","3.7","0","0","0","3.7","23.3","1",1952
"47","John Mahnken","C","29","BOS","3","0","16.7","0.7","2.3","0.286","0","0","0","0.7","2.3","0.286","0.286","1","2","0.5","0","0","3.3","1","0","0","0","3.7","2.3","1",1952
"48","Slater Martin*","PG","26","MNL","13","0","40.2","2.9","8.5","0.345","0","0","0","2.9","8.5","0.345","0.345","3.2","4.3","0.732","0","0","2.8","4.3","0","0","0","4.9","9","9",1952
"49","Alfred McGuire*","PG","23","NYK","13","0","16","1.5","3.9","0.392","0","0","0","1.5","3.9","0.392","0.392","1.5","2.1","0.741","0","0","1.3","1.1","0","0","0","2.6","4.6","8",1952
"50","Dick McGuire*","PG","26","NYK","14","0","39","3.4","7.6","0.449","0","0","0","3.4","7.6","0.449","0.449","3.5","6.1","0.57","0","0","5.1","6.4","0","0","0","3.3","10.4","8",1952
"51","Bones McKinney","SF","33","BOS","3","0","6.7","0.7","3","0.222","0","0","0","0.7","3","0.222","0.222","0","0","0","0","0","2","0.7","0","0","0","3","1.3","1",1952
"52","Ed Mikan","C","26","PHW","3","0","24.7","2.3","7.3","0.318","0","0","0","2.3","7.3","0.318","0.318","2","2.3","0.857","0","0","6.7","0.7","0","0","0","5","6.7","1",1952
"53","George Mikan*","C","27","MNL","13","0","42.5","7.6","20.1","0.379","0","0","0","7.6","20.1","0.379","0.379","8.4","10.6","0.79","0","0","15.9","2.8","0","0","0","4.8","23.6","9",1952
"54","Vern Mikkelsen*","PF","23","MNL","13","0","38.1","4.6","10.7","0.432","0","0","0","4.6","10.7","0.432","0.432","4.1","4.9","0.828","0","0","8.5","1.5","0","0","0","5.1","13.3","9",1952
"55","Ralph O'Brien","SG","23","INO","2","0","24.5","2.5","5.5","0.455","0","0","0","2.5","5.5","0.455","0.455","2.5","2.5","1","0","0","1.5","1.5","0","0","0","0.5","7.5","0",1952
"56","Wally Osterkorn","SF","23","SYR","7","0","35.6","3.3","9.6","0.343","0","0","0","3.3","9.6","0.343","0.343","4","6.7","0.596","0","0","8.1","2.9","0","0","0","4.6","10.6","3",1952
"57","Mel Payton","SF","25","PHW","3","0","6","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0.7","0.7","1","0","0","1","0.3","0","0","0","2","1.3","1",1952
"58","Andy Phillip*","SG","29","PHW","3","0","40.7","2.7","6.3","0.421","0","0","0","2.7","6.3","0.421","0.421","6.3","8","0.792","0","0","4.7","7.3","0","0","0","5.3","11.7","1",1952
"59","Jim Pollard*","SF","29","MNL","11","0","42.6","6.4","15.7","0.405","0","0","0","6.4","15.7","0.405","0.405","3.4","4.5","0.74","0","0","6.5","3","0","0","0","3.1","16.1","9",1952
"60","Ray Ragelis","SF","23","ROC","3","0","2.3","0","0.3","0","0","0","0","0","0.3","0","0","0","0","0","0","0","0.3","0.3","0","0","0","0","0","3",1952
"61","George Ratkovicz","PF","29","SYR","6","0","9.8","0.8","2.5","0.333","0","0","0","0.8","2.5","0.333","0.333","1.3","3.3","0.4","0","0","3.7","0.5","0","0","0","2.7","3","3",1952
"62","Arnie Risen*","C","27","ROC","6","0","38.2","5.5","13.5","0.407","0","0","0","5.5","13.5","0.407","0.407","4.7","6.7","0.7","0","0","12.5","1.5","0","0","0","4","15.7","3",1952
"64","Red Rocha","C","28","SYR","7","0","39.4","5.9","13.6","0.432","0","0","0","5.9","13.6","0.432","0.432","5.3","7.3","0.725","0","0","6.9","1.4","0","0","0","5.1","17","3",1952
"65","Pep Saul","SG","27","MNL","13","0","40.8","4.3","9.3","0.463","0","0","0","4.3","9.3","0.463","0.463","2.7","3.7","0.729","0","0","2.8","3.5","0","0","0","3.2","11.3","9",1952
"66","Fred Schaus","SF","26","FTW","2","0","45","6","17.5","0.343","0","0","0","6","17.5","0.343","0.343","3.5","4","0.875","0","0","7.5","7","0","0","0","4.5","15.5","0",1952
"67","Dolph Schayes*","PF","23","SYR","7","0","35.4","5.9","13","0.451","0","0","0","5.9","13","0.451","0.451","8.6","11.1","0.769","0","0","12.9","2.1","0","0","0","4.9","20.3","3",1952
"68","Howie Schultz","PF","29","MNL","12","0","8.3","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0.5","0.8","0.6","0","0","1.6","0.4","0","0","0","1.5","1.5","9",1952
"69","George Senesky","PG","29","PHW","3","0","40","6","11","0.545","0","0","0","6","11","0.545","0.545","2.3","3.7","0.636","0","0","4","3.7","0","0","0","3","14.3","1",1952
"70","Paul Seymour","SG","24","SYR","7","0","38.6","3.6","8.6","0.417","0","0","0","3.6","8.6","0.417","0.417","5","6.1","0.814","0","0","3.7","3.6","0","0","0","4.7","12.1","3",1952
"71","Chuck Share","C","24","FTW","2","0","17.5","4","5.5","0.727","0","0","0","4","5.5","0.727","0.727","1.5","2.5","0.6","0","0","5","1.5","0","0","0","4","9.5","0",1952
"72","Bill Sharman*","SG","25","BOS","1","0","27","7","12","0.583","0","0","0","7","12","0.583","0.583","1","1","1","0","0","3","7","0","0","0","4","15","1",1952
"73","Connie Simmons","C","26","NYK","14","0","30.5","5.5","11.9","0.464","0","0","0","5.5","11.9","0.464","0.464","4.9","6.4","0.764","0","0","7.7","0.9","0","0","0","3.9","15.9","8",1952
"74","Odie Spears","SF","27","ROC","6","0","20.5","1.7","5.5","0.303","0","0","0","1.7","5.5","0.303","0.303","1.5","2.7","0.563","0","0","3.5","1.5","0","0","0","3","4.8","3",1952
"75","Bill Tosheff","PG","25","INO","2","0","34","1","9","0.111","0","0","0","1","9","0.111","0.111","1.5","1.5","1","0","0","3","3.5","0","0","0","4.5","3.5","0",1952
"76","Ernie Vandeweghe","SF","23","NYK","14","0","29.6","3.6","8.4","0.432","0","0","0","3.6","8.4","0.432","0.432","3.5","4.3","0.817","0","0","4.9","1.9","0","0","0","4.1","10.8","8",1952
"77","Paul Walther","SG","24","INO","2","0","42.5","4","8","0.5","0","0","0","4","8","0.5","0.5","8","9","0.889","0","0","3.5","3","0","0","0","4","16","0",1952
"78","Bobby Wanzer*","SG","30","ROC","6","0","41.5","5.5","12.8","0.429","0","0","0","5.5","12.8","0.429","0.429","7.8","8.2","0.959","0","0","6.3","3.2","0","0","0","3.8","18.8","3",1952
"79","Max Zaslofsky","SG","26","NYK","14","0","36.1","4.9","13.2","0.373","0","0","0","4.9","13.2","0.373","0.373","6.4","7.9","0.809","0","0","3.1","1.6","0","0","0","3.6","16.2","8",1952
