"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"27","Walt Hazzard","SG","23","LAL","14","0","24.3","5","10.1","0.493","0","0","0","5","10.1","0.493","0.493","1.9","3","0.619","0","0","2.9","3.1","0","0","0","2.9","11.9","7",1966
"28","Tom Hoover","C","25","LAL","4","0","2.8","0.5","0.8","0.667","0","0","0","0.5","0.8","0.667","0.667","0","0","0","0","0","0.8","0.3","0","0","0","0.8","1","7",1966
"29","Bailey Howell*","PF","29","BAL","3","0","31.3","7.7","16.7","0.46","0","0","0","7.7","16.7","0.46","0.46","2.7","3.7","0.727","0","0","10","0.7","0","0","0","4.3","18","0",1966
"30","Darrall Imhoff","C","27","LAL","14","0","17.4","1","2.9","0.35","0","0","0","1","2.9","0.35","0.35","0.9","1.3","0.722","0","0","5.8","2.1","0","0","0","3","2.9","7",1966
"31","Luke Jackson","PF","24","PHI","5","0","32.6","4.2","9.8","0.429","0","0","0","4.2","9.8","0.429","0.429","3.6","4.4","0.818","0","0","8.8","1.6","0","0","0","4.2","12","1",1966
"32","Gus Johnson*","SF","27","BAL","1","0","8","1","4","0.25","0","0","0","1","4","0.25","0.25","0","0","0","0","0","0","0","0","0","0","1","2","0",1966
"33","K.C. Jones*","PG","33","BOS","17","0","31.9","2.6","6.4","0.413","0","0","0","2.6","6.4","0.413","0.413","2.3","3.4","0.684","0","0","3.1","4.4","0","0","0","3.8","7.6","11",1966
"34","Sam Jones*","SG","32","BOS","17","0","35.4","9.1","20.2","0.449","0","0","0","9.1","20.2","0.449","0.449","6.7","8","0.838","0","0","5.1","3.1","0","0","0","3.8","24.8","11",1966
"35","Wali Jones","PG","23","PHI","5","0","31.2","5","15.4","0.325","0","0","0","5","15.4","0.325","0.325","3","4.4","0.682","0","0","3","3.6","0","0","0","3.6","13","1",1966
"36","Red Kerr","C","33","BAL","3","0","16.3","0.7","3.7","0.182","0","0","0","0.7","3.7","0.182","0.182","0.3","0.7","0.5","0","0","5.7","1.3","0","0","0","1.7","1.7","0",1966
"37","Jim King","PG","24","LAL","13","0","22.1","2.7","6.5","0.417","0","0","0","2.7","6.5","0.417","0.417","0.9","1.3","0.706","0","0","2.5","2.4","0","0","0","3.1","6.3","7",1966
"38","Rudy LaRusso","PF","28","LAL","14","0","28.4","4.1","8.9","0.46","0","0","0","4.1","8.9","0.46","0.46","3.8","4.8","0.791","0","0","7.1","1.9","0","0","0","3.4","11.9","7",1966
"39","Kevin Loughery","SG","25","BAL","3","0","9","1","2.3","0.429","0","0","0","1","2.3","0.429","0.429","1","2","0.5","0","0","0.3","0.3","0","0","0","1.3","3","0",1966
"40","Jerry Lucas*","PF","25","CIN","5","0","46.2","8","17","0.471","0","0","0","8","17","0.471","0.471","5.4","7","0.771","0","0","20.2","2.8","0","0","0","2.8","21.4","2",1966
"41","Jon McGlocklin","SG","22","CIN","4","0","16.5","3.5","7.3","0.483","0","0","0","3.5","7.3","0.483","0.483","0.5","0.5","1","0","0","2","1","0","0","0","2.8","7.5","2",1966
"43","Jeff Mullins","SG","23","STL","4","0","3.3","0.3","2.3","0.111","0","0","0","0.3","2.3","0.111","0.111","0.3","0.5","0.5","0","0","1","0","0","0","0","1.3","0.8","6",1966
"44","Willie Naulls","SF","31","BOS","11","0","6.8","0.8","3.2","0.257","0","0","0","0.8","3.2","0.257","0.257","1.5","1.9","0.81","0","0","1.5","0.1","0","0","0","2.1","3.2","11",1966
"45","Don Nelson*","SF","25","BOS","17","0","18.6","2.9","6.9","0.424","0","0","0","2.9","6.9","0.424","0.424","2.5","3.1","0.808","0","0","5","0.8","0","0","0","2.9","8.4","11",1966
"46","Don Ohl","PG","29","BAL","3","0","37","11.3","22.3","0.507","0","0","0","11.3","22.3","0.507","0.507","4","5.3","0.75","0","0","4.7","2.7","0","0","0","4.3","26.7","0",1966
"47","Oscar Robertson*","PG","27","CIN","5","0","44.8","9.8","24","0.408","0","0","0","9.8","24","0.408","0.408","12.2","13.6","0.897","0","0","7.6","7.8","0","0","0","4","31.8","2",1966
"48","Bill Russell*","C","31","BOS","17","0","47.9","7.3","15.4","0.475","0","0","0","7.3","15.4","0.475","0.475","4.5","7.2","0.618","0","0","25.2","5","0","0","0","3.5","19.1","11",1966
"49","Tom Sanders*","PF","27","BOS","17","0","29.4","5.7","11.8","0.483","0","0","0","5.7","11.8","0.483","0.483","2.1","2.8","0.75","0","0","6.5","1.6","0","0","0","4.1","13.5","11",1966
"50","Larry Siegfried","PG","26","BOS","17","0","26.6","4.8","11.4","0.42","0","0","0","4.8","11.4","0.42","0.42","3.6","4.4","0.827","0","0","2.5","2.4","0","0","0","3.1","13.2","11",1966
"51","Paul Silas","PF","22","STL","7","0","11.4","0.7","2.6","0.278","0","0","0","0.7","2.6","0.278","0.278","1.1","1.6","0.727","0","0","4.9","0.3","0","0","0","1.6","2.6","6",1966
"52","Jerry Sloan*","SG","23","BAL","2","0","17","2.5","6","0.417","0","0","0","2.5","6","0.417","0.417","1.5","2","0.75","0","0","8","3","0","0","0","3","6.5","0",1966
"53","Adrian Smith","SG","29","CIN","5","0","31.4","4.4","11.8","0.373","0","0","0","4.4","11.8","0.373","0.373","4.2","4.4","0.955","0","0","2.4","2.6","0","0","0","2.4","13","2",1966
"54","Tom Thacker","PG","26","CIN","4","0","11.5","1.8","5.5","0.318","0","0","0","1.8","5.5","0.318","0.318","0.8","1","0.75","0","0","2.3","1.3","0","0","0","2.8","4.3","2",1966
"55","John Thompson*","C","24","BOS","3","0","3.7","0.3","2.3","0.143","0","0","0","0.3","2.3","0.143","0.143","0","0","0","0","0","1.3","0","0","0","0","0.7","0.7","11",1966
"56","Rod Thorn*","SG","24","STL","10","0","11.9","1.2","3.9","0.308","0","0","0","1.2","3.9","0.308","0.308","1.4","1.8","0.778","0","0","1.7","1","0","0","0","0.9","3.8","6",1966
"57","Gene Tormohlen","C","28","STL","6","0","6.3","0.3","1.7","0.2","0","0","0","0.3","1.7","0.2","0.2","0.5","0.7","0.75","0","0","3","1","0","0","0","1.2","1.2","6",1966
"58","Jack Twyman*","SF","31","CIN","2","0","5.5","1","2","0.5","0","0","0","1","2","0.5","0.5","0.5","1","0.5","0","0","1","0","0","0","0","1.5","2.5","2",1966
"59","Chet Walker*","SF","25","PHI","5","0","36.2","4.8","12.8","0.375","0","0","0","4.8","12.8","0.375","0.375","5","6.2","0.806","0","0","7.4","3","0","0","0","3.6","14.6","1",1966
"60","Gerry Ward","SG","24","PHI","5","0","8.8","0.4","1.6","0.25","0","0","0","0.4","1.6","0.25","0.25","0","0.2","0","0","0","1","0.2","0","0","0","2.2","0.8","1",1966
"61","Ben Warley","SF","29","BAL","2","0","4.5","0","2","0","0","0","0","0","2","0","0","0.5","0.5","1","0","0","1","0","0","0","0","1","0.5","0",1966
"62","Jim Washington","PF","22","STL","4","0","1.5","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0","0","0","0","0","0.8","0","0","0","0","0.5","1","6",1966
"64","Jerry West*","PG","27","LAL","14","0","44.2","13.2","25.5","0.518","0","0","0","13.2","25.5","0.518","0.518","7.8","8.9","0.872","0","0","6.3","5.6","0","0","0","2.9","34.2","7",1966
"65","Gene Wiley","C","28","LAL","2","0","2.5","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0.5","0","0","0","0","0.5","0","7",1966
"66","Lenny Wilkens*","PG","28","STL","10","0","39.1","5.7","14.3","0.399","0","0","0","5.7","14.3","0.399","0.399","5.7","8.3","0.687","0","0","5.4","7","0","0","0","4.3","17.1","6",1966
"67","George Wilson","C","23","CIN","1","0","3","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","1","2","2",1966
