"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"19","Don Collins","SG","23","WSB","7","0","21.3","2.7","6.3","0.432","0","0","0","2.7","6.3","0.432","0.432","0.7","1","0.714","1.3","1.9","3.1","0.9","0.6","0.1","1.6","3.6","6.1","3",1982
"20","Darwin Cook","PG","23","NJN","2","0","43","6.5","16.5","0.394","0","1.5","0","6.5","15","0.433","0.394","1","3","0.333","0","1.5","1.5","4.5","1","1","4.5","3.5","14","0",1982
"22","Jeff Cook","PF","25","PHO","7","0","6.4","0.6","1.1","0.5","0","0","0","0.6","1.1","0.5","0.5","0","0","0","0.9","0.4","1.3","1","0.3","0.3","0.3","0.7","1.1","2",1982
"23","Michael Cooper","SG","25","LAL","14","0","27.4","5","8.9","0.565","0.1","0.1","0.5","4.9","8.7","0.566","0.569","1.8","2.4","0.735","1.4","3","4.4","4.4","1.7","0.8","2.1","3.4","11.9","12",1982
"24","Dave Corzine","C","25","SAS","9","0","28.7","5.4","11.8","0.462","0","0","0","5.4","11.8","0.462","0.462","2.7","3.8","0.706","4.2","5.2","9.4","1.9","0.7","1","2.2","3.3","13.6","4",1982
"25","Pat Cummings","PF","25","MIL","6","0","7.3","0.7","1.8","0.364","0","0","0","0.7","1.8","0.364","0.364","0.2","0.3","0.5","0.5","1.3","1.8","0.3","0","0.3","0.7","1.2","1.5","2",1982
"26","Earl Cureton","PF","24","PHI","12","0","6.3","1.1","3.4","0.317","0","0.1","0","1.1","3.3","0.325","0.317","0.5","0.8","0.667","1","1.2","2.2","0.2","0.1","0.1","0.4","1","2.7","12",1982
"27","Charles Davis","SF","23","WSB","6","0","8.7","1.2","2.8","0.412","0","0.2","0","1.2","2.7","0.438","0.412","0.3","0.3","1","0.2","0.7","0.8","0.5","0.2","0.2","1.2","1","2.7","3",1982
"28","Walter Davis","SF","27","PHO","7","0","24.7","7.4","16.6","0.448","0.1","0.4","0.333","7.3","16.1","0.451","0.453","3.1","3.4","0.917","0.7","2.4","3.1","4.3","0.7","0.1","1.7","2.7","18.1","2",1982
"29","Darryl Dawkins","C","25","PHI","21","0","21.9","4.7","8.5","0.556","0","0","0","4.7","8.5","0.556","0.556","1.6","2.4","0.66","1.1","3.6","4.7","0.5","0.3","1.7","1.8","4.5","11","12",1982
"30","James Donaldson","C","24","SEA","8","0","23.6","2.3","5.4","0.419","0","0","0","2.3","5.4","0.419","0.419","2.3","3","0.75","3.1","6.1","9.3","0.9","0.3","0.6","1.3","2","6.8","3",1982
"31","John Drew","SF","27","ATL","2","0","29.5","4","11","0.364","0","0","0","4","11","0.364","0.364","3.5","6","0.583","3","2","5","0.5","0","0","2.5","5.5","11.5","0",1982
"32","Mike Dunleavy","SG","27","HOU","3","0","22","3","7.3","0.409","0","1.3","0","3","6","0.5","0.409","1.7","2","0.833","0","1","1","3","0.7","0","0.3","2.3","7.7","1",1982
"33","T.R. Dunn","SG","26","DEN","3","0","27","2","4.3","0.462","0","0","0","2","4.3","0.462","0.462","2.3","2.7","0.875","3.3","2.7","6","3.3","2.7","0.3","1.7","3.7","6.3","1",1982
"34","Craig Dykema","SF","22","PHO","6","0","2","0.2","1","0.167","0","0","0","0.2","1","0.167","0.167","0","0","0","0","0.7","0.7","0.2","0","0","0.2","0.3","0.3","2",1982
"35","Franklin Edwards","PG","22","PHI","9","0","3.6","1.3","2.2","0.6","0.1","0.1","1","1.2","2.1","0.579","0.625","0.9","1","0.889","0.2","0.3","0.6","0.6","0.3","0","0.2","0","3.7","12",1982
"36","Len Elmore","C","29","NJN","2","0","38","4.5","8","0.563","0","0","0","4.5","8","0.563","0.563","2","2","1","0.5","7.5","8","1","0.5","1","1","2","11","0",1982
"37","Alex English*","SF","28","DEN","3","0","39.3","8.7","18.3","0.473","0","0","0","8.7","18.3","0.473","0.473","2","2.3","0.857","2.7","5","7.7","5.7","1","1","1.3","2","19.3","1",1982
"38","Julius Erving*","SF","31","PHI","21","0","37.1","8","15.4","0.519","0","0.3","0.167","8","15.1","0.525","0.52","5.9","7.9","0.752","2.7","4.7","7.4","4.7","1.8","1.8","3.2","2.6","22","12",1982
"39","Eric Fernsten","C","28","BOS","5","0","2.2","0.2","0.4","0.5","0","0","0","0.2","0.4","0.5","0.5","0.2","0.4","0.5","0.4","0","0.4","0","0","0.2","0","0","0.6","7",1982
"40","Chris Ford","SG","33","BOS","12","0","11.5","1.7","3.5","0.476","0.2","0.6","0.286","1.5","2.9","0.514","0.5","0.4","0.6","0.714","0.5","0.8","1.3","1.3","0.3","0.1","0.3","1.3","3.9","7",1982
"41","Calvin Garrett","SF","25","HOU","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1982
"43","George Gervin*","SG","29","SAS","9","0","41.4","11.4","25.3","0.452","0","0.3","0","11.4","25","0.458","0.452","6.6","7.9","0.831","2.1","5.2","7.3","4.6","1.1","0.4","3.4","4","29.4","4",1982
"44","Mike Glenn","SG","26","ATL","2","0","17.5","2.5","3.5","0.714","0","0","0","2.5","3.5","0.714","0.714","1","1","1","0","0.5","0.5","1","1.5","0","1","1.5","6","0",1982
"45","Mike Gminski","C","22","NJN","1","0","10","2","3","0.667","0","0","0","2","3","0.667","0.667","1","2","0.5","0","2","2","0","0","0","0","2","5","0",1982
"46","Glen Gondrezick","SF","26","DEN","3","0","17","2.7","6.7","0.4","0","0.3","0","2.7","6.3","0.421","0.4","0.7","1","0.667","1","1.7","2.7","3","0.7","0.3","0","2.7","6","1",1982
"47","Kevin Grevey","SG","28","WSB","7","0","22.7","3.3","8","0.411","0.6","1.1","0.5","2.7","6.9","0.396","0.446","2.3","2.7","0.842","0.3","1.1","1.4","1.6","0.4","0.1","0.9","1.7","9.4","3",1982
"48","Bill Hanzlik","SF","24","SEA","8","0","25.4","2","4.3","0.471","0","0.1","0","2","4.1","0.485","0.471","2.5","2.8","0.909","1.3","2.8","4","2.5","0.8","0.6","1.6","3.3","6.5","3",1982
"49","Steve Hawes","PF","31","ATL","1","0","12","2","5","0.4","0","0","0","2","5","0.4","0.4","3","4","0.75","3","2","5","0","0","0","0","1","7","0",1982
"50","Elvin Hayes*","PF","36","HOU","3","0","41.3","5.7","16.7","0.34","0","0","0","5.7","16.7","0.34","0.34","2.7","5","0.533","2.3","7.7","10","1","0.7","3.3","2","4","14","1",1982
"51","Spencer Haywood*","PF","32","WSB","7","0","33","8.1","16.4","0.496","0","0","0","8.1","16.4","0.496","0.496","3.7","5","0.743","2.3","3.3","5.6","1","0.6","2","2.1","4","20","3",1982
"52","Gerald Henderson","PG","26","BOS","12","0","25.8","3.2","7.8","0.409","0","0.2","0","3.2","7.6","0.418","0.409","2","2.9","0.686","1","1.1","2.1","4","1.2","0.2","2.1","2.5","8.3","7",1982
"53","Tom Henderson","SG","30","HOU","3","0","22.7","1.7","5.3","0.313","0","0","0","1.7","5.3","0.313","0.313","1.3","1.3","1","1.7","1","2.7","3","0","0","1.3","1.7","4.7","1",1982
"54","Kenny Higgs","PG","27","DEN","3","0","18","2.7","7","0.381","0","0.7","0","2.7","6.3","0.421","0.381","2.3","4","0.583","0.3","0.7","1","2","1","0","1.7","4","7.7","1",1982
"55","Brad Holland","SG","25","MIL","1","0","3","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","2","2",1982
"56","Lionel Hollins","PG","28","PHI","8","0","14.3","1.9","6.1","0.306","0","0.1","0","1.9","6","0.313","0.306","0.5","0.8","0.667","0.1","1","1.1","3.1","1.1","0.1","1.6","1.4","4.3","12",1982
"57","Cedrick Hordges","PF","25","DEN","3","0","15","2.7","6.3","0.421","0","0.3","0","2.7","6","0.444","0.421","1","1.3","0.75","0.7","3.7","4.3","0.7","0.3","0","1.3","1.3","6.3","1",1982
"58","Dan Issel*","C","33","DEN","3","0","34.3","10.7","20","0.533","0","0","0","10.7","20","0.533","0.533","4","4","1","2.7","4.3","7","1.7","1","0.3","2.3","3.3","25.3","1",1982
"59","Clay Johnson","SG","25","LAL","7","0","5.4","0.7","1.3","0.556","0","0","0","0.7","1.3","0.556","0.556","0.3","0.3","1","0.1","0.3","0.4","0.1","0.1","0","0.1","0.9","1.7","12",1982
"60","Dennis Johnson*","SG","27","PHO","7","0","38.7","9","18.9","0.477","0","0.4","0","9","18.4","0.488","0.477","4.3","5.6","0.769","1.9","2.6","4.4","4.6","2.1","0.6","3.6","4","22.3","2",1982
"61","Eddie Johnson","SG","26","ATL","2","0","33.5","4.5","13","0.346","0","0","0","4.5","13","0.346","0.346","2","2","1","0","3","3","4.5","0","0.5","3.5","4","11","0",1982
"62","Frank Johnson","PG","23","WSB","7","0","40","5.7","14.9","0.385","0.7","1.7","0.417","5","13.1","0.38","0.409","3.4","4","0.857","1","2.1","3.1","8.4","1.4","0","4.1","3.4","15.6","3",1982
"64","George Johnson","C","33","SAS","9","0","19.4","0.4","0.9","0.5","0","0","0","0.4","0.9","0.5","0.5","0.3","0.6","0.6","1.3","3.8","5.1","1.3","0.7","1.7","0.4","3.8","1.2","4",1982
"65","John Johnson","SF","34","SEA","7","0","22.7","2.1","5.4","0.395","0","0","0","2.1","5.4","0.395","0.395","1.1","1.6","0.727","1","1","2","4.9","0.9","0","1.6","2.4","5.4","3",1982
"66","Magic Johnson*","SG","22","LAL","14","0","40.1","5.9","11.2","0.529","0","0.3","0","5.9","10.9","0.542","0.529","5.5","6.6","0.828","3.9","7.4","11.3","9.3","2.9","0.2","3.1","3.6","17.4","12",1982
"67","Marques Johnson","SF","25","MIL","6","0","39.2","7.3","16.7","0.44","0.2","0.7","0.25","7.2","16","0.448","0.445","4","7","0.571","3.8","3.5","7.3","3.3","1","0.3","2","4.2","18.8","2",1982
"68","Mickey Johnson","PF","29","MIL","6","0","34.3","7.2","12.5","0.573","0","0.2","0","7.2","12.3","0.581","0.573","5.5","6.5","0.846","2.5","2.8","5.3","3","1.3","0.7","2.2","4.5","19.8","2",1982
"69","Bobby Jones*","PF","30","PHI","21","0","28","4.5","8.3","0.54","0","0","0","4.5","8.3","0.54","0.54","3.2","3.9","0.84","1.8","3","4.7","2.5","0.7","1","1.6","3.3","12.2","12",1982
"70","Caldwell Jones","C","31","PHI","21","0","32.3","3.5","7.6","0.463","0","0","0","3.5","7.6","0.463","0.463","1.7","2","0.854","2.5","6.5","9","0.9","0.5","1.9","1.4","3.7","8.7","12",1982
"71","Eddie Jordan","PG","27","LAL","3","0","2","0","0.7","0","0","0.3","0","0","0.3","0","0","0","0","0","0","0","0","1.7","0.7","0","0.3","0","0","12",1982
"72","Rich Kelley","C","28","PHO","7","0","27.3","3.9","7.7","0.5","0","0","0","3.9","7.7","0.5","0.5","2","2.9","0.7","2.6","4.3","6.9","4.3","0.9","0.4","1.7","3.6","9.7","2",1982
"73","Greg Kelser","SF","24","SEA","3","0","2","0","0.7","0","0","0","0","0","0.7","0","0","1.3","1.3","1","0.3","0.7","1","0.3","0","0","0.7","0.7","1.3","3",1982
"74","Albert King","SF","22","NJN","2","0","29","9","16.5","0.545","0","0","0","9","16.5","0.545","0.545","2","2.5","0.8","1.5","2.5","4","3","2.5","0.5","2.5","4","20","0",1982
"75","Joel Kramer","PF","26","PHO","4","0","5","1.3","1.8","0.714","0","0","0","1.3","1.8","0.714","0.714","0.5","0.8","0.667","0.5","0.8","1.3","0.3","0.3","0","0.3","0.5","3","2",1982
"76","John Lambert","PF","29","SAS","2","0","1.5","0","0.5","0","0","0.5","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","0","0","0","0","0","4",1982
"77","Mark Landsberger","PF","26","LAL","9","0","6.7","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","0.4","1","0.444","1.2","1.2","2.4","0.2","0","0","0.4","1.3","1.1","12",1982
"78","Bob Lanier*","C","33","MIL","6","0","35.3","6.8","13.3","0.513","0","0.2","0","6.8","13.2","0.519","0.513","2.3","4.2","0.56","3","4.5","7.5","3.7","1.3","0.8","2.3","3.5","16","2",1982
"79","Allen Leavell","PG","24","HOU","3","0","31","6.7","15.7","0.426","0","0.3","0","6.7","15.3","0.435","0.426","0.7","0.7","1","0.3","1.3","1.7","3.3","1.3","0.3","1.7","3","14","1",1982
"80","Alton Lister","C","23","MIL","6","0","18.7","2.3","4","0.583","0","0","0","2.3","4","0.583","0.583","0.8","1.2","0.714","1","3.5","4.5","0.8","0.3","2.5","1.5","3.8","5.5","2",1982
"81","John Lucas","PG","28","WSB","7","0","10.6","2","3.7","0.538","0.1","0.4","0.333","1.9","3.3","0.565","0.558","0.3","0.4","0.667","0","1.1","1.1","2.9","0.4","0.1","0.6","0.9","4.4","3",1982
"82","Rudy Macklin","SF","23","ATL","2","0","15","2","4","0.5","0","0.5","0","2","3.5","0.571","0.5","3","3","1","1.5","0","1.5","0.5","0","0","1","3","7","0",1982
"83","Kyle Macy","PG","24","PHO","7","0","34.7","5.4","12.7","0.427","0.6","1.6","0.364","4.9","11.1","0.436","0.449","2.1","2.3","0.938","1.6","1.6","3.1","4","1","0.1","1.9","3","13.6","2",1982
"85","Rick Mahorn","PF","23","WSB","7","0","34.6","4.6","10.4","0.438","0","0","0","4.6","10.4","0.438","0.438","1.4","2","0.714","2","6.7","8.7","1.9","1.4","0.7","2.3","4.3","10.6","3",1982
"86","Moses Malone*","C","26","HOU","3","0","45.3","9.7","22.3","0.433","0","0","0","9.7","22.3","0.433","0.433","4.7","5","0.933","9.3","7.7","17","3.3","0.7","0.7","2","2.7","24","1",1982
"87","Wes Matthews","PG","22","ATL","2","0","14","1","5","0.2","0","0","0","1","5","0.2","0.2","2","2","1","0","0","0","2","0","0.5","1","2","4","0",1982
"88","Cedric Maxwell","SF","26","BOS","12","0","32.1","5.2","10","0.517","0","0","0","5.2","10","0.517","0.517","4.2","5.8","0.714","3.1","4.2","7.3","2.2","1.5","0.9","2","3.3","14.5","7",1982
"89","Scott May","SF","27","MIL","4","0","12.5","1","5","0.2","0","0","0","1","5","0.2","0.2","2.3","3.5","0.643","1.8","1","2.8","2.5","0.5","0","1.5","1.5","4.3","2",1982
"90","Bob McAdoo*","C","30","LAL","14","0","27.7","7.2","12.8","0.564","0","0","0","7.2","12.8","0.564","0.564","2.3","3.4","0.681","1.5","5.3","6.8","1.6","0.7","1.5","2.5","3.1","16.7","12",1982
"91","Mike McGee","SF","22","LAL","4","0","2.5","1.5","3.3","0.462","0","0.3","0","1.5","3","0.5","0.462","0","0","0","0.8","0","0.8","0","0","0","0.3","0.3","3","12",1982
"92","Kevin McHale*","PF","24","BOS","12","0","28.7","6.4","11.2","0.575","0","0","0","6.4","11.2","0.575","0.575","3.3","4.4","0.755","3.4","3.7","7.1","0.9","0.4","2.3","1.3","3.7","16.2","7",1982
"93","Billy McKinney","PG","26","DEN","3","0","30.3","5.3","9","0.593","0","0.3","0","5.3","8.7","0.615","0.593","3.3","4","0.833","0.7","1.3","2","3.3","1","0","1.7","3","14","1",1982
"94","Tom McMillen","C","29","ATL","2","0","23.5","4","6.5","0.615","0","0","0","4","6.5","0.615","0.615","2","3","0.667","0","3.5","3.5","0.5","1.5","0","1.5","2.5","10","0",1982
"95","Mike Mitchell","SF","26","SAS","9","0","40.6","10","18.8","0.533","0","0","0","10","18.8","0.533","0.533","4.8","6.3","0.754","3.1","5","8.1","0.8","0.6","0.1","2.7","2.4","24.8","4",1982
"96","Steve Mix","SF","34","PHI","7","0","7.1","1.7","3.1","0.545","0.1","0.1","1","1.6","3","0.524","0.568","0.7","1","0.714","0.6","1","1.6","0.9","0","0","0.6","0.7","4.3","12",1982
"97","Sidney Moncrief*","SG","24","MIL","6","0","42","5.2","12.3","0.419","0","0.2","0","5.2","12.2","0.425","0.419","5","6.3","0.789","2.5","2.5","5","4","1.5","0.3","2","3.7","15.3","2",1982
"98","Johnny Moore","PG","23","SAS","9","0","32.4","4.3","9.1","0.476","0","0.3","0","4.3","8.8","0.494","0.476","1.8","3","0.593","1","2.4","3.4","10.3","1.7","0.7","1.7","4.2","10.4","4",1982
"99","Calvin Murphy*","PG","33","HOU","3","0","19","1.7","7.3","0.227","0","1","0","1.7","6.3","0.263","0.227","2.3","2.7","0.875","0.7","0.3","1","1.3","0.3","0","1.3","2.3","5.7","1",1982
"100","Larry Nance","PF","22","PHO","7","0","18.3","3.6","5.9","0.61","0","0","0","3.6","5.9","0.61","0.61","0.6","1.1","0.5","1.9","2.7","4.6","1","1.4","1.6","1.7","2.1","7.7","2",1982
"101","Norm Nixon","PG","26","LAL","14","0","39.2","8.6","18.1","0.478","0.1","0.2","0.333","8.6","17.9","0.48","0.48","3.1","4.1","0.754","0.9","2.1","3.1","8.1","1.6","0.1","2.4","3.1","20.4","12",1982
"102","Mike O'Koren","SF","23","NJN","2","0","22","1.5","5.5","0.273","0","0.5","0","1.5","5","0.3","0.273","0.5","1","0.5","0","4","4","1.5","0.5","0","1","4","3.5","0",1982
"103","Mark Olberding","PF","25","SAS","9","0","36.4","5.9","13.3","0.442","0","0.1","0","5.9","13.2","0.445","0.442","2.9","3.4","0.839","2.2","4.2","6.4","3.6","1","0.7","3","4.3","14.7","4",1982
"104","Robert Parish*","C","28","BOS","12","0","35.5","8.5","17.4","0.488","0","0","0","8.5","17.4","0.488","0.488","4.3","6.3","0.68","3.6","7.7","11.3","1.5","0.4","4","3.3","3.9","21.3","7",1982
"106","Billy Paultz","C","33","HOU","3","0","11.3","1","3","0.333","0","0","0","1","3","0.333","0.333","0.3","1","0.333","0.7","0.7","1.3","0.3","0","0.7","0.3","1.3","2.3","1",1982
"107","Sam Pellom","PF","30","ATL","1","0","4","1","3","0.333","0","0","0","1","3","0.333","0.333","0","0","0","1","0","1","0","0","0","0","0","2","0",1982
"108","Roger Phegley","SG","25","SAS","5","0","1.2","0","0.4","0","0","0.2","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0.6","0.2","0","4",1982
"109","Ed Rains","SF","25","SAS","5","0","6","0.6","1.2","0.5","0","0","0","0.6","1.2","0.5","0.5","0.8","1.8","0.444","0.6","1","1.6","0.2","0.2","0","0.2","1","2","4",1982
"110","Kurt Rambis","PF","23","LAL","14","0","19.9","2.4","4.6","0.516","0","0","0","2.4","4.6","0.516","0.516","1.1","1.9","0.615","2.3","3.9","6.1","0.8","0.6","0.9","1.2","3.4","5.9","12",1982
"111","James Ray","PF","24","DEN","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1",1982
"112","Robert Reid","SF","26","HOU","3","0","38.3","5","10.3","0.484","0","0","0","5","10.3","0.484","0.484","1.3","1.7","0.8","3","5.7","8.7","3","1.7","0.7","0","3.3","11.3","1",1982
"113","Clint Richardson","SG","25","PHI","21","0","19.8","2.2","5","0.452","0","0","0","2.2","5","0.452","0.452","0.8","1.4","0.567","1.4","1.9","3.3","1.9","0.6","0.2","1","2.3","5.3","12",1982
"114","Rick Robey","C","26","BOS","12","0","10.2","1.8","3.3","0.525","0","0","0","1.8","3.3","0.525","0.525","1.1","1.4","0.765","1.1","1.3","2.4","0.3","0.2","0.3","0.9","2.3","4.6","7",1982
"115","Truck Robinson","PF","30","PHO","7","0","30.4","6.4","11.4","0.563","0","0","0","6.4","11.4","0.563","0.563","0.4","1.4","0.3","2","5.6","7.6","2.7","0.7","0.1","1.4","2.4","13.3","2",1982
"116","Tree Rollins","C","26","ATL","2","0","32.5","1","3","0.333","0","0","0","1","3","0.333","0.333","1.5","2","0.75","2.5","1.5","4","1","0","3","2.5","4","3.5","0",1982
"117","Dan Roundfield","PF","28","ATL","2","0","42.5","8.5","18","0.472","0","0","0","8.5","18","0.472","0.472","4","7","0.571","3","8","11","1","1","2","3","4","21","0",1982
"118","Jeff Ruland","C","23","WSB","7","0","33.9","5.4","11.3","0.481","0","0.1","0","5.4","11.1","0.487","0.481","6.1","8","0.768","4.1","5.3","9.4","0.7","0.4","0.6","3.3","3.4","17","3",1982
"119","Alvin Scott","SF","26","PHO","7","0","18.1","2","4.6","0.438","0","0.6","0","2","4","0.5","0.438","0.6","1.1","0.5","1.1","1.1","2.3","2","1.1","1.9","0.7","1.7","4.6","2",1982
"120","Lonnie Shelton","PF","26","SEA","8","0","33.3","5","10.6","0.471","0","0","0","5","10.6","0.471","0.471","2.8","4","0.688","3","4.4","7.4","2","0.6","0.9","2.5","4.8","12.8","3",1982
"121","Ed Sherod","G","22","NJN","2","0","4","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0.5","0","0.5","0.5","0.5","0","0","0.5","0","0",1982
"122","Jack Sikma*","C","26","SEA","8","0","39.4","7.1","16","0.445","0","0","0","7.1","16","0.445","0.445","6.3","7.3","0.862","2.6","9.5","12.1","3","1.1","1","2","4.3","20.5","3",1982
"123","Phil Smith","SG","29","SEA","8","0","11.5","1.5","3.8","0.4","0","0.1","0","1.5","3.6","0.414","0.4","0.1","0.4","0.333","0.4","0.6","1","0.9","0.6","0.1","0.5","1.4","3.1","3",1982
"124","Robert Smith","PG","26","MIL","6","0","11.3","1.7","4.3","0.385","0.3","1.2","0.286","1.3","3.2","0.421","0.423","1.2","1.3","0.875","0.2","1","1.2","2","0.2","0","0.2","1.3","4.8","2",1982
"125","Rory Sparrow","PG","23","ATL","2","0","34.5","2.5","6","0.417","0","0.5","0","2.5","5.5","0.455","0.417","2","2","1","1","3","4","5.5","1","0","3.5","3.5","7","0",1982
"127","Larry Spriggs","SF","22","HOU","2","0","4.5","1.5","2","0.75","0","0","0","1.5","2","0.75","0.75","0","0.5","0","0","0.5","0.5","1","0","0","0","1.5","3","1",1982
"128","Carlos Terry","SG","25","WSB","3","0","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0","0","0","0","0","0","3",1982
"129","David Thompson*","SG","27","DEN","3","0","22","5","11","0.455","0.3","1","0.333","4.7","10","0.467","0.47","1.3","2.3","0.571","1.3","2","3.3","2","0.3","0","2.7","2.7","11.7","1",1982
"130","Ray Tolbert","PF","23","SEA","4","0","7.8","0.8","1.3","0.6","0","0","0","0.8","1.3","0.6","0.6","1","2","0.5","0.3","1","1.3","0.3","1","0","0","1.8","2.5","3",1982
"131","Andrew Toney","SG","24","PHI","21","0","33.7","8.8","17.4","0.507","0.2","0.7","0.333","8.6","16.7","0.514","0.514","3.9","4.9","0.796","1","1.5","2.4","4.9","0.9","0.1","3.2","4.1","21.8","12",1982
"132","Jan van Breda Kolff","SF","30","NJN","2","0","8","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","1.5","1.5","0","1","0.5","0.5","0","0","0",1982
"133","Kiki Vandeweghe","PF","23","DEN","3","0","36.3","8.3","14.3","0.581","0","0","0","8.3","14.3","0.581","0.581","6","6","1","1.3","4.7","6","3","0.7","1.3","2","2.3","22.7","1",1982
"134","Danny Vranes","SF","23","SEA","6","0","4.8","0.2","0.8","0.2","0","0","0","0.2","0.8","0.2","0.2","0.2","0.3","0.5","0.2","0.2","0.3","0","0.2","0","0.3","0.3","0.5","3",1982
"135","Wally Walker","SF","27","SEA","8","0","19.6","2.4","5.6","0.422","0","0","0","2.4","5.6","0.422","0.422","0.1","0.5","0.25","1.5","2.5","4","1.9","0.5","0.5","0.9","3.3","4.9","3",1982
