"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"48","Francisco Elson","C","27","DEN","4","0","15","1.8","3","0.583","0","0","0","1.8","3","0.583","0.583","0.3","0.5","0.5","0.3","2","2.3","0.5","0.5","0.3","0.8","3.5","3.8","1",2004
"49","Michael Finley","SG","30","DAL","5","5","39.2","5.2","13.6","0.382","1.4","5.2","0.269","3.8","8.4","0.452","0.434","1.2","2","0.6","1.2","2","3.2","2.6","0.8","0.6","1.8","1.6","13","1",2004
"50","Derek Fisher","SG","29","LAL","22","0","23","2.7","6.7","0.405","1","2.5","0.418","1.7","4.2","0.398","0.483","1","1.6","0.657","0.5","2.1","2.5","2.2","0.8","0","0.9","2.1","7.5","13",2004
"51","Jeff Foster","C","27","IND","16","13","19.2","1.6","2.7","0.581","0","0.1","0","1.6","2.6","0.595","0.581","0.5","0.6","0.8","2.8","3.8","6.6","0.8","0.8","0.3","0.8","2.3","3.6","10",2004
"52","Rick Fox","SF","34","LAL","16","3","9.1","0.5","1.3","0.4","0.1","0.4","0.143","0.4","0.8","0.538","0.425","0.1","0.1","0.5","0.4","1.1","1.4","1.1","0.2","0.1","0.6","1.3","1.1","13",2004
"53","Steve Francis","PG","26","HOU","5","5","44.4","6","14","0.429","1.4","3.4","0.412","4.6","10.6","0.434","0.479","5.8","8","0.725","1.2","7.2","8.4","7.6","1.4","0.2","4.2","3.6","19.2","1",2004
"54","Dan Gadzuric","C","25","MIL","1","0","9","2","4","0.5","0","0","0","2","4","0.5","0.5","0","1","0","0","1","1","2","1","0","0","1","4","1",2004
"55","Kevin Garnett","PF","27","MIN","18","18","43.5","9.3","20.7","0.452","0.3","0.9","0.313","9.1","19.8","0.458","0.458","5.4","6.9","0.776","2.2","12.4","14.6","5.1","1.3","2.3","4.2","3.2","24.3","10",2004
"56","Pau Gasol","PF","23","MEM","4","4","33.5","7","12.3","0.571","0","0","0","7","12.3","0.571","0.571","4.5","5","0.9","1","4","5","2.5","1","1.5","1.3","2.5","18.5","0",2004
"57","Devean George","SF","26","LAL","22","19","21.4","2","4.5","0.43","1","2.7","0.373","1","1.9","0.512","0.54","0.6","0.9","0.65","0.5","1.8","2.3","0.5","1","0.4","0.5","2","5.5","13",2004
"58","Manu Ginóbili","SG","26","SAS","10","0","28","4.2","9.4","0.447","1","3.5","0.286","3.2","5.9","0.542","0.5","3.6","4.4","0.818","1.5","3.8","5.3","3.1","1.7","0.1","2.1","3","13","6",2004
"59","Brian Grant","C","31","MIA","13","13","30.7","3.2","7.5","0.429","0","0.1","0","3.2","7.5","0.433","0.429","0.6","1.1","0.571","3.5","5.2","8.6","0.8","0.5","0.6","1.4","4","7.1","6",2004
"60","Marcus Haislip","PF","23","MIL","1","0","3","1","1","1","0","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","2","1",2004
"61","Darvin Ham","SF","30","DET","22","0","4.9","0.4","0.7","0.5","0","0","0","0.4","0.7","0.533","0.5","0","0","0","0.4","0.3","0.6","0","0.1","0.2","0.4","0.9","0.7","16",2004
"62","Richard Hamilton","SG","25","DET","23","23","40.2","7.9","17.6","0.447","0.7","1.7","0.385","7.2","15.9","0.454","0.465","5.1","6","0.848","1.4","3.2","4.6","4.2","1.2","0","3.1","3.1","21.5","16",2004
"64","Anfernee Hardaway","SG","32","NYK","4","3","42","5.8","15.8","0.365","1.3","3.5","0.357","4.5","12.3","0.367","0.405","3.8","4.5","0.833","1","3.5","4.5","5.8","1.5","0.3","2.5","2","16.5","0",2004
"65","Al Harrington","PF","23","IND","16","2","26.7","3.8","8.8","0.429","0.1","0.3","0.4","3.6","8.4","0.43","0.436","1.9","3.4","0.545","2.1","4.3","6.4","0.8","1.4","0.6","1.8","3.5","9.5","10",2004
"66","Lucious Harris","PG","33","NJN","11","0","16.5","1.7","4.5","0.388","0.3","1.1","0.25","1.5","3.4","0.432","0.418","1.3","1.6","0.778","0.9","1.1","2","0.9","0.6","0.1","0.5","1.5","5","7",2004
"67","Jason Hart","PG","25","SAS","7","0","8.9","1.6","2.9","0.55","0","0","0","1.6","2.9","0.55","0.55","0","0","0","0","0.4","0.4","0.1","0.7","0","0.1","0.7","3.1","6",2004
"68","Udonis Haslem","PF","23","MIA","13","0","15.3","1","2.5","0.394","0","0","0","1","2.5","0.394","0.394","1.6","2.4","0.677","1.4","2","3.4","0.2","0.4","0.2","0.2","1.7","3.6","6",2004
"69","Trenton Hassell","SG","24","MIN","18","18","26.2","3.4","6.6","0.521","0.1","0.1","0.5","3.4","6.5","0.521","0.525","0.7","0.9","0.813","1.2","1.3","2.4","1.5","0.6","0.4","0.9","2.3","7.7","10",2004
"70","Nenê Hilário","PF","21","DEN","5","5","26.4","3.2","7.2","0.444","0","0","0","3.2","7.2","0.444","0.444","1.4","2.6","0.538","2.4","2.6","5","3","1","0.6","1.8","4.4","7.8","1",2004
"71","Fred Hoiberg","SG","31","MIN","18","0","24.3","2.2","4.8","0.453","1.2","2.7","0.458","0.9","2.1","0.447","0.581","0.8","0.9","0.938","0.5","3.2","3.7","1.3","0.9","0","0.4","1.6","6.4","10",2004
"72","Robert Horry","PF","33","SAS","10","0","21.1","2","4.3","0.465","0.8","2.2","0.364","1.2","2.1","0.571","0.558","1.3","1.4","0.929","2.5","3.8","6.3","0.9","0.8","0.2","1","3.1","6.1","6",2004
"73","Josh Howard","SF","23","DAL","5","0","17.2","1.6","7.2","0.222","0.2","1","0.2","1.4","6.2","0.226","0.236","2","2.2","0.909","3.4","3","6.4","0.8","1.2","1.2","1.4","2.4","5.4","1",2004
"74","Ryan Humphrey","PF","24","MEM","3","0","1.7","0.3","0.3","1","0","0","0","0.3","0.3","1","1","0","0","0","0.3","0.3","0.7","0","0","0","0","0","0.7","0",2004
"75","Brandon Hunter","PF","23","BOS","3","0","3.3","0.3","0.3","1","0","0","0","0.3","0.3","1","1","0","0","0","0.7","0.3","1","0.3","0","0.3","0.3","0.7","0.7","0",2004
"76","Lindsey Hunter","SG","33","DET","23","0","11.9","0.8","2.8","0.292","0.3","1.3","0.233","0.5","1.5","0.343","0.346","0.5","0.5","0.917","0.2","1.2","1.4","0.9","0.8","0.2","0.6","1.8","2.4","16",2004
"77","Jim Jackson","SF","33","HOU","5","5","44.2","5.8","14.6","0.397","1.6","5.8","0.276","4.2","8.8","0.477","0.452","1.6","2.4","0.667","0.6","9.8","10.4","2","1","0.2","1.8","1.8","14.8","1",2004
"78","Mark Jackson","PG","38","HOU","5","0","7.6","0.2","1.2","0.167","0","0.6","0","0.2","0.6","0.333","0.167","0","0","0","0","0.6","0.6","1","0.4","0","0.4","0.2","0.4","1",2004
"79","Mike James","PG","28","DET","22","0","8.9","1","2.4","0.396","0.3","0.6","0.429","0.7","1.8","0.385","0.453","0.4","0.7","0.563","0.3","0.9","1.2","1.1","0.2","0","0.7","1","2.6","16",2004
"80","Antawn Jamison","SF","27","DAL","5","0","21.8","5.2","11.4","0.456","0.4","1.6","0.25","4.8","9.8","0.49","0.474","2.2","3","0.733","3","2","5","0.4","1","0.4","1","3","13","1",2004
"81","Richard Jefferson","SF","23","NJN","11","11","41.8","6","14.4","0.418","0.8","3","0.273","5.2","11.4","0.456","0.446","7","9.8","0.713","1.3","5","6.3","3.8","1.3","0.7","3.9","3.2","19.8","7",2004
"82","Anthony Johnson","PG","29","IND","16","0","20.8","1.6","4.3","0.362","0.4","1.3","0.3","1.2","3.1","0.388","0.406","1.1","1.4","0.773","0.4","1.7","2.1","2.1","0.8","0.3","0.7","2.1","4.6","10",2004
"83","DerMarr Johnson","SF","23","NYK","3","0","5.7","0","1.7","0","0","1","0","0","0.7","0","0","0","0","0","0","0.7","0.7","0.7","0","0.3","0","0.7","0","0",2004
"85","Ervin Johnson","C","36","MIN","18","16","19.8","1.1","2.1","0.5","0","0","0","1.1","2.1","0.5","0.5","0.6","0.9","0.625","1.5","3.2","4.7","0.7","0.6","0.6","0.3","3.1","2.7","10",2004
"86","Damon Jones","PG","27","MIL","5","5","28.8","3.6","6.8","0.529","2","4.2","0.476","1.6","2.6","0.615","0.676","0.8","1.2","0.667","0.4","3.6","4","7.4","1","0","1.8","2.8","10","1",2004
"87","Eddie Jones","SG","32","MIA","13","13","36.8","4.3","11.8","0.366","1.5","5.2","0.299","2.8","6.6","0.419","0.431","3.1","3.8","0.8","0.2","3.4","3.6","2.2","1.4","0.8","1.5","2.8","13.2","6",2004
"88","Fred Jones","SG","24","IND","14","0","18.8","1.8","3.6","0.49","0.8","1.6","0.5","1","2.1","0.483","0.598","0.4","0.5","0.714","0.2","2.1","2.4","1.1","0.5","0.5","0.6","2.2","4.7","10",2004
"89","Jumaine Jones","SG","24","BOS","2","0","14","1","3","0.333","0","1","0","1","2","0.5","0.333","0","0","0","0.5","2","2.5","1","0","0","0","2","2","0",2004
"90","Jason Kidd*","PG","30","NJN","11","11","43.1","3.9","11.7","0.333","0.9","4.4","0.208","3","7.4","0.407","0.372","3.9","4.8","0.811","1.5","5.2","6.6","9","2.3","0.5","3.9","1.4","12.6","7",2004
"91","Kerry Kittles","SG","29","NJN","11","11","37.7","5.5","12.2","0.448","1.5","4.7","0.327","3.9","7.5","0.524","0.511","1.9","3.1","0.618","0.9","3.4","4.3","2.1","2","0.9","1","2.5","14.4","7",2004
"92","Brevin Knight","PG","28","MIL","5","0","20.2","1.2","4.6","0.261","0","0","0","1.2","4.6","0.261","0.261","1.8","2.2","0.818","0.6","1.6","2.2","3.4","2.8","0.2","1.4","2.4","4.2","1",2004
"93","Toni Kukoc","PF","35","MIL","5","0","21","3.4","6.8","0.5","0.8","2.4","0.333","2.6","4.4","0.591","0.559","0.8","1.6","0.5","0.8","2","2.8","0.8","0.6","0.4","1.2","2.2","8.4","1",2004
"94","Voshon Lenard","SG","30","DEN","5","5","32.2","6.4","15","0.427","2.2","4.8","0.458","4.2","10.2","0.412","0.5","2","2.8","0.714","0.8","1.8","2.6","2.4","0.8","0","1.8","2.6","17","1",2004
"95","George Lynch","SF","33","NOH","7","7","21","3.6","8.1","0.439","0.4","1.7","0.25","3.1","6.4","0.489","0.465","0.7","1.1","0.625","1.9","3.4","5.3","1.7","0.4","0.4","1","2.1","8.3","3",2004
"96","Mark Madsen","C","28","MIN","17","0","13.1","1","1.9","0.531","0","0","0","1","1.9","0.531","0.531","0.8","1.7","0.448","1.6","1.8","3.4","0.1","0.3","0.2","0.4","2.5","2.8","10",2004
"97","Jamaal Magloire","C","25","NOH","7","7","34.1","4","9.6","0.418","0","0.1","0","4","9.4","0.424","0.418","3","4","0.75","2.3","6.9","9.1","0.7","0.4","1","1.6","3.1","11","3",2004
"98","Karl Malone*","PF","40","LAL","21","21","38","4.7","10.4","0.45","0","0","0","4.7","10.3","0.452","0.45","2.2","3.5","0.63","1.8","7","8.8","3.4","1.1","0.1","2.2","3.1","11.5","13",2004
"99","Stephon Marbury","PG","26","NYK","4","4","43.5","7.8","20.8","0.373","1.5","5","0.3","6.3","15.8","0.397","0.41","4.3","6.3","0.68","1.3","3","4.3","6.5","1.8","0","3.5","2.3","21.3","0",2004
"100","Darrick Martin","PG","32","MIN","16","3","11.4","0.9","3.2","0.275","0.4","1.3","0.3","0.5","1.9","0.258","0.333","1","1.3","0.8","0.3","0.6","0.9","1.4","0.3","0","0.5","1.1","3.1","10",2004
"101","Kenyon Martin","PF","26","NJN","11","11","37.2","7.4","13.8","0.533","0","0.4","0","7.4","13.5","0.547","0.533","4.4","5.8","0.75","2.3","8.7","11","1.1","1.2","1.3","2.9","4.5","19.1","7",2004
"102","Desmond Mason","SF","26","MIL","5","5","39.6","5","14.8","0.338","0","0.4","0","5","14.4","0.347","0.338","4.4","5.2","0.846","0.8","4","4.8","2.4","0.8","0.4","2.4","3.2","14.4","1",2004
"103","Walter McCarty","PF","29","BOS","4","4","31.8","2.8","5.8","0.478","1.5","3.8","0.4","1.3","2","0.625","0.609","0","0","0","0.8","4.5","5.3","2","0.5","0.5","1","1.8","7","0",2004
"104","Stanislav Medvedenko","PF","24","LAL","21","1","11.3","1.6","3.6","0.44","0","0","0","1.6","3.6","0.44","0.44","0.8","1","0.81","1.1","1.4","2.5","0.5","0.2","0.2","0.2","2.4","4","13",2004
"106","Chris Mihm","C","24","BOS","4","0","16.3","1.8","5.5","0.318","0","0","0","1.8","5.5","0.318","0.318","1.5","2.5","0.6","2","2.5","4.5","0","1","1","0.8","3","5","0",2004
"107","Darko Milicic","C","18","DET","8","0","1.8","0","0.5","0","0","0","0","0","0.5","0","0","0.1","0.5","0.25","0.1","0.3","0.4","0.1","0.1","0","0.4","0.1","0.1","16",2004
"108","Andre Miller","PG","27","DEN","5","5","34.8","6.8","14.4","0.472","0","0.4","0","6.8","14","0.486","0.472","1.8","2.2","0.818","3","1.6","4.6","3.2","1.6","0","2","3.2","15.4","1",2004
"109","Brad Miller","PF","27","SAC","12","0","30.5","4","7.6","0.527","0.1","0.6","0.143","3.9","7","0.56","0.533","2.4","4","0.604","2.5","6.2","8.7","3.2","0.8","0.9","1.7","3.8","10.5","7",2004
"110","Mike Miller","SF","23","MEM","4","4","24.5","3","8.5","0.353","1.3","3.3","0.385","1.8","5.3","0.333","0.426","0.3","0.8","0.333","0","3","3","0.8","1.3","0","1.3","1","7.5","0",2004
"111","Oliver Miller","C","33","MIN","8","0","3.9","0.1","0.5","0.25","0","0","0","0.1","0.5","0.25","0.25","0.1","0.3","0.5","0","0.6","0.6","0.1","0","0.4","0.4","1.6","0.4","10",2004
"112","Reggie Miller*","SG","38","IND","16","16","28.4","2.8","7","0.402","1.5","4","0.375","1.3","3","0.438","0.509","2.9","3.2","0.922","0.2","2.1","2.3","2.8","1.1","0.2","1.8","1.4","10.1","10",2004
"113","Yao Ming*","C","23","HOU","5","5","37","6.2","13.6","0.456","0","0","0","6.2","13.6","0.456","0.456","2.6","3.4","0.765","2.2","5.2","7.4","1.8","0.4","1.4","2.6","4","15","1",2004
"114","Cuttino Mobley","SG","28","HOU","5","5","42","5.8","15","0.387","1.2","4.2","0.286","4.6","10.8","0.426","0.427","1.6","2","0.8","1","3.8","4.8","2.8","0.6","0.6","3.6","2.8","14.4","1",2004
"115","Nazr Mohammed","C","26","NYK","4","4","24.3","3.8","7.5","0.5","0","0","0","3.8","7.5","0.5","0.5","2.8","4","0.688","2.5","3.3","5.8","0.3","1.5","0.8","1.8","4.5","10.3","0",2004
"116","Dikembe Mutombo*","C","37","NYK","3","0","12.7","0.7","2","0.333","0","0","0","0.7","2","0.333","0.333","1","1","1","1.3","2","3.3","0","0.3","1.3","1","2","2.3","0",2004
"117","Boštjan Nachbar","SF","23","HOU","5","0","8.2","0.8","1.8","0.444","0.2","0.6","0.333","0.6","1.2","0.5","0.5","1","1","1","0.2","1","1.2","0.4","0.2","0","0.4","1.8","2.8","1",2004
"118","Eduardo Nájera","SF","27","DAL","5","0","11.4","1","2.2","0.455","0","0","0","1","2.2","0.455","0.455","0.4","0.4","1","2","1.4","3.4","0.6","0.6","0.4","0.4","2.4","2.4","1",2004
"119","Steve Nash*","PG","29","DAL","5","5","39.4","5.4","14","0.386","1.2","3.2","0.375","4.2","10.8","0.389","0.429","1.6","1.8","0.889","1.2","4","5.2","9","0.8","0","2.4","2.8","13.6","1",2004
"120","Rasho Nesterovic","C","27","SAS","10","10","26.1","2.9","6.7","0.433","0","0.1","0","2.9","6.6","0.439","0.433","0.1","0.6","0.167","2.1","3.4","5.5","1","0.3","1.1","0.8","3.8","5.9","6",2004
"121","Dirk Nowitzki","C","25","DAL","5","5","42.4","9","20","0.45","1.4","3","0.467","7.6","17","0.447","0.485","7.2","8.4","0.857","2.6","9.2","11.8","1.4","1.4","2.6","1.2","3.2","26.6","1",2004
"122","Jermaine O'Neal","PF","25","IND","16","16","37.8","7.2","17","0.423","0","0.3","0","7.2","16.8","0.429","0.423","4.8","6.9","0.7","1.8","7.3","9.1","1.2","0.5","2.3","1.8","3.3","19.2","10",2004
"123","Shaquille O'Neal*","C","31","LAL","22","22","41.7","8.3","14","0.593","0","0","0","8.3","14","0.593","0.593","5","11.5","0.429","4.1","9.1","13.2","2.5","0.3","2.8","2.5","4.1","21.5","13",2004
"124","Lamar Odom","PF","24","MIA","13","13","39.4","6.2","14","0.445","0.6","2","0.308","5.6","12","0.468","0.467","3.8","5.5","0.681","2.5","5.8","8.3","2.8","1.2","0.8","3.2","4.5","16.8","6",2004
"125","Mehmet Okur","PF","24","DET","22","0","11.5","1.4","3","0.47","0.1","0.2","0.4","1.3","2.8","0.475","0.485","0.8","1.2","0.692","0.7","2","2.8","0.4","0.2","0.4","0.7","0.9","3.7","16",2004
"127","Michael Olowokandi","C","28","MIN","15","2","14.9","0.8","2.5","0.324","0","0.1","0","0.8","2.4","0.333","0.324","0.5","0.5","0.875","1.1","2.4","3.5","0.1","0.1","0.7","1.1","3.3","2.1","10",2004
"128","Bo Outlaw","PF","32","MEM","4","0","15.3","0","1.8","0","0","0","0","0","1.8","0","0","0.5","1","0.5","0.3","0.8","1","1.5","0.5","0.5","0.8","2.3","0.5","0",2004
"129","Scott Padgett","PF","27","HOU","4","0","3.5","0.5","1.3","0.4","0.3","0.8","0.333","0.3","0.5","0.5","0.5","0","0","0","0.3","0.5","0.8","0","0.3","0.3","0.3","0.3","1.3","1",2004
"130","Tony Parker","PG","21","SAS","10","10","38.6","7.2","16.8","0.429","1.7","4.3","0.395","5.5","12.5","0.44","0.479","2.3","3.5","0.657","0.5","1.6","2.1","7","1.3","0.1","3.1","1.5","18.4","6",2004
