"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"14","Archie Clark","PG","30","BAL","6","0","45.2","9.2","21","0.437","0","0","0","9.2","21","0.437","0.437","8.3","9.8","0.847","0","0","4","7.8","0","0","0","2.5","26.7","2",1972
"15","Jim Cleamons","PG","22","LAL","6","0","2.8","0.7","1.2","0.571","0","0","0","0.7","1.2","0.571","0.571","0","0","0","0","0","0.7","0.7","0","0","0","0.5","1.3","12",1972
"16","Dave Cowens*","C","23","BOS","11","0","40.1","6.5","14.2","0.455","0","0","0","6.5","14.2","0.455","0.455","2.5","4.3","0.596","0","0","13.8","3","0","0","0","4.5","15.5","5",1972
"17","Bob Dandridge","SF","24","MIL","11","0","40.1","9.1","18.4","0.495","0","0","0","9.1","18.4","0.495","0.495","3.4","4.5","0.74","0","0","8.8","1.9","0","0","0","4.3","21.5","6",1972
"18","Dave DeBusschere*","PF","31","NYK","16","0","38.5","6.8","15.1","0.45","0","0","0","6.8","15.1","0.45","0.45","3","4","0.75","0","0","12.1","2.3","0","0","0","3.2","16.6","9",1972
"19","Jackie Dinkins","SF","22","CHI","1","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0",1972
"20","Terry Driscoll","PF","24","BAL","1","0","2","1","1","1","0","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","3","2",1972
"22","Joe Ellis","SF","27","GSW","5","0","22.6","4.2","12.6","0.333","0","0","0","4.2","12.6","0.333","0.333","2.4","3.4","0.706","0","0","4.2","0.8","0","0","0","1.8","10.8","1",1972
"23","Leroy Ellis","C","31","LAL","13","0","10.3","1.5","3.2","0.463","0","0","0","1.5","3.2","0.463","0.463","0.1","0.3","0.25","0","0","3.2","0.8","0","0","0","0.7","3","12",1972
"24","Hank Finkel","C","29","BOS","8","0","8.5","1.3","2.8","0.455","0","0","0","1.3","2.8","0.455","0.455","0","0","0","0","0","3","0.4","0","0","0","1.4","2.5","5",1972
"25","Walt Frazier*","PG","26","NYK","16","0","44","9.3","17.3","0.536","0","0","0","9.3","17.3","0.536","0.536","5.8","7.8","0.736","0","0","7","6.1","0","0","0","3","24.3","9",1972
"26","Herm Gilliam","PG","25","ATL","6","0","28.8","4.7","11.8","0.394","0","0","0","4.7","11.8","0.394","0.394","1.7","1.8","0.909","0","0","5","5.5","0","0","0","2.5","11","2",1972
"27","Clarence Glover","PF","24","BOS","3","0","3.3","0.7","2","0.333","0","0","0","0.7","2","0.333","0.333","0.7","0.7","1","0","0","1","0","0","0","0","0.3","2","5",1972
"28","Gail Goodrich*","SG","28","LAL","15","0","38.3","8.7","19.5","0.445","0","0","0","8.7","19.5","0.445","0.445","6.5","7.2","0.898","0","0","2.5","3.3","0","0","0","3.3","23.8","12",1972
"29","Happy Hairston","PF","29","LAL","15","0","38.5","4.9","11.2","0.44","0","0","0","4.9","11.2","0.44","0.44","3.6","4.5","0.794","0","0","13.1","2.1","0","0","0","2.9","13.5","12",1972
"30","Jeff Halliburton","SG","22","ATL","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",1972
"31","John Havlicek*","SF","31","BOS","11","0","47","9.8","21.4","0.46","0","0","0","9.8","21.4","0.46","0.46","7.7","9","0.859","0","0","8.4","6.4","0","0","0","3.2","27.4","5",1972
"32","Lou Hudson","SG","27","ATL","6","0","44.3","10.5","23.2","0.453","0","0","0","10.5","23.2","0.453","0.453","4","4.8","0.828","0","0","5.5","3.5","0","0","0","2.2","25","2",1972
"33","Phil Jackson*","PF","26","NYK","16","0","20","3.6","7.5","0.475","0","0","0","3.6","7.5","0.475","0.475","2.6","3.6","0.737","0","0","5.1","0.9","0","0","0","3.2","9.8","9",1972
"34","Gus Johnson*","PF","33","BAL","5","0","15.4","1.8","6","0.3","0","0","0","1.8","6","0.3","0.3","0.4","0.4","1","0","0","5","0.6","0","0","0","3.4","4","2",1972
"35","Nick Jones","SG","26","GSW","2","0","3.5","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","1","1","1","0","0","0","1","0","0","0","0","2","1",1972
"36","Wali Jones","PG","29","MIL","9","0","22.2","4","9.1","0.439","0","0","0","4","9.1","0.439","0.439","2","2.3","0.857","0","0","2","2.2","0","0","0","3","10","6",1972
"37","Toby Kimball","PF","29","MIL","7","0","5.1","0.7","1.7","0.417","0","0","0","0.7","1.7","0.417","0.417","0.3","0.3","1","0","0","0.9","0.3","0","0","0","0.4","1.7","6",1972
"38","Jim King","SG","30","CHI","4","0","14","2.8","6","0.458","0","0","0","2.8","6","0.458","0.458","1","1","1","0","0","1.5","1.3","0","0","0","2.8","6.5","0",1972
"39","Steve Kuberski","PF","24","BOS","11","0","19.8","4.4","7.9","0.552","0","0","0","4.4","7.9","0.552","0.552","2.9","3.5","0.842","0","0","5.7","0.3","0","0","0","2.1","11.6","5",1972
"40","Clyde Lee","PF","27","GSW","5","0","35","1.6","5.6","0.286","0","0","0","1.6","5.6","0.286","0.286","1.6","2.4","0.667","0","0","12.8","1.4","0","0","0","2.8","4.8","1",1972
"41","Bob Love","PF","29","CHI","4","0","43.3","8","22.3","0.36","0","0","0","8","22.3","0.36","0.36","2.8","3.3","0.846","0","0","6.8","1.8","0","0","0","4.3","18.8","0",1972
"43","Stan Love","PF","22","BAL","4","0","3.5","0.3","1","0.25","0","0","0","0.3","1","0.25","0.25","0","0","0","0","0","1.5","0.3","0","0","0","0.8","0.5","2",1972
"44","Charlie Lowery","PG","22","MIL","7","0","3.7","0.3","1.1","0.25","0","0","0","0.3","1.1","0.25","0.25","0.3","0.4","0.667","0","0","0.4","0.1","0","0","0","0.6","0.9","6",1972
"45","Jerry Lucas*","C","31","NYK","16","0","46.1","7.4","14.9","0.5","0","0","0","7.4","14.9","0.5","0.5","3.7","4.4","0.831","0","0","10.8","5.3","0","0","0","3.1","18.6","9",1972
"46","Pete Maravich*","SG","24","ATL","6","0","36.5","9","20.2","0.446","0","0","0","9","20.2","0.446","0.446","9.7","11.8","0.817","0","0","5.3","4.7","0","0","0","4","27.7","2",1972
"47","Jack Marin","SF","27","BAL","6","0","38.2","5.2","13","0.397","0","0","0","5.2","13","0.397","0.397","6.8","7.8","0.872","0","0","6","2","0","0","0","3.7","17.2","2",1972
"48","Eddie Mast","PF","23","NYK","9","0","2.6","0.4","0.8","0.571","0","0","0","0.4","0.8","0.571","0.571","0.1","0.6","0.2","0","0","0.8","0.1","0","0","0","0.4","1","9",1972
"49","Don May","SF","26","ATL","3","0","10.3","1","3","0.333","0","0","0","1","3","0.333","0.333","2","2.7","0.75","0","0","2.7","0.3","0","0","0","1","4","2",1972
"50","Jon McGlocklin","SG","28","MIL","5","0","20.6","3","7","0.429","0","0","0","3","7","0.429","0.429","1","1.2","0.833","0","0","0.6","1.2","0","0","0","2.2","7","6",1972
"51","Jim McMillian","SF","23","LAL","15","0","41.6","7.5","16.9","0.447","0","0","0","7.5","16.9","0.447","0.447","4","4.7","0.857","0","0","5.7","1.5","0","0","0","2.9","19.1","12",1972
"52","Dean Meminger","SG","23","NYK","16","0","17.3","1.5","3.6","0.421","0","0","0","1.5","3.6","0.421","0.421","1.1","1.7","0.63","0","0","2.7","1.3","0","0","0","2.3","4.1","9",1972
"53","Eddie Miles","SG","31","NYK","9","0","1.9","0","0.7","0","0","0","0","0","0.7","0","0","0.4","0.6","0.8","0","0","0.9","0.1","0","0","0","0.2","0.4","9",1972
"54","Earl Monroe*","SG","27","NYK","16","0","26.8","4.8","11.6","0.411","0","0","0","4.8","11.6","0.411","0.411","2.8","3.6","0.789","0","0","2.8","2.9","0","0","0","2.6","12.3","9",1972
"55","Rex Morgan","SG","23","BOS","4","0","2.5","0.3","1.8","0.143","0","0","0","0.3","1.8","0.143","0.143","0.3","0.8","0.333","0","0","1.3","0","0","0","0","1.5","0.8","5",1972
"56","Jeff Mullins","SG","29","GSW","5","0","40.6","6.2","14.4","0.431","0","0","0","6.2","14.4","0.431","0.431","2.4","2.6","0.923","0","0","4.8","5.8","0","0","0","2.2","14.8","1",1972
"57","Dorie Murrey","PF","28","BAL","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",1972
"58","Barry Nelson","C","22","MIL","2","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0.5","0","6",1972
"59","Don Nelson*","PF","31","BOS","11","0","28","4.7","9","0.525","0","0","0","4.7","9","0.525","0.525","3.7","4.4","0.854","0","0","5.5","1.9","0","0","0","2.7","13.2","5",1972
"60","Charlie Paulk","PF","25","NYK","7","0","1.9","0.4","1.4","0.3","0","0","0","0.4","1.4","0.3","0.3","0","0","0","0","0","0.7","0","0","0","0","0.7","0.9","9",1972
"61","Tom Payne","C","21","ATL","1","0","5","1","1","1","0","0","0","1","1","1","1","2","5","0.4","0","0","4","0","0","0","0","1","4","2",1972
"62","Curtis Perry","C","23","MIL","11","0","36.1","3.9","8.3","0.473","0","0","0","3.9","8.3","0.473","0.473","1.6","2.1","0.783","0","0","12.8","1.3","0","0","0","4.1","9.5","6",1972
"64","Howard Porter","SF","23","CHI","4","0","7.8","2.3","5.3","0.429","0","0","0","2.3","5.3","0.429","0.429","0.3","0.3","1","0","0","2.8","0.8","0","0","0","0.8","4.8","0",1972
"65","Bob Portman","SG","24","GSW","3","0","7.3","0.7","4","0.167","0","0","0","0.7","4","0.167","0.167","0.3","0.3","1","0","0","1.7","0","0","0","0","1.7","1.7","1",1972
"66","Luther Rackley","C","25","NYK","11","0","2.6","0.2","1.3","0.143","0","0","0","0.2","1.3","0.143","0.143","0.4","0.4","1","0","0","0.6","0.1","0","0","0","0.6","0.7","9",1972
"67","Clifford Ray","C","23","CHI","4","0","40.3","6.8","12.8","0.529","0","0","0","6.8","12.8","0.529","0.529","1.8","2.3","0.778","0","0","16.5","4","0","0","0","3.8","15.3","0",1972
"68","Pat Riley*","SG","26","LAL","15","0","16.3","2.2","6.6","0.333","0","0","0","2.2","6.6","0.333","0.333","0.8","1.1","0.75","0","0","1.9","0.9","0","0","0","2.5","5.2","12",1972
"69","Rich Rinaldi","SG","22","BAL","3","0","2","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0","0","0","0","0","0","0.3","0","0","0","1","0.7","2",1972
"70","Mike Riordan","SF","26","BAL","6","0","26.8","5.5","9.5","0.579","0","0","0","5.5","9.5","0.579","0.579","2.8","3.5","0.81","0","0","2.5","1.8","0","0","0","3","13.8","2",1972
"71","Oscar Robertson*","PG","33","MIL","11","0","34.5","5.2","12.7","0.407","0","0","0","5.2","12.7","0.407","0.407","2.7","3.3","0.833","0","0","5.8","7.5","0","0","0","2.6","13.1","6",1972
"72","Flynn Robinson","SG","30","LAL","7","0","10.3","2.7","5.9","0.463","0","0","0","2.7","5.9","0.463","0.463","1","1.4","0.7","0","0","1.9","0.7","0","0","0","1.9","6.4","12",1972
"73","Cazzie Russell","SF","27","GSW","5","0","32.2","6.2","12.6","0.492","0","0","0","6.2","12.6","0.492","0.492","1.8","2.4","0.75","0","0","4.4","1.8","0","0","0","2.6","14.2","1",1972
"74","Tom Sanders*","SF","33","BOS","11","0","16.9","1.5","4.8","0.321","0","0","0","1.5","4.8","0.321","0.321","1.2","1.9","0.619","0","0","2.4","0.9","0","0","0","3.3","4.3","5",1972
"75","Jerry Sloan*","SG","29","CHI","4","0","42.5","6.5","16","0.406","0","0","0","6.5","16","0.406","0.406","2.8","4.8","0.579","0","0","8.8","2.5","0","0","0","4.5","15.8","0",1972
"76","Garfield Smith","PF","26","BOS","4","0","1.5","0.3","1.3","0.2","0","0","0","0.3","1.3","0.2","0.2","0","0.8","0","0","0","0.3","0","0","0","0","0.3","0.5","5",1972
"77","Dave Stallworth","SF","30","BAL","6","0","17.5","2","4.7","0.429","0","0","0","2","4.7","0.429","0.429","1.5","2.2","0.692","0","0","2.5","0.8","0","0","0","2.3","5.5","2",1972
"78","Nate Thurmond*","C","30","GSW","5","0","46","10.6","24.4","0.434","0","0","0","10.6","24.4","0.434","0.434","4.2","5.6","0.75","0","0","17.8","5.2","0","0","0","2.4","25.4","1",1972
"79","George Trapp","PF","23","ATL","6","0","11","3.2","7.3","0.432","0","0","0","3.2","7.3","0.432","0.432","0.5","1.3","0.375","0","0","3","0.8","0","0","0","2.2","6.8","2",1972
"80","John Trapp","SF","26","LAL","10","0","7.1","0.8","3.3","0.242","0","0","0","0.8","3.3","0.242","0.242","0.4","0.7","0.571","0","0","1.6","0.5","0","0","0","0.9","2","12",1972
"81","John Tresvant","PF","32","BAL","6","0","30","3.3","8","0.417","0","0","0","3.3","8","0.417","0.417","1.2","1.8","0.636","0","0","9.7","1","0","0","0","3.8","7.8","2",1972
"82","Bill Turner","PF","27","GSW","3","0","3","0.7","0.7","1","0","0","0","0.7","0.7","1","1","0","0","0","0","0","1","0","0","0","0","0","1.3","1",1972
"83","Wes Unseld*","C","25","BAL","6","0","44.3","5.3","10.8","0.492","0","0","0","5.3","10.8","0.492","0.492","1.7","3.2","0.526","0","0","12.5","4.2","0","0","0","3.7","12.3","2",1972
"85","Norm Van Lier","PG","24","CHI","4","0","36","5.5","13.3","0.415","0","0","0","5.5","13.3","0.415","0.415","3","3.5","0.857","0","0","6.3","8.3","0","0","0","3.8","14","0",1972
"86","Chet Walker*","SF","31","CHI","4","0","24.3","4","9.5","0.421","0","0","0","4","9.5","0.421","0.421","3.3","4","0.813","0","0","3.5","1","0","0","0","1.8","11.3","0",1972
"87","Jim Washington","PF","28","ATL","6","0","34.8","4.7","9.7","0.483","0","0","0","4.7","9.7","0.483","0.483","1.5","2.7","0.563","0","0","8","1.7","0","0","0","3.3","10.8","2",1972
"88","Bob Weiss","PG","29","CHI","4","0","29.8","6","12.3","0.49","0","0","0","6","12.3","0.49","0.49","1.8","2","0.875","0","0","3.3","3","0","0","0","3.8","13.8","0",1972
"89","Jerry West*","PG","33","LAL","15","0","40.5","8.5","22.7","0.376","0","0","0","8.5","22.7","0.376","0.376","5.9","7.1","0.83","0","0","4.9","8.9","0","0","0","2.6","22.9","12",1972
"90","Jo Jo White*","PG","25","BOS","11","0","39.3","9.9","20","0.495","0","0","0","9.9","20","0.495","0.495","3.6","4.4","0.833","0","0","5.4","5.3","0","0","0","2.8","23.5","5",1972
"91","Art Williams","PG","32","BOS","11","0","15.7","2.3","5.8","0.391","0","0","0","2.3","5.8","0.391","0.391","1.4","1.8","0.75","0","0","2.5","3","0","0","0","2.7","5.9","5",1972
"92","Ron Williams","PG","27","GSW","5","0","16.6","1.8","6.2","0.29","0","0","0","1.8","6.2","0.29","0.29","2.8","3","0.933","0","0","1.6","2","0","0","0","2.4","6.4","1",1972
