"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"30","Antoine Carr","PF","32","SAS","3","0","12.3","1.7","3.7","0.455","0","0","0","1.7","3.7","0.455","0.455","2.7","3","0.889","0.3","0","0.3","1","0.3","0.7","0","2.3","6","1",1994
"31","Bill Cartwright","C","36","CHI","9","8","21","1.6","4.8","0.326","0","0","0","1.6","4.8","0.326","0.326","1.4","1.8","0.813","2.1","2.8","4.9","1.2","0.3","0.2","0.7","2.9","4.6","6",1994
"32","Sam Cassell","PG","24","HOU","22","0","21.7","2.9","7.3","0.394","0.8","2","0.378","2.1","5.2","0.4","0.447","2.9","3.4","0.865","0.9","1.8","2.7","4.2","1","0.2","2.1","2.8","9.4","15",1994
"33","Cedric Ceballos","SF","24","PHO","10","8","21.2","4.3","9.3","0.462","0","0.2","0","4.3","9.1","0.473","0.462","1.5","1.8","0.833","1.6","2.8","4.4","0.8","0.8","0.2","1.1","0.9","10.1","6",1994
"34","Tom Chambers","PF","34","UTA","16","0","20.3","2.2","6.1","0.361","0","0.4","0","2.2","5.6","0.389","0.361","1.4","1.8","0.793","1","1.8","2.8","0.8","0.3","0.6","0.5","3.1","5.8","8",1994
"35","Derrick Coleman","PF","26","NJN","4","4","43.3","6.8","17","0.397","1.3","2.3","0.556","5.5","14.8","0.373","0.434","9.8","12.5","0.78","4.8","9.5","14.3","2.5","0.5","1.3","4.5","3","24.5","1",1994
"36","Bimbo Coles","PG","25","MIA","5","0","28","5","9.4","0.532","0.2","0.8","0.25","4.8","8.6","0.558","0.543","3.6","4.6","0.783","0.4","2.4","2.8","3.4","1.4","0.2","2.2","3","13.8","2",1994
"37","Lester Conner","PG","34","IND","6","0","3.7","0.3","0.8","0.4","0","0","0","0.3","0.8","0.4","0.4","0.3","0.3","1","0.2","0.5","0.7","0","0.2","0","0","0.3","1","10",1994
"38","Tyrone Corbin","SF","31","UTA","16","11","25.8","2.6","6.6","0.387","0.3","0.8","0.333","2.3","5.9","0.394","0.406","0.9","0.9","0.933","1.6","3.4","4.9","0.9","1.3","0.2","0.7","1.9","6.3","8",1994
"39","John Crotty","PG","24","UTA","8","0","4.8","0.5","1.4","0.364","0.3","0.3","1","0.3","1.1","0.222","0.455","0.3","0.3","1","0","0.4","0.4","1.1","0.1","0","0.1","0.8","1.5","8",1994
"40","Terry Cummings","PF","32","SAS","4","1","18","2.8","5.5","0.5","0","0","0","2.8","5.5","0.5","0.5","2.5","3","0.833","2.5","3.8","6.3","0.5","1.3","0.8","1","2.5","8","1",1994
"41","Earl Cureton","PF","36","HOU","10","0","10","0.8","1","0.8","0","0","0","0.8","1","0.8","0.8","0.2","0.2","1","0.6","2.3","2.9","0.2","0.1","0.2","0.3","2","1.8","15",1994
"43","Lloyd Daniels","SG","26","SAS","4","0","16.5","2","5","0.4","1","2","0.5","1","3","0.333","0.5","0.5","0.5","1","0.5","1.8","2.3","0.8","0","0.3","0.5","1","5.5","1",1994
"44","Antonio Davis","PF","25","IND","16","0","25.1","3","5.6","0.539","0.1","0.1","1","2.9","5.5","0.534","0.545","2.4","4.3","0.559","2.3","4.3","6.6","0.4","0.7","1.1","1.4","2.9","8.4","10",1994
"45","Dale Davis","PF","24","IND","16","16","36.1","3.5","6.6","0.528","0","0.1","0","3.5","6.6","0.533","0.528","0.7","2.3","0.306","3.9","6","9.9","0.7","1.1","1.1","1.9","3.3","7.7","10",1994
"46","Hubert Davis","SG","23","NYK","23","7","17.2","1.9","5.3","0.364","0.4","1.5","0.286","1.5","3.7","0.395","0.405","1","1.4","0.719","0.2","0.7","0.9","1.1","0.2","0.1","1","1.9","5.3","14",1994
"47","Vinny Del Negro","SG","27","SAS","4","4","23.3","3","6.8","0.444","0.5","1","0.5","2.5","5.8","0.435","0.481","0.8","1.3","0.6","0.3","1.5","1.8","4.5","0.3","0","1.5","1.5","7.3","1",1994
"48","Bison Dele","C","24","DEN","12","0","24.1","3.5","6.3","0.553","0","0","0","3.5","6.3","0.553","0.553","2.3","3.4","0.659","2.8","4.7","7.4","0.9","0.3","0.9","1.4","3","9.3","6",1994
"49","Clyde Drexler*","SG","31","POR","4","4","39.3","7.8","18.3","0.425","0.8","3.3","0.231","7","15","0.467","0.445","4.8","5.8","0.826","2.5","7.8","10.3","5.5","2","0.5","2.3","1.8","21","1",1994
"50","Chris Dudley","C","28","POR","4","2","20.3","1","2.5","0.4","0","0","0","1","2.5","0.4","0.4","0.3","0.5","0.5","1.3","2.5","3.8","0","1.5","0","0.3","4","2.3","1",1994
"51","Doug Edwards","PF","23","ATL","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5",1994
"52","Kevin Edwards","SG","28","NJN","4","4","37","4.5","12.5","0.36","0","0.5","0","4.5","12","0.375","0.36","3.3","3.5","0.929","2","2","4","2.3","1.3","0.3","2.3","2.3","12.3","1",1994
"53","Craig Ehlo","SG","32","ATL","11","0","28.8","4.5","10.7","0.424","0.7","2.1","0.348","3.8","8.6","0.442","0.458","1.5","2.2","0.708","1","1.7","2.7","3.6","1","0","1.2","2.9","11.4","5",1994
"54","Mario Elie","SF","30","HOU","23","0","16.6","1.8","4.6","0.396","0.4","1.4","0.313","1.4","3.2","0.432","0.443","1.7","2","0.851","0.4","1.3","1.7","1.7","0.3","0.1","0.9","1.3","5.8","15",1994
"55","Dale Ellis","SF","33","SAS","4","4","28.5","4.3","10.8","0.395","1.3","4.3","0.294","3","6.5","0.462","0.453","0.8","1.3","0.6","0.8","1.8","2.5","0.3","0.8","0","1","1.5","10.5","1",1994
"56","LaPhonso Ellis","PF","23","DEN","12","12","36.3","5.7","11.8","0.479","0.3","0.5","0.5","5.4","11.3","0.478","0.489","3.2","4.5","0.704","2.3","5.8","8.1","2.2","0.8","0.9","1.6","3.8","14.8","6",1994
"57","Jo Jo English","SG","23","CHI","7","0","8.3","0.7","1.7","0.417","0.1","0.6","0.25","0.6","1.1","0.5","0.458","0.4","0.9","0.5","0.1","0.3","0.4","0.3","0.1","0.1","0.1","0.6","2","6",1994
"58","Patrick Ewing*","C","31","NYK","25","25","41.3","8.4","19.2","0.437","0.2","0.4","0.364","8.2","18.8","0.438","0.441","4.9","6.5","0.755","3.5","8.2","11.7","2.6","1.3","3","3.3","3.8","21.9","14",1994
"59","Duane Ferrell","SF","28","ATL","11","0","17","2.3","5.7","0.397","0.1","0.4","0.25","2.2","5.4","0.407","0.405","2.5","3.3","0.75","2","0.8","2.8","1.5","0.5","0.3","0.5","2.2","7.1","5",1994
"60","Danny Ferry","PF","27","CLE","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",1994
"61","Vern Fleming","PG","31","IND","16","1","15.4","2.4","4.8","0.513","0","0.3","0","2.4","4.4","0.549","0.513","1.1","1.3","0.85","0.8","0.6","1.3","2.4","0.6","0.1","1.4","1.7","5.9","10",1994
"62","Sleepy Floyd","PG","33","SAS","4","0","9.3","0.5","2","0.25","0","0","0","0.5","2","0.25","0.25","0.5","1","0.5","0","0.3","0.3","0.3","0","0","1","0.8","1.5","1",1994
"64","Corey Gaines","SG","28","NYK","4","0","7","0","1","0","0","0.3","0","0","0.8","0","0","0","0","0","0","0.5","0.5","0.5","0","0","0","1","0","14",1994
"65","Chris Gatling","C","26","GSW","3","1","18","2.7","4.3","0.615","0","0","0","2.7","4.3","0.615","0.615","3.3","4.3","0.769","2.3","3.3","5.7","1.3","0.7","0.3","0.7","3.3","8.7","0",1994
"66","Matt Geiger","C","24","MIA","2","0","5.5","0","1","0","0","0","0","0","1","0","0","0.5","1","0.5","0","2","2","0","0","0","0","0.5","0.5","2",1994
"67","Kendall Gill","SG","25","SEA","5","5","30.6","5.2","12","0.433","0.4","1.8","0.222","4.8","10.2","0.471","0.45","2.6","4.2","0.619","1.4","3.4","4.8","2","1.2","0.2","1.2","2.4","13.4","2",1994
"68","Armen Gilliam","PF","29","NJN","4","0","28","3.8","8.5","0.441","0","0.3","0","3.8","8.3","0.455","0.441","3","4","0.75","0.3","6","6.3","0.3","0.5","1.8","0.8","1.8","10.5","1",1994
"69","Paul Graham","SG","26","ATL","1","0","2","1","2","0.5","0","1","0","1","1","1","0.5","0","0","0","0","0","0","0","0","0","0","0","2","5",1994
"70","Harvey Grant","SF","28","POR","4","1","19","4.3","8.3","0.515","0","0","0","4.3","8.3","0.515","0.515","0","0","0","1.3","1","2.3","0.8","0.3","0.5","0.3","0.5","8.5","1",1994
"71","Horace Grant","PF","28","CHI","10","10","39.3","6.5","12","0.542","0.1","0.1","1","6.4","11.9","0.538","0.546","3.1","4.2","0.738","3","4.4","7.4","2.6","1","1.8","1","2.3","16.2","6",1994
"72","Josh Grant","PF","26","GSW","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1994
"73","Jeff Grayer","SG","28","GSW","3","0","15.3","3.7","6.7","0.55","0","0","0","3.7","6.7","0.55","0.55","0.7","1","0.667","0.3","1.7","2","0.3","0.3","0.3","0.7","2.3","8","0",1994
"74","A.C. Green","PF","30","PHO","10","2","35","4","8.3","0.482","0.7","1.7","0.412","3.3","6.6","0.5","0.524","3.8","6.2","0.613","2.9","5.5","8.4","1.3","1","0.2","0.7","2.2","12.5","6",1994
"75","Jack Haley","PF","30","SAS","3","0","3.7","1.3","2.7","0.5","0","0","0","1.3","2.7","0.5","0.5","1.7","2","0.833","1","1.3","2.3","0.7","0","0","0","1","4.3","1",1994
"76","Tom Hammonds","PF","26","DEN","8","0","6.1","0.3","1.1","0.222","0","0","0","0.3","1.1","0.222","0.222","0.6","0.8","0.833","0.6","1","1.6","0.3","0","0","0.1","0.8","1.1","6",1994
"77","Anfernee Hardaway","PG","22","ORL","3","3","44.3","7.3","16.7","0.44","1.7","3.7","0.455","5.7","13","0.436","0.49","2.3","3.3","0.7","2.7","4","6.7","7","1.7","2","6.7","3.3","18.7","0",1994
"78","Derek Harper","PG","32","NYK","23","22","32.6","4.3","10","0.429","1.3","3.7","0.341","3","6.3","0.479","0.491","1.6","2.4","0.643","0.6","1.8","2.3","4.5","1.8","0","1.8","2.7","11.4","14",1994
"79","Skeeter Henry","SG","26","PHO","3","0","5.3","0.3","2","0.167","0","0.7","0","0.3","1.3","0.25","0.167","0","0","0","0.3","0.7","1","1","0","0","0.3","0.3","0.7","6",1994
"80","Carl Herrera","PF","27","HOU","16","0","15.5","1.9","3.6","0.534","0","0","0","1.9","3.6","0.534","0.534","0.8","1","0.813","0.9","1.9","2.8","0.2","0.3","0.2","0.4","2.3","4.7","15",1994
"81","Rod Higgins","SF","34","CLE","3","2","19","1.3","3.7","0.364","0.7","2.3","0.286","0.7","1.3","0.5","0.455","0.3","0.7","0.5","0.7","0.7","1.3","1.3","0.3","0.3","1","3.3","3.7","0",1994
"82","Tyrone Hill","PF","25","CLE","3","3","41","3.7","9","0.407","0","0","0","3.7","9","0.407","0.407","6.7","12.3","0.541","4.7","5.7","10.3","1.3","0.3","0.3","2.7","4.7","14","0",1994
"83","Jeff Hornacek","SG","30","UTA","16","16","34.9","5.3","11.2","0.475","0.9","2.1","0.441","4.4","9.1","0.483","0.517","3.9","4.3","0.912","0.7","1.8","2.4","4","1.5","0.4","1.8","2.8","15.4","8",1994
"85","Robert Horry","SF","23","HOU","23","23","33.8","4.3","9.8","0.434","1.5","3.9","0.382","2.8","6","0.467","0.509","1.7","2.2","0.765","1.8","4.3","6.1","3.6","1.5","0.9","1.2","3","11.7","15",1994
"86","Byron Houston","PF","24","GSW","3","2","15.3","2","2.7","0.75","0","0","0","2","2.7","0.75","0.75","1","1.7","0.6","0.7","1","1.7","1","0.3","0.7","0","3","5","0",1994
"87","Stephen Howard","SF","23","UTA","10","0","2.7","0.3","1.1","0.273","0","0","0","0.3","1.1","0.273","0.273","0.8","1.1","0.727","0.3","0.7","1","0","0","0","0.2","1.1","1.4","8",1994
"88","Jay Humphries","SG","31","UTA","16","0","22.3","2.9","6.8","0.426","0.4","1.4","0.318","2.4","5.4","0.453","0.458","1.2","1.8","0.679","0.5","1.8","2.3","2.4","0.8","0.1","1","2.8","7.4","8",1994
"89","Jaren Jackson","SG","26","POR","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1994
"90","Keith Jennings","PG","25","GSW","3","0","13","1.3","4.3","0.308","0.3","1.7","0.2","1","2.7","0.375","0.346","2","2.3","0.857","0.3","1.3","1.7","1.3","0.3","0","1.3","3.7","5","0",1994
"91","Chris Jent","SF","24","HOU","11","0","5.6","0.5","1.8","0.25","0.3","1.2","0.231","0.2","0.6","0.286","0.325","0","0","0","0.1","0.7","0.8","0.6","0.2","0","0.3","0.6","1.2","15",1994
"92","Avery Johnson","PG","28","GSW","3","0","13.7","3","5.7","0.529","0","0.3","0","3","5.3","0.563","0.529","0","0","0","0","1","1","3.3","1.3","0.3","1","0.7","6","0",1994
"93","Ervin Johnson","C","26","SEA","2","0","4","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","2","2","0","0","0","0.5","0.5","0","2",1994
"94","Frank Johnson","PG","35","PHO","7","0","6.6","0.1","1.7","0.083","0","0.3","0","0.1","1.4","0.1","0.083","0.1","0.3","0.5","0.3","0.3","0.6","0.7","0.3","0","0.4","0.9","0.4","6",1994
"95","Kevin Johnson","PG","27","PHO","10","10","42.7","9.7","21.2","0.458","0.3","1","0.3","9.4","20.2","0.465","0.465","6.9","8.1","0.852","1","2.5","3.5","9.6","1","0.1","3.4","2.3","26.6","6",1994
"96","Adam Keefe","PF","23","ATL","7","0","8.9","0.9","1.4","0.6","0","0","0","0.9","1.4","0.6","0.6","0.6","1.3","0.444","0.4","1.4","1.9","0.3","0.1","0.1","0.6","1.3","2.3","5",1994
"97","Shawn Kemp","PF","24","SEA","5","5","41.2","5.2","14","0.371","0","0","0","5.2","14","0.371","0.371","4.4","6.6","0.667","4","5.8","9.8","3.4","2","2.4","2.8","3.6","14.8","2",1994
"98","Tim Kempton","PF","30","CLE","3","1","29.7","3.3","8.3","0.4","0","0","0","3.3","8.3","0.4","0.4","2","2","1","3.3","2","5.3","2.7","1","0","1.3","3","8.7","0",1994
"99","Steve Kerr","PG","28","CHI","10","0","18.6","1.3","3.6","0.361","0.6","1.6","0.375","0.7","2","0.35","0.444","0.3","0.3","1","0.2","1.2","1.4","1","0.7","0","0.1","1.3","3.5","6",1994
"100","Jerome Kersey","SF","31","POR","3","0","12.7","1.7","5.3","0.313","0","0","0","1.7","5.3","0.313","0.313","0.3","1.7","0.2","1.7","1.3","3","0","0.3","0.3","0","1.7","3.7","1",1994
"101","Chris King","SF","24","SEA","2","0","3.5","0","0.5","0","0","0","0","0","0.5","0","0","0","1","0","0","0","0","0","0.5","0","0","0.5","0","2",1994
"102","Joe Kleine","C","32","PHO","8","0","10.1","1.5","3.5","0.429","0","0","0","1.5","3.5","0.429","0.429","0.5","0.8","0.667","0.6","1.5","2.1","0.4","0.1","0.5","0.3","1.9","3.5","6",1994
"103","Negele Knight","PG","26","SAS","4","0","27","3.3","10.3","0.317","0","0.8","0","3.3","9.5","0.342","0.317","2.8","3","0.917","0.8","0.8","1.5","3","0.8","0","1.8","2.3","9.3","1",1994
"104","Jon Koncak","C","30","ATL","11","11","17.7","2.5","6","0.409","0","0","0","2.5","6","0.409","0.409","0.4","0.9","0.4","0.5","2.3","2.7","1.2","0.5","1.1","0.5","2.9","5.3","5",1994
"106","Larry Krystkowiak","PF","29","ORL","3","3","30.7","2.3","6","0.389","0","0","0","2.3","6","0.389","0.389","1.3","1.3","1","2.3","6","8.3","3","1","0.7","0.7","3.3","6","0",1994
"107","Toni Kukoc","SF","25","CHI","10","0","19.4","3","6.7","0.448","0.8","1.9","0.421","2.2","4.8","0.458","0.507","2.5","3.4","0.735","1.1","2.9","4","3.6","0.5","0.3","1.7","1.5","9.3","6",1994
"108","Andrew Lang","C","27","ATL","11","0","21.3","2.6","5.7","0.46","0","0.1","0","2.6","5.6","0.468","0.46","1.5","2","0.773","1.4","2.9","4.3","0.5","0.5","1.8","1.4","3.2","6.8","5",1994
"109","Grant Long","PF","27","MIA","4","2","27.5","3.5","9","0.389","0","0","0","3.5","9","0.389","0.389","5.3","6.8","0.778","2.5","2","4.5","1.8","0.8","0.5","2.5","4","12.3","2",1994
"110","Luc Longley","C","25","CHI","10","2","17","2.5","5","0.5","0","0","0","2.5","5","0.5","0.5","1.3","1.8","0.722","1.3","3.2","4.5","1.8","0.6","0.8","2.1","3.8","6.3","6",1994
"111","Rick Mahorn","PF","35","NJN","3","0","6.3","0","0.3","0","0","0","0","0","0.3","0","0","0","0","0","0.3","1","1.3","0","0","0.3","0.3","2.3","0","1",1994
"112","Dan Majerle","SG","28","PHO","10","10","41","4.6","12.7","0.362","2","5.9","0.339","2.6","6.8","0.382","0.441","1.1","1.6","0.688","1.5","2.8","4.3","2.4","1.1","0.4","1","2.3","12.3","6",1994
"113","Karl Malone*","PF","30","UTA","16","16","43.9","9.9","21.1","0.467","0","0.3","0","9.9","20.9","0.473","0.467","7.4","10","0.738","3.3","9.1","12.4","3.4","1.4","0.8","2.1","3.7","27.1","8",1994
"114","Danny Manning","PF","27","ATL","11","11","38.7","7.6","15.6","0.488","0","0","0","7.6","15.6","0.488","0.488","4.7","6","0.788","2.5","4.5","7","3.4","1.4","0.8","2.4","3.5","20","5",1994
"115","Anthony Mason","PF","27","NYK","25","0","26.4","2.7","5.5","0.489","0","0","0","2.7","5.5","0.489","0.489","2.2","3.1","0.714","2.1","3.7","5.8","1.8","0.6","0.2","1.4","2.6","7.6","14",1994
"116","Vernon Maxwell","SG","28","HOU","23","23","38.3","5.1","13.7","0.376","2","6","0.326","3.2","7.7","0.415","0.447","1.6","2.3","0.685","0.5","3","3.5","4.2","0.9","0.1","2.1","2.4","13.8","15",1994
"117","Derrick McKey","SF","27","IND","16","16","36.7","3.6","8.9","0.408","0.5","1.5","0.333","3.1","7.4","0.424","0.437","1.9","2.9","0.66","2","4.1","6.1","4.2","1.6","0.6","2.5","3.7","9.7","10",1994
"118","Nate McMillan","PG","29","SEA","5","0","21.8","1.6","5","0.32","0.8","2.2","0.364","0.8","2.8","0.286","0.4","0.2","0.8","0.25","1.2","2","3.2","2","1.2","0.2","1","3.6","4.2","2",1994
"119","Darnell Mee","SG","22","DEN","3","0","10","1","2","0.5","0.3","1.3","0.25","0.7","0.7","1","0.583","0","0","0","0","0.7","0.7","0.7","1","0","1","1.3","2.3","6",1994
"120","Oliver Miller","C","23","PHO","10","4","14.6","1.6","2.7","0.593","0","0","0","1.6","2.7","0.593","0.593","0.3","0.7","0.429","1.4","3","4.4","1.3","0.6","1.2","1.3","2.2","3.5","6",1994
"121","Reggie Miller*","SG","28","IND","16","16","36","7.6","16.9","0.448","2.2","5.2","0.422","5.4","11.7","0.46","0.513","5.9","7","0.839","0.7","2.3","3","2.9","1.3","0.3","2","2.1","23.2","10",1994
"122","Chris Mills","SF","24","CLE","3","1","37.3","6.3","12.7","0.5","1.3","1.7","0.8","5","11","0.455","0.553","3","3.7","0.818","3.3","4.3","7.7","2.7","2.3","0.3","1.7","3","17","0",1994
"123","Harold Miner","SG","22","MIA","4","0","14.3","3","6.5","0.462","0","0","0","3","6.5","0.462","0.462","2","2.8","0.727","0.8","1.3","2","0.5","0.3","0","0.5","1","8","2",1994
"124","Sam Mitchell","PF","30","IND","15","0","6.6","0.6","1.7","0.346","0","0.1","0","0.6","1.7","0.36","0.346","0.2","0.3","0.75","0.3","0.8","1.1","0.3","0.1","0.1","0.3","1.5","1.4","10",1994
"125","Chris Morris","SF","28","NJN","4","3","24.5","3","10.8","0.279","0.8","5","0.15","2.3","5.8","0.391","0.314","2.5","2.5","1","2.8","2.8","5.5","1.8","1.3","1.3","1.5","3.5","9.3","1",1994
"127","Chris Mullin*","SF","30","GSW","3","3","45","10","17","0.588","2","4","0.5","8","13","0.615","0.647","3.3","3.7","0.909","1.3","3.3","4.7","3.7","0","1.7","2.3","1.3","25.3","0",1994
"128","Tracy Murray","SF","22","POR","2","0","5.5","1.5","3","0.5","0","0.5","0","1.5","2.5","0.6","0.5","0","0","0","1.5","0","1.5","0.5","0.5","0","0","1.5","3","1",1994
"129","Dikembe Mutombo*","C","27","DEN","12","12","42.6","4.2","9","0.463","0","0","0","4.2","9","0.463","0.463","4.9","8.2","0.602","3.3","8.7","12","1.8","0.7","5.8","2.5","3.5","13.3","6",1994
"130","Pete Myers","SG","30","CHI","10","10","23.5","2.9","5.6","0.518","0","0.4","0","2.9","5.2","0.558","0.518","1.2","2.1","0.571","1","0.9","1.9","2.8","0.8","0.4","1.7","2.1","7","6",1994
"131","Johnny Newman","SF","30","NJN","4","0","13.5","0.8","3.3","0.231","0.3","1","0.25","0.5","2.3","0.222","0.269","1.3","1.8","0.714","0.5","0.8","1.3","0.5","0.5","0.5","0.8","2.8","3","1",1994
"132","Shaquille O'Neal*","C","21","ORL","3","3","42","7.7","15","0.511","0","0","0","7.7","15","0.511","0.511","5.3","11.3","0.471","5.7","7.7","13.3","2.3","0.7","3","3.3","4.3","20.7","0",1994
"133","Charles Oakley","PF","30","NYK","25","25","39.7","5","10.5","0.477","0","0","0","5","10.5","0.477","0.477","3.2","4.1","0.775","4.6","7","11.7","2.4","1.4","0.2","2.6","3.5","13.2","14",1994
