"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"25","Bud Grant","F","23","MNL","6","0","0","0.7","1.8","0.364","0","0","0","0.7","1.8","0.364","0.364","0.5","0.5","1","0","0","0.8","0","0","0","0","2","1.8","3",1951
"26","Alex Groza","C","24","INO","3","0","0","12","24.3","0.493","0","0","0","12","24.3","0.493","0.493","8.3","11","0.758","0","0","14","0.7","0","0","0","4.7","32.3","1",1951
"27","Bruce Hale","G-F","32","INO","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1951
"28","Alex Hannum*","PF","27","SYR","7","0","0","2.4","5.6","0.436","0","0","0","2.4","5.6","0.436","0.436","1.1","1.4","0.8","0","0","6.7","2.4","0","0","0","5.3","6","4",1951
"29","Bob Harris","F-C","23","BOS","2","0","0","0.5","5","0.1","0","0","0","0.5","5","0.1","0.1","2.5","3.5","0.714","0","0","2","1","0","0","0","2","3.5","0",1951
"30","Bob Harrison","G","23","MNL","7","0","0","3.4","7.4","0.462","0","0","0","3.4","7.4","0.462","0.462","0.9","1.1","0.75","0","0","3.9","2.7","0","0","0","4.3","7.7","3",1951
"31","Kleggie Hermsen","C-F","27","BOS","2","0","0","0.5","3","0.167","0","0","0","0.5","3","0.167","0.167","0","0","0","0","0","1.5","0","0","0","0","3","1","0",1951
"32","Sonny Hertzberg","G","28","BOS","2","0","0","1.5","6.5","0.231","0","0","0","1.5","6.5","0.231","0.231","2","2.5","0.8","0","0","1","1.5","0","0","0","4","5","0",1951
"33","Joe Holland","SF","25","INO","3","0","0","5.7","12","0.472","0","0","0","5.7","12","0.472","0.472","0.3","1.3","0.25","0","0","4","3.7","0","0","0","3.3","11.7","1",1951
"34","Red Holzman*","PG","30","ROC","14","0","0","2.2","5.4","0.408","0","0","0","2.2","5.4","0.408","0.408","1.6","2.4","0.676","0","0","1.4","1.4","0","0","0","1","6.1","9",1951
"35","Joe Hutton","SG","22","MNL","7","0","0","0","0.4","0","0","0","0","0","0.4","0","0","0.3","0.6","0.5","0","0","0.4","0.1","0","0","0","0.7","0.3","3",1951
"36","Tony Jaros","F-G","30","MNL","7","0","0","0.9","2.9","0.3","0","0","0","0.9","2.9","0.3","0.3","1.1","1.6","0.727","0","0","1","0.9","0","0","0","1.6","2.9","3",1951
"37","Arnie Johnson","SF","30","ROC","14","0","0","3.4","7.6","0.449","0","0","0","3.4","7.6","0.449","0.449","4.4","5.6","0.782","0","0","9","2.9","0","0","0","4.9","11.2","9",1951
"38","Ralph Johnson","PG","29","FTW","3","0","0","4","10.7","0.375","0","0","0","4","10.7","0.375","0.375","0.3","0.7","0.5","0","0","2.3","2.3","0","0","0","5.7","8.3","1",1951
"39","Noble Jorgensen","C","25","SYR","7","0","0","2.6","6.1","0.419","0","0","0","2.6","6.1","0.419","0.419","2","3.1","0.636","0","0","3","1","0","0","0","2.7","7.1","4",1951
"40","George Kaftan","SF","22","NYK","8","0","0","0.8","2.3","0.333","0","0","0","0.8","2.3","0.333","0.333","0.1","0.4","0.333","0","0","0.8","0.3","0","0","0","0.9","1.6","8",1951
"41","Jack Kerris","PF","26","FTW","3","0","0","3","8.7","0.346","0","0","0","3","8.7","0.346","0.346","1.7","3.3","0.5","0","0","6.7","3.3","0","0","0","5","7.7","1",1951
"43","Duane Klueh","G","25","FTW","2","0","0","0.5","3","0.167","0","0","0","0.5","3","0.167","0.167","0","0","0","0","0","1.5","1.5","0","0","0","1.5","1","1",1951
"44","Frank Kudelka","G-F","25","BOS","1","0","0","2","4","0.5","0","0","0","2","4","0.5","0.5","0","3","0","0","0","5","2","0","0","0","3","4","0",1951
"45","Tony Lavelli","F","24","NYK","2","0","0","0.5","2.5","0.2","0","0","0","0.5","2.5","0.2","0.2","1","1","1","0","0","0.5","0.5","0","0","0","1","2","8",1951
"46","Bob Lavoy","PF","24","INO","3","0","0","0","2.3","0","0","0","0","0","2.3","0","0","1","1.7","0.6","0","0","2","1.3","0","0","0","2","1","1",1951
"47","Ed Leede","F-G","23","BOS","2","0","0","0.5","3.5","0.143","0","0","0","0.5","3.5","0.143","0.143","0.5","0.5","1","0","0","0","1","0","0","0","1.5","1.5","0",1951
"48","Ron Livingstone","C","25","PHW","2","0","0","1","1.5","0.667","0","0","0","1","1.5","0.667","0.667","0","0","0","0","0","1","0","0","0","0","0.5","2","0",1951
"49","Don Lofgran","F-C","21","INO","1","0","0","2","6","0.333","0","0","0","2","6","0.333","0.333","1","1","1","0","0","1","0","0","0","0","3","5","1",1951
"50","Ray Lumpp","G","27","NYK","13","0","0","1.8","5.2","0.358","0","0","0","1.8","5.2","0.358","0.358","1.5","1.8","0.87","0","0","1.5","1.8","0","0","0","3.1","5.2","8",1951
"51","Ed Macauley*","C-F","22","BOS","2","0","0","8.5","18","0.472","0","0","0","8.5","18","0.472","0.472","5","8","0.625","0","0","9","4","0","0","0","2","22","0",1951
"52","Johnny Macknowski","G-F","28","SYR","2","0","0","3","6.5","0.462","0","0","0","3","6.5","0.462","0.462","0.5","1.5","0.333","0","0","3.5","2","0","0","0","2.5","6.5","4",1951
"53","John Mahnken","C","28","INO","3","0","0","0.7","5","0.133","0","0","0","0.7","5","0.133","0.133","0","0","0","0","0","3.7","3","0","0","0","3.7","1.3","1",1951
"54","Slater Martin*","PG","25","MNL","7","0","0","2.6","7.3","0.353","0","0","0","2.6","7.3","0.353","0.353","2","3.9","0.519","0","0","6","3.6","0","0","0","2.9","7.1","3",1951
"55","Dick McGuire*","PG","25","NYK","14","0","0","1.8","5.7","0.313","0","0","0","1.8","5.7","0.313","0.313","1.7","3.8","0.453","0","0","5.9","5.6","0","0","0","3.6","5.3","8",1951
"56","Bones McKinney","SF","32","BOS","2","0","0","5.5","12.5","0.44","0","0","0","5.5","12.5","0.44","0.44","2","2.5","0.8","0","0","5","4","0","0","0","4.5","13","0",1951
"57","Joe McNamee","SF","24","ROC","13","0","0","0.9","3.2","0.293","0","0","0","0.9","3.2","0.293","0.293","0.7","0.9","0.75","0","0","2.7","0.7","0","0","0","2","2.5","9",1951
"58","Dick Mehen","PF","28","FTW","3","0","0","4","9.7","0.414","0","0","0","4","9.7","0.414","0.414","0.7","1.3","0.5","0","0","4.7","1","0","0","0","3","8.7","1",1951
"59","Ed Mikan","C","25","PHW","2","0","0","3","13","0.231","0","0","0","3","13","0.231","0.231","5","5.5","0.909","0","0","10.5","1.5","0","0","0","3","11","0",1951
"60","George Mikan*","C","26","MNL","7","0","0","8.9","21.7","0.408","0","0","0","8.9","21.7","0.408","0.408","6.3","7.9","0.8","0","0","10.6","1.3","0","0","0","3.6","24","3",1951
"61","Vern Mikkelsen*","PF","22","MNL","7","0","0","5.6","13.7","0.406","0","0","0","5.6","13.7","0.406","0.406","4.4","6.7","0.66","0","0","9.6","2.4","0","0","0","5","15.6","3",1951
"62","Leo Mogus","F-C","29","PHW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1951
"64","Ken Murray","SG","22","FTW","3","0","0","3.7","16","0.229","0","0","0","3.7","16","0.229","0.229","1.3","1.7","0.8","0","0","4.7","3.3","0","0","0","2.3","8.7","1",1951
"65","Paul Noel","F","26","ROC","9","0","0","0.8","2","0.389","0","0","0","0.8","2","0.389","0.389","0.6","0.8","0.714","0","0","1","0.1","0","0","0","1.2","2.1","9",1951
"66","Kevin O'Shea","G","25","MNL","5","0","0","0.2","1.4","0.143","0","0","0","0.2","1.4","0.143","0.143","0.6","0.8","0.75","0","0","1","0.2","0","0","0","1.6","1","3",1951
"67","John Oldham","G","27","FTW","3","0","0","2","5.3","0.375","0","0","0","2","5.3","0.375","0.375","1.7","3.3","0.5","0","0","1.7","1.7","0","0","0","4.3","5.7","1",1951
"68","Don Otten","C","29","FTW","3","0","0","2.7","8.7","0.308","0","0","0","2.7","8.7","0.308","0.308","4.3","5.3","0.813","0","0","6.3","2.7","0","0","0","5","9.7","1",1951
"69","Andy Phillip*","G-F","28","PHW","2","0","0","3","7.5","0.4","0","0","0","3","7.5","0.4","0.4","1.5","3","0.5","0","0","7.5","7","0","0","0","4.5","7.5","0",1951
"70","Jim Pollard*","SF","28","MNL","7","0","0","5","15.4","0.324","0","0","0","5","15.4","0.324","0.324","3.6","4.3","0.833","0","0","8.9","3.9","0","0","0","3.9","13.6","3",1951
"71","George Ratkovicz","PF","28","SYR","7","0","0","4","8.4","0.475","0","0","0","4","8.4","0.475","0.475","5.9","7.9","0.745","0","0","9","2","0","0","0","4.7","13.9","4",1951
"72","Arnie Risen*","C","26","ROC","14","0","0","6.6","17.1","0.389","0","0","0","6.6","17.1","0.389","0.389","6.2","9.6","0.644","0","0","14","2.4","0","0","0","4.2","19.5","9",1951
"73","Tex Ritter","G-F","26","NYK","3","0","0","0.3","1.7","0.2","0","0","0","0.3","1.7","0.2","0.2","0.3","0.3","1","0","0","0.7","0","0","0","0","1.7","1","8",1951
"74","Pep Saul","SG","26","ROC","9","0","0","0.4","1.3","0.333","0","0","0","0.4","1.3","0.333","0.333","0.1","0.2","0.5","0","0","0.3","0.7","0","0","0","0.2","1","9",1951
"75","Fred Schaus","F","25","FTW","3","0","0","5.7","14.7","0.386","0","0","0","5.7","14.7","0.386","0.386","3","3.7","0.818","0","0","5.3","3.3","0","0","0","3.3","14.3","1",1951
"76","Dolph Schayes*","F-C","22","SYR","7","0","0","6.7","15","0.448","0","0","0","6.7","15","0.448","0.448","7","9.1","0.766","0","0","14.6","2.9","0","0","0","4","20.4","4",1951
"77","Fred Scolari","PG","28","SYR","7","0","0","4.7","13.3","0.355","0","0","0","4.7","13.3","0.355","0.355","3.1","3.9","0.815","0","0","5.9","2.3","0","0","0","3.3","12.6","4",1951
"78","George Senesky","PG","28","PHW","2","0","0","2","11","0.182","0","0","0","2","11","0.182","0.182","3.5","4.5","0.778","0","0","3.5","7.5","0","0","0","3","7.5","0",1951
"79","Paul Seymour","G-F","23","SYR","7","0","0","1.4","6.9","0.208","0","0","0","1.4","6.9","0.208","0.208","2","3","0.667","0","0","3.7","3.6","0","0","0","3.1","4.9","4",1951
"80","Connie Simmons","C-F","25","NYK","14","0","0","3.9","10.8","0.364","0","0","0","3.9","10.8","0.364","0.364","3","4.9","0.618","0","0","6.7","1.7","0","0","0","4.4","10.9","8",1951
"81","Ernie Vandeweghe","F-G","22","NYK","14","0","0","2.6","6.5","0.407","0","0","0","2.6","6.5","0.407","0.407","1.9","2.6","0.73","0","0","4.7","2.4","0","0","0","3.9","7.2","8",1951
"82","Paul Walther","SG","23","INO","3","0","0","1","2.3","0.429","0","0","0","1","2.3","0.429","0.429","3.7","5","0.733","0","0","1.7","3","0","0","0","2","5.7","1",1951
"83","Bobby Wanzer*","G","29","ROC","14","0","0","4.1","8.6","0.471","0","0","0","4.1","8.6","0.471","0.471","4.4","4.8","0.91","0","0","5.1","4.2","0","0","0","3.2","12.5","9",1951
"85","Max Zaslofsky","SG","25","NYK","14","0","0","6.3","15.5","0.406","0","0","0","6.3","15.5","0.406","0.406","5.3","7.1","0.74","0","0","4.1","2.7","0","0","0","3.1","17.9","8",1951
