"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"17","Ed Fleming","SG","25","MNL","13","0","13.7","2.1","5.9","0.351","0","0","0","2.1","5.9","0.351","0.351","1.7","1.9","0.88","0","0","3","1.4","0","0","0","2.5","5.8","6",1959
"18","Larry Foust","C","30","MNL","13","0","31.1","4.3","10.3","0.418","0","0","0","4.3","10.3","0.418","0.418","3.2","3.8","0.82","0","0","10.5","0.9","0","0","0","3.6","11.8","6",1959
"19","Dick Garmaker","SG","26","MNL","13","0","33.8","5.4","12.7","0.424","0","0","0","5.4","12.7","0.424","0.424","3.8","4.8","0.778","0","0","4.2","3","0","0","0","3.4","14.5","6",1959
"20","Jack George","PG","30","NYK","2","0","15.5","2","6","0.333","0","0","0","2","6","0.333","0.333","0","0","0","0","0","2","1.5","0","0","0","2","4","0",1959
"22","Si Green","PG","25","STL","6","0","21.8","2","4.2","0.48","0","0","0","2","4.2","0.48","0.48","2","4","0.5","0","0","3.8","2.3","0","0","0","3.3","6","2",1959
"23","Hal Greer*","SG","22","SYR","9","0","30.8","4.3","10.3","0.419","0","0","0","4.3","10.3","0.419","0.419","2.9","3.6","0.813","0","0","5.2","2.2","0","0","0","3.9","11.6","5",1959
"24","Richie Guerin*","SG","26","NYK","2","0","38.5","4.5","17.5","0.257","0","0","0","4.5","17.5","0.257","0.257","6","7","0.857","0","0","9","7.5","0","0","0","5.5","15","0",1959
"25","Cliff Hagan*","SF","27","STL","6","0","43.2","10.5","20.5","0.512","0","0","0","10.5","20.5","0.512","0.512","7.5","9","0.833","0","0","12","2.7","0","0","0","3.5","28.5","2",1959
"26","Steve Hamilton","SF","24","MNL","10","0","8.7","1.2","4.3","0.279","0","0","0","1.2","4.3","0.279","0.279","0.8","1","0.8","0","0","3.5","0.5","0","0","0","1.4","3.2","6",1959
"27","Tom Heinsohn*","PF","24","BOS","11","0","31.6","8.3","20","0.414","0","0","0","8.3","20","0.414","0.414","3.4","5.1","0.661","0","0","8.9","2.9","0","0","0","3.7","19.9","8",1959
"28","Joe Holup","SF","24","DET","3","0","12","1","4.7","0.214","0","0","0","1","4.7","0.214","0.214","2","2.3","0.857","0","0","2.7","1","0","0","0","2.3","4","1",1959
"29","Bob Hopkins","PF","24","SYR","9","0","22.6","2.6","7.6","0.338","0","0","0","2.6","7.6","0.338","0.338","3.1","3.8","0.824","0","0","6.7","1","0","0","0","3.7","8.2","5",1959
"30","Hot Rod Hundley","PG","24","MNL","13","0","13.5","1.5","4.5","0.345","0","0","0","1.5","4.5","0.345","0.345","0.9","1.1","0.857","0","0","1.8","1.5","0","0","0","1.2","4","6",1959
"31","K.C. Jones*","PG","26","BOS","8","0","9.4","0.6","2.5","0.25","0","0","0","0.6","2.5","0.25","0.25","0.6","0.6","1","0","0","1.5","1.3","0","0","0","1","1.9","8",1959
"32","Sam Jones*","SF","25","BOS","11","0","17.5","3.6","9.8","0.37","0","0","0","3.6","9.8","0.37","0.37","3","3.5","0.846","0","0","5.7","1.5","0","0","0","1.3","10.3","8",1959
"33","Phil Jordon","PF","25","DET","3","0","33","5","15","0.333","0","0","0","5","15","0.333","0.333","5","6","0.833","0","0","8","1.7","0","0","0","3","15","1",1959
"34","Red Kerr","C","26","SYR","9","0","34.7","5.6","15.8","0.352","0","0","0","5.6","15.8","0.352","0.352","3.3","3.7","0.909","0","0","12","2.7","0","0","0","2.2","14.4","5",1959
"35","Jim Krebs","C","23","MNL","13","0","16.4","2.8","7.9","0.35","0","0","0","2.8","7.9","0.35","0.35","1.7","1.8","0.957","0","0","5.9","0.4","0","0","0","2.8","7.2","6",1959
"36","Slick Leonard*","PG","26","MNL","13","0","35.9","4.8","13.3","0.364","0","0","0","4.8","13.3","0.364","0.364","2.5","3.1","0.8","0","0","3.4","5.4","0","0","0","2.9","12.2","6",1959
"37","Earl Lloyd*","SF","30","DET","3","0","29","3","9.3","0.321","0","0","0","3","9.3","0.321","0.321","2.7","2.7","1","0","0","6","2.3","0","0","0","4","8.7","1",1959
"38","Jim Loscutoff","SF","28","BOS","11","0","23.6","3.5","10.3","0.345","0","0","0","3.5","10.3","0.345","0.345","1","1.9","0.524","0","0","6.6","1.2","0","0","0","4.5","8.1","8",1959
"39","Clyde Lovellette*","C","29","STL","6","0","26.8","5.8","11.7","0.5","0","0","0","5.8","11.7","0.5","0.5","3.7","4.7","0.786","0","0","9.8","1.3","0","0","0","3.8","15.3","2",1959
"40","Slater Martin*","PG","33","STL","1","0","18","4","5","0.8","0","0","0","4","5","0.8","0.8","0","0","0","0","0","3","2","0","0","0","2","8","2",1959
"41","Dick McGuire*","PG","33","DET","3","0","36.3","6.7","10.7","0.625","0","0","0","6.7","10.7","0.625","0.625","2.3","3.7","0.636","0","0","5.7","6.3","0","0","0","3.3","15.7","1",1959
"43","Jack McMahon","SG","30","STL","6","0","41.7","5","15","0.333","0","0","0","5","15","0.333","0.333","1.7","3.2","0.526","0","0","3","5.3","0","0","0","3.3","11.7","2",1959
"44","Shellie McMillon","PF","22","DET","3","0","18","2.3","7.7","0.304","0","0","0","2.3","7.7","0.304","0.304","1.7","2","0.833","0","0","4.7","0","0","0","0","5.3","6.3","1",1959
"45","Vern Mikkelsen*","PF","30","MNL","13","0","28.5","5.6","13.6","0.412","0","0","0","5.6","13.6","0.412","0.412","4.3","5.6","0.767","0","0","7.2","1.8","0","0","0","4.2","15.5","6",1959
"46","Willie Naulls","SF","24","NYK","2","0","31.5","7","21","0.333","0","0","0","7","21","0.333","0.333","3","4","0.75","0","0","10.5","1.5","0","0","0","5.5","17","0",1959
"47","Chuck Noble","SG","27","DET","3","0","9.3","1.7","5.7","0.294","0","0","0","1.7","5.7","0.294","0.294","0.7","0.7","1","0","0","0","0.3","0","0","0","1","4","1",1959
"48","Togo Palazzi","SF","26","SYR","8","0","8.4","1.6","5.5","0.295","0","0","0","1.6","5.5","0.295","0.295","1.3","1.8","0.714","0","0","2.6","0.8","0","0","0","1.3","4.5","5",1959
"49","Bob Pettit*","PF","26","STL","6","0","42.8","9.7","22.8","0.423","0","0","0","9.7","22.8","0.423","0.423","8.5","10.8","0.785","0","0","12.5","2.3","0","0","0","3.3","27.8","2",1959
"50","Frank Ramsey*","SG","27","BOS","11","0","27.5","8.6","17.5","0.495","0","0","0","8.6","17.5","0.495","0.495","5.9","7.4","0.802","0","0","6.2","1.8","0","0","0","4.7","23.2","8",1959
"51","Hub Reed","C","22","STL","4","0","12","1","2.8","0.364","0","0","0","1","2.8","0.364","0.364","0.8","1.5","0.5","0","0","4.3","0.3","0","0","0","1.8","2.8","2",1959
"52","Bill Russell*","C","24","BOS","11","0","45.1","5.9","14.5","0.409","0","0","0","5.9","14.5","0.409","0.409","3.7","6.1","0.612","0","0","27.7","3.6","0","0","0","2.5","15.5","8",1959
"53","Dolph Schayes*","PF","30","SYR","9","0","39","8.7","21.7","0.4","0","0","0","8.7","21.7","0.4","0.4","10.9","11.9","0.916","0","0","13","4.6","0","0","0","4","28.2","5",1959
"54","Kenny Sears","PF","25","NYK","2","0","32","5","13.5","0.37","0","0","0","5","13.5","0.37","0.37","6.5","7.5","0.867","0","0","8.5","3","0","0","0","3","16.5","0",1959
"55","Frank Selvy","SG","26","NYK","2","0","21.5","5","10","0.5","0","0","0","5","10","0.5","0.5","4.5","5.5","0.818","0","0","2","1.5","0","0","0","3","14.5","0",1959
"56","Chuck Share","C","31","STL","6","0","20.3","1.3","4.5","0.296","0","0","0","1.3","4.5","0.296","0.296","1.7","2.3","0.714","0","0","8.7","1.5","0","0","0","2.7","4.3","2",1959
"57","Bill Sharman*","SG","32","BOS","11","0","29.3","7.5","17.5","0.425","0","0","0","7.5","17.5","0.425","0.425","5.2","5.4","0.966","0","0","3.3","2.5","0","0","0","3.2","20.1","8",1959
"58","Gene Shue","PG","27","DET","3","0","39.3","9.3","20","0.467","0","0","0","9.3","20","0.467","0.467","9","11","0.818","0","0","4.7","3.3","0","0","0","2.3","27.7","1",1959
"59","Bennie Swain","PF","25","BOS","5","0","5.4","0.4","1.2","0.333","0","0","0","0.4","1.2","0.333","0.333","0.2","0.4","0.5","0","0","2.8","0.2","0","0","0","0.8","1","8",1959
"60","Charlie Tyra","C","23","NYK","2","0","27.5","6","14","0.429","0","0","0","6","14","0.429","0.429","3","4.5","0.667","0","0","15.5","0.5","0","0","0","2.5","15","0",1959
"61","Win Wilfong","PG","25","STL","5","0","9.2","1.4","3.8","0.368","0","0","0","1.4","3.8","0.368","0.368","1","1.2","0.833","0","0","1.2","0.6","0","0","0","1.4","3.8","2",1959
"62","George Yardley*","SF","30","SYR","9","0","37","9.2","21","0.439","0","0","0","9.2","21","0.439","0.439","6.7","7.8","0.857","0","0","9.7","2.3","0","0","0","3.2","25.1","5",1959
