"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"29","Rowland Garrett","SF","23","CHI","2","0","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0.5","0","4",1974
"30","John Gianelli","C","23","NYK","12","0","28.2","2.9","7.2","0.407","0","0","0","2.9","7.2","0.407","0.407","1.5","2.1","0.72","3.3","4.1","7.3","1.9","0.3","0.5","0","3.4","7.3","5",1974
"31","Gail Goodrich*","SG","30","LAL","5","0","37.8","7","18","0.389","0","0","0","7","18","0.389","0.389","5.6","6.6","0.848","1.4","1.8","3.2","6","1.4","0.2","0","1.4","19.6","1",1974
"32","Matt Guokas","SG","29","BUF","6","0","14.2","1.3","2.5","0.533","0","0","0","1.3","2.5","0.533","0.533","0.5","0.7","0.75","0.5","0.8","1.3","2.2","0","0.2","0","1.3","3.2","2",1974
"33","Happy Hairston","PF","31","LAL","5","0","34.4","3","7.2","0.417","0","0","0","3","7.2","0.417","0.417","3.2","3.6","0.889","3","7.4","10.4","3.8","1","0.2","0","1.6","9.2","1",1974
"34","Phil Hankinson","SF","22","BOS","2","0","2.5","1","2","0.5","0","0","0","1","2","0.5","0.5","1","1","1","0","0.5","0.5","0","0","0.5","0","0","3","12",1974
"35","John Havlicek*","SF","33","BOS","18","0","45.1","11.1","22.8","0.484","0","0","0","11.1","22.8","0.484","0.484","4.9","5.6","0.881","1.6","4.9","6.4","6","1.3","0.3","0","2.4","27.1","12",1974
"36","Connie Hawkins*","SF","31","LAL","5","0","34.4","4.2","12","0.35","0","0","0","4.2","12","0.35","0.35","2.4","3","0.8","2.8","5.2","8","3.2","1.4","0.2","0","2.6","10.8","1",1974
"37","Nate Hawthorne","SG","24","LAL","3","0","4.7","0.3","2.3","0.143","0","0","0","0.3","2.3","0.143","0.143","1.3","1.7","0.8","0.7","0","0.7","0.7","0.3","0.3","0","0","2","1",1974
"38","Elvin Hayes*","PF","28","CAP","7","0","46.1","10.9","20.4","0.531","0","0","0","10.9","20.4","0.531","0.531","4.1","5.9","0.707","4.4","11.4","15.9","3","0.7","2.1","0","3.3","25.9","3",1974
"39","Gar Heard","PF","25","BUF","6","0","40","7","15.3","0.457","0","0","0","7","15.3","0.457","0.457","2.8","4","0.708","3.7","11","14.7","2.5","1.5","2","0","3.3","16.8","2",1974
"40","Phil Jackson*","PF","28","NYK","12","0","24.8","4.5","9.7","0.466","0","0","0","4.5","9.7","0.466","0.466","2.3","2.5","0.9","1.3","3.5","4.8","1.3","0.8","0.4","0","3.3","11.3","5",1974
"41","Bob Kauffman","PF","27","BUF","2","0","5","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0","1","0","0.5","0","0.5","1","0","0","0","1.5","1","2",1974
"43","Ben Kelso","SG","24","DET","1","0","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","3",1974
"44","Tom Kozelko","PF","22","CAP","7","0","8.3","1.4","1.9","0.769","0","0","0","1.4","1.9","0.769","0.769","0.4","0.6","0.75","0.6","0.6","1.1","0.1","0","0","0","1.4","3.3","3",1974
"45","Steve Kuberski","PF","26","BOS","9","0","7.7","0.6","2.8","0.2","0","0","0","0.6","2.8","0.2","0.2","0.6","1.1","0.5","0.9","1.3","2.2","0.2","0.1","0.1","0","1","1.7","12",1974
"46","Bob Lanier*","C","25","DET","7","0","43.3","11","21.7","0.507","0","0","0","11","21.7","0.507","0.507","4.3","5.4","0.789","3.7","11.6","15.3","3","0.6","2","0","4","26.3","3",1974
"47","Stu Lantz","SG","27","DET","7","0","32.4","4","8.4","0.475","0","0","0","4","8.4","0.475","0.475","4","4.6","0.875","1.4","2.7","4.1","2","0.3","0","0","2.7","12","3",1974
"48","Manny Leaks","C","28","CAP","2","0","2.5","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0","0","0","0.5","0.5","1","0","0","0","0","0.5","1","3",1974
"49","Russ Lee","SF","24","MIL","6","0","2","0.8","1.3","0.625","0","0","0","0.8","1.3","0.625","0.625","0.2","0.7","0.25","0.2","0.3","0.5","0.2","0.5","0.2","0","0","1.8","11",1974
"50","Bob Love","PF","31","CHI","11","0","44.5","9.5","23.4","0.405","0","0","0","9.5","23.4","0.405","0.405","4.1","5.4","0.763","2.5","3.3","5.7","2.2","1.3","0.5","0","2.5","23","4",1974
"51","Stan Love","PF","24","LAL","2","0","4.5","1","1.5","0.667","0","0","0","1","1.5","0.667","0.667","1","1.5","0.667","0.5","1","1.5","0.5","0.5","0","0","0","3","1",1974
"52","Jerry Lucas*","C","33","NYK","11","0","10.5","0.5","1.9","0.238","0","0","0","0.5","1.9","0.238","0.238","0","0","0","0.5","1.5","2","0.8","0.4","0","0","0.8","0.9","5",1974
"53","Jack Marin","SF","29","BUF","6","0","20.2","3.7","7.8","0.468","0","0","0","3.7","7.8","0.468","0.468","1.2","1.5","0.778","0.8","2.3","3.2","1.3","0.3","0","0","2.8","8.5","2",1974
"54","Bob McAdoo*","C","22","BUF","6","0","45.2","12.7","26.5","0.478","0","0","0","12.7","26.5","0.478","0.478","6.3","7.8","0.809","2.3","11.3","13.7","1.5","1","2.2","0","4.2","31.7","2",1974
"55","Jon McGlocklin","SG","30","MIL","14","0","23.8","3.9","7.9","0.495","0","0","0","3.9","7.9","0.495","0.495","0.6","0.8","0.727","0.1","1.1","1.1","3.1","0.4","0.1","0","2","8.4","11",1974
"56","Jim McMillian","SF","25","BUF","6","0","37.3","6.3","15.3","0.413","0","0","0","6.3","15.3","0.413","0.413","1.8","2.7","0.688","4","4.8","8.8","2","0.7","0.2","0","2.3","14.5","2",1974
"57","Dean Meminger","SG","25","NYK","12","0","14.9","0.9","2.7","0.344","0","0","0","0.9","2.7","0.344","0.344","0.1","0.4","0.2","0.8","1.3","2","2.1","0.3","0","0","1.6","1.9","5",1974
"58","John Mengelt","SG","24","DET","4","0","9.8","1.3","3.5","0.357","0","0","0","1.3","3.5","0.357","0.357","1.8","2","0.875","0.5","1.3","1.8","1.5","0.5","0","0","1.5","4.3","3",1974
"59","Earl Monroe*","SG","29","NYK","12","0","33.9","6.8","13.8","0.491","0","0","0","6.8","13.8","0.491","0.491","3.9","4.6","0.855","0.7","3.3","4","2.1","0.7","0.8","0","2.2","17.4","5",1974
"60","Don Nelson*","SF","33","BOS","18","0","25.9","4.6","9.1","0.5","0","0","0","4.6","9.1","0.5","0.5","2.3","2.9","0.774","1.4","4","5.4","1.9","0.4","0.2","0","3","11.4","12",1974
"61","Willie Norwood","SF","26","DET","5","0","6.2","1.4","2.2","0.636","0","0","0","1.4","2.2","0.636","0.636","0.8","0.8","1","0.2","0.4","0.6","0.2","0.2","0.2","0","1.4","3.6","3",1974
"62","Curtis Perry","PF","25","MIL","16","0","18.5","2.9","5.8","0.5","0","0","0","2.9","5.8","0.5","0.5","0.4","0.8","0.583","2.1","2.9","5.1","0.8","0.6","0.1","0","2.7","6.2","11",1974
"64","Howard Porter","SF","25","CHI","11","0","13.6","2.5","8","0.307","0","0","0","2.5","8","0.307","0.307","0.5","0.5","1","1.4","2.6","4","0.5","0.4","0.5","0","1.4","5.5","4",1974
"65","Kevin Porter","PG","23","CAP","7","0","27.9","4.7","12.1","0.388","0","0","0","4.7","12.1","0.388","0.388","1.3","2","0.643","1.4","1","2.4","4.6","1.1","0","0","4.3","10.7","3",1974
"66","Jim Price","PG","24","LAL","5","0","32.2","5","13.2","0.379","0","0","0","5","13.2","0.379","0.379","1.8","2.6","0.692","1.6","2.2","3.8","2.6","1.4","0","0","4.2","11.8","1",1974
"67","Clifford Ray","C","25","CHI","11","0","32.9","4.6","9.3","0.5","0","0","0","4.6","9.3","0.5","0.5","0.5","1.4","0.333","4","7.1","11.1","3.2","1.3","1.9","0","4.1","9.7","4",1974
"68","Willis Reed*","C","31","NYK","11","0","12","1.5","4.1","0.378","0","0","0","1.5","4.1","0.378","0.378","0.3","0.5","0.6","0.4","1.6","2","0.4","0.2","0","0","2.4","3.4","5",1974
"69","Pat Riley*","SG","28","LAL","5","0","21.2","3.6","10","0.36","0","0","0","3.6","10","0.36","0.36","0.6","0.8","0.75","0.6","0.6","1.2","2","0.8","0","0","2.2","7.8","1",1974
"70","Mike Riordan","SF","28","CAP","7","0","38.1","5.1","12.4","0.414","0","0","0","5.1","12.4","0.414","0.414","2","2.3","0.875","1","2.4","3.4","2.4","0.6","0.3","0","4","12.3","3",1974
"71","Oscar Robertson*","PG","35","MIL","16","0","43.1","5.6","12.5","0.45","0","0","0","5.6","12.5","0.45","0.45","2.8","3.3","0.846","0.9","2.4","3.4","9.3","0.9","0.3","0","2.9","14","11",1974
"72","Curtis Rowe","PF","24","DET","7","0","32.7","3.6","7.4","0.481","0","0","0","3.6","7.4","0.481","0.481","1.1","1.9","0.615","2.3","5.1","7.4","1.6","0.4","0.9","0","3.3","8.3","3",1974
"73","Paul Silas","PF","30","BOS","18","0","31.9","2.8","7","0.397","0","0","0","2.8","7","0.397","0.397","2.4","2.9","0.83","2.9","7.7","10.6","2.6","0.7","0.5","0","2.8","8","12",1974
"74","Jerry Sloan*","SG","31","CHI","6","0","40","6.5","14.7","0.443","0","0","0","6.5","14.7","0.443","0.443","3.7","4.8","0.759","3","7.3","10.3","2","1.2","0.2","0","2.8","16.7","4",1974
"75","Elmore Smith","C","24","LAL","5","0","34.2","8.4","17.6","0.477","0","0","0","8.4","17.6","0.477","0.477","2.4","3.4","0.706","3.8","6.8","10.6","1.2","1.4","1.6","0","4","19.2","1",1974
"76","Randy Smith","SG","25","BUF","6","0","37.8","6","15","0.4","0","0","0","6","15","0.4","0.4","2.2","3.3","0.65","0.8","3.5","4.3","4.5","1.7","0.2","0","3.5","14.2","2",1974
"77","George Trapp","PF","25","DET","7","0","17","4.3","7.3","0.588","0","0","0","4.3","7.3","0.588","0.588","0.3","0.3","1","0.6","2.6","3.1","0.3","0","0.7","0","3.3","8.9","3",1974
"78","Wes Unseld*","C","27","CAP","7","0","42.4","4.4","9","0.492","0","0","0","4.4","9","0.492","0.492","1.3","2.1","0.6","3.1","9","12.1","3.9","0.6","0.1","0","2.1","10.1","3",1974
"79","Norm Van Lier","PG","26","CHI","11","0","42.4","5.5","13.1","0.424","0","0","0","5.5","13.1","0.424","0.424","3.5","4.3","0.83","1","3.3","4.3","6.8","1.5","0.3","0","3.7","14.6","4",1974
"80","Chet Walker*","SF","33","CHI","11","0","36.6","7.4","14.5","0.509","0","0","0","7.4","14.5","0.509","0.509","6.2","7.2","0.861","2.4","3.2","5.5","1.6","0.9","0.1","0","2.4","20.9","4",1974
"81","Cornell Warner","C","25","MIL","16","0","31.6","2.9","6.9","0.423","0","0","0","2.9","6.9","0.423","0.423","0.8","1.2","0.684","2.2","8","10.2","1.3","0.4","0.9","0","4.4","6.7","11",1974
"82","Kermit Washington","PF","22","LAL","3","0","4.7","1.7","3.7","0.455","0","0","0","1.7","3.7","0.455","0.455","1.7","2.3","0.714","3","0.3","3.3","0.3","0.3","0","0","0","5","1",1974
"83","Nick Weatherspoon","SF","23","CAP","7","0","12.4","1.3","2.7","0.474","0","0","0","1.3","2.7","0.474","0.474","0.3","0.7","0.4","1.6","2.3","3.9","0","0.3","0.3","0","1.6","2.9","3",1974
"85","Bob Weiss","SG","31","CHI","11","0","22.8","2.1","6.7","0.311","0","0","0","2.1","6.7","0.311","0.311","0.5","0.5","1","0.5","1.4","1.8","2.9","0.6","0.1","0","1.8","4.7","4",1974
"86","Walt Wesley","C","29","CAP","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",1974
"87","Jerry West*","PG","35","LAL","1","0","14","2","9","0.222","0","0","0","2","9","0.222","0.222","0","0","0","0","2","2","1","0","0","0","1","4","1",1974
"88","Paul Westphal*","SG","23","BOS","18","0","13.4","2.6","5.6","0.46","0","0","0","2.6","5.6","0.46","0.46","0.6","0.8","0.733","0.3","0.8","1.2","1.7","0.4","0.1","0","2.1","5.7","12",1974
"89","Jo Jo White*","PG","27","BOS","18","0","42.5","7.3","17.2","0.426","0","0","0","7.3","17.2","0.426","0.426","1.9","2.6","0.739","0.9","3.2","4.2","5.4","0.8","0.1","0","3.1","16.6","12",1974
"90","Art Williams","PG","34","BOS","12","0","8","0.8","2.3","0.37","0","0","0","0.8","2.3","0.37","0.37","0.6","0.7","0.875","0.3","1.6","1.9","2.4","0.6","0","0","1.2","2.3","12",1974
"91","Ron Williams","PG","29","MIL","15","0","23.6","3.8","8.1","0.467","0","0","0","3.8","8.1","0.467","0.467","1.1","1.3","0.8","0.4","1.4","1.8","3.1","0.6","0.2","0","2.7","8.7","11",1974
"92","Lee Winfield","PG","26","BUF","1","0","12","0","2","0","0","0","0","0","2","0","0","1","2","0.5","0","3","3","2","1","0","0","0","1","2",1974
"93","Harthorne Wingo","PF","26","NYK","5","0","3.2","1.2","2.2","0.545","0","0","0","1.2","2.2","0.545","0.545","0","0","0","0.4","0.2","0.6","0.2","0.2","0","0","0.4","2.4","5",1974
