"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"11","Uwe Blab","C","23","DAL","1","0","6","2","3","0.667","0","0","0","2","3","0.667","0.667","0","0","0","0","1","1","0","0","0","0","1","4","5",1986
"12","Rolando Blackman","SG","26","DAL","10","10","37.1","8.3","16.7","0.497","0","0.1","0","8.3","16.6","0.5","0.497","4.2","5.3","0.792","1.5","2","3.5","3.2","0.8","0.1","2","2.6","20.8","5",1986
"13","Manute Bol","C","23","WSB","5","5","30.4","2","3.4","0.588","0","0","0","2","3.4","0.588","0.588","0.6","1.6","0.375","3.2","4.4","7.6","0.2","0.6","5.8","0.8","3","4.6","2",1986
"14","Dudley Bradley","SG","28","WSB","5","0","16.4","2.4","5.8","0.414","0.6","2","0.3","1.8","3.8","0.474","0.466","1.2","1.8","0.667","0.4","0.6","1","1.4","1","0","1.4","2.8","6.6","2",1986
"15","Mike Bratz","PG","30","SAC","3","0","5","1","2","0.5","0","0","0","1","2","0.5","0.5","0.3","0.3","1","0.7","0.7","1.3","0.3","0","0","0.7","0","2.3","0",1986
"16","Randy Breuer","C","25","MIL","14","14","22.7","3.3","6.1","0.535","0","0","0","3.3","6.1","0.535","0.535","1.9","2.7","0.684","1.4","2.9","4.3","0.8","0.8","1.3","0.9","2.7","8.4","7",1986
"17","Mike Brittain","C","22","SAS","1","0","2","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0","0","1","0","1","0","0","1","0","0","2","0",1986
"18","Tony Campbell","SF","23","DET","2","0","8","2","5","0.4","0","0","0","2","5","0.4","0.4","0.5","1","0.5","0","1","1","0","0","0","0.5","2.5","4.5","1",1986
"19","Rick Carlisle","SG","26","BOS","10","0","5.4","0.8","1.5","0.533","0","0","0","0.8","1.5","0.533","0.533","0.3","0.4","0.75","0.3","0.2","0.5","0.8","0.2","0","0.3","0.9","1.9","15",1986
"20","Kenny Carr","PF","30","POR","4","4","35.8","6","10.5","0.571","0","0.3","0","6","10.3","0.585","0.571","2.8","3.8","0.733","2.3","11","13.3","1.8","1.3","0.3","2","4.5","14.8","1",1986
"22","Terry Catledge","PF","22","PHI","11","10","26.6","4.2","10.6","0.393","0","0","0","4.2","10.6","0.393","0.393","2","3.5","0.579","3.4","3.5","6.8","0.5","0.5","0.7","1.3","3.1","10.4","6",1986
"23","Lorenzo Charles","SF","22","ATL","4","0","3.8","0.8","1","0.75","0","0","0","0.8","1","0.75","0.75","0.3","0.3","1","0","0.5","0.5","0.5","0","0","0","0.3","1.8","4",1986
"24","Maurice Cheeks*","PG","29","PHI","12","12","43.3","7.8","15.2","0.516","0","0.6","0","7.8","14.6","0.537","0.516","5.2","6.1","0.849","1.1","3.6","4.7","7.1","1.1","0.3","2.7","1.5","20.8","6",1986
"25","Steve Colter","PG","23","POR","4","4","26","3","6.5","0.462","0","0.3","0","3","6.3","0.48","0.462","0.5","0.5","1","0.8","3","3.8","5.8","1.3","0.3","1.5","3.3","6.5","1",1986
"26","Darwin Cook","PG","27","NJN","3","0","25.7","4.3","9.7","0.448","0","1.3","0","4.3","8.3","0.52","0.448","0.7","2","0.333","1","1.3","2.3","5.7","1.7","0.7","2","3.7","9.3","0",1986
"27","Jeff Cook","PF","29","UTA","4","0","5.3","0.3","1","0.25","0","0","0","0.3","1","0.25","0.25","0.8","1","0.75","0.3","1","1.3","0.5","0","0","0","1","1.3","1",1986
"28","Michael Cooper","SG","29","LAL","14","0","30.1","3.9","8.2","0.47","1.4","2.9","0.463","2.5","5.3","0.473","0.552","0.6","0.8","0.818","1.1","2.1","3.3","4.9","1.3","0.3","1.5","1.7","9.7","8",1986
"29","Wayne Cooper","C","29","DEN","8","4","19.3","3","7","0.429","0","0.1","0","3","6.9","0.436","0.429","1.9","2.8","0.682","1.4","3.6","5","0.9","0.3","0.6","1.4","3.9","7.9","5",1986
"30","Tyrone Corbin","SF","23","SAS","1","0","14","0","4","0","0","0","0","0","4","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",1986
"31","Dave Corzine","C","29","CHI","3","3","34.3","5.3","9.7","0.552","0","0","0","5.3","9.7","0.552","0.552","1.3","1.3","1","2","7","9","2","0.3","0.7","2","4","12","0",1986
"32","Terry Cummings","PF","24","MIL","14","14","36.4","9.3","18.1","0.514","0","0","0","9.3","18.1","0.514","0.514","3.1","4.4","0.694","2.4","7.5","9.9","3","1.4","1.1","2.8","3.7","21.6","7",1986
"33","Earl Cureton","PF","28","DET","4","4","31.5","4.3","7.8","0.548","0","0.3","0","4.3","7.5","0.567","0.548","0.5","2","0.25","3","4.5","7.5","2.3","0.8","0","1.3","3.5","9","1",1986
"34","Brad Davis","PG","30","DAL","10","0","16.3","2.4","4.4","0.545","1","1.5","0.667","1.4","2.9","0.483","0.659","1.9","2.4","0.792","0.1","1.8","1.9","2.3","0.3","0","1.5","2.2","7.7","5",1986
"35","Charles Davis","SF","27","MIL","12","0","12.1","1.8","4.8","0.362","0","0.1","0","1.8","4.8","0.368","0.362","1.5","1.7","0.9","0.8","1.3","2.1","0.5","0.3","0","1","2.3","5","7",1986
"36","Johnny Davis","SG","30","ATL","8","0","8.1","1.1","3.1","0.36","0","0","0","1.1","3.1","0.36","0.36","0.5","0.5","1","0.3","0.5","0.8","1.9","0.3","0","0.6","0.8","2.8","4",1986
"37","Darryl Dawkins","C","29","NJN","1","0","17","4","6","0.667","0","0","0","4","6","0.667","0.667","2","3","0.667","1","2","3","3","0","2","2","4","10","0",1986
"38","Darren Daye","SF","25","WSB","4","0","8","1","3","0.333","0","0","0","1","3","0.333","0.333","0","0.5","0","0.8","1.3","2","0","0","0","1.3","0.8","2","2",1986
"39","James Donaldson","C","28","DAL","10","10","41","3.6","4.8","0.75","0","0","0","3.6","4.8","0.75","0.75","3.7","4","0.925","3","8.7","11.7","1","0.6","1.2","1","2.6","10.9","5",1986
"40","Larry Drew","PG","27","SAC","3","0","18.7","4.7","8.3","0.56","0.3","1","0.333","4.3","7.3","0.591","0.58","0.7","0.7","1","0","0.3","0.3","4.7","1.7","0","0","0.7","10.3","0",1986
"41","Clyde Drexler*","SG","23","POR","4","4","36.3","6.5","14.3","0.456","0.5","1.3","0.4","6","13","0.462","0.474","4.5","5.8","0.783","2.3","4","6.3","6.5","1.5","0.8","4.8","4.8","18","1",1986
"43","Joe Dumars*","SG","22","DET","4","4","36.8","6.3","10.3","0.61","0","0","0","6.3","10.3","0.61","0.61","2.5","3.8","0.667","1.5","1.8","3.3","6.3","1","0","1.8","4","15","1",1986
"44","T.R. Dunn","SG","30","DEN","10","10","27.6","2","4.6","0.435","0","0","0","2","4.6","0.435","0.435","0.9","1.4","0.643","2.2","3.1","5.3","1.3","1.6","0","0.3","3.4","4.9","5",1986
"45","Mark Eaton","C","29","UTA","4","4","39.3","7","14.3","0.491","0","0","0","7","14.3","0.491","0.491","0.5","0.8","0.667","3.3","5.8","9","2.5","0.3","4.5","1","3","14.5","1",1986
"46","Craig Ehlo","SG","24","HOU","10","0","3.8","0.8","1.6","0.5","0","0.1","0","0.8","1.5","0.533","0.5","0.4","0.5","0.8","0.1","0.2","0.3","0.6","0.4","0.1","0.3","0.4","2","13",1986
"47","Dale Ellis","SF","25","DAL","7","0","9.6","1.3","3.1","0.409","1","1.7","0.583","0.3","1.4","0.2","0.568","0.7","0.7","1","0.4","0.6","1","0.3","0.3","0.3","0.6","0.9","4.3","5",1986
"48","Alex English*","SF","32","DEN","10","10","39.4","10.6","22.9","0.463","0","0.1","0","10.6","22.8","0.465","0.463","6.1","7.1","0.859","1.8","1.7","3.5","5.2","0.4","0.4","2.8","2.9","27.3","5",1986
"49","Julius Erving*","SF","35","PHI","12","12","36.1","6.8","15","0.45","0.2","0.9","0.182","6.6","14.1","0.467","0.456","4","5.4","0.738","2.2","3.7","5.8","4.2","0.9","1.3","3.3","2.7","17.7","6",1986
"50","Mike Evans","PG","30","DEN","10","0","20.4","3","8.2","0.366","0.7","2.9","0.241","2.3","5.3","0.434","0.409","2.5","3","0.833","0.6","1.4","2","2.5","1","0.3","1.3","1.9","9.2","5",1986
"51","Kenny Fields","SF","23","MIL","12","4","13.2","3.2","5.8","0.551","0.1","0.3","0.333","3.1","5.5","0.561","0.558","1","1.9","0.522","0.6","1.8","2.3","0.8","0.7","0","1.3","1.9","7.4","7",1986
"52","George Gervin*","SG","33","CHI","2","0","5.5","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0.5","0.5","0","0","1","1.5","0","0",1986
"53","Artis Gilmore*","C","36","SAS","3","3","35.7","5.3","8","0.667","0","0","0","5.3","8","0.667","0.667","2.7","4.7","0.571","2.3","3.7","6","1","2.3","0.3","3.3","3.7","13.3","0",1986
"54","Mike Glenn","SG","30","MIL","10","0","11.4","1.3","3.6","0.361","0","0.1","0","1.3","3.5","0.371","0.361","1","1.2","0.833","0.3","0.8","1.1","0.8","0.1","0","0.5","0.6","3.6","7",1986
"55","Mike Gminski","C","26","NJN","3","3","36.3","5.3","14.3","0.372","0","0","0","5.3","14.3","0.372","0.372","8.7","9","0.963","3.7","6.3","10","1.7","1.3","0.7","3","3.7","19.3","0",1986
"56","A.C. Green","PF","22","LAL","9","0","11.8","1","1.9","0.529","0","0","0","1","1.9","0.529","0.529","0.4","1","0.444","0.3","1.4","1.8","0","0.1","0.3","0.4","1.4","2.4","8",1986
"57","Rickey Green","PG","31","UTA","4","4","29.8","5.3","10.8","0.488","0.3","0.5","0.5","5","10.3","0.488","0.5","2.5","2.8","0.909","0","2.3","2.3","9.5","0.5","0","1.3","0.3","13.3","1",1986
"58","Sidney Green","PF","25","CHI","3","0","17.7","2","6.7","0.3","0","0","0","2","6.7","0.3","0.3","2","4","0.5","2.3","1.7","4","0","0.3","0.3","1","3","6","0",1986
"59","Dave Greenwood","PF","28","SAS","3","3","33.7","4","7.7","0.522","0","0","0","4","7.7","0.522","0.522","2","2.7","0.75","0.3","5.7","6","1","1","0.3","0.3","4","10","0",1986
"60","Pétur Guðmundsson","C","27","LAL","12","0","9.3","1.3","2.3","0.593","0","0.2","0","1.3","2.1","0.64","0.593","0.8","1.3","0.667","0.7","1.5","2.2","0.3","0.3","0.3","0.8","1.9","3.5","8",1986
"61","Bob Hansen","SG","25","UTA","4","4","35","6.8","9.3","0.73","0.5","0.8","0.667","6.3","8.5","0.735","0.757","2","2.3","0.889","2.5","2","4.5","2.8","0.8","0.3","1.8","4","16","1",1986
"62","Bill Hanzlik","SF","28","DEN","6","0","17","2.5","4.7","0.536","0.2","0.2","1","2.3","4.5","0.519","0.554","2.2","2.7","0.813","0.3","0.7","1","3.2","0.2","0.2","1.2","2","7.3","5",1986
"64","Derek Harper","PG","24","DAL","10","10","34.8","5.7","10.7","0.533","0.8","1.4","0.571","4.9","9.3","0.527","0.57","1.2","1.6","0.75","1.3","0.6","1.9","7.6","2.3","0","2.3","2.7","13.4","5",1986
"65","Steve Harris","SG","22","HOU","15","0","5.5","0.9","1.9","0.483","0","0","0","0.9","1.9","0.483","0.483","0.1","0.3","0.4","0.3","0.3","0.7","0.1","0.3","0.2","0.1","0.2","2","13",1986
"66","Scott Hastings","PF","25","ATL","9","0","5.4","1.2","1.6","0.786","0.1","0.4","0.25","1.1","1.1","1","0.821","0.6","1.2","0.455","0.3","0.8","1.1","0.2","0.2","0","0.6","1.2","3.1","4",1986
"67","Steve Hayes","C","30","UTA","1","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","2","1",1986
"68","Carl Henry","SG","25","SAC","1","0","2","1","1","1","1","1","1","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","3","0",1986
"69","Craig Hodges","SG","25","MIL","14","14","32.9","5.3","10.4","0.51","1","2.2","0.452","4.3","8.1","0.526","0.559","1.9","2.4","0.794","0.6","1.1","1.8","4.5","2.3","0.1","1.7","3.1","13.5","7",1986
"70","Alfredrick Hughes","SG","23","SAS","3","0","6","1.3","3","0.444","0","0","0","1.3","3","0.444","0.444","0","0","0","0","0","0","0.3","0.3","0","0.3","1","2.7","0",1986
"71","Marc Iavaroni","PF","29","UTA","4","0","18.3","1.3","4","0.313","0","0","0","1.3","4","0.313","0.313","0.8","1","0.75","1","1.3","2.3","1.5","0.3","0","1","2.3","3.3","1",1986
"72","Clemon Johnson","C","29","PHI","12","2","25.3","2.4","4.4","0.547","0","0","0","2.4","4.4","0.547","0.547","1.3","2.1","0.64","1.9","3.1","5","0.7","0.9","1.3","0.8","2.9","6.2","6",1986
"73","Dennis Johnson*","PG","31","BOS","18","18","39.7","6.1","13.6","0.445","0.3","0.9","0.375","5.7","12.7","0.45","0.457","3.7","4.7","0.798","1.3","2.9","4.2","5.9","2.2","0.3","2.8","3.2","16.2","15",1986
"74","Eddie Johnson","SF","26","SAC","3","1","32","8","18.3","0.436","0","1","0","8","17.3","0.462","0.436","2.7","3","0.889","3.3","3.7","7","1.3","1","0.3","2","2.3","18.7","0",1986
"75","Ken Johnson","PF","23","POR","2","0","5.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0.5","0.5","0","1",1986
"76","Magic Johnson*","PG","26","LAL","14","14","38.6","7.9","14.6","0.537","0","0.8","0","7.9","13.9","0.567","0.537","5.9","7.6","0.766","1.5","5.6","7.1","15.1","1.9","0.1","3.2","3.1","21.6","8",1986
"77","Mickey Johnson","PF","33","NJN","3","0","18","1.7","6.3","0.263","0","0.7","0","1.7","5.7","0.294","0.263","2.3","3.7","0.636","0.7","3","3.7","0.7","0.7","0","1","2.3","5.7","0",1986
"78","Steve Johnson","C","28","SAS","3","0","17.7","1.7","5","0.333","0","0","0","1.7","5","0.333","0.333","1.7","3.7","0.455","0.7","1.3","2","0.7","0","0.3","2","4.7","5","0",1986
"79","Vinnie Johnson","SG","29","DET","4","0","21.3","5.5","12.3","0.449","0","0.3","0","5.5","12","0.458","0.449","1.8","3.3","0.538","2","2.3","4.3","2.8","0.8","0","1.3","2.3","12.8","1",1986
"80","Bobby Jones*","PF","34","PHI","12","5","27.4","3.3","6.2","0.527","0","0.1","0","3.3","6.1","0.534","0.527","3.2","4.2","0.76","0.8","1.9","2.7","2.8","0.8","1.2","1.3","3.3","9.7","6",1986
"81","Caldwell Jones","C","35","POR","4","0","18.3","1.5","4.3","0.353","0","0","0","1.5","4.3","0.353","0.353","0.5","1","0.5","2.3","2.5","4.8","0.8","0","0.5","1","3.3","3.5","1",1986
"82","Charles Jones","C","28","WSB","5","5","14.4","0.8","2.2","0.364","0","0","0","0.8","2.2","0.364","0.364","0.8","0.8","1","1.2","0.6","1.8","0.6","0.4","0.4","1","2.6","2.4","2",1986
"83","Michael Jordan*","SG","22","CHI","3","3","45","16","31.7","0.505","0.3","0.3","1","15.7","31.3","0.5","0.511","11.3","13","0.872","1.7","4.7","6.3","5.7","2.3","1.3","4.7","4.3","43.7","0",1986
"85","Harold Keeling","SG","22","DAL","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5",1986
"86","Rich Kelley","C","32","SAC","3","0","11.7","1","3","0.333","0","0","0","1","3","0.333","0.333","1.7","2","0.833","2","2","4","1.3","0.7","0","0.7","1.7","3.7","0",1986
"87","Jerome Kersey","SF","23","POR","4","0","14","2.3","5.5","0.409","0","0.3","0","2.3","5.3","0.429","0.409","1","1","1","1.8","2","3.8","1","0.3","1","1.5","3.3","5.5","1",1986
"88","Albert King","SF","26","NJN","3","3","32.7","6","14","0.429","0.3","1.3","0.25","5.7","12.7","0.447","0.44","1.3","1.3","1","2.7","1.7","4.3","3.3","0.7","0.3","1.7","5","13.7","0",1986
"89","Greg Kite","C","24","BOS","13","0","6","0.5","0.8","0.7","0","0","0","0.5","0.8","0.7","0.7","0.3","0.5","0.571","0.4","1.1","1.5","0.2","0.2","0.3","0.2","1.5","1.4","15",1986
"90","Joe Kleine","C","24","SAC","3","0","15","1.7","4.3","0.385","0","0","0","1.7","4.3","0.385","0.385","1.7","2","0.833","2.7","2","4.7","0.3","0.3","0.3","0.7","2.7","5","0",1986
"91","Jon Koncak","C","22","ATL","9","0","21.4","1.6","3.2","0.483","0","0","0","1.6","3.2","0.483","0.483","2.9","5.1","0.565","1.2","2.6","3.8","0.6","0.7","1.1","0.8","3","6","4",1986
"92","Mitch Kupchak","PF","31","LAL","5","0","11.2","1.6","3","0.533","0","0","0","1.6","3","0.533","0.533","0.8","1.2","0.667","1","2","3","0.4","0.4","0","0.6","1.2","4","8",1986
"93","Bill Laimbeer","C","28","DET","4","4","42","8.5","17","0.5","0.3","0.3","1","8.3","16.8","0.493","0.507","5.3","5.8","0.913","5","9","14","0.3","0.5","0.8","2","4.8","22.5","1",1986
"94","Jeff Lamp","SF","26","SAS","3","0","15","2.3","6","0.389","0.3","1","0.333","2","5","0.4","0.417","0","0","0","0.3","0","0.3","2.3","0.3","0","1.3","2","5","0",1986
"95","Allen Leavell","PG","28","HOU","15","0","11.3","1.6","5.3","0.3","0.5","1","0.467","1.1","4.3","0.262","0.344","1.3","1.5","0.87","0.2","0.8","1","2.7","0.6","0","0.6","0.8","5","13",1986
"96","Fat Lever","PG","25","DEN","10","10","34.7","5.9","13.1","0.45","0.8","1.4","0.571","5.1","11.7","0.436","0.481","1.7","2.4","0.708","1.5","3.3","4.8","5.3","2","0.2","2.3","3.3","14.3","5",1986
"97","Cliff Levingston","PF","25","ATL","9","0","20","2.4","4.1","0.595","0.1","0.1","1","2.3","4","0.583","0.608","0.8","1","0.778","1.7","2.9","4.6","0.3","0.4","1","1","2.6","5.8","4",1986
"98","Alton Lister","C","27","MIL","14","1","23.9","4.7","7.4","0.641","0","0.1","0","4.7","7.3","0.647","0.641","2.5","4.1","0.603","2.6","4.2","6.9","0.9","0.5","1.6","1.5","4","11.9","7",1986
"99","Lewis Lloyd","SG","26","HOU","20","20","29.5","5.8","12.1","0.481","0.1","0.3","0.4","5.7","11.8","0.483","0.485","2.4","2.9","0.81","1.7","1.6","3.3","4.3","0.8","0.3","2.4","2.4","14.1","13",1986
"100","John Long","SG","29","DET","1","0","13","2","5","0.4","0","0","0","2","5","0.4","0.4","3","3","1","0","1","1","0","1","0","2","1","7","1",1986
"101","Maurice Lucas","PF","33","LAL","14","0","22.8","4.2","8","0.527","0","0","0","4.2","8","0.527","0.527","1","1.4","0.737","2.1","4.4","6.5","0.7","0.4","0.4","0.9","3.8","9.4","8",1986
"102","Kyle Macy","PG","28","CHI","3","3","29","1.7","4.7","0.357","0.3","1.3","0.25","1.3","3.3","0.4","0.393","0.3","0.3","1","0.7","0.7","1.3","3.3","0.7","0","0.3","3","4","0",1986
"103","Rick Mahorn","PF","27","DET","4","0","15.3","1.3","3.3","0.385","0","0","0","1.3","3.3","0.385","0.385","0.5","0.5","1","0.8","2.3","3","0","0.3","0","0.8","3.5","3","1",1986
"104","Jeff Malone","SG","24","WSB","5","5","39.4","8.4","20.6","0.408","0","0.4","0","8.4","20.2","0.416","0.408","5.2","5.8","0.897","0.8","2.4","3.2","3.4","1.4","0.6","2.2","2.6","22","2",1986
"106","Karl Malone*","PF","22","UTA","4","4","36","9.5","18","0.528","0","0","0","9.5","18","0.528","0.528","2.8","6.5","0.423","1.5","6","7.5","1","2","0","1.5","4.5","21.8","1",1986
"107","Wes Matthews","PG","26","SAS","3","3","38.7","11.7","18","0.648","0","0.3","0","11.7","17.7","0.66","0.648","2","2.7","0.75","0.3","2","2.3","8","2","0","3.7","2.3","25.3","0",1986
"108","Bob McAdoo*","C","34","PHI","5","0","14.6","4","7.2","0.556","0","0","0","4","7.2","0.556","0.556","2.8","3.2","0.875","1.6","1.2","2.8","0.4","0.8","1","0.4","2.6","10.8","6",1986
"109","Rodney McCray","SF","24","HOU","20","20","41.8","5.4","10.1","0.535","0","0.2","0","5.4","10","0.543","0.535","2.2","2.9","0.741","1.2","4.8","5.9","6.3","0.9","1","1.9","2.3","13","13",1986
"110","Hank McDowell","PF","26","HOU","13","0","2.5","0.2","0.5","0.286","0","0","0","0.2","0.5","0.286","0.286","0.4","0.6","0.625","0.3","0.3","0.6","0.2","0","0","0.2","0.5","0.7","13",1986
"111","Mike McGee","SF","26","LAL","6","0","4.7","1.3","3","0.444","0","0.5","0","1.3","2.5","0.533","0.444","0","0.7","0","0.5","0.3","0.8","0.3","0","0","0.3","0.5","2.7","8",1986
"112","Kevin McHale*","PF","28","BOS","18","18","39.7","9.3","16.1","0.579","0","0.1","0","9.3","16.1","0.581","0.579","6.2","7.8","0.794","2.8","5.8","8.6","2.7","0.4","2.4","2.7","3.6","24.9","15",1986
"113","Kevin McKenna","SG","27","WSB","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",1986
"114","Tom McMillen","C","33","WSB","4","0","13.5","2","4","0.5","0","0","0","2","4","0.5","0.5","0","0","0","0.3","1","1.3","1.8","0.8","0","0.5","0.5","4","2",1986
"115","Mike Mitchell","SF","30","SAS","3","3","35.7","7","17.3","0.404","0","0","0","7","17.3","0.404","0.404","1.7","3.3","0.5","1","2","3","3.3","1","1","3.3","2.7","15.7","0",1986
"116","Paul Mokeski","C","29","MIL","14","0","7.2","1","1.9","0.519","0","0","0","1","1.9","0.519","0.519","0.4","0.6","0.667","0.4","1.4","1.7","0.6","0.4","0.2","0.5","1.9","2.4","7",1986
"117","Sidney Moncrief*","PG","28","MIL","9","9","36.3","5.8","13.6","0.426","0.4","1.6","0.286","5.3","12","0.444","0.443","4.9","7","0.698","1.7","2.9","4.6","4.9","0.6","0.6","2.3","3.3","16.9","7",1986
"118","Perry Moss","PG","27","PHI","7","0","4","0.3","1.1","0.25","0","0.1","0","0.3","1","0.286","0.25","0.1","0.1","1","0","0.4","0.4","0.3","0","0.1","0.6","0.9","0.7","6",1986
"119","Calvin Natt","PF","29","DEN","10","6","29.3","6.6","14.2","0.465","0.1","0.2","0.5","6.5","14","0.464","0.468","4.6","5.9","0.78","1.7","6.2","7.9","2.8","0.2","0.3","2.2","2.5","17.9","5",1986
"120","Chuck Nevitt","C","26","DET","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1986
"121","Mike O'Koren","SF","27","NJN","2","0","10.5","0.5","3","0.167","0","0.5","0","0.5","2.5","0.2","0.167","0","0","0","0.5","0.5","1","1","1","0.5","1.5","2.5","1","0",1986
"122","Charles Oakley","PF","22","CHI","3","3","29.3","3.7","7","0.524","0","0","0","3.7","7","0.524","0.524","2.7","4.3","0.615","3.3","6.7","10","1","2","0.7","1.7","4.3","10","0",1986
"123","Hakeem Olajuwon*","C","23","HOU","20","20","38.3","10.3","19.4","0.53","0","0.1","0","10.3","19.3","0.531","0.53","6.4","10","0.638","5.1","6.8","11.8","2","2","3.5","2.2","4.4","26.9","13",1986
"124","Mark Olberding","PF","29","SAC","3","3","24.7","1","3","0.333","0","0","0","1","3","0.333","0.333","3","4","0.75","1.3","3","4.3","1","0.7","0.3","2.3","3","5","0",1986
"125","Jawann Oldham","C","28","CHI","1","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","1","0","0","0",1986
"127","Robert Parish*","C","32","BOS","18","18","32.8","5.9","12.5","0.471","0","0","0","5.9","12.5","0.471","0.471","3.2","4.9","0.652","2.9","5.9","8.8","1.4","0.5","1.7","2.4","2.6","15","15",1986
"128","Jim Paxson","SG","28","POR","4","0","17.8","3.5","9.3","0.378","0.5","1.5","0.333","3","7.8","0.387","0.405","3","3.8","0.8","0.3","0.8","1","3.8","0.8","0","1.5","3","10.5","1",1986
"129","John Paxson","PG","25","CHI","3","0","26.7","2.3","5","0.467","0","0","0","2.3","5","0.467","0.467","4.3","5.7","0.765","0","0","0","1.7","1","0","1","3","9","0",1986
"130","Sam Perkins","PF","24","DAL","10","10","34.7","5.7","13.3","0.429","0.2","0.8","0.25","5.5","12.5","0.44","0.436","3.3","4.3","0.767","3","5.3","8.3","2.4","0.9","1.4","1.6","3.2","14.9","5",1986
"131","Jim Petersen","PF","23","HOU","20","0","18.9","2.2","5.4","0.407","0","0","0","2.2","5.4","0.407","0.407","1.2","1.7","0.697","2.4","3.2","5.6","1.1","0.5","0.5","0.8","2.9","5.6","13",1986
"132","Ricky Pierce","SG","26","MIL","13","0","24.8","4","8.7","0.46","0","0.2","0","4","8.5","0.468","0.46","3.1","3.5","0.889","1.5","1.2","2.8","1.5","0.6","0.2","1.2","3.2","11.1","7",1986
"133","Terry Porter","PG","22","POR","4","0","17","3","6.8","0.444","0.3","1.5","0.167","2.8","5.3","0.524","0.463","0.5","1","0.5","0.3","1","1.3","3","0.8","0.5","1.5","2.5","6.8","1",1986
"134","Paul Pressey","SF","27","MIL","14","14","37.9","5.4","11.2","0.484","0.4","1.3","0.333","5","9.9","0.504","0.503","4.8","6.3","0.761","1.4","2.9","4.3","7.9","1.3","0.9","3.6","3.4","16.1","7",1986
"135","Kurt Rambis","PF","27","LAL","14","14","19.1","1.9","3.2","0.6","0","0","0","1.9","3.2","0.6","0.6","0.9","1.3","0.722","1.9","4.1","5.9","1","0.7","0.5","1.3","2.8","4.8","8",1986
