"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"60","Bryn Forbes","SG","25","SAS","7","7","30.3","3.9","8","0.482","2.1","4.4","0.484","1.7","3.6","0.48","0.616","0.9","1.3","0.667","0.1","3.4","3.6","1","0.1","0.1","0.4","2","10.7",3,2019
"61","Evan Fournier","SG","26","ORL","5","5","35","4.8","13.8","0.348","1.6","6.8","0.235","3.2","7","0.457","0.406","1.2","1.6","0.75","0.6","2.6","3.2","2","1.4","0","2.4","2.8","12.4",1,2019
"62","Melvin Frazier","SG","22","ORL","3","0","5","0.7","1.7","0.4","0","0","0","0.7","1.7","0.4","0.4","0.3","0.7","0.5","0.3","1","1.3","0","0.3","0","0","0","1.7",1,2019
"64","Tim Frazier","PG","28","MIL","11","0","3.6","0.7","1.2","0.615","0.3","0.5","0.5","0.5","0.6","0.714","0.731","0.2","0.2","1","0","0.8","0.8","0.9","0.1","0","0.3","0.5","1.9",10,2019
"65","Danilo Gallinari","SF","30","LAC","6","6","33.5","6.5","18.5","0.351","2.2","7.2","0.302","4.3","11.3","0.382","0.41","4.7","5.5","0.848","1.5","4.7","6.2","2.7","1.3","0.2","1.8","2.3","19.8",2,2019
"66","Langston Galloway","SG","27","DET","4","0","27.5","2.8","8.5","0.324","2.3","6.3","0.36","0.5","2.3","0.222","0.456","0","0","0","0.5","3.3","3.8","1","0.5","1","0.5","2.5","7.8",0,2019
"67","Marc Gasol","C","34","TOR","24","24","30.6","3.2","7.5","0.422","1.4","3.7","0.382","1.8","3.8","0.462","0.517","1.7","1.9","0.87","0.7","5.7","6.4","3","0.9","1.1","0.9","3.5","9.4",16,2019
"68","Rudy Gay","PF","32","SAS","7","0","25.6","4","10","0.4","1.1","2.7","0.421","2.9","7.3","0.392","0.457","2","2.4","0.824","1.9","5.3","7.1","1.7","0.4","0.7","1.4","1.9","11.1",3,2019
"69","Paul George","SF","28","OKC","5","5","40.8","8.8","20.2","0.436","3","9.4","0.319","5.8","10.8","0.537","0.51","8","9.8","0.816","1.2","7.4","8.6","3.6","1.4","0.2","4","4.2","28.6",1,2019
"70","Shai Gilgeous-Alexander","PG","20","LAC","6","6","28.8","4.7","10","0.467","1.5","3","0.5","3.2","7","0.452","0.542","2.8","3.3","0.85","0.7","2","2.7","3.2","1","0.8","0.8","2.8","13.7",2,2019
"71","Rudy Gobert","C","26","UTA","5","5","30.4","3.8","6.4","0.594","0","0","0","3.8","6.4","0.594","0.594","3.6","4.6","0.783","4.6","5.6","10.2","1.4","0.6","2.6","1.8","3.2","11.2",1,2019
"72","Aaron Gordon","PF","23","ORL","5","5","32.8","5.8","12.4","0.468","1.6","4","0.4","4.2","8.4","0.5","0.532","2","3.8","0.526","2.2","5","7.2","3.6","1.2","0.2","2.6","3.2","15.2",1,2019
"73","Eric Gordon","SG","30","HOU","11","11","37.3","6.1","13.6","0.447","3.5","8.6","0.4","2.6","5","0.527","0.573","2.2","2.5","0.857","0.5","2","2.5","1.3","0.6","1","2.5","2","17.8",6,2019
"74","Treveon Graham","SG","25","BRK","5","0","15.8","0.4","2","0.2","0","1.4","0","0.4","0.6","0.667","0.2","0.6","1.2","0.5","0.6","1.6","2.2","0.6","0.4","0.2","0.6","2","1.4",1,2019
"75","Jerami Grant","PF","24","OKC","5","5","35.2","4","8","0.5","1.8","4","0.45","2.2","4","0.55","0.613","1.8","2.6","0.692","1.2","4.4","5.6","0.8","0.6","2","0.8","2.6","11.6",1,2019
"76","Jerian Grant","PG","26","ORL","3","0","4.7","0.7","3.3","0.2","0","2.3","0","0.7","1","0.667","0.2","0.3","0.3","1","0","1.3","1.3","1","0","0","0.3","0.3","1.7",1,2019
"77","Danny Green","SG","31","TOR","24","24","28.5","2.2","6.5","0.342","1.6","5","0.328","0.6","1.5","0.389","0.468","0.9","1","0.913","0.7","2.9","3.6","1.1","1.3","0.5","1.1","2.5","6.9",16,2019
"78","Draymond Green","PF","28","GSW","22","22","38.7","5.2","10.4","0.498","0.6","2.6","0.228","4.6","7.8","0.587","0.526","2.3","3.2","0.718","1.9","8.3","10.1","8.5","1.5","1.5","3.8","3.9","13.3",14,2019
"79","Gerald Green","SG","33","HOU","11","0","8.8","1.1","3.6","0.3","0.9","2.6","0.345","0.2","1","0.182","0.425","0.5","0.5","1","0","1.1","1.1","0.1","0.3","0.3","0.3","1.1","3.5",6,2019
"80","JaMychal Green","PF","28","LAC","6","3","23.5","3.8","7.2","0.535","2","3.8","0.522","1.8","3.3","0.55","0.674","1.3","1.7","0.8","1","4.3","5.3","0.8","0.7","0","1.8","3.7","11",2,2019
"81","Blake Griffin","PF","29","DET","2","2","29","9","19.5","0.462","3","6.5","0.462","6","13","0.462","0.538","3.5","3.5","1","2","4","6","6","1","0","3","4.5","24.5",0,2019
"82","James Harden","PG","29","HOU","11","11","38.5","9.9","24","0.413","4.4","12.5","0.35","5.5","11.5","0.48","0.504","7.5","8.9","0.837","0.8","6.1","6.9","6.6","2.2","0.9","4.6","3.7","31.6",6,2019
"83","Maurice Harkless","SF","25","POR","16","16","24.3","3.3","6.8","0.477","0.4","1.8","0.25","2.8","5.1","0.556","0.509","1.4","2.3","0.639","1.8","3.1","4.9","1.4","1.1","1","1.1","3.5","8.4",8,2019
"85","Montrezl Harrell","C","25","LAC","6","0","26.3","7.7","10.5","0.73","0","0.2","0","7.7","10.3","0.742","0.73","3","4.3","0.692","2","3.5","5.5","2.2","0.5","0.7","1.3","3.2","18.3",2,2019
"86","Gary Harris","SG","24","DEN","14","14","36.9","5.2","11.3","0.462","1.4","4.1","0.351","3.8","7.2","0.525","0.525","2.4","2.7","0.868","0.6","3.5","4.1","2.3","0.9","0.6","0.8","2.7","14.2",7,2019
"87","Joe Harris","SG","27","BRK","5","5","29.8","3.2","8.6","0.372","0.8","4.2","0.19","2.4","4.4","0.545","0.419","1.6","1.6","1","1.2","3","4.2","0.6","0.6","0","1.8","2.4","8.8",1,2019
"88","Tobias Harris","PF","26","PHI","12","12","36.9","5.9","13.9","0.425","1.8","5.3","0.349","4.1","8.7","0.471","0.491","1.8","2.2","0.846","1","8.1","9.1","4","1.1","0.5","1.6","2.5","15.5",7,2019
"89","Isaiah Hartenstein","PF","20","HOU","2","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0.5","0","0.5","0","0","0","0","0.5","2",6,2019
"90","Gordon Hayward","PF","28","BOS","9","0","29.7","3.2","7.8","0.414","1","2.7","0.375","2.2","5.1","0.435","0.479","2.1","2.1","1","0.3","3.7","4","2.4","0.7","0.3","1.7","1.8","9.6",5,2019
"91","Juan Hernangómez","PF","23","DEN","5","0","3","0.2","0.6","0.333","0.2","0.4","0.5","0","0.2","0","0.5","0","0","0","0","0.6","0.6","0","0","0","0.2","0.4","0.6",7,2019
"92","Nenê Hilário","C","36","HOU","7","0","7.6","1.4","1.4","1","0","0","0","1.4","1.4","1","1","1","1.3","0.778","1.3","0.7","2","0.4","0.4","0.3","0.4","1","3.9",6,2019
"93","George Hill","PG","32","MIL","15","0","26.3","4.2","7.9","0.534","1.3","3.2","0.417","2.9","4.7","0.614","0.619","1.8","2.2","0.818","1","2.5","3.5","2.8","0.9","0.3","0.4","2.3","11.5",10,2019
"94","Aaron Holiday","PG","22","IND","3","0","4.3","0.7","1.7","0.4","0.3","0.7","0.5","0.3","1","0.333","0.5","0","0","0","0","0","0","0","0","0","0.3","1","1.7",0,2019
"95","Rondae Hollis-Jefferson","SF","24","BRK","4","0","15.5","4","8.3","0.485","0.3","0.3","1","3.8","8","0.469","0.5","5","6.3","0.8","0.8","2.3","3","1.5","0.3","1.3","0.8","1.8","13.3",1,2019
"96","Rodney Hood","SG","26","POR","16","0","23.3","3.3","6.9","0.468","1.1","3.2","0.353","2.1","3.8","0.567","0.55","2.3","2.8","0.818","0.6","1.7","2.3","0.9","0.4","0.2","0.4","1.8","9.9",8,2019
"97","Al Horford","C","32","BOS","9","9","34.4","5.1","12.2","0.418","2","4.9","0.409","3.1","7.3","0.424","0.5","1.7","2","0.833","1.4","7.6","9","4.4","0.4","0.8","2.1","2.3","13.9",5,2019
"98","Danuel House","SF","25","HOU","7","0","20.1","1.6","5.3","0.297","1.1","4.4","0.258","0.4","0.9","0.5","0.405","0.6","1.1","0.5","0.3","2.9","3.1","0.1","0.4","0.3","0.6","1.6","4.9",6,2019
"99","Serge Ibaka","C","29","TOR","24","0","20.8","3.8","8","0.477","0.4","1.6","0.237","3.5","6.5","0.535","0.5","1.3","1.8","0.762","1.5","4.5","6","0.9","0.5","1","1","3.3","9.4",16,2019
"100","Andre Iguodala","SF","35","GSW","21","15","30","3.9","7.9","0.494","1.3","3.8","0.35","2.6","4.1","0.628","0.578","0.7","1.8","0.378","1.3","3","4.3","4","1.1","1.1","1","2","9.8",14,2019
"101","Ersan Ilyasova","PF","31","MIL","15","0","18.1","2.3","5.4","0.432","0.8","2.7","0.3","1.5","2.7","0.561","0.506","1.3","1.7","0.8","1.3","3.4","4.7","1.4","0.7","0.4","0.4","2.7","6.8",10,2019
"102","Joe Ingles","PF","31","UTA","5","5","30.2","2.4","7.4","0.324","1.6","5.8","0.276","0.8","1.6","0.5","0.432","0","0","0","0.6","4.2","4.8","5","2.2","0","1.6","2.8","6.4",1,2019
"103","Kyrie Irving","PG","26","BOS","9","9","36.7","7.7","19.9","0.385","2","6.4","0.31","5.7","13.4","0.421","0.436","4","4.4","0.9","0.6","3.9","4.4","7","1.3","0.4","3.1","2.9","21.3",5,2019
"104","Jonathan Isaac","PF","21","ORL","5","5","27.4","2.2","8","0.275","0.8","4","0.2","1.4","4","0.35","0.325","1.4","1.6","0.875","2","4.2","6.2","0.4","0.4","1","1","1.8","6.6",1,2019
"106","Wesley Iwundu","SF","24","ORL","5","0","12","1.2","3.6","0.333","0.6","1.8","0.333","0.6","1.8","0.333","0.417","1.8","1.8","1","0","1.4","1.4","0.8","0.6","0","0.4","0.8","4.8",1,2019
"107","Reggie Jackson","PG","28","DET","4","4","27","7","16.3","0.431","2.3","5.3","0.429","4.8","11","0.432","0.5","1.5","1.8","0.857","1.3","2","3.3","7","0.8","0","1.3","3","17.8",0,2019
"108","Jonas Jerebko","PF","31","GSW","16","0","7.6","0.8","2.6","0.286","0.3","1.2","0.263","0.4","1.4","0.304","0.345","0.3","0.4","0.833","0.9","1.2","2.1","0.8","0.1","0.1","0.1","0.6","2.1",14,2019
"109","Amir Johnson","C","31","PHI","4","0","5","1","1","1","0","0","0","1","1","1","1","0","0","0","0.8","0.5","1.3","0.5","0.3","0","0.3","0.8","2",7,2019
"110","Nikola Jokic","C","23","DEN","14","14","39.8","9.4","18.6","0.506","1.6","4","0.393","7.9","14.6","0.537","0.548","4.7","5.6","0.846","3.9","9.1","13","8.4","1.1","0.9","2.6","3.9","25.1",7,2019
"111","Damian Jones","C","23","GSW","4","1","2","0.3","0.3","1","0","0","0","0.3","0.3","1","1","0.3","0.5","0.5","0","0.5","0.5","0","0","0","0.3","0.8","0.8",14,2019
"112","Cory Joseph","PG","27","IND","4","0","21.3","3","6","0.5","1","2.3","0.444","2","3.8","0.533","0.583","0.5","0.5","1","0.3","1.5","1.8","1","1","0","0","1.8","7.5",0,2019
"113","Enes Kanter","C","26","POR","16","14","28.8","4.7","9.1","0.514","0.1","0.3","0.25","4.6","8.9","0.521","0.517","1.9","2.6","0.756","3.3","6.4","9.7","1.2","0.7","0.6","1.6","2.3","11.4",8,2019
"114","Luke Kennard","SG","22","DET","4","2","33.3","5.8","11.8","0.489","2.3","3.8","0.6","3.5","8","0.438","0.585","1.3","1.5","0.833","0","4","4","1.8","0.8","0.3","0.8","1.5","15",0,2019
"115","Furkan Korkmaz","SG","21","PHI","4","0","9","1.5","4.5","0.333","0.8","2","0.375","0.8","2.5","0.3","0.417","1","1.3","0.8","0","1.5","1.5","1.3","0","0.3","0.3","1.3","4.8",7,2019
"116","Kyle Korver","SG","37","UTA","4","0","7.5","0.8","2","0.375","0.5","1.5","0.333","0.3","0.5","0.5","0.5","0.5","0.8","0.667","0.3","1","1.3","0","0","0","0.3","1.5","2.5",1,2019
"117","Rodions Kurucs","SF","20","BRK","4","3","17","2","5","0.4","0.5","2","0.25","1.5","3","0.5","0.45","1.8","2.3","0.778","1.5","3.5","5","0.8","0.5","0","0.5","2.5","6.3",1,2019
"118","Skal Labissière","PF","22","POR","3","0","3.7","0.3","1.3","0.25","0","0.7","0","0.3","0.7","0.5","0.25","0","0.3","0","0","0","0","0","0","0","0","0.3","0.7",8,2019
"119","Jake Layman","SF","24","POR","6","0","3.3","0.2","1.2","0.143","0","0.8","0","0.2","0.3","0.5","0.143","0.5","0.7","0.75","0.2","0.5","0.7","0","0","0","0","0.5","0.8",8,2019
"120","T.J. Leaf","PF","21","IND","1","0","10","0","3","0","0","1","0","0","2","0","0","2","2","1","1","2","3","0","0","0","0","0","2",0,2019
"121","Kawhi Leonard","SF","27","TOR","24","24","39.1","10.1","20.7","0.49","2.3","6","0.379","7.8","14.6","0.536","0.545","8","9","0.884","2.3","6.8","9.1","3.9","1.7","0.7","3.1","2.3","30.5",16,2019
"122","Meyers Leonard","C","26","POR","11","2","15.5","3.1","5.9","0.523","1.3","3","0.424","1.8","2.9","0.625","0.631","0.3","0.8","0.333","0.5","3.1","3.6","1.1","0.2","0.1","0.4","2.5","7.7",8,2019
"123","Jon Leuer","PF","29","DET","1","0","5","1","2","0.5","0","0","0","1","2","0.5","0.5","0","1","0","0","0","0","0","0","0","0","1","2",0,2019
"124","Caris LeVert","SF","24","BRK","5","2","28.8","7.2","14.6","0.493","2.4","5.2","0.462","4.8","9.4","0.511","0.575","4.2","5.8","0.724","1.2","3.4","4.6","3","1","0.4","2","1.6","21",1,2019
"125","Damian Lillard","PG","28","POR","16","16","40.6","8.6","20.6","0.418","3.7","9.9","0.373","4.9","10.8","0.459","0.508","5.9","7.1","0.833","0.5","4.3","4.8","6.6","1.7","0.3","3.8","2.5","26.9",8,2019
"127","Jeremy Lin","PG","30","TOR","8","0","3.4","0.3","1.1","0.222","0.1","0.3","0.5","0.1","0.9","0.143","0.278","0.5","0.5","1","0","0.4","0.4","0.5","0.1","0","0.6","0.3","1.1",16,2019
"128","Shaun Livingston","PG","33","GSW","22","2","14.6","1.5","3.4","0.453","0","0.1","0","1.5","3.3","0.466","0.453","1","1.1","0.84","0.5","0.9","1.4","1.4","0.5","0.2","0.4","1.6","4",14,2019
"129","Kevon Looney","C","22","GSW","21","1","20.6","3","4.4","0.688","0","0","0","3","4.4","0.688","0.688","1","1.4","0.724","2","2.5","4.5","1","0.6","0.5","0.6","2.4","7.1",14,2019
