"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"1","Don Ackerman","PG","23","NYK","4","0","5","0.3","0.8","0.333","0","0","0","0.3","0.8","0.333","0.333","0","0","0","0","0","1","0.3","0","0","0","1.8","0.5","0",1954
"2","Jim Baechtold","SF","26","NYK","4","0","26.5","3","7.3","0.414","0","0","0","3","7.3","0.414","0.414","2.8","3.3","0.846","0","0","2.5","2.8","0","0","0","4.8","8.8","0",1954
"3","Don Barksdale*","PF","30","BOS","6","0","17.7","1.8","6","0.306","0","0","0","1.8","6","0.306","0.306","1.3","1.8","0.727","0","0","4.5","1.2","0","0","0","3.8","5","2",1954
"4","Leo Barnhorst","SF","29","FTW","4","0","15","2.5","4.8","0.526","0","0","0","2.5","4.8","0.526","0.526","0.8","1.3","0.6","0","0","1.3","1.5","0","0","0","2.5","5.8","0",1954
"5","Ernie Barrett","SG","24","BOS","6","0","10.5","0.5","3.3","0.15","0","0","0","0.5","3.3","0.15","0.15","0.3","0.3","1","0","0","1","0.7","0","0","0","2.3","1.3","2",1954
"6","Vince Boryla","SF","26","NYK","3","0","22","2.7","4.7","0.571","0","0","0","2.7","4.7","0.571","0.571","3.7","4.3","0.846","0","0","0.7","0.3","0","0","0","4","9","0",1954
"7","Bob Brannum","PF","27","BOS","6","0","22.7","1.8","6.3","0.289","0","0","0","1.8","6.3","0.289","0.289","1","1.8","0.545","0","0","7.5","1.7","0","0","0","4.8","4.7","2",1954
"8","Carl Braun*","SG","26","NYK","4","0","31.3","4.5","13","0.346","0","0","0","4.5","13","0.346","0.346","8.8","10","0.875","0","0","3","2.3","0","0","0","5.5","17.8","0",1954
"9","Frankie Brian","SG","30","FTW","4","0","26.5","3.8","9","0.417","0","0","0","3.8","9","0.417","0.417","2.8","4","0.688","0","0","3","2.5","0","0","0","1.8","10.3","0",1954
"10","Cal Christensen","SF","26","ROC","6","0","22.8","1.7","4.7","0.357","0","0","0","1.7","4.7","0.357","0.357","2","3.7","0.545","0","0","5.8","2.5","0","0","0","2.7","5.3","3",1954
"11","Nat Clifton*","PF","31","NYK","4","0","31.3","2","6.8","0.296","0","0","0","2","6.8","0.296","0.296","2.3","4.3","0.529","0","0","9.8","1.5","0","0","0","3.8","6.3","0",1954
"12","Jack Coleman","PF","29","ROC","6","0","39.7","4.5","9","0.5","0","0","0","4.5","9","0.5","0.5","2.7","3","0.889","0","0","12.3","2","0","0","0","2.8","11.7","3",1954
"13","Chuck Cooper*","SF","27","BOS","6","0","18","1.3","2.7","0.5","0","0","0","1.3","2.7","0.5","0.5","1.3","1.8","0.727","0","0","5.2","0.7","0","0","0","3.5","4","2",1954
"14","Bob Cousy*","PG","25","BOS","6","0","43.3","5.5","19.3","0.284","0","0","0","5.5","19.3","0.284","0.284","10","12.5","0.8","0","0","5.3","6.3","0","0","0","3.3","21","2",1954
"15","Bob Davies*","PG","34","ROC","6","0","28.7","2.8","8.7","0.327","0","0","0","2.8","8.7","0.327","0.327","2.8","3.8","0.739","0","0","2","2.3","0","0","0","2.7","8.5","3",1954
"16","Bob Donham","SG","27","BOS","6","0","16.3","1.2","2.5","0.467","0","0","0","1.2","2.5","0.467","0.467","1","3.2","0.316","0","0","2","1","0","0","0","5.3","3.3","2",1954
"17","Larry Foust","C","25","FTW","4","0","32.3","2.8","10.3","0.268","0","0","0","2.8","10.3","0.268","0.268","4.8","6.3","0.76","0","0","9.5","1.8","0","0","0","5.3","10.3","0",1954
"18","Bill Gabor","SG","31","SYR","10","0","19.6","2.4","8.3","0.289","0","0","0","2.4","8.3","0.289","0.289","2.8","4","0.7","0","0","2.8","1.9","0","0","0","3.6","7.6","9",1954
"19","Harry Gallatin*","PF","26","NYK","4","0","37.8","4","8.8","0.457","0","0","0","4","8.8","0.457","0.457","5.5","7.8","0.71","0","0","15.3","1.5","0","0","0","3","13.5","0",1954
"20","Alex Hannum*","PF","30","ROC","6","0","17.8","2","4.8","0.414","0","0","0","2","4.8","0.414","0.414","2.5","4","0.625","0","0","3.7","0.8","0","0","0","4.7","6.5","3",1954
"22","Bob Harris","SF","26","BOS","6","0","25","2.7","4.2","0.64","0","0","0","2.7","4.2","0.64","0.64","2.7","3.8","0.696","0","0","5.8","0.5","0","0","0","4.2","8","2",1954
"23","Jim Holstein","SF","23","MNL","13","0","14.5","1.2","3.8","0.306","0","0","0","1.2","3.8","0.306","0.306","1.2","1.8","0.696","0","0","2.7","0.8","0","0","0","2.2","3.5","9",1954
"24","Mel Hutchins","PF","25","FTW","4","0","40.5","3.8","11.5","0.326","0","0","0","3.8","11.5","0.326","0.326","3","4.3","0.706","0","0","9.3","1.5","0","0","0","4.5","10.5","0",1954
"25","Billy Kenville","PG","23","SYR","13","0","28.8","2.8","5.7","0.486","0","0","0","2.8","5.7","0.486","0.486","3.4","4.8","0.71","0","0","3.7","1.9","0","0","0","3.5","8.9","9",1954
"26","George King","PG","25","SYR","10","0","28.6","2.5","6.2","0.403","0","0","0","2.5","6.2","0.403","0.403","3.8","6.3","0.603","0","0","2.2","2.1","0","0","0","3","8.8","9",1954
"27","Bob Lavoy","PF","27","SYR","13","0","27.5","2.8","7.3","0.389","0","0","0","2.8","7.3","0.389","0.389","3.4","4.2","0.8","0","0","6.5","1.5","0","0","0","3.8","9.1","9",1954
"28","Earl Lloyd*","SF","25","SYR","10","0","26","2.5","7.3","0.342","0","0","0","2.5","7.3","0.342","0.342","1.7","2.6","0.654","0","0","5.7","2","0","0","0","3.4","6.7","9",1954
"29","Clyde Lovellette*","C","24","MNL","13","0","20.4","4.2","9.2","0.45","0","0","0","4.2","9.2","0.45","0.45","2.2","4.5","0.483","0","0","9.7","0.5","0","0","0","2.8","10.5","9",1954
"30","Ed Macauley*","C","25","BOS","5","0","25.4","1.6","4.4","0.364","0","0","0","1.6","4.4","0.364","0.364","1.8","2.6","0.692","0","0","4.2","4.2","0","0","0","2.8","5","2",1954
"31","Slater Martin*","PG","28","MNL","13","0","41","2.8","8.6","0.33","0","0","0","2.8","8.6","0.33","0.33","4","5.4","0.743","0","0","2.2","4.6","0","0","0","4","9.7","9",1954
"32","Al Masino","PG","25","SYR","13","0","7.4","0.5","1.5","0.35","0","0","0","0.5","1.5","0.35","0.35","0.5","1.2","0.467","0","0","0.5","0.5","0","0","0","1.8","1.6","9",1954
"33","Alfred McGuire*","PG","25","NYK","4","0","17.3","2","4.5","0.444","0","0","0","2","4.5","0.444","0.444","0.5","2.3","0.222","0","0","1","1.8","0","0","0","3.8","4.5","0",1954
"34","Dick McGuire*","PG","28","NYK","4","0","17","1","4","0.25","0","0","0","1","4","0.25","0.25","0.8","1.3","0.6","0","0","1","1.3","0","0","0","3","2.8","0",1954
"35","Jack McMahon","PG","25","ROC","6","0","32.8","4.5","11.5","0.391","0","0","0","4.5","11.5","0.391","0.391","2.3","4.2","0.56","0","0","4","4","0","0","0","2.5","11.3","3",1954
"36","Monk Meineke","PF","23","FTW","4","0","21.8","1.5","5.8","0.261","0","0","0","1.5","5.8","0.261","0.261","1.8","2.8","0.636","0","0","3.8","1.5","0","0","0","2.8","4.8","0",1954
"37","George Mikan*","C","29","MNL","13","0","32.6","6.7","14.6","0.458","0","0","0","6.7","14.6","0.458","0.458","6","7.4","0.813","0","0","13.2","1.9","0","0","0","4.3","19.4","9",1954
"38","Vern Mikkelsen*","PF","25","MNL","13","0","28.8","3.9","8.5","0.459","0","0","0","3.9","8.5","0.459","0.459","2.4","2.8","0.861","0","0","5.6","1.3","0","0","0","4","10.2","9",1954
