"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"16","Randy Breuer","C","28","MIL","9","1","18","1.9","3.6","0.531","0","0","0","1.9","3.6","0.531","0.531","0.6","1.4","0.385","1","3.4","4.4","0.6","0.2","0.7","0.2","1.9","4.3","3",1989
"17","Scott Brooks","PG","23","PHI","3","0","7","0.3","2","0.167","0.3","0.7","0.5","0","1.3","0","0.25","0.7","0.7","1","0","1.3","1.3","1.7","0","0","0.3","1.3","1.7","0",1989
"18","Mike Brown","C","25","UTA","2","1","5.5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1.5","0","0",1989
"19","Tony Brown","SF","28","MIL","6","0","11.5","0.7","1.8","0.364","0","0.2","0","0.7","1.7","0.4","0.364","0.5","0.7","0.75","0.3","0.8","1.2","1","0.3","0","0.2","1.5","1.8","3",1989
"20","Michael Cage","PF","27","SEA","8","0","21.9","3","5","0.6","0","0.1","0","3","4.9","0.615","0.6","1.1","2.8","0.409","2.8","3","5.8","0.6","0.9","0.4","1","1.8","7.1","3",1989
"22","Tony Campbell","SF","26","LAL","9","1","11.8","2.1","3.4","0.613","0.2","0.4","0.5","1.9","3","0.63","0.645","1.8","2.4","0.727","0.4","0.9","1.3","0.7","0.3","0","1","2.9","6.2","11",1989
"23","Antoine Carr","PF","27","ATL","5","0","16.2","2.6","4.2","0.619","0","0","0","2.6","4.2","0.619","0.619","1.6","2.2","0.727","1","0.6","1.6","1.4","0","0.8","0.8","2.6","6.8","2",1989
"24","Bill Cartwright","C","31","CHI","17","17","34.3","4.2","8.7","0.486","0","0","0","4.2","8.7","0.486","0.486","3.3","4.7","0.7","1.9","5.2","7.1","1.2","0.5","0.7","2.4","4.1","11.8","9",1989
"25","Tom Chambers","PF","29","PHO","12","12","41.3","9.8","21.4","0.459","0.8","1.8","0.409","9.1","19.6","0.464","0.477","5.6","6.5","0.859","1.8","9.1","10.9","3.8","1.1","1.3","3.3","3.7","26","7",1989
"26","Maurice Cheeks*","PG","32","PHI","3","3","42.7","7","13.7","0.512","0","0.3","0","7","13.3","0.525","0.512","3.7","4.3","0.846","1","2.7","3.7","13","2.3","0.3","1","1.3","17.7","0",1989
"27","Derrick Chievous","SF","21","HOU","4","0","10","1.3","4.3","0.294","0","0","0","1.3","4.3","0.294","0.294","2","2.5","0.8","1.3","0.3","1.5","0.5","0.3","0.3","0.8","1.8","4.5","1",1989
"28","Ben Coleman","PF","27","PHI","3","0","7.7","2","2.7","0.75","0","0","0","2","2.7","0.75","0.75","0.7","0.7","1","0.7","1","1.7","0","0.3","0","0.3","2.7","4.7","0",1989
"29","Darwin Cook","SG","30","DEN","3","3","22","4","8","0.5","0.3","0.7","0.5","3.7","7.3","0.5","0.521","2","2","1","0.7","3.7","4.3","3.7","1","0","1.3","4","10.3","0",1989
"30","Michael Cooper","SG","32","LAL","15","4","27.6","2.5","5.9","0.416","1.4","3.7","0.382","1.1","2.3","0.471","0.534","1.3","1.6","0.833","0.6","2.1","2.7","4.7","0.6","0.5","1.1","2.5","7.7","11",1989
"31","Wayne Cooper","C","32","DEN","3","3","14.7","2","4","0.5","0","0","0","2","4","0.5","0.5","0","0","0","1.3","3","4.3","0.7","0.3","0.7","0","3.3","4","0",1989
"32","Tyrone Corbin","SF","26","PHO","12","12","25.8","3.8","7.2","0.523","0","0","0","3.8","7.2","0.523","0.523","1.6","2.1","0.76","3.6","3.5","7.1","2.2","2","0.3","1.2","3.1","9.1","7",1989
"33","Dave Corzine","C","32","CHI","16","0","13.7","1.7","4","0.422","0","0","0","1.7","4","0.422","0.422","0.7","1.1","0.647","0.9","1.7","2.6","0.6","0.3","0.4","0.7","1.7","4.1","9",1989
"34","Terry Cummings","SF","27","MIL","5","4","24.8","5","13.8","0.362","0","0.2","0","5","13.6","0.368","0.362","2.8","3.2","0.875","3.8","2.8","6.6","1.4","0.6","0","0.8","3.2","12.8","3",1989
"35","Brad Daugherty","C","23","CLE","5","5","33.4","3.4","9.4","0.362","0","0.2","0","3.4","9.2","0.37","0.362","4.2","7","0.6","2.4","6.8","9.2","2.4","1.2","1","1.2","3.6","11","2",1989
"36","Charles Davis","SF","30","CHI","17","0","11.2","1.1","2.8","0.404","0.1","0.4","0.167","1.1","2.4","0.439","0.415","0.4","0.5","0.778","0.9","1.6","2.5","0.3","0.2","0.1","0.8","1.7","2.7","9",1989
"37","Walter Davis","SG","34","DEN","3","0","31.3","10.3","20","0.517","0","1.3","0","10.3","18.7","0.554","0.517","5","5","1","0.7","1","1.7","1.3","1","0","2.7","3.7","25.7","0",1989
"38","Fennis Dembo","SF","23","DET","2","0","2","0.5","0.5","1","0","0","0","0.5","0.5","1","1","0","0","0","0","0","0","0","0","0","0.5","0.5","1","15",1989
"39","Clyde Drexler*","SG","26","POR","3","3","42.7","11.7","23.7","0.493","0","0.7","0","11.7","23","0.507","0.493","4.3","5.7","0.765","4.3","2.3","6.7","8.3","2","0.7","4","3.7","27.7","0",1989
"40","Kevin Duckworth","C","24","POR","3","3","27.7","4.7","11.7","0.4","0","0","0","4.7","11.7","0.4","0.4","2","3.7","0.545","2.7","3","5.7","0.7","0.3","0.3","1.7","5.7","11.3","0",1989
"41","Chris Dudley","C","23","CLE","1","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2",1989
"43","Joe Dumars*","SG","25","DET","17","17","36.5","6.2","13.7","0.455","0.1","0.7","0.083","6.2","13","0.475","0.457","5.1","5.9","0.861","0.6","1.9","2.6","5.6","0.7","0.1","1.8","1.8","17.6","15",1989
"44","T.R. Dunn","SG","33","PHO","8","0","9.9","0.4","0.9","0.429","0","0","0","0.4","0.9","0.429","0.429","0.1","0.3","0.5","0.9","1","1.9","0.1","0.6","0","0.3","1.4","0.9","7",1989
"45","Mark Eaton","C","32","UTA","3","3","33","2.7","5.7","0.471","0","0","0","2.7","5.7","0.471","0.471","3","3.7","0.818","3.7","7.3","11","0.3","0.3","0.7","2.3","2","8.3","0",1989
"46","James Edwards","C","33","DET","17","0","18.6","2.4","5","0.471","0","0.1","0","2.4","4.9","0.476","0.471","2.4","3","0.784","0.6","1.5","2.1","0.7","0.1","0.5","0.9","3.1","7.1","15",1989
"47","Craig Ehlo","SG","27","CLE","4","1","24.3","4.3","9.8","0.436","1.3","3.3","0.385","3","6.5","0.462","0.5","2.3","2.8","0.818","0.5","1","1.5","3.3","0.8","0.3","1.3","2.5","12","2",1989
"48","Dale Ellis","SG","28","SEA","8","8","38","9","20","0.45","1.9","4.6","0.405","7.1","15.4","0.463","0.497","3","4.1","0.727","1.8","2.3","4","1.3","1.4","0.1","2.6","2.4","22.9","3",1989
"49","Alex English*","SF","35","DEN","3","3","36","10.7","20.7","0.516","0","0","0","10.7","20.7","0.516","0.516","4.7","5.3","0.875","2.7","1.7","4.3","3.7","0.3","0","4.7","2","26","0",1989
"50","Patrick Ewing*","C","26","NYK","9","9","37.8","7.8","16","0.486","0","0","0","7.8","16","0.486","0.486","4.3","5.8","0.75","2.6","7.4","10","2.2","1","2","1.7","3.9","19.9","5",1989
"51","Jim Farmer","SG","24","UTA","2","0","1.5","0","1","0","0","0.5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1989
"52","Sleepy Floyd","PG","28","HOU","4","4","40","5.5","11.5","0.478","2","3.8","0.533","3.5","7.8","0.452","0.565","2.5","3.5","0.714","0.8","3.8","4.5","6.5","2","0.3","2.5","2.5","15.5","1",1989
"53","Kevin Gamble","SF","23","BOS","1","1","29","4","11","0.364","0","1","0","4","10","0.4","0.364","0","2","0","1","0","1","2","1","0","0","1","8","0",1989
"54","Winston Garland","PG","24","GSW","8","8","33.8","5.1","12.3","0.418","0.1","0.4","0.333","5","11.9","0.421","0.423","3","3.5","0.857","1.8","2.4","4.1","3.6","1.6","0.3","1.9","3.9","13.4","4",1989
"55","Armen Gilliam","PF","24","PHO","9","0","14","3","5.7","0.529","0","0","0","3","5.7","0.529","0.529","2.1","2.4","0.864","2","3","5","0.2","0.1","0.2","1.1","1.2","8.1","7",1989
"56","Mike Gminski","C","29","PHI","3","3","39.3","6.3","16","0.396","0","0","0","6.3","16","0.396","0.396","3.7","5.3","0.688","2","5.7","7.7","0.7","0","2.7","0.7","2.7","16.3","0",1989
"57","Orlando Graham","PF","23","GSW","2","0","4","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0.5","1","0.5","0","0.5","0.5","0","0","0","0.5","0","1.5","4",1989
"58","Horace Grant","PF","23","CHI","17","17","36.8","4.2","8.2","0.518","0","0","0","4.2","8.2","0.518","0.518","2.4","2.9","0.8","3.1","6.7","9.8","2.1","0.6","0.9","1.8","4","10.8","9",1989
"59","A.C. Green","PF","25","LAL","15","15","33.5","3.1","7.6","0.412","0","0.2","0","3.1","7.4","0.423","0.412","3.9","5.1","0.763","2.5","6.6","9.1","1.2","1.1","0.4","1.5","2.5","10.1","11",1989
"60","Rickey Green","PG","34","MIL","8","0","13.8","1.5","3.6","0.414","0.1","0.3","0.5","1.4","3.4","0.407","0.431","0.5","0.5","1","0.4","1.3","1.6","2.3","0.6","0","0.5","1.1","3.6","3",1989
"61","Sidney Green","PF","28","NYK","9","0","14.2","1.4","3.3","0.433","0","0","0","1.4","3.3","0.433","0.433","1.1","1.6","0.714","1.6","2.4","4","0.6","0.2","0.1","0.8","2.6","4","5",1989
"62","Dave Greenwood","PF","31","DEN","3","0","11.3","0.7","2","0.333","0","0","0","0.7","2","0.333","0.333","0.3","0.7","0.5","0.7","3","3.7","0.3","0.3","0.3","2","2.3","1.7","0",1989
"64","Darrell Griffith","SG","30","UTA","3","0","23.7","6.7","16.3","0.408","2","6.3","0.316","4.7","10","0.467","0.469","0","0","0","1","3","4","0","1.3","0.3","1.7","2.3","15.3","0",1989
"65","Jack Haley","PF","25","CHI","5","0","1.4","0.4","0.6","0.667","0","0","0","0.4","0.6","0.667","0.667","0.2","0.4","0.5","0","0.2","0.2","0.2","0","0","0","0.4","1","9",1989
"66","Bob Hansen","SG","28","UTA","3","3","41","3.7","11.7","0.314","1","3","0.333","2.7","8.7","0.308","0.357","2.7","3.3","0.8","1.7","4","5.7","1.3","0.3","0.7","2","5","11","0",1989
"67","Bill Hanzlik","PF","31","DEN","3","3","35.3","4.7","11","0.424","1","2","0.5","3.7","9","0.407","0.47","2.3","4","0.583","2","4.7","6.7","3","1.7","0.3","0.7","4.3","12.7","0",1989
"68","Ron Harper","SG","25","CLE","5","5","37.8","7.8","13.8","0.565","0","0.4","0","7.8","13.4","0.582","0.565","4","5.2","0.769","1.4","2.8","4.2","4","2.2","0.8","1.4","4","19.6","2",1989
"69","Hersey Hawkins","SG","22","PHI","3","3","24","1","8","0.125","0","1.7","0","1","6.3","0.158","0.125","0.7","0.7","1","0.3","1.3","1.7","1.3","1","0.3","1","2","2.7","0",1989
"70","Gerald Henderson","PG","33","PHI","3","0","23","3.3","8.3","0.4","0.7","2.3","0.286","2.7","6","0.444","0.44","0.7","2","0.333","1","1.3","2.3","1.7","0.7","0","1.7","3.3","8","0",1989
"71","Rod Higgins","PF","29","GSW","8","7","33.4","5","10.3","0.488","1.3","4.4","0.286","3.8","5.9","0.638","0.549","3.6","4.3","0.853","2.9","4.5","7.4","2.5","1.6","0.9","1.4","2.4","14.9","4",1989
"72","Craig Hodges","SG","28","CHI","17","17","32.6","4.3","10.4","0.412","2.1","5.2","0.398","2.2","5.2","0.427","0.511","0.6","0.8","0.714","0.5","1","1.5","3.6","1.3","0.2","1.4","3.2","11.2","9",1989
"73","Jeff Hornacek","SG","25","PHO","12","12","31.2","6.2","12.4","0.497","0","0.6","0","6.2","11.8","0.521","0.497","1.8","2.1","0.84","2.1","3.7","5.8","5.2","1.3","0.3","1.5","2.8","14.1","7",1989
"74","Phil Hubbard","SF","32","CLE","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",1989
"75","Jay Humphries","PG","26","MIL","9","9","35.9","5.4","11","0.495","0.3","2","0.167","5.1","9","0.568","0.51","3.3","3.8","0.882","0.9","2.1","3","7.8","0.9","0","1.3","3.2","14.6","3",1989
"76","Marc Iavaroni","PF","32","UTA","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1989
"77","Mark Jackson","PG","23","NYK","9","9","37.3","5.7","11.1","0.51","1.2","3.1","0.393","4.4","8","0.556","0.565","2.1","3.1","0.679","0.8","2.7","3.4","10.1","1.1","0.3","3.1","1","14.7","5",1989
"78","Avery Johnson","PG","23","SEA","6","0","5.2","0.8","2","0.417","0","0.7","0","0.8","1.3","0.625","0.417","0.2","0.3","0.5","0.3","0.3","0.7","0.8","0.7","0","0","0.2","1.8","3",1989
"79","Buck Johnson","SF","25","HOU","4","4","29.5","4.8","10","0.475","0","0.3","0","4.8","9.8","0.487","0.475","2","3.5","0.571","1.8","2","3.8","3.3","0.8","0.5","1.5","3.8","11.5","1",1989
"80","Dennis Johnson*","PG","34","BOS","3","1","19.7","1.3","5","0.267","0","0","0","1.3","5","0.267","0.267","0","0","0","0.7","0.7","1.3","3","1","0","1","2.7","2.7","0",1989
"81","Eddie Johnson","SF","29","PHO","12","0","32.7","7.1","17.2","0.413","1.1","3.2","0.342","6","14","0.429","0.444","2.5","3.3","0.769","2.3","4.9","7.3","2.1","1","0.2","1.5","3.4","17.8","7",1989
"82","Frank Johnson","PG","30","HOU","4","0","9","0.5","1.5","0.333","0","0.3","0","0.5","1.3","0.4","0.333","1.5","2.5","0.6","0.3","1","1.3","1.8","0.3","0","1","0.8","2.5","1",1989
"83","Kevin Johnson","PG","22","PHO","12","12","41.2","7.5","15.2","0.495","0.3","0.8","0.3","7.3","14.3","0.506","0.503","8.5","9.2","0.927","1","3.3","4.3","12.3","1.6","0.4","4.6","2.3","23.8","7",1989
"85","Magic Johnson*","PG","29","LAL","14","14","37","6.1","12.4","0.489","0.7","2.5","0.286","5.4","9.9","0.54","0.517","5.6","6.1","0.907","1.1","4.9","5.9","11.8","1.9","0.2","3.8","2.1","18.4","11",1989
"86","Steve Johnson","C","31","POR","3","0","11.3","0.7","2.7","0.25","0","0","0","0.7","2.7","0.25","0.25","1","1","1","0.3","1.7","2","0","0.7","0","1","2.3","2.3","0",1989
"87","Vinnie Johnson","SG","32","DET","17","0","21.9","5.4","11.8","0.455","0.6","1.4","0.417","4.8","10.4","0.46","0.48","2.8","3.6","0.758","0.9","1.7","2.6","2.5","0.2","0.2","1.2","1.9","14.1","15",1989
"88","Caldwell Jones","PF","38","POR","3","1","16.7","0.7","1","0.667","0","0","0","0.7","1","0.667","0.667","0","0","0","0.7","2","2.7","0","0","1","1","2","1.3","0",1989
"89","Michael Jordan*","SG","25","CHI","17","17","42.2","11.7","22.9","0.51","0.6","2.1","0.286","11.1","20.9","0.532","0.523","10.8","13.5","0.799","1.5","5.5","7","7.6","2.5","0.8","4","3.8","34.8","9",1989
"90","Jerome Kersey","SF","26","POR","3","3","39","7.7","15.7","0.489","0","0.7","0","7.7","15","0.511","0.489","5","6.3","0.789","3.7","4.3","8","2.3","3.3","0.3","1.3","4","20.3","0",1989
"91","Randolph Keys","SF","22","CLE","1","0","12","0","3","0","0","1","0","0","2","0","0","0","0","0","0","3","3","1","0","0","2","1","0","2",1989
"92","Joe Kleine","C","27","BOS","3","0","21.7","2","3.7","0.545","0","0.3","0","2","3.3","0.6","0.545","2.3","3","0.778","1.3","4.3","5.7","0.7","0","0.3","2","3","6.3","0",1989
"93","Jon Koncak","C","25","ATL","5","5","38.4","3.6","5.8","0.621","0","0","0","3.6","5.8","0.621","0.621","5.6","6.6","0.848","3.2","6.4","9.6","0.8","0.4","1.6","1.6","4.6","12.8","2",1989
"94","Larry Krystkowiak","PF","24","MIL","8","8","29.9","3.6","8.5","0.426","0","0.3","0","3.6","8.3","0.439","0.426","3.4","3.9","0.871","1.8","3.9","5.6","1.5","0.3","0.1","2","2.8","10.6","3",1989
"95","Bill Laimbeer","C","31","DET","17","17","29.2","3.9","8.4","0.465","0.9","2.5","0.357","3","5.9","0.51","0.518","1.5","1.8","0.806","1.5","6.7","8.2","1.8","0.4","0.5","1.1","3.2","10.1","15",1989
"96","Jeff Lamp","SF","29","LAL","5","0","2.8","0.6","1.2","0.5","0","0","0","0.6","1.2","0.5","0.5","0.2","0.4","0.5","0.4","0.2","0.6","0.2","0","0","0.2","0.6","1.4","11",1989
"97","Jerome Lane","PF","22","DEN","2","0","10.5","1","3.5","0.286","0","0.5","0","1","3","0.333","0.286","1","1","1","0.5","2.5","3","1","0","0","0","2","3","0",1989
"98","Andrew Lang","C","22","PHO","4","0","2","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0.8","0.8","1.5","0.3","0","0","0.8","0.8","0","7",1989
"99","Allen Leavell","SG","31","HOU","2","0","2.5","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","1","1","1","0","0","0","0.5","0","0","0","0","2","1",1989
"100","Eric Leckner","C","22","UTA","3","0","3.3","0.3","1.3","0.25","0","0","0","0.3","1.3","0.25","0.25","0","0","0","0.3","0.3","0.7","0","0","0","1","0.7","0.7","0",1989
"101","Jim Les","PG","25","UTA","3","0","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0","0","0.3","0.7","0","0",1989
"102","Fat Lever","SG","28","DEN","2","2","29","4.5","12","0.375","1","1.5","0.667","3.5","10.5","0.333","0.417","1","1","1","1","5.5","6.5","9.5","2","0","3","2","11","0",1989
"103","Cliff Levingston","PF","28","ATL","5","0","15.4","0.6","2.2","0.273","0.2","0.2","1","0.4","2","0.2","0.318","1.8","2","0.9","1.2","2.2","3.4","0.4","0","0.6","0.6","3","3.2","2",1989
"104","Reggie Lewis","SF","23","BOS","3","3","41.7","8.7","18.3","0.473","0","0.7","0","8.7","17.7","0.491","0.473","3","4.3","0.692","1.7","5.3","7","3.7","1.7","0","2.7","3.7","20.3","0",1989
"106","Alton Lister","C","30","SEA","8","8","20","2.1","4.9","0.436","0","0","0","2.1","4.9","0.436","0.436","2.8","3.3","0.846","1.6","3.1","4.8","0.3","0.3","2.6","1.1","3.5","7","3",1989
"107","John Long","SG","32","DET","4","0","2","0.3","0.3","1","0","0","0","0.3","0.3","1","1","0.8","0.8","1","0","0","0","0","0","0","0","0","1.3","15",1989
"108","John Lucas","PG","35","SEA","4","0","9.3","1.3","4.3","0.294","0","0.8","0","1.3","3.5","0.357","0.294","0.3","0.5","0.5","0","0.3","0.3","2","0","0","0.5","1.3","2.8","3",1989
"109","Rick Mahorn","PF","30","DET","17","17","21.2","2.4","4.1","0.58","0","0","0","2.4","4.1","0.58","0.58","1","1.5","0.654","1.8","3.4","5.1","0.4","0.5","0.8","0.6","3.5","5.7","15",1989
"110","Dan Majerle","SG","23","PHO","12","0","29.3","5.3","12","0.438","0.7","2.3","0.286","4.6","9.7","0.474","0.465","3.2","4","0.792","1.8","2.9","4.8","1.2","1.1","0.3","1.3","2.3","14.3","7",1989
"111","Karl Malone*","PF","25","UTA","3","3","45.3","11","22","0.5","0","0","0","11","22","0.5","0.5","8.7","10.7","0.813","7.3","9","16.3","1.3","1","0.3","4.3","5.3","30.7","0",1989
"112","Moses Malone*","C","33","ATL","5","5","39.4","6.4","12.8","0.5","0.2","0.2","1","6.2","12.6","0.492","0.508","8","10.2","0.784","5.4","6.6","12","1.8","1.4","0.8","2.2","1","21","2",1989
"113","Tim McCormick","C","26","HOU","4","0","13.3","1.8","3.3","0.538","0","0.3","0","1.8","3","0.583","0.538","2","2.3","0.889","0.5","2.8","3.3","0","0.8","0.5","0","2.3","5.5","1",1989
"114","Xavier McDaniel","SF","25","SEA","8","8","35.1","7.3","18","0.403","0.4","1.1","0.333","6.9","16.9","0.407","0.413","3.9","5.1","0.756","3","5.4","8.4","2.8","0.3","0.6","2.8","3.8","18.8","3",1989
"115","Ben McDonald","PF","26","GSW","5","0","8","0.4","2","0.2","0","0.6","0","0.4","1.4","0.286","0.2","0.4","0.8","0.5","0.8","0.8","1.6","0.2","0.6","0.2","0.8","1.6","1.2","4",1989
"116","Kevin McHale*","PF","31","BOS","3","3","38.3","6.7","13.7","0.488","0","0","0","6.7","13.7","0.488","0.488","5.7","7.7","0.739","2.3","5.7","8","3","0.3","0.7","1.3","4.3","19","0",1989
"117","Derrick McKey","SF","22","SEA","8","8","35.8","5.5","11.1","0.494","0.1","1.1","0.111","5.4","10","0.538","0.5","2.1","2.6","0.81","2.6","3.9","6.5","2.3","0.8","1.9","2.9","4.1","13.3","3",1989
"118","Nate McMillan","PG","24","SEA","8","7","25","2.4","5","0.475","0","0.3","0","2.4","4.8","0.5","0.475","2","3.1","0.64","1.1","2","3.1","7.9","1.3","0.6","2.4","2.6","6.8","3",1989
"119","Mark McNamara","C","29","LAL","3","0","2.3","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0.3","0.7","0.5","0","0.3","0.3","0","0","0","0","0","1","11",1989
"120","Paul Mokeski","C","32","MIL","5","0","12.2","1.6","2.8","0.571","0.2","0.2","1","1.4","2.6","0.538","0.607","1.2","1.6","0.75","1.6","1.8","3.4","0.6","0","0","0.4","3.2","4.6","3",1989
"121","Sidney Moncrief*","PG","31","MIL","9","9","20.4","2.1","5.3","0.396","0.2","0.8","0.286","1.9","4.6","0.415","0.417","1.7","1.8","0.938","0.9","2","2.9","1.4","0.6","0.2","1.2","1.9","6.1","3",1989
"122","Chris Mullin*","SF","25","GSW","8","8","42.6","11","20.4","0.54","0.1","1","0.125","10.9","19.4","0.561","0.543","7.3","8.4","0.866","1.4","4.5","5.9","4.5","1.8","1.4","4","2.4","29.4","4",1989
"123","Pete Myers","SG","25","NYK","4","0","3.5","0","0","0","0","0","0","0","0","0","0","1","1.5","0.667","0.3","0.5","0.8","0.3","0","0.3","0","0.5","1","5",1989
"124","Larry Nance","PF","29","CLE","5","5","39","7.6","13.8","0.551","0","0","0","7.6","13.8","0.551","0.551","4.2","6.4","0.656","3.2","4.6","7.8","3.2","0.6","2.4","1.8","2.4","19.4","2",1989
"125","Ed Nealy","PF","28","PHO","4","0","1.5","0.3","0.8","0.333","0","0","0","0.3","0.8","0.333","0.333","0","0","0","0.3","0.5","0.8","0","0","0","0","0","0.5","7",1989
"127","Chuck Nevitt","C","29","HOU","2","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","1",1989
"128","Johnny Newman","SF","25","NYK","9","9","28.7","5.6","11.9","0.467","0.8","3.1","0.25","4.8","8.8","0.544","0.5","4.2","5.4","0.776","1.4","1.3","2.8","1.9","0.9","0.1","2","3","16.1","5",1989
"129","Charles Oakley","PF","25","NYK","9","9","33.2","3.9","8.1","0.479","0.1","0.2","0.5","3.8","7.9","0.479","0.486","1.8","2.7","0.667","4.8","6.4","11.2","1.2","1.3","0.1","2.4","3.4","9.7","5",1989
"130","Hakeem Olajuwon*","C","26","HOU","4","4","40.5","10.5","20.3","0.519","0","0","0","10.5","20.3","0.519","0.519","4.3","6.3","0.68","3.5","9.5","13","3","2.5","2.8","2.5","4.3","25.3","1",1989
"131","Robert Parish*","C","35","BOS","3","3","37.3","6.7","14.7","0.455","0","0","0","6.7","14.7","0.455","0.455","2.3","3","0.778","2","6.7","8.7","2","1.3","0.7","2","1.7","15.7","0",1989
"132","John Paxson","PG","28","CHI","16","0","18.9","2.3","4.9","0.474","0.3","1.2","0.263","2","3.7","0.542","0.506","0.9","1","0.875","0.1","0.5","0.6","2.1","0.8","0","0.9","2.2","5.8","9",1989
"133","Will Perdue","C","23","CHI","3","0","7.3","2","3","0.667","0","0.3","0","2","2.7","0.75","0.667","0.7","1","0.667","1","1","2","0.7","0","0","0","1.3","4.7","9",1989
"134","Tim Perry","C","23","PHO","4","0","4.3","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0","0.5","0","0.3","0.3","0.5","0","0.5","0.3","0.3","0.3","1","7",1989
