"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"46","Togo Palazzi","SF","23","BOS","2","0","3.5","0.5","2.5","0.2","0","0","0","0.5","2.5","0.2","0.2","0","0","0","0","0","1","0","0","0","0","0.5","1","1",1956
"47","Med Park","SF","22","STL","6","0","14.7","1.2","5","0.233","0","0","0","1.2","5","0.233","0.233","4","5.5","0.727","0","0","2.8","1.8","0","0","0","3.2","6.3","4",1956
"48","Bob Pettit*","C","23","STL","8","0","34.3","5.9","16","0.367","0","0","0","5.9","16","0.367","0.367","7.4","8.8","0.843","0","0","10.5","2.3","0","0","0","2.5","19.1","4",1956
"49","Andy Phillip*","PG","33","FTW","10","0","17.3","0.9","2.7","0.333","0","0","0","0.9","2.7","0.333","0.333","1.1","2.5","0.44","0","0","2.6","3.5","0","0","0","1.6","2.9","4",1956
"50","Arnie Risen*","C","31","BOS","3","0","29.3","4","11.3","0.353","0","0","0","4","11.3","0.353","0.353","4.3","6","0.722","0","0","14.7","0.7","0","0","0","5","12.3","1",1956
"51","Red Rocha","C","32","SYR","8","0","23.6","2.9","8.5","0.338","0","0","0","2.9","8.5","0.338","0.338","2.8","3.3","0.846","0","0","6.5","1.9","0","0","0","4.6","8.5","5",1956
"52","Bob Schafer","SG","22","STL","4","0","9.8","0.8","5","0.15","0","0","0","0.8","5","0.15","0.15","1.3","1.5","0.833","0","0","2.3","0.3","0","0","0","2","2.8","4",1956
"53","Dolph Schayes*","PF","27","SYR","8","0","38.8","6.5","17.8","0.366","0","0","0","6.5","17.8","0.366","0.366","9.1","10.4","0.88","0","0","13.9","3.4","0","0","0","3.4","22.1","5",1956
"54","Dick Schnittker","SF","27","MNL","3","0","29","4.3","7.7","0.565","0","0","0","4.3","7.7","0.565","0.565","5.7","6.7","0.85","0","0","5","1.7","0","0","0","4.7","14.3","2",1956
"55","Paul Seymour","SG","28","SYR","7","0","21.9","2.3","7.9","0.291","0","0","0","2.3","7.9","0.291","0.291","2.1","2.9","0.75","0","0","1.6","2.6","0","0","0","1.6","6.7","5",1956
"56","Chuck Share","C","28","STL","8","0","28.9","4.5","9.1","0.493","0","0","0","4.5","9.1","0.493","0.493","3.9","6","0.646","0","0","9.1","1.6","0","0","0","5.1","12.9","4",1956
"57","Bill Sharman*","SG","29","BOS","3","0","39.7","6","15.3","0.391","0","0","0","6","15.3","0.391","0.391","5.3","5.7","0.941","0","0","2.3","4","0","0","0","2.3","17.3","1",1956
"58","Whitey Skoog","SG","29","MNL","3","0","30","4.3","10.3","0.419","0","0","0","4.3","10.3","0.419","0.419","1","3.7","0.273","0","0","6","6","0","0","0","3.7","9.7","2",1956
"59","Odie Spears","SF","31","FTW","10","0","17.7","2","6.2","0.323","0","0","0","2","6.2","0.323","0.323","1.3","2.3","0.565","0","0","2.9","1.4","0","0","0","3.3","5.3","4",1956
"60","Jack Stephens","SG","22","STL","7","0","16.6","1.7","5.9","0.293","0","0","0","1.7","5.9","0.293","0.293","2.1","3.6","0.6","0","0","3.3","1.3","0","0","0","1.3","5.6","4",1956
"61","Jim Tucker","PF","23","SYR","6","0","12","2.2","5.7","0.382","0","0","0","2.2","5.7","0.382","0.382","1","1.3","0.75","0","0","4.2","0.3","0","0","0","2.5","5.3","5",1956
"62","George Yardley*","SF","27","FTW","10","0","40.6","7.7","18.3","0.421","0","0","0","7.7","18.3","0.421","0.421","7.6","9.8","0.776","0","0","13.9","2.6","0","0","0","2.5","23","4",1956
