"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"20","Bradley Beal","SG","20","WAS","11","11","41.6","6.8","16.1","0.424","2","4.8","0.415","4.8","11.3","0.427","0.486","3.5","4.5","0.796","1.4","3.6","5","4.5","1.6","0.6","2.1","2.8","19.2","6",2014
"22","Michael Beasley","SF","25","MIA","4","0","5.8","1.3","2.5","0.5","0","0","0","1.3","2.5","0.5","0.5","0.3","0.8","0.333","0.5","0.5","1","0.5","0","0","0.3","0.8","2.8","13",2014
"23","Marco Belinelli","SF","27","SAS","23","0","15.5","1.9","4.3","0.444","0.7","1.7","0.421","1.2","2.7","0.459","0.525","0.9","1","0.955","0.2","2.1","2.3","0.8","0.1","0","0.5","1","5.4","16",2014
"24","Patrick Beverley","PG","25","HOU","6","6","33.7","3.2","8.3","0.38","1.2","3.7","0.318","2","4.7","0.429","0.45","1.2","1.7","0.7","2.2","2","4.2","1.8","0.5","0.3","0.7","3.5","8.7","2",2014
"25","Bismack Biyombo","C","21","CHA","3","1","16","1","1.7","0.6","0","0","0","1","1.7","0.6","0.6","0.7","2","0.333","1.7","2","3.7","0.3","0","0.7","0","1.3","2.7","0",2014
"26","DeJuan Blair","PF","24","DAL","6","0","13.5","2.7","4.5","0.593","0","0","0","2.7","4.5","0.593","0.593","1.3","2.2","0.615","2.3","3.8","6.2","0.2","2","0","0.8","2.3","6.7","3",2014
"27","Steve Blake","PG","33","GSW","6","0","7.5","0.7","2","0.333","0.5","1.7","0.3","0.2","0.3","0.5","0.458","0","0.2","0","0.2","0.5","0.7","0.3","0","0","0.3","0.3","1.8","3",2014
"28","Andray Blatche","PF","27","BRK","12","0","14.3","2.2","4.8","0.448","0","0.2","0","2.2","4.7","0.464","0.448","2.1","2.5","0.833","2.1","2.9","5","0.3","0.5","0.2","0.8","1.8","6.4","5",2014
"29","Matt Bonner","PF","33","SAS","22","2","6.2","0.5","1","0.476","0.2","0.5","0.333","0.3","0.4","0.667","0.571","0.1","0.2","0.75","0.1","0.5","0.6","0.5","0.1","0","0.1","0.5","1.2","16",2014
"30","Trevor Booker","PF","26","WAS","9","1","16.2","1.4","3.2","0.448","0","0.2","0","1.4","3","0.481","0.448","0.4","0.7","0.667","1.8","2.6","4.3","0.9","0.2","1","0.3","2.8","3.3","6",2014
"31","Carlos Boozer","PF","32","CHI","5","5","24.2","4","9.4","0.426","0","0","0","4","9.4","0.426","0.426","1.6","1.8","0.889","1.6","6.2","7.8","1","0.2","0","1.4","2.6","9.6","1",2014
"32","Chris Bosh","C","29","MIA","20","20","34.3","5.8","11.5","0.507","1.5","3.7","0.405","4.3","7.8","0.555","0.572","1.8","2.4","0.75","1.2","4.4","5.6","1.1","0.9","1","0.7","2.6","14.9","13",2014
"33","Elton Brand","C","34","ATL","7","0","11.6","0.3","1.7","0.167","0","0","0","0.3","1.7","0.167","0.167","0.6","0.7","0.8","1","2.3","3.3","0.9","0.1","0.9","0","1.4","1.1","3",2014
"34","Reggie Bullock","SF","22","LAC","2","0","2.5","0.5","0.5","1","0","0","0","0.5","0.5","1","1","0","0","0","0","0","0","0.5","0","0","0","0","1","6",2014
"35","Caron Butler","SF","33","OKC","18","2","23.3","1.9","6","0.324","1.2","3.3","0.356","0.8","2.7","0.286","0.421","1.2","1.6","0.786","0.6","2.6","3.2","0.8","0.3","0.1","0.6","1.8","6.3","10",2014
"36","Jimmy Butler","SG","24","CHI","5","5","43.6","4.4","11.4","0.386","1.2","4","0.3","3.2","7.4","0.432","0.439","3.6","4.6","0.783","1.2","4","5.2","2.2","1.2","0","0.6","2.6","13.6","1",2014
"37","Rasual Butler","SG","34","IND","11","0","6.4","0.5","1.4","0.4","0.5","1.1","0.417","0.1","0.3","0.333","0.567","0.2","0.2","1","0","0.5","0.5","0.1","0.1","0.1","0.1","0.3","1.7","10",2014
"38","José Calderón","PG","32","DAL","7","7","27.3","4.3","9.3","0.462","1.6","3.3","0.478","2.7","6","0.452","0.546","0.1","0.1","1","0.3","1","1.3","4.4","0.1","0","1","2.3","10.3","3",2014
"39","DeMarre Carroll","SF","27","ATL","7","7","35.1","3.3","7","0.469","1.3","3.1","0.409","2","3.9","0.519","0.561","1","1.6","0.636","1.7","3.1","4.9","1.6","0.7","0.4","1.1","3","8.9","3",2014
"40","Vince Carter","SG","37","DAL","7","0","27.1","4.4","9.7","0.456","2.1","4.4","0.484","2.3","5.3","0.432","0.566","1.6","2","0.786","1","2.6","3.6","2.4","0.4","0.3","0.9","1.7","12.6","3",2014
"41","Mario Chalmers","PG","27","MIA","20","19","26.8","2.4","5.6","0.423","0.8","2.2","0.349","1.6","3.4","0.471","0.491","1","1.3","0.76","0.1","2.2","2.3","3.6","1","0.3","1.5","2.4","6.4","13",2014
"43","Victor Claver","SF","25","POR","2","0","3.5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2.5","2.5","0","0","0","0.5","0","0","5",2014
"44","Norris Cole","PG","25","MIA","20","0","20.2","1.6","3.9","0.41","0.8","2","0.375","0.9","1.9","0.447","0.506","0.7","0.8","0.867","0.1","1.1","1.1","1.8","0.5","0.1","1","1.7","4.6","13",2014
"45","Darren Collison","PG","26","LAC","13","0","19.2","2.7","6.9","0.389","0.1","0.9","0.083","2.6","6","0.436","0.394","3","3.5","0.867","0.8","1.3","2.1","2.4","0.5","0.1","0.9","1.3","8.5","6",2014
"46","Nick Collison","PF","33","OKC","17","2","10.8","0.7","1.7","0.414","0.1","0.3","0.4","0.6","1.4","0.417","0.448","0.4","0.6","0.7","0.7","1.5","2.2","0.8","0.2","0.4","0.4","1.6","1.9","10",2014
"47","Mike Conley","PG","26","MEM","7","7","38.1","6.3","14.6","0.431","0.4","3.9","0.111","5.9","10.7","0.547","0.446","2.9","3.7","0.769","0.7","3.9","4.6","7.9","2","0.1","2.1","2","15.9","3",2014
"48","Chris Copeland","SF","29","IND","12","0","6.8","1","2.3","0.429","0.5","1.3","0.375","0.5","1","0.5","0.536","0.5","0.8","0.667","0.1","0.3","0.4","0.1","0.3","0.3","0.4","1.1","3","10",2014
"49","Jamal Crawford","SG","33","LAC","13","0","24.1","5.2","13.2","0.398","2.1","6.1","0.342","3.2","7.1","0.446","0.477","3","3.4","0.886","0.4","1.1","1.5","2","0.9","0.2","1.2","1.8","15.5","6",2014
"50","Jordan Crawford","SG","25","GSW","6","0","9.5","2","5.5","0.364","0.3","1.2","0.286","1.7","4.3","0.385","0.394","1.8","2.3","0.786","0.7","0.8","1.5","0.3","0.2","0","0.8","1.2","6.2","3",2014
"51","Jae Crowder","SF","23","DAL","7","0","11.6","1.1","2.6","0.444","0.4","1","0.429","0.7","1.6","0.455","0.528","0","0","0","0.6","1.1","1.7","0.3","0.3","0.1","0.4","1.9","2.7","3",2014
"52","Stephen Curry","PG","25","GSW","7","7","42.3","7.3","16.6","0.44","3.1","8.1","0.386","4.1","8.4","0.492","0.534","5.3","6","0.881","0.6","3","3.6","8.4","1.7","0.1","3.7","2.6","23","3",2014
"53","Samuel Dalembert","C","32","DAL","7","7","19.3","1.6","3.4","0.458","0","0","0","1.6","3.4","0.458","0.458","1.4","2.1","0.667","3.3","5.1","8.4","0","0.3","1.4","0.6","2.1","4.6","3",2014
"54","Troy Daniels","SG","22","HOU","4","0","17","2.3","4.3","0.529","2","3.8","0.533","0.3","0.5","0.5","0.765","1.3","1.3","1","0.8","1.5","2.3","0.3","0.5","0","0.5","2.5","7.8","2",2014
"55","Ed Davis","PF","24","MEM","7","0","3.6","0.4","1.4","0.3","0","0","0","0.4","1.4","0.3","0.3","0","0.1","0","1.1","1","2.1","0","0.1","0.4","0.3","0.3","0.9","3",2014
"56","Glen Davis","PF","28","LAC","13","0","12.2","1.9","3.2","0.61","0","0","0","1.9","3.2","0.61","0.61","0","0","0","1.1","1.7","2.8","0.7","0.2","0.2","0.5","1.8","3.8","6",2014
"57","Austin Daye","SF","25","SAS","1","0","6","0","2","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","16",2014
"58","Nando De Colo","SF","26","TOR","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","3",2014
"59","DeMar DeRozan","SG","24","TOR","7","7","40.3","6.4","16.7","0.385","0.9","2.6","0.333","5.6","14.1","0.394","0.41","10.1","11.3","0.899","0.4","3.7","4.1","3.6","1.1","0.3","2.6","3.3","23.9","3",2014
"60","Boris Diaw","PF","31","SAS","23","3","26.3","3.5","7","0.5","0.8","2","0.4","2.7","5","0.539","0.556","1.4","2.1","0.688","1.1","3.7","4.8","3.4","0.6","0.1","1.3","1.9","9.2","16",2014
"61","Toney Douglas","PG","27","MIA","10","0","2.9","0.3","0.9","0.333","0.3","0.6","0.5","0","0.3","0","0.5","0.1","0.2","0.5","0.1","0.3","0.4","0.5","0","0","0.1","0.3","1","13",2014
"62","Chris Douglas-Roberts","SF","27","CHA","4","0","17.5","2.8","4","0.688","1","2","0.5","1.8","2","0.875","0.813","3","3.5","0.857","0.5","1.5","2","0.5","0","0","1","2.8","9.5","0",2014
"64","Jared Dudley","SF","28","LAC","7","0","6.4","0.4","1.6","0.273","0.4","0.9","0.5","0","0.7","0","0.409","0","0","0","0","0.9","0.9","0.3","0.1","0","0","0.7","1.3","6",2014
"65","Tim Duncan","C","37","SAS","23","23","32.7","6.5","12.4","0.523","0","0.1","0","6.5","12.3","0.527","0.523","3.3","4.3","0.76","2.8","6.3","9.2","2","0.3","1.3","1.1","2.3","16.3","16",2014
"66","Mike Dunleavy","SF","33","CHI","5","5","32.6","5","10.6","0.472","2.4","5.2","0.462","2.6","5.4","0.481","0.585","0.8","1.2","0.667","1","2.6","3.6","2.4","0.6","0.2","1","1.4","13.2","1",2014
"67","Kevin Durant","SF","25","OKC","19","19","42.9","10.2","22.2","0.46","2.3","6.6","0.344","7.9","15.6","0.508","0.511","6.9","8.6","0.81","1.3","7.6","8.9","3.9","1","1.3","3.8","2.2","29.6","10",2014
"68","Wayne Ellington","SG","26","DAL","2","0","7","1","3","0.333","1","3","0.333","0","0","0","0.5","1","1","1","0","1","1","1","0","0","1","0.5","4","3",2014
"69","Monta Ellis","SG","28","DAL","7","7","35.6","7.4","18.1","0.409","1.7","4.9","0.353","5.7","13.3","0.43","0.457","3.9","4.4","0.871","0.9","1.6","2.4","2.9","1.3","0.1","2.1","2.7","20.4","3",2014
"70","Landry Fields","SF","25","TOR","3","0","8.7","0","0.7","0","0","0","0","0","0.7","0","0","0","0","0","0.7","1.7","2.3","0.3","1.3","0.3","0.3","0.7","0","3",2014
"71","Derek Fisher","SG","39","OKC","19","0","15.7","1.2","3.8","0.315","0.6","2.2","0.293","0.6","1.7","0.344","0.397","0.8","0.8","1","0.3","1.4","1.7","0.8","0.7","0","0.3","1.4","3.8","10",2014
"72","Jamaal Franklin","SG","22","MEM","2","0","2","0","1","0","0","0","0","0","1","0","0","0.5","1","0.5","0","0.5","0.5","0","0","0","0","0","0.5","3",2014
"73","Joel Freeland","C","26","POR","9","0","2.7","0","0.3","0","0","0","0","0","0.3","0","0","0.1","0.2","0.5","0.4","0.4","0.9","0.1","0.1","0.1","0.4","0.8","0.1","5",2014
"74","Francisco García","SF","32","HOU","2","0","11","1","3","0.333","0","1.5","0","1","1.5","0.667","0.333","1.5","2","0.75","0.5","0.5","1","0","0","0","0","1.5","3.5","2",2014
"75","Kevin Garnett","C","37","BRK","12","12","20.8","2.8","5.3","0.524","0","0.2","0","2.8","5.1","0.541","0.524","1.4","1.9","0.739","1.6","4.8","6.3","1.3","0.8","0.4","1.1","2.1","6.9","5",2014
"76","Marc Gasol","C","29","MEM","7","7","42.7","6.7","16.6","0.405","0","0.1","0","6.7","16.4","0.409","0.405","3.9","4.9","0.794","1.9","5.9","7.7","4.4","1.7","0.9","1.7","3.9","17.3","3",2014
"77","Paul George","SF","23","IND","19","19","41.1","7.3","16.6","0.438","2.7","6.8","0.403","4.5","9.8","0.462","0.521","5.3","6.7","0.789","0.7","6.9","7.6","3.8","2.2","0.4","2.6","2.9","22.6","10",2014
"78","Taj Gibson","PF","28","CHI","5","0","30.8","6.4","11.4","0.561","0","0","0","6.4","11.4","0.561","0.561","5.4","7.2","0.75","4.2","2","6.2","0.4","0.4","2.4","1.6","2.4","18.2","1",2014
"79","Manu Ginóbili","SG","36","SAS","23","0","25.5","4.5","10.3","0.439","1.8","4.6","0.39","2.7","5.7","0.477","0.525","3.5","4.1","0.862","0.4","2.9","3.3","4.1","1.6","0.1","2.3","2.6","14.3","16",2014
"80","Drew Gooden","C","32","WAS","10","0","14.6","1.4","3.8","0.368","0","0.4","0","1.4","3.4","0.412","0.368","0.6","0.8","0.75","2","2.2","4.2","0.4","0.3","0.4","0.4","3","3.4","6",2014
"81","Marcin Gortat","C","29","WAS","11","11","34.7","5.3","10.7","0.492","0","0","0","5.3","10.7","0.492","0.492","2.5","3.7","0.659","3.3","6.6","9.9","1.5","0.5","1.3","1.8","2","13","6",2014
"82","Danny Granger","SF","30","LAC","13","0","10.3","0.8","3.1","0.275","0.4","1.7","0.227","0.5","1.4","0.333","0.338","0.5","0.7","0.778","0.2","1.4","1.5","0.2","0.5","0.1","0.2","1.8","2.6","6",2014
"83","Danny Green","SG","26","SAS","23","23","23","3.4","6.9","0.491","2.1","4.4","0.475","1.3","2.5","0.517","0.642","0.4","0.5","0.818","0.4","2.6","3","0.9","1.4","0.7","0.9","2.2","9.3","16",2014
"85","Draymond Green","SF","23","GSW","7","4","32.6","4","8.6","0.467","1.1","4.1","0.276","2.9","4.4","0.645","0.533","2.7","3.4","0.792","2.6","5.7","8.3","2.9","1.7","1.7","2.4","4.7","11.9","3",2014
"86","Willie Green","SG","32","LAC","5","0","3.8","0.2","1","0.2","0.2","0.8","0.25","0","0.2","0","0.3","0.4","0.4","1","0","1.4","1.4","0.2","0.6","0","0.2","0.6","1","6",2014
"87","Blake Griffin","PF","24","LAC","13","13","36.8","9","18","0.5","0.1","0.5","0.143","8.9","17.5","0.511","0.502","5.5","7.4","0.74","2.7","4.7","7.4","3.8","1.2","1.1","2.4","4.2","23.5","6",2014
"88","Jorge Gutiérrez","PG","25","BRK","2","0","1.5","0","0","0","0","0","0","0","0","0","0","1","2","0.5","0.5","0","0.5","0","0","0","0","0","1","5",2014
"89","Tyler Hansbrough","PF","28","TOR","3","0","9.7","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","1.7","2","0.833","0.7","1.3","2","0.3","0","0","0.7","2.7","2.3","3",2014
"90","James Harden","SG","24","HOU","6","6","43.8","8.3","22.2","0.376","2.7","9","0.296","5.7","13.2","0.43","0.436","7.5","8.3","0.9","0.8","3.8","4.7","5.8","2","0.2","3.5","3.5","26.8","2",2014
"91","Al Harrington","PF","33","WAS","7","0","8.4","0.9","2.1","0.4","0","1","0","0.9","1.1","0.75","0.4","0.7","1","0.714","0.1","2.1","2.3","0","0.4","0","0.6","2","2.4","6",2014
"92","Devin Harris","PG","30","DAL","7","0","25.1","4.4","9.4","0.47","1.6","3.6","0.44","2.9","5.9","0.488","0.553","1","1.1","0.875","0.1","2.3","2.4","3.9","0.3","0.3","1.6","1.9","11.4","3",2014
"93","Udonis Haslem","PF","33","MIA","16","6","10.6","1.1","2.3","0.459","0","0","0","1.1","2.3","0.459","0.459","0.4","0.6","0.6","0.8","1.8","2.6","0.3","0.1","0.2","0.1","1.8","2.5","13",2014
"94","Chuck Hayes","C","30","TOR","5","0","7.6","0.4","1.6","0.25","0","0","0","0.4","1.6","0.25","0.25","0.4","0.4","1","0.8","0.8","1.6","0.4","0.6","0","0.2","1","1.2","3",2014
"95","Gerald Henderson","SG","26","CHA","4","4","29.8","3.5","9.3","0.378","0","2.3","0","3.5","7","0.5","0.378","2.8","4.3","0.647","0.3","3.8","4","2.3","1","0.3","1.5","3","9.8","0",2014
"96","Roy Hibbert","C","27","IND","19","19","28.5","3.5","7.7","0.449","0","0.1","0","3.5","7.7","0.452","0.449","2.3","3","0.772","2.3","3.2","5.5","0.9","0.2","1.4","1.3","3.3","9.3","10",2014
"97","Nenê Hilário","PF","31","WAS","10","10","32.5","6.4","13.8","0.464","0","0","0","6.4","13.8","0.464","0.464","0.9","2.6","0.346","0.8","4.5","5.3","2.6","0.9","1.1","1.7","3.6","13.7","6",2014
"98","George Hill","PG","27","IND","19","19","36.2","4.2","9.4","0.444","1.5","4.1","0.364","2.7","5.3","0.505","0.522","2.3","3.2","0.721","0.7","3.1","3.7","3","1.2","0.2","1.5","2.3","12.1","10",2014
"99","Solomon Hill","SF","22","IND","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10",2014
"100","Kirk Hinrich","PG","33","CHI","5","5","33.4","4.6","11.2","0.411","1.4","3.8","0.368","3.2","7.4","0.432","0.473","0.4","0.8","0.5","0.2","2.8","3","4.4","0.8","0.2","2.2","4.4","11","1",2014
"101","Ryan Hollins","PF","29","LAC","5","0","1.8","0.2","0.8","0.25","0","0","0","0.2","0.8","0.25","0.25","0.2","0.2","1","0.2","0.4","0.6","0","0","0","0.2","0.6","0.6","6",2014
"102","Dwight Howard","C","28","HOU","6","6","38.5","9.7","17.7","0.547","0","0","0","9.7","17.7","0.547","0.547","6.7","10.7","0.625","4.5","9.2","13.7","1.8","0.7","2.8","3.2","4.2","26","2",2014
"103","Serge Ibaka","PF","24","OKC","17","17","34.2","5.1","8.6","0.592","0.3","0.8","0.385","4.8","7.9","0.612","0.609","1.5","2","0.765","1.8","5","6.8","0.7","0.6","2.5","1.2","3.2","12.1","10",2014
"104","Andre Iguodala","SF","30","GSW","7","7","35.4","4.6","8.9","0.516","1.1","2.1","0.533","3.4","6.7","0.511","0.581","2.9","4.7","0.606","0.7","4","4.7","4.4","1.3","0.3","3","2.7","13.1","3",2014
"106","Reggie Jackson","PG","23","OKC","19","4","27.9","3.9","8.5","0.466","1.1","2.8","0.396","2.8","5.7","0.5","0.531","2.1","2.3","0.886","0.7","3.1","3.8","2.4","0.3","0.2","2","2.6","11.1","10",2014
"107","Bernard James","C","28","DAL","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0.5","0","0.5","0","0","0","0","3",2014
"108","LeBron James","PF","29","MIA","20","20","38.2","9.6","17","0.565","1.8","4.3","0.407","7.9","12.7","0.618","0.616","6.5","8","0.806","0.7","6.4","7.1","4.8","1.8","0.6","3.1","2.3","27.4","13",2014
"109","Al Jefferson","C","29","CHA","3","3","35.3","8.7","17.7","0.491","0","0","0","8.7","17.7","0.491","0.491","1.3","1.7","0.8","2","7.3","9.3","0.7","0.3","1.7","0.3","2.3","18.7","0",2014
"110","Amir Johnson","PF","26","TOR","7","7","27.3","4.9","7.4","0.654","0","0.3","0","4.9","7.1","0.68","0.654","1.3","1.7","0.75","2.3","3.7","6","1","0.4","0.6","1.7","4.1","11","3",2014
"111","James Johnson","SF","26","MEM","3","0","9.3","1.7","5","0.333","0.7","1.7","0.4","1","3.3","0.3","0.4","2.3","3.3","0.7","1.3","0.7","2","0","0.3","0","0","1","6.3","3",2014
"112","Joe Johnson","SG","32","BRK","12","12","39.1","8.2","15.3","0.533","1.8","4.4","0.415","6.3","10.9","0.58","0.592","3","3.6","0.837","0.8","3.1","3.8","2.9","0.5","0.3","1.6","1.7","21.2","5",2014
"113","James Jones","SF","33","MIA","15","0","8.4","1.2","2.7","0.45","1","2.1","0.469","0.2","0.5","0.375","0.638","0.1","0.2","0.667","0.2","0.5","0.7","0.3","0.2","0.1","0","1.1","3.5","13",2014
"114","Perry Jones","PF","22","OKC","11","0","5","0.6","1.6","0.389","0.3","0.9","0.3","0.4","0.7","0.5","0.472","0","0","0","0.3","0.5","0.8","0.1","0","0.1","0.1","0.8","1.5","10",2014
"115","Terrence Jones","PF","22","HOU","6","2","23","3.3","6.5","0.513","0","0.2","0","3.3","6.3","0.526","0.513","1","2","0.5","2.8","3.3","6.2","1.3","0.8","0.5","0.3","2.2","7.7","2",2014
"116","DeAndre Jordan","C","25","LAC","13","13","34","3.5","4.8","0.73","0","0","0","3.5","4.8","0.73","0.73","2.5","5.8","0.434","3.3","9.2","12.5","0.8","0.9","2.5","1.8","3.5","9.6","6",2014
"117","Cory Joseph","SG","22","SAS","17","0","5.1","1","2.1","0.486","0","0.2","0","1","1.9","0.531","0.486","0.8","1.1","0.778","0.1","0.5","0.5","0.5","0.2","0","0.2","0.4","2.8","16",2014
"118","Michael Kidd-Gilchrist","SF","20","CHA","4","4","22.8","3.5","6.8","0.519","0","0.3","0","3.5","6.5","0.538","0.519","1.5","2.5","0.6","2","4.5","6.5","1.5","0","0.5","2","3.3","8.5","0",2014
"119","Andrei Kirilenko","PF","32","BRK","10","0","14.4","0.7","1.5","0.467","0","0","0","0.7","1.5","0.467","0.467","1.1","1.7","0.647","1","1.3","2.3","1","1","0.3","0.3","1.1","2.5","5",2014
"120","Kyle Korver","SG","32","ATL","7","7","35.7","4.3","9.4","0.455","3.3","7.7","0.426","1","1.7","0.583","0.629","1.6","1.7","0.917","0.3","5","5.3","0.7","0.6","0.3","1.6","2.1","13.4","3",2014
"121","Kosta Koufos","C","24","MEM","7","0","6.4","1","2.3","0.438","0","0","0","1","2.3","0.438","0.438","0.6","0.6","1","1","1.1","2.1","0.3","0.3","0.4","0.4","1","2.6","3",2014
"122","Ognjen Kuzmic","C","23","GSW","3","0","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","1","1.3","0","0","0","0","0.7","0","3",2014
"123","Jeremy Lamb","SG","21","OKC","11","0","9.1","1.5","3.8","0.405","0.2","1.3","0.143","1.4","2.5","0.536","0.429","0.4","0.4","1","0.4","1.1","1.5","0.6","0.6","0.1","0.3","0.7","3.6","10",2014
"124","Shane Larkin","PG","21","DAL","2","0","5","0","1.5","0","0","0.5","0","0","1","0","0","0","0","0","0","0.5","0.5","1","0","0","0.5","0","0","3",2014
"125","Courtney Lee","SG","28","MEM","7","7","32","3.6","8.6","0.417","0.9","2.7","0.316","2.7","5.9","0.463","0.467","2","2.6","0.778","0.4","1.6","2","1.6","0.7","0.3","0.9","2.9","10","3",2014
"127","David Lee","PF","30","GSW","7","7","31","5.9","11","0.532","0","0","0","5.9","11","0.532","0.532","2.1","2.7","0.789","3.4","5.7","9.1","2.6","0.6","0","2.4","4","13.9","3",2014
"128","Kawhi Leonard","SF","22","SAS","23","23","32","5.3","10.4","0.51","1.3","3.2","0.419","4","7.2","0.552","0.575","2.3","3.1","0.736","1.3","5.4","6.7","1.7","1.7","0.6","1.3","2.9","14.3","16",2014
"129","Meyers Leonard","C","21","POR","4","0","2.3","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0.3","0","5",2014
"130","Jon Leuer","PF","24","MEM","3","0","7.7","1","2.3","0.429","0.3","0.7","0.5","0.7","1.7","0.4","0.5","0.7","0.7","1","0.7","2","2.7","0.7","0.3","0","0","0.7","3","3",2014
