"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"1","Kareem Abdul-Jabbar*","C","29","LAL","11","0","42.5","13.4","22","0.607","0","0","0","13.4","22","0.607","0.607","7.9","10.9","0.725","4.6","13.1","17.7","4.1","1.7","3.5","0","3.8","34.6","4",1977
"2","Tom Abernethy","SF","22","LAL","11","0","19.5","1.9","4.5","0.42","0","0","0","1.9","4.5","0.42","0.42","2","2.5","0.815","1.1","2.5","3.6","2","0.6","0.2","0","1.5","5.8","4",1977
"3","Lucius Allen","PG","29","LAL","7","0","26.6","4.6","11.7","0.39","0","0","0","4.6","11.7","0.39","0.39","1.9","2.7","0.684","1","3.6","4.6","3.4","1.6","0.4","0","2.6","11","4",1977
"4","Rick Barry*","SF","32","GSW","10","0","41.5","12.2","26.2","0.466","0","0","0","12.2","26.2","0.466","0.466","4","4.4","0.909","2.5","3.4","5.9","4.7","1.7","0.7","0","3.2","28.4","5",1977
"5","Byron Beck","PF","32","DEN","5","0","5.8","0.6","1.8","0.333","0","0","0","0.6","1.8","0.333","0.333","0.4","0.4","1","0.4","0.8","1.2","0.2","0","0","0","1","1.6","2",1977
"6","Henry Bibby","PG","27","PHI","19","0","36.4","4.4","10.4","0.421","0","0","0","4.4","10.4","0.421","0.421","2.4","3.1","0.763","1.5","2.3","3.7","3.9","1.3","0.1","0","3.1","11.1","10",1977
"7","Dave Bing*","SG","33","WSB","8","0","6.9","1.8","4","0.438","0","0","0","1.8","4","0.438","0.438","0.5","0.5","1","0.4","0.4","0.8","0.6","0","0.1","0","0.6","4","4",1977
"8","Tom Boerwinkle","C","31","CHI","3","0","5.7","0.3","1.7","0.2","0","0","0","0.3","1.7","0.2","0.2","0","0","0","0.7","2.7","3.3","2.3","0","0.3","0","0.3","0.7","1",1977
"9","Tom Boswell","PF","23","BOS","9","0","9","0.9","2","0.444","0","0","0","0.9","2","0.444","0.444","0.4","0.7","0.667","1.1","1.1","2.2","0.8","0.1","0","0","2","2.2","5",1977
"10","Jim Brewer","PF","25","CLE","3","0","37.7","3.7","9","0.407","0","0","0","3.7","9","0.407","0.407","0.3","0.3","1","3.7","8.3","12","1.7","1.3","1.3","0","3.7","7.7","1",1977
"11","Allan Bristow","SF","25","SAS","2","0","14","1.5","4.5","0.333","0","0","0","1.5","4.5","0.333","0.333","1","4.5","0.222","1.5","0.5","2","3.5","1","0","0","3","4","0",1977
"12","Gary Brokaw","SG","23","CLE","3","0","14.7","3","6.3","0.474","0","0","0","3","6.3","0.474","0.474","0.7","2","0.333","1","0.3","1.3","4","0.7","0.3","0","2.3","6.7","1",1977
"13","Roger Brown","C","26","DET","2","0","2.5","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","1",1977
"14","Joe Bryant","PF","22","PHI","10","0","7.4","1.2","3.1","0.387","0","0","0","1.2","3.1","0.387","0.387","0.5","0.8","0.625","0.2","1.3","1.5","0.7","0.6","0.2","0","1.3","2.9","10",1977
"15","Corky Calhoun","SF","26","POR","12","0","7.8","1.1","2.1","0.52","0","0","0","1.1","2.1","0.52","0.52","0.2","0.3","0.667","0.5","0.7","1.2","0.3","0.3","0.2","0","1.3","2.3","14",1977
"16","Mack Calvin","PG","29","DEN","6","0","18.7","3.2","6.7","0.475","0","0","0","3.2","6.7","0.475","0.475","4","4.8","0.828","0.2","1.3","1.5","2.2","0.2","0","0","2.2","10.3","2",1977
