"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"1","Dick Barnett","SG","26","LAL","13","0","28.5","5.5","11.6","0.47","0","0","0","5.5","11.6","0.47","0.47","5.9","7.5","0.794","0","0","2.9","1.6","0","0","0","2.7","16.8","6",1963
"2","John Barnhill","SG","24","STL","11","0","28.5","2.8","7","0.403","0","0","0","2.8","7","0.403","0.403","1.4","2","0.682","0","0","2.5","3.3","0","0","0","2.5","7","6",1963
"3","Elgin Baylor*","SF","28","LAL","13","0","43.2","12.3","27.8","0.442","0","0","0","12.3","27.8","0.442","0.442","8","9.7","0.825","0","0","13.6","4.5","0","0","0","3.7","32.6","6",1963
"4","Zelmo Beaty*","C","23","STL","11","0","27.9","3.9","8.8","0.443","0","0","0","3.9","8.8","0.443","0.443","2.5","3.3","0.75","0","0","7.6","1","0","0","0","4.3","10.3","6",1963
"5","Al Bianchi","SG","30","SYR","5","0","15.4","3","6.8","0.441","0","0","0","3","6.8","0.441","0.441","0.8","1.4","0.571","0","0","1.6","0.4","0","0","0","3.4","6.8","2",1963
"6","Bucky Bockhorn","SG","29","CIN","12","0","33.9","4.7","11.3","0.415","0","0","0","4.7","11.3","0.415","0.415","1.9","2.6","0.742","0","0","3.8","3.3","0","0","0","3.7","11.3","6",1963
"7","Bob Boozer","PF","25","CIN","12","0","31.8","4.8","11.5","0.413","0","0","0","4.8","11.5","0.413","0.413","3.8","5.3","0.714","0","0","8","1.5","0","0","0","3.7","13.3","6",1963
"8","Bill Bridges","PF","23","STL","11","0","18.5","3.7","8.7","0.427","0","0","0","3.7","8.7","0.427","0.427","1.8","2.5","0.741","0","0","7.8","0.8","0","0","0","2.8","9.3","6",1963
"9","Len Chappell","PF","22","SYR","4","0","13.3","1","5.3","0.19","0","0","0","1","5.3","0.19","0.19","3.3","4","0.813","0","0","4.5","0.8","0","0","0","1.8","5.3","2",1963
"10","Larry Costello","PG","31","SYR","5","0","26.8","3.2","7.4","0.432","0","0","0","3.2","7.4","0.432","0.432","3.8","4.6","0.826","0","0","0.8","4.6","0","0","0","5.4","10.2","2",1963
