"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"22","Jim Davis","C","26","STL","2","0","4.5","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0","0","0","0","0","1.5","0","0","0","0","1","1","2",1968
"23","Dave DeBusschere*","SF","27","DET","6","0","43.8","7.5","17.7","0.425","0","0","0","7.5","17.7","0.425","0.425","4.3","7.5","0.578","0","0","16.2","2.2","0","0","0","3.8","19.3","2",1968
"24","Terry Dischinger","SF","27","DET","6","0","25.7","3.5","9.3","0.375","0","0","0","3.5","9.3","0.375","0.375","2.3","3.2","0.737","0","0","4.8","1.5","0","0","0","3.2","9.3","2",1968
"25","Sonny Dove","PF","22","DET","2","0","3","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0","0","0","0","1","0","0","0","0","0","2","2",1968
"26","Joe Ellis","SF","23","SFW","9","0","11.6","1.4","4.9","0.295","0","0","0","1.4","4.9","0.295","0.295","0.7","0.8","0.857","0","0","2.1","0.8","0","0","0","1.8","3.6","4",1968
"27","Wayne Embry*","C","30","BOS","16","0","10.1","1.4","3.7","0.39","0","0","0","1.4","3.7","0.39","0.39","0.8","1.8","0.448","0","0","2.8","0.4","0","0","0","2.3","3.7","12",1968
"28","Keith Erickson","SF","23","CHI","5","0","36.6","5","13","0.385","0","0","0","5","13","0.385","0.385","3","3.4","0.882","0","0","8.2","2.2","0","0","0","3.8","13","1",1968
"29","Jim Fox","C","24","DET","6","0","15","1","3.2","0.316","0","0","0","1","3.2","0.316","0.316","2.5","3.2","0.789","0","0","6.2","0.5","0","0","0","1.8","4.5","2",1968
"30","Walt Frazier*","PG","22","NYK","4","0","29.8","3","8.3","0.364","0","0","0","3","8.3","0.364","0.364","3.5","4.5","0.778","0","0","5.5","6.3","0","0","0","3","9.5","2",1968
"31","Gail Goodrich*","SG","24","LAL","10","0","10","2.3","4.7","0.489","0","0","0","2.3","4.7","0.489","0.489","1.4","1.8","0.778","0","0","1.4","1.4","0","0","0","1","6","10",1968
"32","Mal Graham","PG","22","BOS","5","0","4.4","0.4","1","0.4","0","0","0","0.4","1","0.4","0.4","0.2","0.6","0.333","0","0","0.8","0.2","0","0","0","0.6","1","12",1968
"33","Johnny Green","PF","34","PHI","12","0","18.3","3.2","5.4","0.585","0","0","0","3.2","5.4","0.585","0.585","1.7","3.6","0.465","0","0","5.5","0.7","0","0","0","1.6","8","7",1968
"34","Hal Greer*","SG","31","PHI","13","0","42.5","9.2","21.4","0.432","0","0","0","9.2","21.4","0.432","0.432","7.3","8.5","0.856","0","0","6.1","4.2","0","0","0","3.8","25.8","7",1968
"35","Matt Guokas","SG","23","PHI","13","0","25.2","2.3","6.1","0.38","0","0","0","2.3","6.1","0.38","0.38","1.5","2.1","0.741","0","0","3.3","2.3","0","0","0","3","6.2","7",1968
"36","Happy Hairston","PF","25","DET","6","0","24.8","4.8","11.8","0.408","0","0","0","4.8","11.8","0.408","0.408","2","3.3","0.6","0","0","6.2","1.2","0","0","0","3.7","11.7","2",1968
"37","Dennis Hamilton","PF","23","LAL","2","0","5.5","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0","0","0","0","0","1","0.5","0","0","0","0","1","10",1968
"38","Clem Haskins","PG","24","CHI","5","0","10.6","2.2","5.6","0.393","0","0","0","2.2","5.6","0.393","0.393","0.8","1.2","0.667","0","0","1.8","1.4","0","0","0","1","5.2","1",1968
"39","John Havlicek*","SG","27","BOS","19","0","45.4","9.7","21.4","0.452","0","0","0","9.7","21.4","0.452","0.452","6.6","7.9","0.828","0","0","8.6","7.5","0","0","0","3.5","25.9","12",1968
"40","Tom Hawkins","PF","31","LAL","15","0","31.9","3.9","8.6","0.457","0","0","0","3.9","8.6","0.457","0.457","1.6","2.7","0.6","0","0","6","1.2","0","0","0","3.5","9.5","10",1968
"41","Fred Hetzel","SF","25","SFW","10","0","32.1","6.9","15","0.46","0","0","0","6.9","15","0.46","0.46","5","6.1","0.82","0","0","6.6","1.6","0","0","0","4.4","18.8","4",1968
"43","Bailey Howell*","PF","31","BOS","19","0","31.4","7.1","13.9","0.511","0","0","0","7.1","13.9","0.511","0.511","3.9","5.6","0.692","0","0","7.7","1.2","0","0","0","4.4","18.1","12",1968
"44","Lou Hudson","SG","23","STL","6","0","30.2","7.3","16.5","0.444","0","0","0","7.3","16.5","0.444","0.444","7","7.8","0.894","0","0","7.2","2.3","0","0","0","3.5","21.7","2",1968
"45","Darrall Imhoff","C","29","LAL","15","0","29.3","2.9","5.9","0.494","0","0","0","2.9","5.9","0.494","0.494","1.7","3.4","0.51","0","0","10.9","2","0","0","0","3.7","7.6","10",1968
"46","Luke Jackson","PF","26","PHI","13","0","33.2","4.8","12.2","0.392","0","0","0","4.8","12.2","0.392","0.392","1.8","2.7","0.686","0","0","8.8","1.2","0","0","0","4.5","11.4","7",1968
"47","Phil Jackson*","PF","22","NYK","6","0","15","1.7","5.8","0.286","0","0","0","1.7","5.8","0.286","0.286","0.7","0.8","0.8","0","0","4.2","0.3","0","0","0","3.8","4","2",1968
"48","Neil Johnson","PF","24","NYK","2","0","3","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0","0","0","0","1.5","0","0","0","0","0.5","2","2",1968
"49","Johnny Jones","SF","24","BOS","5","0","2","0.6","1.2","0.5","0","0","0","0.6","1.2","0.5","0.5","0","0","0","0","0","0.8","0","0","0","0","0.4","1.2","12",1968
"50","Sam Jones*","PG","34","BOS","19","0","36.1","8.5","19.3","0.441","0","0","0","8.5","19.3","0.441","0.441","3.5","4.4","0.786","0","0","3.4","2.6","0","0","0","3.1","20.5","12",1968
"51","Wali Jones","PG","25","PHI","13","0","29.8","5.3","14.8","0.358","0","0","0","5.3","14.8","0.358","0.358","3.5","4.4","0.789","0","0","2.4","3","0","0","0","3.7","14.1","7",1968
"52","Jim King","PG","26","SFW","9","0","12.6","1.8","4.2","0.421","0","0","0","1.8","4.2","0.421","0.421","1.3","2.1","0.632","0","0","2.1","2.2","0","0","0","1.7","4.9","4",1968
"53","Howard Komives","PG","26","NYK","6","0","22.5","2.5","7.3","0.341","0","0","0","2.5","7.3","0.341","0.341","0.7","1","0.667","0","0","2.3","3.8","0","0","0","3.7","5.7","2",1968
"54","Rudy LaRusso","PF","30","SFW","10","0","38.5","7.2","18.2","0.396","0","0","0","7.2","18.2","0.396","0.396","5.9","8.1","0.728","0","0","9.9","1.7","0","0","0","3.5","20.3","4",1968
"55","Dave Lattin","PF","24","SFW","5","0","5.4","0.2","1","0.2","0","0","0","0.2","1","0.2","0.2","1","1.2","0.833","0","0","1","0.2","0","0","0","1.8","1.4","4",1968
"56","Clyde Lee","C","23","SFW","10","0","40.5","4.8","11.7","0.41","0","0","0","4.8","11.7","0.41","0.41","1.8","3.6","0.5","0","0","13.2","2.2","0","0","0","3.8","11.4","4",1968
"57","George Lehmann","PG","25","STL","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","2",1968
"58","Bobby Lewis","SG","22","SFW","1","0","4","2","3","0.667","0","0","0","2","3","0.667","0.667","0","0","0","0","0","0","0","0","0","0","0","4","4",1968
"59","Paul Long","SG","23","DET","1","0","4","3","3","1","0","0","0","3","3","1","1","0","0","0","0","0","0","1","0","0","0","1","6","2",1968
"60","McCoy McLemore","SF","25","CHI","5","0","28.4","3.8","9.8","0.388","0","0","0","3.8","9.8","0.388","0.388","3.2","4.2","0.762","0","0","4.8","1","0","0","0","3.6","10.8","1",1968
"61","Bill Melchionni","PG","23","PHI","9","0","5.6","0.9","2.7","0.333","0","0","0","0.9","2.7","0.333","0.333","0.2","0.4","0.5","0","0","0.4","1.1","0","0","0","0.4","2","7",1968
"62","Eddie Miles","SG","27","DET","6","0","32.8","6.5","15.8","0.411","0","0","0","6.5","15.8","0.411","0.411","1.5","2","0.75","0","0","3.7","2.5","0","0","0","2.7","14.5","2",1968
"64","Erwin Mueller","C","23","LAL","14","0","17.9","1.4","4.2","0.339","0","0","0","1.4","4.2","0.339","0.339","0.4","1","0.357","0","0","3.9","1.3","0","0","0","2.3","3.2","10",1968
"65","Jeff Mullins","SG","25","SFW","10","0","39","11","21.1","0.521","0","0","0","11","21.1","0.521","0.521","3.1","4.3","0.721","0","0","4.4","4.9","0","0","0","3.6","25.1","4",1968
"66","Don Nelson*","SF","27","BOS","19","0","24.6","4.8","9.2","0.52","0","0","0","4.8","9.2","0.52","0.52","2.9","3.9","0.743","0","0","7.5","1.7","0","0","0","2.6","12.5","12",1968
"67","Don Ohl","PG","31","STL","6","0","23.8","4.5","9.3","0.482","0","0","0","4.5","9.3","0.482","0.482","2.5","3.7","0.682","0","0","2","3.5","0","0","0","2.8","11.5","2",1968
"68","George Patterson","C","28","DET","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2",1968
"69","Willis Reed*","PF","25","NYK","6","0","35","8.8","16.3","0.541","0","0","0","8.8","16.3","0.541","0.541","3.7","5","0.733","0","0","10.3","1.8","0","0","0","4","21.3","2",1968
"70","Flynn Robinson","PG","26","CHI","5","0","36","8.4","19.6","0.429","0","0","0","8.4","19.6","0.429","0.429","3.4","4.8","0.708","0","0","2","2.6","0","0","0","2.8","20.2","1",1968
"71","Bill Russell*","C","33","BOS","19","0","45.7","5.2","12.7","0.409","0","0","0","5.2","12.7","0.409","0.409","4","6.8","0.585","0","0","22.8","5.2","0","0","0","3.8","14.4","12",1968
"72","Cazzie Russell","SF","23","NYK","6","0","34.8","9.2","16.3","0.561","0","0","0","9.2","16.3","0.561","0.561","3.3","4","0.833","0","0","3.8","1.7","0","0","0","2.7","21.7","2",1968
"73","Tom Sanders*","SF","29","BOS","14","0","20.6","3.6","7.1","0.505","0","0","0","3.6","7.1","0.505","0.505","1.1","1.5","0.762","0","0","4.5","0.9","0","0","0","3.8","8.3","12",1968
"74","Dave Schellhase","PG","23","CHI","1","0","5","1","3","0.333","0","0","0","1","3","0.333","0.333","0","0","0","0","0","0","0","0","0","0","0","2","1",1968
"75","Larry Siegfried","PG","28","BOS","19","0","28.2","4.1","10.6","0.388","0","0","0","4.1","10.6","0.388","0.388","4.1","4.5","0.906","0","0","2.6","2.9","0","0","0","3.9","12.3","12",1968
"76","Paul Silas","PF","24","STL","6","0","29.7","3.7","8.5","0.431","0","0","0","3.7","8.5","0.431","0.431","4.5","6.3","0.711","0","0","9.5","3.5","0","0","0","2.8","11.8","2",1968
"77","Jerry Sloan*","SG","25","CHI","5","0","27.4","2.4","7.4","0.324","0","0","0","2.4","7.4","0.324","0.324","3.8","5","0.76","0","0","6.4","2.4","0","0","0","3.8","8.6","1",1968
"78","Dick Snyder","SG","23","STL","4","0","15.5","2.5","5.5","0.455","0","0","0","2.5","5.5","0.455","0.455","1","1.3","0.8","0","0","1.3","1","0","0","0","1.5","6","2",1968
"79","Craig Spitzer","C","22","CHI","1","0","3","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1",1968
"80","Joe Strawder","C","27","DET","6","0","29.5","2.3","7","0.333","0","0","0","2.3","7","0.333","0.333","2.3","3.7","0.636","0","0","10.8","1.5","0","0","0","4.5","7","2",1968
"81","Tom Thacker","SG","28","BOS","17","0","4.8","0.4","1.4","0.292","0","0","0","0.4","1.4","0.292","0.292","0.1","0.4","0.286","0","0","1","0.5","0","0","0","1.4","0.9","12",1968
"82","Gene Tormohlen","C","30","STL","3","0","8.3","0.7","2","0.333","0","0","0","0.7","2","0.333","0.333","1","1.3","0.75","0","0","2","1.7","0","0","0","1.3","2.3","2",1968
"83","Bill Turner","SF","23","SFW","9","0","16.4","2.1","4.4","0.475","0","0","0","2.1","4.4","0.475","0.475","1","1.3","0.75","0","0","3.2","1.1","0","0","0","3.3","5.2","4",1968
"85","Dick Van Arsdale","SG","24","NYK","4","0","22","1.3","5.5","0.227","0","0","0","1.3","5.5","0.227","0.227","0.8","1","0.75","0","0","4","3.3","0","0","0","2.3","3.3","2",1968
"86","Chet Walker*","SF","27","PHI","13","0","37.3","6.6","16.2","0.41","0","0","0","6.6","16.2","0.41","0.41","5.8","8.6","0.679","0","0","7.4","1.8","0","0","0","3.4","19.1","7",1968
"87","Jimmy Walker","SG","23","DET","6","0","20.2","5.2","11.2","0.463","0","0","0","5.2","11.2","0.463","0.463","2.3","2.8","0.824","0","0","1.5","1.5","0","0","0","2.8","12.7","2",1968
"88","Bob Warlick","SG","26","SFW","10","0","22.6","5.5","11.8","0.466","0","0","0","5.5","11.8","0.466","0.466","2.8","3.7","0.757","0","0","5.3","2.4","0","0","0","2.6","13.8","4",1968
"89","Jim Washington","C","24","CHI","5","0","41","7.6","17","0.447","0","0","0","7.6","17","0.447","0.447","2","3","0.667","0","0","15","2","0","0","0","3","17.2","1",1968
"90","Rick Weitzman","SG","21","BOS","3","0","1.7","0.7","1","0.667","0","0","0","0.7","1","0.667","0.667","0","0","0","0","0","0.3","0.3","0","0","0","0","1.3","12",1968
"91","Jerry West*","SG","29","LAL","15","0","41.5","11","20.9","0.527","0","0","0","11","20.9","0.527","0.527","8.8","11.3","0.781","0","0","5.4","5.5","0","0","0","3.1","30.8","10",1968
"92","Lenny Wilkens*","PG","30","STL","6","0","39.5","6.7","15.2","0.44","0","0","0","6.7","15.2","0.44","0.44","5","6.7","0.75","0","0","6.3","7.8","0","0","0","3.8","18.3","2",1968
