"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"53","Greg Griffin","SF","25","PHO","2","0","12.5","1.5","3.5","0.429","0","0","0","1.5","3.5","0.429","0.429","0","0","0","1","1","2","1.5","0.5","0.5","1","2.5","3","0",1978
"54","Ernie Grunfeld","SG","22","MIL","7","0","11","2.4","4.6","0.531","0","0","0","2.4","4.6","0.531","0.531","0.6","0.7","0.8","0.6","1","1.6","2.4","0.4","0.1","1","0.9","5.4","5",1978
"55","Joe Hassett","SG","22","SEA","8","0","2.8","0.9","1.6","0.538","0","0","0","0.9","1.6","0.538","0.538","0","0","0","0","0.3","0.3","0","0.1","0","0.1","0.1","1.8","13",1978
"56","Steve Hawes","PF","27","ATL","2","0","35.5","3.5","9","0.389","0","0","0","3.5","9","0.389","0.389","1","1.5","0.667","1.5","7","8.5","4","0.5","1","3","2.5","8","0",1978
"57","Elvin Hayes*","PF","32","WSB","21","0","41.3","9","18.3","0.491","0","0","0","9","18.3","0.491","0.491","3.8","6.3","0.594","4.9","8.4","13.3","2","1.5","2.5","2.8","4.1","21.8","14",1978
"58","Spencer Haywood*","PF","28","NYK","6","0","29.5","7.2","14.2","0.506","0","0","0","7.2","14.2","0.506","0.506","1.8","1.8","1","3.2","3.8","7","2","0.3","0.8","1.7","4","16.2","2",1978
"59","Gar Heard","PF","29","PHO","2","0","31","3","8.5","0.353","0","0","0","3","8.5","0.353","0.353","0.5","1","0.5","2","6","8","2.5","1","2","1","2","6.5","0",1978
"60","Tom Henderson","PG","26","WSB","21","0","28.4","3.4","8.2","0.416","0","0","0","3.4","8.2","0.416","0.416","2.8","3.8","0.734","0.8","1.4","2.2","5","1.3","0.2","1.5","1.7","9.6","14",1978
"61","Armond Hill","PG","24","ATL","2","0","30.5","3","7.5","0.4","0","0","0","3","7.5","0.4","0.4","2","2","1","0","1.5","1.5","3.5","1","0","2.5","3.5","8","0",1978
"62","Darnell Hillman","PF","28","DEN","13","0","20","2.4","6.1","0.392","0","0","0","2.4","6.1","0.392","0.392","0.8","1.2","0.733","1.9","4.2","6.2","1.4","0.5","0.5","1.8","3.8","5.6","6",1978
"64","Lionel Hollins","PG","24","POR","6","0","37.2","6.7","14.8","0.449","0","0","0","6.7","14.8","0.449","0.449","3.3","4.8","0.69","0.8","4","4.8","5.5","1.2","0","3.2","3.5","16.7","2",1978
"65","Lou Hudson","SG","33","LAL","3","0","31","4.7","12.7","0.368","0","0","0","4.7","12.7","0.368","0.368","2.3","2.7","0.875","2.3","0.7","3","3","1.7","0","1.7","3","11.7","1",1978
"66","Dan Issel*","C","29","DEN","13","0","35.4","7.9","16.3","0.486","0","0","0","7.9","16.3","0.486","0.486","4.3","5","0.862","3.2","7.2","10.3","4.1","0.5","0.2","3","3.3","20.2","6",1978
"67","Phil Jackson*","PF","32","NYK","6","0","8.3","0.7","1.3","0.5","0","0","0","0.7","1.3","0.5","0.5","0.7","1","0.667","0.7","1","1.7","0.5","0.5","0","0.7","1.8","2","2",1978
"68","Charles Johnson","SG","28","WSB","21","0","20.2","4.4","10.9","0.406","0","0","0","4.4","10.9","0.406","0.406","1.4","1.8","0.784","1","1.6","2.5","2.3","1.4","0","1.2","2.4","10.2","14",1978
"69","Dennis Johnson*","SG","23","SEA","22","0","37.6","5.5","13.4","0.412","0","0","0","5.5","13.4","0.412","0.412","5.1","7.2","0.704","2.1","2.5","4.6","3.3","1","1","2.5","2.9","16.1","13",1978
"70","Eddie Johnson","SG","22","ATL","2","0","32","6","9.5","0.632","0","0","0","6","9.5","0.632","0.632","3.5","4","0.875","1","2","3","3","4","0.5","2.5","5","15.5","0",1978
"71","John Johnson","SF","30","SEA","22","0","27.1","4.3","10.2","0.424","0","0","0","4.3","10.2","0.424","0.424","1.5","2.1","0.696","1.6","2.9","4.5","2.5","0.4","0.3","2.4","2.9","10.1","13",1978
"72","Marques Johnson","SF","21","MIL","9","0","35.7","9.3","17","0.549","0","0","0","9.3","17","0.549","0.549","5.3","7.1","0.75","3.9","8.6","12.4","3.4","1.1","1.9","1.6","2.8","24","5",1978
"73","Ollie Johnson","SF","28","ATL","2","0","10.5","2","5.5","0.364","0","0","0","2","5.5","0.364","0.364","0","0","0","0.5","1","1.5","1","0.5","0.5","0","2","4","0",1978
"74","Bobby Jones*","PF","26","DEN","13","0","30","5.1","8.9","0.569","0","0","0","5.1","8.9","0.569","0.569","2.6","3.5","0.739","2.8","5.1","7.8","2.7","1.2","0.7","1.8","3.2","12.8","6",1978
"75","Caldwell Jones","C","27","PHI","10","0","30.1","2.8","5.6","0.5","0","0","0","2.8","5.6","0.5","0.5","0.8","1","0.8","2.2","8.4","10.6","1.4","0.5","3","1.9","3.6","6.4","6",1978
"76","Larry Kenon","SF","25","SAS","6","0","33.3","7.7","17.2","0.447","0","0","0","7.7","17.2","0.447","0.447","2.3","3.2","0.737","2.7","6.5","9.2","3.7","0.8","0.3","3.2","3.8","17.7","2",1978
"77","Toby Knight","SF","22","NYK","6","0","8","1","3.3","0.3","0","0","0","1","3.3","0.3","0.3","0.7","1.3","0.5","1.5","1.7","3.2","0.2","0.2","0.7","0.5","1.5","2.7","2",1978
"78","Mitch Kupchak","PF","23","WSB","21","0","24","4","9.5","0.422","0","0","0","4","9.5","0.422","0.422","2.1","3.3","0.652","2.3","3.7","6","1","0.2","0.1","2","2.8","10.1","14",1978
"79","Tom LaGarde","C","22","DEN","9","0","8.6","1.1","2.1","0.526","0","0","0","1.1","2.1","0.526","0.526","0.6","0.8","0.714","1","1","2","0.8","0","0.2","1","1.3","2.8","6",1978
"80","John Lambert","PF","25","CLE","2","0","9.5","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0.5","1","0.5","1","3","4","0","0","0","0","1.5","1.5","0",1978
"81","Ron Lee","PG","25","PHO","2","0","20.5","2.5","8","0.313","0","0","0","2.5","8","0.313","0.313","1","1","1","1","2","3","1.5","2","0","2","3.5","6","0",1978
"82","Maurice Lucas","PF","25","POR","6","0","38.8","7.7","18","0.426","0","0","0","7.7","18","0.426","0.426","1.8","3.2","0.579","3.2","9.3","12.5","2.5","0.7","0.3","3.2","4.7","17.2","2",1978
"83","Bob McAdoo*","C","26","NYK","6","0","39.7","10.2","21","0.484","0","0","0","10.2","21","0.484","0.484","3.5","5.8","0.6","1.8","7.8","9.7","3.8","1.2","2","3.8","3.2","23.8","2",1978
"85","Ted McClain","PG","31","PHI","5","0","6.2","0.6","2","0.3","0","0","0","0.6","2","0.3","0.3","0","0","0","0.4","0.8","1.2","2","1","0","1","0.8","1.2","6",1978
"86","George McGinnis*","PF","27","PHI","10","0","27.3","5.3","12.5","0.424","0","0","0","5.3","12.5","0.424","0.424","4.1","4.9","0.837","2.4","5.4","7.8","3","1.5","0.1","3.8","4","14.7","6",1978
"87","Tom McMillen","C","25","ATL","2","0","37.5","6.5","11.5","0.565","0","0","0","6.5","11.5","0.565","0.565","0","0","0","3.5","7.5","11","0.5","0.5","0","1.5","4.5","13","0",1978
"88","Jim McMillian","SF","29","NYK","6","0","22.3","4","8.8","0.453","0","0","0","4","8.8","0.453","0.453","0.8","1","0.833","1.5","2","3.5","1.8","1.2","0","1.2","0.5","8.8","2",1978
"89","Dave Meyers","PF","24","MIL","9","0","31","4.9","11","0.444","0","0","0","4.9","11","0.444","0.444","3.1","4.7","0.667","3","5.2","8.2","3.9","0.8","1.2","2.8","3.6","12.9","5",1978
"90","Steve Mix","SF","30","PHI","10","0","23.5","4.9","8.2","0.598","0","0","0","4.9","8.2","0.598","0.598","3.8","4.3","0.884","1.7","2.9","4.6","3.6","1.5","0.1","1.2","2.2","13.6","6",1978
"91","Earl Monroe*","SG","33","NYK","6","0","24.2","4","10.3","0.387","0","0","0","4","10.3","0.387","0.387","1.8","3","0.611","0.2","0.7","0.8","2.8","1","0","1","2.5","9.8","2",1978
"92","Lloyd Neal","PF","27","POR","3","0","15.7","2.3","7","0.333","0","0","0","2.3","7","0.333","0.333","0.3","0.3","1","0.7","3","3.7","0.7","0","1.3","2","1.7","5","2",1978
"93","Norm Nixon","PG","22","LAL","3","0","30.7","3.7","8","0.458","0","0","0","3.7","8","0.458","0.458","0.7","1","0.667","1.3","1.7","3","5.3","1.3","0.3","1.7","4.3","8","1",1978
"94","Willie Norwood","SF","30","POR","3","0","14.7","2.3","4","0.583","0","0","0","2.3","4","0.583","0.583","0.3","0.3","1","0.3","1","1.3","1.3","0","0.3","0.7","3.7","5","2",1978
"95","Mark Olberding","PF","21","SAS","6","0","25.3","4.2","8.5","0.49","0","0","0","4.2","8.5","0.49","0.49","2.2","2.5","0.867","1.5","3.5","5","2.3","1","1","1.3","3.8","10.5","2",1978
"96","Tom Owens","C","28","POR","6","0","33.3","6.3","11.5","0.551","0","0","0","6.3","11.5","0.551","0.551","2.5","3.5","0.714","2.2","4.3","6.5","4.3","0.8","1.2","1.2","5","15.2","2",1978
"97","Joe Pace","C","24","WSB","9","0","5.8","0.8","1.1","0.7","0","0","0","0.8","1.1","0.7","0.7","1.2","1.7","0.733","0.6","1.7","2.2","0.1","0.1","0.7","0.6","1.9","2.8","14",1978
"98","Billy Paultz","C","29","SAS","6","0","31.8","4.8","10.5","0.46","0","0","0","4.8","10.5","0.46","0.46","1.8","2.8","0.647","1.2","5.7","6.8","2.3","0.8","0.8","1","1.7","11.5","2",1978
"99","Anthony Roberts","SF","22","DEN","13","0","30.8","6.6","15.3","0.432","0","0","0","6.6","15.3","0.432","0.432","3.1","3.8","0.8","3.5","4.8","8.3","2.3","0.8","0.5","2.1","4.4","16.3","6",1978
"100","Tony Robertson","SG","22","ATL","2","0","6","1","3","0.333","0","0","0","1","3","0.333","0.333","0.5","1","0.5","0","0","0","0","0","0","0","1.5","2.5","0",1978
"101","Dave Robisch","C","28","LAL","3","0","15.7","4.3","8","0.542","0","0","0","4.3","8","0.542","0.542","1.3","1.7","0.8","2.7","1.3","4","0.3","0.3","0.3","0","2","10","1",1978
"102","Tree Rollins","C","22","ATL","2","0","25.5","3.5","6","0.583","0","0","0","3.5","6","0.583","0.583","1","4","0.25","1.5","3","4.5","0.5","0.5","2","1.5","4","8","0",1978
"103","Campy Russell","SF","26","CLE","2","0","44","9.5","19.5","0.487","0","0","0","9.5","19.5","0.487","0.487","8.5","10.5","0.81","3.5","4","7.5","5.5","1.5","0.5","5","4.5","27.5","0",1978
"104","Alvin Scott","SF","22","PHO","2","0","18.5","2","4","0.5","0","0","0","2","4","0.5","0.5","2.5","3","0.833","1","2","3","1.5","1","0","1","1.5","6.5","0",1978
"106","Charlie Scott*","SG","29","LAL","3","0","34.3","4","13.3","0.3","0","0","0","4","13.3","0.3","0.3","2","2.7","0.75","2","2.3","4.3","4.7","1.3","0","3.7","3","10","1",1978
"107","Bruce Seals","SF","24","SEA","9","0","10.2","1.3","4.1","0.324","0","0","0","1.3","4.1","0.324","0.324","0.3","0.8","0.429","0.9","1.3","2.2","0.9","0.2","0.2","0.7","1.6","3","13",1978
"108","Lonnie Shelton","PF","22","NYK","6","0","25.2","5","9.3","0.536","0","0","0","5","9.3","0.536","0.536","1","1.3","0.75","3","4.3","7.3","2.8","0.3","0.8","2.3","4.8","11","2",1978
"109","Jack Sikma*","C","22","SEA","22","0","31.9","5.2","11.2","0.466","0","0","0","5.2","11.2","0.466","0.466","3.2","4.1","0.78","2.3","5.8","8.1","1.2","0.8","0.5","1.6","4.6","13.7","13",1978
"110","James Silas","PG","28","SAS","3","0","6.3","1","3.3","0.3","0","0","0","1","3.3","0.3","0.3","0.3","0.7","0.5","0","0","0","0.3","0.3","0","0.3","0.3","2.3","2",1978
"111","Paul Silas","PF","34","SEA","22","0","27.5","1.5","4.3","0.351","0","0","0","1.5","4.3","0.351","0.351","1.9","2.7","0.683","3.3","5.2","8.5","1.6","0.5","0.3","1.4","2.7","4.9","13",1978
"112","Ralph Simpson","SG","28","DEN","13","0","17.3","3.3","7.3","0.453","0","0","0","3.3","7.3","0.453","0.453","1.2","1.8","0.696","0.4","1.1","1.5","2.9","0.3","0.2","1.6","1.5","7.8","6",1978
"113","Bingo Smith","SG","31","CLE","2","0","17","4","6.5","0.615","0","0","0","4","6.5","0.615","0.615","0","0","0","1","0.5","1.5","0.5","0","0","0.5","1","8","0",1978
"114","Elmore Smith","C","28","CLE","2","0","28","5.5","12","0.458","0","0","0","5.5","12","0.458","0.458","1.5","3","0.5","3","6.5","9.5","0","1.5","1.5","2.5","4.5","12.5","0",1978
"115","Robert Smith","PG","22","DEN","11","0","8.7","1.5","2.4","0.654","0","0","0","1.5","2.4","0.654","0.654","0.5","0.6","0.714","0.5","0.4","0.8","1.5","0.5","0","0.7","1.2","3.5","6",1978
"116","Dick Snyder","SG","33","CLE","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",1978
"117","Larry Steele","SG","28","POR","6","0","31.8","4.2","10","0.417","0","0","0","4.2","10","0.417","0.417","3.2","3.5","0.905","1.3","3","4.3","2.3","1.2","0.3","2","3.7","11.5","2",1978
"118","David Thompson*","SG","23","DEN","13","0","37","10.1","22.4","0.45","0","0","0","10.1","22.4","0.45","0.45","5.1","6.2","0.825","1.4","2.7","4.1","4","0.7","1.6","3","2.6","25.2","6",1978
"119","Dave Twardzik","PG","27","POR","6","0","18","1.8","3.8","0.478","0","0","0","1.8","3.8","0.478","0.478","2.3","2.3","1","0.2","0.5","0.7","1.8","1.2","0","1.7","2.7","6","2",1978
"120","Wes Unseld*","C","31","WSB","18","0","37.6","3.9","7.4","0.53","0","0","0","3.9","7.4","0.53","0.53","1.5","2.6","0.587","4","8","12","4.4","0.9","0.4","2","3.4","9.4","14",1978
"121","Foots Walker","PG","26","CLE","2","0","35","5","13","0.385","0","0","0","5","13","0.385","0.385","2.5","2.5","1","2.5","1","3.5","5","1.5","1","3","3.5","12.5","0",1978
"122","Phil Walker","SG","21","WSB","4","0","4.3","0.3","2","0.125","0","0","0","0.3","2","0.125","0.125","1","1.3","0.8","0.3","0.3","0.5","0.5","0","0","0.8","1.3","1.5","14",1978
"123","Wally Walker","SF","23","SEA","20","0","13.1","1.8","4.3","0.424","0","0","0","1.8","4.3","0.424","0.424","1.1","1.3","0.808","1","0.9","1.9","0.6","0.4","0.2","0.9","2.6","4.7","13",1978
"124","Bill Walton*","C","25","POR","2","0","24.5","5.5","9","0.611","0","0","0","5.5","9","0.611","0.611","2.5","3.5","0.714","2.5","8.5","11","2","1.5","1.5","3","0.5","13.5","2",1978
"125","Lloyd Walton","PG","24","MIL","9","0","13.8","1.9","3.9","0.486","0","0","0","1.9","3.9","0.486","0.486","0.9","1.4","0.615","0.1","0.3","0.4","4.1","0.9","0.3","1.6","0.9","4.7","5",1978
"127","Marvin Webster","C","25","SEA","22","0","41.1","6.2","12.7","0.489","0","0","0","6.2","12.7","0.489","0.489","3.7","5.5","0.675","4.3","8.8","13.1","2.6","0.3","2.6","3.4","3.5","16.1","13",1978
"128","Paul Westphal*","SG","27","PHO","2","0","33","11","23.5","0.468","0","0","0","11","23.5","0.468","0.468","4","4.5","0.889","1.5","1.5","3","9.5","0.5","0","2.5","2","26","0",1978
"129","Bob Wilkerson","SF","23","DEN","13","0","32.8","3.6","9.8","0.37","0","0","0","3.6","9.8","0.37","0.37","2","3.2","0.619","1.5","3.9","5.5","6","1.5","0.3","1.9","4.2","9.2","6",1978
"130","Jamaal Wilkes*","SF","24","LAL","3","0","36","5","10.7","0.469","0","0","0","5","10.7","0.469","0.469","2","3.7","0.545","3","5.7","8.7","2.7","1","0.3","3.7","4.7","12","1",1978
"131","Gus Williams","PG","24","SEA","22","0","31.9","7.4","15.5","0.477","0","0","0","7.4","15.5","0.477","0.477","3.5","4.8","0.726","1.4","2.5","3.9","4","2","0.5","2.5","3.2","18.3","13",1978
"132","Ray Williams","PG","23","NYK","6","0","23.3","6.8","13","0.526","0","0","0","6.8","13","0.526","0.526","3.8","4.3","0.885","1","1.5","2.5","5.2","1","0","2.8","4.2","17.5","2",1978
"133","Brian Winters","SG","25","MIL","9","0","33.9","9.1","18.3","0.497","0","0","0","9.1","18.3","0.497","0.497","2.2","3","0.741","0.4","2.9","3.3","6.4","1.3","0.9","3.2","2.2","20.4","5",1978
"134","Larry Wright","PG","23","WSB","21","0","19.1","3.6","7.8","0.466","0","0","0","3.6","7.8","0.466","0.466","0.9","1.2","0.76","0.3","1.1","1.5","3.2","0.8","0.1","1.2","2.8","8.1","14",1978
