"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"40","Vince Carter","SG","35","DAL","4","0","26.8","3","10.3","0.293","0.8","2.5","0.3","2.3","7.8","0.29","0.329","1.5","2","0.75","1.3","4.3","5.5","0.3","1.3","0.5","1.5","2.8","8.3","0",2012
"41","Mario Chalmers","PG","25","MIA","23","23","35.6","4","9","0.442","1.4","4","0.359","2.6","5","0.509","0.522","1.9","2.6","0.717","0.5","3.1","3.7","3.9","1.2","0.3","1.8","3","11.3","16",2012
"43","Tyson Chandler","C","29","NYK","5","5","33.4","2.2","5","0.44","0","0","0","2.2","5","0.44","0.44","1.8","3","0.6","3.6","5.4","9","0.8","1.4","1.4","3","3.6","6.2","1",2012
"44","Earl Clark","PF","24","ORL","5","0","17.6","1.6","3.6","0.444","0","0","0","1.6","3.6","0.444","0.444","0.8","1.4","0.571","1.6","5","6.6","0.2","0.4","1","0.8","1.2","4","1",2012
"45","Norris Cole","PG","23","MIA","19","0","8.9","0.6","1.9","0.324","0.2","0.6","0.25","0.5","1.3","0.36","0.365","0.4","0.5","0.778","0.1","0.5","0.5","0.6","0.4","0","0.3","1.3","1.8","16",2012
"46","Jason Collins","C","33","ATL","5","4","17","1.2","2.2","0.545","0","0","0","1.2","2.2","0.545","0.545","0","0","0","0.8","1.6","2.4","0","0.2","0","2","3.2","2.4","2",2012
"47","Darren Collison","PG","24","IND","11","0","18.6","3.3","6.4","0.514","0.4","1","0.364","2.9","5.4","0.542","0.543","1.8","2.1","0.87","0.3","1","1.3","3","1.3","0","1","1","8.7","6",2012
"48","Nick Collison","PF","31","OKC","20","0","16.6","1.7","2.6","0.647","0","0","0","1.7","2.6","0.647","0.647","0.2","0.4","0.429","1.5","1.9","3.4","1","0.6","0.3","0.6","2.6","3.5","13",2012
"49","Mike Conley","PG","24","MEM","7","7","39.6","4.6","10.9","0.421","1.6","3.1","0.5","3","7.7","0.389","0.493","3.4","4.6","0.75","0.6","2.7","3.3","7.1","0.9","0","2.3","2.7","14.1","3",2012
"50","Daequan Cook","SG","24","OKC","16","0","6.8","0.9","2.3","0.378","0.5","1.5","0.333","0.4","0.8","0.462","0.486","0","0.1","0","0","0.6","0.6","0.3","0.2","0","0","0.4","2.3","13",2012
"51","Dante Cunningham","PF","24","MEM","7","0","7","0.6","1.6","0.364","0","0","0","0.6","1.6","0.364","0.364","0","0","0","0.9","0.7","1.6","0","0.1","0.3","0.1","0.4","1.1","3",2012
"52","Erick Dampier","C","36","ATL","4","0","13.8","1.8","3.3","0.538","0","0","0","1.8","3.3","0.538","0.538","0.5","0.8","0.667","1.8","1.8","3.5","0","0","0.3","0.8","1.5","4","2",2012
"53","Marquis Daniels","SG","31","BOS","15","0","6.1","0.7","1.3","0.579","0","0.1","0","0.7","1.1","0.647","0.579","0.5","0.7","0.8","0.1","0.6","0.7","0.2","0.1","0.1","0.1","0.9","2","11",2012
"54","Baron Davis","PG","32","NYK","4","4","24.3","2.8","5.8","0.478","1","3.5","0.286","1.8","2.3","0.778","0.565","1.3","1.3","1","0","0.8","0.8","3.3","0","0","3.3","3.8","7.8","1",2012
"55","Glen Davis","PF","26","ORL","5","5","38","7.8","17.8","0.438","0","0","0","7.8","17.8","0.438","0.438","3.4","4.4","0.773","4.6","4.6","9.2","0.8","0.6","1.2","1.8","2","19","1",2012
"56","Luol Deng","SF","26","CHI","6","6","38","6","13.2","0.456","1.3","3.7","0.364","4.7","9.5","0.491","0.506","0.7","1.2","0.571","1.3","7","8.3","1.5","0.8","1.5","1.7","1.7","14","2",2012
"57","Boris Diaw","PF","29","SAS","14","14","24.7","2.6","5","0.514","0.6","1.3","0.5","1.9","3.7","0.519","0.579","0.4","0.6","0.75","2","3.2","5.2","2.5","0.8","0.3","1.1","2.1","6.2","10",2012
"58","Keyon Dooling","SG","31","BOS","20","0","10.6","1.1","2.4","0.438","0.6","1.4","0.393","0.5","1","0.5","0.552","0.1","0.2","0.667","0.1","0.7","0.8","0.7","0.3","0.2","0.2","1.5","2.8","11",2012
"59","Toney Douglas","PG","25","NYK","1","0","8","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","2","1",2012
"60","Chris Duhon","PG","29","ORL","5","0","12.2","0.2","1","0.2","0.2","0.6","0.333","0","0.4","0","0.3","0","0.4","0","0","1.4","1.4","1.8","1","0.2","1.4","1","0.6","1",2012
"61","Tim Duncan","C","35","SAS","14","14","33.1","7.2","14.6","0.495","0","0.1","0","7.2","14.5","0.498","0.495","2.9","4.1","0.707","2.3","7.1","9.4","2.8","0.7","2.1","1.5","2.1","17.4","10",2012
"62","Kevin Durant","SF","23","OKC","20","20","41.9","9.9","19.2","0.517","2.1","5.5","0.373","7.9","13.7","0.575","0.57","6.7","7.7","0.864","0.7","6.8","7.4","3.7","1.5","1.2","3.2","2.6","28.5","13",2012
"64","Devin Ebanks","SG","22","LAL","9","6","14","1.8","4.3","0.41","0","0.3","0","1.8","4","0.444","0.41","0.6","0.9","0.625","0.8","1.4","2.2","0.7","0.3","0.8","0.2","1.4","4.1","5",2012
"65","Jeremy Evans","SF","24","UTA","2","0","3.5","0","0.5","0","0","0","0","0","0.5","0","0","1","1","1","0","1.5","1.5","0.5","0.5","0","0","0.5","1","0",2012
"66","Reggie Evans","PF","31","LAC","11","0","18","0.7","1.4","0.533","0","0","0","0.7","1.4","0.533","0.533","1.5","3.6","0.425","1.8","5.5","7.3","0.1","0.8","0.5","0.8","2.8","3","4",2012
"67","Christian Eyenga","SF","22","LAL","3","0","3","0.7","1","0.667","0","0","0","0.7","1","0.667","0.667","0","0.3","0","0.3","0.3","0.7","0.3","0.3","0.3","0.3","1","1.3","5",2012
"68","Kenneth Faried","PF","22","DEN","7","7","27.4","4.6","8.6","0.533","0","0","0","4.6","8.6","0.533","0.533","1.3","1.7","0.75","3.6","6.4","10","0.6","0.7","1.1","2","2.9","10.4","3",2012
"69","Derrick Favors","PF","20","UTA","4","1","29","3.8","9","0.417","0","0","0","3.8","9","0.417","0.417","4.3","7.3","0.586","3.5","6","9.5","0.5","1.3","1.5","1.3","2.8","11.8","0",2012
"70","Landry Fields","SG","23","NYK","5","4","23","3","6.2","0.484","0.2","1","0.2","2.8","5.2","0.538","0.5","1","1.4","0.714","0.8","2.2","3","1.4","0.6","0","1.8","1","7.2","1",2012
"71","Derek Fisher","PG","37","OKC","20","0","22.3","2.5","5.9","0.415","0.9","2.4","0.375","1.6","3.5","0.443","0.492","0.5","0.5","1","0.1","1.5","1.6","1.3","0.9","0.1","0.3","1.9","6.3","13",2012
"72","Randy Foye","SG","28","LAC","11","11","26.5","2.6","6.7","0.392","1.3","2.9","0.438","1.4","3.8","0.357","0.486","1","1.2","0.846","0.4","1.6","2","1.5","0.5","0.3","1.1","1.7","7.5","4",2012
"73","Danilo Gallinari","SF","23","DEN","7","7","31.7","4.9","13.4","0.362","0.6","3.3","0.174","4.3","10.1","0.423","0.383","3.1","3.4","0.917","1.3","3.9","5.1","2.4","0.7","0.6","1.3","2.1","13.4","3",2012
"74","Kevin Garnett","C","35","BOS","20","20","36.9","8","16","0.497","0.1","0.2","0.25","7.9","15.8","0.5","0.498","3.3","4","0.813","1.6","8.8","10.3","1.5","1.2","1.5","2.2","3","19.2","11",2012
"75","Marc Gasol","C","27","MEM","7","7","37.3","5.1","9.9","0.522","0","0.1","0","5.1","9.7","0.529","0.522","4.9","6.1","0.791","2.3","4.4","6.7","3.1","0.3","1.9","1.9","3.6","15.1","3",2012
"76","Pau Gasol","PF","31","LAL","12","12","37","5.2","11.9","0.434","0.2","0.4","0.4","5","11.5","0.435","0.441","2","2.4","0.828","3.2","6.3","9.5","3.7","0.5","2.1","1.7","3","12.5","5",2012
"77","Rudy Gay","SF","25","MEM","7","7","39.9","6.9","16.3","0.421","0.6","2.7","0.211","6.3","13.6","0.463","0.439","4.7","5.7","0.825","1.4","5.1","6.6","1.4","1.3","0.3","3","2.1","19","3",2012
"78","Paul George","SG","21","IND","11","11","33.7","3.4","8.6","0.389","1","3.7","0.268","2.4","4.9","0.481","0.447","2","2.5","0.786","1.4","5.3","6.6","2.4","1.6","0.4","1.9","2.9","9.7","6",2012
"79","Taj Gibson","PF","26","CHI","6","0","22.8","3.5","7.7","0.457","0","0","0","3.5","7.7","0.457","0.457","2.5","3.7","0.682","2.5","4","6.5","0.7","0.7","1.7","0.5","3.2","9.5","2",2012
"80","Manu Ginóbili","SG","34","SAS","14","2","27.9","4.6","10.4","0.448","1.6","4.9","0.338","3","5.5","0.545","0.528","3.4","4","0.857","0.6","2.9","3.5","4","0.7","0.3","3","2.6","14.4","10",2012
"81","Andrew Goudelock","SG","23","LAL","4","0","2.5","0.5","0.8","0.667","0.3","0.3","1","0.3","0.5","0.5","0.833","0","0","0","0","0.3","0.3","0","0","0","0","0.3","1.3","5",2012
"82","Danny Granger","SF","28","IND","11","11","38.2","6.3","15.8","0.397","2.4","6.6","0.356","3.9","9.2","0.426","0.471","2.1","2.5","0.821","1.4","4.3","5.6","2.5","0.5","0.4","2.6","2.8","17","6",2012
"83","Danny Green","SG","24","SAS","14","12","20.6","2.7","6.5","0.418","1.4","4.1","0.345","1.3","2.4","0.545","0.527","0.5","0.7","0.7","0.2","3","3.2","1.1","0.5","0.7","1.1","1.7","7.4","10",2012
"85","Willie Green","SG","30","ATL","5","0","12.6","1.2","2.6","0.462","0.2","0.8","0.25","1","1.8","0.556","0.5","0","0","0","0.2","1.4","1.6","0.6","0","0","0.4","1.2","2.6","2",2012
"86","Blake Griffin","PF","22","LAC","11","11","35.7","7.6","15.3","0.5","0","0.1","0","7.6","15.2","0.503","0.5","3.8","6","0.636","1.7","5.2","6.9","2.5","1.8","0.9","2.3","3.7","19.1","4",2012
"87","Hamed Haddadi","C","26","MEM","4","0","5.3","0.5","0.5","1","0","0","0","0.5","0.5","1","1","0.3","0.5","0.5","1.3","1","2.3","0.3","0","0.5","0.3","1.3","1.3","3",2012
"88","Jordan Hamilton","SF","21","DEN","2","0","2.5","1","1.5","0.667","0","0","0","1","1.5","0.667","0.667","0","0","0","0","0","0","0","0.5","0","0.5","0.5","2","3",2012
"89","Richard Hamilton","SG","33","CHI","6","6","28.5","4.8","11.7","0.414","0.3","1","0.333","4.5","10.7","0.422","0.429","3","3.7","0.818","1.3","1.8","3.2","3","0.2","0","1.3","2.5","13","2",2012
"90","Tyler Hansbrough","PF","26","IND","11","0","14.9","1.5","4.5","0.34","0","0","0","1.5","4.5","0.34","0.34","1.3","1.9","0.667","1.1","2.1","3.2","0.5","0.5","0.3","0.7","2","4.4","6",2012
"91","James Harden","SG","22","OKC","20","0","31.5","4.7","10.7","0.435","1.6","3.9","0.41","3.1","6.8","0.449","0.509","5.4","6.3","0.857","0.7","4.5","5.1","3.4","1.6","0.1","2.1","3.4","16.3","13",2012
"92","Justin Harper","PF","22","ORL","1","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2012
"93","Josh Harrellson","PF","22","NYK","4","0","6.3","1","2.3","0.444","0","0.3","0","1","2","0.5","0.444","0.5","0.5","1","0.8","1.3","2","0","0","0","0.5","1.5","2.5","1",2012
"94","Al Harrington","PF","31","DEN","7","0","23.3","3.4","10.7","0.32","1.4","5","0.286","2","5.7","0.35","0.387","1.4","2.1","0.667","1","3.3","4.3","0.9","0.4","0.1","0.4","1.9","9.7","3",2012
"95","Devin Harris","PG","28","UTA","4","4","30","4.8","12","0.396","1","3.8","0.267","3.8","8.3","0.455","0.438","2.5","3.5","0.714","0","1.5","1.5","3.8","0.8","0.5","3","3.5","13","0",2012
"96","Terrel Harris","SG","24","MIA","4","0","2.5","0.3","0.5","0.5","0","0.3","0","0.3","0.3","1","0.5","0.8","1","0.75","0","0.8","0.8","0","0","0","0","0","1.3","16",2012
"97","Udonis Haslem","PF","31","MIA","22","11","20.5","1.8","4","0.455","0","0","0","1.8","4","0.455","0.455","1.2","1.6","0.743","1.7","4.7","6.4","0.6","0.2","0.3","0.9","2.7","4.8","16",2012
"98","Spencer Hawes","C","23","PHI","13","12","25.5","3.8","8.3","0.463","0.2","0.4","0.4","3.7","7.9","0.466","0.472","1.5","2","0.731","1.4","5.2","6.6","1.6","0.3","0.8","1.7","2.5","9.3","7",2012
"99","Gordon Hayward","SF","21","UTA","4","4","30.8","1.5","8.3","0.182","0.3","3","0.083","1.3","5.3","0.238","0.197","4","4","1","0.5","2.3","2.8","3","0.8","0","0.8","1","7.3","0",2012
"100","Lazar Hayward","SF","25","OKC","5","0","3.6","0.4","0.6","0.667","0","0","0","0.4","0.6","0.667","0.667","0","0","0","0","0.8","0.8","0","0","0","0.2","0.4","0.8","13",2012
"101","Brendan Haywood","C","32","DAL","4","4","15.3","1","3.5","0.286","0","0","0","1","3.5","0.286","0.286","1.3","2","0.625","1.8","1.5","3.3","0.3","0.3","0.5","0.5","2","3.3","0",2012
"102","Roy Hibbert","C","25","IND","11","11","30.9","4.7","9.5","0.5","0.1","0.1","1","4.6","9.4","0.495","0.505","2.2","3.3","0.667","4.1","7.1","11.2","1.1","0.4","3.1","2","3.5","11.7","6",2012
"103","George Hill","PG","25","IND","11","11","31.5","4.3","9.5","0.448","1.4","3.6","0.375","2.9","5.9","0.492","0.519","3.5","4.2","0.848","0.8","1.5","2.3","2.9","1.2","0.3","2","1.9","13.5","6",2012
"104","Jordan Hill","C","24","LAL","12","0","18.1","1.9","4.4","0.434","0","0","0","1.9","4.4","0.434","0.434","0.9","1.3","0.688","3.3","3.1","6.3","0.1","0.3","0.7","0.6","2.7","4.8","5",2012
"106","Kirk Hinrich","SG","31","ATL","6","4","23.5","2.2","5","0.433","1","2.7","0.375","1.2","2.3","0.5","0.533","0.3","0.3","1","0.7","1.3","2","1","0.7","0","0.3","1.5","5.7","2",2012
"107","Jrue Holiday","PG","21","PHI","13","13","38","5.7","13.8","0.413","1.5","3.8","0.408","4.2","10","0.415","0.469","2.9","3.4","0.864","1.3","3.4","4.7","5.2","1.5","0.6","2","1.8","15.8","7",2012
"108","Ryan Hollins","C","27","BOS","17","0","10","0.6","1.5","0.423","0","0","0","0.6","1.5","0.423","0.423","0.2","0.5","0.444","0.9","0.6","1.6","0.5","0","0.5","0.4","1.7","1.5","11",2012
"109","Al Horford","C","25","ATL","3","2","36","6.7","11.3","0.588","0","0","0","6.7","11.3","0.588","0.588","2","2.7","0.75","1.7","6.7","8.3","2.7","1.3","1.3","4","3.7","15.3","2",2012
"110","Josh Howard","SF","31","UTA","4","3","15.8","1.3","4.3","0.294","0.3","0.5","0.5","1","3.8","0.267","0.324","1","1.3","0.8","1","2.5","3.5","1","0.5","0.3","0.5","0.8","3.8","0",2012
"111","Juwan Howard","PF","38","MIA","9","0","2.7","0.2","0.8","0.286","0","0","0","0.2","0.8","0.286","0.286","0.3","0.4","0.75","0","0.1","0.1","0","0","0","0","0","0.8","16",2012
"112","Serge Ibaka","PF","22","OKC","20","20","28.5","4.2","8","0.528","0.1","0.2","0.25","4.2","7.8","0.535","0.531","1.3","1.8","0.722","2.4","3.4","5.8","0.6","0.6","3","0.6","2.9","9.8","13",2012
"113","Andre Iguodala","SF","28","PHI","13","13","38.8","4.5","11.6","0.384","1.5","3.8","0.388","3","7.8","0.382","0.447","2.5","4.3","0.589","1.3","4.4","5.7","3.7","1.5","0.4","1.5","2.5","12.9","7",2012
"114","Royal Ivey","SG","30","OKC","5","0","4.2","0.8","2.2","0.364","0.4","1","0.4","0.4","1.2","0.333","0.455","0.2","0.4","0.5","0.2","0.4","0.6","0.2","0.4","0","0.2","0.4","2.2","13",2012
"115","Stephen Jackson","SF","33","SAS","14","0","21.4","2.7","5.1","0.535","1.9","3.1","0.605","0.9","2","0.429","0.718","1","1.1","0.933","0.4","1.6","2","1.7","0.6","0.2","1.3","2.7","8.3","10",2012
"116","LeBron James","SF","27","MIA","23","23","42.7","10.9","21.8","0.5","1","3.7","0.259","10","18.1","0.549","0.522","7.5","10.2","0.739","2.3","7.4","9.7","5.6","1.9","0.7","3.5","2","30.3","16",2012
"117","Al Jefferson","C","27","UTA","4","4","35.3","9","17","0.529","0","0.3","0","9","16.8","0.537","0.529","0.3","1","0.25","1.8","6.8","8.5","2.5","1.3","0.8","1.3","2.5","18.3","0",2012
"118","Jared Jeffries","PF","30","NYK","5","0","6.8","0.2","1.2","0.167","0","0","0","0.2","1.2","0.167","0.167","0","0","0","1.2","1.2","2.4","0","0.2","0","0.2","1","0.4","1",2012
"119","Yi Jianlian","PF","24","DAL","1","0","5","1","3","0.333","0","1","0","1","2","0.5","0.333","0","1","0","0","2","2","0","1","0","0","0","2","0",2012
"120","Ivan Johnson","PF","27","ATL","5","0","10.8","1","3.2","0.313","0","0.2","0","1","3","0.333","0.313","0.6","1","0.6","1.4","2","3.4","0","0.6","0","0.6","1.4","2.6","2",2012
"121","Joe Johnson","SG","30","ATL","6","6","40.5","6.3","17","0.373","1.5","6","0.25","4.8","11","0.439","0.417","3","4","0.75","1","2.5","3.5","3.5","1.3","0.2","2.7","1.8","17.2","2",2012
"122","Dahntay Jones","SF","31","IND","7","0","8.3","0.6","2.6","0.222","0.3","1.3","0.222","0.3","1.3","0.222","0.278","1","1","1","0.6","0.4","1","0.4","0.1","0","0.4","1.6","2.4","6",2012
"123","James Jones","SG","31","MIA","20","0","8.7","0.8","2.2","0.372","0.5","1.5","0.3","0.4","0.7","0.538","0.477","0.5","0.5","1","0.3","0.8","1","0.1","0.2","0.1","0.2","0.6","2.6","16",2012
"124","DeAndre Jordan","C","23","LAC","11","11","22.6","1.9","3.6","0.525","0","0","0","1.9","3.6","0.525","0.525","0.7","2.2","0.333","1.6","3.6","5.3","0.4","0.6","1.6","0.6","1.8","4.5","4",2012
"125","Jerome Jordan","C","25","NYK","1","0","4","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0","0","2","0","2","0","0","0","0","0","2","1",2012
"127","Enes Kanter","C","19","UTA","4","0","10.8","1.8","4","0.438","0","0","0","1.8","4","0.438","0.438","0","0.3","0","2","2","4","0.3","0","1","1","1.8","3.5","0",2012
"128","Jason Kidd*","PG","38","DAL","4","4","36","3.5","10.3","0.341","2.3","6.5","0.346","1.3","3.8","0.333","0.451","2.3","2.5","0.9","0.8","5.3","6","6","3","0.3","2.8","1.8","11.5","0",2012
"129","Kyle Korver","SG","30","CHI","6","0","15.7","1.5","3.7","0.409","0.7","2.2","0.308","0.8","1.5","0.556","0.5","0.2","0.3","0.5","0.2","1.5","1.7","1.5","0.5","0.5","0.8","1.7","3.8","2",2012
"130","Kosta Koufos","C","22","DEN","3","2","8.7","0.3","1","0.333","0","0","0","0.3","1","0.333","0.333","0","0","0","1.3","2.3","3.7","0","0","0.3","1","1.7","0.7","3",2012
"131","Ty Lawson","PG","24","DEN","7","7","34.6","8","15.6","0.514","1.3","4","0.321","6.7","11.6","0.58","0.555","1.7","2.7","0.632","0.6","2","2.6","6","1","0.1","1.1","1.7","19","3",2012
