"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"48","Allen Crabbe","SG","22","POR","2","1","19.5","2","2.5","0.8","1","1","1","1","1.5","0.667","1","0","0","0","0","1.5","1.5","0.5","1","0.5","0.5","0.5","5","1",2015
"49","Jamal Crawford","SG","34","LAC","14","0","27.1","4.8","13.3","0.36","1.3","5.3","0.243","3.5","8","0.438","0.409","1.9","2.1","0.867","0.4","1.7","2.1","1.9","0.9","0.2","1.2","2.4","12.7","7",2015
"50","Jae Crowder","SF","24","BOS","4","1","25","3.8","7.3","0.517","0.8","2.5","0.3","3","4.8","0.632","0.569","2.5","3.3","0.769","2","3","5","2","1","0.8","1.3","3.5","10.8","0",2015
"51","Dante Cunningham","PF","27","NOP","4","0","18.8","2.3","2.8","0.818","0","0","0","2.3","2.8","0.818","0.818","0.8","0.8","1","1","3.5","4.5","0.5","0.8","1","0","1.8","5.3","0",2015
"52","Stephen Curry","PG","26","GSW","21","21","39.3","9.5","20.9","0.456","4.7","11","0.422","4.9","9.9","0.493","0.567","4.6","5.5","0.835","1","4","5","6.4","1.9","0.1","3.9","2.2","28.3","16",2015
"53","Luigi Datome","SF","27","BOS","3","0","4.7","0.7","2","0.333","0","0.7","0","0.7","1.3","0.5","0.333","0","0","0","0","0.3","0.3","0.3","0","0","0","1.3","1.3","0",2015
"54","Anthony Davis","PF","21","NOP","4","4","43","11.8","21.8","0.54","0","0.5","0","11.8","21.3","0.553","0.54","8","9","0.889","2.3","8.8","11","2","1.3","3","3.3","3","31.5","0",2015
"55","Glen Davis","PF","29","LAC","14","0","10.3","1.2","2.7","0.447","0","0.1","0","1.2","2.6","0.459","0.447","0.5","0.6","0.778","0.6","1.3","1.9","0.2","0.4","0.4","0.6","2.4","2.9","7",2015
"56","Matthew Dellavedova","SG","24","CLE","20","7","24.9","2.4","6.8","0.346","1.2","3.8","0.316","1.2","3","0.383","0.434","1.3","1.6","0.781","0.5","1.6","2.1","2.7","0.5","0","1.8","2.6","7.2","14",2015
"57","DeMar DeRozan","SG","25","TOR","4","4","39.8","8","20","0.4","0.8","2","0.375","7.3","18","0.403","0.419","3.5","4.3","0.824","1.3","5","6.3","5.8","1.5","0","2.5","3","20.3","0",2015
"58","Boris Diaw","PF","32","SAS","7","0","28.3","4.9","10.1","0.479","0.6","2.6","0.222","4.3","7.6","0.566","0.507","1.3","1.9","0.692","1.9","4.3","6.1","3.6","0.7","0.4","1.3","3.4","11.6","3",2015
"59","Joey Dorsey","PF","31","HOU","6","0","2.2","0","0.3","0","0","0","0","0","0.3","0","0","0.2","0.3","0.5","0.2","0.5","0.7","0.3","0","0","0.2","0.3","0.2","9",2015
"60","Jared Dudley","SG","29","MIL","6","0","18.3","2.3","5","0.467","1.3","2.3","0.571","1","2.7","0.375","0.6","0.7","1.2","0.571","0.5","1.3","1.8","1.3","2","0.3","0.8","2","6.7","2",2015
"61","Tim Duncan","C","38","SAS","7","7","35.7","7.6","12.9","0.589","0","0.1","0","7.6","12.7","0.596","0.589","2.7","4.9","0.559","2.7","8.4","11.1","3.3","1.3","1.4","1","3.7","17.9","3",2015
"62","Mike Dunleavy","SF","34","CHI","12","12","32.4","3.6","7.3","0.489","2.3","4.7","0.482","1.3","2.7","0.5","0.642","1.5","1.6","0.947","0.6","3.4","4","2.6","0.8","0.4","1.3","2.6","10.9","6",2015
"64","Monta Ellis","SG","29","DAL","5","5","39.4","10.4","22.2","0.468","2.2","6","0.367","8.2","16.2","0.506","0.518","3","4","0.75","0.8","2.4","3.2","5.2","2","0.6","3.2","3.6","26","1",2015
"65","Tyler Ennis","PG","20","MIL","1","0","16","2","9","0.222","1","5","0.2","1","4","0.25","0.278","0","0","0","3","1","4","3","0","0","0","1","5","2",2015
"66","Tyreke Evans","SG","25","NOP","4","4","31.3","3.5","10.8","0.326","0.5","2.8","0.182","3","8","0.375","0.349","2.5","4.3","0.588","0.8","4.3","5","5","1.3","0.3","1.5","2.5","10","0",2015
"67","Festus Ezeli","C","25","GSW","20","0","9.2","1.4","2.5","0.54","0","0","0","1.4","2.5","0.54","0.54","0.8","1.5","0.552","1.2","1.9","3.1","0.3","0.1","0.5","0.6","1.3","3.5","16",2015
"68","Raymond Felton","PG","30","DAL","3","1","12","1.3","5","0.267","0","1.3","0","1.3","3.7","0.364","0.267","1","1","1","0.3","2","2.3","1.3","0","0","0","0.3","3.7","1",2015
"69","Tim Frazier","PG","24","POR","2","0","1.5","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","1",2015
"70","Joel Freeland","C","27","POR","2","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0.5","0","0","0","0","1",2015
"71","Marc Gasol","C","30","MEM","11","11","37.8","6.5","16.4","0.394","0","0.2","0","6.5","16.2","0.399","0.394","6.8","8","0.852","1.7","8.5","10.3","4.5","0.9","1.7","1.5","3","19.7","6",2015
"72","Pau Gasol","PF","34","CHI","10","10","31.7","5.6","11.5","0.487","0","0.4","0","5.6","11.1","0.505","0.487","3.2","4.2","0.762","1.7","7.7","9.4","3.1","0.5","2.1","2.1","1.8","14.4","6",2015
"73","Alonzo Gee","SF","27","POR","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1",2015
"74","Taj Gibson","PF","29","CHI","12","2","23","2.8","6","0.472","0","0","0","2.8","6","0.472","0.472","1.8","2.5","0.7","2.1","3.4","5.5","1","0.3","1","0.9","2.1","7.4","6",2015
"75","Manu Ginóbili","SG","37","SAS","7","0","18.7","2.1","6.1","0.349","1.1","3.1","0.364","1","3","0.333","0.442","2.6","3.3","0.783","0.6","2.9","3.4","4.6","0.6","0.9","2","2.7","8","3",2015
"76","Drew Gooden","PF","33","WAS","10","0","17.8","2.3","6.1","0.377","1.2","2.6","0.462","1.1","3.5","0.314","0.475","1","1.3","0.769","1.3","4.2","5.5","0.8","0.2","1","1.4","2.1","6.8","6",2015
"77","Eric Gordon","SG","26","NOP","4","4","35.8","7","15.8","0.444","3.3","8","0.406","3.8","7.8","0.484","0.548","1.3","1.5","0.833","0.5","1.8","2.3","3.8","0.5","0.5","2.5","2.8","18.5","0",2015
"78","Marcin Gortat","C","30","WAS","10","10","30.7","5.4","8.6","0.628","0","0","0","5.4","8.6","0.628","0.628","1.6","2.4","0.667","2.7","6.1","8.8","2.2","0.6","1.1","1.6","2.9","12.4","6",2015
"79","Danny Green","SG","27","SAS","7","7","29.1","3","8.7","0.344","1.7","5.7","0.3","1.3","3","0.429","0.443","0.6","0.9","0.667","1","2.1","3.1","2.1","1","1","0.7","1.7","8.3","3",2015
"80","Draymond Green","PF","24","GSW","21","21","37.3","4.8","11.4","0.417","1.1","4.3","0.264","3.6","7.1","0.51","0.467","3","4.1","0.736","2.2","7.9","10.1","5.2","1.8","1.2","2.8","4.2","13.7","16",2015
"81","JaMychal Green","PF","24","MEM","5","0","1.6","0","0.4","0","0","0.2","0","0","0.2","0","0","0.4","0.4","1","0","0.6","0.6","0","0.2","0.2","0","0.2","0.4","6",2015
"82","Jeff Green","SF","28","MEM","11","2","27.1","3.3","9.8","0.333","0.4","1.6","0.222","2.9","8.2","0.356","0.352","2","2.4","0.846","0.8","3.9","4.7","1.7","0.5","0.5","1.5","1.6","8.9","6",2015
"83","Blake Griffin","PF","25","LAC","14","14","39.8","10","19.6","0.511","0.1","0.5","0.143","9.9","19.1","0.521","0.513","5.4","7.6","0.717","2.7","10","12.7","6.1","1","1","3.2","3.1","25.5","7",2015
"85","Jorge Gutiérrez","PG","26","MIL","1","0","12","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0","0","0","1","1","1","0","0","0","1","2","2",2015
"86","Tyler Hansbrough","PF","29","TOR","4","2","12","0.3","1.3","0.2","0","0","0","0.3","1.3","0.2","0.2","0.8","1","0.75","0.3","1.3","1.5","0.8","0.5","0.3","0.5","2","1.3","0",2015
"87","James Harden","SG","25","HOU","17","17","37.4","7.6","17.3","0.439","2.4","6.3","0.383","5.2","11","0.471","0.509","9.6","10.5","0.916","0.7","5","5.7","7.5","1.6","0.4","4.5","2.9","27.2","9",2015
"88","Devin Harris","PG","31","DAL","4","0","18.5","2","5.8","0.348","0","2.8","0","2","3","0.667","0.348","2","2.3","0.889","0.3","1.8","2","1","0.5","0","1","2.5","6","1",2015
"89","Joe Harris","SG","23","CLE","6","0","2.7","0.3","1","0.333","0.2","0.5","0.333","0.2","0.5","0.333","0.417","0.5","0.7","0.75","0","0.2","0.2","0.2","0","0","0.2","0.2","1.3","14",2015
"90","Spencer Hawes","PF","26","LAC","8","0","7.1","1.1","2.1","0.529","0.4","0.8","0.5","0.8","1.4","0.545","0.618","0.3","0.3","1","0.4","1.3","1.6","0.6","0.3","0.4","0.1","1.5","2.9","7",2015
"91","Brendan Haywood","C","35","CLE","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14",2015
"92","John Henson","C","24","MIL","6","0","25.5","4","6.8","0.585","0","0.2","0","4","6.7","0.6","0.585","0.8","2.3","0.357","3.5","4.5","8","0.7","0.8","1.7","1.8","2.3","8.8","2",2015
"93","Nenê Hilário","PF","32","WAS","10","10","25.7","3.4","7.6","0.447","0","0","0","3.4","7.6","0.447","0.447","1.1","2.3","0.478","2.5","4.1","6.6","1.5","0.9","0.3","1.4","3.2","7.9","6",2015
"94","Kirk Hinrich","SG","34","CHI","10","0","12.6","0.9","1.9","0.474","0.6","1","0.6","0.3","0.9","0.333","0.632","0.2","0.3","0.667","0","0.5","0.5","1.1","0.3","0.1","0.1","1.4","2.6","6",2015
"95","Jrue Holiday","PG","24","NOP","3","0","18.3","2.3","6.3","0.368","0.3","1.3","0.25","2","5","0.4","0.395","1.3","1.3","1","0.7","0.3","1","4.3","0.7","0.3","1.7","1","6.3","0",2015
"96","Justin Holiday","SG","25","GSW","5","0","2.2","0.2","0.4","0.5","0.2","0.2","1","0","0.2","0","0.75","0","0","0","0","0.2","0.2","0.2","0","0","0.4","0.2","0.6","16",2015
"97","Al Horford","C","28","ATL","16","16","32.6","6.7","13.2","0.507","0.1","0.6","0.222","6.6","12.6","0.52","0.512","0.9","1.3","0.75","2.5","6.1","8.6","3.7","0.8","1.4","1.6","2.1","14.4","8",2015
"98","Dwight Howard","C","29","HOU","17","17","33.8","6.2","10.7","0.577","0","0","0","6.2","10.7","0.577","0.577","4","9.7","0.412","3.6","10.4","14","1.2","1.4","2.3","2.2","3.5","16.4","9",2015
"99","Lester Hudson","SG","30","LAC","7","0","5.4","0.9","2","0.429","0.3","1","0.286","0.6","1","0.571","0.5","0","0","0","0","0.1","0.1","1","0.3","0.1","0.4","1.1","2","7",2015
"100","Kris Humphries","PF","29","WAS","1","0","5","1","1","1","0","0","0","1","1","1","1","0","0","0","0","3","3","0","0","0","0","1","2","6",2015
"101","Andre Iguodala","SF","31","GSW","21","3","30.2","3.9","8.1","0.474","1.4","3.9","0.354","2.5","4.2","0.584","0.558","1.3","3.1","0.415","0.8","3.7","4.5","3.6","1.2","0.3","0.7","2","10.4","16",2015
"102","Ersan Ilyasova","PF","27","MIL","6","6","23.7","3.3","10.2","0.328","0.8","3.8","0.217","2.5","6.3","0.395","0.369","1.2","1.7","0.7","1","2.8","3.8","0.5","0.8","0.5","0.8","1.7","8.7","2",2015
"103","Kyrie Irving","PG","22","CLE","13","13","35.7","6.2","14.2","0.438","2.1","4.6","0.45","4.2","9.6","0.432","0.511","4.5","5.3","0.841","0.8","2.8","3.6","3.8","1.3","0.8","1.5","2.2","19","14",2015
"104","Jarrett Jack","PG","31","BRK","6","0","25.5","4.7","9","0.519","0.8","2.5","0.333","3.8","6.5","0.59","0.565","2.2","2.2","1","0.3","3.8","4.2","4.5","1.2","0.2","3.3","2.3","12.3","2",2015
"106","Bernard James","C","29","DAL","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2015
"107","LeBron James","SF","30","CLE","20","20","42.2","11.4","27.2","0.417","1.3","5.5","0.227","10.1","21.7","0.465","0.44","6.1","8.4","0.731","1.9","9.5","11.3","8.5","1.7","1.1","4.1","2.9","30.1","14",2015
"108","Richard Jefferson","SF","34","DAL","4","2","12.8","1.3","3.5","0.357","0.8","2","0.375","0.5","1.5","0.333","0.464","0.5","0.5","1","0","0.5","0.5","0.3","0.5","0","0.8","2.3","3.8","1",2015
"109","John Jenkins","SG","23","ATL","4","0","5.3","1","1.5","0.667","0.5","1","0.5","0.5","0.5","1","0.833","0","0","0","0.3","0.5","0.8","0","0","0","0","0.5","2.5","8",2015
"110","Jonas Jerebko","PF","27","BOS","4","0","17","1.3","3.8","0.333","0","1","0","1.3","2.8","0.455","0.333","0.3","0.5","0.5","1","2.5","3.5","0.3","0.5","0.3","0.8","2.3","2.8","0",2015
"111","Amir Johnson","PF","27","TOR","4","2","28","5","7.3","0.69","0","0.3","0","5","7","0.714","0.69","1.5","3","0.5","1.8","5.3","7","1","0.3","0.8","1.8","4","11.5","0",2015
"112","James Johnson","PF","27","TOR","2","0","6","1","3","0.333","0","0","0","1","3","0.333","0.333","0","3","0","0","1","1","0.5","0","0","0","0","2","0",2015
"113","Joe Johnson","SG","33","BRK","6","6","41.5","5.7","15.7","0.362","2","6.8","0.293","3.7","8.8","0.415","0.426","3.2","4","0.792","0.8","6.8","7.7","4.8","1.2","0","0.8","2.7","16.5","2",2015
"114","Nick Johnson","SG","22","HOU","9","0","5.4","0.4","1.9","0.235","0.1","0.8","0.143","0.3","1.1","0.3","0.265","0.3","0.3","1","0.1","0.3","0.4","0.4","0","0.1","0.4","0.8","1.3","9",2015
"115","Dahntay Jones","SF","34","LAC","11","0","1.6","0.2","0.2","1","0","0","0","0.2","0.2","1","1","0","0","0","0","0.1","0.1","0","0.2","0","0","0.6","0.4","7",2015
"116","James Jones","SF","34","CLE","20","0","15.6","1.3","3.8","0.347","1.1","3.2","0.344","0.2","0.6","0.364","0.493","0.7","0.7","0.929","0.1","1.4","1.5","0.5","0.4","0.2","0.3","2.1","4.4","14",2015
"117","Terrence Jones","PF","23","HOU","17","9","23.6","3.9","9.4","0.421","0.2","1.1","0.158","3.8","8.2","0.457","0.431","2.1","3.2","0.667","1.7","3.1","4.8","1","0.5","0.7","0.9","1.8","10.2","9",2015
"118","DeAndre Jordan","C","26","LAC","14","14","34.4","4.1","5.8","0.716","0","0","0","4.1","5.8","0.716","0.716","4.8","11.2","0.427","3.5","9.9","13.4","1.1","1.1","2.4","1.2","3","13.1","7",2015
"119","Jerome Jordan","C","28","BRK","1","0","5","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","2","0","0","0","1","0","0","2",2015
"120","Cory Joseph","PG","23","SAS","4","0","5.5","1.3","1.5","0.833","0","0","0","1.3","1.5","0.833","0.833","0.3","0.5","0.5","0","0.3","0.3","0","0","0.3","0.3","0.5","2.8","3",2015
"121","Chris Kaman","C","32","POR","3","0","12.3","1.3","2.7","0.5","0","0","0","1.3","2.7","0.5","0.5","0.3","0.3","1","1.7","3","4.7","1","0","0","1","1.7","3","1",2015
"122","Kyle Korver","SG","33","ATL","14","14","37.6","3.7","9.5","0.391","2.8","7.9","0.355","0.9","1.6","0.565","0.538","0.9","1.1","0.813","0.1","4.9","5","2.4","1.4","1.1","1.5","1.9","11.1","8",2015
"123","Kosta Koufos","C","25","MEM","11","0","11.5","1.5","2.8","0.548","0","0","0","1.5","2.8","0.548","0.548","0.3","0.5","0.6","1.7","1.8","3.5","0.4","0.4","0.5","0.1","1.3","3.4","6",2015
"124","Courtney Lee","SG","29","MEM","11","11","33.4","5","9.1","0.55","1.3","2.7","0.467","3.7","6.4","0.586","0.62","2","2.1","0.957","0.3","2.3","2.5","2.2","1.1","0","1.2","2.2","13.3","6",2015
"125","David Lee","PF","31","GSW","13","0","8.2","1.2","3.1","0.4","0","0","0","1.2","3.1","0.4","0.4","0.6","1.2","0.533","0.8","1.8","2.6","0.6","0.2","0.2","0.2","1.3","3.1","16",2015
"127","Kawhi Leonard","SF","23","SAS","7","7","35.7","7.4","15.6","0.477","1.6","3.7","0.423","5.9","11.9","0.494","0.528","3.9","5","0.771","1.9","5.6","7.4","2.6","1.1","0.6","2.1","2.6","20.3","3",2015
"128","Meyers Leonard","C","22","POR","5","0","21.2","2.8","4.2","0.667","2","2.6","0.769","0.8","1.6","0.5","0.905","0.2","0.4","0.5","1.2","5.4","6.6","1","0.4","0.4","0.6","3.4","7.8","1",2015
"129","Jon Leuer","PF","25","MEM","4","0","2.3","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0","0","0","0.5","0.8","1.3","0","0","0","0","0.3","1","6",2015
"130","Damian Lillard","PG","24","POR","5","5","40.2","7.8","19.2","0.406","1","6.2","0.161","6.8","13","0.523","0.432","5","6.4","0.781","0.4","3.6","4","4.6","0.4","0.6","2.4","3","21.6","1",2015
"131","Shaun Livingston","PG","29","GSW","21","0","17.9","2","3.8","0.532","0","0","0","2","3.7","0.538","0.532","1","1.2","0.84","0.6","1.8","2.4","1.8","0.4","0.2","1","1.5","5","16",2015
"132","Brook Lopez","C","26","BRK","6","6","39","7.2","14.5","0.494","0","0","0","7.2","14.5","0.494","0.494","5.5","6.7","0.825","3.3","5.7","9","0.8","0.7","2.2","1","3","19.8","2",2015
