"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"14","Harrison Barnes","SF","23","GSW","24","23","31","3.4","8.9","0.385","1.1","3.2","0.342","2.3","5.7","0.409","0.446","1.1","1.4","0.765","1.1","3.5","4.7","1.3","0.7","0.2","0.8","1.9","9","15",2016
"15","Matt Barnes","SF","35","MEM","4","4","34.8","4","11.5","0.348","0.8","4.5","0.167","3.3","7","0.464","0.38","2","2.5","0.8","1.3","6","7.3","2.8","1","0.3","3.3","3.3","10.8","0",2016
"16","Nicolas Batum","SF","27","CHO","5","2","28.8","3.4","9","0.378","1.2","4.4","0.273","2.2","4.6","0.478","0.444","3.4","4","0.85","0.4","3.2","3.6","2","0.4","0","1.6","1.2","11.4","3",2016
"17","Aron Baynes","C","29","DET","4","0","11","1","2.3","0.444","0","0","0","1","2.3","0.444","0.444","0.5","0.8","0.667","0.8","1.3","2","0.5","0","0","0.8","1","2.5","0",2016
"18","Kent Bazemore","SF","26","ATL","10","10","32.5","4.4","12.1","0.364","1.6","6.1","0.262","2.8","6","0.467","0.43","1.5","2.2","0.682","0.8","5.8","6.6","1.9","1.5","0.6","1","1.4","11.9","4",2016
"19","Michael Beasley","PF","27","HOU","5","0","16","4.4","9.2","0.478","0.4","1.2","0.333","4","8","0.5","0.5","1.2","1.4","0.857","0.8","3.4","4.2","0.6","0.2","0","1.4","1.6","10.4","1",2016
"20","Patrick Beverley","PG","27","HOU","5","5","25.8","2","7.4","0.27","0.6","2.8","0.214","1.4","4.6","0.304","0.311","1.2","1.2","1","0.8","3.6","4.4","2.2","0.4","0.4","0.8","3.4","5.8","1",2016
"22","Bismack Biyombo","C","23","TOR","20","10","25.3","2","3.5","0.58","0","0","0","2","3.5","0.58","0.58","2.2","3.6","0.597","2.7","6.7","9.4","0.4","0.4","1.4","1.1","2.4","6.2","10",2016
"23","Steve Blake","PG","35","DET","4","0","10.8","0.3","1.3","0.2","0.3","0.5","0.5","0","0.8","0","0.3","0.3","0.5","0.5","0","1","1","2.5","0","0","1.3","1.8","1","0",2016
"24","Andrew Bogut","C","31","GSW","22","22","16.6","2.2","3.5","0.623","0","0.1","0","2.2","3.4","0.64","0.623","0.2","0.6","0.357","2.1","3.5","5.7","1.4","0.6","1.6","0.9","3.3","4.6","15",2016
"25","Avery Bradley","SG","25","BOS","1","1","33","7","16","0.438","1","7","0.143","6","9","0.667","0.469","3","3","1","2","1","3","1","1","1","1","2","18","2",2016
"26","Corey Brewer","SF","29","HOU","5","1","15.4","1.4","5.4","0.259","0.2","2","0.1","1.2","3.4","0.353","0.278","1.4","1.6","0.875","0.6","0.8","1.4","1.6","0","0.2","1.2","2.6","4.4","1",2016
"27","Reggie Bullock","SF","24","DET","2","0","11","2.5","3","0.833","1","1.5","0.667","1.5","1.5","1","1","0","0","0","0","1","1","1.5","0.5","0","0","1","6","0",2016
"28","Kentavious Caldwell-Pope","SG","22","DET","4","4","40.3","5.5","12.5","0.44","3","6.8","0.444","2.5","5.8","0.435","0.56","1.3","1.8","0.714","0.5","3.8","4.3","2.8","1.8","0.3","0.5","1.8","15.3","0",2016
"29","Clint Capela","C","21","HOU","5","0","8.6","0.6","1.8","0.333","0","0","0","0.6","1.8","0.333","0.333","0.4","1","0.4","1.6","2.4","4","0.4","0.6","0.4","0.6","1","1.6","1",2016
"30","DeMarre Carroll","SF","29","TOR","20","19","29.8","3.1","8","0.39","1.3","4","0.329","1.8","4","0.45","0.472","1.4","1.8","0.75","1.2","2.9","4.1","0.9","0.9","0.4","0.9","3.1","8.9","10",2016
"31","Vince Carter","SG","39","MEM","4","4","22.8","3.8","8.3","0.455","1.8","2.5","0.7","2","5.8","0.348","0.561","2","2","1","1.3","2.5","3.8","1.3","0.5","0.3","0.8","2.3","11.3","0",2016
"32","Ian Clark","SG","24","GSW","16","0","9.6","1.6","3.3","0.491","0.4","1.1","0.333","1.3","2.2","0.571","0.547","0.5","0.6","0.8","0.1","0.9","1.1","1","0.5","0","0.6","1.1","4.1","15",2016
"33","Nick Collison","PF","35","OKC","9","0","8.8","0.4","0.7","0.667","0","0","0","0.4","0.7","0.667","0.667","0.1","0.2","0.5","0.3","0.9","1.2","0.6","0.9","0","0.1","1.9","1","11",2016
"34","Pat Connaughton","SG","23","POR","6","0","1.3","0.5","0.8","0.6","0.3","0.5","0.667","0.2","0.3","0.5","0.8","0","0","0","0","0.2","0.2","0","0","0","0","0","1.3","5",2016
"35","Allen Crabbe","SG","23","POR","11","0","27.5","3.5","6.6","0.521","1.4","3.2","0.429","2.1","3.5","0.605","0.623","1.3","1.7","0.737","0.5","2.5","2.9","1.4","0.6","0.1","0.5","2.1","9.5","5",2016
"36","Jamal Crawford","SG","35","LAC","6","1","33.2","6.5","17.2","0.379","0.7","3.5","0.19","5.8","13.7","0.427","0.398","3.7","4.2","0.88","0.3","1.8","2.2","2.2","1.7","0","1.5","1.5","17.3","2",2016
"37","Jae Crowder","SF","25","BOS","6","6","32.8","3.3","12","0.278","1.7","6.8","0.244","1.7","5.2","0.323","0.347","1.2","1.8","0.636","0.8","5.7","6.5","2.2","1.5","0.5","1.2","2.8","9.5","2",2016
"38","Stephen Curry","PG","27","GSW","18","17","34.1","8.2","18.8","0.438","4.4","11","0.404","3.8","7.8","0.486","0.556","4.2","4.6","0.916","0.8","4.7","5.5","5.2","1.4","0.3","4.2","2.2","25.1","15",2016
"39","Troy Daniels","SG","24","CHO","4","0","4.5","0.3","2","0.125","0","0.8","0","0.3","1.3","0.2","0.125","0","0","0","0","0.5","0.5","0","0","0","0","0.5","0.5","3",2016
"40","Ed Davis","PF","26","POR","11","0","18.6","1.9","3.6","0.525","0","0.2","0","1.9","3.5","0.553","0.525","1.7","3","0.576","2.4","4.5","6.8","1.3","0.2","0.6","0.9","3","5.5","5",2016
"41","Matthew Dellavedova","PG","25","CLE","20","0","12.1","1.3","3.7","0.351","0.4","1.6","0.258","0.9","2.2","0.419","0.405","0.9","1.2","0.75","0.2","0.6","0.8","2.8","0.1","0.1","0.7","1.6","3.9","16",2016
"43","Luol Deng","PF","30","MIA","14","14","35.4","4.6","9.9","0.471","1.7","4.1","0.421","2.9","5.8","0.506","0.558","2.3","2.7","0.842","1.4","4.6","5.9","1.6","0.9","0.6","1.6","1.7","13.3","7",2016
"44","DeMar DeRozan","SG","26","TOR","20","20","37.3","7.9","19.9","0.394","0.2","1.3","0.154","7.7","18.6","0.411","0.399","5","6.2","0.813","0.7","3.5","4.2","2.7","1.1","0.2","2.3","2.6","20.9","10",2016
"45","Boris Diaw","PF","33","SAS","9","0","17.7","2.3","5.1","0.457","0.2","0.7","0.333","2.1","4.4","0.475","0.478","0.3","0.4","0.75","0.2","1.9","2.1","2.3","0.2","0.4","0.7","1","5.2","6",2016
"46","Spencer Dinwiddie","PG","22","DET","1","0","2","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","2","0",2016
"47","Goran Dragic","PG","29","MIA","14","14","33.7","6.5","14.7","0.442","1.1","3.3","0.348","5.4","11.4","0.469","0.481","2.4","3.1","0.767","0.8","4.1","4.9","3.9","0.4","0.2","2.2","3.3","16.5","7",2016
"48","Andre Drummond","C","22","DET","4","4","32.8","7","13.5","0.519","0","0.3","0","7","13.3","0.528","0.519","2.8","8.5","0.324","3","6","9","0","0.3","1.5","1","2","16.8","0",2016
"49","Tim Duncan","C","39","SAS","10","10","21.8","2.2","5.2","0.423","0","0","0","2.2","5.2","0.423","0.423","1.5","2.1","0.714","1","3.8","4.8","1.4","0.2","1.3","1","1.8","5.9","6",2016
"50","Kevin Durant","SF","27","OKC","18","18","40.3","9.7","22.6","0.43","1.7","6.1","0.282","8","16.5","0.485","0.468","7.2","8.1","0.89","0.7","6.4","7.1","3.3","1","1","3.6","2.1","28.4","11",2016
"51","Monta Ellis","SG","30","IND","7","7","32.1","4.7","10.9","0.434","1","3","0.333","3.7","7.9","0.473","0.48","1.1","1.4","0.8","0.6","3.3","3.9","4.3","2.1","0","2.4","2.4","11.6","3",2016
"52","Festus Ezeli","C","26","GSW","23","1","8.8","1.6","3","0.536","0","0","0","1.6","3","0.536","0.536","0.8","1.9","0.432","1","1.7","2.7","0.3","0","0.3","0.6","1.5","4","15",2016
"53","Jordan Farmar","PG","29","MEM","4","4","28.3","2.5","7.8","0.323","1","3","0.333","1.5","4.8","0.316","0.387","0.8","0.8","1","0","1.5","1.5","4","0.8","0.3","2.5","1","6.8","0",2016
"54","Raymond Felton","PG","31","DAL","5","4","34.4","6.4","13.8","0.464","0.8","2.8","0.286","5.6","11","0.509","0.493","1.4","2.2","0.636","0.4","4.2","4.6","4.6","1.2","0","2.4","2.8","15","1",2016
"55","Randy Foye","SG","32","OKC","16","0","11.9","0.9","2.6","0.341","0.5","1.6","0.308","0.4","0.9","0.4","0.439","0.3","0.3","1","0.1","1.1","1.3","0.8","0.1","0.2","0.7","1.1","2.5","11",2016
"56","Channing Frye","C","32","CLE","17","0","13.9","2.4","4.1","0.594","1.5","2.7","0.565","0.9","1.4","0.652","0.783","0.4","0.4","0.857","0.3","2.1","2.4","0.3","0.4","0.5","0.3","2.2","6.7","16",2016
"57","Paul George","SF","25","IND","7","7","39.3","8","17.6","0.455","2.6","6.1","0.419","5.4","11.4","0.475","0.528","8.7","9.1","0.953","1.3","6.3","7.6","4.3","2","0.7","3.3","3.4","27.3","3",2016
"58","Manu Ginóbili","SG","38","SAS","10","0","19.2","2","4.7","0.426","0.9","2.1","0.429","1.1","2.6","0.423","0.521","1.8","2.3","0.783","0.6","2.1","2.7","2.5","0.8","0.3","0.7","2.5","6.7","6",2016
"59","Andrew Goudelock","PG","27","HOU","2","0","5.5","1.5","3","0.5","0","0.5","0","1.5","2.5","0.6","0.5","0","0","0","0","1","1","0","0","0","1.5","0","3","1",2016
"60","Danny Green","SG","28","SAS","10","10","26.7","3","6.5","0.462","2.4","4.8","0.5","0.6","1.7","0.353","0.646","0.2","0.3","0.667","0","3.1","3.1","0.7","2.1","0.8","0.6","2","8.6","6",2016
"61","Draymond Green","PF","25","GSW","23","23","38.2","5.2","12","0.431","1.7","4.5","0.365","3.5","7.5","0.471","0.5","3.4","4.7","0.738","1.7","8.3","9.9","6","1.6","1.8","2.4","3.5","15.4","15",2016
"62","Gerald Green","SG","30","MIA","12","0","9.2","1.3","4.1","0.327","0.3","1.2","0.286","1","2.9","0.343","0.367","0.3","0.4","0.8","0.2","1.3","1.4","0.1","0.3","0.1","0.2","1.2","3.3","7",2016
"64","JaMychal Green","PF","25","MEM","4","0","18","3","5.5","0.545","0","0.3","0","3","5.3","0.571","0.545","0.8","1.5","0.5","1.3","2.5","3.8","0.8","0.8","1.3","1","3","6.8","0",2016
"65","Jeff Green","SF","29","LAC","6","1","26.5","3.5","7.7","0.457","0.7","1.7","0.4","2.8","6","0.472","0.5","2.5","4.2","0.6","0.5","2.7","3.2","0.7","1","0.3","0.5","2","10.2","2",2016
"66","Blake Griffin","PF","26","LAC","4","4","31.8","5","13.3","0.377","0.3","0.5","0.5","4.8","12.8","0.373","0.387","4.8","6.3","0.76","1.8","7","8.8","4","0.8","0.5","2.3","2.3","15","2",2016
"67","Jorge Gutiérrez","PG","27","CHO","3","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0.7","0.7","0.7","0","0","0.3","0","0","3",2016
"68","P.J. Hairston","SF","23","MEM","2","0","11","1","3","0.333","0.5","1.5","0.333","0.5","1.5","0.333","0.417","0","1","0","0","0","0","0","0.5","0","0.5","0.5","2.5","0",2016
"69","Tyler Hansbrough","PF","30","CHO","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",2016
"70","Tim Hardaway","SG","23","ATL","9","0","9.7","0.8","2.9","0.269","0.2","1.6","0.143","0.6","1.3","0.417","0.308","0.4","0.7","0.667","0","1","1","0.8","0","0.1","0.3","0.2","2.2","4",2016
"71","James Harden","SG","26","HOU","5","5","38.6","8.2","20","0.41","2.6","8.4","0.31","5.6","11.6","0.483","0.475","7.6","9","0.844","1.4","3.8","5.2","7.6","2.4","0.2","5.2","2.6","26.6","1",2016
"72","Maurice Harkless","SF","22","POR","11","11","24.7","4.3","10","0.427","1.4","4","0.341","2.9","6","0.485","0.495","1.1","2.3","0.48","2","3.1","5.1","0.6","0.9","0.3","1","3.5","11","5",2016
"73","Montrezl Harrell","PF","22","HOU","2","0","6","0.5","1.5","0.333","0","0.5","0","0.5","1","0.5","0.333","0.5","1","0.5","0","1","1","0","0","0","0.5","0.5","1.5","1",2016
"74","Devin Harris","PG","32","DAL","5","0","24.2","3","6","0.5","0.8","2.6","0.308","2.2","3.4","0.647","0.567","1","2","0.5","0.2","2.6","2.8","1.6","0.6","0","0.6","3.2","7.8","1",2016
"75","Tobias Harris","PF","23","DET","4","4","39","5.3","11.5","0.457","1","3","0.333","4.3","8.5","0.5","0.5","3","3.3","0.923","1.5","8","9.5","3","0.8","0.8","1.5","2.8","14.5","0",2016
"76","Aaron Harrison","SG","21","CHO","2","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0.5","0","3",2016
"77","Udonis Haslem","PF","35","MIA","9","0","9.4","0.9","1.7","0.533","0","0","0","0.9","1.7","0.533","0.533","0.6","0.8","0.714","1.2","2.2","3.4","0.4","0","0.1","0.8","1.4","2.3","7",2016
"78","Spencer Hawes","PF","27","CHO","5","0","10.6","1.2","2.6","0.462","0.2","0.8","0.25","1","1.8","0.556","0.5","1","1.2","0.833","0.6","2.6","3.2","0.6","0.2","0.4","0.8","1","3.6","3",2016
"79","Gerald Henderson","SG","28","POR","11","0","21.3","2.7","7.5","0.366","0.6","1.7","0.368","2.1","5.7","0.365","0.409","0.8","1.1","0.75","0.5","2.6","3.2","1.5","0.5","0.3","0.5","1.9","6.9","5",2016
"80","George Hill","PG","29","IND","7","7","33.6","4.6","8.1","0.561","1.9","3.9","0.481","2.7","4.3","0.633","0.675","2.6","3.1","0.818","0.9","1.9","2.7","2.1","0.9","0.1","1.1","2.3","13.6","3",2016
"81","Jordan Hill","C","28","IND","5","0","3","0","0.6","0","0","0","0","0","0.6","0","0","0","0","0","0.4","0.8","1.2","0.4","0","0","0","0.2","0","3",2016
"82","Solomon Hill","SF","24","IND","7","0","28.3","2","4.4","0.452","1.6","2.7","0.579","0.4","1.7","0.25","0.629","2.1","2.3","0.938","0.7","3.3","4","1.1","0.3","0","0.4","2.9","7.7","3",2016
"83","Kirk Hinrich","PG","35","ATL","6","0","4.5","0.3","1.2","0.286","0.2","0.5","0.333","0.2","0.7","0.25","0.357","0","0","0","0","0.7","0.7","0.5","0","0","0","0.3","0.8","4",2016
"85","John Holland","SF","27","BOS","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2016
"86","Al Horford","C","29","ATL","10","10","32.7","5.4","11.6","0.466","1.1","2.8","0.393","4.3","8.8","0.489","0.513","1.5","1.6","0.938","1.3","5.2","6.5","3","1.2","2.4","1.7","2.5","13.4","4",2016
"87","Dwight Howard","C","30","HOU","5","5","36","5.2","9.6","0.542","0","0.2","0","5.2","9.4","0.553","0.542","2.8","7.6","0.368","5.2","8.8","14","1.6","0.8","1.4","2.4","4.2","13.2","1",2016
"88","Josh Huestis","PF","24","OKC","2","0","5","0.5","1.5","0.333","0.5","1","0.5","0","0.5","0","0.5","0","0","0","0.5","1","1.5","0","0","0","0","0.5","1.5","11",2016
"89","Kris Humphries","PF","30","ATL","4","0","14","3.3","7","0.464","1.3","2.5","0.5","2","4.5","0.444","0.554","1.5","1.5","1","2","4","6","1","0.5","1.3","0.5","2.3","9.3","4",2016
"90","R.J. Hunter","SG","22","BOS","5","0","8.2","0.4","1.8","0.222","0.2","1","0.2","0.2","0.8","0.25","0.278","0","0","0","0.2","1","1.2","0.6","0","0.2","0.2","0.6","1","2",2016
"91","Serge Ibaka","PF","26","OKC","18","18","33.4","4.7","9.1","0.521","1.7","3.8","0.449","3","5.2","0.574","0.617","0.8","1.1","0.75","1.3","5","6.3","0.6","0.8","1.3","0.5","2.8","12","11",2016
"92","Andre Iguodala","SF","32","GSW","24","3","32","3.3","6.8","0.476","1","2.7","0.385","2.2","4.1","0.535","0.552","1.3","2.4","0.561","1.5","2.9","4.4","3.8","1.2","0.4","1","1.5","8.9","15",2016
"93","Kyrie Irving","PG","23","CLE","21","21","36.9","9.6","20.1","0.475","2.4","5.5","0.44","7.1","14.6","0.489","0.535","3.7","4.2","0.875","0.7","2.2","3","4.7","1.7","0.6","2.3","2.2","25.2","16",2016
"94","Reggie Jackson","PG","25","DET","4","4","36.8","6.3","13.8","0.455","0.8","4.5","0.167","5.5","9.3","0.595","0.482","1","1","1","0.5","2.8","3.3","9.3","1.5","0.5","2.5","2.5","14.3","0",2016
"95","LeBron James","SF","31","CLE","21","21","39.1","10.4","19.9","0.525","1.5","4.5","0.34","8.9","15.4","0.579","0.564","3.9","5.9","0.661","2","7.5","9.5","7.6","2.3","1.3","3.6","2.6","26.3","16",2016
"96","Al Jefferson","C","31","CHO","7","5","24","6","11.9","0.506","0","0","0","6","11.9","0.506","0.506","1.3","1.9","0.692","2","4.1","6.1","1.1","0.6","0.4","0.9","1.7","13.3","3",2016
"97","Richard Jefferson","SF","35","CLE","21","2","18.1","2.1","4","0.524","0.5","1.3","0.393","1.6","2.7","0.589","0.589","0.7","1","0.75","0.8","2.8","3.5","0.7","0.5","0","0.6","1.6","5.4","16",2016
"98","Jonas Jerebko","PF","28","BOS","6","4","27","3.7","7.7","0.478","1.2","3.7","0.318","2.5","4","0.625","0.554","0.7","0.8","0.8","1.2","5.7","6.8","1.7","0.3","0.7","0.8","2.5","9.2","2",2016
"99","Amir Johnson","PF","28","BOS","6","6","22.3","3.7","5.5","0.667","0","0.3","0","3.7","5.2","0.71","0.667","1.2","1.5","0.778","1.8","5.3","7.2","0.7","0.2","1.3","1.7","2.2","8.5","2",2016
"100","James Johnson","PF","28","TOR","10","0","9.8","1.2","2.5","0.48","0.4","0.9","0.444","0.8","1.6","0.5","0.56","0.2","0.3","0.667","0.3","1.2","1.5","0.6","0.3","0","0.7","1.3","3","10",2016
"101","Joe Johnson","SF","34","MIA","14","14","35.1","4.9","11.3","0.43","0.9","3.3","0.283","3.9","8","0.491","0.472","1.5","1.7","0.875","0.5","4.2","4.7","2.5","0.6","0.2","1.3","1.9","12.1","7",2016
"102","Stanley Johnson","SF","19","DET","4","0","20.3","3","5.8","0.522","1.5","2.5","0.6","1.5","3.3","0.462","0.652","0.5","0.5","1","0","4","4","0","0.3","0","0.8","2.5","8","0",2016
"103","Tyler Johnson","SG","23","MIA","5","0","12.2","1","2.2","0.455","0.6","1.2","0.5","0.4","1","0.4","0.591","1.6","2.2","0.727","0.4","1","1.4","1.6","0.2","0","0.4","1.6","4.2","7",2016
"104","Wesley Johnson","SF","28","LAC","6","0","12.8","0.8","2.3","0.357","0.5","1.5","0.333","0.3","0.8","0.4","0.464","0.5","0.5","1","0.8","2.2","3","0.3","0.2","0.7","0.3","1","2.7","2",2016
"106","Dahntay Jones","SF","35","CLE","15","0","3.3","0.4","0.9","0.462","0.1","0.2","0.333","0.3","0.7","0.5","0.5","0.3","0.3","0.8","0","0.5","0.5","0.1","0.1","0.1","0.1","0.2","1.1","16",2016
"107","James Jones","SF","35","CLE","12","0","4.6","0.2","0.8","0.2","0.1","0.6","0.143","0.1","0.3","0.333","0.25","0.1","0.3","0.25","0.1","0.3","0.3","0.3","0","0","0.1","0.3","0.5","16",2016
"108","DeAndre Jordan","C","27","LAC","6","6","33","4","6.3","0.632","0","0","0","4","6.3","0.632","0.632","3.7","9.8","0.373","5","11.3","16.3","1.8","1.2","2.7","1.2","2.8","11.7","2",2016
"109","Cory Joseph","SG","24","TOR","20","0","22.6","3.5","7.4","0.466","0.4","1.2","0.333","3.1","6.2","0.492","0.493","1.2","1.6","0.75","0.6","1.5","2.1","2.4","0.9","0.1","1.1","2.4","8.5","10",2016
"110","Chris Kaman","C","33","POR","4","0","8","1.8","4.5","0.389","0","0","0","1.8","4.5","0.389","0.389","0","0","0","0.5","1.5","2","0.3","0.5","0","1.5","2.5","3.5","5",2016
"111","Frank Kaminsky","C","22","CHO","7","5","27.1","2","6.6","0.304","0.7","2.4","0.294","1.3","4.1","0.31","0.359","2.4","3","0.81","0.4","3.9","4.3","1.1","0.9","0.7","0.3","2.1","7.1","3",2016
"112","Enes Kanter","C","23","OKC","18","0","17.9","3.6","6.6","0.551","0.1","0.8","0.143","3.5","5.8","0.606","0.559","2.1","2.5","0.844","2.6","3.6","6.2","0.3","0.3","0.6","0.9","2.2","9.4","11",2016
"113","Kyle Korver","SG","34","ATL","10","8","31.6","3.5","7.5","0.467","2.4","5.4","0.444","1.1","2.1","0.524","0.627","0.9","0.9","1","0.3","4.5","4.8","1","0.9","0.4","0.8","2.3","10.3","4",2016
"114","Jeremy Lamb","SG","23","CHO","3","0","4","1.7","3","0.556","0.3","0.3","1","1.3","2.7","0.5","0.611","0","0","0","0.3","1","1.3","0.3","0","0","0","0","3.7","3",2016
"115","Ty Lawson","PG","28","IND","7","0","10.6","0.9","2.6","0.333","0","0.4","0","0.9","2.1","0.4","0.333","0.6","0.9","0.667","0.1","0.9","1","1.4","0.4","0","0.9","1.1","2.3","3",2016
"116","Courtney Lee","SG","30","CHO","7","7","36.7","3","7.3","0.412","0.6","1.3","0.444","2.4","6","0.405","0.451","2","2.1","0.933","0.7","2.1","2.9","1.3","0.9","0.4","0.7","2.7","8.6","3",2016
"117","David Lee","PF","32","DAL","2","0","16.5","3","4","0.75","0","0","0","3","4","0.75","0.75","0","0","0","0.5","2.5","3","0.5","0","0","0","3.5","6","1",2016
"118","Kawhi Leonard","SF","24","SAS","10","10","33.9","8.3","16.6","0.5","1.7","3.9","0.436","6.6","12.7","0.52","0.551","4.2","5.1","0.824","1.4","4.9","6.3","2.8","2.6","1.4","1.6","2.1","22.5","6",2016
"119","Damian Lillard","PG","25","POR","11","11","39.7","8.1","22","0.368","3.8","9.7","0.393","4.3","12.3","0.348","0.455","6.5","7.1","0.91","1.1","3.2","4.3","6.3","1.3","0.3","3","2.1","26.5","5",2016
"120","Jeremy Lin","SG","27","CHO","7","0","27","3.7","9","0.413","0.4","2","0.214","3.3","7","0.469","0.437","4.6","5.6","0.821","0.4","1.9","2.3","2.6","0.7","0","1.6","3","12.4","3",2016
"121","Shaun Livingston","PG","30","GSW","24","7","21.4","3.4","7","0.488","0","0","0","3.4","7","0.491","0.488","1.3","1.5","0.865","0.5","2.6","3.2","3.3","0.5","0.2","1.2","2","8.2","15",2016
"122","Kevin Love","PF","27","CLE","20","19","30.7","4.6","12","0.385","2.3","5.6","0.414","2.3","6.4","0.359","0.481","3.2","3.8","0.84","1.7","7.1","8.8","2.1","0.5","0.4","1.4","1.7","14.7","16",2016
"123","Kyle Lowry","PG","29","TOR","20","20","38.3","6.6","16.5","0.397","2.1","6.9","0.304","4.5","9.6","0.464","0.461","3.9","5.2","0.75","0.9","3.8","4.7","6","1.6","0.2","3.2","3.7","19.1","10",2016
"124","Ian Mahinmi","C","29","IND","7","7","24.6","3","6","0.5","0","0","0","3","6","0.5","0.5","2.1","3.6","0.6","1.7","3.4","5.1","1.1","0.7","0.9","2","3.6","8.1","3",2016
"125","Boban Marjanovic","C","27","SAS","7","0","6","1.1","1.7","0.667","0","0","0","1.1","1.7","0.667","0.667","1.1","1.3","0.889","0.6","1.4","2","0.4","0","0.3","0.4","1.4","3.4","6",2016
"127","Jarell Martin","PF","21","MEM","2","0","23","1.5","4","0.375","0","0","0","1.5","4","0.375","0.375","1.5","3","0.5","2","1.5","3.5","0.5","1.5","0","1.5","2","4.5","0",2016
"128","Kevin Martin","SG","32","SAS","5","0","9.8","1.6","4","0.4","0.8","1.6","0.5","0.8","2.4","0.333","0.5","0.4","0.6","0.667","0","0.8","0.8","0.6","0.2","0","1.2","1","4.4","6",2016
"129","Wesley Matthews","SF","29","DAL","5","5","34.6","4","12","0.333","2","7","0.286","2","5","0.4","0.417","3","3.8","0.789","0.8","2.8","3.6","1.2","1.2","0","0.8","2.8","13","1",2016
"130","Luc Mbah a Moute","PF","29","LAC","5","5","15.6","0.8","1.2","0.667","0","0","0","0.8","1.2","0.667","0.667","0.2","0.2","1","0.4","1.6","2","0.2","0.6","0","0.4","1.8","1.8","2",2016
