"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"19","P.J. Brown","PF","30","MIA","10","10","30.8","3.5","8.2","0.427","0","0","0","3.5","8.2","0.427","0.427","0.5","0.6","0.833","2.6","5.6","8.2","1.1","0.8","0.4","1.1","4.2","7.5","6",2000
"20","Rick Brunson","PG","27","NYK","3","0","1.3","0","0.3","0","0","0","0","0","0.3","0","0","0","0","0","0","0","0","0.3","0.3","0","0","0.7","0","9",2000
"22","Kobe Bryant","SG","21","LAL","22","22","39","7.9","17.9","0.442","1","2.9","0.344","6.9","15","0.461","0.47","4.3","5.7","0.754","1.2","3.3","4.5","4.4","1.5","1.5","2.5","4","21.1","15",2000
"23","Jud Buechler","SF","31","DET","3","0","11.3","0.7","2.3","0.286","0.7","1.7","0.4","0","0.7","0","0.429","0","0","0","0","1.3","1.3","0.3","0","0.3","0","1.3","2","0",2000
"24","Rodney Buford","SG","22","MIA","1","0","16","4","8","0.5","1","2","0.5","3","6","0.5","0.563","2","2","1","0","1","1","1","0","0","0","3","11","6",2000
"25","Marcus Camby","C","25","NYK","16","0","24.1","1.8","5.4","0.337","0","0.1","0","1.8","5.3","0.341","0.337","1.2","1.9","0.613","2.2","4.8","7","0.4","0.5","1.4","0.8","3.2","4.8","9",2000
"26","Elden Campbell","C","31","CHH","4","4","37.5","5.5","11.8","0.468","0","0.3","0","5.5","11.5","0.478","0.468","3.3","3.5","0.929","2.3","6","8.3","1","0.5","1","2","4","14.3","1",2000
"27","Anthony Carter","PG","24","MIA","10","3","27.5","3.2","7.7","0.416","0.1","0.6","0.167","3.1","7.1","0.437","0.422","1.2","1.6","0.75","0.8","3.2","4","5.6","1.2","0.2","2.3","2.2","7.7","6",2000
"28","Vince Carter","SF","23","TOR","3","3","39.7","5","16.7","0.3","0.3","3.3","0.1","4.7","13.3","0.35","0.31","9","10.3","0.871","3","3","6","6.3","1","1.3","2.7","4","19.3","0",2000
"29","Sam Cassell","PG","30","MIL","5","5","35.6","6","14.4","0.417","0.2","1","0.2","5.8","13.4","0.433","0.424","3.6","4.2","0.857","0","3.4","3.4","9","0.8","0","1.8","3.8","15.8","2",2000
"30","Chris Childs","PG","32","NYK","16","0","20.9","1.7","4.4","0.386","0.6","1.8","0.321","1.1","2.6","0.429","0.45","1.5","1.8","0.857","0.1","2.3","2.3","2.4","0.4","0","0.9","3.3","5.4","9",2000
"31","Doug Christie","SG","29","TOR","3","1","20.3","1","4.3","0.231","1","2.7","0.375","0","1.7","0","0.346","1","2","0.5","0.3","1.3","1.7","2","1.3","0.3","1.3","3.3","4","0",2000
"32","Derrick Coleman","PF","32","CHH","4","4","42.3","6.8","14.3","0.474","1.3","4","0.313","5.5","10.3","0.537","0.518","5.5","7","0.786","2.5","10","12.5","3.5","0.8","3","3.3","2.8","20.3","1",2000
"33","Tyrone Corbin","SF","37","SAC","3","0","7.7","0.7","1.7","0.4","0","0.7","0","0.7","1","0.667","0.4","0","0.3","0","0.3","1.3","1.7","1","0","0","0","0.7","1.3","2",2000
"34","Austin Croshere","PF","24","IND","23","2","21.3","2.8","6.7","0.418","0.7","1.6","0.405","2.1","5","0.422","0.467","3.2","3.8","0.839","1.3","3.4","4.7","0.8","0.4","0.7","1.1","2.2","9.4","13",2000
"35","John Crotty","PG","30","DET","3","0","17","0.7","3.3","0.2","0","1","0","0.7","2.3","0.286","0.2","0.7","0.7","1","0","1.3","1.3","1.3","0.3","0.3","1.3","1.3","2","0",2000
"36","Dell Curry","SG","35","TOR","3","0","10","0.7","1.3","0.5","0.7","1","0.667","0","0.3","0","0.75","0.3","0.7","0.5","0.3","0.3","0.7","0.3","0.7","0","0.7","1.3","2.3","0",2000
"37","Michael Curry","SG","31","DET","3","1","26.3","4","7.7","0.522","0","0","0","4","7.7","0.522","0.522","1.3","2","0.667","0","1","1","1","0.3","0.3","0.7","1.7","9.3","0",2000
"38","Antonio Daniels","SG","24","SAS","4","0","20.5","2.3","5.8","0.391","0.5","2","0.25","1.8","3.8","0.467","0.435","2.3","3.3","0.692","0.5","2","2.5","1.5","1.8","0","1.5","1.3","7.3","1",2000
"39","Antonio Davis","C","31","TOR","3","3","35","4.7","8","0.583","0","0","0","4.7","8","0.583","0.583","3.7","4.7","0.786","2.3","6","8.3","1","0.3","1.3","1.3","3","13","0",2000
"40","Baron Davis","PG","20","CHH","4","0","14.3","2.5","5.8","0.435","0.3","1.5","0.167","2.3","4.3","0.529","0.457","0.5","1","0.5","0.8","0.8","1.5","1.5","1","0","0.8","1.5","5.8","1",2000
"41","Dale Davis","C","30","IND","23","23","31","3.4","6.6","0.523","0","0","0","3.4","6.6","0.523","0.523","1.4","2.6","0.542","3.6","7.8","11.4","0.7","0.5","1.3","0.8","3.6","8.3","13",2000
"43","Todd Day","SG","30","PHO","9","0","11.1","1.8","3.9","0.457","0.6","1.8","0.313","1.2","2.1","0.579","0.529","0.6","1.1","0.5","0.7","0.4","1.1","0.4","0.4","0.1","0.4","2.7","4.7","4",2000
"44","Vinny Del Negro","PG","33","MIL","5","0","18.6","2.6","6","0.433","0","0.4","0","2.6","5.6","0.464","0.433","0","0","0","0","1.6","1.6","1.8","0.6","0","0.6","0.8","5.2","2",2000
"45","Tony Delk","PG","26","SAC","5","0","20.2","3.6","8.2","0.439","0.6","1","0.6","3","7.2","0.417","0.476","3.4","4.6","0.739","2.2","1.4","3.6","1.4","0.6","0","1.6","2.2","11.2","2",2000
"46","Derrick Dial","SG","24","SAS","2","0","4","1","2","0.5","0","0","0","1","2","0.5","0.5","0.5","1","0.5","1","0","1","0","0","0","0","0.5","2.5","1",2000
"47","Vlade Divac*","C","31","SAC","5","5","32","4","11.2","0.357","0","0.4","0","4","10.8","0.37","0.357","3.2","4.6","0.696","1.8","5.4","7.2","2.8","1.4","0.8","1.8","4.4","11.2","2",2000
"48","Chris Dudley","C","34","NYK","5","2","8.6","0.2","0.4","0.5","0","0","0","0.2","0.4","0.5","0.5","0.4","0.4","1","1","1.4","2.4","0.4","0.2","0.2","0.2","2.2","0.8","9",2000
"49","Howard Eisley","PG","27","UTA","10","0","20","1.7","5.5","0.309","0.9","1.9","0.474","0.8","3.6","0.222","0.391","0.8","0.9","0.889","0.1","1.7","1.8","1.9","0.6","0.1","1.3","2.4","5.1","4",2000
"50","Mario Elie","SF","36","SAS","4","4","28.8","1.5","5.5","0.273","0.3","1.8","0.143","1.3","3.8","0.333","0.295","4.3","4.5","0.944","1.3","3","4.3","1.8","1.3","0","3","1","7.5","1",2000
"51","Sean Elliott","SF","31","SAS","4","4","29.8","3.8","10","0.375","1.3","3.3","0.385","2.5","6.8","0.37","0.438","1.3","2","0.625","0.3","5.3","5.5","1.3","0","0.5","1","3.3","10","1",2000
"52","Patrick Ewing*","C","37","NYK","14","14","32.9","5.1","12.1","0.418","0","0","0","5.1","12.1","0.418","0.418","4.4","6.4","0.697","2.1","7.4","9.5","0.4","1.1","1.4","1.9","3.4","14.6","9",2000
"53","Derek Fisher","PG","25","LAL","21","0","15.3","1.6","3.8","0.43","0.6","1.4","0.414","1","2.4","0.44","0.506","0.9","1.2","0.76","0.2","0.9","1","2","0.5","0","0.4","1.4","4.7","15",2000
"54","Greg Foster","PF","31","SEA","5","0","13.6","1.4","3.8","0.368","0.4","1","0.4","1","2.8","0.357","0.421","0.4","0.4","1","0.2","2","2.2","0.2","0","0.2","0.6","2.8","3.6","2",2000
"55","Rick Fox","SF","30","LAL","23","0","14.4","1.4","3.2","0.452","0.8","1.7","0.462","0.7","1.5","0.441","0.575","0.7","0.9","0.762","0.5","1.2","1.7","1.2","0.4","0","0.7","3","4.3","15",2000
"56","Lawrence Funderburke","PF","29","SAC","4","0","8.5","1","2.3","0.444","0","0","0","1","2.3","0.444","0.444","0.5","1","0.5","1","1.8","2.8","0","0.3","0","0","0","2.5","2",2000
"57","Kevin Garnett","PF","23","MIN","4","4","42.8","7.5","19.5","0.385","0.5","0.8","0.667","7","18.8","0.373","0.397","3.3","4","0.813","3.3","7.5","10.8","8.8","1.3","0.8","2.8","3","18.8","1",2000
"58","Dean Garrett","C","33","MIN","3","0","5.3","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0.3","0.7","0.5","0.3","0.3","0.7","0","0","0.3","0","0.7","1","1",2000
"59","Matt Geiger","C","30","PHI","8","0","16","3.1","6.3","0.5","0","0","0","3.1","6.3","0.5","0.5","2.5","3.1","0.8","2.1","2.9","5","0.3","0.6","0.3","0.6","2.9","8.8","5",2000
"60","Devean George","SF","22","LAL","9","0","5","0.8","2.1","0.368","0.2","1.1","0.2","0.6","1","0.556","0.421","0.7","1.2","0.545","0.4","0.7","1.1","0.2","0.1","0","0.3","0.6","2.4","15",2000
"61","Armen Gilliam","PF","35","UTA","10","0","13.2","1.5","4.6","0.326","0","0","0","1.5","4.6","0.326","0.326","0.5","1.3","0.385","0.6","2.3","2.9","0.4","0.4","0.4","1.1","1.5","3.5","4",2000
"62","Brian Grant","PF","27","POR","16","0","20","1.8","4.1","0.446","0","0","0","1.8","4.1","0.446","0.446","1.8","2.4","0.744","2.3","3.4","5.8","0.5","0.4","0.4","1.1","3.3","5.4","10",2000
"64","Gary Grant","PG","34","POR","2","0","4","0","1","0","0","0","0","0","1","0","0","0.5","1","0.5","0","0","0","0.5","0","0","0","0","0.5","10",2000
"65","Horace Grant","PF","34","SEA","5","5","37","2.2","5.4","0.407","0","0","0","2.2","5.4","0.407","0.407","0.4","0.8","0.5","1.6","4.6","6.2","2","1.6","1","0.2","2.4","4.8","2",2000
"66","A.C. Green","PF","36","LAL","23","23","18.7","1.6","3.9","0.411","0","0","0","1.6","3.9","0.411","0.411","0.7","1","0.696","1.9","2.3","4.2","0.6","0.6","0.1","0.4","1.9","3.9","15",2000
"67","Darvin Ham","SF","26","MIL","5","5","28.8","2.2","3.4","0.647","0","0.2","0","2.2","3.2","0.688","0.647","0.6","1.8","0.333","3.4","2.4","5.8","1.4","0.2","1.6","1.4","4.4","5","2",2000
"68","Tom Hammonds","PF","32","MIN","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2000
"69","Anfernee Hardaway","SG","28","PHO","9","9","42.9","7.4","16.1","0.462","0.6","2.1","0.263","6.9","14","0.492","0.479","4.9","6.9","0.71","1.6","3.3","4.9","5.7","1.6","1","2.8","3.2","20.3","4",2000
"70","Tim Hardaway","PG","33","MIA","7","7","26","2.9","9.7","0.294","1","4.9","0.206","1.9","4.9","0.382","0.346","1","1.4","0.7","0.1","2","2.1","4.7","0.7","0","1.6","1.4","7.7","6",2000
"71","Ron Harper","PG","36","LAL","23","23","28","3.4","7.9","0.431","0.4","1.7","0.231","3","6.2","0.486","0.456","1.4","2","0.702","1.3","2.4","3.7","3.2","1","0.6","1.2","2.7","8.6","15",2000
"72","Grant Hill*","SF","27","DET","2","2","27.5","3","8","0.375","0.5","1","0.5","2.5","7","0.357","0.406","4.5","5","0.9","0","5.5","5.5","4.5","0.5","0","5","3.5","11","0",2000
"73","Tyrone Hill","PF","31","PHI","10","10","35.2","4.6","10","0.46","0","0.1","0","4.6","9.9","0.465","0.46","3.1","4.4","0.705","3.6","6.1","9.7","0.9","0.9","0.1","1.2","3.8","12.3","5",2000
"74","Jeff Hornacek","SG","36","UTA","10","10","29.7","4.3","10.2","0.422","0.9","2.2","0.409","3.4","8","0.425","0.466","2","2.4","0.833","0.9","2.1","3","3.3","1","0","1.5","2.8","11.5","4",2000
"75","Robert Horry","PF","29","LAL","23","0","26.9","2.6","6.3","0.407","0.7","2.6","0.288","1.8","3.7","0.488","0.466","1.7","2.5","0.702","1.7","3.7","5.3","2.5","0.9","0.8","1.3","3.8","7.6","15",2000
"76","Allan Houston","SG","28","NYK","16","16","40.9","6.4","14.7","0.438","1.2","2.4","0.5","5.3","12.3","0.426","0.479","3.5","4.1","0.862","0.2","3.1","3.3","1.6","1.2","0.2","2.3","2.6","17.6","9",2000
"77","Lindsey Hunter","PG","29","DET","3","3","31","3.3","10.7","0.313","0.3","3","0.111","3","7.7","0.391","0.328","1.3","2","0.667","0","2.3","2.3","1.7","1.7","0.3","1.7","1.3","8.3","0",2000
"78","Allen Iverson*","SG","24","PHI","10","10","44.4","9.1","23.7","0.384","1.2","3.9","0.308","7.9","19.8","0.399","0.409","6.8","9.2","0.739","1.4","2.6","4","4.5","1.2","0.1","3.2","2.4","26.2","5",2000
"79","Bobby Jackson","PG","26","MIN","3","0","10","1.3","2.7","0.5","0.3","1","0.333","1","1.7","0.6","0.563","2","2","1","0","1.7","1.7","1.3","0.7","0.3","0.7","1.3","5","1",2000
"80","Jaren Jackson","SG","32","SAS","2","0","9.5","0","1.5","0","0","0.5","0","0","1","0","0","1","2","0.5","0","0.5","0.5","1","0.5","0","0","0.5","1","1",2000
"81","Mark Jackson","PG","34","IND","23","23","27.6","3","7.7","0.392","0.9","2.9","0.313","2.1","4.7","0.44","0.452","1.2","1.3","0.903","0.5","3.2","3.7","7.7","0.8","0.1","1.9","1.8","8.1","13",2000
"82","Avery Johnson","PG","34","SAS","4","4","36","4.8","10.5","0.452","0","0","0","4.8","10.5","0.452","0.452","2.5","3.5","0.714","0.5","1.8","2.3","5.3","1","0","2.5","2.5","12","1",2000
"83","Ervin Johnson","C","32","MIL","5","5","31","2","4","0.5","0","0","0","2","4","0.5","0.5","2.2","3.6","0.611","2.8","7","9.8","0.4","1.2","1.2","0.6","3.8","6.2","2",2000
"85","Kevin Johnson","PG","33","PHO","9","0","14.3","1.3","4.1","0.324","0","0.3","0","1.3","3.8","0.353","0.324","0.6","0.7","0.833","0","1.4","1.4","2.6","0.3","0.1","1.4","1.1","3.2","4",2000
"86","Larry Johnson","PF","30","NYK","16","16","36.8","4.4","9.5","0.461","0.8","2.1","0.394","3.6","7.4","0.479","0.503","1.7","2.1","0.794","0.9","4.1","5","1.6","0.5","0.1","1.4","2.9","11.3","9",2000
"87","Eddie Jones","SG","28","CHH","4","4","42.8","5.5","14.5","0.379","2.3","6.5","0.346","3.3","8","0.406","0.457","3.8","4","0.938","1","4","5","4.8","2.5","0.8","1.3","3","17","1",2000
"88","Jumaine Jones","SF","20","PHI","4","0","2","0.3","0.8","0.333","0","0.5","0","0.3","0.3","1","0.333","0","0","0","0","0","0","0","0","0","0","0","0.5","5",2000
"89","Jerome Kersey","SF","37","SAS","2","0","12.5","0.5","3.5","0.143","0","0","0","0.5","3.5","0.143","0.143","0","0","0","1","1","2","0.5","1","0.5","0.5","2.5","1","1",2000
"90","Jason Kidd*","PG","26","PHO","6","6","38.2","3.7","9.2","0.4","1.3","3.7","0.364","2.3","5.5","0.424","0.473","1.2","1.5","0.778","1.3","5.3","6.7","8.8","1.8","0.2","3.8","2.3","9.8","4",2000
"91","Travis Knight","C","25","LAL","14","0","3.4","0.6","1.1","0.533","0","0","0","0.6","1.1","0.533","0.533","0.1","0.4","0.333","0.2","0.1","0.4","0","0.1","0.2","0.4","1.1","1.3","15",2000
"92","Toni Kukoc","SF","31","PHI","10","0","25.7","3.6","9.3","0.387","1.1","3.4","0.324","2.5","5.9","0.424","0.446","1","1.7","0.588","0.7","3","3.7","1.7","1","0.3","1.5","2.6","9.3","5",2000
"93","Christian Laettner","C","30","DET","3","3","25","2.3","5.7","0.412","0","0","0","2.3","5.7","0.412","0.412","2","2.7","0.75","0.7","4.3","5","2","0","0.3","1","4.7","6.7","0",2000
"94","Quincy Lewis","SG","22","UTA","8","0","13.3","1.3","3.4","0.37","0.3","0.8","0.333","1","2.6","0.381","0.407","0.5","0.6","0.8","0.3","1.6","1.9","0.3","0.4","0.9","0.4","3","3.3","4",2000
"95","Rashard Lewis","SF","20","SEA","5","5","31.4","5.2","11.8","0.441","1.8","3.8","0.474","3.4","8","0.425","0.517","3.2","4","0.8","2.4","3.8","6.2","0.6","1","0.6","2","2.2","15.4","2",2000
"96","Randy Livingston","PG","24","PHO","7","3","9","0.9","3.9","0.222","0.3","0.9","0.333","0.6","3","0.19","0.259","0","0","0","0.3","0.7","1","0.6","0.6","0.1","0.6","0.9","2","4",2000
"97","Luc Longley","C","31","PHO","9","9","18","2","5.7","0.353","0","0","0","2","5.7","0.353","0.353","0.2","0.3","0.667","1.3","2","3.3","0.9","0.4","0.4","1.1","4","4.2","4",2000
"98","George Lynch","SF","29","PHI","10","10","29.3","2.2","6.5","0.338","0.1","0.7","0.143","2.1","5.8","0.362","0.346","1.4","1.8","0.778","2.6","4.5","7.1","1.4","0.9","0.5","0.8","3.3","5.9","5",2000
"99","Todd MacCulloch","C","24","PHI","5","0","4.8","0.4","0.6","0.667","0","0","0","0.4","0.6","0.667","0.667","0.8","1.2","0.667","0.6","1.2","1.8","0","0","0","0","0.4","1.6","5",2000
"100","Dan Majerle","SG","34","MIA","10","10","37.2","3","7.1","0.423","2","5","0.4","1","2.1","0.476","0.563","1","1.4","0.714","0.5","6.5","7","3.2","2.1","0.1","1.1","3.4","9","6",2000
"101","Karl Malone*","PF","36","UTA","10","10","38.6","10.3","19.8","0.52","0.2","0.2","1","10.1","19.6","0.515","0.525","6.4","7.9","0.81","1.9","7","8.9","3.1","0.7","0.7","2.7","3.1","27.2","4",2000
"102","Danny Manning","PF","33","MIL","1","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2",2000
"103","Shawn Marion","SF","21","PHO","9","9","31.2","4","9.6","0.419","0.1","0.7","0.167","3.9","8.9","0.438","0.424","1","1.2","0.818","2.3","6.4","8.8","0.8","0.7","1.6","0.8","1.9","9.1","4",2000
"104","Darrick Martin","PG","28","SAC","2","0","10.5","1.5","4.5","0.333","0.5","1.5","0.333","1","3","0.333","0.389","1.5","2","0.75","0.5","1","1.5","1","0.5","0","1.5","2","5","2",2000
"106","Jamal Mashburn","SF","27","MIA","10","10","42.3","6.3","15.7","0.401","1.3","3.3","0.394","5","12.4","0.403","0.443","3.6","4.2","0.857","0.9","3.7","4.6","3.2","1.1","0.2","2.4","3","17.5","6",2000
"107","Anthony Mason","SF","33","CHH","4","4","44.8","4.5","9.5","0.474","0","0.3","0","4.5","9.3","0.486","0.474","3.5","5","0.7","4","5.8","9.8","5.5","1","0","3.3","3.3","12.5","1",2000
"108","Jelani McCoy","C","22","SEA","3","0","8.7","0.7","1.7","0.4","0","0","0","0.7","1.7","0.4","0.4","0","1","0","0","2","2","0.7","0","0","0.7","2","1.3","2",2000
"109","Tracy McGrady*","SF","20","TOR","3","3","37","5.7","14.7","0.386","0.7","2.3","0.286","5","12.3","0.405","0.409","4.7","5.3","0.875","3.3","3.7","7","3","1","1","3.3","3.3","16.7","0",2000
"110","Derrick McKey","SF","33","IND","23","0","15.3","0.7","1.4","0.469","0","0.3","0.167","0.6","1.1","0.538","0.484","0.7","0.9","0.8","1.1","2.3","3.4","0.6","0.3","0.2","0.8","2","2","13",2000
"111","Aaron McKie","SG","27","PHI","10","6","33.1","5","10.3","0.485","1.2","3.5","0.343","3.8","6.8","0.559","0.544","2.6","3.1","0.839","0.4","3.2","3.6","4.6","0.4","0.2","1.6","2.6","13.8","5",2000
"112","Brad Miller","C","23","CHH","4","0","15.5","2.3","4.3","0.529","0","0","0","2.3","4.3","0.529","0.529","3","3.8","0.8","2","1.3","3.3","0.8","0","0.8","2.3","2.8","7.5","1",2000
"113","Oliver Miller","C","29","PHO","7","0","5.3","0.3","1.3","0.222","0","0.4","0","0.3","0.9","0.333","0.222","0.3","0.6","0.5","0.3","0.9","1.1","0.1","0","0.3","0.3","1.1","0.9","4",2000
"114","Reggie Miller*","SG","34","IND","22","22","40.5","7.9","17.5","0.452","2.6","6.7","0.395","5.3","10.8","0.487","0.527","5.5","5.9","0.938","0.4","2","2.4","2.7","1","0.5","1.3","1.7","24","13",2000
"115","Terry Mills","PF","32","DET","3","3","25.7","3","5","0.6","2","3","0.667","1","2","0.5","0.8","0.3","0.7","0.5","0","2","2","0.3","0.7","0","0.7","4","8.3","0",2000
"116","Sam Mitchell","SF","36","MIN","4","0","17","2.3","4.5","0.5","0.5","1.3","0.4","1.8","3.3","0.538","0.556","0.8","0.8","1","0.5","1.3","1.8","0.5","0","0.3","1","1.3","5.8","1",2000
"117","Eric Montross","C","28","DET","2","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",2000
"118","Mikki Moore","C","24","DET","3","0","14","1.7","4","0.417","0","0","0","1.7","4","0.417","0.417","2.7","2.7","1","2.3","1.7","4","1","0.3","0","1.3","3","6","0",2000
"119","Alonzo Mourning*","C","29","MIA","10","10","37.6","7.6","15.7","0.484","0","0.1","0","7.6","15.6","0.487","0.484","6.4","9.6","0.667","3.1","6.9","10","1.4","0.2","3.3","2.4","4","21.6","6",2000
"120","Chris Mullin*","SG","36","IND","9","1","10","1.1","2.3","0.476","0.2","0.9","0.25","0.9","1.4","0.615","0.524","1","1.2","0.818","0.2","1.3","1.6","0.6","0.7","0.1","0.4","0.8","3.4","13",2000
"121","Rasho Nesterovic","C","23","MIN","4","4","31.5","2.8","6.3","0.44","0","0","0","2.8","6.3","0.44","0.44","0.8","1.5","0.5","1.3","2","3.3","1.5","0.8","1.8","1","5","6.3","1",2000
"122","Jermaine O'Neal","C","21","POR","8","0","4.8","0.4","1.4","0.273","0","0","0","0.4","1.4","0.273","0.273","0.8","1.1","0.667","0.3","0.6","0.9","0.1","0","0.4","0","1.1","1.5","10",2000
"123","Shaquille O'Neal*","C","27","LAL","23","23","43.5","12.4","22","0.566","0","0","0","12.4","22","0.566","0.566","5.9","12.9","0.456","5.2","10.3","15.4","3.1","0.6","2.4","2.4","2.9","30.7","15",2000
"124","Charles Oakley","PF","36","TOR","3","3","36.7","4.7","9.7","0.483","0.7","2.3","0.286","4","7.3","0.545","0.517","0","0.3","0","0.7","7","7.7","3.7","2","0.3","1.7","4.7","10","0",2000
"125","Kevin Ollie","PG","27","PHI","10","0","6.5","0.6","1.2","0.5","0","0","0","0.6","1.2","0.5","0.5","0.8","0.9","0.889","0","0.5","0.5","1.2","0.2","0","0.3","0.5","2","5",2000
"127","Greg Ostertag","C","26","UTA","8","0","21.5","1.3","2.4","0.526","0","0","0","1.3","2.4","0.526","0.526","1.3","2.8","0.455","2.4","3.3","5.6","0.3","0.3","2.1","1","2.5","3.8","4",2000
"128","Scott Padgett","PF","23","UTA","8","0","7.4","0.8","2","0.375","0.4","1.1","0.333","0.4","0.9","0.429","0.469","0","0","0","0.4","1.8","2.1","0.6","0.1","0.3","0.5","1.3","1.9","4",2000
"129","Ruben Patterson","SF","24","SEA","5","0","16.8","2.8","5.2","0.538","0","0.4","0","2.8","4.8","0.583","0.538","2.6","3","0.867","1.8","1.2","3","0.4","0.6","0.4","1.6","1.2","8.2","2",2000
"130","Gary Payton*","PG","31","SEA","5","5","44.2","10","22.6","0.442","1.8","4.6","0.391","8.2","18","0.456","0.482","4","5.2","0.769","1.6","6","7.6","7.4","1.8","0.2","3.6","3.2","25.8","2",2000
"131","Anthony Peeler","SG","30","MIN","4","0","22.5","2.8","6","0.458","0.5","2.5","0.2","2.3","3.5","0.643","0.5","1.5","2","0.75","0.5","1.8","2.3","1.3","0.8","0.3","0.3","2.3","7.5","1",2000
"132","Sam Perkins","PF","38","IND","23","0","18.1","1.5","4.6","0.324","1","2.9","0.348","0.5","1.7","0.282","0.433","0.8","0.9","0.905","0.7","2.4","3.2","0.4","0.2","0.3","0.3","2","4.8","13",2000
"133","Chuck Person","SF","35","SEA","2","0","1","0","0.5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2000
