"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Zaid Abdul-Aziz","C","25","SEA","58","1780","15.9","0.472","0","0.285","0","0","17.5","10","0","0","0","0","0.3","1.6","1.9","0.052","0","0","0","0",1972
"2","Kareem Abdul-Jabbar*","C","24","MIL","81","3583","29.9","0.603","0","0.363","0","0","18.1","16.1","0","0","0","0","18.3","7.1","25.4","0.34","0","0","0","0",1972
"3","Don Adams","SF","24","TOT","73","2071","11.5","0.452","0","0.345","0","0","11.8","9.2","0","0","0","0","-0.7","1.3","0.7","0.015","0","0","0","0",1972
"4","Rick Adelman","PG","25","POR","80","2445","11.5","0.481","0","0.267","0","0","4.4","22.8","0","0","0","0","1","0.5","1.6","0.03","0","0","0","0",1972
"5","Lucius Allen","PG","24","MIL","80","2316","15.9","0.547","0","0.296","0","0","5.3","18.6","0","0","0","0","4.8","2.8","7.6","0.157","0","0","0","0",1972
"6","Odis Allison","SF","22","GSW","36","166","4.7","0.32","0","0.782","0","0","12.1","7.7","0","0","0","0","-0.9","0.3","-0.6","-0.181","0","0","0","0",1972
"7","Tiny Archibald*","PG","23","CIN","76","3272","23","0.572","0","0.545","0","0","3.4","33.2","0","0","0","0","11.8","1.1","12.9","0.189","0","0","0","0",1972
"8","Dennis Awtrey","C","23","PHI","58","794","10.3","0.48","0","0.342","0","0","14.1","8.2","0","0","0","0","0.2","0.8","1","0.06","0","0","0","0",1972
"9","Dick Barnett","SG","35","NYK","79","2256","10.9","0.476","0","0.234","0","0","3.3","12.3","0","0","0","0","0.7","1.9","2.6","0.055","0","0","0","0",1972
"10","Jim Barnett","PG","27","GSW","80","2200","14.1","0.475","0","0.319","0","0","5.1","19.7","0","0","0","0","0.8","2.9","3.7","0.081","0","0","0","0",1972
"11","Vic Bartolome","C","23","GSW","38","165","4.4","0.278","0","0.085","0","0","16.2","2.3","0","0","0","0","-0.7","0.3","-0.4","-0.114","0","0","0","0",1972
"12","Elgin Baylor*","SF","37","LAL","9","239","13.6","0.487","0","0.278","0","0","10.6","9.2","0","0","0","0","0.1","0.4","0.5","0.097","0","0","0","0",1972
"13","Butch Beard","PG","24","CLE","68","2434","15.7","0.524","0","0.403","0","0","5.5","26.3","0","0","0","0","3.7","2.2","5.9","0.115","0","0","0","0",1972
