"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Kareem Abdul-Jabbar*","C","31","LAL","80","3157","25.5","0.612","0","0.352","7.6","26.7","17.6","18.9","1.1","5","15.3","23.3","8.8","5.6","14.4","0.219","4.6","3","7.6","7.7",1979
"2","Tom Abernethy","PF","24","GSW","70","1219","13.6","0.55","0","0.275","6.5","12.6","9.5","8.4","1.5","0.6","7.7","13.8","2.3","1.3","3.7","0.144","0.2","0.7","0.9","0.9",1979
"3","Alvan Adams","C","24","PHO","77","2364","20.4","0.57","0","0.269","10.5","22.4","16.6","20.8","2.1","1.4","18.9","24.1","3.9","3.7","7.6","0.154","2.3","1.2","3.4","3.2",1979
"4","Lucius Allen","PG","31","KCK","31","413","8.7","0.416","0","0.19","3.6","8.6","6.1","13.6","2.3","0.8","13.7","20.3","-0.4","0.5","0.1","0.007","-3.7","0.4","-3.3","-0.1",1979
"5","Kim Anderson","SF","23","POR","21","224","3","0.353","0","0.364","8.3","14.1","11.2","8.5","0.8","1.3","19.8","19.6","-0.6","0.2","-0.4","-0.078","-6.1","-1.3","-7.5","-0.4",1979
"6","Tiny Archibald*","PG","30","BOS","69","1662","13.1","0.537","0","0.536","1.7","5.3","3.4","26.3","1.5","0.2","21.8","21.3","1","0.6","1.6","0.046","-0.5","-2.1","-2.6","-0.3",1979
"7","Tate Armstrong","SG","23","CHI","26","259","6.5","0.436","0","0.186","3","5.5","4.2","15.5","1.8","0","21.7","14.9","-0.2","0.2","-0.1","-0.012","-3.9","-0.3","-4.2","-0.2",1979
"8","Dennis Awtrey","C","30","TOT","63","746","6.7","0.49","0","0.523","6","15.7","10.8","11.1","1","0.9","28.3","9.6","-0.1","0.9","0.7","0.046","-3.5","1.2","-2.3","-0.1",1979
"9","Gus Bailey","SG","27","NOJ","2","9","6.1","0.286","0","0","22.5","0","10.9","33.2","0","0","12.5","33.9","0","0","0","-0.201","-4.4","-0.4","-4.8","0",1979
"10","Greg Ballard","SF","24","WSB","82","1552","14.9","0.503","0","0.308","9.5","19.8","14.7","9.4","1.7","1","13.3","18","1.7","2.2","3.9","0.12","0","0.7","0.7","1.1",1979
"11","Mike Bantom","PF","27","IND","81","2528","15.7","0.503","0","0.326","9.2","17.3","13.2","12.3","1.8","1.3","14","21.3","2.2","3","5.2","0.099","0","0.3","0.2","1.4",1979
"12","Tom Barker","C","23","TOT","39","476","9.1","0.473","0","0.237","10.2","17","13.6","4.1","1","1.2","16.5","17","-0.1","0.4","0.3","0.031","-3.5","-1","-4.6","-0.4",1979
"13","Marvin Barnes","PF","26","BOS","38","796","12.3","0.515","0","0.244","7.9","16.9","12.3","9.1","2.2","2.5","18.5","18.1","0.1","0.9","1","0.06","-2.7","1.2","-1.5","0.1",1979
"14","Rick Barry*","SF","34","HOU","80","2566","14.7","0.504","0","0.169","1.7","9.9","5.9","25.7","1.7","0.8","15.6","19.6","2.9","1.3","4.2","0.078","0.9","-0.1","0.8","1.8",1979
"15","Tim Bassett","PF","27","NJN","82","1508","8","0.433","0","0.419","11.7","17.7","14.6","8.2","1.3","1","21.7","11.8","-0.5","1.9","1.4","0.045","-3.2","0.1","-3.1","-0.4",1979
"16","Butch Beard","PG","31","NYK","7","85","9","0.423","0","0","1.3","11.5","6.3","27.9","3.8","0","27.8","16.6","-0.1","0.1","0","-0.012","-4","0.6","-3.4","0",1979
"17","Ron Behagen","PF","28","TOT","15","165","9.6","0.487","0","0.21","8.4","19.4","13.8","5.5","1.1","0.3","14","18.4","0","0.2","0.2","0.066","-3.3","-0.4","-3.7","-0.1",1979
"18","Kent Benson","C","24","MIL","82","2132","17.3","0.555","0","0.307","9.7","20.6","15.1","12.1","1.9","2","14.7","19.3","3.5","2.9","6.4","0.143","0.6","0.8","1.4","1.8",1979
"19","Del Beshore","PG","22","MIL","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.004","-4.7","0","-4.7","0",1979
"20","Henry Bibby","PG","29","PHI","82","2538","11.2","0.493","0","0.386","3.1","6.8","5","19.2","1.3","0.1","16.2","18.6","1.3","2.4","3.7","0.069","-1.6","-0.8","-2.4","-0.2",1979
"21","Bob Bigelow","SF","25","SDC","29","413","6","0.428","0","0.233","3.9","8","5.9","7.1","1.3","0.2","15.4","10.8","0","0.1","0","0.003","-2.7","-0.6","-3.3","-0.1",1979
"22","Otis Birdsong","SG","23","KCK","82","2839","18.4","0.544","0","0.28","6.6","7","6.8","14.4","2","0.3","10.9","24.9","5.9","2.9","8.8","0.148","2.4","-0.2","2.2","3",1979
"23","Ron Boone","SG","32","LAL","82","1583","9.3","0.495","0","0.183","3.9","6","5","12.1","1.9","0.4","19.3","19.3","-0.8","1.2","0.4","0.012","-3.2","-1","-4.2","-0.9",1979
"24","Tom Boswell","PF","25","DEN","79","2201","14.6","0.577","0","0.471","11.9","13.6","12.8","14.7","1","1.2","20.3","16","3.4","2.2","5.6","0.122","0.8","0.1","0.9","1.6",1979
"25","Dennis Boyd","PG","24","DET","5","40","-4","0.25","0","0","0","5.4","2.6","20.3","0","0","33.3","17.1","-0.2","0","-0.2","-0.23","-5.3","-1.1","-6.4","-0.1",1979
"26","Winford Boynes","SG","21","NJN","69","1176","11.7","0.482","0","0.284","5.2","8.9","6.9","9.7","1.6","0.3","15.1","25.1","-0.5","1.1","0.6","0.026","-2.2","-1.5","-3.7","-0.5",1979
"27","Alonzo Bradley","SF","25","HOU","34","245","9.3","0.468","0","0.375","5.9","14.4","10.2","8.8","0.9","0.2","14.2","19.2","0","0.1","0.1","0.024","-3","-1.2","-4.2","-0.1",1979
"28","Mike Bratz","PG","23","PHO","77","1297","12.6","0.513","0","0.319","4.8","7.3","6","17.6","2.2","0.3","18.2","22","0.5","1.3","1.7","0.064","-1.8","-0.6","-2.4","-0.1",1979
"29","Jim Brewer","PF","27","TOT","80","1611","9.9","0.444","0","0.197","10.1","22.5","16","6.6","1.8","2.2","21.9","10.9","-0.5","1.8","1.3","0.038","-2.1","0.6","-1.5","0.2",1979
"30","Ron Brewer","SG","23","POR","81","2454","14.2","0.544","0","0.292","3.9","6.5","5.2","9.4","1.9","1.8","13.4","18.4","3.3","2.3","5.6","0.109","0.5","0.2","0.7","1.7",1979
"31","Junior Bridgeman","SG","25","MIL","82","1963","18.8","0.544","0","0.214","6.4","10.4","8.4","11.7","2","1.1","10.6","25.8","3.7","1.8","5.5","0.134","1.9","-0.6","1.3","1.6",1979
"32","Allan Bristow","SF","27","SAS","74","1324","14.2","0.562","0","0.421","6.6","12.8","9.8","20.3","1.8","0.6","20.5","15.1","2","1.5","3.5","0.126","0.5","0.7","1.2","1.1",1979
"33","Fred Brown","PG","30","SEA","77","1961","16.9","0.516","0","0.217","2","7.2","4.6","20.1","2.8","0.6","13.6","24.1","2.3","2.9","5.2","0.127","0.3","1.3","1.7","1.8",1979
"34","John Brown","SF","27","CHI","77","1265","9.4","0.539","0","0.309","7.2","13.3","10.3","10.8","0.7","0.4","19.8","14.2","0.9","0.8","1.7","0.064","-2.3","-0.4","-2.7","-0.2",1979
