"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Jim Baechtold","SF","25","BLB","64","1893","12.9","0.455","0","0.386","0","0","0","0","0","0","0","0","2.3","0.4","2.6","0.067","0","0","0","0",1953
"2","Don Barksdale*","PF","29","BLB","65","2298","16.7","0.447","0","0.484","0","0","0","0","0","0","0","0","2.5","0.6","3.1","0.065","0","0","0","0",1953
"3","Leo Barnhorst","SF","28","INO","71","2871","16","0.421","0","0.25","0","0","0","0","0","0","0","0","1.1","3.5","4.6","0.076","0","0","0","0",1953
"4","Nelson Bobb","PG","28","PHW","55","1286","13.5","0.441","0","0.509","0","0","0","0","0","0","0","0","1.2","0.8","2","0.075","0","0","0","0",1953
"5","Vince Boryla","SF","25","NYK","66","2200","11.2","0.435","0","0.293","0","0","0","0","0","0","0","0","1.4","2.2","3.6","0.078","0","0","0","0",1953
"6","Don Boven","SF","27","TOT","67","1373","11.3","0.435","0","0.489","0","0","0","0","0","0","0","0","0.9","1.3","2.2","0.075","0","0","0","0",1953
"7","Bob Brannum","PF","26","BOS","71","1900","11.7","0.39","0","0.342","0","0","0","0","0","0","0","0","-0.8","1.7","0.8","0.021","0","0","0","0",1953
"8","Jim Brasco","G","21","TOT","20","248","7.6","0.353","0","0.362","0","0","0","0","0","0","0","0","-0.5","0.3","-0.2","-0.036","0","0","0","0",1953
"9","Carl Braun*","SG","25","NYK","70","2316","17.5","0.497","0","0.497","0","0","0","0","0","0","0","0","6.5","2.5","9","0.186","0","0","0","0",1953
"10","Frankie Brian","SG","29","FTW","68","1910","12.2","0.438","0","0.425","0","0","0","0","0","0","0","0","1.6","1.4","3","0.076","0","0","0","0",1953
"11","Dick Bunt","PG","22","TOT","26","271","6.6","0.365","0","0.457","0","0","0","0","0","0","0","0","-0.4","0.2","-0.3","-0.05","0","0","0","0",1953
"12","Bill Calhoun","SF","25","TOT","62","2148","12.4","0.431","0","0.547","0","0","0","0","0","0","0","0","1.2","2.7","3.9","0.087","0","0","0","0",1953
"13","Al Cervi*","PG","35","SYR","38","301","18.3","0.622","0","1.408","0","0","0","0","0","0","0","0","1.8","0.3","2.1","0.339","0","0","0","0",1953
"14","Cal Christensen","SF","25","ROC","59","777","9.8","0.378","0","0.496","0","0","0","0","0","0","0","0","-0.6","1","0.4","0.024","0","0","0","0",1953
"15","Nat Clifton*","PF","30","NYK","70","2496","15.4","0.394","0","0.432","0","0","0","0","0","0","0","0","-1.1","4.4","3.3","0.064","0","0","0","0",1953
"16","Jack Coleman","PF","28","ROC","70","2625","17.2","0.454","0","0.278","0","0","0","0","0","0","0","0","2.8","3.9","6.7","0.122","0","0","0","0",1953
"17","Gene Conley","PF","22","BOS","39","461","10.4","0.362","0","0.287","0","0","0","0","0","0","0","0","-0.4","0.4","0","0.001","0","0","0","0",1953
"18","Chuck Cooper*","SF","26","BOS","70","1994","10.1","0.417","0","0.408","0","0","0","0","0","0","0","0","0.3","1.4","1.7","0.04","0","0","0","0",1953
"19","Ray Corley","G","25","FTW","8","65","-6.9","0.206","0","0.25","0","0","0","0","0","0","0","0","-0.4","0","-0.4","-0.265","0","0","0","0",1953
"20","Bob Cousy*","PG","24","BOS","71","2945","21.7","0.446","0","0.445","0","0","0","0","0","0","0","0","4.7","2.5","7.2","0.117","0","0","0","0",1953
"21","Dillard Crocker","PF","28","MLH","61","776","13.2","0.449","0","0.665","0","0","0","0","0","0","0","0","1.1","1","2.2","0.134","0","0","0","0",1953
"22","Pete Darcey","C","22","MLH","12","90","-5.7","0.25","0","0.5","0","0","0","0","0","0","0","0","-0.3","0.1","-0.2","-0.107","0","0","0","0",1953
"23","Bob Davies*","PG","33","ROC","66","2216","18.1","0.474","0","0.53","0","0","0","0","0","0","0","0","5.2","2.2","7.4","0.161","0","0","0","0",1953
"24","Blaine Denning","G","22","BLB","1","9","18.9","0.46","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0.095","0","0","0","0",1953
"25","Bob Donham","SG","26","BOS","71","1435","14.4","0.492","0","0.68","0","0","0","0","0","0","0","0","2.8","1","3.8","0.127","0","0","0","0",1953
"26","Dike Eddleman","SF","30","FTW","69","1571","10.8","0.389","0","0.345","0","0","0","0","0","0","0","0","-1.6","1.5","-0.1","-0.002","0","0","0","0",1953
"27","George Feigenbaum","PG","24","MLH","5","79","2.2","0.28","0","0.682","0","0","0","0","0","0","0","0","-0.3","0.1","-0.2","-0.109","0","0","0","0",1953
"28","Jake Fendley","PG","23","FTW","45","380","10.9","0.489","0","0.75","0","0","0","0","0","0","0","0","0.7","0.4","1.1","0.133","0","0","0","0",1953
"29","Danny Finn","SG","24","PHW","31","1015","13.7","0.377","0","0.445","0","0","0","0","0","0","0","0","-1","0.7","-0.4","-0.017","0","0","0","0",1953
"30","Jerry Fleishman","SG","30","PHW","33","882","13.7","0.406","0","0.462","0","0","0","0","0","0","0","0","0","0.6","0.6","0.031","0","0","0","0",1953
"31","Larry Foust","C","24","FTW","67","2303","20.5","0.448","0","0.538","0","0","0","0","0","0","0","0","2.9","3.4","6.3","0.131","0","0","0","0",1953
"32","Joe Fulks*","PF","31","PHW","70","2085","11.6","0.392","0","0.241","0","0","0","0","0","0","0","0","-1.8","1.2","-0.6","-0.015","0","0","0","0",1953
"33","Bill Gabor","SG","30","SYR","69","1337","13.8","0.438","0","0.463","0","0","0","0","0","0","0","0","1.5","1.3","2.8","0.101","0","0","0","0",1953
"34","Harry Gallatin*","PF","25","NYK","70","2333","23.3","0.525","0","0.677","0","0","0","0","0","0","0","0","6.9","4.4","11.3","0.232","0","0","0","0",1953
"35","Joe Graboski","C","23","INO","69","2769","16.2","0.436","0","0.642","0","0","0","0","0","0","0","0","2.1","3.7","5.8","0.101","0","0","0","0",1953
"36","Dick Groat","PG","22","FTW","26","663","18.2","0.464","0","0.507","0","0","0","0","0","0","0","0","1.4","0.7","2","0.148","0","0","0","0",1953
"37","Alex Hannum*","PF","29","ROC","68","1288","9.6","0.413","0","0.369","0","0","0","0","0","0","0","0","0.1","1.5","1.6","0.059","0","0","0","0",1953
"38","Don Hanrahan","F","23","INO","18","121","14.1","0.427","0","0.469","0","0","0","0","0","0","0","0","0.1","0.2","0.2","0.098","0","0","0","0",1953
"39","Bob Harris","SF","25","BOS","70","1971","12.6","0.463","0","0.492","0","0","0","0","0","0","0","0","2","1.5","3.4","0.084","0","0","0","0",1953
"40","Bob Harrison","SG","25","MNL","70","1643","10.5","0.421","0","0.319","0","0","0","0","0","0","0","0","0.6","2.2","2.9","0.084","0","0","0","0",1953
"41","Don Henriksen","C","23","BLB","68","2263","12.9","0.479","0","0.592","0","0","0","0","0","0","0","0","2.9","0.5","3.5","0.074","0","0","0","0",1953
"42","Kleggie Hermsen","C-F","29","TOT","10","62","-6.2","0.166","0","0.161","0","0","0","0","0","0","0","0","-0.6","0.1","-0.5","-0.418","0","0","0","0",1953
"43","Lew Hitch","PF","23","MNL","70","1027","13.5","0.414","0","0.533","0","0","0","0","0","0","0","0","0.2","2.1","2.2","0.104","0","0","0","0",1953
"44","Paul Hoffman","SG","27","BLB","69","1955","14.5","0.436","0","0.521","0","0","0","0","0","0","0","0","1.8","0.5","2.2","0.055","0","0","0","0",1953
"45","Jim Holstein","SF","22","MNL","66","989","11.6","0.415","0","0.383","0","0","0","0","0","0","0","0","0.2","1.6","1.8","0.087","0","0","0","0",1953
"46","Red Holzman*","PG","32","ROC","46","392","4.1","0.311","0","0.255","0","0","0","0","0","0","0","0","-1.2","0.4","-0.8","-0.102","0","0","0","0",1953
"47","Mel Hutchins","C","24","MLH","71","2891","17.3","0.428","0","0.35","0","0","0","0","0","0","0","0","1.4","5.5","6.9","0.115","0","0","0","0",1953
"48","Arnie Johnson","SF","32","ROC","70","1984","15.6","0.533","0","1.098","0","0","0","0","0","0","0","0","5.1","2.4","7.5","0.182","0","0","0","0",1953
"49","Ralph Johnson","PG","31","FTW","3","30","8.4","0.388","0","0.333","0","0","0","0","0","0","0","0","0","0","0","0.031","0","0","0","0",1953
"50","Neil Johnston*","C","23","PHW","70","3166","25.9","0.534","0","0.713","0","0","0","0","0","0","0","0","13","2.3","15.3","0.232","0","0","0","0",1953
"51","Noble Jorgensen","C","27","SYR","70","1355","10","0.416","0","0.456","0","0","0","0","0","0","0","0","0.2","1.6","1.8","0.062","0","0","0","0",1953
"52","George Kaftan","SF","24","BLB","23","380","11.3","0.391","0","0.472","0","0","0","0","0","0","0","0","-0.2","0.1","-0.1","-0.018","0","0","0","0",1953
"53","Jack Kerris","PF","28","TOT","69","1424","12.4","0.431","0","0.547","0","0","0","0","0","0","0","0","0.8","1.4","2.1","0.072","0","0","0","0",1953
"54","Jack Kiley","SG","24","FTW","6","27","-0.5","0.276","0","0.2","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.149","0","0","0","0",1953
"55","George King","PG","24","SYR","71","2519","16.2","0.479","0","0.696","0","0","0","0","0","0","0","0","4.9","3.2","8.1","0.155","0","0","0","0",1953
"56","Frank Kudelka","SG","27","TOT","36","567","8.9","0.363","0","0.352","0","0","0","0","0","0","0","0","-0.7","0.3","-0.4","-0.036","0","0","0","0",1953
"57","Bob Lavoy","PF","26","INO","70","2327","14.8","0.464","0","0.432","0","0","0","0","0","0","0","0","2.9","2.9","5.8","0.119","0","0","0","0",1953
"58","Andrew Levane","SG","32","MLH","7","68","-4.1","0.158","0","0.125","0","0","0","0","0","0","0","0","-0.5","0.1","-0.4","-0.275","0","0","0","0",1953
"59","Earl Lloyd*","SF","24","SYR","64","1806","11.2","0.426","0","0.51","0","0","0","0","0","0","0","0","0.5","2.5","2.9","0.078","0","0","0","0",1953
"60","Bob Lochmueller","SF","25","SYR","62","802","9","0.388","0","0.498","0","0","0","0","0","0","0","0","-0.5","1","0.5","0.031","0","0","0","0",1953
"61","Don Lofgran","SF","23","PHW","64","1788","10.3","0.393","0","0.33","0","0","0","0","0","0","0","0","-0.8","1","0.1","0.004","0","0","0","0",1953
"62","Ray Lumpp","PG","29","TOT","55","1422","13.8","0.443","0","0.407","0","0","0","0","0","0","0","0","1.5","0.4","2","0.066","0","0","0","0",1953
"63","Ed Macauley*","C","24","BOS","69","2902","24.3","0.543","0","0.669","0","0","0","0","0","0","0","0","12.2","2.3","14.5","0.239","0","0","0","0",1953
"64","John Mahnken","C","30","BOS","69","771","9.6","0.345","0","0.222","0","0","0","0","0","0","0","0","-1.2","0.6","-0.6","-0.037","0","0","0","0",1953
"65","Mo Mahoney","F","25","BOS","6","34","12.3","0.492","0","0.5","0","0","0","0","0","0","0","0","0.1","0","0.1","0.123","0","0","0","0",1953
"66","Slater Martin*","PG","27","MNL","70","2556","13.5","0.489","0","0.453","0","0","0","0","0","0","0","0","4.9","3.2","8.2","0.153","0","0","0","0",1953
