"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"40","Rodrigue Beaubois","PG","24","DAL","45","549","10.6","0.47","0.409","0.216","1.9","9.6","5.8","22.6","1.8","0.6","14.6","18.7","0","0.4","0.4","0.032","-2.3","-0.3","-2.6","-0.1",2013
"41","Marco Belinelli","SG","26","CHI","73","1882","10.4","0.513","0.362","0.275","0.8","7.8","4.3","12.9","1.3","0.2","10.7","18.7","1.3","1.6","3","0.076","-1.9","-0.4","-2.3","-0.1",2013
"42","Patrick Beverley","PG","24","HOU","41","713","15.4","0.551","0.508","0.217","7.2","10.1","8.7","24.2","2.6","2.2","17.5","15.4","1.4","0.8","2.2","0.148","1.7","2.1","3.8","1",2013
"43","Andris Biedrinš","C","26","GSW","53","495","7.7","0.449","0","0.619","7.8","25.7","17","3.7","1.5","6.6","34.4","3.7","0.1","1","1.1","0.102","-4.8","3.8","-1","0.1",2013
"44","Chauncey Billups","SG","36","LAC","22","418","15","0.601","0.682","0.364","0.6","8.4","4.6","17.4","1.5","0.2","14.5","19.6","1","0.3","1.3","0.146","1.6","-1.1","0.5","0.3",2013
"45","Bismack Biyombo","C","20","CHA","80","2186","10.1","0.472","0","0.41","9.9","20.9","15.2","2.5","0.7","5.3","16.7","10.2","0.1","1.3","1.4","0.031","-3.6","-0.8","-4.4","-1.3",2013
"46","DeJuan Blair","PF","23","SAS","61","851","14.6","0.543","0.004","0.258","9.5","21.1","15.6","8.3","2.2","0.9","14","19","0.7","1.5","2.2","0.126","-2.4","0.8","-1.6","0.1",2013
"47","Steve Blake","PG","32","LAL","45","1175","11.7","0.573","0.633","0.13","2","10.1","6.2","21.9","1.5","0.4","17.8","13.2","1.6","0.8","2.4","0.097","0.1","0.4","0.5","0.7",2013
"48","Andray Blatche","C","26","BRK","82","1555","21.9","0.547","0.033","0.32","12.2","19.6","15.8","10.5","3","2.7","13.8","26.5","2.4","2.5","4.9","0.153","1.3","0.9","2.2","1.6",2013
"49","Eric Bledsoe","PG","23","LAC","76","1553","17.5","0.513","0.137","0.236","6.1","11.1","8.6","23.5","3.7","3","17.9","22.5","1.1","2.6","3.7","0.115","1.3","2.2","3.5","2.2",2013
"50","Keith Bogans","SG","32","BRK","74","1408","6.7","0.533","0.863","0.06","1.3","8.8","5","8.1","1.1","0.2","14.4","11.2","0.7","0.7","1.4","0.047","-2.3","-0.3","-2.6","-0.2",2013
"51","Andrew Bogut","C","28","GSW","32","786","13.8","0.463","0.005","0.207","9.8","24.1","17.2","12.5","1.3","5.5","14.8","13.4","0.4","1.4","1.7","0.106","-1.4","2.8","1.4","0.7",2013
"52","Matt Bonner","PF","32","SAS","68","909","11.8","0.609","0.522","0.065","3.4","12.5","8.2","5.8","1","1.5","6.3","12.8","1.4","1.1","2.5","0.133","-0.2","0.4","0.2","0.5",2013
"53","Trevor Booker","PF","25","WAS","48","887","13.9","0.509","0.023","0.327","12.2","17.8","14.9","7.4","1.9","1.4","11","14.5","0.9","1.4","2.3","0.126","-1.5","0.6","-1","0.2",2013
"54","Carlos Boozer","PF","31","CHI","79","2546","17.1","0.51","0.002","0.232","7.8","27.2","17.4","13.4","1.4","0.8","12.3","25.8","1.4","4.3","5.7","0.108","-0.3","0.2","-0.1","1.2",2013
"55","Chris Bosh","C","28","MIA","74","2454","20","0.592","0.082","0.333","7","17.6","12.6","8.4","1.4","3.4","11","22.7","5.6","3.4","9","0.175","1.5","-0.2","1.3","2.1",2013
"56","Avery Bradley","PG","22","BOS","50","1435","8.8","0.461","0.264","0.103","2.5","6.5","4.6","11.6","2.3","1","12.6","18.8","-1.3","1.6","0.4","0.012","-4","0.3","-3.7","-0.6",2013
"57","Elton Brand","C","33","DAL","72","1527","15.2","0.499","0.002","0.195","9.7","21.5","15.7","7.1","1.7","4.6","9.9","17.2","1.2","2.2","3.4","0.107","-1.7","0.9","-0.9","0.4",2013
"58","Corey Brewer","SF","26","DEN","82","2003","14.7","0.506","0.348","0.245","3.1","9.9","6.6","9.5","3","0.9","9.4","23.4","1.7","2.2","3.9","0.093","-0.2","0.6","0.4","1.2",2013
"59","Ronnie Brewer","SF","27","TOT","60","853","10","0.416","0.384","0.197","5.7","13.5","9.6","8.6","2.7","0.6","7.7","12.7","0.1","1","1.1","0.06","-1.7","0.9","-0.7","0.3",2013
"60","Aaron Brooks","PG","28","TOT","53","997","11.8","0.555","0.424","0.165","1.5","7.9","4.6","18","1.5","0.8","16.5","18.1","0.8","0","0.8","0.041","-0.8","-1.4","-2.2","0",2013
"61","MarShon Brooks","SG","24","BRK","73","912","13.5","0.523","0.164","0.281","4.1","9.4","6.7","14.6","2","1.3","15.5","22.5","0.5","0.8","1.3","0.068","-1.6","-0.1","-1.7","0.1",2013
"62","Kwame Brown","C","30","PHI","22","269","8.8","0.452","0","0.514","9.4","22.1","15.5","4.7","1.2","2.9","15","9.1","0","0.4","0.4","0.071","-4.9","0","-4.9","-0.2",2013
"63","Shannon Brown","SG","27","PHO","59","1402","13.1","0.493","0.247","0.219","3.5","8.7","6","12.8","2.2","0.8","10.6","22.2","0.4","0.8","1.2","0.041","-1.1","-0.5","-1.6","0.2",2013
"64","Kobe Bryant*","SG","34","LAL","78","3013","23","0.57","0.255","0.392","2.5","13.1","7.9","29.7","1.8","0.6","13.3","31.9","8.4","2.6","10.9","0.174","4.7","-0.1","4.6","5",2013
"65","Chase Budinger","SF","24","MIN","23","508","12.6","0.516","0.424","0.22","3.3","13","8","8.3","1.4","1.1","9.9","20.5","0.3","0.4","0.7","0.066","-0.6","-0.8","-1.4","0.1",2013
"66","Alec Burks","SG","21","UTA","64","1137","11.5","0.507","0.237","0.332","3.8","11.2","7.5","13","1.6","0.9","14.3","20.7","0.3","0.7","1","0.044","-1.9","-0.7","-2.6","-0.2",2013
"67","Caron Butler","SF","32","LAC","78","1879","12.4","0.535","0.458","0.125","2.6","11.4","7.1","6.5","1.4","0.5","8.7","20.2","1.9","1.6","3.6","0.091","-0.1","-1.2","-1.3","0.3",2013
"68","Jimmy Butler","SF","23","CHI","82","2134","15.2","0.574","0.205","0.455","7.2","10.4","8.8","8.6","2","1.1","9.2","14.6","4.4","2.6","7","0.158","1","1","2","2.1",2013
"69","Will Bynum","PG","30","DET","65","1219","16.6","0.532","0.141","0.243","2.6","6.6","4.6","34.8","2","0.3","17.3","27","1.2","0.5","1.7","0.067","0.6","-1.6","-1","0.3",2013
"70","José Calderón","PG","31","TOT","73","2160","18.8","0.616","0.444","0.126","1.1","8.6","4.8","39.8","1.4","0.3","15.8","17","6.6","0.9","7.4","0.165","4.3","-1.2","3.1","2.8",2013
"71","Marcus Camby","PF","38","NYK","24","250","8.6","0.342","0","0.358","10.9","27.1","18.7","8.1","1.5","4.8","19.6","14.3","-0.4","0.4","0","0.007","-4.8","1.2","-3.6","-0.1",2013
"72","DeMarre Carroll","SF","26","UTA","66","1111","15.5","0.535","0.216","0.302","9.1","10.8","9.9","8.7","2.8","1.7","8.5","16.4","2","1.1","3.1","0.134","0.4","0.9","1.3","0.9",2013
"73","Matt Carroll","SG","32","CHA","1","6","2.9","0","0","0","0","0","0","23.4","0","0","0","0","0","0","0","0.029","-6.8","-3.2","-10","0",2013
"74","Vince Carter","SF","36","DAL","81","2093","17.8","0.571","0.467","0.261","3.1","14.4","8.9","15","1.8","1.6","10","23.1","3.9","2","6","0.137","2.7","0.3","3.1","2.6",2013
"75","Omri Casspi","SF","24","CLE","43","503","12.9","0.486","0.475","0.256","4.4","22.7","13.1","8.8","2.6","1.9","11","17.7","0.1","0.6","0.7","0.064","-0.8","0.7","-0.1","0.2",2013
"76","Mario Chalmers","PG","26","MIA","77","2068","13.3","0.576","0.569","0.212","1.2","8.6","5.1","19.4","3","0.5","17.1","16.1","2.6","2.5","5.2","0.12","-0.5","0.9","0.4","1.3",2013
"77","Tyson Chandler","C","30","NYK","66","2164","18.9","0.671","0","0.645","14.1","24.3","19","4.5","1","3","14.5","13","6.7","2.6","9.3","0.207","1.5","-0.3","1.3","1.8",2013
"78","Wilson Chandler","PF","25","DEN","43","1079","16.6","0.556","0.277","0.244","4.8","17.6","11.3","8.3","2.1","0.9","10.6","22.7","1.8","1.3","3.1","0.137","0.7","-0.1","0.5","0.7",2013
"79","Josh Childress","SF","29","BRK","14","100","7","0.32","0.143","0.095","7","10.7","8.9","7.3","1.1","1.5","0","10.1","0","0.1","0.1","0.029","-2.7","-0.6","-3.3","0",2013
"80","Earl Clark","PF","25","LAL","59","1363","12.4","0.51","0.269","0.197","6.8","19.1","13.1","7.4","1.3","2.3","12.9","15.7","0.7","1.5","2.3","0.08","-1.2","0.5","-0.7","0.4",2013
"81","Victor Claver","SF","24","POR","49","812","7","0.462","0.46","0.159","4.4","12.8","8.5","7.9","1.7","1.1","17.5","13.9","-0.6","0.5","-0.1","-0.005","-3.6","0","-3.7","-0.3",2013
"82","Norris Cole","PG","24","MIA","80","1590","7.9","0.483","0.231","0.188","1.5","8.2","5","15.2","1.9","0.4","18.4","17","-0.8","1.4","0.6","0.019","-4.3","-0.6","-4.9","-1.2",2013
"83","Jason Collins","C","34","TOT","38","384","3","0.476","0","1.103","6.9","11.3","9.2","2.9","1.6","2.1","29.5","7.5","-0.1","0.5","0.4","0.045","-7.9","1.2","-6.7","-0.4",2013
"84","Darren Collison","PG","25","DAL","81","2372","16.3","0.575","0.188","0.38","1.5","8.7","5.1","26.8","2.2","0.3","17","19.6","4","1.7","5.6","0.114","0.4","-0.3","0.1","1.3",2013
"85","Nick Collison","C","32","OKC","81","1583","13.6","0.624","0.014","0.264","9.6","14.2","12.1","11.3","1.7","1.4","17.3","11.5","3.2","2.1","5.2","0.158","-0.2","1.1","0.9","1.2",2013
"86","Mike Conley","PG","25","MEM","80","2757","18.3","0.549","0.312","0.3","1.8","7.9","4.8","29.5","3.4","0.7","15.1","21","5.1","4.7","9.9","0.172","2.3","2.3","4.6","4.6",2013
"87","Will Conroy","PG","30","MIN","4","20","-15.2","0.051","0.333","0.222","5.5","0","2.9","0","0","0","0","22.1","-0.2","0","-0.2","-0.433","-16.4","-8.5","-24.9","-0.1",2013
"88","Daequan Cook","SG","25","TOT","49","441","5.8","0.398","0.545","0.072","1.8","14.1","7.9","6.7","0.9","1.2","8","19.2","-0.6","0.4","-0.2","-0.019","-3.5","-1.3","-4.8","-0.3",2013
"89","Chris Copeland","PF","28","NYK","56","862","16.8","0.583","0.368","0.218","4.5","11.9","8.1","5.7","1","1.2","10.7","25.3","1.5","0.6","2.1","0.117","1.1","-1.6","-0.5","0.3",2013
"90","DeMarcus Cousins","C","22","SAC","75","2289","20.2","0.524","0.021","0.408","10.9","27","18.7","15.3","2.4","1.9","15.5","28.1","2","2.3","4.4","0.092","0.7","-0.5","0.2","1.2",2013
"91","Jamal Crawford","SG","32","LAC","76","2230","16.8","0.558","0.39","0.244","1.2","5.6","3.4","14.4","1.9","0.5","11.5","26","3.7","1.7","5.4","0.116","2.3","-1.3","1","1.7",2013
"92","Jordan Crawford","SG","24","TOT","70","1709","13.8","0.512","0.339","0.219","2.9","10.9","6.9","23.5","1.2","0.3","15.1","25.3","0.2","1.7","1.9","0.052","0.3","-1.1","-0.9","0.5",2013
"93","Jae Crowder","SF","22","DAL","78","1353","10.2","0.491","0.523","0.199","2.9","12.3","7.7","10","2.4","1","10.9","15.1","0.2","1.3","1.5","0.055","-1.9","0.9","-1","0.3",2013
"94","Dante Cunningham","PF","25","MIN","80","2010","13.3","0.485","0.009","0.154","7.8","15.6","11.6","5.7","2.2","1.5","7.3","17.2","1.1","2.4","3.5","0.084","-1.8","0.4","-1.4","0.3",2013
"95","Jared Cunningham","SG","21","DAL","8","26","14.8","0.538","0.214","0.143","4.4","8.4","6.4","6.8","2","0","11.8","29.6","0","0","0","0.033","0.4","-1.9","-1.5","0",2013
"96","Eddy Curry","C","30","DAL","2","25","-0.2","0.461","0","0.5","9.1","8.7","8.9","0","0","0","23.5","23.3","-0.1","0","-0.1","-0.146","-11.2","-3.7","-14.9","-0.1",2013
"97","Stephen Curry","PG","24","GSW","78","2983","21.3","0.589","0.432","0.21","2.3","9.1","5.8","31.1","2.1","0.3","13.7","26.4","8.4","2.8","11.2","0.18","5.3","0.1","5.4","5.6",2013
"98","Samuel Dalembert","C","31","MIL","47","765","18.6","0.565","0.004","0.217","14.2","24.9","19.4","4.5","1.1","5.1","15.5","18.7","0.9","1.2","2.2","0.137","-0.8","0.2","-0.6","0.3",2013
"99","Marquis Daniels","SF","32","MIL","59","1085","9.2","0.432","0.205","0.154","4.6","10.5","7.4","9","2.4","0.7","10.7","16.9","-0.6","1.1","0.5","0.023","-3.5","0.6","-2.9","-0.2",2013
"100","Anthony Davis","PF","19","NOH","64","1846","21.7","0.559","0.009","0.333","10.5","23.5","16.8","6.1","2.2","5.1","10.3","21.8","3.7","2.4","6.1","0.159","1.8","0.7","2.5","2.1",2013
"101","Ed Davis","C-PF","23","TOT","81","1631","17.8","0.561","0","0.346","10.9","22.8","16.7","6.7","1.2","4.2","10.2","17.6","2.9","2.4","5.4","0.159","-0.2","0.4","0.2","0.9",2013
"102","Glen Davis","PF","27","ORL","34","1064","15","0.483","0.004","0.245","5.8","20.3","13.1","11.3","1.6","1.5","10.8","25.4","-0.1","0.9","0.8","0.035","-1.6","-0.3","-1.9","0",2013
"103","Austin Daye","SF","24","TOT","55","676","12.9","0.554","0.471","0.163","2.7","18.8","10.6","10.1","1.1","2.6","11.5","17.1","0.8","0.9","1.6","0.117","-0.7","1.1","0.4","0.4",2013
"104","Nando De Colo","SG","25","SAS","72","920","11.1","0.53","0.34","0.183","3.1","13.7","8.7","21.6","2.3","0.5","23.7","17.1","0","1.4","1.3","0.07","-2.4","1.2","-1.2","0.2",2013
"105","Carlos Delfino","SF","30","HOU","67","1689","13.3","0.549","0.679","0.09","1.2","13.4","7.4","12.5","2","0.4","10","18.6","2","1.5","3.5","0.101","1.1","0.3","1.4","1.5",2013
"106","Luol Deng","SF","27","CHI","75","2903","15.1","0.508","0.213","0.258","6.3","12.6","9.4","13.2","1.5","0.8","10.6","21.5","3","3.3","6.3","0.105","1","-0.3","0.8","2",2013
"107","Justin Dentmon","PG","27","DAL","2","4","-19.4","0","0","0","0","0","0","0","0","0","0","22.8","0","0","0","-0.571","-15.7","-8.9","-24.7","0",2013
"108","DeMar DeRozan","SG","23","TOR","82","3013","14.7","0.523","0.097","0.347","1.9","10.9","6.3","12","1.3","0.6","9.6","24.2","3.1","1.6","4.7","0.075","-0.2","-1.2","-1.4","0.4",2013
"109","Boris Diaw","PF","30","SAS","75","1709","11.9","0.603","0.235","0.196","4.7","12","8.6","15","1.6","1.1","18.9","12","2.2","2.3","4.4","0.124","-0.7","1.5","0.8","1.2",2013
"110","DeSagana Diop","C","31","CHA","22","226","6.6","0.292","0.037","0.037","4.9","21.4","12.9","8.5","1.2","5.7","22.6","7.1","-0.3","0.2","-0.1","-0.017","-5.2","0.5","-4.7","-0.2",2013
"111","Keyon Dooling","PG","32","MEM","7","82","11.2","0.644","0.571","0.333","0","1.5","0.7","15.6","0.7","0","17.2","16.4","0.2","0.1","0.2","0.128","-1.2","-0.2","-1.4","0",2013
"112","Toney Douglas","PG","26","TOT","71","1289","13.4","0.531","0.464","0.18","3","9.2","6.1","18.3","2.8","0.2","13.9","19.9","1.4","1","2.4","0.089","-0.9","0.3","-0.5","0.5",2013
"113","Chris Douglas-Roberts","SG","26","DAL","6","63","8.3","0.462","0.286","0.714","0","8.7","4.4","8.9","1.6","0","5.2","14","0","0","0.1","0.041","-3.9","0.2","-3.8","0",2013
"114","Goran Dragic","PG","26","PHO","77","2581","17.5","0.54","0.305","0.36","2.6","8","5.2","35.7","2.5","0.8","16.8","21.7","4.1","1.6","5.7","0.106","1.7","-0.3","1.4","2.2",2013
"115","Andre Drummond","C","19","DET","60","1243","21.6","0.578","0.006","0.465","15.4","27.2","21.2","4.1","2.5","6.1","12.2","17.2","2.2","2.3","4.5","0.172","1","1.5","2.5","1.4",2013
"116","Jared Dudley","SF","27","PHO","79","2170","14.9","0.582","0.405","0.242","4.1","8.9","6.4","14.9","1.8","0.3","12","17.2","3.9","0.9","4.8","0.106","1","-0.4","0.6","1.5",2013
"117","Chris Duhon","PG","30","LAL","46","820","8","0.517","0.74","0.106","1.5","7.5","4.6","22.8","1.2","0.1","23.7","9.2","0.6","0.4","1","0.056","-2.4","-0.5","-2.9","-0.2",2013
"118","Tim Duncan*","C","36","SAS","69","2078","24.4","0.554","0.007","0.307","7.3","29.6","19.1","15.5","1.2","6.4","11.7","27.8","3.4","4.9","8.3","0.191","2.4","2.9","5.3","3.8",2013
"119","Mike Dunleavy","SF","32","MIL","75","1943","13.6","0.577","0.479","0.205","1.7","14.9","8","11.5","1","1.3","11.7","17.3","2.7","1.7","4.4","0.109","0.5","-0.2","0.4","1.2",2013
"120","Kevin Durant","SF","24","OKC","81","3119","28.3","0.647","0.233","0.523","1.8","20.3","11.8","21.7","1.9","2.6","13.7","29.8","13.6","5.3","18.9","0.291","7.6","1.7","9.3","8.9",2013
"121","Devin Ebanks","SF","23","LAL","19","197","6.3","0.411","0.301","0.192","5.7","16.9","11.5","7.8","0.8","0.4","12.2","20.4","-0.2","0.1","-0.1","-0.025","-5.3","-2.5","-7.7","-0.3",2013
"122","Wayne Ellington","SG","25","TOT","78","1661","12.2","0.546","0.454","0.142","1.7","10.3","5.8","10.1","1.4","0.1","9.2","16.8","2.1","1.1","3.2","0.093","0","-0.5","-0.5","0.6",2013
"123","Monta Ellis","SG","27","MIL","82","3076","16.2","0.493","0.228","0.26","1.5","9.8","5.5","27.1","2.8","0.9","13.7","26.3","1.2","3.3","4.6","0.071","0.3","0.3","0.6","2.1",2013
"124","Kim English","SG","24","DET","41","407","7.9","0.477","0.446","0.259","2.2","8.4","5.2","9.8","2.1","0.6","13.2","16.1","0","0.2","0.2","0.021","-4","-0.2","-4.2","-0.2",2013
"125","Jeremy Evans","PF","25","UTA","37","215","19.9","0.641","0.023","0.75","14","17.6","15.8","8","2","4.8","12","14.1","0.7","0.3","0.9","0.208","0.9","1.3","2.2","0.2",2013
"126","Reggie Evans","PF","32","BRK","80","1967","12.8","0.506","0","0.851","15.5","38","26.7","3.2","2","0.5","23.6","11","0.8","3.5","4.3","0.105","-1.7","0","-1.7","0.1",2013
"127","Tyreke Evans","SG","23","SAC","65","2016","18.1","0.558","0.174","0.354","3.1","13.5","8.2","19","2.3","1","12.6","22.3","3.6","0.8","4.4","0.105","2","-0.2","1.8","1.9",2013
"128","Festus Ezeli","C","23","GSW","78","1120","9.3","0.467","0","0.479","14.3","16.4","15.4","2.7","1","5.2","23.5","10.7","0","1.5","1.5","0.066","-4","0.7","-3.4","-0.4",2013
"129","Kenneth Faried","PF","23","DEN","80","2248","18.5","0.573","0","0.386","13.2","23.2","18.3","5.1","1.8","2.9","12.3","17.7","4.5","3.4","7.8","0.167","0.9","0.2","1.1","1.7",2013
"130","Derrick Favors","PF","21","UTA","77","1787","17.5","0.533","0.009","0.458","11.9","24","17.9","6.8","2","5.7","15.9","20.6","1.5","2.9","4.4","0.117","-1.6","1.1","-0.5","0.7",2013
