"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"57","Slater Martin*","PG","29","MNL","72","2784","14.1","0.453","0","0.391","0","0","0","0","0","0","0","0","3","3.2","6.2","0.107","0","0","0","0",1955
"58","Ken McBride","SG","25","MLH","12","249","7.9","0.366","0","0.197","0","0","0","0","0","0","0","0","-0.6","0.2","-0.4","-0.084","0","0","0","0",1955
"59","Alfred McGuire*","PG","26","BLB","10","98","0","0.328","0","0.219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"60","Dick McGuire*","PG","29","NYK","71","2310","16.8","0.453","0","0.522","0","0","0","0","0","0","0","0","2.7","2.6","5.3","0.11","0","0","0","0",1955
"61","Jack McMahon","PG","26","ROC","72","1807","11.1","0.393","0","0.312","0","0","0","0","0","0","0","0","-1.2","1","-0.2","-0.006","0","0","0","0",1955
"62","Carl McNulty","SG","24","MLH","1","14","-9.7","0.167","0","0","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.357","0","0","0","0",1955
"63","Monk Meineke","PF","24","FTW","68","1026","12.5","0.444","0","0.464","0","0","0","0","0","0","0","0","0.6","1.2","1.8","0.086","0","0","0","0",1955
"64","Vern Mikkelsen*","PF","26","MNL","71","2559","20.1","0.508","0","0.573","0","0","0","0","0","0","0","0","7.4","3.6","10.9","0.205","0","0","0","0",1955
"65","Jackie Moore","F","22","TOT","23","376","0","0.405","0","0.409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"66","Red Morrison","C","22","BOS","71","1227","11.6","0.466","0","0.405","0","0","0","0","0","0","0","0","1","0.8","1.7","0.068","0","0","0","0",1955
"67","Ken Murray","G-F","26","TOT","66","1590","0","0.399","0","0.241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"68","Boris Nachamkin","F","21","ROC","6","59","12.2","0.389","0","0.65","0","0","0","0","0","0","0","0","-0.1","0","0","-0.01","0","0","0","0",1955
"69","Jim Neal","C","24","BLB","13","194","0","0.278","0","0.356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"70","Jack Nichols","PF","28","BOS","64","1910","12","0.433","0","0.27","0","0","0","0","0","0","0","0","0.6","1","1.6","0.04","0","0","0","0",1955
"71","Wally Osterkorn","SF","26","SYR","19","286","2.7","0.252","0","0.33","0","0","0","0","0","0","0","0","-1.3","0.5","-0.8","-0.133","0","0","0","0",1955
"72","Togo Palazzi","SG","22","BOS","53","504","15","0.442","0","0.237","0","0","0","0","0","0","0","0","0.3","0.3","0.6","0.053","0","0","0","0",1955
"73","Bob Peterson","PF","23","NYK","37","503","10.9","0.408","0","0.266","0","0","0","0","0","0","0","0","-0.2","0.5","0.4","0.034","0","0","0","0",1955
"74","Bob Pettit*","PF","22","MLH","72","2659","24.4","0.48","0","0.443","0","0","0","0","0","0","0","0","6.1","4.6","10.7","0.194","0","0","0","0",1955
"75","Andy Phillip*","PG","32","FTW","64","2332","15.2","0.453","0","0.565","0","0","0","0","0","0","0","0","2.6","2.9","5.5","0.112","0","0","0","0",1955
"76","Jim Pollard*","SF","32","MNL","63","1960","13.2","0.41","0","0.248","0","0","0","0","0","0","0","0","-0.5","2.6","2.1","0.052","0","0","0","0",1955
"77","Frank Ramsey*","SF","23","BOS","64","1754","14.8","0.487","0","0.544","0","0","0","0","0","0","0","0","3.1","0.9","4","0.11","0","0","0","0",1955
"78","George Ratkovicz","PF","32","MLH","9","102","4.1","0.275","0","1.211","0","0","0","0","0","0","0","0","-0.3","0.1","-0.1","-0.065","0","0","0","0",1955
"79","Arnie Risen*","C","30","ROC","69","1970","17","0.461","0","0.536","0","0","0","0","0","0","0","0","2.3","1.6","3.9","0.095","0","0","0","0",1955
"80","Red Rocha","C","31","SYR","72","2473","12","0.438","0","0.355","0","0","0","0","0","0","0","0","1.1","3.8","5","0.096","0","0","0","0",1955
"81","Al Roges","G-F","24","TOT","17","201","0","0.426","0","0.393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"82","Dick Rosenthal","SF","25","FTW","67","1406","13.7","0.435","0","0.346","0","0","0","0","0","0","0","0","0.7","1.7","2.4","0.081","0","0","0","0",1955
"83","Pep Saul","SG","30","MLH","65","1139","8.1","0.402","0","0.406","0","0","0","0","0","0","0","0","-0.3","1.1","0.8","0.032","0","0","0","0",1955
"84","Dolph Schayes*","PF","26","SYR","72","2526","23","0.49","0","0.532","0","0","0","0","0","0","0","0","6.4","5.7","12","0.229","0","0","0","0",1955
"85","Dick Schnittker","SF","26","MNL","72","1798","15.4","0.505","0","0.621","0","0","0","0","0","0","0","0","4.2","2.1","6.2","0.166","0","0","0","0",1955
"86","Fred Scolari","PG","32","BOS","59","619","7.8","0.353","0","0.197","0","0","0","0","0","0","0","0","-1","0.3","-0.7","-0.057","0","0","0","0",1955
"87","Frank Selvy","G-F","22","TOT","71","2668","0","0.461","0","0.51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"88","Paul Seymour","SG","27","SYR","72","2950","15.1","0.438","0","0.357","0","0","0","0","0","0","0","0","2.1","4.5","6.7","0.108","0","0","0","0",1955
"89","Chuck Share","C","27","MLH","69","1685","22","0.517","0","0.853","0","0","0","0","0","0","0","0","5.3","2.9","8.1","0.232","0","0","0","0",1955
"90","Bill Sharman*","SG","28","BOS","68","2453","17.2","0.508","0","0.364","0","0","0","0","0","0","0","0","6.7","1","7.7","0.15","0","0","0","0",1955
"91","Gene Shue","PG","23","TOT","62","947","10.2","0.401","0","0.27","0","0","0","0","0","0","0","0","-0.4","0.8","0.4","0.022","0","0","0","0",1955
"92","Connie Simmons","C-F","29","TOT","36","862","0","0.398","0","0.297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"93","Whitey Skoog","SG","28","MNL","72","2365","11.4","0.434","0","0.185","0","0","0","0","0","0","0","0","1.1","2.6","3.6","0.074","0","0","0","0",1955
"94","Odie Spears","SF","30","ROC","71","1888","12.4","0.477","0","0.463","0","0","0","0","0","0","0","0","2.8","1","3.8","0.096","0","0","0","0",1955
"95","Art Spoelstra","C","22","ROC","70","1127","12.9","0.455","0","0.391","0","0","0","0","0","0","0","0","1","0.7","1.7","0.074","0","0","0","0",1955
"96","Don Sunderlage","SG","25","MNL","45","404","6","0.345","0","0.549","0","0","0","0","0","0","0","0","-0.8","0.4","-0.3","-0.038","0","0","0","0",1955
"97","Jim Tucker","PF","22","SYR","20","287","11.2","0.396","0","0.328","0","0","0","0","0","0","0","0","-0.3","0.6","0.3","0.053","0","0","0","0",1955
"98","Jack Turner","SF","24","NYK","65","922","10.5","0.413","0","0.247","0","0","0","0","0","0","0","0","-0.1","0.8","0.6","0.032","0","0","0","0",1955
"99","Paul Walther","SG","27","FTW","68","820","10.8","0.416","0","0.547","0","0","0","0","0","0","0","0","0.2","1.1","1.3","0.074","0","0","0","0",1955
"100","Bobby Wanzer*","SG","33","ROC","72","2376","16","0.478","0","0.456","0","0","0","0","0","0","0","0","4","1.4","5.4","0.109","0","0","0","0",1955
"101","Bobby Watson","G","24","TOT","63","702","0","0.36","0","0.202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1955
"102","Skippy Whitaker","PG","24","BOS","3","15","-8.7","0.167","0","0","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.283","0","0","0","0",1955
"103","George Yardley*","SF","26","FTW","60","2150","18.9","0.492","0","0.479","0","0","0","0","0","0","0","0","4.9","2.7","7.6","0.17","0","0","0","0",1955
"104","Max Zaslofsky","SG","29","FTW","70","1862","11.9","0.402","0","0.429","0","0","0","0","0","0","0","0","-1.1","1.7","0.6","0.014","0","0","0","0",1955
"105","Zeke Zawoluk","PF","24","PHW","67","1117","14.1","0.466","0","0.531","0","0","0","0","0","0","0","0","1.4","1.1","2.5","0.11","0","0","0","0",1955
