"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"30","Travis Best","PG","25","IND","82","1547","13.6","0.498","0.146","0.273","2.3","7","4.7","29.9","3","0.2","17.1","20","1.2","2.1","3.3","0.103","-1.2","1.4","0.3","0.9",1998
"31","Chauncey Billups","PG","21","TOT","80","2216","13.6","0.516","0.434","0.355","3","7.1","5","22.6","2.5","0.1","16.7","20.4","2.1","0.9","3","0.065","0.2","-1.4","-1.2","0.5",1998
"32","Mookie Blaylock","PG","30","ATL","70","2700","16.1","0.462","0.356","0.143","3.7","10.9","7.4","29.5","3.7","0.5","15","20.1","1.9","3.7","5.6","0.099","1.2","1.5","2.6","3.2",1998
"33","Corie Blount","PF","29","LAL","70","1029","11.9","0.572","0.021","0.417","12.9","19.7","16.4","5.2","1.4","1.7","18.7","11.7","1.2","1.4","2.6","0.12","-1.8","-0.2","-2","0",1998
"34","Muggsy Bogues","PG","33","TOT","61","1570","12.4","0.492","0.05","0.211","2","7.1","4.5","33.6","2.2","0.1","22.9","12.7","0.7","1","1.7","0.053","-1.5","0.2","-1.4","0.3",1998
"35","Etdrick Bohannon","PF","24","IND","5","11","-10.3","0","0","0","23.1","41.7","32.8","12.3","0","12.9","42.9","30.3","-0.2","0","-0.1","-0.52","-22.7","-1.2","-23.9","-0.1",1998
"36","Keith Booth","SF","23","CHI","6","17","13.8","0.579","0.167","1","13.4","13.5","13.5","9","0","0","25.8","30.7","0","0","0","0.107","-4.3","-2.7","-7","0",1998
"37","Bruce Bowen","SF","26","BOS","61","1305","11","0.483","0.198","0.409","6.6","9.4","7.9","9.3","3.4","1.7","12.9","13.4","0.8","1.4","2.2","0.081","-2","1.5","-0.4","0.5",1998
"38","Anthony Bowie","SG","34","NYK","27","224","12.9","0.596","0.068","0.153","4.8","9.2","7","8.5","1.5","0.7","10","14.6","0.4","0.3","0.7","0.148","-0.5","0.8","0.4","0.1",1998
"39","Shawn Bradley","C","25","DAL","64","1822","17.7","0.463","0.004","0.253","9.8","22.1","15.8","5.9","1.5","8.2","10.8","22.3","0","3","2.9","0.077","-2.1","1.6","-0.4","0.7",1998
"40","Terrell Brandon","PG","27","MIL","50","1784","20.2","0.526","0.127","0.213","1.6","10.6","6","40","3.3","0.7","15.3","24.2","3.1","2","5.1","0.136","2.8","0.8","3.7","2.5",1998
"41","Tim Breaux","SF","27","MIL","6","30","11.6","0.421","0.273","0.182","0","8.2","4.1","11.1","3.5","2.5","7.8","19.6","0","0","0","0.028","-0.8","0.5","-0.3","0",1998
"42","Scott Brooks","PG","32","CLE","43","312","13.9","0.528","0.167","0.303","2.4","9.3","5.9","25.3","3.1","0.7","13.8","12.8","0.5","0.5","1","0.156","-0.2","2.8","2.6","0.4",1998
"43","Chucky Brown","SF","29","ATL","77","1202","10.5","0.472","0.022","0.234","5.8","11.9","9","7.7","1","0.8","11.1","17.8","0.5","0.9","1.4","0.056","-2.3","-1.2","-3.4","-0.4",1998
"44","Dee Brown","SG","29","TOT","72","1719","14.2","0.555","0.482","0.126","1.5","9.1","5.1","14.8","2.5","1","11","16.9","2.6","0.8","3.4","0.095","0.9","-0.5","0.4","1",1998
"45","P.J. Brown","PF","28","MIA","74","2362","15","0.522","0","0.334","12.1","19.2","15.8","7.2","1.5","3","12.5","15.3","3.5","4","7.5","0.152","-0.2","1","0.8","1.7",1998
"46","Randy Brown","PG","29","CHI","71","1147","10.1","0.428","0.017","0.258","3.4","6","4.7","19.6","3.3","0.8","15.8","15.6","-0.1","1.9","1.8","0.075","-4","2.3","-1.6","0.1",1998
"47","Rick Brunson","PG","25","POR","38","622","9.6","0.481","0.433","0.44","2.7","7.6","5.2","24.8","2.1","0.4","23.6","16","-0.1","0.7","0.6","0.048","-2.4","0","-2.4","-0.1",1998
"48","Kobe Bryant*","SF","19","LAL","79","2056","18.5","0.548","0.241","0.501","4.5","8.7","6.7","16","1.8","1.3","12.4","27.2","4.5","1.8","6.3","0.147","2.2","-0.8","1.4","1.8",1998
"49","Mark Bryant","C","32","PHO","70","1110","10.2","0.545","0.004","0.422","9.9","15.6","12.8","6","1.7","1","17.9","13.3","1","1.6","2.5","0.109","-3.5","0.5","-3.1","-0.3",1998
"50","Jud Buechler","SF","29","CHI","74","608","14.1","0.554","0.369","0.034","4.5","10","7.3","12.8","2","1.8","10.5","14.7","1","0.9","1.9","0.151","0.9","1.8","2.7","0.7",1998
"51","Matt Bullard","SF","30","HOU","67","1190","13.8","0.581","0.594","0.069","2.5","11.9","7.3","8.5","1.4","1.4","8.9","16.8","2","0.5","2.5","0.102","1.9","-0.6","1.3","1",1998
"52","Scott Burrell","SF","27","CHI","80","1096","15.7","0.516","0.384","0.171","8.3","12.4","10.3","9.5","3.1","2.5","11","18.5","1.5","2.2","3.7","0.163","0.4","2.2","2.5","1.3",1998
"53","Willie Burton","SF","29","SAS","13","43","21.4","0.514","0.429","0.571","8.6","15.1","12.1","4.3","2.5","3.3","3.7","29.8","0.1","0.1","0.2","0.229","2.6","1.7","4.3","0.1",1998
"54","Mitchell Butler","SG","27","CLE","18","206","4.8","0.36","0.128","0.213","3.6","9.4","6.6","13.7","2.1","0","13.5","13.3","-0.2","0.3","0.1","0.016","-5","2.1","-2.9","0",1998
"55","Jason Caffey","PF","24","TOT","80","1423","13.9","0.526","0.004","0.429","12.2","14.6","13.4","8","0.9","1","15.9","20.4","1.2","1.6","2.7","0.093","-1.5","-0.8","-2.3","-0.1",1998
"56","Michael Cage","C","36","NJN","79","1201","10.1","0.531","0.012","0.429","10.4","19.9","14.8","3.6","2","2.7","18.7","4.4","1.1","1.4","2.5","0.1","-0.9","1.4","0.5","0.7",1998
"57","Adrian Caldwell","PF","31","DAL","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","-3.6","-2.1","-5.6","0",1998
"58","Marcus Camby","C","23","TOR","63","2002","15.9","0.448","0.003","0.327","10.9","15.3","13","9.4","1.8","7.9","13.6","21.6","-0.6","1.5","0.9","0.022","-2","0.4","-1.6","0.2",1998
"59","Elden Campbell","PF","29","LAL","81","1784","16.4","0.527","0.003","0.548","9.3","19.3","14.4","6.9","1","4","12.9","22","2.3","2.4","4.7","0.126","-1","-0.3","-1.4","0.3",1998
"60","Antoine Carr","PF","36","UTA","66","1086","9.8","0.513","0","0.302","5.1","9.6","7.5","7.2","0.5","3.7","11.5","17.8","0.8","0.7","1.5","0.068","-3.5","-0.3","-3.7","-0.5",1998
"61","Chris Carr","SG","23","MIN","51","1165","11.6","0.509","0.281","0.219","4.2","10.8","7.6","11.6","0.8","0.7","12.2","21.5","0.7","0.4","1.1","0.046","-1.3","-1.8","-3.1","-0.3",1998
"62","Sam Cassell","PG","28","NJN","75","2606","21","0.533","0.069","0.439","3","7.4","5.1","40.4","2.4","0.6","16.3","27.5","6.6","1.7","8.3","0.152","3.7","-0.1","3.6","3.7",1998
"63","Kelvin Cato","C","23","POR","74","1007","13.3","0.496","0.013","0.546","10.9","17.9","14.6","3.6","1.5","6.8","13.4","14.7","0.7","2","2.7","0.129","-3.2","2.6","-0.6","0.4",1998
"64","Duane Causwell","C","29","MIA","37","363","9.2","0.443","0","0.292","9.7","21.9","16","2.2","1.1","5.4","15.2","15.2","-0.2","0.7","0.5","0.069","-6.1","1.4","-4.7","-0.2",1998
"65","Cedric Ceballos","SF","28","TOT","47","990","19.3","0.56","0.169","0.349","8.8","16.8","12.8","11","1.8","1.1","13.1","25.3","1.6","1.2","2.8","0.138","2.1","-0.1","2","1",1998
"66","Tom Chambers","PF","38","PHI","1","10","31.5","1.042","0","1","0","23.2","11.5","0","10.6","0","25.8","17.4","0","0","0.1","0.369","3.2","9.3","12.5","0",1998
"67","Rex Chapman","SG","30","PHO","68","2263","14.4","0.521","0.325","0.196","1.6","7.2","4.5","14.8","1.6","0.4","10","23.1","2.4","2.1","4.5","0.095","0.9","-0.7","0.2","1.3",1998
"68","Calbert Cheaney","SG","26","WAS","82","2841","11.7","0.488","0.054","0.219","3.2","10","6.5","9.8","1.8","0.9","8.8","18.4","1.6","2.5","4.1","0.069","-2.3","0.2","-2.1","0",1998
"69","Pete Chilcutt","PF","29","VAN","82","1420","12.6","0.526","0.362","0.164","6.3","18.5","12.4","11.3","1.9","1.8","13.9","14","1.2","0.8","2","0.067","-0.5","0","-0.5","0.5",1998
"70","Chris Childs","PG","30","NYK","68","1599","11.6","0.524","0.246","0.356","2.2","10","6.1","26.6","1.9","0.3","20.1","15","1.4","2.3","3.7","0.11","-1.7","1.5","-0.2","0.7",1998
"71","Doug Christie","SG","27","TOR","78","2939","16.2","0.53","0.287","0.305","3.5","12.3","7.7","16.3","3.4","1.3","15.8","21.5","2.4","1.6","4","0.066","0.4","0","0.4","1.7",1998
"72","Keith Closs","C","21","LAC","58","740","14","0.482","0","0.372","9.6","16.3","12.9","4.2","0.8","7.3","13.6","16.7","0.1","0.5","0.6","0.041","-2.3","0.4","-1.9","0",1998
"73","Derrick Coleman","PF","30","PHI","59","2135","17.5","0.5","0.113","0.451","8","23.8","15.8","12.3","1.1","2.4","13.1","25.2","1.8","2.7","4.4","0.1","1.1","-0.6","0.5","1.3",1998
"74","Bimbo Coles","PG","29","GSW","53","1471","10.4","0.444","0.13","0.201","1.2","7.9","4.5","27.9","1.8","0.6","15.7","16.8","-0.1","1","0.9","0.029","-3.4","-0.1","-3.5","-0.6",1998
"75","James Collins","SG","24","LAC","23","103","15.3","0.482","0.364","0.255","7.7","7.8","7.7","5.4","3","2","11.6","29.8","0","0","0","0.008","1","-2","-1","0",1998
"76","Marty Conlon","C","30","MIA","18","209","17.2","0.541","0","0.71","9.3","16.3","12.9","9.8","2.4","1.7","11.9","20.6","0.4","0.4","0.8","0.177","-0.4","1.2","0.8","0.1",1998
"77","Tyrone Corbin","SF","35","ATL","79","2699","12","0.502","0.189","0.171","3.5","12","7.9","10.6","2.1","0.2","9.7","15.3","2.9","2.7","5.5","0.098","-0.9","0.5","-0.4","1.1",1998
"78","James Cotton","SG","22","SEA","9","33","12.5","0.481","0.19","0.429","7.4","14.2","10.9","0","1.6","2.3","19.4","43.5","-0.1","0","-0.1","-0.104","-6.1","-4.6","-10.7","-0.1",1998
"79","Chris Crawford","PF","22","ATL","40","256","20.4","0.536","0.027","0.618","9.5","9.3","9.4","6.4","2.6","1.9","11.4","28.6","0.6","0.3","0.9","0.17","0.9","-0.7","0.3","0.1",1998
"80","Austin Croshere","PF","22","IND","26","243","7.7","0.412","0.151","0.163","5.2","16.5","11.1","5.4","2","1.5","12.4","20.6","-0.4","0.4","0","0.003","-6","-0.1","-6.1","-0.3",1998
"81","John Crotty","PG","28","POR","26","379","7","0.457","0.222","0.378","1.3","8.3","4.9","25.5","1.4","0.2","28.6","17.6","-0.4","0.3","-0.1","-0.013","-4.2","-1.1","-5.2","-0.3",1998
"82","Terry Cummings","PF","36","TOT","74","1185","13.7","0.496","0.002","0.229","9.5","18.6","14","7.3","1.7","0.6","9.8","20.2","0.9","1.6","2.6","0.103","-2.2","-0.4","-2.6","-0.2",1998
"83","William Cunningham","C","23","TOT","7","39","9.3","0.444","0","0","13.6","14.5","15.3","3.9","2.8","0","0","10.7","0.1","0.1","0.1","0.131","-3.5","0.4","-3.1","0",1998
"84","Bill Curley","PF","25","MIN","11","146","7.8","0.495","0.03","0.091","8.6","13.1","10.9","4","1.1","0.5","8","11.4","0.1","0.1","0.2","0.068","-4.9","-1.5","-6.4","-0.2",1998
"85","Dell Curry","SG","33","CHH","52","971","15.1","0.536","0.334","0.12","3.3","9.2","6.3","12.9","1.7","0.3","10.6","24.3","1","0.7","1.7","0.085","1.2","-1.3","-0.1","0.5",1998
"86","Michael Curry","SG","29","MIL","82","1978","9.1","0.548","0.022","0.421","1.6","4.5","3","10.9","1.5","0.5","13.5","13.2","2.1","0.9","2.9","0.071","-2.9","0","-2.9","-0.5",1998
"87","Erick Dampier","C","22","GSW","82","2656","14","0.502","0.003","0.504","10.6","18.3","14.4","6.1","0.8","3.6","15.3","18.7","1.1","2.9","4","0.072","-2.2","-0.2","-2.4","-0.3",1998
"88","Antonio Daniels","SG","22","VAN","74","1956","9.9","0.465","0.095","0.31","1.3","7.1","4.2","26.6","1.5","0.4","20.8","17.9","-0.9","-0.4","-1.3","-0.032","-2.4","-2.6","-5","-1.5",1998
"89","Lloyd Daniels","SG","30","TOR","6","82","13.5","0.509","0.31","0.345","5.3","4.3","4.8","8.2","1.9","1.7","10.7","20","0.1","0","0.1","0.04","-0.8","-2.6","-3.3","0",1998
"90","Yinka Dare","C","25","NJN","10","60","4.5","0.279","0","0.444","18.1","14.4","16.4","2.4","0","2.5","8.5","17","-0.1","0","-0.1","-0.051","-6.6","-4.5","-11.1","-0.1",1998
"91","Antonio Davis","PF","29","IND","82","2191","15.3","0.558","0.006","0.754","11.1","19.2","15.4","4.5","1.1","2.3","12.8","17.5","3.8","3.6","7.4","0.162","-0.3","0.2","-0.1","1.1",1998
"92","Ben Davis","PF","25","NYK","7","13","7.7","0.2","0","0","55.2","0","27.7","0","4.2","0","0","36.1","-0.1","0","0","-0.127","-5.6","-12","-17.6","0",1998
"93","Dale Davis","C","28","IND","78","2174","15.2","0.546","0","0.345","13.6","19.9","16.9","5.3","1.3","2.8","11.3","14.2","3.4","3.8","7.1","0.158","0.6","0.6","1.3","1.8",1998
"94","Emanual Davis","PG","29","HOU","45","599","9.2","0.581","0.507","0.261","2","7.2","4.6","15.4","1.5","0.4","24.7","15.9","0.2","0.1","0.3","0.022","-2.1","-1.5","-3.6","-0.3",1998
"95","Hubert Davis","SG","27","DAL","81","2378","12.5","0.549","0.3","0.151","1.6","6.5","4","11.4","1","0.1","9.7","17.4","3.1","0.3","3.4","0.068","-0.4","-1.6","-2","0",1998
"96","Mark Davis","SF","24","PHI","71","906","10.9","0.489","0.025","0.414","8.1","12","10","13.5","2.9","1.5","24","18.8","-0.8","1","0.2","0.01","-2.6","0.6","-2","0",1998
"97","Terry Davis","PF","30","WAS","74","1705","10.5","0.524","0.004","0.465","13.5","18.7","16","2.5","1.3","1","15.4","9.5","1.8","1.9","3.6","0.103","-2.2","-0.5","-2.7","-0.3",1998
"98","Todd Day","SG","28","MIA","5","69","14.8","0.429","0.387","0.29","7","3.3","5.1","18.1","5.5","0","7.9","25.7","0","0.1","0.1","0.102","-2.2","2.3","0.1","0",1998
"99","Andrew DeClercq","C","24","BOS","81","1523","13.2","0.53","0.003","0.494","12.8","18","15.2","5.9","2.9","2.5","16.9","14.1","1.4","2.1","3.4","0.108","-2.6","0.3","-2.3","-0.1",1998
"100","Terry Dehere","PG","26","SAC","77","1410","10.8","0.494","0.293","0.22","1.6","6.9","4.2","22.4","1.9","0.2","16.3","18.6","0.3","0.7","1","0.035","-2.5","-0.9","-3.4","-0.5",1998
"101","Vinny Del Negro","SG","31","SAS","54","1721","11.1","0.493","0.081","0.194","0.9","8.8","5.1","17.5","1.2","0.2","9.3","15.6","1.6","2.1","3.7","0.104","-2.2","0.7","-1.5","0.2",1998
"102","Bison Dele","C","28","DET","78","2619","18.1","0.542","0.003","0.269","10.1","21.6","15.8","7","1.4","1.6","13.5","23.9","3.2","3.7","6.9","0.126","0.6","-0.6","0","1.3",1998
"103","Tony Delk","PG","24","TOT","77","1681","13.1","0.452","0.197","0.189","2.3","8.8","5.5","19.3","2.3","0.5","11.2","25.3","-0.6","1.3","0.8","0.022","-1.1","-0.3","-1.5","0.2",1998
"104","Vlade Divac*","C","29","CHH","64","1805","19.4","0.539","0.026","0.351","12.4","22.2","17.3","15.8","2.5","3.8","15.6","18.8","2.9","3","5.9","0.157","1.8","2.2","4","2.7",1998
"105","Sherman Douglas","PG","31","NJN","80","1699","15.6","0.541","0.089","0.334","3.3","6","4.6","30.4","1.7","0.3","15.7","17.9","3.3","0.7","4","0.112","1.3","-0.7","0.6","1.1",1998
"106","Clyde Drexler*","SG","35","HOU","70","2473","19.8","0.531","0.315","0.327","5.1","11.4","8.3","27.6","2.7","1.2","13.5","25.7","5","1.8","6.8","0.133","3.2","0.1","3.4","3.3",1998
"107","Chris Dudley","C","32","NYK","51","858","9.5","0.428","0","0.643","15","23.5","19.2","3.7","0.8","4.6","19.3","12.4","-0.3","1.7","1.5","0.084","-4.1","1.4","-2.8","-0.2",1998
"108","Joe Dumars*","SG","34","DET","72","2326","14.3","0.549","0.539","0.195","0.7","4.6","2.7","18.9","1","0.1","8.9","18.9","4.8","1.2","5.9","0.122","2.3","-1.3","1","1.7",1998
"109","Tony Dumas","SG","25","CLE","7","47","5.4","0.526","0.333","0.25","2.7","10.3","6.5","18.3","0","0","27.3","18","-0.1","0","0","-0.03","-4.4","-1.6","-6","0",1998
"110","Tim Duncan*","PF","21","SAS","82","3204","22.6","0.577","0.008","0.375","10.5","23.8","17.6","13.7","0.9","4.5","15.7","26","5.6","7.2","12.8","0.192","2.5","2.1","4.6","5.4",1998
"111","Ledell Eackles","SG","31","WAS","42","547","12.2","0.542","0.263","0.337","5","10.7","7.8","4.6","1.6","0","12.6","18.7","0.6","0.4","1","0.088","-1.2","-0.6","-1.7","0",1998
"112","Tyus Edney","PG","24","BOS","52","623","17.8","0.523","0.046","0.514","3.5","7.2","5.2","36.3","4.2","0.1","19.9","23","0.8","0.7","1.4","0.112","0.9","0.6","1.5","0.6",1998
"113","Blue Edwards","SG","32","VAN","81","1968","14.5","0.521","0.162","0.29","3.6","9.1","6.3","17.2","2.3","1","13.8","21.9","1.8","0.3","2.1","0.052","-0.5","-1","-1.5","0.2",1998
"114","Kevin Edwards","SG","32","TOT","39","487","9.5","0.416","0.091","0.212","4.6","8.6","6.5","12.9","2.8","0.1","14.3","19.2","-0.3","0.4","0.1","0.009","-3.3","0.4","-2.8","-0.1",1998
"115","Howard Eisley","PG","25","UTA","82","1726","13.6","0.541","0.227","0.287","1.9","9.5","6","32.1","1.7","0.6","21.5","20","1.7","1.2","2.9","0.081","0.3","-0.9","-0.6","0.6",1998
"116","Mario Elie","SF","34","HOU","73","1988","12.9","0.575","0.414","0.382","2.3","6.9","4.6","17.4","2.1","0.3","15.8","14.4","3.2","0.6","3.8","0.092","-0.2","-0.2","-0.4","0.8",1998
"117","Sean Elliott","SF","29","SAS","36","1012","9.5","0.495","0.297","0.257","1.9","11.6","7.1","10","1.3","1","14.5","18.3","-0.1","1.5","1.4","0.065","-2.8","0.4","-2.4","-0.1",1998
"118","Dale Ellis","SF","37","SEA","79","1939","16.6","0.612","0.391","0.203","3.2","8.1","5.7","7.7","1.7","0.2","8.8","20","4.6","1.4","6","0.149","2.7","-1.1","1.6","1.8",1998
"119","Harold Ellis","SF","27","DEN","27","344","18.1","0.591","0.036","0.568","9","8.1","8.6","10.5","3","0.9","12","20.9","0.8","0.1","0.9","0.119","0.8","-0.7","0.1","0.2",1998
"120","LaPhonso Ellis","SF","27","DEN","76","2575","14.4","0.484","0.2","0.254","6.5","18.8","12.5","15.9","1.4","1.4","13.4","22.9","0.7","0.7","1.4","0.025","-0.2","-2","-2.1","-0.1",1998
"121","Pervis Ellison","PF","30","BOS","33","447","13.1","0.589","0","0.486","12.6","16.4","14.4","10.3","2.3","5.4","24.8","10.9","0.4","0.6","1.1","0.113","-2.7","2.1","-0.6","0.2",1998
"122","Brian Evans","SF","24","TOT","72","893","12","0.476","0.279","0.183","6.2","12","9","10.5","1.8","1.1","10.1","18.9","0.7","0.8","1.5","0.081","-0.8","-0.3","-1.1","0.2",1998
"123","Patrick Ewing*","C","35","NYK","26","848","23.3","0.557","0.005","0.462","8.3","29.3","18.8","6.8","1","5.3","13.7","31.1","1","2","3","0.168","2.4","1.8","4.2","1.3",1998
"124","Tony Farmer","C","28","CHH","27","169","13.9","0.477","0.17","0.736","11.5","11.3","11.4","4.6","3.2","1.7","11.4","21.7","0.2","0.2","0.4","0.109","-1.9","-0.6","-2.5","0",1998
"125","Jamie Feick","PF","23","MIL","45","450","12.1","0.472","0.144","0.456","12.1","21.6","16.8","5.5","3","2.8","16.3","13.1","0.1","0.7","0.9","0.091","-2.5","1","-1.4","0.1",1998
"126","Duane Ferrell","SF","32","GSW","50","461","6.4","0.389","0.054","0.198","5.6","5.2","5.4","9","2.4","0.9","13","13.1","-0.4","0.3","0","-0.004","-5.4","0.7","-4.7","-0.3",1998
"127","Danny Ferry","PF","31","CLE","69","1034","7.5","0.479","0.346","0.14","2.8","10.6","6.8","9.5","1.3","1.2","14.9","15.9","-0.4","1.4","1","0.049","-3","0.7","-2.3","-0.1",1998
"128","Michael Finley","SF","24","DAL","82","3394","19.3","0.522","0.162","0.276","4.8","9.6","7.2","22.7","2.1","0.6","11.5","25.7","5.5","2","7.5","0.106","3","-0.6","2.5","3.8",1998
"129","Derek Fisher","PG","23","LAL","82","1760","12.9","0.533","0.214","0.402","2.5","9.7","6.2","27","2.2","0.2","21.1","14.1","2.2","1.6","3.8","0.104","-0.3","0.3","0","0.9",1998
"130","Danny Fortson","PF","21","DEN","80","1811","14.3","0.537","0.005","0.555","11.5","17.8","14.6","8","1.3","1.2","17.1","23.1","1.5","0.4","1.9","0.051","-2.5","-2.5","-5","-1.4",1998
