"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Gary Alcorn","C","23","DET","58","670","7.6","0.33","0","0.269","0","0","0","0","0","0","0","0","-1.9","0.6","-1.3","-0.09","0","0","0","0",1960
"2","Bob Anderegg","SF","22","NYK","33","373","9.3","0.412","0","0.294","0","0","0","0","0","0","0","0","-0.1","0.1","0","0.002","0","0","0","0",1960
"3","Paul Arizin*","SF","31","PHW","72","2618","17.2","0.492","0","0.376","0","0","0","0","0","0","0","0","5.5","3.7","9.2","0.168","0","0","0","0",1960
"4","Dick Barnett","SG","23","SYR","57","1235","15.1","0.452","0","0.257","0","0","0","0","0","0","0","0","1.1","1.1","2.2","0.084","0","0","0","0",1960
"5","Elgin Baylor*","SF","25","MNL","70","2873","25.2","0.489","0","0.432","0","0","0","0","0","0","0","0","7.4","4.1","11.5","0.192","0","0","0","0",1960
"6","Ernie Beck","SG","28","PHW","66","809","8.2","0.414","0","0.109","0","0","0","0","0","0","0","0","-0.2","1","0.9","0.051","0","0","0","0",1960
"7","Whitey Bell","PG","27","NYK","31","449","10.3","0.412","0","0.232","0","0","0","0","0","0","0","0","-0.1","0.2","0.1","0.008","0","0","0","0",1960
"8","Al Bianchi","PG","27","SYR","69","1256","9.6","0.412","0","0.269","0","0","0","0","0","0","0","0","-0.4","1.1","0.8","0.03","0","0","0","0",1960
"9","Bucky Bockhorn","SG","26","CIN","75","2103","11.3","0.441","0","0.239","0","0","0","0","0","0","0","0","0.9","0.5","1.3","0.031","0","0","0","0",1960
"10","Carl Braun*","PG","32","NYK","54","1514","15","0.481","0","0.234","0","0","0","0","0","0","0","0","2.3","0.6","3","0.095","0","0","0","0",1960
"11","Barney Cable","SF","24","TOT","57","715","10.5","0.41","0","0.231","0","0","0","0","0","0","0","0","-0.3","0.7","0.4","0.026","0","0","0","0",1960
"12","Wilt Chamberlain*","C","23","PHW","72","3338","28","0.493","0","0.429","0","0","0","0","0","0","0","0","9","8","17","0.245","0","0","0","0",1960
"13","Gene Conley","PF","29","BOS","71","1330","10.1","0.406","0","0.212","0","0","0","0","0","0","0","0","-0.8","2.8","2.1","0.074","0","0","0","0",1960
"14","Ed Conlin","SG","26","DET","70","1636","12.4","0.417","0","0.286","0","0","0","0","0","0","0","0","-0.5","1.2","0.7","0.022","0","0","0","0",1960
"15","Larry Costello","PG","28","SYR","71","2469","15.6","0.523","0","0.352","0","0","0","0","0","0","0","0","5.4","2.6","8","0.156","0","0","0","0",1960
"16","Bob Cousy*","PG","31","BOS","75","2588","18.7","0.439","0","0.272","0","0","0","0","0","0","0","0","1.9","5.9","7.8","0.145","0","0","0","0",1960
"17","Archie Dees","PF","23","DET","73","1244","17.2","0.5","0","0.331","0","0","0","0","0","0","0","0","2.7","1","3.7","0.144","0","0","0","0",1960
"18","Connie Dierking","C","23","SYR","71","1119","12.3","0.404","0","0.357","0","0","0","0","0","0","0","0","-0.8","1.3","0.5","0.022","0","0","0","0",1960
"19","Walter Dukes","C","29","DET","66","2140","15.5","0.459","0","0.583","0","0","0","0","0","0","0","0","1.8","2.1","3.9","0.087","0","0","0","0",1960
"20","Boo Ellis","PF","23","MNL","46","671","10.5","0.41","0","0.411","0","0","0","0","0","0","0","0","-0.2","0.8","0.6","0.041","0","0","0","0",1960
"21","Wayne Embry*","C","22","CIN","73","1594","16.1","0.464","0","0.471","0","0","0","0","0","0","0","0","1.6","0.5","2","0.061","0","0","0","0",1960
"22","Mike Farmer","SF","23","NYK","67","1536","8.8","0.409","0","0.146","0","0","0","0","0","0","0","0","-0.7","0.6","-0.1","-0.002","0","0","0","0",1960
"23","Ray Felix","C","29","TOT","47","882","11.3","0.423","0","0.315","0","0","0","0","0","0","0","0","-0.1","0.9","0.8","0.045","0","0","0","0",1960
"24","Al Ferrari","SG","26","STL","71","1567","11.2","0.489","0","0.43","0","0","0","0","0","0","0","0","2.3","1","3.3","0.1","0","0","0","0",1960
"25","Bob Ferry","C","22","STL","62","875","11.5","0.466","0","0.352","0","0","0","0","0","0","0","0","0.8","0.7","1.4","0.078","0","0","0","0",1960
"26","Ed Fleming","SG","26","MNL","27","413","14.5","0.499","0","0.489","0","0","0","0","0","0","0","0","0.7","0.4","1.2","0.136","0","0","0","0",1960
"27","Larry Foust","C-F","31","TOT","72","1964","0","0.484","0","0.418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1960
"28","Dave Gambee","F","22","TOT","61","656","0","0.449","0","0.364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1960
"29","Dick Garmaker","SG","27","TOT","70","1932","13","0.456","0","0.323","0","0","0","0","0","0","0","0","1.6","1.5","3.1","0.076","0","0","0","0",1960
"30","Jack George","PG","31","NYK","69","1604","12","0.443","0","0.311","0","0","0","0","0","0","0","0","0.9","0.6","1.5","0.046","0","0","0","0",1960
"31","Tom Gola*","SG","27","PHW","75","2870","15.4","0.495","0","0.346","0","0","0","0","0","0","0","0","4.5","5.4","9.9","0.166","0","0","0","0",1960
"32","Joe Graboski","PF","30","PHW","73","1269","12.9","0.428","0","0.298","0","0","0","0","0","0","0","0","0.1","2.1","2.2","0.082","0","0","0","0",1960
"33","Johnny Green","PF","26","NYK","69","1232","13.1","0.449","0","0.331","0","0","0","0","0","0","0","0","0.5","0.7","1.2","0.047","0","0","0","0",1960
"34","Si Green","PG","26","STL","70","1354","9.5","0.426","0","0.41","0","0","0","0","0","0","0","0","0.1","1","1","0.037","0","0","0","0",1960
"35","Hal Greer*","SG","23","SYR","70","1979","14.1","0.514","0","0.232","0","0","0","0","0","0","0","0","4.2","1.6","5.8","0.141","0","0","0","0",1960
"36","Gene Guarilia","SF","22","BOS","48","423","7.7","0.421","0","0.266","0","0","0","0","0","0","0","0","-0.1","0.6","0.5","0.059","0","0","0","0",1960
"37","Richie Guerin*","SG","27","NYK","74","2429","21.4","0.493","0","0.429","0","0","0","0","0","0","0","0","6.1","1.3","7.4","0.146","0","0","0","0",1960
"38","Cliff Hagan*","SF","28","STL","75","2798","22","0.522","0","0.338","0","0","0","0","0","0","0","0","9.3","2.5","11.8","0.203","0","0","0","0",1960
"39","Steve Hamilton","SF","25","MNL","15","247","8.2","0.436","0","0.299","0","0","0","0","0","0","0","0","0","0.2","0.3","0.049","0","0","0","0",1960
"40","Vern Hatton","SG","24","PHW","67","1049","7.7","0.389","0","0.244","0","0","0","0","0","0","0","0","-0.7","1.3","0.5","0.025","0","0","0","0",1960
"41","Tom Hawkins","SF","23","MNL","69","1467","10.7","0.419","0","0.283","0","0","0","0","0","0","0","0","-0.4","1.5","1.2","0.038","0","0","0","0",1960
"42","Tom Heinsohn*","PF","25","BOS","75","2420","18.4","0.463","0","0.243","0","0","0","0","0","0","0","0","3","4.7","7.7","0.154","0","0","0","0",1960
"43","Bob Hopkins","PF","25","SYR","75","1616","11.1","0.441","0","0.264","0","0","0","0","0","0","0","0","0.4","1.5","1.9","0.057","0","0","0","0",1960
"44","Bailey Howell*","PF","23","DET","75","2346","18.1","0.51","0","0.377","0","0","0","0","0","0","0","0","5.7","1.9","7.6","0.156","0","0","0","0",1960
"45","Hot Rod Hundley","SG","25","MNL","73","2279","12.9","0.41","0","0.268","0","0","0","0","0","0","0","0","-0.7","2.7","1.9","0.041","0","0","0","0",1960
"46","Andy Johnson","SF","27","PHW","75","1421","10.8","0.416","0","0.321","0","0","0","0","0","0","0","0","-0.4","2.1","1.8","0.06","0","0","0","0",1960
"47","K.C. Jones*","PG","27","BOS","74","1274","12.6","0.477","0","0.411","0","0","0","0","0","0","0","0","1.5","2.2","3.7","0.139","0","0","0","0",1960
"48","Sam Jones*","SF","26","BOS","74","1512","17.7","0.5","0","0.281","0","0","0","0","0","0","0","0","3.2","2.6","5.9","0.186","0","0","0","0",1960
"49","Phil Jordon","C","26","CIN","75","2066","15.3","0.449","0","0.348","0","0","0","0","0","0","0","0","1.4","0.6","1.9","0.045","0","0","0","0",1960
"50","Billy Kenville","SG","29","DET","25","365","11.9","0.426","0","0.313","0","0","0","0","0","0","0","0","0","0.3","0.4","0.047","0","0","0","0",1960
"51","Red Kerr","C","27","SYR","75","2372","15.7","0.443","0","0.279","0","0","0","0","0","0","0","0","1","2.8","3.8","0.078","0","0","0","0",1960
"52","Maurice King","PG","24","BOS","1","19","17.3","0.592","0","0.125","0","0","0","0","0","0","0","0","0.1","0","0.1","0.264","0","0","0","0",1960
"53","Jim Krebs","C","24","MNL","75","1269","11","0.43","0","0.225","0","0","0","0","0","0","0","0","0","1.2","1.2","0.045","0","0","0","0",1960
"54","Rudy LaRusso","PF","22","MNL","71","2092","14.9","0.456","0","0.391","0","0","0","0","0","0","0","0","1.6","2.3","3.9","0.091","0","0","0","0",1960
"55","Slick Leonard*","PG","27","MNL","73","2074","8","0.373","0","0.269","0","0","0","0","0","0","0","0","-2.2","2","-0.1","-0.003","0","0","0","0",1960
"56","Earl Lloyd*","SF","31","DET","68","1610","8.7","0.409","0","0.241","0","0","0","0","0","0","0","0","-0.7","1.1","0.4","0.011","0","0","0","0",1960
"57","Jim Loscutoff","SF","29","BOS","28","536","3.1","0.349","0","0.176","0","0","0","0","0","0","0","0","-0.9","0.7","-0.2","-0.022","0","0","0","0",1960
"58","Clyde Lovellette*","C","30","STL","68","1953","23.3","0.527","0","0.328","0","0","0","0","0","0","0","0","7.1","1.9","9","0.221","0","0","0","0",1960
"59","Nick Mantis","SG","24","MNL","10","71","1.7","0.263","0","0.051","0","0","0","0","0","0","0","0","-0.4","0.1","-0.3","-0.201","0","0","0","0",1960
"60","Slater Martin*","PG","34","STL","64","1756","9.7","0.44","0","0.405","0","0","0","0","0","0","0","0","0.8","1.4","2.2","0.06","0","0","0","0",1960
"61","Brendan McCann","PG","24","NYK","4","29","8.3","0.221","0","0.3","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.141","0","0","0","0",1960
"62","Johnny McCarthy","SG","25","STL","75","2383","7.7","0.379","0","0.31","0","0","0","0","0","0","0","0","-1.8","1.7","-0.1","-0.002","0","0","0","0",1960
"63","Dick McGuire*","PG","34","DET","68","1466","16.4","0.491","0","0.5","0","0","0","0","0","0","0","0","2.3","1.7","4","0.131","0","0","0","0",1960
"64","Jack McMahon","PG","31","STL","25","334","6.4","0.388","0","0.312","0","0","0","0","0","0","0","0","-0.2","0.2","0","0.006","0","0","0","0",1960
"65","Shellie McMillon","SF","23","DET","75","1416","13.7","0.466","0","0.317","0","0","0","0","0","0","0","0","1.4","1.1","2.5","0.086","0","0","0","0",1960
"66","Willie Naulls","SF","25","NYK","65","2250","20","0.483","0","0.266","0","0","0","0","0","0","0","0","4.1","1.2","5.3","0.113","0","0","0","0",1960
"67","Chuck Noble","SG","28","DET","58","1621","10.9","0.391","0","0.178","0","0","0","0","0","0","0","0","-1.3","1.4","0","0","0","0","0","0",1960
"68","Togo Palazzi","SF","27","SYR","7","70","6","0.337","0","0.195","0","0","0","0","0","0","0","0","-0.2","0.1","-0.2","-0.113","0","0","0","0",1960
"69","Jim Palmer","C","26","TOT","74","1482","11.5","0.47","0","0.303","0","0","0","0","0","0","0","0","1.4","0.5","1.9","0.062","0","0","0","0",1960
"70","Med Park","SG","26","CIN","74","1849","11.2","0.46","0","0.447","0","0","0","0","0","0","0","0","1.5","0.4","1.9","0.049","0","0","0","0",1960
"71","Bob Pettit*","PF","27","STL","72","2896","23.7","0.51","0","0.473","0","0","0","0","0","0","0","0","8.4","3.2","11.5","0.191","0","0","0","0",1960
"72","Dave Piontek","SF","25","TOT","77","1833","11.1","0.436","0","0.277","0","0","0","0","0","0","0","0","0.4","0.7","1.1","0.028","0","0","0","0",1960
"73","Cal Ramsey","SF","22","TOT","11","195","13.7","0.439","0","0.344","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.039","0","0","0","0",1960
"74","Frank Ramsey*","SG","28","BOS","73","2009","14.5","0.46","0","0.327","0","0","0","0","0","0","0","0","2","3.4","5.3","0.128","0","0","0","0",1960
"75","Jim Ray","G","26","SYR","4","21","-3.5","0.167","0","0","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.158","0","0","0","0",1960
"76","Hub Reed","PF-C","23","TOT","71","1820","12.9","0.494","0","0.306","0","0","0","0","0","0","0","0","2.4","0.5","2.8","0.075","0","0","0","0",1960
"77","John Richter","C","22","BOS","66","808","8.1","0.372","0","0.352","0","0","0","0","0","0","0","0","-1.1","1.6","0.4","0.026","0","0","0","0",1960
"78","Guy Rodgers*","PG","24","PHW","68","2483","11.8","0.414","0","0.208","0","0","0","0","0","0","0","0","0","4.3","4.3","0.084","0","0","0","0",1960
"79","Phil Rollins","PG","26","CIN","72","1235","11.6","0.445","0","0.329","0","0","0","0","0","0","0","0","0.7","0.3","1.1","0.041","0","0","0","0",1960
"80","Joe Ruklick","PF","21","PHW","39","384","13.3","0.426","0","0.168","0","0","0","0","0","0","0","0","0","0.7","0.6","0.081","0","0","0","0",1960
"81","Bill Russell*","C","25","BOS","74","3146","20.1","0.496","0","0.33","0","0","0","0","0","0","0","0","4.9","8.9","13.8","0.211","0","0","0","0",1960
"82","Woody Sauldsberry","PF","25","PHW","71","1848","7.2","0.346","0","0.106","0","0","0","0","0","0","0","0","-4.5","2.6","-1.8","-0.048","0","0","0","0",1960
"83","Dolph Schayes*","PF","31","SYR","75","2741","20.5","0.496","0","0.415","0","0","0","0","0","0","0","0","6.2","3.3","9.5","0.167","0","0","0","0",1960
"84","Kenny Sears","PF","26","NYK","64","2099","21.8","0.567","0","0.484","0","0","0","0","0","0","0","0","7.6","1.2","8.8","0.201","0","0","0","0",1960
"85","Frank Selvy","SG","27","TOT","62","1308","12.4","0.46","0","0.399","0","0","0","0","0","0","0","0","1.2","1.1","2.3","0.084","0","0","0","0",1960
"86","Paul Seymour","G-F","32","SYR","4","7","-17.1","0","0","0","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.596","0","0","0","0",1960
"87","Chuck Share","C","32","TOT","41","651","0","0.459","0","0.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1960
"88","Bill Sharman*","SG","33","BOS","71","1916","18.5","0.506","0","0.238","0","0","0","0","0","0","0","0","5.4","2.5","7.9","0.198","0","0","0","0",1960
"89","Gene Shue","PG","28","DET","75","3338","15.6","0.492","0","0.36","0","0","0","0","0","0","0","0","6.3","2.1","8.5","0.122","0","0","0","0",1960
"90","Bobby Smith","G","22","MNL","10","130","7.4","0.303","0","0.296","0","0","0","0","0","0","0","0","-0.4","0.2","-0.3","-0.095","0","0","0","0",1960
"91","Ron Sobie","PG","25","TOT","16","234","11.1","0.422","0","0.343","0","0","0","0","0","0","0","0","0","0.1","0.1","0.016","0","0","0","0",1960
"92","Guy Sparrow","F","27","PHW","11","80","3.8","0.309","0","0.178","0","0","0","0","0","0","0","0","-0.3","0.1","-0.2","-0.105","0","0","0","0",1960
"93","Larry Staverman","PF","23","CIN","49","479","14.5","0.528","0","0.43","0","0","0","0","0","0","0","0","1","0.1","1.1","0.112","0","0","0","0",1960
