"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Zaid Abdul-Aziz","PF","23","MIL","80","1637","12.4","0.473","0","0.339","0","0","0","4.5","0","0","0","0","0","2","2","0.059","0","0","0","0",1970
"2","Kareem Abdul-Jabbar*","C","22","MIL","82","3534","22.5","0.552","0","0.41","0","0","0","13.1","0","0","0","0","9.3","4.5","13.8","0.187","0","0","0","0",1970
"3","Rick Adelman","PG","23","SDR","35","717","10.2","0.453","0","0.368","0","0","0","18.7","0","0","0","0","-0.2","0.9","0.7","0.048","0","0","0","0",1970
"4","Lucius Allen","PG","22","SEA","81","1817","13.7","0.495","0","0.36","0","0","0","24.5","0","0","0","0","1.2","1","2.2","0.059","0","0","0","0",1970
"5","Wally Anderzunas","SF","24","CIN","44","370","8.8","0.427","0","0.277","0","0","0","3.2","0","0","0","0","-0.4","0.3","-0.2","-0.023","0","0","0","0",1970
"6","John Arthurs","G","22","MIL","11","86","11.3","0.421","0","0.429","0","0","0","23.2","0","0","0","0","-0.1","0.1","0","-0.004","0","0","0","0",1970
"7","Al Attles*","PG","33","SFW","45","676","11.5","0.459","0","0.559","0","0","0","26.9","0","0","0","0","-0.1","0.9","0.8","0.056","0","0","0","0",1970
"8","Jim Barnes","C","28","BOS","77","1049","11.3","0.46","0","0.295","0","0","0","6.6","0","0","0","0","-0.3","1.4","1.1","0.048","0","0","0","0",1970
"9","Dick Barnett","SG","33","NYK","82","2772","12.9","0.516","0","0.313","0","0","0","13.7","0","0","0","0","3.1","3.7","6.8","0.117","0","0","0","0",1970
"10","Jim Barnett","SG","25","SDR","80","2105","16","0.513","0","0.367","0","0","0","17.9","0","0","0","0","2.6","2.7","5.4","0.122","0","0","0","0",1970
"11","Johnny Baum","SF","23","CHI","3","13","2","0.273","0","0","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.389","0","0","0","0",1970
"12","Elgin Baylor*","SF","35","LAL","54","2213","20.8","0.537","0","0.34","0","0","0","19","0","0","0","0","4.5","3.3","7.8","0.168","0","0","0","0",1970
"13","Butch Beard","PG","22","ATL","72","941","15.7","0.54","0","0.416","0","0","0","16.7","0","0","0","0","1.7","0.5","2.2","0.113","0","0","0","0",1970
"14","Walt Bellamy*","C","30","TOT","79","2028","16.4","0.549","0","0.556","0","0","0","9.2","0","0","0","0","3.5","1.3","4.9","0.115","0","0","0","0",1970
"15","Dave Bing*","PG","26","DET","70","2334","21.3","0.517","0","0.448","0","0","0","27.5","0","0","0","0","4.1","1.2","5.3","0.109","0","0","0","0",1970
"16","John Block","PF","25","SDR","82","2152","15.5","0.503","0","0.358","0","0","0","8.3","0","0","0","0","1.9","3.1","5.1","0.113","0","0","0","0",1970
"17","Tom Boerwinkle","C","24","CHI","81","2335","15.3","0.484","0","0.292","0","0","0","12.9","0","0","0","0","0.7","3.7","4.4","0.09","0","0","0","0",1970
"18","Bob Boozer","PF","32","SEA","82","2549","15.2","0.545","0","0.318","0","0","0","5.8","0","0","0","0","4.4","1.5","5.9","0.111","0","0","0","0",1970
"19","Nate Bowman","C","26","NYK","81","744","8.9","0.439","0","0.336","0","0","0","7.4","0","0","0","0","-0.5","1.8","1.3","0.083","0","0","0","0",1970
"20","Bill Bradley*","SF","26","NYK","67","2098","13.7","0.498","0","0.196","0","0","0","16.7","0","0","0","0","1.6","3.3","4.9","0.112","0","0","0","0",1970
"21","Bill Bridges","PF","30","ATL","82","3269","15.9","0.538","0","0.484","0","0","0","12.7","0","0","0","0","4.2","2.4","6.6","0.097","0","0","0","0",1970
"22","Em Bryant","PG","31","BOS","71","1617","11.1","0.463","0","0.348","0","0","0","18","0","0","0","0","-0.1","1.8","1.7","0.051","0","0","0","0",1970
"23","Joe Caldwell","SG","28","ATL","82","2857","17.3","0.549","0","0.415","0","0","0","13.8","0","0","0","0","6.6","1.3","7.9","0.132","0","0","0","0",1970
"24","Fred Carter","SG","24","BAL","76","1219","7.9","0.402","0","0.264","0","0","0","11.6","0","0","0","0","-1.7","1.4","-0.3","-0.013","0","0","0","0",1970
"25","Wilt Chamberlain*","C","33","LAL","12","505","24.8","0.554","0","0.692","0","0","0","14.5","0","0","0","0","1.4","1","2.3","0.221","0","0","0","0",1970
"26","Jerry Chambers","SF","26","PHO","79","1139","12","0.461","0","0.19","0","0","0","7","0","0","0","0","-0.4","0.4","0","-0.001","0","0","0","0",1970
"27","Don Chaney","SG","23","BOS","63","839","8.9","0.424","0","0.341","0","0","0","10.9","0","0","0","0","-0.9","0.8","-0.1","-0.003","0","0","0","0",1970
"28","Len Chappell","SF","29","MIL","75","1134","14.9","0.504","0","0.403","0","0","0","6.4","0","0","0","0","1.1","1.1","2.1","0.09","0","0","0","0",1970
"29","Archie Clark","PG","28","PHI","76","2772","16.3","0.546","0","0.331","0","0","0","17.7","0","0","0","0","5.5","2.6","8.1","0.14","0","0","0","0",1970
"30","Barry Clemens","SF","26","SEA","78","1487","12.1","0.496","0","0.235","0","0","0","10.3","0","0","0","0","0.9","0.8","1.7","0.054","0","0","0","0",1970
"31","Mel Counts","C","28","LAL","81","2193","13.9","0.463","0","0.198","0","0","0","10","0","0","0","0","-0.5","3.2","2.7","0.06","0","0","0","0",1970
"32","Bob Cousy*","PG","41","CIN","7","34","8.6","0.579","0","1","0","0","0","32","0","0","0","0","0","0","0.1","0.101","0","0","0","0",1970
"33","Freddie Crawford","SG","28","MIL","77","1331","14","0.514","0","0.292","0","0","0","20.9","0","0","0","0","1.4","1.3","2.7","0.098","0","0","0","0",1970
"34","Billy Cunningham*","SF","26","PHI","81","3194","21","0.524","0","0.409","0","0","0","14.9","0","0","0","0","5.6","4.8","10.3","0.155","0","0","0","0",1970
"35","Dick Cunningham","C","23","MIL","60","416","9.7","0.405","0","0.234","0","0","0","7.8","0","0","0","0","-0.5","0.5","0","0.001","0","0","0","0",1970
"36","Bob Dandridge","SF","22","MIL","81","2461","15.2","0.528","0","0.295","0","0","0","14.6","0","0","0","0","3.2","2.8","6","0.116","0","0","0","0",1970
"37","Jim Davis","C","28","ATL","82","2623","14.4","0.515","0","0.337","0","0","0","11.4","0","0","0","0","2.6","1.7","4.3","0.079","0","0","0","0",1970
"38","Mike Davis","SG","23","BAL","56","1330","12","0.499","0","0.328","0","0","0","10.6","0","0","0","0","1","1.2","2.2","0.079","0","0","0","0",1970
"39","Dave DeBusschere*","PF","29","NYK","79","2627","14.8","0.482","0","0.237","0","0","0","9.5","0","0","0","0","0.7","5.8","6.6","0.12","0","0","0","0",1970
"40","Connie Dierking","C","33","CIN","76","2448","13.6","0.462","0","0.246","0","0","0","9.4","0","0","0","0","-0.7","2.2","1.5","0.029","0","0","0","0",1970
"41","Terry Dischinger","SF","29","DET","75","1754","15.5","0.567","0","0.371","0","0","0","8.6","0","0","0","0","4","0.8","4.8","0.13","0","0","0","0",1970
"42","Johnny Egan","PG","31","LAL","72","1627","9.6","0.486","0","0.246","0","0","0","16.7","0","0","0","0","0.6","1.5","2","0.06","0","0","0","0",1970
"43","Joe Ellis","SF","25","SFW","76","2380","13","0.448","0","0.221","0","0","0","8.5","0","0","0","0","-1.7","2.7","1","0.019","0","0","0","0",1970
"44","Leroy Ellis","C","29","BAL","72","1163","13.3","0.51","0","0.28","0","0","0","4.9","0","0","0","0","0.9","1.6","2.5","0.105","0","0","0","0",1970
"45","Keith Erickson","SF","25","LAL","68","1755","11.8","0.492","0","0.217","0","0","0","15.3","0","0","0","0","0.8","2.1","2.9","0.079","0","0","0","0",1970
"46","Hank Finkel","C","27","BOS","80","1866","13.1","0.494","0","0.341","0","0","0","7.3","0","0","0","0","1","2.4","3.4","0.087","0","0","0","0",1970
"47","Fred Foster","SF","23","CIN","74","2077","12.4","0.485","0","0.237","0","0","0","7.1","0","0","0","0","0.8","1.3","2.1","0.048","0","0","0","0",1970
"48","Jim Fox","C","26","PHO","81","2041","15.6","0.572","0","0.359","0","0","0","6.3","0","0","0","0","4.7","0.9","5.6","0.133","0","0","0","0",1970
"49","Walt Frazier*","PG","24","NYK","77","3040","21.1","0.575","0","0.472","0","0","0","27","0","0","0","0","8.6","6.4","15","0.236","0","0","0","0",1970
"50","Dave Gambee","SF","32","SFW","73","951","14.2","0.482","0","0.401","0","0","0","8.2","0","0","0","0","0.3","1.1","1.4","0.071","0","0","0","0",1970
"51","Dick Garrett","SG","23","LAL","73","2318","9.4","0.477","0","0.199","0","0","0","10.1","0","0","0","0","0.3","2","2.3","0.047","0","0","0","0",1970
"52","Herm Gilliam","SG","23","CIN","57","1161","11","0.443","0","0.206","0","0","0","19.3","0","0","0","0","-0.6","1.1","0.4","0.019","0","0","0","0",1970
