"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Curly Armstrong","G-F","31","FTW","63","0","0","0.368","0","0.467","0","0","0","0","0","0","0","0","-0.1","3.6","3.5","0","0","0","0","0",1950
"2","Cliff Barker","SG","29","INO","49","0","0","0.435","0","0.387","0","0","0","0","0","0","0","0","1.6","0.6","2.2","0","0","0","0","0",1950
"3","Leo Barnhorst","SF","25","CHS","67","0","0","0.394","0","0.259","0","0","0","0","0","0","0","0","0.9","2.8","3.6","0","0","0","0","0",1950
"4","Ed Bartels","F","24","TOT","15","0","0","0.312","0","0.395","0","0","0","0","0","0","0","0","-0.5","-0.1","-0.6","0","0","0","0","0",1950
"5","Ralph Beard","G","22","INO","60","0","0","0.422","0","0.301","0","0","0","0","0","0","0","0","3.6","1.2","4.8","0","0","0","0","0",1950
"6","Gene Berce","G-F","23","TRI","3","0","0","0.275","0","0.313","0","0","0","0","0","0","0","0","-0.1","0","-0.1","0","0","0","0","0",1950
"7","Charlie Black","F-C","28","TOT","65","0","0","0.346","0","0.395","0","0","0","0","0","0","0","0","-2.2","5","2.8","0","0","0","0","0",1950
"8","Nelson Bobb","PG","25","PHW","57","0","0","0.396","0","0.528","0","0","0","0","0","0","0","0","0.4","1.3","1.8","0","0","0","0","0",1950
"9","Jake Bornheimer","F-C","22","PHW","60","0","0","0.356","0","0.384","0","0","0","0","0","0","0","0","-0.7","1.5","0.8","0","0","0","0","0",1950
"10","Vince Boryla","SF","22","NYK","59","0","0","0.426","0","0.445","0","0","0","0","0","0","0","0","2.6","1.4","3.9","0","0","0","0","0",1950
"11","Don Boven","F-G","24","WAT","62","0","0","0.461","0","0.625","0","0","0","0","0","0","0","0","4.4","-0.7","3.8","0","0","0","0","0",1950
"12","Harry Boykoff","C","27","WAT","61","0","0","0.479","0","0.375","0","0","0","0","0","0","0","0","6","-0.7","5.3","0","0","0","0","0",1950
"13","Joe Bradley","G","21","CHS","46","0","0","0.289","0","0.284","0","0","0","0","0","0","0","0","-1","0.7","-0.3","0","0","0","0","0",1950
"14","Bob Brannum","PF","23","SHE","59","0","0","0.408","0","0.494","0","0","0","0","0","0","0","0","2.1","-0.5","1.6","0","0","0","0","0",1950
"15","Carl Braun*","G-F","22","NYK","67","0","0","0.434","0","0.365","0","0","0","0","0","0","0","0","5.2","1.9","7.2","0","0","0","0","0",1950
"16","Frankie Brian","G","26","AND","64","0","0","0.415","0","0.422","0","0","0","0","0","0","0","0","3.6","5.6","9.2","0","0","0","0","0",1950
"17","Price Brookfield","F-G","29","ROC","7","0","0","0.592","0","0.565","0","0","0","0","0","0","0","0","0.5","0.1","0.5","0","0","0","0","0",1950
"18","Bob Brown","F","26","DNN","62","0","0","0.414","0","0.33","0","0","0","0","0","0","0","0","2.1","-0.9","1.2","0","0","0","0","0",1950
"19","Jim Browne","C","20","DNN","31","0","0","0.392","0","0.563","0","0","0","0","0","0","0","0","0.1","-0.1","0","0","0","0","0","0",1950
"20","Walt Budko","PF","24","BLB","66","0","0","0.388","0","0.403","0","0","0","0","0","0","0","0","0.7","2","2.7","0","0","0","0","0",1950
"21","Jack Burmaster","G","23","SHE","61","0","0","0.378","0","0.256","0","0","0","0","0","0","0","0","0.1","-0.4","-0.4","0","0","0","0","0",1950
"22","Tommy Byrnes","F-G","26","BLB","53","0","0","0.362","0","0.312","0","0","0","0","0","0","0","0","-0.5","0.9","0.3","0","0","0","0","0",1950
"23","Bill Calhoun","SG","22","ROC","62","0","0","0.439","0","0.37","0","0","0","0","0","0","0","0","3","1.5","4.5","0","0","0","0","0",1950
"24","Don Carlson","G-F","30","MNL","57","0","0","0.402","0","0.328","0","0","0","0","0","0","0","0","0.7","1.9","2.6","0","0","0","0","0",1950
"25","Bob Carpenter","F-C","32","FTW","66","0","0","0.421","0","0.415","0","0","0","0","0","0","0","0","2.2","2.8","5","0","0","0","0","0",1950
"26","Jake Carter","F-C","25","TOT","24","0","0","0.417","0","0.707","0","0","0","0","0","0","0","0","0.3","0.4","0.7","0","0","0","0","0",1950
"27","Al Cervi*","PG","32","SYR","56","0","0","0.491","0","0.803","0","0","0","0","0","0","0","0","5.9","3.4","9.3","0","0","0","0","0",1950
"28","John Chaney","F-C","29","TOT","16","0","0","0.354","0","0.337","0","0","0","0","0","0","0","0","-0.2","0.1","-0.1","0","0","0","0","0",1950
"29","Leroy Chollet","F","24","SYR","49","0","0","0.385","0","0.313","0","0","0","0","0","0","0","0","0.1","0.8","0.9","0","0","0","0","0",1950
"30","Bill Closs","SF","28","AND","64","0","0","0.372","0","0.288","0","0","0","0","0","0","0","0","-0.5","4.9","4.4","0","0","0","0","0",1950
"31","Paul Cloyd","G-F","29","TOT","7","0","0","0.322","0","0.308","0","0","0","0","0","0","0","0","-0.1","0","-0.1","0","0","0","0","0",1950
"32","Jack Coleman","PF","25","ROC","68","0","0","0.412","0","0.183","0","0","0","0","0","0","0","0","1.9","2.5","4.3","0","0","0","0","0",1950
"33","Bobby Cook","G-F","26","SHE","51","0","0","0.42","0","0.292","0","0","0","0","0","0","0","0","2.1","-0.3","1.9","0","0","0","0","0",1950
"34","Ray Corley","G","22","SYR","60","0","0","0.365","0","0.33","0","0","0","0","0","0","0","0","-0.3","1.6","1.2","0","0","0","0","0",1950
"35","Jack Cotton","F-C","25","DNN","54","0","0","0.343","0","0.485","0","0","0","0","0","0","0","0","-1","-0.5","-1.5","0","0","0","0","0",1950
