"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Paul Arizin*","SF","22","PHW","65","0","0","0.512","0","0.609","0","0","0","0","0","0","0","0","9.2","4.5","13.7","0","0","0","0","0",1951
"2","Curly Armstrong","G-F","32","FTW","38","0","0","0.372","0","0.388","0","0","0","0","0","0","0","0","-0.3","0.9","0.6","0","0","0","0","0",1951
"3","Cliff Barker","SG","30","INO","56","0","0","0.322","0","0.381","0","0","0","0","0","0","0","0","-0.9","0.7","-0.2","0","0","0","0","0",1951
"4","Leo Barnhorst","SF","26","INO","68","0","0","0.377","0","0.177","0","0","0","0","0","0","0","0","-0.7","1.9","1.3","0","0","0","0","0",1951
"5","Ed Bartels","F","25","WSC","17","0","0","0.307","0","0.474","0","0","0","0","0","0","0","0","-0.8","0.2","-0.5","0","0","0","0","0",1951
"6","Ed Beach","F","22","TOT","12","0","0","0.262","0","0.237","0","0","0","0","0","0","0","0","-0.4","0.2","-0.3","0","0","0","0","0",1951
"7","Ralph Beard","G","23","INO","66","0","0","0.435","0","0.341","0","0","0","0","0","0","0","0","4.1","2.3","6.5","0","0","0","0","0",1951
"8","Leon Blevins","G","24","INO","2","0","0","0.225","0","0.25","0","0","0","0","0","0","0","0","-0.1","0","0","0","0","0","0","0",1951
"9","Nelson Bobb","PG","26","PHW","53","0","0","0.384","0","0.5","0","0","0","0","0","0","0","0","0","1","1.1","0","0","0","0","0",1951
"10","Ike Borsavage","C-F","26","PHW","24","0","0","0.391","0","0.243","0","0","0","0","0","0","0","0","-0.1","0.2","0.1","0","0","0","0","0",1951
"11","Vince Boryla","SF","23","NYK","66","0","0","0.485","0","0.383","0","0","0","0","0","0","0","0","6.4","1","7.4","0","0","0","0","0",1951
"12","Harry Boykoff","C","28","TOT","48","0","0","0.429","0","0.298","0","0","0","0","0","0","0","0","0.8","0.8","1.7","0","0","0","0","0",1951
"13","Frankie Brian","G","27","TRI","68","0","0","0.424","0","0.451","0","0","0","0","0","0","0","0","2.9","2.7","5.6","0","0","0","0","0",1951
"14","Walt Budko","PF","25","BLB","64","0","0","0.441","0","0.481","0","0","0","0","0","0","0","0","2.1","1.9","4","0","0","0","0","0",1951
"15","Art Burris","SF","26","FTW","33","0","0","0.299","0","0.319","0","0","0","0","0","0","0","0","-0.9","0.6","-0.3","0","0","0","0","0",1951
"16","Tommy Byrnes","F-G","27","TOT","47","0","0","0.357","0","0.315","0","0","0","0","0","0","0","0","-0.8","0.6","-0.2","0","0","0","0","0",1951
"17","Gerry Calabrese","SG","25","SYR","46","0","0","0.426","0","0.447","0","0","0","0","0","0","0","0","0.6","0.4","1","0","0","0","0","0",1951
"18","Bill Calhoun","SG","23","ROC","66","0","0","0.421","0","0.451","0","0","0","0","0","0","0","0","1.2","1","2.2","0","0","0","0","0",1951
"19","Don Carlson","G-F","31","BLB","9","0","0","0.396","0","0.348","0","0","0","0","0","0","0","0","0","0.1","0.2","0","0","0","0","0",1951
"20","Bob Carpenter","F-C","33","TOT","56","0","0","0.413","0","0.382","0","0","0","0","0","0","0","0","0.5","1.3","1.9","0","0","0","0","0",1951
"21","Al Cervi*","PG","33","SYR","53","0","0","0.509","0","0.685","0","0","0","0","0","0","0","0","4.2","1.1","5.3","0","0","0","0","0",1951
"22","Leroy Chollet","F","25","SYR","14","0","0","0.202","0","0.373","0","0","0","0","0","0","0","0","-0.8","0.1","-0.7","0","0","0","0","0",1951
"23","Cal Christensen","SF","23","TRI","67","0","0","0.401","0","0.551","0","0","0","0","0","0","0","0","0.5","2.7","3.2","0","0","0","0","0",1951
"24","Nat Clifton*","PF","28","NYK","65","0","0","0.364","0","0.401","0","0","0","0","0","0","0","0","-1.7","1.2","-0.4","0","0","0","0","0",1951
"25","Bill Closs","SF","29","PHW","65","0","0","0.391","0","0.353","0","0","0","0","0","0","0","0","-0.3","3.1","2.8","0","0","0","0","0",1951
"26","Jack Coleman","PF","26","ROC","67","0","0","0.463","0","0.23","0","0","0","0","0","0","0","0","4.3","2.2","6.5","0","0","0","0","0",1951
"27","Chuck Cooper*","F","24","BOS","66","0","0","0.428","0","0.444","0","0","0","0","0","0","0","0","1.9","1.4","3.3","0","0","0","0","0",1951
"28","Ray Corley","G","23","TOT","34","0","0","0.346","0","0.362","0","0","0","0","0","0","0","0","-0.5","0.5","0","0","0","0","0","0",1951
"29","Bob Cousy*","PG","22","BOS","69","0","0","0.415","0","0.321","0","0","0","0","0","0","0","0","2.2","1.8","3.9","0","0","0","0","0",1951
"30","Bob Davies*","PG","31","ROC","63","0","0","0.457","0","0.434","0","0","0","0","0","0","0","0","5.3","1.6","6.9","0","0","0","0","0",1951
"31","Hank DeZonie","C-F","28","TRI","5","0","0","0.303","0","0.28","0","0","0","0","0","0","0","0","-0.2","0.1","-0.1","0","0","0","0","0",1951
"32","Joe Dolhon","G","23","BLB","13","0","0","0.386","0","0.411","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0","0",1951
"33","Bob Donham","SG","24","BOS","68","0","0","0.522","0","0.768","0","0","0","0","0","0","0","0","3.8","0.7","4.5","0","0","0","0","0",1951
"34","Andy Duncan","F-C","28","BOS","14","0","0","0.292","0","0.55","0","0","0","0","0","0","0","0","-0.4","0.1","-0.3","0","0","0","0","0",1951
"35","Dike Eddleman","SF","28","TRI","68","0","0","0.408","0","0.312","0","0","0","0","0","0","0","0","0.9","2.9","3.8","0","0","0","0","0",1951
"36","Ray Ellefson","C","28","NYK","3","0","0","0.347","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1951
"37","Arnie Ferrin","F-G","25","MNL","68","0","0","0.395","0","0.44","0","0","0","0","0","0","0","0","0.2","2.2","2.4","0","0","0","0","0",1951
"38","Larry Foust","C","22","FTW","68","0","0","0.409","0","0.419","0","0","0","0","0","0","0","0","0.9","3.6","4.5","0","0","0","0","0",1951
"39","Joe Fulks*","PF","29","PHW","66","0","0","0.398","0","0.325","0","0","0","0","0","0","0","0","-0.2","4.5","4.3","0","0","0","0","0",1951
"40","Bill Gabor","SG","28","SYR","61","0","0","0.405","0","0.325","0","0","0","0","0","0","0","0","0.4","1.1","1.5","0","0","0","0","0",1951
"41","Harry Gallatin*","F-C","23","NYK","66","0","0","0.491","0","0.502","0","0","0","0","0","0","0","0","5.9","1.7","7.6","0","0","0","0","0",1951
"42","Vern Gardner","SG","25","PHW","61","0","0","0.384","0","0.253","0","0","0","0","0","0","0","0","-0.3","1.9","1.6","0","0","0","0","0",1951
"43","Ed Gayda","G-F","23","TRI","15","0","0","0.495","0","0.522","0","0","0","0","0","0","0","0","0.4","0.2","0.6","0","0","0","0","0",1951
"44","Chuck Gilmur","F-C","28","WSC","16","0","0","0.34","0","0.525","0","0","0","0","0","0","0","0","-0.3","0.2","-0.1","0","0","0","0","0",1951
"45","Bud Grant","F","23","MNL","61","0","0","0.358","0","0.451","0","0","0","0","0","0","0","0","-0.5","1.1","0.6","0","0","0","0","0",1951
"46","Alex Groza","C","24","INO","66","0","0","0.552","0","0.541","0","0","0","0","0","0","0","0","14.7","3.3","18","0","0","0","0","0",1951
"47","Chick Halbert","C","31","TOT","68","0","0","0.448","0","0.552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1951
"48","Bruce Hale","G-F","32","INO","26","0","0","0.324","0","0.17","0","0","0","0","0","0","0","0","-0.7","0.3","-0.4","0","0","0","0","0",1951
"49","Alex Hannum*","PF","27","SYR","63","0","0","0.406","0","0.399","0","0","0","0","0","0","0","0","0.4","1.3","1.7","0","0","0","0","0",1951
"50","John Hargis","G-F","30","TOT","29","0","0","0.423","0","0.331","0","0","0","0","0","0","0","0","0.3","0.4","0.7","0","0","0","0","0",1951
"51","Bob Harris","F-C","23","TOT","56","0","0","0.402","0","0.431","0","0","0","0","0","0","0","0","0.2","0.8","1","0","0","0","0","0",1951
"52","Bob Harrison","G","23","MNL","68","0","0","0.411","0","0.296","0","0","0","0","0","0","0","0","1","2.3","3.3","0","0","0","0","0",1951
"53","Billy Hassett","G","29","BLB","31","0","0","0.354","0","0.394","0","0","0","0","0","0","0","0","-0.5","0.3","-0.2","0","0","0","0","0",1951
"54","Kleggie Hermsen","C-F","27","TOT","71","0","0","0.356","0","0.368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1951
"55","Sonny Hertzberg","G","28","BOS","65","0","0","0.412","0","0.415","0","0","0","0","0","0","0","0","1.4","1.1","2.5","0","0","0","0","0",1951
"56","Paul Hoffman","G-F","25","BLB","41","0","0","0.384","0","0.391","0","0","0","0","0","0","0","0","-0.2","1.1","0.8","0","0","0","0","0",1951
"57","Joe Holland","SF","25","INO","67","0","0","0.359","0","0.231","0","0","0","0","0","0","0","0","-1.6","1.8","0.2","0","0","0","0","0",1951
"58","Red Holzman*","PG","30","ROC","68","0","0","0.388","0","0.319","0","0","0","0","0","0","0","0","-0.2","1","0.8","0","0","0","0","0",1951
"59","Joe Hutton","SG","22","MNL","60","0","0","0.369","0","0.239","0","0","0","0","0","0","0","0","-0.3","1","0.6","0","0","0","0","0",1951
"60","Gene James","F","25","TOT","48","0","0","0.379","0","0.302","0","0","0","0","0","0","0","0","-0.2","0.7","0.5","0","0","0","0","0",1951
"61","Tony Jaros","F-G","30","MNL","63","0","0","0.363","0","0.359","0","0","0","0","0","0","0","0","-0.8","1.3","0.6","0","0","0","0","0",1951
"62","Arnie Johnson","SF","30","ROC","68","0","0","0.564","0","0.921","0","0","0","0","0","0","0","0","7.5","1.7","9.1","0","0","0","0","0",1951
"63","Ralph Johnson","PG","29","FTW","68","0","0","0.361","0","0.22","0","0","0","0","0","0","0","0","-1.7","2.5","0.8","0","0","0","0","0",1951
"64","Wah Wah Jones","PF","24","INO","22","0","0","0.456","0","0.325","0","0","0","0","0","0","0","0","1.4","0.8","2.1","0","0","0","0","0",1951
"65","Noble Jorgensen","C","25","TOT","63","0","0","0.438","0","0.442","0","0","0","0","0","0","0","0","2","1.6","3.6","0","0","0","0","0",1951
"66","George Kaftan","SF","22","NYK","61","0","0","0.44","0","0.437","0","0","0","0","0","0","0","0","1.1","0.4","1.6","0","0","0","0","0",1951
"67","Jack Kerris","PF","26","FTW","68","0","0","0.434","0","0.428","0","0","0","0","0","0","0","0","2.6","3.1","5.7","0","0","0","0","0",1951
