"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"21","Dave Bing*","PG","31","DET","79","3222","17.1","0.493","0","0.318","3","6.8","4.9","28.9","1.7","0.4","0","0","4","1.3","5.3","0.08","1.2","-1.6","-0.4","1.3",1975
"22","John Block","PF","30","TOT","54","939","17","0.528","0","0.416","7.7","18.2","13","8.6","2.1","1.9","0","0","1.4","1.7","3.1","0.159","0.3","1.1","1.4","0.8",1975
"23","Tom Boerwinkle","C","29","CHI","80","1175","18.6","0.539","0","0.351","9.5","24.5","17","33.8","1","2.2","0","0","1.6","2.2","3.8","0.153","1.7","2.9","4.5","1.9",1975
"24","Freddie Boyd","PG","24","PHI","66","1362","9.6","0.426","0","0.232","1.2","5.5","3.3","17.2","1.5","0.2","0","0","-1","0.7","-0.3","-0.01","-3.7","-0.9","-4.5","-0.9",1975
"25","Ken Boyd","SF","22","NOJ","6","25","25.3","0.533","0","0.846","11.6","8.3","10","14.4","5.3","0","0","0","0","0","0.1","0.109","-3.1","0.3","-2.7","0.1",1975
"26","Steve Bracey","SG","24","GSW","42","340","12.4","0.453","0","0.292","2.9","8.1","5.4","19.6","1.8","0.2","0","0","0","0.2","0.3","0.037","-2.4","-0.9","-3.3","-0.1",1975
"27","Bill Bradley*","SF","31","NYK","79","2787","11.1","0.473","0","0.159","2.4","7.1","4.7","12.9","1.2","0.3","0","0","1.4","1.4","2.8","0.048","-1.6","-0.7","-2.3","-0.2",1975
"28","Jim Brewer","PF","23","CLE","82","1991","14.6","0.483","0","0.249","10.9","16.2","13.6","9","1.8","1.2","0","0","2","2.4","4.4","0.107","0.8","0.2","0.9","1.5",1975
"29","Bill Bridges","PF","35","TOT","32","415","9.8","0.403","0","0.366","14.9","16.2","15.5","9.4","1.2","0.6","0","0","-0.1","0.3","0.2","0.022","-2.8","-0.8","-3.7","-0.2",1975
"30","John Brisker","SG","27","SEA","21","276","15.4","0.498","0","0.348","5.5","6.7","6.1","10.4","1.2","0.6","0","0","0.3","0.1","0.5","0.08","-0.7","-1.6","-2.3","0",1975
"31","Allan Bristow","SF","23","PHI","72","1101","14.7","0.486","0","0.389","10.1","13.3","11.7","13","1.1","0.1","0","0","1.1","0.8","1.9","0.082","0.3","-1.1","-0.8","0.3",1975
"32","Gary Brokaw","SG","21","MIL","73","1639","12.2","0.499","0","0.358","2.4","6.8","4.7","18.5","0.9","0.6","0","0","0.8","0.8","1.6","0.047","-1.6","-1.1","-2.6","-0.3",1975
"33","Fred Brown","SG","26","SEA","81","2669","19.8","0.513","0","0.177","4.3","8.9","6.6","17.7","3.2","0.3","0","0","5","2.9","7.9","0.142","2.4","0.6","3","3.4",1975
"34","John Brown","SF","23","ATL","73","1986","13.9","0.513","0","0.365","8.4","13.3","10.7","9.5","1.2","0.4","0","0","3","1.2","4.2","0.101","0.2","-0.7","-0.6","0.7",1975
"35","Tom Burleson","C","22","SEA","82","1888","16.1","0.465","0","0.343","8.4","22.7","15.5","8.6","1.5","4.2","0","0","0.2","3.1","3.3","0.083","-1.2","0.9","-0.3","0.8",1975
"36","Corky Calhoun","SF","24","TOT","70","1378","9.1","0.458","0","0.242","7.7","11.1","9.4","7.5","1.8","0.9","0","0","0","0.9","1","0.033","-2.8","0","-2.8","-0.2",1975
"37","Austin Carr","SG","26","CLE","41","1081","18.9","0.507","0","0.197","5","5.5","5.3","22.8","2.1","0.1","0","0","2.1","0.8","2.9","0.127","2.9","-0.5","2.4","1.2",1975
"38","Fred Carter","PG","29","PHI","77","3046","15.9","0.482","0","0.217","2.4","9","5.7","18.2","1.2","0.3","0","0","2.8","1.9","4.7","0.074","0.3","-1","-0.7","1",1975
"39","Harvey Catchings","C","23","PHI","37","528","12.1","0.576","0","0.338","9.3","20.1","14.7","5.2","0.9","6","0","0","0.3","0.8","1.2","0.107","-2.1","3.1","1","0.4",1975
"40","Don Chaney","SG","28","BOS","82","2208","12.9","0.471","0","0.22","7.8","8.9","8.3","10.8","2.5","1.5","0","0","1.7","3.4","5.1","0.111","-0.4","1.7","1.3","1.8",1975
"41","Ken Charles","SG","23","BUF","79","1690","12.5","0.518","0","0.283","4.3","5.6","4.9","13.3","2.3","0.6","0","0","1.7","1.3","3","0.086","-1","0.6","-0.4","0.7",1975
"42","Phil Chenier","SG","24","WSB","77","2869","17.7","0.496","0","0.238","2.6","7.6","5.1","13.2","2.8","1.1","0","0","3.9","4.9","8.8","0.147","1.4","1.5","2.9","3.5",1975
"43","Jim Chones","C","25","CLE","72","2427","16.1","0.515","0","0.245","6.8","22.8","14.8","8.1","1","2.7","0","0","2.8","3.5","6.2","0.123","0.2","0.5","0.8","1.7",1975
"44","Archie Clark","PG","33","SEA","77","2481","16.2","0.533","0","0.21","2.4","7.3","4.9","25.2","2","0.1","0","0","4.5","1.7","6.2","0.119","0.9","-0.4","0.5","1.6",1975
"45","Jim Cleamons","PG","25","CLE","74","2691","13.8","0.52","0","0.236","3.8","9.2","6.5","19.7","1.5","0.4","0","0","3.5","2","5.5","0.097","0.2","0.1","0.3","1.6",1975
"46","Barry Clemens","SF","31","POR","77","952","13.2","0.499","0","0.169","3.8","13.5","8.9","11.7","3.3","0.1","0","0","0.3","1.3","1.6","0.079","-2.3","1.3","-0.9","0.3",1975
"47","Ben Clyde","SF","23","BOS","25","157","11.3","0.454","0","0.125","9.6","16.3","13","4.5","1.4","1","0","0","0","0.2","0.2","0.066","-4.1","-0.2","-4.3","-0.1",1975
"48","E.C. Coleman","PF","24","NOJ","77","2176","10.8","0.485","0","0.292","8.4","17.1","12.6","6.7","1.7","0.9","0","0","0.5","2.1","2.6","0.057","-2.2","0","-2.2","-0.1",1975
"49","Doug Collins","SG","23","PHI","81","2820","16.4","0.549","0","0.341","3.7","7.7","5.7","11.8","1.8","0.3","0","0","5.7","2","7.7","0.131","0.4","0","0.5","1.8",1975
"50","Mel Counts","C","33","NOJ","75","1421","14.8","0.477","0","0.228","7","24.7","15.5","18.7","1.5","1.6","0","0","0.2","1.8","2","0.069","-0.9","1.1","0.2","0.8",1975
"51","Dave Cowens*","C","26","BOS","65","2632","19.3","0.509","0","0.204","8.7","27.3","18.1","16.3","1.5","1.4","0","0","4.3","5.2","9.5","0.173","2.2","1.5","3.8","3.9",1975
"52","Billy Cunningham*","SF","31","PHI","80","2859","19.2","0.483","0","0.312","4.6","21.3","12.9","24.7","1.5","0.6","0","0","2.7","3.5","6.1","0.103","1.9","0.4","2.2","3.1",1975
"53","Dick Cunningham","C","28","MIL","2","8","4.6","0","0","0","0","25.3","13.1","14.4","0","0","0","0","0","0","0","0.092","-4.5","0.1","-4.4","0",1975
"54","Mike D'Antoni","SG","23","KCO","67","759","10.8","0.44","0","0.208","1.8","8.7","5.3","19.2","4.1","0.8","0","0","-0.4","1.2","0.8","0.049","-3.7","3.3","-0.5","0.3",1975
"55","Bob Dandridge","SF","27","MIL","80","3031","16.7","0.506","0","0.179","5.1","13.6","9.5","12.5","1.9","0.8","0","0","3.8","3.2","7","0.111","0.6","0","0.6","2",1975
"56","Jesse Dark","SG","23","NYK","47","401","11","0.487","0","0.255","3.8","5.8","4.8","11.2","0.3","0.1","0","0","0.2","0.1","0.3","0.034","-1.7","-2","-3.7","-0.2",1975
"57","Dwight Davis","PF","25","CLE","78","1964","13.6","0.495","0","0.368","5.8","19.3","12.5","10.8","1.1","1.1","0","0","1.1","2.3","3.3","0.082","-1.5","0.1","-1.3","0.3",1975
"58","Jim Davis","C","33","DET","79","1078","14.5","0.515","0","0.45","9.9","19.1","14.5","11.5","2.2","1.8","0","0","1.1","1.3","2.3","0.104","-0.2","1","0.8","0.8",1975
"59","Mel Davis","PF","24","NYK","62","903","12.6","0.418","0","0.177","8","29.5","18.6","8.8","0.8","0.5","0","0","-0.7","1.1","0.4","0.024","-2","-1.2","-3.2","-0.3",1975
"60","Mickey Davis","SF","24","MIL","75","1077","14.4","0.53","0","0.242","6.8","15.9","11.5","10.3","1.3","0.2","0","0","1.6","1","2.6","0.116","0.2","-0.3","-0.2","0.5",1975
"61","Rod Derline","SG","22","SEA","58","666","12.2","0.458","0","0.169","1.8","7.3","4.5","10.2","1.6","0.3","0","0","0.1","0.4","0.5","0.033","-1.7","-1.4","-3.1","-0.2",1975
"62","Derrek Dickey","PF","23","GSW","80","1859","13.1","0.501","0","0.174","9.9","19","14.4","8.5","1.2","0.5","0","0","2","1.8","3.8","0.098","-0.2","-0.8","-1.1","0.4",1975
"63","Ernie DiGregorio","PG","24","BUF","31","712","12.3","0.475","0","0.192","0.9","5.4","3.2","28.1","1.2","0","0","0","0.3","0.3","0.6","0.039","-1.5","-1.8","-3.3","-0.2",1975
"64","Steve Downing","C","24","BOS","3","9","-6.5","0","0","1","0","21.9","11","0","0","0","0","0","-0.1","0","-0.1","-0.387","-4.9","-0.3","-5.1","0",1975
"65","John Drew","PF","20","ATL","78","2289","21.4","0.491","0","0.442","14.4","21.7","17.8","9.5","2.3","0.9","0","0","4.2","3","7.1","0.149","2.4","-0.9","1.5","2",1975
"66","Terry Driscoll","PF","27","MIL","11","52","5.3","0.252","0","0.154","14.5","17.5","16.1","7.1","0.9","0","0","0","-0.1","0","-0.1","-0.068","-4.4","-0.6","-5","-0.1",1975
"67","Charles Dudley","PG","24","GSW","67","756","14.8","0.528","0","0.447","7.8","10.9","9.4","16.9","2.4","0.1","0","0","0.9","0.7","1.6","0.104","-0.4","0.2","-0.2","0.3",1975
"68","Ken Durrett","SF","26","TOT","48","445","10.1","0.437","0","0.313","8","15.5","11.7","6","0.9","1","0","0","-0.3","0.4","0.1","0.013","-3.9","-0.8","-4.7","-0.3",1975
"69","Dennis DuVal","PG","22","WSB","37","137","13.1","0.411","0","0.277","5.9","11","8.4","14.1","5.3","0.8","0","0","-0.2","0.4","0.1","0.038","-5.2","2.2","-3","0",1975
"70","Al Eberhard","SF","22","DET","34","277","9.4","0.419","0","0.247","7.2","11.4","9.3","8","2.2","0.2","0","0","-0.2","0.2","0","0.006","-3.3","-0.5","-3.8","-0.1",1975
"71","Leroy Ellis","PF","34","PHI","82","2183","12.3","0.485","0","0.159","9","18.1","13.5","7.6","0.9","1.3","0","0","2.1","2.2","4.3","0.094","-0.2","0","-0.2","1",1975
"72","Keith Erickson","SF","30","PHO","49","1469","13.9","0.483","0","0.28","4.8","12.3","8.5","16.7","1.6","0.4","0","0","1.2","1.2","2.4","0.078","-0.6","-0.2","-0.9","0.4",1975
"73","Hank Finkel","C","32","BOS","62","518","7.5","0.429","0","0.333","6.4","15","10.8","7.7","0.6","0.3","0","0","-0.2","0.6","0.4","0.038","-3.7","-0.1","-3.8","-0.2",1975
"74","Chris Ford","SG","26","DET","80","1962","12","0.498","0","0.218","5.3","9.8","7.5","16.1","2.8","0.7","0","0","1.2","1.7","2.8","0.069","-1.1","1.3","0.3","1.1",1975
"75","Fred Foster","SF","28","CLE","73","1136","11.5","0.446","0","0.186","5.2","5.1","5.1","13.6","0.9","0.1","0","0","0","0.4","0.4","0.017","-2","-2","-4","-0.6",1975
"76","Jim Fox","C","31","SEA","75","1766","14.7","0.534","0","0.393","7.4","21.1","14.2","10.6","1.2","0.5","0","0","2.6","2","4.6","0.124","0.2","-0.2","0","0.9",1975
"77","Walt Frazier*","PG","29","NYK","78","3204","19.9","0.534","0","0.288","2.9","12.4","7.6","23.1","2.8","0.2","0","0","7.2","3.5","10.8","0.161","2.7","1","3.8","4.7",1975
"78","Bernie Fryer","SG","25","NOJ","31","432","11","0.508","0","0.406","3.6","7.2","5.3","16.5","2.2","0","0","0","0.1","0.3","0.4","0.048","-3","0.4","-2.5","-0.1",1975
"79","Rowland Garrett","SF","24","CHI","70","1183","14.2","0.516","0","0.205","7.2","14.8","11","6","1","0.6","0","0","1.6","1.5","3.1","0.126","-0.1","-0.8","-0.9","0.3",1975
"80","John Gianelli","C","24","NYK","80","2797","12.4","0.506","0","0.269","7.9","18","12.9","8","0.6","2.3","0","0","2.7","2.7","5.5","0.094","-0.2","0.3","0.1","1.5",1975
"81","Dick Gibbs","SF","26","WSB","59","424","11","0.449","0","0.337","6.1","8.3","7.2","6.2","1.3","0.4","0","0","-0.1","0.6","0.4","0.05","-3.3","-1","-4.3","-0.2",1975
"82","Herm Gilliam","SG","28","ATL","60","1393","16.2","0.459","0","0.154","5","9.5","7.1","19.1","2.5","0.5","0","0","1.4","1.1","2.5","0.087","0.9","0.2","1.1","1.1",1975
"83","Gail Goodrich*","SG","31","LAL","72","2668","18.4","0.511","0","0.265","3.5","4.4","3.9","25.7","1.7","0.1","0","0","4.9","0.6","5.5","0.099","2","-1.7","0.2","1.5",1975
"84","Leonard Gray","PF","23","SEA","75","2280","12.6","0.514","0","0.186","6","15.6","10.7","10","1.3","0.6","0","0","1.9","2","4","0.084","-1.2","-0.4","-1.7","0.2",1975
"85","Lamar Green","C","27","NOJ","15","280","8.4","0.362","0","0.286","9.7","30","19.5","7.6","0.6","0.9","0","0","-0.4","0.3","-0.1","-0.014","-3.7","-0.6","-4.3","-0.2",1975
"86","Matt Guokas","SG","30","CHI","82","2089","10","0.539","0","0.206","1.2","5.8","3.5","12.6","1","0.5","0","0","2.4","1.9","4.3","0.099","-1.3","0.2","-1.2","0.4",1975
"87","Happy Hairston","PF","32","LAL","74","2283","16.2","0.579","0","0.506","12.8","26.7","19.8","10.2","1","0.2","0","0","4.4","2.6","7","0.146","1.2","-0.9","0.3","1.3",1975
"88","Phil Hankinson","SF","23","BOS","3","24","16.9","0.545","0","0","4.2","24.6","14.5","12.7","1.9","0","0","0","0","0","0.1","0.146","-3.5","0.3","-3.2","0",1975
"89","Bernie Harris","PF","24","BUF","11","25","3.6","0.21","0","0.182","8.5","23.5","16.3","4.9","0","2","0","0","-0.1","0","-0.1","-0.19","-4.7","-0.6","-5.3","-0.1",1975
"90","Clem Haskins","SG","31","WSB","70","702","11.8","0.445","0","0.217","4.1","7.3","5.7","15.3","1.5","0.5","0","0","0","0.9","1","0.065","-2","0","-2","0",1975
"91","John Havlicek*","SF","34","BOS","82","3132","16.7","0.505","0","0.235","4.9","10.4","7.7","19.6","1.6","0.3","0","0","5.9","3.8","9.7","0.149","1.4","0.3","1.7","2.9",1975
"92","Steve Hawes","C","24","HOU","55","897","16.7","0.536","0","0.197","9.9","24.4","17.1","13.7","1.9","2.2","0","0","1.3","1.2","2.5","0.132","1.2","1.2","2.4","1",1975
"93","Connie Hawkins*","PF","32","LAL","43","1026","13","0.471","0","0.306","5.1","13.3","9.2","16.2","2.2","1.1","0","0","0.2","0.9","1.1","0.054","-1.3","0.7","-0.6","0.4",1975
"94","Nate Hawthorne","SG","25","PHO","50","618","13.3","0.452","0","0.328","5.6","9.8","7.6","9.5","2.2","1.8","0","0","-0.2","0.6","0.5","0.035","-2.2","0","-2.2","0",1975
"95","Elvin Hayes*","PF","29","WSB","82","3465","19","0.496","0","0.32","6.4","22.7","14.5","8.7","2.1","2.9","0","0","4.3","8.2","12.5","0.173","1.6","1.7","3.3","4.6",1975
"96","Spencer Haywood*","PF","25","SEA","68","2529","19","0.511","0","0.288","8","17.6","12.8","8.5","1","2.2","0","0","4.6","2.6","7.3","0.138","2.2","-1","1.3","2.1",1975
"97","Gar Heard","PF","26","BUF","67","2148","13.6","0.411","0","0.23","9.1","21.9","15.8","11.8","2.2","2.8","0","0","-1.6","3.6","2.1","0.046","-1.8","1.3","-0.5","0.8",1975
"98","Tom Henderson","PG","23","ATL","79","2131","13.8","0.451","0","0.27","2.2","7.8","4.9","21.3","2.2","0.2","0","0","1","1.4","2.4","0.054","-0.7","-0.3","-1","0.5",1975
"99","Bill Hewitt","PF","30","CHI","18","467","10.3","0.453","0","0.178","6.8","19.3","13.1","7.6","0.9","1.2","0","0","0.1","0.7","0.8","0.081","-1.7","0.3","-1.4","0.1",1975
"100","Lou Hudson","SG","30","ATL","11","380","17.4","0.484","0","0.253","3.4","9","6","17.3","1.5","0.3","0","0","0.6","0.2","0.8","0.1","1.4","-1","0.5","0.2",1975
"101","John Hummer","PF","26","SEA","43","568","5.6","0.368","0","0.472","5","13.8","9.4","8.3","0.6","0.6","0","0","-0.7","0.4","-0.3","-0.027","-4.1","-0.7","-4.8","-0.4",1975
"102","Greg Jackson","SG","22","TOT","49","802","7.6","0.448","0","0.352","2.4","6.5","4.4","15.7","1.3","0.6","0","0","-0.5","0.4","-0.1","-0.005","-4.6","0","-4.6","-0.6",1975
"103","Phil Jackson*","PF","29","NYK","78","2285","13.7","0.511","0","0.355","6.2","21.5","13.7","8.4","1.7","1.2","0","0","1.9","2.9","4.8","0.102","-1.2","0.8","-0.4","0.9",1975
"104","Wardell Jackson","SF","23","SEA","56","939","7","0.445","0","0.293","5.8","8.8","7.3","4.1","1.3","0.3","0","0","-0.2","0.5","0.3","0.015","-3.9","-1","-4.9","-0.7",1975
"105","Aaron James","SF","22","NOJ","76","1731","14.4","0.516","0","0.244","7.8","13.5","10.6","6.1","1","0.5","0","0","1.8","1.1","2.9","0.08","-0.6","-1.6","-2.2","-0.1",1975
"106","Charles Johnson","SG","25","GSW","79","2171","12.8","0.431","0","0.107","6","8","7","14.2","2.8","0.2","0","0","0.5","2","2.4","0.054","-1.4","-0.1","-1.5","0.3",1975
"107","George Johnson","C","26","GSW","82","1439","14.4","0.507","0","0.285","14.6","24.3","19.5","5.6","1","4.9","0","0","1.3","2.3","3.6","0.121","-0.6","0.9","0.3","0.8",1975
"108","John Johnson","SF","27","POR","80","2540","16.7","0.531","0","0.278","7","13.4","10.3","14.5","1.4","0.8","0","0","4","2.2","6.2","0.116","1.4","-0.8","0.6","1.7",1975
"109","Mickey Johnson","PF","22","CHI","38","291","17.6","0.498","0","0.492","11.6","22.3","17","11.2","1.7","2.1","0","0","0.1","0.6","0.7","0.117","-2","0.5","-1.5","0.1",1975
"110","Ollie Johnson","SF","25","TOT","73","1667","10.9","0.523","0","0.266","5.2","9.7","7.4","9.3","1.6","1.1","0","0","1.4","1.2","2.6","0.075","-1.1","0.2","-0.9","0.5",1975
"111","Dwight Jones","C","22","ATL","75","2086","14.4","0.467","0","0.243","10.4","22.9","16.3","10.3","1.1","1.3","0","0","1.7","2.2","3.9","0.09","-0.1","-0.4","-0.4","0.8",1975
"112","Jimmy Jones","PG","30","WSB","73","1424","13.2","0.559","0","0.355","2.5","7.1","4.8","15.1","2.4","0.4","0","0","1.8","2.2","4.1","0.137","-1.6","1.9","0.3","0.8",1975
"113","Bob Kauffman","PF","28","ATL","73","797","12.6","0.478","0","0.322","7.8","15","11.1","14.1","1.1","0.3","0","0","0.7","0.5","1.2","0.071","-0.7","-0.6","-1.3","0.1",1975
"114","Frank Kendrick","SF","24","GSW","24","121","20.3","0.461","0","0.286","15.2","13.8","14.5","7.3","4.1","1.3","0","0","0.1","0.2","0.3","0.119","-2","-0.2","-2.3","0",1975
"115","Toby Kimball","PF","32","NOJ","3","90","7.3","0.383","0","0.304","8.6","20.7","14.5","5.9","1","0","0","0","-0.1","0.1","0","-0.012","-3.3","-0.5","-3.8","-0.1",1975
"116","Don Kojis","SF","36","KCO","21","232","14.2","0.504","0","0.306","6.3","11.2","8.7","6.9","2.4","0.2","0","0","0.2","0.3","0.5","0.096","-1.6","-0.1","-1.6","0",1975
"117","Len Kosmalski","C","23","KCO","67","413","10","0.47","0","0.349","7.8","22.1","14.9","13.3","0.7","0.8","0","0","0","0.5","0.5","0.055","-2.9","0.4","-2.5","0",1975
"118","Tom Kozelko","PF","23","WSB","73","754","6.7","0.413","0","0.216","6.6","12","9.3","6.6","1.7","0.4","0","0","-0.5","1.2","0.7","0.046","-4.4","1.1","-3.4","-0.3",1975
"119","Steve Kuberski","SF","27","MIL","59","517","11.6","0.457","0","0.352","10.9","13.9","12.4","9","1","0.3","0","0","0.2","0.4","0.6","0.056","-1.6","-1.2","-2.8","-0.1",1975
"120","Kevin Kunnert","C","23","HOU","75","1801","17.7","0.538","0","0.25","13.2","25.9","19.6","8.8","0.9","2.6","0","0","3","2.1","5.1","0.136","1.1","-0.6","0.5","1.1",1975
"121","Sam Lacey","C","26","KCO","81","3378","15.3","0.464","0","0.208","7","28.3","17.6","17.9","1.9","2.7","0","0","1.1","6.3","7.4","0.105","0.5","2.6","3.1","4.3",1975
"122","Bob Lanier*","C","26","DET","76","2987","24.4","0.559","0","0.314","8.4","25.1","16.8","19.9","1.2","3.1","0","0","8.6","3.8","12.4","0.199","4.9","1.2","6.1","6.1",1975
"123","Stu Lantz","SG","28","TOT","75","1783","11.9","0.49","0","0.408","4.8","5.7","5.2","14.5","1.4","0.3","0","0","1.3","0.5","1.7","0.047","-1.5","-1.1","-2.6","-0.3",1975
"124","Clyde Lee","C-PF","30","TOT","80","2456","9.3","0.466","0","0.415","11.7","19.6","15.6","5.6","0.6","0.4","0","0","1.1","2.1","3.2","0.063","-2","-0.6","-2.6","-0.3",1975
"125","Russ Lee","SF","25","NOJ","15","139","13.1","0.396","0","0.184","10.5","11.9","11.2","8","3.5","1.1","0","0","-0.2","0.2","0","-0.016","-2.9","-0.1","-3","0",1975
"126","Bill Ligon","SG","22","DET","38","272","11.8","0.409","0","0.175","5.7","4.8","5.3","14.5","1.4","1.8","0","0","-0.4","0.1","-0.2","-0.043","-2.8","-1.7","-4.5","-0.2",1975
"127","Bob Love","PF","32","CHI","61","2401","15","0.481","0","0.253","4.4","12.5","8.4","7.4","1.3","0.3","0","0","2.2","2.9","5.2","0.103","-0.2","-1.3","-1.5","0.3",1975
"128","Stan Love","PF","25","LAL","30","431","14.7","0.486","0","0.34","6.9","14.5","10.8","9.1","1.7","1.5","0","0","0.1","0.4","0.5","0.054","-2.1","-0.6","-2.7","-0.1",1975
"129","Phil Lumpkin","PG","23","POR","48","792","11.5","0.488","0","0.205","1.4","6.2","3.9","29.8","1.2","0.2","0","0","0.2","0.3","0.5","0.031","-1.6","-1.4","-3","-0.2",1975
"130","Pete Maravich*","SG","27","NOJ","79","2853","18.3","0.479","0","0.308","3.2","11.9","7.4","28.2","1.8","0.3","0","0","1.8","2.1","3.9","0.066","1.3","-0.9","0.4","1.8",1975
"131","Jack Marin","SF","30","BUF","81","2147","12.8","0.51","0","0.266","5.1","11.8","8.6","8.6","1.1","0.4","0","0","2.4","1.5","3.9","0.087","-1","-1.1","-2.1","-0.1",1975
"132","LaRue Martin","C","24","POR","81","1372","13.6","0.488","0","0.272","10.9","19.9","15.6","7.3","1.1","1.9","0","0","0.2","1.6","1.9","0.065","-2.5","-0.9","-3.3","-0.5",1975
"133","Don May","SF","29","KCO","29","139","12.2","0.54","0","0.222","3","6.7","4.9","5.7","1.3","0.8","0","0","0.2","0.1","0.3","0.088","-2.7","-0.3","-3","0",1975
"134","Bob McAdoo*","C","23","BUF","82","3539","25.8","0.569","0","0.372","9.2","23.5","16.6","8.6","1.2","2.4","0","0","12.7","5.1","17.8","0.242","5.1","-0.4","4.7","6",1975
"135","Glenn McDonald","SF","22","BOS","62","395","9.7","0.424","0","0.203","5.1","12","8.6","8.3","0.9","0.6","0","0","-0.3","0.5","0.2","0.022","-4","-1","-5","-0.3",1975
"136","Jon McGlocklin","SG","31","MIL","79","1853","13.2","0.519","0","0.111","1.5","5.1","3.4","19.8","1.3","0.2","0","0","2.5","0.9","3.4","0.087","-0.4","-0.8","-1.2","0.4",1975
