"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Paul Arizin*","SF","30","PHW","70","2799","21.9","0.519","0","0.492","0","0","0","0","0","0","0","0","10","3","13","0.223","0","0","0","0",1959
"2","Elgin Baylor*","SF","24","MNL","70","2855","23.6","0.488","0","0.462","0","0","0","0","0","0","0","0","7","2.8","9.8","0.165","0","0","0","0",1959
"3","Ernie Beck","SG","27","PHW","70","1017","10.4","0.413","0","0.156","0","0","0","0","0","0","0","0","-0.2","1.1","0.9","0.045","0","0","0","0",1959
"4","Al Bianchi","PG","26","SYR","72","1779","9.5","0.425","0","0.272","0","0","0","0","0","0","0","0","0.3","1.5","1.8","0.048","0","0","0","0",1959
"5","Jerry Bird","F","23","NYK","11","45","12.9","0.385","0","0.031","0","0","0","0","0","0","0","0","-0.1","0","0","-0.043","0","0","0","0",1959
"6","Bucky Bockhorn","SG","25","CIN","71","2251","11.1","0.423","0","0.254","0","0","0","0","0","0","0","0","0.3","0.8","1.1","0.023","0","0","0","0",1959
"7","Carl Braun*","PG","31","NYK","72","1959","15.2","0.483","0","0.319","0","0","0","0","0","0","0","0","3.2","1.3","4.5","0.111","0","0","0","0",1959
"8","Pete Brennan","F","22","NYK","16","136","7.2","0.37","0","0.581","0","0","0","0","0","0","0","0","-0.2","0.1","-0.1","-0.03","0","0","0","0",1959
"9","Barney Cable","PF","23","DET","31","271","12.3","0.393","0","0.23","0","0","0","0","0","0","0","0","-0.2","0.3","0.1","0.017","0","0","0","0",1959
"10","Gene Conley","PF","28","BOS","50","663","8.8","0.36","0","0.244","0","0","0","0","0","0","0","0","-1","1.4","0.4","0.025","0","0","0","0",1959
"11","Ed Conlin","SG","25","TOT","72","1955","12.3","0.423","0","0.308","0","0","0","0","0","0","0","0","0.1","2","2","0.05","0","0","0","0",1959
"12","Larry Costello","PG","27","SYR","70","2750","15","0.503","0","0.368","0","0","0","0","0","0","0","0","5.5","3","8.5","0.149","0","0","0","0",1959
"13","Bob Cousy*","PG","30","BOS","65","2403","19.9","0.454","0","0.306","0","0","0","0","0","0","0","0","3.3","5.4","8.7","0.174","0","0","0","0",1959
"14","Archie Dees","PF","22","CIN","68","1252","13.6","0.429","0","0.363","0","0","0","0","0","0","0","0","0.2","0.4","0.7","0.025","0","0","0","0",1959
"15","George Dempsey","PG","29","TOT","57","694","14.6","0.506","0","0.493","0","0","0","0","0","0","0","0","1.4","0.8","2.2","0.152","0","0","0","0",1959
"16","Connie Dierking","C","22","SYR","64","726","10.7","0.417","0","0.483","0","0","0","0","0","0","0","0","-0.1","0.9","0.7","0.049","0","0","0","0",1959
"17","Walter Dukes","C","28","DET","72","2338","13.9","0.423","0","0.5","0","0","0","0","0","0","0","0","-0.1","3.3","3.2","0.066","0","0","0","0",1959
